osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,ref,junction,bridge
128395259,Travessa da Feira dos Vinte e Seis,residential,,,False,True,40.868,"LINESTRING (-8.5560993 40.6748692, -8.555935 40.6748349, -8.5557288 40.6746551)",,,,
74490319,Rua da Agra,residential,30,4,False,True,63.341,"LINESTRING (-8.5580623 40.6778768, -8.5583572 40.6784007)",,,,
74686150,Rua Manuel Dias Branco,residential,30,5,False,True,48.732,"LINESTRING (-8.5580623 40.6778768, -8.5574936 40.677799)",,,,
"[169002082, 169002083, 74686150]",Rua Manuel Dias Branco,residential,30,5,False,False,547.551,"LINESTRING (-8.5580623 40.6778768, -8.5583567 40.6778916, -8.5587638 40.6778199, -8.5591513 40.6777376, -8.5592706 40.6776911, -8.5593201 40.6776232, -8.5594081 40.677481, -8.5594587 40.6774513, -8.5600444 40.6772825, -8.5603887 40.6771873, -8.5608983 40.6770286, -8.5610499 40.6769348, -8.5610883 40.6768171, -8.561094 40.6766851, -8.5610051 40.6763431, -8.5609845 40.6762822, -8.5608292 40.6758243, -8.5607842 40.6756019, -8.5607755 40.6755406, -8.5605541 40.6751262, -8.5604597 40.6749548, -8.5603954 40.6748297, -8.5603226 40.6746555)",,,,yes
75234654,Rua dos Outeiros de Cima,unclassified,30,3,False,True,150.439,"LINESTRING (-8.5545171 40.6818258, -8.5544632 40.6816513, -8.5544142 40.6815084, -8.5543743 40.6814499, -8.5543503 40.6812994, -8.5543196 40.6811287, -8.5543024 40.6809526, -8.5543133 40.6807723, -8.5542953 40.6804934)",,,,
158054818,,unclassified,,,False,True,87.51400000000001,"LINESTRING (-8.5587142 40.6743272, -8.5588104 40.6745434, -8.5590373 40.6750751)",,,,
158054818,,unclassified,,,False,False,87.51400000000001,"LINESTRING (-8.5590373 40.6750751, -8.5588104 40.6745434, -8.5587142 40.6743272)",,,,
158654252,Rua António Castilho,tertiary,30,5,False,False,119.368,"LINESTRING (-8.5590373 40.6750751, -8.559371 40.6748915, -8.5595051 40.6748404, -8.5601848 40.6746845, -8.5603226 40.6746555)",,,,
158654252,Rua António Castilho,tertiary,30,5,False,True,45.296,"LINESTRING (-8.5590373 40.6750751, -8.5587426 40.6752358, -8.5585864 40.6752942)",,,,
134267451,Largo do Calvário,unclassified,50,5,False,True,128.135,"LINESTRING (-8.5571168 40.6741987, -8.5569415 40.6743525, -8.5568629 40.6743703, -8.5564269 40.6743391, -8.5561336 40.6743334, -8.5559539 40.6743391, -8.5558369 40.674361, -8.5557041 40.6743883)",,,,
653425646,Rua do Cabeço,tertiary,50,5;6;5,True,False,42.43,"LINESTRING (-8.5571168 40.6741987, -8.557172 40.6742667, -8.5573363 40.6745415)",,CM 1466,,
251616485,Estrada da Cambeia,primary_link,,,True,False,24.615000000000002,"LINESTRING (-8.561138 40.6744171, -8.5610643 40.6744192, -8.5609878 40.674411, -8.560856 40.6743733)",,EN 230-2,,
74499136,Rotunda do Areal,primary,30,5,True,False,2.481,"LINESTRING (-8.5605032 40.6744484, -8.5605062 40.6744706)",2,EN 230-2,roundabout,
74662529,Rua do Cabeço,tertiary,50,5;6;5,False,False,29.677,"LINESTRING (-8.5573954 40.6748046, -8.5573363 40.6745415)",,CM 1466,,
74662529,Rua do Cabeço,tertiary,50,5;6;5,False,True,116.168,"LINESTRING (-8.5573954 40.6748046, -8.5575132 40.674889, -8.5576561 40.6749844, -8.5578427 40.6750881, -8.5579949 40.6751415, -8.5585131 40.6752647, -8.5585864 40.6752942)",,CM 1466,,
75227762,Travessa do Cabeço,unclassified,30,4,False,True,144.748,"LINESTRING (-8.5573954 40.6748046, -8.5569693 40.6749581, -8.5568745 40.675005, -8.5568385 40.6750294, -8.556815 40.6750543, -8.5567363 40.6752427, -8.556675 40.6753075, -8.5566063 40.6753395, -8.5565325 40.6753615, -8.5564007 40.6753741, -8.5563359 40.675421, -8.5562912 40.6754538, -8.5562503 40.6755198, -8.5562062 40.6756177)",,,,
362279219,,residential,,,False,False,55.128,"LINESTRING (-8.5577534 40.6785234, -8.5578876 40.6784941, -8.5578977 40.6785157, -8.5583572 40.6784007)",,,,
74490319,Rua da Agra,residential,30,4,False,False,63.341,"LINESTRING (-8.5583572 40.6784007, -8.5580623 40.6778768)",,,,
74490319,Rua da Agra,residential,30,4,False,True,252.76700000000002,"LINESTRING (-8.5583572 40.6784007, -8.5584258 40.6785224, -8.5585321 40.6786685, -8.5586571 40.678883, -8.5586643 40.6789146, -8.5586529 40.6790321, -8.5586471 40.6790755, -8.558647 40.6791511, -8.5585941 40.6791962, -8.558455 40.6792848, -8.5581679 40.6796032, -8.5577294 40.6798013, -8.5573741 40.6799994, -8.55718 40.6800739)",,,,
362279219,,residential,,,False,True,55.128,"LINESTRING (-8.5583572 40.6784007, -8.5578977 40.6785157, -8.5578876 40.6784941, -8.5577534 40.6785234)",,,,
128395264,Viela do Cabeço,unclassified,,,False,False,102.495,"LINESTRING (-8.5558472 40.6756214, -8.5557564 40.6752832, -8.5557383 40.6750841, -8.5557831 40.6749738, -8.5557221 40.6749586, -8.5557025 40.6749361, -8.5556485 40.6747547)",,,,
134267440,Travessa da Devesa,unclassified,30,4,False,False,49.75,"LINESTRING (-8.5558472 40.6756214, -8.5556192 40.6756361, -8.5555182 40.675636, -8.555405 40.6756344, -8.5553 40.6756178, -8.5552624 40.6756083)",,,,
134267440,Travessa da Devesa,unclassified,30,4,False,True,30.357,"LINESTRING (-8.5558472 40.6756214, -8.5559353 40.6756251, -8.5559829 40.6756183, -8.5562062 40.6756177)",,,,
