osmid,ref,name,highway,oneway,reversed,length,geometry,junction,bridge,lanes,tunnel,maxspeed
83378268,,Rua dos Bombeiros Voluntários,residential,False,True,114.59900000000002,"LINESTRING (-8.4458135 40.5752932, -8.4458557 40.5752884, -8.4462426 40.5752459, -8.4465639 40.5752072, -8.4466496 40.5751969, -8.4467803 40.5751559, -8.4469431 40.5750674, -8.4469915 40.5750434, -8.4469863 40.5749586)",,,2,,
183428307,EN 1,Rua Tenente Coronel Albano de Mello,primary,False,False,22.766,"LINESTRING (-8.4480394 40.5741371, -8.4480181 40.5743412)",,,,,
1125669001,,Rua José Sucena,tertiary,True,False,13.099,"LINESTRING (-8.4449399 40.5748333, -8.4449256 40.574716)",,,,,
1125669005,,,tertiary,True,False,12.193999999999999,"LINESTRING (-8.4449399 40.5748333, -8.4449259 40.5748141, -8.4449047 40.5747992, -8.4448785 40.5747901, -8.4448498 40.5747877, -8.4448215 40.5747922)",roundabout,,,,
82608785,,Rua Comandante Pinho Freitas,residential,True,False,99.935,"LINESTRING (-8.4447698 40.5748805, -8.4445914 40.5748625, -8.444112 40.574814, -8.443732 40.574764, -8.4436017 40.5747403)",,,,,
1125669000,,,tertiary,True,False,6.35,"LINESTRING (-8.4447698 40.5748805, -8.4447738 40.5748896, -8.4447931 40.5749083, -8.4448196 40.5749209)",roundabout,,,,
82608772,,Rotunda do Canhão,tertiary,True,False,13.299,"LINESTRING (-8.4445195 40.5762832, -8.4444802 40.576285, -8.4444444 40.5762974, -8.4444167 40.5763186, -8.4444008 40.576346)",roundabout,,,,
"[377721648, 377721649, 682034518]",,Rua José Sucena,tertiary,False,True,81.461,"LINESTRING (-8.4445195 40.5762832, -8.444535 40.5761767, -8.4445396 40.5761601, -8.4446226 40.5758654, -8.4446721 40.5756795, -8.4447035 40.5755645)",,,,,
82608772,,Rotunda do Canhão,tertiary,True,False,11.857,"LINESTRING (-8.4446138 40.576353, -8.4445972 40.5763198, -8.4445637 40.576295, -8.4445195 40.5762832)",roundabout,,,,
110705875,,Rua Doutor Manuel Alegre,tertiary,False,True,28.607999999999997,"LINESTRING (-8.4446138 40.576353, -8.4447945 40.5763619, -8.4449521 40.5763587)",,,,,
82608785,,Rua Comandante Pinho Freitas,residential,True,False,22.387,"LINESTRING (-8.4436017 40.5747403, -8.4434905 40.5747253, -8.4433407 40.5747052)",,,,,
82608773,,Rua dos Bombeiros Voluntários,residential,True,False,85.912,"LINESTRING (-8.4448 40.5752273, -8.4458135 40.5752932)",,,,,
377721960,,Rua José Sucena,tertiary,False,True,14.237,"LINESTRING (-8.4448 40.5752273, -8.4448359 40.5751022)",,,,,
"[377721960, 682034518]",,Rua José Sucena,tertiary,False,False,38.372,"LINESTRING (-8.4448 40.5752273, -8.4447519 40.5753997, -8.4447267 40.575483, -8.4447035 40.5755645)",,,,,
82608777,,Avenida Doutor Eugénio Ribeiro,residential,True,False,98.638,"LINESTRING (-8.4447035 40.5755645, -8.4445859 40.575547, -8.444518 40.5755369, -8.4443096 40.575497, -8.4441016 40.5754687, -8.4435497 40.5754472)",,,,,
"[377721648, 377721649, 682034518]",,Rua José Sucena,tertiary,False,False,81.461,"LINESTRING (-8.4447035 40.5755645, -8.4446721 40.5756795, -8.4446226 40.5758654, -8.4445396 40.5761601, -8.444535 40.5761767, -8.4445195 40.5762832)",,,,,
"[377721960, 682034518]",,Rua José Sucena,tertiary,False,True,38.372,"LINESTRING (-8.4447035 40.5755645, -8.4447267 40.575483, -8.4447519 40.5753997, -8.4448 40.5752273)",,,,,
82627684,,Praceta das Chãs,residential,False,False,110.225,"LINESTRING (-8.4428703 40.5757658, -8.4435648 40.5758058, -8.443555 40.576268)",,,,,
82627694,,Rua 12,residential,False,False,43.122,"LINESTRING (-8.4475623 40.576715, -8.4475652 40.5771028)",,,,,
82627694,,Rua 12,residential,False,True,43.122,"LINESTRING (-8.4475652 40.5771028, -8.4475623 40.576715)",,,,,
82627725,,Rua 8 de Setembro,residential,False,False,23.864,"LINESTRING (-8.4475652 40.5771028, -8.4473304 40.5772222)",,,,,
"[82627704, 82627738]",,"['Largo da Estação', 'Avenida Doutor Joaquim de Mello']",residential,False,True,168.756,"LINESTRING (-8.4475652 40.5771028, -8.4477012 40.5772364, -8.4482577 40.5772412, -8.4482197 40.5765362, -8.4482049 40.576316)",,,,,
82667645,,Rua Engenheiro José Bastos Xavier,residential,False,False,324.987,"LINESTRING (-8.4413507 40.5772729, -8.4420127 40.5771479, -8.4423851 40.5771327, -8.4428372 40.5772143, -8.4433417 40.5773582, -8.4438331 40.5775012, -8.4440351 40.5775284, -8.4443229 40.5775284, -8.4447007 40.5774896, -8.4450851 40.5774447)",,,,,
"[83391632, 377720081]",,Rua Engenheiro Carlos Rodrigues,residential,False,True,76.531,"LINESTRING (-8.4413507 40.5772729, -8.4412295 40.5772925, -8.4411811 40.5773003, -8.4408844 40.5773627, -8.4406258 40.5773537, -8.4404599 40.5773488)",,,,,
183428307,EN 1,Rua Tenente Coronel Albano de Mello,primary,False,True,22.766,"LINESTRING (-8.4480181 40.5743412, -8.4480394 40.5741371)",,,,,
344285097,EN 1,Rua Misericórdia de Águeda,primary,False,False,7.917,"LINESTRING (-8.4480181 40.5743412, -8.4480188 40.5744124)",,,,,
82667645,,Rua Engenheiro José Bastos Xavier,residential,False,True,35.601,"LINESTRING (-8.4455042 40.5774103, -8.4450851 40.5774447)",,,,,
"[82667645, 240879566, 240879567]",,Rua Engenheiro José Bastos Xavier,residential,False,False,127.66,"LINESTRING (-8.4455042 40.5774103, -8.4455693 40.5774025, -8.4457401 40.5773819, -8.4461374 40.5773393, -8.4468537 40.5772652, -8.4470007 40.5772489)",,,,building_passage,
83371926,,Travessa Engenheiro José Bastos Xavier,residential,False,False,60.675,"LINESTRING (-8.4455042 40.5774103, -8.4454981 40.5773402, -8.445418 40.5768687)",,,,,
83371926,,Travessa Engenheiro José Bastos Xavier,residential,False,True,60.675,"LINESTRING (-8.445418 40.5768687, -8.4454981 40.5773402, -8.4455042 40.5774103)",,,,,
83391631,,Rua Engenheiro Carlos Rodrigues,residential,True,False,16.986,"LINESTRING (-8.4402536 40.5772645, -8.4402364 40.5772921, -8.4402325 40.5773225, -8.4402422 40.5773522, -8.4402645 40.5773776, -8.4402967 40.5773959)",roundabout,,,,
83391634,,Rua Engenheiro Carlos Rodrigues,residential,False,True,81.997,"LINESTRING (-8.4402536 40.5772645, -8.4401638 40.5771971, -8.4395387 40.5769204, -8.4394263 40.5768861)",,,,,
83391629,,Rua de São Pedro,residential,False,False,109.377,"LINESTRING (-8.4378927 40.5764978, -8.4380937 40.5766967, -8.4381962 40.5768, -8.4384462 40.5769159, -8.4388296 40.5770936, -8.438882 40.57709)",,,,,
83391631,,Rua Engenheiro Carlos Rodrigues,residential,True,False,16.485,"LINESTRING (-8.4402967 40.5773959, -8.4403438 40.5774055, -8.440392 40.5773998, -8.4404331 40.5773798, -8.4404599 40.5773488)",roundabout,,,,
"[86639200, 86639635, 97468878]",,Rua Doutor António Arede Fernandes,residential,False,False,385.84000000000003,"LINESTRING (-8.4402967 40.5773959, -8.4402272 40.5774829, -8.4401 40.5776327, -8.439889 40.5779308, -8.4398205 40.5781295, -8.4398408 40.57836, -8.43992 40.5786146, -8.4406188 40.5798311, -8.4406971 40.5800874, -8.4407012 40.5802066, -8.4406698 40.5804241, -8.4405639 40.5806343)",,,,yes,
83391629,,Rua de São Pedro,residential,False,True,109.377,"LINESTRING (-8.438882 40.57709, -8.4388296 40.5770936, -8.4384462 40.5769159, -8.4381962 40.5768, -8.4380937 40.5766967, -8.4378927 40.5764978)",,,,,
83391633,,Rotunda do Gato Preto,residential,True,False,29.205000000000002,"LINESTRING (-8.438882 40.57709, -8.4388865 40.5771405, -8.4389235 40.5771827, -8.438962 40.5772006, -8.4390062 40.5772074, -8.4390297 40.5772063, -8.4390868 40.5771881, -8.4391129 40.5771685)",,,,,
83391633,,Rotunda do Gato Preto,residential,True,False,22.902,"LINESTRING (-8.4390952 40.5770347, -8.4390567 40.5770169, -8.4390181 40.5770104, -8.4389733 40.5770141, -8.4389396 40.5770257, -8.4388977 40.5770586, -8.438882 40.57709)",,,,,
83391634,,Rua Engenheiro Carlos Rodrigues,residential,False,False,35.195,"LINESTRING (-8.4390952 40.5770347, -8.4391564 40.5769489, -8.4392756 40.5768993, -8.4393524 40.5768873, -8.4394263 40.5768861)",,,,,
83391631,,Rua Engenheiro Carlos Rodrigues,residential,True,False,28.717,"LINESTRING (-8.4404599 40.5773488, -8.440468 40.5773125, -8.4404561 40.5772767, -8.4404263 40.5772476, -8.4403835 40.5772301, -8.4403351 40.5772272, -8.4402892 40.5772393, -8.4402536 40.5772645)",roundabout,,,,
"[83391632, 377720081]",,Rua Engenheiro Carlos Rodrigues,residential,False,False,76.53099999999999,"LINESTRING (-8.4404599 40.5773488, -8.4406258 40.5773537, -8.4408844 40.5773627, -8.4411811 40.5773003, -8.4412295 40.5772925, -8.4413507 40.5772729)",,,,,
83391634,,Rua Engenheiro Carlos Rodrigues,residential,False,False,81.997,"LINESTRING (-8.4394263 40.5768861, -8.4395387 40.5769204, -8.4401638 40.5771971, -8.4402536 40.5772645)",,,,,
83391634,,Rua Engenheiro Carlos Rodrigues,residential,False,True,35.195,"LINESTRING (-8.4394263 40.5768861, -8.4393524 40.5768873, -8.4392756 40.5768993, -8.4391564 40.5769489, -8.4390952 40.5770347)",,,,,
86966259,,Praceta Capitão Castelo da Silva,residential,False,False,32.620000000000005,"LINESTRING (-8.4394263 40.5768861, -8.4393761 40.5768366, -8.4393839 40.5766058)",,,,,
82667645,,Rua Engenheiro José Bastos Xavier,residential,False,False,35.601,"LINESTRING (-8.4450851 40.5774447, -8.4455042 40.5774103)",,,,,
82667645,,Rua Engenheiro José Bastos Xavier,residential,False,True,324.987,"LINESTRING (-8.4450851 40.5774447, -8.4447007 40.5774896, -8.4443229 40.5775284, -8.4440351 40.5775284, -8.4438331 40.5775012, -8.4433417 40.5773582, -8.4428372 40.5772143, -8.4423851 40.5771327, -8.4420127 40.5771479, -8.4413507 40.5772729)",,,,,
85616763,,Rua Joaquim Francisco de Oliveira,residential,False,False,121.30000000000001,"LINESTRING (-8.4450851 40.5774447, -8.4450731 40.5773514, -8.4450507 40.5771674, -8.444961 40.5765041, -8.4449521 40.5763587)",,,,,
85616763,,Rua Joaquim Francisco de Oliveira,residential,False,True,121.30000000000001,"LINESTRING (-8.4449521 40.5763587, -8.444961 40.5765041, -8.4450507 40.5771674, -8.4450731 40.5773514, -8.4450851 40.5774447)",,,,,
110705875,,Rua Doutor Manuel Alegre,tertiary,False,False,28.607999999999997,"LINESTRING (-8.4449521 40.5763587, -8.4447945 40.5763619, -8.4446138 40.576353)",,,,,
110705875,,Rua Doutor Manuel Alegre,tertiary,False,True,34.044,"LINESTRING (-8.4449521 40.5763587, -8.4451905 40.5763606, -8.4453545 40.5763719)",,,,,
95452246,,Avenida do Emigrante,tertiary,False,True,267.066,"LINESTRING (-8.439861 40.5805031, -8.4397113 40.5800258, -8.4395496 40.5797704, -8.439352 40.57958, -8.43907 40.579362, -8.4384853 40.5789353, -8.4380487 40.578611)",,,,,
329581600,,Avenida do Emigrante,tertiary,True,False,34.753,"LINESTRING (-8.439861 40.5805031, -8.4398673 40.580608, -8.4398621 40.5808155)",,,1,,
85616977,,Avenida do Emigrante,tertiary,True,False,9.321,"LINESTRING (-8.4401761 40.5808059, -8.4400725 40.580777)",,,,,50
85616977,,Avenida do Emigrante,tertiary,True,False,18.642,"LINESTRING (-8.4401951 40.5811628, -8.4402699 40.5811012, -8.440308 40.5810225)",,,,,50
"[329581622, 329581623]",,Rua António Feliciano de Castilho,residential,True,False,25.898,"LINESTRING (-8.4401951 40.5811628, -8.4403999 40.5812224, -8.4404792 40.5812502)",,,1,,
85616977,,Avenida do Emigrante,tertiary,True,False,9.315,"LINESTRING (-8.440308 40.5810225, -8.4403035 40.5809388)",,,,,50
85616977,,Avenida do Emigrante,tertiary,True,False,18.639,"LINESTRING (-8.4403035 40.5809388, -8.4402572 40.5808627, -8.4401761 40.5808059)",,,,,50
329581625,,Rua Doutor António Arede Fernandes,residential,True,False,40.373999999999995,"LINESTRING (-8.4403035 40.5809388, -8.4404638 40.5807526, -8.4405639 40.5806343)",,,1,,
85616977,,Avenida do Emigrante,tertiary,True,False,9.323,"LINESTRING (-8.4400949 40.581198, -8.4401951 40.5811628)",,,,,50
85616977,,Avenida do Emigrante,tertiary,True,False,37.278999999999996,"LINESTRING (-8.4398621 40.5808155, -8.4397873 40.5808771, -8.4397492 40.5809558, -8.4397537 40.5810395, -8.4398 40.5811156)",,,,,50
329581606,,Avenida do Emigrante,tertiary,True,False,68.803,"LINESTRING (-8.4398293 40.5817794, -8.4398833 40.5815828, -8.439972 40.5813858, -8.4400949 40.581198)",,,1,,90
86637817,,Avenida Calouste Gulbenkian,residential,False,False,39.652,"LINESTRING (-8.4448204 40.5808777, -8.4445368 40.5805935)",,,,,
86956097,,Rua Professor Egas Moniz,residential,False,True,27.999,"LINESTRING (-8.4448204 40.5808777, -8.4450827 40.5807237)",,,,,
"[395812064, 86637817]",,Avenida Calouste Gulbenkian,residential,False,True,172.96600000000004,"LINESTRING (-8.4448204 40.5808777, -8.4448931 40.5809631, -8.445285 40.5814033, -8.4457572 40.581926, -8.4458969 40.5820762, -8.445967 40.5821663)",,,,,
83391633,,Rotunda do Gato Preto,residential,True,False,16.387999999999998,"LINESTRING (-8.4391129 40.5771685, -8.4391316 40.5771425, -8.4391394 40.5771088, -8.439137 40.5770898, -8.4391207 40.5770578, -8.4390952 40.5770347)",,,,,
"[86637817, 97467531, 97467532]",,Avenida Calouste Gulbenkian,residential,False,True,362.74600000000004,"LINESTRING (-8.4391129 40.5771685, -8.4392235 40.577254, -8.4393761 40.5773439, -8.4400945 40.5777395, -8.4403325 40.5778741, -8.4405442 40.5779925, -8.4407542 40.578106, -8.4411683 40.5783213, -8.4417455 40.5786324, -8.4425589 40.5791122)",,yes,,,
82471237,,Praceta do Cemitério de São Pedro,residential,False,False,48.242,"LINESTRING (-8.4425589 40.5791122, -8.4424176 40.579232, -8.4423084 40.5792666, -8.4422006 40.5792589, -8.4420869 40.5792067)",,,,,
"[86637817, 97467531, 97467532]",,Avenida Calouste Gulbenkian,residential,False,False,362.7459999999999,"LINESTRING (-8.4425589 40.5791122, -8.4417455 40.5786324, -8.4411683 40.5783213, -8.4407542 40.578106, -8.4405442 40.5779925, -8.4403325 40.5778741, -8.4400945 40.5777395, -8.4393761 40.5773439, -8.4392235 40.577254, -8.4391129 40.5771685)",,yes,,,
86637817,,Avenida Calouste Gulbenkian,residential,False,True,234.93399999999997,"LINESTRING (-8.4425589 40.5791122, -8.4430771 40.5794512, -8.4435396 40.5797778, -8.4440299 40.5801586, -8.4441471 40.5802508, -8.4444101 40.5804741, -8.4445368 40.5805935)",,,,,
86956093,,Rua Armando Santos,residential,False,False,150.18400000000003,"LINESTRING (-8.4468829 40.5810094, -8.4468153 40.5810619, -8.4467176 40.5810986, -8.4465954 40.5810945, -8.4464895 40.5810416, -8.4463632 40.5809072, -8.445977 40.580305, -8.4458728 40.5801542)",,,,,
86956094,,Rua 27 de Janeiro,residential,False,False,162.414,"LINESTRING (-8.4468829 40.5810094, -8.4464977 40.580706, -8.4464309 40.5805885, -8.4464002 40.5804766, -8.4464049 40.5803744, -8.4464316 40.5802902, -8.4465372 40.5801856, -8.4467112 40.5801093, -8.4471157 40.5800077)",,,,,
86956094,,Rua 27 de Janeiro,residential,False,True,151.96400000000003,"LINESTRING (-8.4468829 40.5810094, -8.4476309 40.5815787, -8.4477644 40.5817606, -8.4477971 40.5819043, -8.4477887 40.5821125)",,,,,
86956094,,Rua 27 de Janeiro,residential,False,True,162.414,"LINESTRING (-8.4471157 40.5800077, -8.4467112 40.5801093, -8.4465372 40.5801856, -8.4464316 40.5802902, -8.4464049 40.5803744, -8.4464002 40.5804766, -8.4464309 40.5805885, -8.4464977 40.580706, -8.4468829 40.5810094)",,,,,
90672071,,Rua Joaquim Valente Almeida,residential,False,False,139.067,"LINESTRING (-8.4471157 40.5800077, -8.4471669 40.5800871, -8.4472802 40.5802356, -8.4473892 40.5803488, -8.4476782 40.5806155, -8.4480991 40.5810064)",,,,,
90672071,,Rua Joaquim Valente Almeida,residential,False,True,122.15599999999999,"LINESTRING (-8.4471157 40.5800077, -8.4470513 40.5798659, -8.4470201 40.5796936, -8.4470201 40.5795282, -8.4470313 40.5793678, -8.4471113 40.5791415, -8.4471891 40.5789355)",,,,,
