osmid,oneway,name,highway,reversed,length,geometry,bridge,ref,tunnel,lanes,maxspeed,junction
440050260,False,Ladeira de São Pedro,residential,False,31.732,"LINESTRING (-7.1608559 38.8820801, -7.1605627 38.8819088)",,,,,,
163989046,False,Rua da Azinheira,residential,False,68.304,"LINESTRING (-7.1608559 38.8820801, -7.1606927 38.8822482, -7.1610683 38.8824449, -7.161084 38.8824629, -7.1610824 38.8824923)",,,,,,
163988960,False,Rua dos Quartéis,residential,True,9.958,"LINESTRING (-7.1658224 38.8811626, -7.1659155 38.88111)",,,,,,
743185567,False,,residential,True,32.049,"LINESTRING (-7.1658224 38.8811626, -7.1660546 38.8813871)",,,,,,
163988960,False,Rua dos Quartéis,residential,False,93.29800000000002,"LINESTRING (-7.1658224 38.8811626, -7.1652325 38.8815442, -7.1651626 38.8815954, -7.1649925 38.8816976)",,,,,,
163988980,True,Rua do Forno,residential,False,156.18799999999996,"LINESTRING (-7.1657669 38.8806599, -7.16598 38.8804893, -7.166277 38.8802411, -7.1666076 38.8798754, -7.1667757 38.8797608, -7.1669747 38.8796245)",,,,,,
207627505,True,Rua de João Pereira d' Abreu,residential,False,51.153,"LINESTRING (-7.1657669 38.8806599, -7.1658345 38.8807062, -7.1659244 38.8807819, -7.1659638 38.8808799, -7.1659738 38.8809047, -7.1660218 38.8810584)",,,,,,
163989031,False,Rua das Romeiras,residential,False,14.313,"LINESTRING (-7.1621462 38.8781653, -7.1619837 38.8781891)",,,,,,
114285021,True,Rua dos Chilões,residential,False,51.11899999999999,"LINESTRING (-7.1621462 38.8781653, -7.1621248 38.877961, -7.1620722 38.8777888, -7.1620518 38.8777127)",,,,,,
743183767,False,Largo da Alcáçova,residential,True,15.817,"LINESTRING (-7.1635968 38.882275, -7.1636914 38.8823967)",,,,,,
1157746646,False,Travessa da Alcáçova,residential,False,10.42,"LINESTRING (-7.1635968 38.882275, -7.1634949 38.8823249)",,,,,,
1157746646,False,Travessa da Alcáçova,residential,True,43.946,"LINESTRING (-7.1635968 38.882275, -7.1637645 38.8820981, -7.1639589 38.8820095)",,,,,,
163989020,True,Rua João de Casqueiro,residential,False,21.192,"LINESTRING (-7.1646117 38.8791608, -7.1644809 38.8789997)",,,,,,
163988988,False,Rua do Cabrito,residential,False,105.249,"LINESTRING (-7.1646117 38.8791608, -7.1643721 38.8792094, -7.1640914 38.8792397, -7.1634181 38.8793374)",,,,,,
"[207627496, 880750181]",False,Avenida Garcia da Orta,residential,False,68.147,"LINESTRING (-7.1629939 38.8774064, -7.1631355 38.8773873, -7.1632127 38.8773769, -7.1632895 38.8773714, -7.1633428 38.8773808, -7.1634098 38.8773954, -7.1634742 38.8774188, -7.1635263 38.8774454, -7.1636199 38.8775263, -7.1636785 38.8775801)",,,,,,
"[880750181, 880750183]",False,Avenida Garcia da Orta,residential,True,45.974000000000004,"LINESTRING (-7.1629939 38.8774064, -7.162822 38.8774389, -7.1625694 38.8774984, -7.162483 38.8775188)",,,,,,
648425947,False,Parada do Castelo,residential,True,153.47600000000003,"LINESTRING (-7.1630575 38.8827642, -7.1629914 38.8827921, -7.162969 38.8828249, -7.1629785 38.8828731, -7.1630509 38.8829428, -7.163344 38.8831493, -7.1633755 38.8831721, -7.1634063 38.8831902, -7.163445 38.8831929, -7.1634799 38.8831861, -7.1635117 38.8831675, -7.1640614 38.8828102, -7.1641045 38.8827789, -7.1641182 38.8827592, -7.164135 38.8827363, -7.1641525 38.8827056)",,,,,50,
163988965,False,Rua dos Fagundes,residential,False,76.301,"LINESTRING (-7.1605993 38.8790312, -7.1608359 38.8790182, -7.1608106 38.8786727, -7.1608204 38.8785174)",,,,,,
440050252,False,Rua dos Lagares,residential,True,67.69500000000001,"LINESTRING (-7.1605993 38.8790312, -7.1605858 38.8786458, -7.1608204 38.8785174)",,,,,,
440050252,False,Rua dos Lagares,residential,False,7.6,"LINESTRING (-7.1605993 38.8790312, -7.1605707 38.8790686, -7.1605505 38.8790878)",,,,,,
163989037,False,,residential,False,92.184,"LINESTRING (-7.161776 38.8824567, -7.1617129 38.8824769, -7.1615625 38.8826173, -7.1615082 38.8826636, -7.1614019 38.8827632, -7.161358 38.8827892, -7.1613095 38.8828045, -7.1612701 38.8828125, -7.1612093 38.8828021, -7.1609496 38.8826782)",,,,,,
"[440050266, 440050267]",False,"['Rua de São João da Corujeira', 'Rua dos Quartéis da Corujeira']",residential,True,85.39899999999999,"LINESTRING (-7.161776 38.8824567, -7.1618049 38.8824779, -7.1618522 38.8825225, -7.1618795 38.882557, -7.1618834 38.8825751, -7.1618857 38.8825972, -7.1618773 38.8826199, -7.1617421 38.8828487, -7.1617232 38.8828976, -7.1617224 38.8829559, -7.1617351 38.8829794, -7.1617644 38.8829936, -7.1617965 38.882994, -7.1618421 38.8829804, -7.1619108 38.8829543, -7.1619539 38.8829354)",,,,,,
742369326,False,Largo dos Terceiros,residential,False,51.274,"LINESTRING (-7.161776 38.8824567, -7.1618538 38.8822891, -7.1619297 38.8821784, -7.1619748 38.8821126, -7.1619862 38.8820981, -7.1620411 38.882048)",,,,,,
163989003,True,Rua de António Tomás Pires,residential,False,23.067,"LINESTRING (-7.1658852 38.879517, -7.1660457 38.8793514)",,,,,,
163989027,False,,residential,False,11.313,"LINESTRING (-7.1658852 38.879517, -7.1659292 38.8796128)",,,,,,
163989038,False,Calçadinha do Castelo,residential,False,59.172000000000004,"LINESTRING (-7.1642297 38.8824585, -7.1642341 38.8824036, -7.1642314 38.8823501, -7.1642163 38.8822807, -7.1642058 38.8822335, -7.1641749 38.8821858, -7.1641373 38.8821634, -7.1640954 38.8821465, -7.1640466 38.8821218, -7.1640086 38.8820913, -7.1639589 38.8820095)",,,,,,
"[1148272561, 648425947]",False,"['Rua dos Quartéis', 'Parada do Castelo']",residential,False,28.322000000000003,"LINESTRING (-7.1642297 38.8824585, -7.1642014 38.8825224, -7.1641837 38.8825888, -7.1641525 38.8827056)",,,,,50,
1148272561,False,Rua dos Quartéis,residential,True,63.959999999999994,"LINESTRING (-7.1642297 38.8824585, -7.1643 38.8823095, -7.1643476 38.8822042, -7.1643856 38.8821084, -7.1644674 38.8819865, -7.164478 38.8819563, -7.164478 38.8819363, -7.1644723 38.8819212)",,,,,,
163989003,True,Rua de António Tomás Pires,residential,False,58.008,"LINESTRING (-7.1660457 38.8793514, -7.1664824 38.8789557)",,,,,,
"[163989050, 743180651]",False,"['Largo de Nossa Senhora das Dores', 'Praça 25 de Abril']",residential,True,48.218,"LINESTRING (-7.1660457 38.8793514, -7.1660425 38.8793035, -7.1660226 38.8792556, -7.1659982 38.8792124, -7.1659844 38.8791645, -7.1659954 38.87907, -7.1661003 38.8789512)",,,,,,
163989011,True,Rua de Trêz,residential,False,88.08699999999999,"LINESTRING (-7.1664158 38.8803253, -7.1665428 38.8802213, -7.1667649 38.8800803, -7.1671165 38.8797544)",,,,,,
188163507,True,Rua de Manuel Gomes Estela,residential,False,18.074,"LINESTRING (-7.1639589 38.8783686, -7.164075 38.8782335)",,,,,,
163988967,False,Rua da Aboboreira,residential,True,76.268,"LINESTRING (-7.1639589 38.8783686, -7.1637878 38.8781763, -7.1636437 38.8780537, -7.163539 38.8779055, -7.1635131 38.8777906)",,,,,,
742369326,False,Largo dos Terceiros,residential,True,51.274,"LINESTRING (-7.1620411 38.882048, -7.1619862 38.8820981, -7.1619748 38.8821126, -7.1619297 38.8821784, -7.1618538 38.8822891, -7.161776 38.8824567)",,,,,,
163989050,False,Praça 25 de Abril,residential,False,27.305,"LINESTRING (-7.1662791 38.8787489, -7.1661003 38.8789512)",,,,,,
188234512,False,Faceira da Cisterna,residential,False,20.321,"LINESTRING (-7.1662791 38.8787489, -7.1661513 38.8785956)",,,,,,
188234512,False,Faceira da Cisterna,residential,True,28.956,"LINESTRING (-7.1662791 38.8787489, -7.1664824 38.8789557)",,,,,,
743180660,False,Rua da Fábrica,residential,False,32.725,"LINESTRING (-7.1649925 38.8816976, -7.1647687 38.8814604)",,,,,,
163988960,False,Rua dos Quartéis,residential,False,49.534,"LINESTRING (-7.1649925 38.8816976, -7.1647114 38.8818684, -7.1646648 38.8818856, -7.1646144 38.8818932, -7.1645815 38.8818945, -7.1645386 38.8818945, -7.1645017 38.8818936)",,,,,,
163988960,False,Rua dos Quartéis,residential,True,93.298,"LINESTRING (-7.1649925 38.8816976, -7.1651626 38.8815954, -7.1652325 38.8815442, -7.1658224 38.8811626)",,,,,,
440050260,False,Ladeira de São Pedro,residential,True,31.732,"LINESTRING (-7.1605627 38.8819088, -7.1608559 38.8820801)",,,,,,
746034573,False,,residential,False,5.913,"LINESTRING (-7.1605627 38.8819088, -7.1604991 38.8818894)",,,,,,
159171707,False,Rua Sá da Bandeira,residential,False,101.32999999999998,"LINESTRING (-7.1605627 38.8819088, -7.1606372 38.8818325, -7.1606953 38.8817672, -7.1607359 38.8817102, -7.1607787 38.8816397, -7.1608598 38.8814796, -7.160951 38.8812792, -7.1610314 38.8811455, -7.1610647 38.8810908)",,,,,,
746034574,False,Praça dos Combatentes da Grande Guerra,residential,True,51.712,"LINESTRING (-7.1605627 38.8819088, -7.1604762 38.8819974, -7.1603821 38.8821059, -7.1602754 38.8823127)",,,,,,
207627514,False,,residential,True,13.321,"LINESTRING (-7.1635473 38.8777933, -7.1635837 38.8776769)",,,,,,
440050249,False,,residential,False,10.557,"LINESTRING (-7.1635473 38.8777933, -7.1636682 38.8778058)",,,,,,
440050249,False,,residential,True,2.976,"LINESTRING (-7.1635473 38.8777933, -7.1635131 38.8777906)",,,,,,
163989038,False,Calçadinha do Castelo,residential,True,59.172,"LINESTRING (-7.1639589 38.8820095, -7.1640086 38.8820913, -7.1640466 38.8821218, -7.1640954 38.8821465, -7.1641373 38.8821634, -7.1641749 38.8821858, -7.1642058 38.8822335, -7.1642163 38.8822807, -7.1642314 38.8823501, -7.1642341 38.8824036, -7.1642297 38.8824585)",,,,,,
1157746646,False,Travessa da Alcáçova,residential,False,43.946,"LINESTRING (-7.1639589 38.8820095, -7.1637645 38.8820981, -7.1635968 38.882275)",,,,,,
"[744877226, 1160214498, 744877227]",False,Largo Doutor Santa Clara,residential,True,22.689,"LINESTRING (-7.1639589 38.8820095, -7.1639713 38.8819822, -7.1639837 38.8819648, -7.1640233 38.8819245, -7.1641442 38.8818792)",,,building_passage,,,
163989053,False,,residential,False,44.806,"LINESTRING (-7.1615751 38.8811824, -7.1616875 38.8814228, -7.1617904 38.8815462)",,,,,,
163989027,False,,residential,True,11.313,"LINESTRING (-7.1659292 38.8796128, -7.1658852 38.879517)",,,,,,
163988958,True,Rua de São Francisco,residential,False,39.782,"LINESTRING (-7.1659292 38.8796128, -7.1661929 38.8795421, -7.1663583 38.8794855)",,,,,,
163989050,False,Praça 25 de Abril,residential,True,27.305,"LINESTRING (-7.1661003 38.8789512, -7.1662791 38.8787489)",,,,,,
163989039,False,Praça 25 de abril,residential,True,24.006,"LINESTRING (-7.1661003 38.8789512, -7.1660616 38.8789649, -7.1660266 38.8789672, -7.1659823 38.8789605, -7.1659601 38.8789445, -7.1659448 38.8789291, -7.1659332 38.8789075, -7.1659237 38.8788812, -7.1659141 38.8788557)",,,,,,
"[163989050, 743180651]",False,"['Largo de Nossa Senhora das Dores', 'Praça 25 de Abril']",residential,False,48.218,"LINESTRING (-7.1661003 38.8789512, -7.1659954 38.87907, -7.1659844 38.8791645, -7.1659982 38.8792124, -7.1660226 38.8792556, -7.1660425 38.8793035, -7.1660457 38.8793514)",,,,,,
163989041,False,,residential,False,24.98,"LINESTRING (-7.1616402 38.8787401, -7.1618694 38.8788766)",,,,,,
163989036,False,Rua dos Esteireiros,residential,False,20.152,"LINESTRING (-7.1616402 38.8787401, -7.1615953 38.8788293, -7.1615593 38.87891)",,,,,,
163989041,False,,residential,True,50.096999999999994,"LINESTRING (-7.1616402 38.8787401, -7.1615248 38.8786685, -7.1615131 38.8784975, -7.1614508 38.8783404)",,,,,,
440050249,False,,residential,False,14.943,"LINESTRING (-7.1633419 38.8777734, -7.1635131 38.8777906)",,,,,,
163989045,False,Rua do Grivão,residential,True,103.75,"LINESTRING (-7.1633419 38.8777734, -7.1633183 38.8778233, -7.1633015 38.8778847, -7.1633341 38.8780256, -7.1634363 38.8784934, -7.1635144 38.8786833)",,,,,,
163989039,False,Praça 25 de abril,residential,False,24.005999999999997,"LINESTRING (-7.1659141 38.8788557, -7.1659237 38.8788812, -7.1659332 38.8789075, -7.1659448 38.8789291, -7.1659601 38.8789445, -7.1659823 38.8789605, -7.1660266 38.8789672, -7.1660616 38.8789649, -7.1661003 38.8789512)",,,,,,
163989042,True,Rua Alferes Pinto,residential,False,89.56099999999999,"LINESTRING (-7.1659141 38.8788557, -7.1657333 38.8790991, -7.165589 38.8792992, -7.165513 38.8793995, -7.1654578 38.8794766, -7.1654168 38.8795208, -7.1653809 38.8795428)",,,,,,
159171739,False,Travessa Gil Sardinha,residential,False,26.341,"LINESTRING (-7.1621191 38.8797395, -7.1619612 38.879537)",,,,,,
159171725,False,,residential,False,50.761,"LINESTRING (-7.1621191 38.8797395, -7.1619809 38.8797821, -7.16182 38.8797925, -7.1616805 38.8797967, -7.1615438 38.8797988)",,,,,,
159171739,False,Travessa Gil Sardinha,residential,True,47.785000000000004,"LINESTRING (-7.1621191 38.8797395, -7.1621926 38.8798412, -7.1622542 38.8799328, -7.1622968 38.8800101, -7.1623591 38.8801259)",,,,,,
1146472210,False,Rua Lopo da Ponte,residential,True,46.227999999999994,"LINESTRING (-7.1621191 38.8797395, -7.1622737 38.8796869, -7.1623469 38.8796594, -7.1624917 38.879594, -7.1625969 38.8795548)",,,,,,
159171695,False,Rua das Manas,residential,True,25.704,"LINESTRING (-7.1592804 38.8808276, -7.1595485 38.8807282)",,,,,,
159171695,False,Rua das Manas,residential,False,28.304,"LINESTRING (-7.1592804 38.8808276, -7.1592878 38.8808448, -7.1592701 38.8808964, -7.159187 38.8809081, -7.1591887 38.8810062, -7.1591643 38.8810086)",,,,,,
1147326181,False,Rua das Seis Cazas,residential,True,43.619,"LINESTRING (-7.1592804 38.8808276, -7.1592362 38.8807489, -7.1590465 38.8807874, -7.1588659 38.8808497)",,,,,,
163988990,True,Rua Eusébio Nunes,residential,False,34.375,"LINESTRING (-7.1634088 38.8792064, -7.1633313 38.8789032)",,,,,,
163988973,True,Rua dos Falcatos,residential,False,95.866,"LINESTRING (-7.1634088 38.8792064, -7.1640157 38.8790571, -7.1644809 38.8789997)",,,,,,
163988990,True,Rua Eusébio Nunes,residential,False,14.589,"LINESTRING (-7.1634181 38.8793374, -7.1634088 38.8792064)",,,,,,
163988988,False,Rua do Cabrito,residential,True,105.249,"LINESTRING (-7.1634181 38.8793374, -7.1640914 38.8792397, -7.1643721 38.8792094, -7.1646117 38.8791608)",,,,,,
114285018,True,Praça da República,residential,False,37.199,"LINESTRING (-7.1634746 38.8806531, -7.1635573 38.8807529, -7.1636135 38.8808165, -7.1637149 38.8809304)",,,,,,
163988951,True,Rua dos Sapateiros,residential,False,66.325,"LINESTRING (-7.1634746 38.8806531, -7.1633372 38.8807191, -7.1633112 38.8807457, -7.1632978 38.8807656, -7.1632752 38.8808065, -7.1632682 38.8808429, -7.1632991 38.8809832, -7.1633451 38.8810692, -7.1633963 38.8811588)",,,,,,
163988986,False,,residential,False,24.377,"LINESTRING (-7.1635837 38.8776769, -7.1633311 38.87758)",,,,,,
163988986,False,,residential,True,13.535,"LINESTRING (-7.1635837 38.8776769, -7.1636785 38.8775801)",,,,,,
207627514,False,,residential,False,13.321,"LINESTRING (-7.1635837 38.8776769, -7.1635473 38.8777933)",,,,,,
163989002,False,,residential,False,21.824,"LINESTRING (-7.1631054 38.8791376, -7.1628638 38.8791937)",,,,,,
163989055,False,Beco da Carmona,residential,True,35.026,"LINESTRING (-7.1643107 38.8794037, -7.1647083 38.8793452)",,,,,,
163988958,True,Rua de São Francisco,residential,False,37.483000000000004,"LINESTRING (-7.1663583 38.8794855, -7.1666443 38.8794046, -7.1667653 38.8793704)",,,,,,
163989018,False,Rua de João de Quintal,residential,False,138.537,"LINESTRING (-7.1663583 38.8794855, -7.1661667 38.879702, -7.1657957 38.8799706, -7.1652368 38.880367)",,,,,,
163988970,True,Rua de São Pedro,residential,False,100.731,"LINESTRING (-7.1617904 38.8815462, -7.1615606 38.8816559, -7.1613821 38.8817354, -7.1613349 38.8817702, -7.16117 38.8818909, -7.1608559 38.8820801)",,,,,,
163989053,False,,residential,True,44.806,"LINESTRING (-7.1617904 38.8815462, -7.1616875 38.8814228, -7.1615751 38.8811824)",,,,,,
188234512,False,Faceira da Cisterna,residential,False,28.956,"LINESTRING (-7.1664824 38.8789557, -7.1662791 38.8787489)",,,,,,
188234512,False,Faceira da Cisterna,residential,True,53.185,"LINESTRING (-7.1664824 38.8789557, -7.1666956 38.879173, -7.1667266 38.8792463, -7.1667653 38.8793704)",,,,,,
163989020,True,Rua João de Casqueiro,residential,False,29.585,"LINESTRING (-7.1644026 38.8788357, -7.1642519 38.8785969)",,,,,,
163989029,False,,residential,False,32.233,"LINESTRING (-7.1644026 38.8788357, -7.1640327 38.878869)",,,,,,
163989020,True,Rua João de Casqueiro,residential,False,19.455,"LINESTRING (-7.1644809 38.8789997, -7.1644026 38.8788357)",,,,,,
159171704,False,Travessa Nova do Espírito Santo,residential,True,29.746,"LINESTRING (-7.1603331 38.8802537, -7.1603903 38.8803181, -7.1604887 38.8804289, -7.1605015 38.8804825)",,,,,,
159171715,True,Rua do Padrão,residential,False,42.909,"LINESTRING (-7.1603331 38.8802537, -7.1603072 38.8802748, -7.1600793 38.880398, -7.1599178 38.8804612)",,,,,,
440050255,True,,residential,False,64.681,"LINESTRING (-7.1603331 38.8802537, -7.1602118 38.8801087, -7.1602093 38.879986, -7.1602132 38.8797731, -7.1601669 38.8797096)",,,,,,
163989048,False,,residential,False,17.463,"LINESTRING (-7.1591643 38.8810086, -7.1589642 38.8810286)",,,,,,
159171695,False,Rua das Manas,residential,True,28.304,"LINESTRING (-7.1591643 38.8810086, -7.1591887 38.8810062, -7.159187 38.8809081, -7.1592701 38.8808964, -7.1592878 38.8808448, -7.1592804 38.8808276)",,,,,,
440050258,False,Rua da Caldeirona,residential,False,108.65499999999999,"LINESTRING (-7.1591643 38.8810086, -7.1591691 38.8810517, -7.1593415 38.8814143, -7.1594758 38.8814762, -7.1595535 38.8815778, -7.1596388 38.8817249, -7.1597433 38.8818463)",,,,,,
163989020,True,Rua João de Casqueiro,residential,False,19.063,"LINESTRING (-7.1642519 38.8785969, -7.1642153 38.8784752, -7.1642201 38.8784289)",,,,,,
440050264,True,Rua dos Azevedos,residential,False,65.567,"LINESTRING (-7.1628292 38.8813261, -7.1628385 38.8813415, -7.1628407 38.8813534, -7.1628387 38.8813665, -7.1627745 38.881462, -7.162766 38.8815057, -7.1627634 38.8815518, -7.1627581 38.8815745, -7.1627448 38.8815946, -7.1626397 38.8816844, -7.1625707 38.8817351, -7.1625286 38.8817605, -7.1624536 38.881793)",,,,,,
1157746674,True,Arco da Senhora da Encarnação,residential,False,27.669999999999998,"LINESTRING (-7.1628292 38.8813261, -7.1627774 38.8813184, -7.1627613 38.8813064, -7.1625282 38.8813642)",,,,,,
163989004,True,Rua dos Cavaleiros,residential,False,86.0,"LINESTRING (-7.1665938 38.8804559, -7.1670198 38.8801162, -7.1672672 38.8798879)",,,,,,
1157887862,False,Rua dos Cavaleiros,residential,True,56.992,"LINESTRING (-7.1665938 38.8804559, -7.1661982 38.8807311, -7.1661134 38.8808056)",,,,,,
440050249,False,,residential,True,10.557,"LINESTRING (-7.1636682 38.8778058, -7.1635473 38.8777933)",,,,,,
440050249,False,,residential,False,87.71000000000001,"LINESTRING (-7.1636682 38.8778058, -7.1638581 38.8778216, -7.1640152 38.8778467, -7.1641502 38.8778816, -7.1646342 38.8780288)",,,,,,
163989002,False,,residential,True,21.824,"LINESTRING (-7.1628638 38.8791937, -7.1631054 38.8791376)",,,,,,
"[114285017, 114285020]",True,"['Rua de Olivença', 'Rua da Carreira']",residential,False,30.166,"LINESTRING (-7.1628638 38.8791937, -7.1629103 38.8793744, -7.1629027 38.8794612)",,,,,,
163988945,False,,residential,True,7.132,"LINESTRING (-7.1642201 38.8784289, -7.1642912 38.8783965)",,,,,,
188163506,True,Rua dos Currais,residential,False,25.097,"LINESTRING (-7.1642201 38.8784289, -7.164075 38.8782335)",,,,,,
163988986,False,,residential,False,13.535,"LINESTRING (-7.1636785 38.8775801, -7.1635837 38.8776769)",,,,,,
207627496,False,Avenida Garcia da Orta,residential,False,98.59899999999999,"LINESTRING (-7.1636785 38.8775801, -7.163755 38.8776219, -7.1638369 38.8776625, -7.1641731 38.8777915, -7.1646978 38.877972)",,,,,,
"[207627496, 880750181]",False,Avenida Garcia da Orta,residential,True,68.147,"LINESTRING (-7.1636785 38.8775801, -7.1636199 38.8775263, -7.1635263 38.8774454, -7.1634742 38.8774188, -7.1634098 38.8773954, -7.1633428 38.8773808, -7.1632895 38.8773714, -7.1632127 38.8773769, -7.1631355 38.8773873, -7.1629939 38.8774064)",,,,,,
159171710,False,Rua Mouzinho de Albuquerque,residential,False,116.511,"LINESTRING (-7.1601669 38.8797096, -7.160047 38.8798754, -7.1599615 38.8799936, -7.1599371 38.8800347, -7.1597774 38.8802618, -7.1597359 38.880327, -7.1593835 38.8804821, -7.1593513 38.8804982)",,,,,,
159171710,False,Rua Mouzinho de Albuquerque,residential,True,35.364000000000004,"LINESTRING (-7.1601669 38.8797096, -7.1601866 38.8796818, -7.160364 38.8795415, -7.1604501 38.8794823)",,,,,,
880750180,True,Avenida Garcia da Orta,residential,False,43.117,"LINESTRING (-7.1651446 38.8781434, -7.1646978 38.877972)",,,,,,
207627497,True,Avenida Garcia da Orta,residential,False,11.351,"LINESTRING (-7.1651446 38.8781434, -7.1651171 38.8781332, -7.1650948 38.8781382, -7.1650822 38.878147, -7.1650739 38.8781577, -7.16508 38.8781745, -7.1650892 38.8781901)",,,,,,
163989041,False,,residential,True,24.98,"LINESTRING (-7.1618694 38.8788766, -7.1616402 38.8787401)",,,,,,
157181538,False,Rua das Parreiras ao Colégio,residential,True,73.66900000000001,"LINESTRING (-7.1618694 38.8788766, -7.161852 38.8786083, -7.1617869 38.8784267, -7.1617272 38.8782267)",,,,,,
157181550,False,Rua dos Apóstolos,residential,False,64.556,"LINESTRING (-7.1618694 38.8788766, -7.1618268 38.8789141, -7.1617872 38.8789381, -7.1617337 38.8789682, -7.1616026 38.8790418, -7.1615682 38.8790646, -7.1615502 38.8790862, -7.161544 38.8791034, -7.161545 38.8791186, -7.1617082 38.8792985)",,,,,,
188163506,True,Rua dos Currais,residential,False,59.518,"LINESTRING (-7.164075 38.8782335, -7.1639937 38.878113, -7.1639402 38.8780455, -7.1636682 38.8778058)",,,,,,
440050249,False,,residential,False,2.976,"LINESTRING (-7.1635131 38.8777906, -7.1635473 38.8777933)",,,,,,
440050249,False,,residential,True,14.943,"LINESTRING (-7.1635131 38.8777906, -7.1633419 38.8777734)",,,,,,
163988967,False,Rua da Aboboreira,residential,False,76.268,"LINESTRING (-7.1635131 38.8777906, -7.163539 38.8779055, -7.1636437 38.8780537, -7.1637878 38.8781763, -7.1639589 38.8783686)",,,,,,
163989031,False,Rua das Romeiras,residential,True,22.594,"LINESTRING (-7.1617272 38.8782267, -7.1619837 38.8781891)",,,,,,
157181538,False,Rua das Parreiras ao Colégio,residential,False,73.669,"LINESTRING (-7.1617272 38.8782267, -7.1617869 38.8784267, -7.161852 38.8786083, -7.1618694 38.8788766)",,,,,,
157181538,False,Rua das Parreiras ao Colégio,residential,True,33.461,"LINESTRING (-7.1617272 38.8782267, -7.1616809 38.8781456, -7.1616551 38.8780528, -7.1616328 38.877978, -7.1616186 38.8779391)",,,,,,
440050252,False,Rua dos Lagares,residential,False,29.255,"LINESTRING (-7.1617272 38.8782267, -7.1615054 38.8782655, -7.1614508 38.8783404)",,,,,,
163988945,False,,residential,False,7.132,"LINESTRING (-7.1642912 38.8783965, -7.1642201 38.8784289)",,,,,,
1138063632,True,,residential,False,55.577,"LINESTRING (-7.1642912 38.8783965, -7.1642931 38.8783294, -7.1644348 38.8780915, -7.1645142 38.8780534, -7.164572 38.8780335, -7.1646342 38.8780288)",,,,,,
163989055,False,Beco da Carmona,residential,False,35.026,"LINESTRING (-7.1647083 38.8793452, -7.1643107 38.8794037)",,,,,,
163989020,True,Rua João de Casqueiro,residential,False,22.144,"LINESTRING (-7.1647083 38.8793452, -7.1646719 38.879274, -7.1646117 38.8791608)",,,,,,
744877230,False,Largo 1º de Dezembro,residential,True,31.95,"LINESTRING (-7.1644584 38.881616, -7.1647687 38.8814604)",,,,,,
744877230,False,Largo 1º de Dezembro,residential,False,26.866999999999997,"LINESTRING (-7.1644584 38.881616, -7.1644776 38.8816897, -7.1644892 38.8818212, -7.1644726 38.8818533)",,,,,,
207627517,True,Avenida Dom Sancho Manue,residential,False,20.334000000000003,"LINESTRING (-7.1668711 38.8765426, -7.1668314 38.8765919, -7.1668088 38.876612, -7.1667836 38.8766278, -7.1667474 38.8766498, -7.1667039 38.8766648)",,,,,,
880750186,False,,unclassified,True,7.674,"LINESTRING (-7.1616785 38.8766156, -7.1616835 38.8766845)",,,,,,
101957173,True,Avenida de Badajoz,primary,False,80.014,"LINESTRING (-7.1667039 38.8766648, -7.1665492 38.876637, -7.1663521 38.8765962, -7.1662216 38.8765565, -7.1661065 38.8765048, -7.1659749 38.876429, -7.1658811 38.8763648)",,EN 4,,2,50,
207627496,False,Avenida Garcia da Orta,residential,True,98.59899999999999,"LINESTRING (-7.1646978 38.877972, -7.1641731 38.8777915, -7.1638369 38.8776625, -7.163755 38.8776219, -7.1636785 38.8775801)",,,,,,
207627499,True,Avenida Garcia da Orta,residential,False,41.941,"LINESTRING (-7.1646978 38.877972, -7.1648536 38.8780758, -7.1649456 38.8781348, -7.1650179 38.8781643, -7.1650892 38.8781901)",,,,,,
1051151951,False,Avenida Garcia da Orta,residential,False,11.467,"LINESTRING (-7.1658195 38.8784564, -7.1659364 38.8785049)",,,,,,
207627515,True,Rua Nova de Vedoria,residential,False,108.64099999999999,"LINESTRING (-7.1658195 38.8784564, -7.1656784 38.8785641, -7.1654588 38.8788032, -7.1653463 38.8789253, -7.1649881 38.879182)",,,,,,
"[207627498, 1138754859, 880750180, 1051151950]",True,Avenida Garcia da Orta,residential,False,68.164,"LINESTRING (-7.1658195 38.8784564, -7.1657546 38.8784111, -7.1653812 38.8782445, -7.1652985 38.87821, -7.1651446 38.8781434)",,,yes,,,
1051151951,False,Avenida Garcia da Orta,residential,True,11.467,"LINESTRING (-7.1659364 38.8785049, -7.1658195 38.8784564)",,,,,,
163988956,True,Rua de Évora,residential,False,123.866,"LINESTRING (-7.1659364 38.8785049, -7.1658581 38.8785789, -7.1656514 38.8788227, -7.165297 38.8794143, -7.1652788 38.8794861)",,,,,,
1051151951,False,Avenida Garcia da Orta,residential,False,21.161,"LINESTRING (-7.1659364 38.8785049, -7.1660738 38.8785629, -7.1661513 38.8785956)",,,,,,
207627527,False,,residential,False,17.731,"LINESTRING (-7.1607915 38.8809706, -7.160664 38.8810954)",,,,,,
207627523,False,,secondary,False,42.364999999999995,"LINESTRING (-7.1590675 38.8836668, -7.1590256 38.8836169, -7.1589015 38.8834713, -7.1588126 38.883342)",,,,,50,
207627523,False,,secondary,True,86.313,"LINESTRING (-7.1590675 38.8836668, -7.1591647 38.8837691, -7.159229 38.8838369, -7.1596489 38.8842974)",,,,,50,
