osmid,oneway,lanes,name,highway,access,width,reversed,length,geometry
652022277,False,1,Taman Gunawarman,residential,,4,True,66.21000000000001,"LINESTRING (106.8078361 -6.2331267, 106.8078361 -6.2334746, 106.8078406 -6.2337221)"
652042270,True,2,Jalan Gunawarman,secondary,,6,False,53.278,"LINESTRING (106.8075831 -6.2325544, 106.8075766 -6.2320753)"
652022510,False,1,Jalan Erlangga V,residential,,4,True,12.914000000000001,"LINESTRING (106.8075831 -6.2325544, 106.8076611 -6.2325594, 106.8076997 -6.2325571)"
652042791,True,2,Jalan Gunawarman,secondary,,6,False,10.386,"LINESTRING (106.8075492 -6.2312358, 106.807548 -6.2311424)"
"[760603601, 28207699]",True,1,Jalan Belitung I,residential,,5,False,24.479,"LINESTRING (106.8075492 -6.2312358, 106.8076475 -6.2312075, 106.807548 -6.2311424)"
558668178,True,,Jalan Raden Patah,residential,,,False,13.738,"LINESTRING (106.8006465 -6.2345285, 106.800562 -6.2344379)"
28191657,True,2,Jalan Gunawarman,secondary,,6,False,155.554,"LINESTRING (106.8075049 -6.2370901, 106.8075626 -6.2368462, 106.807584 -6.2367129, 106.8075934 -6.2365023, 106.8076001 -6.2361964, 106.8076001 -6.236107, 106.8076001 -6.2356998)"
756942245,False,1,Jalan Cipayung II,residential,,3,True,9.441,"LINESTRING (106.8079963 -6.2373394, 106.8080252 -6.2372595)"
1231150804,False,1,Jalan Cipayung I,residential,,3,True,5.774,"LINESTRING (106.8079963 -6.2373394, 106.8079793 -6.2373885)"
652309888,True,2,Jalan Cikatomas I,residential,,5,False,65.313,"LINESTRING (106.8079963 -6.2373394, 106.8076082 -6.2372275, 106.8075532 -6.2372008, 106.8075237 -6.2371689, 106.8075109 -6.2371349, 106.8075049 -6.2370901)"
652298576,False,1,Jalan Cipayung II,residential,,3,False,2.892,"LINESTRING (106.8081499 -6.2355557, 106.8081493 -6.2355817)"
"[1111124544, 652282405]",True,"['1', '2']",Jalan Kertanegara,tertiary,,5,False,61.592,"LINESTRING (106.8081499 -6.2355557, 106.8077906 -6.2355641, 106.807702 -6.2355664, 106.8076675 -6.2355591, 106.8076373 -6.2355474, 106.8076024 -6.2355251)"
28191657,True,2,Jalan Gunawarman,secondary,,6,False,23.368,"LINESTRING (106.8072116 -6.2386802, 106.8071994 -6.2384704)"
28378007,False,1,Jalan Ciawi I,residential,,3,False,25.891000000000002,"LINESTRING (106.8072116 -6.2386802, 106.8072458 -6.2386791, 106.8074455 -6.2386679)"
31607805,True,2,Jalan Pulombangkeng,residential,,4,False,16.346,"LINESTRING (106.8049938 -6.2304302, 106.8050373 -6.2302897)"
31607804,False,2,Jalan Goa,residential,,4,False,192.786,"LINESTRING (106.8049938 -6.2304302, 106.804415 -6.2303177, 106.8041293 -6.2302897, 106.8032641 -6.2302309)"
28207293,False,2,Jalan Sriwijaya Raya,residential,,5,False,101.821,"LINESTRING (106.8032641 -6.2302309, 106.8032648 -6.2311466)"
31607804,False,2,Jalan Goa,residential,,4,True,192.786,"LINESTRING (106.8032641 -6.2302309, 106.8041293 -6.2302897, 106.804415 -6.2303177, 106.8049938 -6.2304302)"
658030230,False,2,Jalan Galuh,residential,,6,True,166.405,"LINESTRING (106.8047702 -6.231142, 106.8032648 -6.2311466)"
31607805,True,2,Jalan Pulombangkeng,residential,,4,False,17.363,"LINESTRING (106.8047702 -6.231142, 106.8048398 -6.2310669, 106.8048702 -6.2310221)"
652141916,True,2,Jalan Pattimura,primary,,4,False,39.674,"LINESTRING (106.802237 -6.2381461, 106.8021572 -6.2378877, 106.8021264 -6.2378068)"
652285694,True,2,Jalan Pattimura,primary,,4,False,16.703,"LINESTRING (106.8013502 -6.2351425, 106.8013072 -6.2349985)"
31813214,True,1,,primary_link,,,False,11.44,"LINESTRING (106.8013502 -6.2351425, 106.801362 -6.2351204, 106.8013861 -6.2351078, 106.8014116 -6.2351058, 106.8014361 -6.2351129)"
652147786,True,2,Jalan Pattimura,primary,,4,False,52.199,"LINESTRING (106.8014361 -6.2351129, 106.8015675 -6.2355638)"
652293233,False,1,,residential,,5,True,5.872,"LINESTRING (106.8006311 -6.2303483, 106.800578 -6.2303467)"
652297259,True,2,Jalan Pattimura,primary,,4,False,74.935,"LINESTRING (106.8006956 -6.2318608, 106.8006919 -6.2325347)"
27989785,False,2,Jalan Galuh I,residential,,4,False,283.328,"LINESTRING (106.8006956 -6.2318608, 106.8007592 -6.2318569, 106.8008342 -6.2318544, 106.8032586 -6.2318494)"
652293235,False,1,Jalan Daha III,residential,,5,True,3.869,"LINESTRING (106.8006118 -6.2318842, 106.8005768 -6.2318847)"
652285694,True,2,Jalan Pattimura,primary,,4,False,170.798,"LINESTRING (106.8006118 -6.2318842, 106.8006183 -6.2313156, 106.8006311 -6.2303483)"
652147786,True,2,Jalan Pattimura,primary,,4,False,232.314,"LINESTRING (106.8006907 -6.2330348, 106.8007055 -6.2333413, 106.8008 -6.2337179, 106.8008141 -6.2337613, 106.8008356 -6.2338119, 106.8012768 -6.2345945, 106.801394 -6.2349736)"
31827488,True,2,Jalan Mataram,residential,,6,False,165.289,"LINESTRING (106.8006919 -6.2325347, 106.8007565 -6.2325396, 106.8008199 -6.2325396, 106.8021868 -6.232564)"
652297260,True,2,Jalan Pattimura,primary,,4,False,55.608000000000004,"LINESTRING (106.8006919 -6.2325347, 106.8006913 -6.2327894, 106.8006912 -6.2328464, 106.8006907 -6.2330348)"
457855456,True,2,Jalan Gunawarman,secondary,,6,False,57.0,"LINESTRING (106.8075466 -6.23103, 106.8075921 -6.2308983, 106.8076169 -6.2308203, 106.807637 -6.2307723, 106.8076631 -6.2307323, 106.8076893 -6.2307043, 106.8077356 -6.2306703, 106.8077798 -6.2306436, 106.8078207 -6.2306243)"
651967814,True,1,Jalan Gunawarman,secondary,,6,False,85.52,"LINESTRING (106.8075466 -6.23103, 106.807564 -6.2307321, 106.8075639 -6.2306843, 106.8075499 -6.2306342, 106.8075291 -6.2305996, 106.8074687 -6.230541, 106.8073675 -6.2304843, 106.8072545 -6.2304165)"
652285694,True,2,Jalan Pattimura,primary,,4,False,13.025,"LINESTRING (106.8021264 -6.2378068, 106.8020918 -6.237702, 106.80209 -6.2376954)"
"[889152462, 760211222]",True,2,Jalan Raden Patah,residential,,6,False,151.538,"LINESTRING (106.8021264 -6.2378068, 106.8020278 -6.2377858, 106.8007578 -6.2378014)"
760220001,False,,Jalan Raden Patah III,residential,,,False,5.65,"LINESTRING (106.8006763 -6.2338087, 106.8007251 -6.2337936)"
652285697,True,,Jalan Pattimura,residential,,,False,86.59,"LINESTRING (106.8006763 -6.2338087, 106.8006699 -6.2337866, 106.8006539 -6.2337166, 106.8006384 -6.2336386, 106.8006103 -6.23344, 106.8005733 -6.2330378)"
652847319,True,,Jalan Raden Patah,residential,,,False,33.27,"LINESTRING (106.800562 -6.2344379, 106.8006481 -6.2341512)"
28260144,False,,Jalan Raden Patah,residential,,,True,12.567,"LINESTRING (106.8011012 -6.2346264, 106.801136 -6.2346311, 106.8011645 -6.2346395, 106.8012029 -6.2346695)"
657530497,True,,Jalan Raden Patah,residential,,,False,51.644999999999996,"LINESTRING (106.8011012 -6.2346264, 106.8007873 -6.2345792, 106.8006465 -6.2345285)"
1231152152,False,2,Jalan Senjaya IV,residential,,5,False,3.616,"LINESTRING (106.8049822 -6.2380194, 106.8049811 -6.2380519)"
28378007,False,1,Jalan Ciawi I,residential,,3,True,25.891000000000002,"LINESTRING (106.8074455 -6.2386679, 106.8072458 -6.2386791, 106.8072116 -6.2386802)"
27989838,False,1,Jalan Sriwijaya II,residential,,4,False,21.699,"LINESTRING (106.8021868 -6.232564, 106.8021966 -6.2327589)"
31827488,True,2,Jalan Mataram,residential,,6,False,91.854,"LINESTRING (106.8021868 -6.232564, 106.8030177 -6.2325748)"
515753831,False,2,Jalan Kertanegara,tertiary,,5,True,47.588,"LINESTRING (106.8073856 -6.2355651, 106.8069556 -6.2355442)"
650557148,True,1,Jalan Kertanegara,tertiary,,5,False,24.637999999999998,"LINESTRING (106.8073856 -6.2355651, 106.8074697 -6.2355614, 106.8075186 -6.2355544, 106.8075676 -6.2355421, 106.8076024 -6.2355251)"
27989838,False,1,Jalan Sriwijaya II,residential,,4,True,21.699,"LINESTRING (106.8021966 -6.2327589, 106.8021868 -6.232564)"
31827490,True,2,Jalan Mataram I,residential,,5,False,64.612,"LINESTRING (106.8021966 -6.2327589, 106.8016255 -6.2328827)"
27989890,False,1,Jalan Purnawarman,residential,,5,True,82.716,"LINESTRING (106.8052854 -6.2325774, 106.805335 -6.2324941, 106.8053931 -6.232403, 106.805437 -6.2323454, 106.8054947 -6.2322962, 106.8055535 -6.232246, 106.8057164 -6.2321732, 106.8058538 -6.2321661)"
"[650557186, 650420717]",False,2,Jalan Purnawarman,residential,,5,"[False, True]",25.067999999999998,"LINESTRING (106.8052854 -6.2325774, 106.8053256 -6.2325921, 106.8053685 -6.2326141, 106.8053833 -6.2326314, 106.8053929 -6.2326609, 106.8053979 -6.2327419)"
1245336142,False,2,Jalan Mataram,residential,,6,True,22.34,"LINESTRING (106.8052854 -6.2325774, 106.805221 -6.2325694, 106.8050838 -6.2325693)"
652147786,True,2,Jalan Pattimura,primary,,4,False,16.173,"LINESTRING (106.801394 -6.2349736, 106.8014361 -6.2351129)"
652144931,True,1,,primary_link,no,,False,10.682,"LINESTRING (106.801394 -6.2349736, 106.8013787 -6.2349905, 106.8013546 -6.2349998, 106.8013291 -6.2350025, 106.8013072 -6.2349985)"
652285694,True,2,Jalan Pattimura,primary,,4,False,38.357,"LINESTRING (106.8013072 -6.2349985, 106.8012029 -6.2346695)"
28260229,False,,Jalan Mataram I,residential,,,False,3.968,"LINESTRING (106.8005733 -6.2330378, 106.8006092 -6.233038)"
652285697,True,,Jalan Pattimura,residential,,,False,52.056,"LINESTRING (106.8005733 -6.2330378, 106.8005694 -6.2327893, 106.800566 -6.2325697)"
652285697,True,,Jalan Pattimura,residential,,,False,76.178,"LINESTRING (106.800566 -6.2325697, 106.8005768 -6.2318847)"
652293237,False,1,Jalan Mataram,residential,,6,False,4.598,"LINESTRING (106.800566 -6.2325697, 106.8006076 -6.23257)"
652293235,False,1,Jalan Daha III,residential,,5,False,3.869,"LINESTRING (106.8005768 -6.2318847, 106.8006118 -6.2318842)"
652285697,True,,Jalan Pattimura,residential,,,False,171.046,"LINESTRING (106.8005768 -6.2318847, 106.8005888 -6.2312642, 106.8005767 -6.2307243, 106.800578 -6.2303467)"
652293233,False,1,,residential,,5,False,5.872,"LINESTRING (106.800578 -6.2303467, 106.8006311 -6.2303483)"
757045585,False,1,,residential,,5,True,3.847,"LINESTRING (106.800578 -6.2303467, 106.8005432 -6.230347)"
652174504,True,1,Jalan Kertanegara,tertiary,,5,False,96.294,"LINESTRING (106.801635 -6.2355526, 106.8025053 -6.2355144)"
880505207,True,1,Jalan Pattimura,residential,,,False,7.824,"LINESTRING (106.801635 -6.2355526, 106.8016543 -6.2356203)"
558668179,True,1,,primary_link,,,False,28.217,"LINESTRING (106.8006481 -6.2341512, 106.8006767 -6.2340926, 106.8006975 -6.2340486, 106.8007085 -6.2340322, 106.8007227 -6.2340097, 106.8007535 -6.2339699, 106.8007767 -6.233933)"
652285691,True,,Jalan Raden Patah,residential,,,False,38.748999999999995,"LINESTRING (106.8006481 -6.2341512, 106.8006881 -6.2339839, 106.8006901 -6.2338806, 106.8006763 -6.2338087)"
652891969,True,,Jalan Pattimura,residential,,,False,232.22400000000002,"LINESTRING (106.8017211 -6.2366197, 106.8016833 -6.2364974, 106.801655 -6.2364059, 106.8016172 -6.2362807, 106.801513 -6.2359358, 106.8011662 -6.2347665, 106.8011555 -6.2347325, 106.8011454 -6.2347065, 106.8011327 -6.2346819, 106.8011012 -6.2346264)"
650557176,False,2,Jalan Sriwijaya II,residential,,4,False,26.113,"LINESTRING (106.8023188 -6.2341252, 106.8023388 -6.2343592)"
653012668,False,2,,residential,,,True,23.522,"LINESTRING (106.8023188 -6.2341252, 106.8021141 -6.234183)"
650557176,False,2,Jalan Sriwijaya II,residential,,4,True,154.977,"LINESTRING (106.8023188 -6.2341252, 106.8023286 -6.2328037, 106.8023247 -6.2327316)"
653012668,False,2,,residential,,,False,23.522,"LINESTRING (106.8021141 -6.234183, 106.8023188 -6.2341252)"
28207557,False,2,Jalan Sriwijaya I,residential,,5,False,44.287,"LINESTRING (106.8021141 -6.234183, 106.8022006 -6.2343887, 106.8022608 -6.2345535)"
28207557,False,2,Jalan Sriwijaya I,residential,,5,True,156.037,"LINESTRING (106.8021141 -6.234183, 106.8019313 -6.2338106, 106.8017518 -6.2334722, 106.8016845 -6.233296, 106.801651 -6.233128, 106.8016255 -6.2328827)"
31607805,True,2,Jalan Pulombangkeng,residential,,4,False,14.03,"LINESTRING (106.8050373 -6.2302897, 106.8050792 -6.2301706)"
1219661559,True,,,residential,,,False,7.010000000000001,"LINESTRING (106.8050373 -6.2302897, 106.805058 -6.230283, 106.8050802 -6.2302843, 106.8050949 -6.2302969)"
28207362,False,2,Jalan Sriwijaya V,residential,,5,True,7.394,"LINESTRING (106.8018943 -6.236403, 106.8018307 -6.2364236)"
"[28207362, 756582386]",False,2,Jalan Sriwijaya V,residential,,5,False,147.992,"LINESTRING (106.8018943 -6.236403, 106.8019816 -6.2363949, 106.8031771 -6.2364196, 106.8032325 -6.2364203)"
658029986,False,2,Jalan Taman Senjaya,residential,,3.5,False,16.641,"LINESTRING (106.8033897 -6.2367182, 106.8032394 -6.2367267)"
28207296,False,2,Jalan Taman Senjaya,residential,,3.5,True,5.984,"LINESTRING (106.8042162 -6.2366959, 106.8042701 -6.2367009)"
28207294,False,2,Jalan Senjaya II,residential,,3,True,19.797,"LINESTRING (106.8044525 -6.2368862, 106.8042735 -6.2368922)"
28207346,False,2,Jalan Senjaya III,residential,,4,True,18.382,"LINESTRING (106.8044418 -6.236229, 106.8042755 -6.236229)"
685390239,True,1,Jalan Senjaya,residential,,,False,30.077,"LINESTRING (106.8071994 -6.2384704, 106.8069582 -6.2383452)"
28191657,True,2,Jalan Gunawarman,secondary,,6,False,18.241,"LINESTRING (106.8071994 -6.2384704, 106.8072023 -6.2383951, 106.8072063 -6.2383065)"
685390241,True,1,Jalan Senjaya,residential,,,False,27.76,"LINESTRING (106.8069582 -6.2383452, 106.8072063 -6.2383065)"
28207278,False,1,Jalan Senjaya,residential,,5,True,52.978,"LINESTRING (106.8069582 -6.2383452, 106.8065271 -6.2381929, 106.8065064 -6.2381862)"
28191657,True,2,Jalan Gunawarman,secondary,,6,False,19.427,"LINESTRING (106.8076001 -6.2356998, 106.8076024 -6.2355251)"
650557151,True,1,Jalan Kertanegara,tertiary,,5,False,28.347,"LINESTRING (106.8076001 -6.2356998, 106.8075559 -6.2356544, 106.807517 -6.235629, 106.8074791 -6.2356084, 106.8073856 -6.2355651)"
756599842,False,1,Jalan Erlangga IV,residential,,5,False,10.229,"LINESTRING (106.8077436 -6.233124, 106.8078361 -6.2331267)"
28207658,True,1,Jalan Erlangga IV,residential,,5,False,20.645999999999997,"LINESTRING (106.8077436 -6.233124, 106.8076834 -6.2331076, 106.8076527 -6.2330947, 106.8076256 -6.2330758, 106.8075873 -6.2330326)"
1231150804,False,1,Jalan Cipayung I,residential,,3,False,5.774,"LINESTRING (106.8079793 -6.2373885, 106.8079963 -6.2373394)"
652022510,False,1,Jalan Erlangga V,residential,,4,False,12.914000000000001,"LINESTRING (106.8076997 -6.2325571, 106.8076611 -6.2325594, 106.8075831 -6.2325544)"
731130820,False,,Jalan Daksa IV,residential,,,False,6.827,"LINESTRING (106.8074529 -6.2327496, 106.8074531 -6.2326882)"
734804681,False,2,Jalan Daksa IV,residential,,5,False,31.831,"LINESTRING (106.8074529 -6.2327496, 106.8071663 -6.2327774)"
652041061,False,1,Jalan Daksa IV,residential,,5,True,16.555,"LINESTRING (106.8074529 -6.2327496, 106.8075073 -6.232759, 106.8075858 -6.2328114)"
652264975,False,1,Jalan Erlangga I,residential,,5,True,3.438,"LINESTRING (106.8078925 -6.2348614, 106.8078614 -6.2348613)"
28207659,False,1,Jalan Erlangga III,residential,,6,True,3.957,"LINESTRING (106.8078764 -6.2337223, 106.8078406 -6.2337221)"
803669830,False,1,Jalan Erlangga IV,residential,,5,True,4.344,"LINESTRING (106.8078754 -6.2331266, 106.8078361 -6.2331267)"
652041060,True,1,Jalan Gunawarman,secondary,,6,False,8.141,"LINESTRING (106.8075845 -6.2326276, 106.8075831 -6.2325544)"
519500171,False,1,Jalan Daksa IV,residential,,5,False,16.255000000000003,"LINESTRING (106.8075845 -6.2326276, 106.8075283 -6.2326648, 106.8074908 -6.2326821, 106.8074531 -6.2326882)"
652042270,True,2,Jalan Gunawarman,secondary,,6,False,77.411,"LINESTRING (106.8075751 -6.2319315, 106.8075492 -6.2312358)"
27989892,False,2,Jalan Daksa V,residential,,5,False,176.234,"LINESTRING (106.8073605 -6.2319516, 106.8060653 -6.2314927, 106.8058605 -6.2314147)"
744827229,True,1,Jalan Daksa V,residential,,,False,24.001,"LINESTRING (106.8073605 -6.2319516, 106.8074647 -6.2319528, 106.8075036 -6.2319501, 106.8075378 -6.2319421, 106.8075751 -6.2319315)"
1231152151,False,2,Jalan Daksa IV,residential,,5,True,16.917,"LINESTRING (106.8055509 -6.2327454, 106.8053979 -6.2327419)"
936170983,False,2,Jalan Daksa I,residential,,5,False,4.169,"LINESTRING (106.8073399 -6.2348305, 106.8073776 -6.2348294)"
1231152149,False,2,Jalan Daksa III,residential,,5,False,2.62,"LINESTRING (106.8073493 -6.2334213, 106.807373 -6.2334214)"
650581195,False,2,Jalan Daksa I,residential,,5,True,7.706,"LINESTRING (106.8054396 -6.2348131, 106.8053699 -6.2348118)"
936170703,False,1,Jalan Sanjaya Buntu,residential,,3.5,True,4.248,"LINESTRING (106.8049809 -6.2380901, 106.8049811 -6.2380519)"
1231152153,False,1,Jalan Mulawarman,residential,,4,True,1.913,"LINESTRING (106.8065125 -6.2381701, 106.8065064 -6.2381862)"
652298576,False,1,Jalan Cipayung II,residential,,3,True,2.892,"LINESTRING (106.8081493 -6.2355817, 106.8081499 -6.2355557)"
756942245,False,1,Jalan Cipayung II,residential,,3,False,9.441,"LINESTRING (106.8080252 -6.2372595, 106.8079963 -6.2373394)"
757045585,False,1,,residential,,5,False,3.847,"LINESTRING (106.8005432 -6.230347, 106.800578 -6.2303467)"
28191657,True,2,Jalan Gunawarman,secondary,,6,False,16.916,"LINESTRING (106.8075905 -6.2331847, 106.8075873 -6.2330326)"
759638791,True,1,Jalan Erlangga IV,residential,,5,False,18.584,"LINESTRING (106.8075905 -6.2331847, 106.8076229 -6.23316, 106.8076472 -6.2331462, 106.8076745 -6.233136, 106.8077436 -6.233124)"
759646605,True,1,Jalan Kertanegara,tertiary,,5,False,22.777,"LINESTRING (106.8027145 -6.2355441, 106.8025128 -6.235586)"
759646603,False,2,Jalan Kertanegara,tertiary,,5,False,60.364999999999995,"LINESTRING (106.8027145 -6.2355441, 106.8030444 -6.2355424, 106.8032606 -6.2355424)"
759646605,True,1,Jalan Kertanegara,tertiary,,5,False,7.252,"LINESTRING (106.8016543 -6.2356203, 106.8015897 -6.2356317)"
658028918,True,1,Jalan Pattimura,residential,,,False,90.99,"LINESTRING (106.8016543 -6.2356203, 106.8016665 -6.2356604, 106.801878 -6.2363563, 106.8018943 -6.236403)"
760220001,False,,Jalan Raden Patah III,residential,,,True,5.65,"LINESTRING (106.8007251 -6.2337936, 106.8006763 -6.2338087)"
652285694,True,2,Jalan Pattimura,primary,,4,False,85.196,"LINESTRING (106.8007251 -6.2337936, 106.8006861 -6.2336526, 106.8006351 -6.233354, 106.8006237 -6.233244, 106.8006092 -6.233038)"
652042791,True,2,Jalan Gunawarman,secondary,,6,False,3.403,"LINESTRING (106.807548 -6.2311424, 106.8075476 -6.2311118)"
1231152154,False,2,Jalan Purnawarman,residential,,5,False,13.155,"LINESTRING (106.8053749 -6.235668, 106.8053736 -6.2355497)"
28191657,True,2,Jalan Gunawarman,secondary,,6,False,3.527,"LINESTRING (106.8075933 -6.2348593, 106.8075923 -6.2348276)"
973075922,False,,Jalan Sriwijaya I,residential,,,True,8.005,"LINESTRING (106.8025128 -6.235586, 106.8025053 -6.2355144)"
759646605,True,1,Jalan Kertanegara,tertiary,,5,False,94.98700000000001,"LINESTRING (106.8025128 -6.235586, 106.8017968 -6.2356091, 106.8016543 -6.2356203)"
652147786,True,2,Jalan Pattimura,primary,,4,False,92.02099999999999,"LINESTRING (106.8015897 -6.2356317, 106.8016576 -6.2358263, 106.8018307 -6.2364236)"
973075923,False,,,residential,,,True,5.682,"LINESTRING (106.8007578 -6.2378525, 106.8007578 -6.2378014)"
889152462,True,2,Jalan Raden Patah,residential,,6,False,34.167,"LINESTRING (106.8007578 -6.2378014, 106.8004487 -6.2378012)"
973075923,False,,,residential,,,False,5.682,"LINESTRING (106.8007578 -6.2378014, 106.8007578 -6.2378525)"
28207660,False,1,Jalan Erlangga II,residential,,5,True,13.718,"LINESTRING (106.8079756 -6.2343196, 106.8078515 -6.2343193)"
27989865,False,2,Jalan Daksa III,residential,,5,True,10.006,"LINESTRING (106.8054684 -6.2334353, 106.8053779 -6.2334373)"
734804681,False,2,Jalan Daksa IV,residential,,5,True,31.831,"LINESTRING (106.8071663 -6.2327774, 106.8074529 -6.2327496)"
652042791,True,2,Jalan Gunawarman,secondary,,6,False,9.096,"LINESTRING (106.8075476 -6.2311118, 106.8075466 -6.23103)"
1237025280,False,,,residential,,,True,5.548,"LINESTRING (106.8075476 -6.2311118, 106.8074975 -6.2311088)"
1231152155,False,2,Jalan Mulawarman,residential,,4,False,15.024,"LINESTRING (106.8069539 -6.2356793, 106.8069556 -6.2355442)"
31607805,True,2,Jalan Pulombangkeng,residential,,4,False,67.219,"LINESTRING (106.8048702 -6.2310221, 106.8049938 -6.2304302)"
650563542,True,2,Jalan Galuh,residential,,6,False,21.469,"LINESTRING (106.8049644 -6.2311449, 106.8047702 -6.231142)"
1231174146,True,,Jalan Pulombangkeng,residential,,,False,18.467999999999996,"LINESTRING (106.8049644 -6.2311449, 106.8049263 -6.2311269, 106.8048949 -6.2310997, 106.8048754 -6.2310632, 106.8048702 -6.2310221)"
651893213,True,2,Jalan Pulombangkeng,residential,,4,False,85.95299999999999,"LINESTRING (106.8050949 -6.2302969, 106.8051063 -6.2303884, 106.805095 -6.2310691)"
651893213,True,2,Jalan Pulombangkeng,residential,,4,False,8.908,"LINESTRING (106.805095 -6.2310691, 106.8050966 -6.2311492)"
1219661558,True,,Jalan Pulombangkeng,residential,,,False,17.733,"LINESTRING (106.805095 -6.2310691, 106.8050703 -6.2311053, 106.8050401 -6.231129, 106.8050038 -6.2311414, 106.8049644 -6.2311449)"
28207557,False,2,Jalan Sriwijaya I,residential,,5,False,110.34700000000001,"LINESTRING (106.8022608 -6.2345535, 106.8022868 -6.2346247, 106.8023269 -6.2347345, 106.8025053 -6.2355144)"
28207557,False,2,Jalan Sriwijaya I,residential,,5,True,44.287,"LINESTRING (106.8022608 -6.2345535, 106.8022006 -6.2343887, 106.8021141 -6.234183)"
650557176,False,2,Jalan Sriwijaya II,residential,,4,True,25.862000000000002,"LINESTRING (106.8022608 -6.2345535, 106.8022934 -6.2345425, 106.8023215 -6.2345132, 106.8023363 -6.2344825, 106.802343 -6.2344305, 106.8023388 -6.2343592)"
652285694,True,2,Jalan Pattimura,primary,,4,False,295.44,"LINESTRING (106.80209 -6.2376954, 106.801869 -6.2368778, 106.801787 -6.2365983, 106.8017629 -6.2365182, 106.8017504 -6.2364757, 106.8017243 -6.2363867, 106.8016849 -6.2362524, 106.8016147 -6.2360129, 106.8015899 -6.2359342, 106.801421 -6.2353791, 106.8013502 -6.2351425)"
1237025280,False,,,residential,,,False,5.548,"LINESTRING (106.8074975 -6.2311088, 106.8075476 -6.2311118)"
