osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,access,width,ref
435491481,,,residential,False,False,46.394000000000005,"LINESTRING (107.2997335 -6.3032451, 107.3000326 -6.303303, 107.3001438 -6.3033323)",,,,
"[750640961, 435491481]",,,residential,False,True,145.633,"LINESTRING (107.2997335 -6.3032451, 107.2996399 -6.3032407, 107.2996201 -6.3032344, 107.2996102 -6.3032238, 107.2996071 -6.3032097, 107.2996065 -6.3031944, 107.2996728 -6.3028551, 107.2996943 -6.3027019, 107.2996903 -6.3026818, 107.2996715 -6.3026619, 107.2994408 -6.3026013, 107.2992771 -6.3025418, 107.2990949 -6.3024746)",,,,
919070735,,,residential,False,True,114.069,"LINESTRING (107.2997335 -6.3032451, 107.299764 -6.3031015, 107.2997929 -6.3029685, 107.2998477 -6.302775, 107.2998846 -6.3026243, 107.2999327 -6.3024311, 107.299975 -6.302248)",,,,
885741300,,,residential,False,False,8.551,"LINESTRING (107.30225 -6.3010149, 107.3022984 -6.3009549)",,,,
"[1092594380, 1084352204]",2,Jalan Jenderal Ahmad Yani,primary,True,False,94.082,"LINESTRING (107.30225 -6.3010149, 107.3028045 -6.3014365, 107.3029233 -6.3015325)",,,,1
1091104208,2,,secondary,True,False,10.648,"LINESTRING (107.3028765 -6.3016162, 107.3029233 -6.3015325)",,,,
872165419,2,Jalan Jenderal Ahmad Yani,primary,True,False,166.1,"LINESTRING (107.3028765 -6.3016162, 107.3027099 -6.3014892, 107.3018963 -6.3008688, 107.3016851 -6.3007057)",,,,1
702587640,,,residential,False,False,63.52,"LINESTRING (107.299975 -6.302248, 107.2994124 -6.3021313)",,,,
702587640,,,residential,False,True,31.684,"LINESTRING (107.299975 -6.302248, 107.300259 -6.3022868)",,,,
919070735,,,residential,False,False,114.06899999999999,"LINESTRING (107.299975 -6.302248, 107.2999327 -6.3024311, 107.2998846 -6.3026243, 107.2998477 -6.302775, 107.2997929 -6.3029685, 107.299764 -6.3031015, 107.2997335 -6.3032451)",,,,
574277618,,,residential,False,False,88.333,"LINESTRING (107.3044525 -6.3077486, 107.3044793 -6.3076732, 107.3045222 -6.3075293, 107.3045464 -6.3074, 107.3045799 -6.3072413, 107.3046161 -6.3071347, 107.3046872 -6.3069932)",,,,
"[574277571, 183254286]",2,Jalan C.R.,tertiary,False,False,128.722,"LINESTRING (107.3005629 -6.3047241, 107.3005142 -6.3047599, 107.3004602 -6.3047721, 107.3004111 -6.3047637, 107.3003246 -6.3047278, 107.2999863 -6.3045052, 107.2995747 -6.304224)",40,yes,5,
574277571,2,Jalan C.R.,tertiary,False,True,56.789,"LINESTRING (107.3005629 -6.3047241, 107.3006104 -6.3046853, 107.3006463 -6.304642, 107.3006971 -6.3045749, 107.3008874 -6.3043299)",40,yes,5,
1241243043,,,residential,False,False,42.661,"LINESTRING (107.3005629 -6.3047241, 107.3006632 -6.304822, 107.3006793 -6.3048506, 107.3006726 -6.304902, 107.3005651 -6.3050202)",,,,
1091262895,,,residential,False,False,18.786,"LINESTRING (107.3046872 -6.3069932, 107.3045376 -6.306913)",,,,
574277618,,,residential,False,True,88.333,"LINESTRING (107.3046872 -6.3069932, 107.3046161 -6.3071347, 107.3045799 -6.3072413, 107.3045464 -6.3074, 107.3045222 -6.3075293, 107.3044793 -6.3076732, 107.3044525 -6.3077486)",,,,
574277619,,Gang Perintis II,residential,False,True,69.08200000000001,"LINESTRING (107.3043465 -6.3075033, 107.3044056 -6.307338, 107.3044465 -6.307156, 107.3044679 -6.307094, 107.3045376 -6.306913)",,,,
574277622,,,residential,False,True,75.513,"LINESTRING (107.3040435 -6.3054318, 107.3038638 -6.3054372, 107.303558 -6.3053998, 107.3033638 -6.3053788)",,,,
317572113,2,Jalan Husni Hamid,secondary,False,True,46.928,"LINESTRING (107.3025704 -6.3021284, 107.3028268 -6.301792)",40,yes,5,
1087271072,,,residential,False,False,8.584,"LINESTRING (107.3025704 -6.3021284, 107.3025145 -6.3020748)",,,,
317572113,2,Jalan Husni Hamid,secondary,False,False,96.789,"LINESTRING (107.3025704 -6.3021284, 107.302368 -6.3023917, 107.3021727 -6.3026627, 107.3020399 -6.3028205)",40,yes,5,
134859906,2,Jalan Panatayudha II,tertiary,False,False,59.372,"LINESTRING (107.3035078 -6.3045858, 107.3034565 -6.3048429, 107.3034119 -6.3051111)",,,,
134859906,2,Jalan Panatayudha II,tertiary,False,True,63.057,"LINESTRING (107.3035078 -6.3045858, 107.303612 -6.3041257, 107.3036535 -6.3040396)",,,,
919081963,,Jalan Mangga IV,residential,False,False,54.678,"LINESTRING (107.3035078 -6.3045858, 107.3037779 -6.304676, 107.3039026 -6.3047193, 107.3039744 -6.3047488)",,,,
317572113,2,Jalan Husni Hamid,secondary,False,False,16.557,"LINESTRING (107.3020399 -6.3028205, 107.3019543 -6.3029427)",40,yes,5,
574277628,,,residential,False,False,14.899,"LINESTRING (107.3020399 -6.3028205, 107.3021404 -6.3029098)",,,,
317572113,2,Jalan Husni Hamid,secondary,False,True,96.78899999999999,"LINESTRING (107.3020399 -6.3028205, 107.3021727 -6.3026627, 107.302368 -6.3023917, 107.3025704 -6.3021284)",40,yes,5,
574277628,,,residential,False,True,14.899,"LINESTRING (107.3021404 -6.3029098, 107.3020399 -6.3028205)",,,,
574277633,,,residential,False,True,20.818,"LINESTRING (107.3014102 -6.3023426, 107.3012601 -6.3022295)",,,,
574277633,,,residential,False,False,20.818,"LINESTRING (107.3012601 -6.3022295, 107.3014102 -6.3023426)",,,,
574277634,,,residential,False,False,27.284,"LINESTRING (107.3012601 -6.3022295, 107.3014128 -6.3020367)",,,,
574277634,,,residential,False,True,15.168,"LINESTRING (107.3012601 -6.3022295, 107.3011788 -6.3023394)",,,,
574277634,,,residential,False,True,27.284,"LINESTRING (107.3014128 -6.3020367, 107.3012601 -6.3022295)",,,,
885741300,,,residential,False,True,8.551,"LINESTRING (107.3022984 -6.3009549, 107.30225 -6.3010149)",,,,
1087271072,,,residential,False,True,8.584,"LINESTRING (107.3025145 -6.3020748, 107.3025704 -6.3021284)",,,,
716060084,,Jalan Mangga II,residential,False,False,196.934,"LINESTRING (107.3025964 -6.3024872, 107.3027641 -6.3026085, 107.303178 -6.3029074, 107.3040184 -6.3035541)",,,,
919081963,,Jalan Mangga IV,residential,False,False,29.497999999999998,"LINESTRING (107.3039744 -6.3047488, 107.3040904 -6.3047927, 107.3041186 -6.3047987, 107.3041314 -6.3047964, 107.3041474 -6.3047967, 107.3041702 -6.3048033, 107.3042245 -6.3048313)",,,,
919081963,,Jalan Mangga IV,residential,False,True,54.678,"LINESTRING (107.3039744 -6.3047488, 107.3039026 -6.3047193, 107.3037779 -6.304676, 107.3035078 -6.3045858)",,,,
970711222,,,residential,False,False,46.169000000000004,"LINESTRING (107.3039744 -6.3047488, 107.3039885 -6.304724, 107.3040247 -6.304608, 107.3041239 -6.3044241, 107.3041488 -6.3043732)",,,,
702587640,,,residential,False,False,20.118,"LINESTRING (107.3007363 -6.3023793, 107.3005575 -6.3023454)",,,,
435491473,,,residential,False,True,51.852,"LINESTRING (107.2994124 -6.3021313, 107.2990949 -6.3024746)",,,,
702587640,,,residential,False,True,63.52,"LINESTRING (107.2994124 -6.3021313, 107.299975 -6.302248)",,,,
435491473,,,residential,False,False,102.625,"LINESTRING (107.2994124 -6.3021313, 107.299591 -6.3019074, 107.2999632 -6.3013886)",,,,
317573727,,,residential,False,False,62.16,"LINESTRING (107.3047472 -6.3062406, 107.3047884 -6.3061516, 107.3048126 -6.3060221, 107.3047807 -6.3056943)",,,,
317573728,2,Jalan Panatayudha I,secondary,False,False,91.969,"LINESTRING (107.3047472 -6.3062406, 107.3042792 -6.3060804, 107.3039627 -6.3059649)",,,,
"[574277619, 1088512245]",,Gang Perintis II,residential,False,"[False, True]",46.727,"LINESTRING (107.3047472 -6.3062406, 107.3047307 -6.3063078, 107.3046386 -6.3066467)",,,,
205178990,,,residential,False,False,29.726,"LINESTRING (107.2965563 -6.3006764, 107.2967622 -6.3008484)",,,,
970711222,,,residential,False,True,34.497,"LINESTRING (107.3043251 -6.3041175, 107.3042795 -6.3041788, 107.3041803 -6.3043334, 107.3041488 -6.3043732)",,,,
205178983,,Jalan Kartasasmita,residential,False,False,79.952,"LINESTRING (107.2987703 -6.3012811, 107.2985604 -6.3015969, 107.2984663 -6.3017319, 107.2983647 -6.3018764)",,,,
205178983,,Jalan Kartasasmita,residential,False,True,28.894999999999996,"LINESTRING (107.2987703 -6.3012811, 107.2988542 -6.3011507, 107.2989189 -6.3010676)",,,,
694965127,,,residential,False,True,64.023,"LINESTRING (107.2987703 -6.3012811, 107.2986951 -6.3012276, 107.2985409 -6.3011103, 107.2983867 -6.3009969, 107.2983123 -6.3009293)",,,,
919076362,,,residential,False,True,28.197,"LINESTRING (107.3002924 -6.3020354, 107.300259 -6.3022868)",,,,
702587640,,,residential,False,False,31.684,"LINESTRING (107.300259 -6.3022868, 107.299975 -6.302248)",,,,
702587640,,,residential,False,True,33.628,"LINESTRING (107.300259 -6.3022868, 107.3005575 -6.3023454)",,,,
919076362,,,residential,False,False,28.197,"LINESTRING (107.300259 -6.3022868, 107.3002924 -6.3020354)",,,,
919072210,,,residential,False,False,60.663,"LINESTRING (107.2991516 -6.3033399, 107.2992758 -6.3028085)",,,,
970606591,,,residential,False,False,71.432,"LINESTRING (107.2991516 -6.3033399, 107.2994698 -6.3035813, 107.2996567 -6.3037403)",,,,
"[575406809, 970606591]",,,residential,False,"[False, True]",219.44500000000002,"LINESTRING (107.2991516 -6.3033399, 107.2989972 -6.3032278, 107.2987848 -6.3030559, 107.298655 -6.3029631, 107.2986278 -6.3029408, 107.2985684 -6.3029041, 107.2984508 -6.3028069, 107.2981625 -6.3025665, 107.2980237 -6.3024759, 107.2980212 -6.3026045, 107.2980021 -6.3027732, 107.2979636 -6.3028759, 107.2979054 -6.3030128)",,,,
437532988,,Jalan Mangga I,residential,False,True,233.728,"LINESTRING (107.3044029 -6.3051572, 107.3044887 -6.3049999, 107.3046014 -6.304784, 107.304706 -6.3045627, 107.3047945 -6.3044001, 107.3048428 -6.3042881, 107.3048481 -6.3042301, 107.3048294 -6.3041948, 107.304769 -6.3041402, 107.3046623 -6.3040469, 107.3043948 -6.3038402, 107.304199 -6.3037016, 107.3040184 -6.3035541)",,,,
970711809,,,residential,False,False,84.756,"LINESTRING (107.3044029 -6.3051572, 107.3045437 -6.3051666, 107.3045968 -6.3051849, 107.3046657 -6.3052345, 107.3047113 -6.3052919, 107.3047298 -6.3053737, 107.3047807 -6.3056943)",,,,
970711809,,,residential,False,True,110.0,"LINESTRING (107.3044029 -6.3051572, 107.3042151 -6.3051599, 107.3039536 -6.3051706, 107.3038029 -6.3051663, 107.3036411 -6.3051466, 107.3034119 -6.3051111)",,,,
970606591,,,residential,False,False,54.281,"LINESTRING (107.3004945 -6.304037, 107.3008874 -6.3043299)",,,,
"[1087271073, 574349357, 697073669]",,,residential,False,False,221.17099999999996,"LINESTRING (107.3004945 -6.304037, 107.3005593 -6.3037936, 107.3005975 -6.3036466, 107.3005975 -6.3036226, 107.3005975 -6.3036047, 107.3006726 -6.3031944, 107.3006813 -6.3031797, 107.3006981 -6.3031764, 107.3008837 -6.3032201, 107.3009831 -6.3029451, 107.3010622 -6.3027339, 107.301093 -6.3026605, 107.3012871 -6.3024233)",,,,
970606591,,,residential,False,True,99.431,"LINESTRING (107.3004945 -6.304037, 107.3003004 -6.3039229, 107.3001919 -6.3038906, 107.3000961 -6.3038776, 107.2999582 -6.3038546, 107.2998387 -6.3038263, 107.2996567 -6.3037403)",,,,
134859906,2,Jalan Panatayudha II,tertiary,False,False,67.523,"LINESTRING (107.3040184 -6.3035541, 107.3037689 -6.3038552, 107.3036535 -6.3040396)",,,,
134859906,2,Jalan Panatayudha II,tertiary,False,True,93.20499999999998,"LINESTRING (107.3040184 -6.3035541, 107.3040408 -6.3035256, 107.3041306 -6.3034017, 107.304195 -6.3033097, 107.3042205 -6.303273, 107.3042594 -6.3032191, 107.3042862 -6.3031791, 107.3044112 -6.3030169, 107.3045076 -6.3028717)",,,,
437532988,,Jalan Mangga I,residential,False,False,233.72799999999995,"LINESTRING (107.3040184 -6.3035541, 107.304199 -6.3037016, 107.3043948 -6.3038402, 107.3046623 -6.3040469, 107.304769 -6.3041402, 107.3048294 -6.3041948, 107.3048481 -6.3042301, 107.3048428 -6.3042881, 107.3047945 -6.3044001, 107.304706 -6.3045627, 107.3046014 -6.304784, 107.3044887 -6.3049999, 107.3044029 -6.3051572)",,,,
716060084,,Jalan Mangga II,residential,False,True,196.934,"LINESTRING (107.3040184 -6.3035541, 107.303178 -6.3029074, 107.3027641 -6.3026085, 107.3025964 -6.3024872)",,,,
134727289,,Jalan Panatayudha II,residential,False,True,139.001,"LINESTRING (107.3047807 -6.3056943, 107.3045037 -6.3057327, 107.3041052 -6.3057811, 107.3035294 -6.3058099)",,,,
317573727,,,residential,False,True,62.16,"LINESTRING (107.3047807 -6.3056943, 107.3048126 -6.3060221, 107.3047884 -6.3061516, 107.3047472 -6.3062406)",,,,
970711809,,,residential,False,True,84.756,"LINESTRING (107.3047807 -6.3056943, 107.3047298 -6.3053737, 107.3047113 -6.3052919, 107.3046657 -6.3052345, 107.3045968 -6.3051849, 107.3045437 -6.3051666, 107.3044029 -6.3051572)",,,,
437533184,,Jalan Mangga III,residential,False,False,66.126,"LINESTRING (107.3036535 -6.3040396, 107.3041488 -6.3043732)",,,,
134859906,2,Jalan Panatayudha II,tertiary,False,False,63.057,"LINESTRING (107.3036535 -6.3040396, 107.303612 -6.3041257, 107.3035078 -6.3045858)",,,,
134859906,2,Jalan Panatayudha II,tertiary,False,True,67.523,"LINESTRING (107.3036535 -6.3040396, 107.3037689 -6.3038552, 107.3040184 -6.3035541)",,,,
317573728,2,Jalan Panatayudha I,secondary,False,True,50.896,"LINESTRING (107.3035294 -6.3058099, 107.3039627 -6.3059649)",,,,
437824239,2,Jalan Panatayudha I,secondary,False,True,25.267,"LINESTRING (107.3035294 -6.3058099, 107.3033136 -6.3057349)",,,,
134727289,,Jalan Panatayudha II,residential,False,False,139.001,"LINESTRING (107.3035294 -6.3058099, 107.3041052 -6.3057811, 107.3045037 -6.3057327, 107.3047807 -6.3056943)",,,,
437533184,,Jalan Mangga III,residential,False,True,66.126,"LINESTRING (107.3041488 -6.3043732, 107.3036535 -6.3040396)",,,,
970711222,,,residential,False,False,34.497,"LINESTRING (107.3041488 -6.3043732, 107.3041803 -6.3043334, 107.3042795 -6.3041788, 107.3043251 -6.3041175)",,,,
970711222,,,residential,False,True,46.169,"LINESTRING (107.3041488 -6.3043732, 107.3041239 -6.3044241, 107.3040247 -6.304608, 107.3039885 -6.304724, 107.3039744 -6.3047488)",,,,
575406826,,,residential,False,True,31.048,"LINESTRING (107.2980957 -6.3007637, 107.2978573 -6.300616)",,,,
575406825,,,residential,False,False,65.63300000000001,"LINESTRING (107.2980957 -6.3007637, 107.2980367 -6.300853, 107.2979803 -6.3009543, 107.2979294 -6.3010369, 107.2977685 -6.3012554)",,,,
575406826,,,residential,False,False,13.097999999999999,"LINESTRING (107.2980957 -6.3007637, 107.2981657 -6.300822, 107.2981885 -6.3008367)",,,,
