osmid,oneway,lanes,name,highway,reversed,length,access,geometry,maxspeed,bridge
555357491,False,,,residential,True,107.36,,"LINESTRING (107.6141415 -6.9233273, 107.6140806 -6.9238574, 107.6140552 -6.9240654, 107.6140472 -6.9240854, 107.6140404 -6.924098, 107.6140344 -6.9241044, 107.6140213 -6.9241077, 107.6140032 -6.9241087, 107.6139801 -6.9241091, 107.6139733 -6.9241115, 107.6139684 -6.9241174, 107.613966 -6.9241263, 107.6139633 -6.9241549, 107.6139587 -6.9241829, 107.6139543 -6.9242251)",,
1114972220,True,,Jalan Saad,residential,False,39.747,,"LINESTRING (107.6141465 -6.9194714, 107.6142422 -6.9191268)",,
555595964,False,,,residential,True,161.35700000000003,,"LINESTRING (107.6154989 -6.9189401, 107.614528 -6.9184975, 107.6144622 -6.9184642, 107.614426 -6.9184176, 107.614299 -6.9181921)",,
174269826,False,,Jalan Van De Venter,residential,False,49.392,,"LINESTRING (107.614299 -6.9181921, 107.6146641 -6.9179353)",,
174269826,False,,Jalan Van De Venter,residential,True,11.15,,"LINESTRING (107.614299 -6.9181921, 107.6142166 -6.9182501)",,
555595964,False,,,residential,False,161.357,,"LINESTRING (107.614299 -6.9181921, 107.614426 -6.9184176, 107.6144622 -6.9184642, 107.614528 -6.9184975, 107.6154989 -6.9189401)",,
1215200393,True,,Jalan Embong,residential,False,89.572,,"LINESTRING (107.6151624 -6.9213123, 107.6151417 -6.9213816, 107.6149208 -6.9220813)",,
556629423,False,,,residential,True,61.096000000000004,,"LINESTRING (107.6093834 -6.9245563, 107.6089945 -6.9245124, 107.6089074 -6.9245124, 107.6088349 -6.9245314)",,
306177734,False,,,residential,True,9.918,,"LINESTRING (107.6103196 -6.9246136, 107.6104092 -6.9246203)",,
359307915,True,2,Jalan Braga,primary,False,185.417,,"LINESTRING (107.6099923 -6.9198142, 107.6099897 -6.9198527, 107.6099795 -6.920004, 107.6099601 -6.9202908, 107.609932 -6.9206229, 107.6098977 -6.9209013, 107.6098359 -6.9213854, 107.6098247 -6.9214728)",,
789158581,False,,,residential,False,6.29,,"LINESTRING (107.6151784 -6.9172886, 107.61523 -6.9172646)",,
183363263,False,,Jalan Taman Cibunut Utara,residential,False,25.69,,"LINESTRING (107.6151784 -6.9172886, 107.6152037 -6.9173684, 107.6152628 -6.9175036)",,
707191757,False,,Gang Cika,living_street,True,201.835,,"LINESTRING (107.6078197 -6.9173818, 107.6079445 -6.917435, 107.6081148 -6.9175096, 107.6082811 -6.9175948, 107.6083924 -6.91766, 107.6085667 -6.9178012, 107.6087612 -6.917925, 107.6089275 -6.9180262, 107.6089503 -6.9180341, 107.6089972 -6.9180262, 107.6094126 -6.9179363, 107.6094536 -6.9179266)",,
707191757,False,,Gang Cika,living_street,False,201.83499999999998,,"LINESTRING (107.6094536 -6.9179266, 107.6094126 -6.9179363, 107.6089972 -6.9180262, 107.6089503 -6.9180341, 107.6089275 -6.9180262, 107.6087612 -6.917925, 107.6085667 -6.9178012, 107.6083924 -6.91766, 107.6082811 -6.9175948, 107.6081148 -6.9175096, 107.6079445 -6.917435, 107.6078197 -6.9173818)",,
789158581,False,,,residential,True,6.29,,"LINESTRING (107.61523 -6.9172646, 107.6151784 -6.9172886)",,
797845080,True,3,Jalan Tamblong,primary,False,90.176,,"LINESTRING (107.6123891 -6.9186493, 107.6122952 -6.9194549)",,
815637533,True,,Jalan Kejaksaan,residential,False,101.382,,"LINESTRING (107.6123891 -6.9186493, 107.6123071 -6.918638, 107.6114812 -6.9185116)",,
"[1224652664, 797845081, 1224652665]",False,,Jalan Kejaksaan,residential,True,211.344,,"LINESTRING (107.6123891 -6.9186493, 107.6124677 -6.9186685, 107.614146 -6.9190977, 107.6142422 -6.9191268)",,
319194431,True,4,Jalan Dalem Kaum,secondary,False,110.611,,"LINESTRING (107.6065203 -6.9224203, 107.6070969 -6.9224829, 107.6073353 -6.9225078, 107.6074316 -6.9225178, 107.6075166 -6.9225267)",,
947190905,False,,,residential,False,46.888,,"LINESTRING (107.6101992 -6.9235233, 107.6102384 -6.9232836, 107.6102525 -6.923253, 107.6103356 -6.923249, 107.6103846 -6.9232403, 107.6103938 -6.9232308)",,
1113401740,False,,,residential,True,3.142,,"LINESTRING (107.6141712 -6.9259456, 107.6141694 -6.9259738)",,
306165328,False,,Jalan Bapa Supi,residential,False,6.734,,"LINESTRING (107.6142242 -6.9249556, 107.6142269 -6.9248951)",,
174269823,True,2,Jalan Dalem Kaum,secondary,False,159.082,,"LINESTRING (107.610457 -6.9228683, 107.6104966 -6.9228729, 107.6107335 -6.9229004, 107.6109162 -6.9229216, 107.6113765 -6.922975, 107.6118884 -6.9230345)",,
947190905,False,,,residential,True,41.413,,"LINESTRING (107.610457 -6.9228683, 107.6104114 -6.9232124, 107.6103938 -6.9232308)",,
1049580048,False,,Jalan Kolektor,living_street,False,156.57,,"LINESTRING (107.6118762 -6.9252675, 107.6119644 -6.9252366, 107.6120596 -6.925204, 107.6122031 -6.9251741, 107.6122661 -6.9251475, 107.6125404 -6.9251448, 107.6126692 -6.9251474, 107.6129887 -6.9251452, 107.6132743 -6.9251671)",,
174269785,True,,Jalan Embong,residential,False,78.253,,"LINESTRING (107.6155288 -6.9200327, 107.6153363 -6.92071)",,
555601291,False,,Jalan Pasundan,residential,False,79.751,,"LINESTRING (107.6083953 -6.9233509, 107.6084422 -6.9226352)",,
555601291,False,,Jalan Pasundan,residential,True,58.897,,"LINESTRING (107.6083953 -6.9233509, 107.6083738 -6.9236863, 107.608363 -6.9238796)",,
1052567671,False,,,residential,False,21.326999999999998,,"LINESTRING (107.6083953 -6.9233509, 107.6084473 -6.9233542, 107.6085879 -6.923366)",,
1052567671,False,,,residential,True,21.326999999999998,,"LINESTRING (107.6085879 -6.923366, 107.6084473 -6.9233542, 107.6083953 -6.9233509)",,
947190905,False,,,residential,False,41.413,,"LINESTRING (107.6103938 -6.9232308, 107.6104114 -6.9232124, 107.610457 -6.9228683)",,
947190905,False,,,residential,True,46.888,,"LINESTRING (107.6103938 -6.9232308, 107.6103846 -6.9232403, 107.6103356 -6.923249, 107.6102525 -6.923253, 107.6102384 -6.9232836, 107.6101992 -6.9235233)",,
1052602898,False,,,residential,False,24.516,,"LINESTRING (107.6103938 -6.9232308, 107.6104774 -6.9232394, 107.6106149 -6.9232516)",,
1052602898,False,,,residential,True,24.516,,"LINESTRING (107.6106149 -6.9232516, 107.6104774 -6.9232394, 107.6103938 -6.9232308)",,
1054589052,False,,,residential,True,50.645,,"LINESTRING (107.6140705 -6.9197406, 107.6145064 -6.9198827)",,
1114972220,True,,Jalan Saad,residential,False,31.087,,"LINESTRING (107.6140705 -6.9197406, 107.6141465 -6.9194714)",,
1054589052,False,,,residential,False,50.645,,"LINESTRING (107.6145064 -6.9198827, 107.6140705 -6.9197406)",,
555601291,False,,Jalan Pasundan,residential,False,18.144,,"LINESTRING (107.6083519 -6.9240424, 107.608363 -6.9238796)",,
1076271306,False,,Gang Wakaf,living_street,True,19.591,,"LINESTRING (107.6083519 -6.9240424, 107.6085292 -6.9240504)",,
555601291,False,,Jalan Pasundan,residential,True,98.89000000000001,,"LINESTRING (107.6083519 -6.9240424, 107.6083271 -6.9244055, 107.6083753 -6.9244241, 107.6087573 -6.924487, 107.6088072 -6.924509, 107.6088349 -6.9245314)",,
1076271306,False,,Gang Wakaf,living_street,False,19.591,,"LINESTRING (107.6085292 -6.9240504, 107.6083519 -6.9240424)",,
552308523,True,4,Jalan Asia Afrika,primary,False,40.639,,"LINESTRING (107.6077991 -6.9212366, 107.6076803 -6.9212261, 107.6075916 -6.9212182, 107.6074327 -6.9212011)",60,
555346579,True,1,,tertiary,False,146.22299999999998,,"LINESTRING (107.6077991 -6.9212366, 107.6077767 -6.9213729, 107.6077715 -6.9214111, 107.607761 -6.9214884, 107.6077311 -6.9218743, 107.6076839 -6.9224622, 107.6076772 -6.9225455)",,
174269805,True,3,Jalan Tamblong,primary,False,181.99599999999998,,"LINESTRING (107.6122092 -6.9201091, 107.6121953 -6.9202135, 107.612155 -6.9205282, 107.6121207 -6.9208351, 107.6120718 -6.9213137, 107.6120369 -6.9216114, 107.6120224 -6.9217352)",,
319194436,False,2,Jalan Naripan,secondary,False,105.60600000000001,,"LINESTRING (107.6122092 -6.9201091, 107.6121015 -6.9200907, 107.6120861 -6.9200879, 107.6118582 -6.9200469, 107.611459 -6.9199751, 107.6112676 -6.919941)",,
819699381,False,2,Jalan Naripan,secondary,True,184.834,,"LINESTRING (107.6122092 -6.9201091, 107.6123095 -6.9201283, 107.6127241 -6.9202078, 107.6138509 -6.9204361)",,
555357491,False,,,residential,False,107.36,,"LINESTRING (107.6139543 -6.9242251, 107.6139587 -6.9241829, 107.6139633 -6.9241549, 107.613966 -6.9241263, 107.6139684 -6.9241174, 107.6139733 -6.9241115, 107.6139801 -6.9241091, 107.6140032 -6.9241087, 107.6140213 -6.9241077, 107.6140344 -6.9241044, 107.6140404 -6.924098, 107.6140472 -6.9240854, 107.6140552 -6.9240654, 107.6140806 -6.9238574, 107.6141415 -6.9233273)",,
1219935100,False,,,living_street,True,16.062,,"LINESTRING (107.608155 -6.9185321, 107.6081822 -6.9183902)",,
1219935100,False,,,living_street,False,16.062,,"LINESTRING (107.6081822 -6.9183902, 107.608155 -6.9185321)",,
555346585,False,,Gang Cikapundung,residential,False,34.68,,"LINESTRING (107.6081822 -6.9183902, 107.6084152 -6.9184299, 107.6084316 -6.9184339, 107.6084527 -6.9184422, 107.6084655 -6.9184539, 107.6084692 -6.9184742)",,
555346585,False,,Gang Cikapundung,residential,True,112.81700000000001,,"LINESTRING (107.6081822 -6.9183902, 107.6079592 -6.9183523, 107.6074871 -6.9183084, 107.6071679 -6.9182693)",,
1227393313,False,,Gang Yuda,living_street,False,6.456,,"LINESTRING (107.6077955 -6.9259117, 107.6078076 -6.9258549)",,
244807188,True,3,Jalan Lembong,primary,False,12.692,,"LINESTRING (107.6114765 -6.9172727, 107.6115788 -6.9173248)",,
