osmid,oneway,highway,reversed,length,bridge,lanes,ref,maxspeed,geometry,name,junction,access
258898461,False,residential,True,108.17699999999999,,,,,"LINESTRING (19.3024111 49.0838435, 19.3027842 49.0835708, 19.3028477 49.0835244, 19.3029247 49.0834668, 19.3029732 49.0834326, 19.3030774 49.083422, 19.3031393 49.0834454, 19.3035144 49.0836266)",Š. Náhalku,,
258898461,False,residential,False,108.17699999999999,,,,,"LINESTRING (19.3035144 49.0836266, 19.3031393 49.0834454, 19.3030774 49.083422, 19.3029732 49.0834326, 19.3029247 49.0834668, 19.3028477 49.0835244, 19.3027842 49.0835708, 19.3024111 49.0838435)",Š. Náhalku,,
258898461,False,residential,True,40.777,,,,,"LINESTRING (19.3035144 49.0836266, 19.3035415 49.0836327, 19.303563 49.0836367, 19.3039548 49.0838494)",Š. Náhalku,,
258898462,False,residential,False,69.458,,,,,"LINESTRING (19.3035144 49.0836266, 19.3033995 49.0837071, 19.3033062 49.0837724, 19.3028647 49.0840839)",Š. Náhalku,,
49365417,False,residential,True,42.495,,,,,"LINESTRING (19.3028647 49.0840839, 19.3024111 49.0838435)",Š. Náhalku,,
463977361,False,residential,False,3.748,,,,,"LINESTRING (19.3028647 49.0840839, 19.3028804 49.084116)",Š. Náhalku,,
258898462,False,residential,True,69.458,,,,,"LINESTRING (19.3028647 49.0840839, 19.3033062 49.0837724, 19.3033995 49.0837071, 19.3035144 49.0836266)",Š. Náhalku,,
258899229,True,residential,False,41.532,,,,,"LINESTRING (19.3041652 49.078927, 19.3045701 49.07919)",,,
368825082,False,residential,False,22.892,,,,,"LINESTRING (19.3041652 49.078927, 19.3042086 49.0791309)",Plavisko,,
38731282,False,residential,True,11.758,,,,,"LINESTRING (19.3045701 49.07919, 19.3044149 49.0791609)",Riadok,,
"[223940289, 38731282]",False,residential,False,36.1,,,,,"LINESTRING (19.3045701 49.07919, 19.3046488 49.0792048, 19.3047196 49.0792181, 19.3048217 49.0792188, 19.3050593 49.0792099)",Riadok,,
258908182,False,residential,True,101.24199999999999,,,,,"LINESTRING (19.3048526 49.0797404, 19.3043892 49.0796829, 19.3042478 49.0796077, 19.3042036 49.0794341, 19.3043788 49.0792075, 19.3044149 49.0791609)",,,
258908786,False,residential,True,31.187,,,,,"LINESTRING (19.3040976 49.0818475, 19.3036813 49.0817818)",,,
29174495,False,residential,True,17.181,,,,,"LINESTRING (19.3081376 49.0818624, 19.3083122 49.0819663)",,,
"[29174496, 29174495]",False,residential,False,133.298,,,,,"LINESTRING (19.3081376 49.0818624, 19.3080758 49.0818229, 19.3080136 49.081791, 19.3078323 49.0816695, 19.3077165 49.0815796, 19.3076327 49.0814956, 19.3075766 49.0814169, 19.3075335 49.0813464, 19.307479 49.0812192, 19.3073334 49.0808228)",Zarevúca,,
299857972,True,primary,False,56.803,,2,18,50,"LINESTRING (19.3075679 49.0822112, 19.3076166 49.0821783, 19.3081376 49.0818624)",Nábrežie M.R. Štefánika,,
"[299857963, 1125176723, 690821517]",True,primary,False,25.683999999999997,yes,2,18,50,"LINESTRING (19.3073075 49.0823668, 19.3073807 49.0823216, 19.3075049 49.0822448, 19.3075679 49.0822112)",Nábrežie M.R. Štefánika,,
"[1125176724, 299857967]",True,tertiary,False,21.762,yes,1,2228,,"LINESTRING (19.3073075 49.0823668, 19.3073713 49.0823723, 19.3076038 49.0823921)",,,
"[299857969, 299857970]",True,primary,False,53.290000000000006,yes,"['2', '3']",18,50,"LINESTRING (19.3067546 49.0826805, 19.3069588 49.0825704, 19.3070139 49.0825407, 19.307273 49.0823871, 19.3073075 49.0823668)",Nábrežie M.R. Štefánika,,
543987607,True,residential,False,44.281,,,,,"LINESTRING (19.3067546 49.0826805, 19.3068005 49.0825683, 19.3068072 49.0825528, 19.3068899 49.082336, 19.3068988 49.0822939)",Hurbanova,,
73310646,False,residential,True,93.88199999999999,,,,,"LINESTRING (19.3054761 49.0782377, 19.3055821 49.0786255, 19.3057033 49.0789234, 19.3057774 49.0789803, 19.3058384 49.0790344)",Zarevúca,,
320843729,False,residential,False,45.172,,,,,"LINESTRING (19.3054761 49.0782377, 19.3056169 49.0782195, 19.3060846 49.0781592)",,,
320843729,False,residential,True,45.172,,,,,"LINESTRING (19.3060846 49.0781592, 19.3056169 49.0782195, 19.3054761 49.0782377)",,,
"[339551331, 340610790]",False,residential,False,16.506999999999998,,,,,"LINESTRING (19.3049262 49.0834763, 19.3049766 49.0834979, 19.3049908 49.083504, 19.3051227 49.08355)",Mostová,,
"[48117105, 48117106]",False,residential,"[False, True]",373.697,,,,,"LINESTRING (19.3068988 49.0822939, 19.306966 49.0820932, 19.3070069 49.0818961, 19.3070177 49.0818443, 19.3070144 49.0816086, 19.3069877 49.0814137, 19.3069828 49.0813763, 19.3069747 49.0813438, 19.3068518 49.0811216, 19.3063909 49.0806499, 19.3063484 49.0805971, 19.3063338 49.0805823, 19.3062499 49.0804971, 19.3058963 49.0801379, 19.3057953 49.0800353, 19.3050691 49.0792977)","['Hurbanova', 'Mlynská']",,
38731210,False,residential,True,31.044,,,,,"LINESTRING (19.3038007 49.0815138, 19.303719 49.0816972, 19.3036813 49.0817818)",,,
810082221,True,primary,False,42.805,,3,18,50,"LINESTRING (19.3015034 49.0852986, 19.3020321 49.0851304)",Považská,,
320857480,False,tertiary,True,25.661,,,2228,,"LINESTRING (19.3037657 49.0858264, 19.3036623 49.0858388, 19.3035671 49.0858395, 19.3034895 49.0858327, 19.3034165 49.0858396)",,,
483738129,False,tertiary,True,50.513,,,2228,,"LINESTRING (19.3037657 49.0858264, 19.3038684 49.0857096, 19.3039617 49.0856186, 19.3040691 49.0855273, 19.3041641 49.085456)",Jozefa Kačku,,
599906049,True,residential,False,39.098,,,,,"LINESTRING (19.301994 49.0848779, 19.3022171 49.0849241, 19.3023251 49.0849397, 19.3024191 49.0849483, 19.3025164 49.0849456)",,,
"[892974657, 892974658]",False,residential,False,98.96900000000001,,3,,,"LINESTRING (19.301994 49.0848779, 19.301756 49.0847205, 19.3010706 49.0843025, 19.301009 49.0842649)",Dončova,,
463642743,False,residential,True,56.52499999999999,,,,,"LINESTRING (19.3097983 49.0826838, 19.3098285 49.082704, 19.3095113 49.0829078, 19.3093085 49.0827733)",Hlavná stanica,,
38731264,True,residential,False,73.29599999999999,,,,,"LINESTRING (19.3093085 49.0827733, 19.3087086 49.083085, 19.3084853 49.0831438)",Hlavná stanica,,
463642743,False,residential,False,56.525,,,,,"LINESTRING (19.3093085 49.0827733, 19.3095113 49.0829078, 19.3098285 49.082704, 19.3097983 49.0826838)",Hlavná stanica,,
478495780,False,residential,True,36.025,,,,,"LINESTRING (19.2987456 49.0821376, 19.2982735 49.0820409)",,,
258898045,False,residential,False,56.102,,,,,"LINESTRING (19.2982735 49.0820409, 19.2988129 49.0824011)",,,
478495780,False,residential,False,36.025,,,,,"LINESTRING (19.2982735 49.0820409, 19.2987456 49.0821376)",,,
258898045,False,residential,True,69.938,,,,,"LINESTRING (19.2982735 49.0820409, 19.2980828 49.0819627, 19.2980034 49.0818606, 19.298117 49.0816111, 19.2981261 49.0815911, 19.2981803 49.081513)",,,
48117151,False,residential,False,67.387,,,,,"LINESTRING (19.3043591 49.0805651, 19.303679 49.0806165, 19.3036184 49.0806169, 19.3034384 49.0806181)",Mariánska,,
48117151,False,residential,True,29.645,,,,,"LINESTRING (19.3043591 49.0805651, 19.3044339 49.0805603, 19.3046844 49.0805384, 19.304763 49.0805323)",Mariánska,,
567462455,False,unclassified,False,33.391999999999996,,,,,"LINESTRING (19.3043591 49.0805651, 19.3043584 49.0805785, 19.3043487 49.080655, 19.3043635 49.0808649)",,,
567462455,False,unclassified,True,33.391999999999996,,,,,"LINESTRING (19.3043635 49.0808649, 19.3043487 49.080655, 19.3043584 49.0805785, 19.3043591 49.0805651)",,,
795912525,True,primary_link,False,19.283,,,,,"LINESTRING (19.3025164 49.0849456, 19.302765 49.0850053)",,,
795912526,True,primary,False,245.34699999999998,,2,18,50,"LINESTRING (19.3025164 49.0849456, 19.3027557 49.0848397, 19.3031616 49.084644, 19.3037816 49.0842998, 19.3041359 49.0841031, 19.3046938 49.083792, 19.3049466 49.0836478, 19.3051227 49.08355)",Nábrežie M.R. Štefánika,,
599906052,True,primary_link,False,15.875,,,,,"LINESTRING (19.3026877 49.0850339, 19.3025164 49.0849456)",,,
795912527,True,primary,False,20.949,,3,18,50,"LINESTRING (19.3026877 49.0850339, 19.3024336 49.0851222)",Považská,,
795912529,True,primary,False,6.466,,3,18,50,"LINESTRING (19.302765 49.0850053, 19.3026877 49.0850339)",Nábrežie M.R. Štefánika,,
795912530,True,primary_link,False,30.999000000000002,,,,,"LINESTRING (19.302765 49.0850053, 19.3028318 49.0850447, 19.3029141 49.0851213, 19.3029675 49.0852426)",,,
41982243,True,residential,False,13.915,,,,,"LINESTRING (19.3024336 49.0851222, 19.3022736 49.0850538)",Dončova,,
795912528,True,primary,False,70.828,,3,18,50,"LINESTRING (19.3024336 49.0851222, 19.3022438 49.0851735, 19.3020079 49.0852334, 19.3015034 49.0852986)",Považská,,
599906051,True,primary_link,False,23.999,,,,,"LINESTRING (19.3028978 49.0851992, 19.3027336 49.0850824, 19.3026877 49.0850339)",,,
803570508,True,primary_link,False,34.874,,1,,50,"LINESTRING (19.3028978 49.0851992, 19.3026075 49.0851497, 19.3024336 49.0851222)",,,
299857973,True,primary,False,19.542,,3,18,50,"LINESTRING (19.3020321 49.0851304, 19.3021757 49.0850845, 19.3022736 49.0850538)",Považská,,
599906050,True,residential,False,29.466,,,,,"LINESTRING (19.3020321 49.0851304, 19.3020543 49.0850758, 19.3020673 49.0850205, 19.3020625 49.0849804, 19.3020263 49.0849382, 19.301994 49.0848779)",Dončova,,
