osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,access
254111940,,residential,False,True,38.177,"LINESTRING (20.9412011 48.8562655, 20.9407368 48.8561088)",,,,
254111950,,residential,False,True,38.106,"LINESTRING (20.9412011 48.8562655, 20.9409648 48.8565709)",,,,
254111950,,residential,False,False,76.14999999999999,"LINESTRING (20.9412011 48.8562655, 20.9414002 48.8560082, 20.9416394 48.8556992, 20.941679 48.8556573)",,,,
254111931,,residential,False,True,54.023,"LINESTRING (20.9409648 48.8565709, 20.9407368 48.8561088)",,,,
254111950,,residential,False,False,38.106,"LINESTRING (20.9409648 48.8565709, 20.9412011 48.8562655)",,,,
254111931,,residential,False,False,50.038,"LINESTRING (20.9409648 48.8565709, 20.9410871 48.8568188, 20.9410871 48.8568751, 20.9410099 48.8569981)",,,,
131438701,Banícke námestie,residential,False,False,161.032,"LINESTRING (20.9323105 48.8491704, 20.9323646 48.8493007, 20.9324213 48.849434, 20.932468 48.8495125, 20.9325152 48.8495779, 20.932602 48.849681, 20.9327102 48.8497985, 20.9329178 48.849988, 20.933068 48.8501389, 20.9331648 48.8502566, 20.9332708 48.8503719, 20.9333338 48.8504405)",,,,
"[30113674, 131438701]",Banícke námestie,residential,False,True,28.287,"LINESTRING (20.9323105 48.8491704, 20.9322864 48.8490857, 20.9322799 48.849028, 20.9322807 48.8489752, 20.9322889 48.8489179)",,,,
254112316,,tertiary_link,False,True,27.171,"LINESTRING (20.9323105 48.8491704, 20.9322448 48.8491274, 20.9321661 48.8490952, 20.9320785 48.8490753, 20.9319858 48.8490682)",,,,
324002520,Banícke námestie,residential,False,True,71.345,"LINESTRING (20.9325976 48.8504274, 20.9326917 48.85051, 20.9327752 48.8505787, 20.9328239 48.8506347, 20.932831 48.8506429, 20.9328833 48.8507186, 20.9329739 48.850831, 20.9330228 48.8508884, 20.9331248 48.8509629)",,,,
57355988,,residential,False,True,62.033,"LINESTRING (20.9349768 48.8505766, 20.9349373 48.8506025, 20.934893 48.8506512, 20.9348793 48.8507422, 20.9348464 48.851058, 20.9348157 48.8511107)",,,,
30115173,Slovenská,residential,False,False,58.009,"LINESTRING (20.9340912 48.8524264, 20.9341369 48.8524703, 20.9341901 48.8525338, 20.9342317 48.8525999, 20.9342988 48.8527572, 20.934338 48.8528159, 20.9344386 48.8528867)",,,,
30115173,Slovenská,residential,False,True,86.781,"LINESTRING (20.9340912 48.8524264, 20.933807 48.8522274, 20.933637 48.8521045, 20.9334436 48.8519575, 20.9333159 48.8518372)",,,,
324002521,Slovenská,residential,True,False,82.074,"LINESTRING (20.9340912 48.8524264, 20.9341812 48.8524055, 20.9342811 48.8523798, 20.9343978 48.8523461, 20.9344787 48.8523203, 20.9345812 48.8522847, 20.9347623 48.8522013, 20.9349401 48.8521233, 20.935002 48.8520934, 20.9350641 48.8520666)",,,,
57355988,,residential,False,False,62.033,"LINESTRING (20.9348157 48.8511107, 20.9348464 48.851058, 20.9348793 48.8507422, 20.934893 48.8506512, 20.9349373 48.8506025, 20.9349768 48.8505766)",,,,
57355988,,residential,False,True,29.715,"LINESTRING (20.9348157 48.8511107, 20.9347884 48.8511247, 20.9344948 48.8512745)",,,,
590025654,,residential,False,False,108.35900000000001,"LINESTRING (20.9348157 48.8511107, 20.9350625 48.8512907, 20.9352449 48.8514213, 20.935277 48.8515078, 20.9352154 48.8516013, 20.9347774 48.8518232)",,,,
971588219,,unclassified,False,False,30.367,"LINESTRING (20.9344115 48.8546254, 20.9345313 48.8546069, 20.9346742 48.8545834, 20.9348147 48.8545606)",,,,
30113922,Požiarnická,residential,False,True,10.99,"LINESTRING (20.9348147 48.8545606, 20.9348797 48.8546497)",,,,
30113922,Požiarnická,residential,False,False,170.883,"LINESTRING (20.9348147 48.8545606, 20.9345638 48.8542167, 20.9341932 48.8536194, 20.934233 48.8536081, 20.9349055 48.8534179)",,,,
971588219,,unclassified,False,True,30.366999999999997,"LINESTRING (20.9348147 48.8545606, 20.9346742 48.8545834, 20.9345313 48.8546069, 20.9344115 48.8546254)",,,,
"[30113674, 131438701]",Banícke námestie,residential,False,False,28.287000000000003,"LINESTRING (20.9322889 48.8489179, 20.9322807 48.8489752, 20.9322799 48.849028, 20.9322864 48.8490857, 20.9323105 48.8491704)",,,,
30114754,Turzovská,tertiary,False,False,27.793,"LINESTRING (20.9322889 48.8489179, 20.932214 48.8489595, 20.9320969 48.8490184, 20.9319858 48.8490682)",,,3273,
