osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,tunnel,width
29145014,,Vajanského,residential,30,False,True,147.737,"LINESTRING (17.5842996 48.3756352, 17.5843614 48.3755148, 17.5845491 48.3751488, 17.5845974 48.3750758, 17.5847241 48.3749022, 17.5850801 48.3744144)",,,,
4843850,1,Juraja Fándlyho,residential,30,True,False,109.32300000000001,"LINESTRING (17.5771566 48.3775134, 17.5771246 48.3775079, 17.5757953 48.3772777, 17.5757241 48.3772659)",,,,
36959191,1,Kvetná,residential,30,True,False,120.364,"LINESTRING (17.5771566 48.3775134, 17.5771399 48.377564, 17.5771303 48.3775899, 17.5768383 48.3783782, 17.5767679 48.3785646)",,,,
4310644,,A. Sládkoviča,residential,30,False,False,75.971,"LINESTRING (17.5823809 48.3737445, 17.5828189 48.3738865, 17.5831858 48.3739945, 17.583258 48.3740116, 17.5833161 48.3740281)",,,,
4310644,,A. Sládkoviča,residential,30,False,True,26.922,"LINESTRING (17.5823809 48.3737445, 17.5821367 48.3736765, 17.582047 48.3736476)",,,,
8588074,,,living_street,20,False,True,69.83699999999999,"LINESTRING (17.5823809 48.3737445, 17.5824307 48.3736867, 17.5824518 48.3736524, 17.5825166 48.3735471, 17.5827679 48.3731719)",,,,3
1043453147,,,living_street,20,False,True,35.838,"LINESTRING (17.5823809 48.3737445, 17.5823365 48.3737906, 17.5823207 48.3738157, 17.5821791 48.3740369)",,,,
"[1269992733, 4400646]",,Jána Bottu,residential,50,False,True,123.15299999999999,"LINESTRING (17.5762309 48.3701666, 17.5760701 48.370513, 17.5757995 48.3710605, 17.5757693 48.3711226, 17.5757209 48.371221)",,,,
382141796,3,Dohnányho,tertiary,50,False,False,28.737,"LINESTRING (17.5851891 48.3712324, 17.5850336 48.3714693)",,,,
181469581,,,residential,50,True,False,40.604,"LINESTRING (17.5851891 48.3712324, 17.5852307 48.3713792, 17.5852616 48.3714406, 17.5853349 48.371508, 17.5854085 48.3715551)",,,,
4310642,4,Kollárova,residential,50,False,False,110.035,"LINESTRING (17.5846454 48.3713343, 17.5843382 48.371212, 17.5838381 48.3709867, 17.5834157 48.3707771)",,,,
181469582,,,residential,50,True,False,42.59,"LINESTRING (17.5846454 48.3713343, 17.5848391 48.3713306, 17.5848978 48.3713249, 17.5849712 48.3713078, 17.5851891 48.3712324)",,,,
382141798,3,Kollárova,residential,50,False,True,32.431999999999995,"LINESTRING (17.5846454 48.3713343, 17.5848323 48.371409, 17.5848853 48.3714273, 17.5850336 48.3714693)",,,,
181469580,,,residential,50,True,False,46.57,"LINESTRING (17.5854085 48.3715551, 17.5851783 48.3716028, 17.585108 48.3716171, 17.5849844 48.3716546, 17.5848416 48.3717273)",,,,
"[559099465, 254644871]",4,Kollárova,residential,50,False,True,126.3,"LINESTRING (17.5854085 48.3715551, 17.5858205 48.3716231, 17.5860427 48.3716575, 17.5869292 48.3718047, 17.5870682 48.3718281)",,,,
556299732,3,Kollárova,residential,50,False,False,29.313,"LINESTRING (17.5854085 48.3715551, 17.5851631 48.3715042, 17.5850336 48.3714693)",,,,
181469586,,,residential,50,True,False,46.671,"LINESTRING (17.5848416 48.3717273, 17.5848078 48.3715676, 17.5848033 48.3715564, 17.5847864 48.371515, 17.5847468 48.3714507, 17.5846454 48.3713343)",,,,
386770310,3,Hospodárska,tertiary,50,False,True,32.003,"LINESTRING (17.5848416 48.3717273, 17.584975 48.3715489, 17.5850336 48.3714693)",,,,
"[556299731, 1221959859]",3,Hospodárska,tertiary,50,False,False,54.555,"LINESTRING (17.5848416 48.3717273, 17.5847505 48.3718627, 17.5845538 48.3721791)",,,,
1072681689,3,Hospodárska,tertiary,50,False,True,7.494,"LINESTRING (17.5820583 48.376281, 17.5820882 48.3762166)",,,,
1072681692,3,Hospodárska,tertiary,50,False,False,25.948999999999998,"LINESTRING (17.5820583 48.376281, 17.5820246 48.3763562, 17.5820076 48.3763941, 17.581999 48.3764132, 17.5819924 48.3764301, 17.5819614 48.3765053)",,,,
187953484,1,Študentská,residential,50,True,False,28.557000000000002,"LINESTRING (17.5817108 48.3763848, 17.5817905 48.3763767, 17.581849 48.3763649, 17.5819559 48.3763275, 17.5820583 48.376281)",,,,
1072681691,1,Študentská,residential,50,True,False,22.957,"LINESTRING (17.5817108 48.3763848, 17.581816 48.3764254, 17.5818555 48.3764441, 17.5818899 48.3764604, 17.5819614 48.3765053)",,,,
29145011,,Vajanského,residential,30,False,True,13.261,"LINESTRING (17.5851543 48.3743058, 17.5850801 48.3744144)",,,,
1155913699,,Vajanského,residential,30,False,True,3.895,"LINESTRING (17.5851543 48.3743058, 17.5851057 48.3742922)",,,,
29145011,,Vajanského,residential,30,False,False,52.206,"LINESTRING (17.5851543 48.3743058, 17.5853368 48.374034, 17.5854053 48.3739672, 17.5855121 48.3739101)",,,,
274149190,,Vajanského,residential,30,False,True,57.782000000000004,"LINESTRING (17.5849699 48.3763799, 17.5850002 48.3763279, 17.5852069 48.3759658, 17.5852134 48.3759278, 17.5852053 48.3758898)",,,,
1154312610,,Kalinčiakova,residential,30,False,False,28.1,"LINESTRING (17.5797887 48.377616, 17.5798361 48.3774785, 17.5798614 48.3774103, 17.5798764 48.3773701)",,,,
4843850,1,Juraja Fándlyho,residential,30,True,False,160.988,"LINESTRING (17.580078 48.3786226, 17.5799833 48.3785912, 17.5784381 48.3777975, 17.5784032 48.3777796, 17.5783451 48.3777466)",,,,
"[1093350598, 1093350599]",2,Kalinčiakova,residential,30,False,"[False, True]",156.251,"LINESTRING (17.580078 48.3786226, 17.5800789 48.3785181, 17.5800758 48.3784637, 17.5800531 48.3780699, 17.5800716 48.3778428, 17.5800995 48.377672, 17.5801339 48.3775328, 17.5801687 48.3774252, 17.5798764 48.3773701)",,,,
279250776,,Mesačná,residential,30,False,True,36.365,"LINESTRING (17.5869448 48.371177, 17.5871627 48.3713567, 17.5871929 48.3713734, 17.5872362 48.3713914, 17.5872872 48.3714043)",,,,
237730064,2,Andreja Žarnova,residential,30,False,True,60.7,"LINESTRING (17.5872872 48.3714043, 17.5875681 48.3708913)",,,,
"[237730064, 1124412980]","['2', '3']",Andreja Žarnova,residential,30,False,False,49.832,"LINESTRING (17.5872872 48.3714043, 17.5872215 48.3715395, 17.5871305 48.3717172, 17.5871204 48.3717368, 17.5870682 48.3718281)",,,,
279250776,,Mesačná,residential,30,False,False,36.365,"LINESTRING (17.5872872 48.3714043, 17.5872362 48.3713914, 17.5871929 48.3713734, 17.5871627 48.3713567, 17.5869448 48.371177)",,,,
1043453147,,,living_street,20,False,False,40.276,"LINESTRING (17.5811667 48.376267, 17.5811936 48.3762144, 17.5813153 48.3759757, 17.581394 48.3759916)",,,,
1072681690,2,Študentská,residential,50,True,False,42.27,"LINESTRING (17.5811667 48.376267, 17.5816679 48.3763745, 17.5817108 48.3763848)",,,,
1043453147,,,living_street,20,False,True,25.449,"LINESTRING (17.5815117 48.3757765, 17.581394 48.3759916)",,,,
1107978776,,,living_street,20,False,True,21.478,"LINESTRING (17.5815117 48.3757765, 17.5817901 48.3758323)",,,,
1043453147,,,living_street,20,False,False,50.806999999999995,"LINESTRING (17.5815117 48.3757765, 17.5814285 48.3757282, 17.581379 48.3756747, 17.5813574 48.375618, 17.5814268 48.3754879, 17.5814303 48.3754316, 17.5814616 48.375367)",,,,
1043453147,,,living_street,20,False,False,25.449,"LINESTRING (17.581394 48.3759916, 17.5815117 48.3757765)",,,,
1107978773,,,living_street,20,False,True,22.355,"LINESTRING (17.581394 48.3759916, 17.5816802 48.376057)",,,,
1043453147,,,living_street,20,False,True,40.275999999999996,"LINESTRING (17.581394 48.3759916, 17.5813153 48.3759757, 17.5811936 48.3762144, 17.5811667 48.376267)",,,,
1106864435,2,Štefana C. Parráka,residential,30,False,True,36.899,"LINESTRING (17.5752606 48.3754364, 17.5753798 48.375209, 17.5753944 48.3751811, 17.5754134 48.3751469, 17.575428 48.3751238)",,,,
1106864436,1,Štefana C. Parráka,residential,30,True,False,187.94699999999997,"LINESTRING (17.5752606 48.3754364, 17.5752015 48.3755491, 17.5750674 48.3758243, 17.5750128 48.3759729, 17.5748803 48.376311, 17.5746173 48.3769997, 17.5746081 48.3770238, 17.5745919 48.3770664)",,,,
1106864434,2,Jána Sambucusa,residential,30,False,False,37.848,"LINESTRING (17.5763962 48.3756947, 17.5765092 48.3754616, 17.5765229 48.3754333, 17.5765409 48.3753961, 17.5765532 48.3753707)",,,,
1043453147,,,living_street,20,False,False,51.144,"LINESTRING (17.5814616 48.375367, 17.5816739 48.3749292)",,,,
1107978773,,,living_street,20,False,False,39.072,"LINESTRING (17.5814616 48.375367, 17.5819633 48.3754784)",,,,
1043453147,,,living_street,20,False,True,50.807,"LINESTRING (17.5814616 48.375367, 17.5814303 48.3754316, 17.5814268 48.3754879, 17.5813574 48.375618, 17.581379 48.3756747, 17.5814285 48.3757282, 17.5815117 48.3757765)",,,,
"[1072681689, 8064341]",3,Hospodárska,tertiary,50,False,False,76.368,"LINESTRING (17.582398 48.3755614, 17.5823347 48.375686, 17.5822647 48.3758366, 17.5820882 48.3762166)",,,,
8064341,,Hospodárska,tertiary,50,False,True,46.702,"LINESTRING (17.582398 48.3755614, 17.5824098 48.3755381, 17.5824849 48.3753893, 17.5826064 48.3751649)",,,,
1107978775,,,living_street,20,False,True,33.423,"LINESTRING (17.582398 48.3755614, 17.58228 48.3755346, 17.5821216 48.3755065, 17.5819633 48.3754784)",,,,
1107978773,,,living_street,20,False,False,41.379,"LINESTRING (17.5819633 48.3754784, 17.5817901 48.3758323)",,,,
1107978773,,,living_street,20,False,True,39.072,"LINESTRING (17.5819633 48.3754784, 17.5814616 48.375367)",,,,
1107978775,,,living_street,20,False,False,33.423,"LINESTRING (17.5819633 48.3754784, 17.5821216 48.3755065, 17.58228 48.3755346, 17.582398 48.3755614)",,,,
1107978773,,,living_street,20,False,False,22.355,"LINESTRING (17.5816802 48.376057, 17.581394 48.3759916)",,,,
1107978773,,,living_street,20,False,True,26.271,"LINESTRING (17.5816802 48.376057, 17.5817901 48.3758323)",,,,
1107978774,,,living_street,20,False,True,36.653999999999996,"LINESTRING (17.5816802 48.376057, 17.5817128 48.3761048, 17.5817898 48.3761491, 17.581851 48.3761658, 17.5819579 48.3761887, 17.5820882 48.3762166)",,,,
1072681689,3,Hospodárska,tertiary,50,False,False,7.494,"LINESTRING (17.5820882 48.3762166, 17.5820583 48.376281)",,,,
"[1072681689, 8064341]",3,Hospodárska,tertiary,50,False,True,76.36800000000001,"LINESTRING (17.5820882 48.3762166, 17.5822647 48.3758366, 17.5823347 48.375686, 17.582398 48.3755614)",,,,
1107978774,,,living_street,20,False,False,36.654,"LINESTRING (17.5820882 48.3762166, 17.5819579 48.3761887, 17.581851 48.3761658, 17.5817898 48.3761491, 17.5817128 48.3761048, 17.5816802 48.376057)",,,,
1107978773,,,living_street,20,False,False,26.271,"LINESTRING (17.5817901 48.3758323, 17.5816802 48.376057)",,,,
1107978773,,,living_street,20,False,True,41.379,"LINESTRING (17.5817901 48.3758323, 17.5819633 48.3754784)",,,,
1107978776,,,living_street,20,False,False,21.478,"LINESTRING (17.5817901 48.3758323, 17.5815117 48.3757765)",,,,
8064341,,Hospodárska,tertiary,50,False,False,46.702000000000005,"LINESTRING (17.5826064 48.3751649, 17.5824849 48.3753893, 17.5824098 48.3755381, 17.582398 48.3755614)",,,,
8064341,,Hospodárska,tertiary,50,False,True,136.926,"LINESTRING (17.5826064 48.3751649, 17.5826363 48.3751096, 17.5826937 48.3750023, 17.5827545 48.3748887, 17.5828521 48.374723, 17.5828752 48.3746838, 17.5829863 48.37451, 17.5833161 48.3740281)",,,,
1107978777,,,living_street,20,False,False,73.694,"LINESTRING (17.5826064 48.3751649, 17.582478 48.3751318, 17.5816739 48.3749292)",,,,
1043453147,,,living_street,20,False,True,51.144,"LINESTRING (17.5816739 48.3749292, 17.5814616 48.375367)",,,,
1043453147,,,living_street,20,False,False,54.059000000000005,"LINESTRING (17.5816739 48.3749292, 17.5817297 48.3748142, 17.581917 48.3744707)",,,,
1107978777,,,living_street,20,False,True,73.694,"LINESTRING (17.5816739 48.3749292, 17.582478 48.3751318, 17.5826064 48.3751649)",,,,
"[1107978782, 1107978783]",,,living_street,20,False,True,42.7,"LINESTRING (17.5824505 48.3746186, 17.5824295 48.3746131, 17.581917 48.3744707)",,,,
1043453147,,,living_street,20,False,False,51.983999999999995,"LINESTRING (17.581917 48.3744707, 17.5819685 48.3743762, 17.5821791 48.3740369)",,,,
1043453147,,,living_street,20,False,True,54.059000000000005,"LINESTRING (17.581917 48.3744707, 17.5817297 48.3748142, 17.5816739 48.3749292)",,,,
"[1107978782, 1107978783]",,,living_street,20,False,False,42.7,"LINESTRING (17.581917 48.3744707, 17.5824295 48.3746131, 17.5824505 48.3746186)",,,,
1107978784,,,living_street,20,False,False,54.536,"LINESTRING (17.5821791 48.3740369, 17.5828504 48.3742411)",,,,
1043453147,,,living_street,20,False,False,35.838,"LINESTRING (17.5821791 48.3740369, 17.5823207 48.3738157, 17.5823365 48.3737906, 17.5823809 48.3737445)",,,,
1043453147,,,living_street,20,False,True,51.983999999999995,"LINESTRING (17.5821791 48.3740369, 17.5819685 48.3743762, 17.581917 48.3744707)",,,,
1107978784,,,living_street,20,False,True,54.536,"LINESTRING (17.5828504 48.3742411, 17.5821791 48.3740369)",,,,
8588074,,,living_street,20,False,False,49.677,"LINESTRING (17.5830412 48.3727637, 17.5827679 48.3731719)",,,,3
1107978792,,,living_street,20,False,False,53.031,"LINESTRING (17.5830412 48.3727637, 17.5836986 48.3729554)",,,,
8588074,,,living_street,20,False,True,51.30500000000001,"LINESTRING (17.5830412 48.3727637, 17.5830893 48.3726919, 17.5833165 48.3723401)",,,,3
1107978792,,,living_street,20,False,True,53.031,"LINESTRING (17.5836986 48.3729554, 17.5830412 48.3727637)",,,,
8588074,,,living_street,20,False,True,49.677,"LINESTRING (17.5827679 48.3731719, 17.5830412 48.3727637)",,,,3
1107978793,,,living_street,20,False,False,54.069,"LINESTRING (17.5827679 48.3731719, 17.5834314 48.3733773)",,,,
8588074,,,living_street,20,False,False,69.83699999999999,"LINESTRING (17.5827679 48.3731719, 17.5825166 48.3735471, 17.5824518 48.3736524, 17.5824307 48.3736867, 17.5823809 48.3737445)",,,,3
1107978793,,,living_street,20,False,True,54.069,"LINESTRING (17.5834314 48.3733773, 17.5827679 48.3731719)",,,,
1107978796,,,living_street,20,False,False,53.963,"LINESTRING (17.5833165 48.3723401, 17.5839849 48.372536)",,,,
8588074,,,living_street,20,False,False,51.30500000000001,"LINESTRING (17.5833165 48.3723401, 17.5830893 48.3726919, 17.5830412 48.3727637)",,,,3
"[1085565488, 8588074]",,Hodžova,"['living_street', 'residential']","['20', '30']",False,True,103.227,"LINESTRING (17.5833165 48.3723401, 17.5834593 48.3721189, 17.583129 48.3720283, 17.5830211 48.3722027, 17.5828559 48.3724403)",,,,3
1107978796,,,living_street,20,False,True,53.963,"LINESTRING (17.5839849 48.372536, 17.5833165 48.3723401)",,,,
1155913699,,Vajanského,residential,30,False,False,3.895,"LINESTRING (17.5851057 48.3742922, 17.5851543 48.3743058)",,,,
1155913700,,Vajanského,residential,30,False,True,61.482000000000006,"LINESTRING (17.5856452 48.3734324, 17.5861634 48.3735852, 17.5863066 48.373628, 17.5863566 48.3736429, 17.5863994 48.3736643)",,,,
1155913700,,Vajanského,residential,30,False,False,39.969,"LINESTRING (17.5869099 48.3737811, 17.5865311 48.3736885, 17.5864489 48.3736684, 17.5863994 48.3736643)",,,,
