osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction,tunnel
114600750,,Podzámska,residential,True,False,66.60900000000001,"LINESTRING (18.0907398 48.3164939, 18.0907196 48.3165669, 18.090552 48.3169308, 18.090482 48.3170673)",,,,
114565402,,Za Ferenitkou,residential,False,True,111.146,"LINESTRING (18.0917753 48.3158824, 18.0924632 48.3162961, 18.0926878 48.3160938, 18.0927855 48.3159797)",,,,
45825734,,,living_street,False,False,92.205,"LINESTRING (18.0944915 48.3148733, 18.0932457 48.3149077)",,,,
34580538,,Wilsonovo nábrežie,tertiary,False,False,55.32,"LINESTRING (18.0944915 48.3148733, 18.0944392 48.3144668, 18.0944051 48.3143802)",50,,,
34580538,,Wilsonovo nábrežie,tertiary,False,True,58.272000000000006,"LINESTRING (18.0944915 48.3148733, 18.0944882 48.3150329, 18.0944249 48.3153949)",50,,,
45826840,,Kúpeľná ulica,residential,True,False,58.023999999999994,"LINESTRING (18.089001 48.3127586, 18.0896457 48.3126512, 18.0896857 48.3126445, 18.0897621 48.3126318)",,,,
77351581,,,residential,False,False,62.01,"LINESTRING (18.0897621 48.3126318, 18.0905756 48.3124966)",,,,
77351581,,,residential,False,True,62.01,"LINESTRING (18.0905756 48.3124966, 18.0897621 48.3126318)",,,,
85581603,,Kúpeľná,residential,True,False,71.296,"LINESTRING (18.0905756 48.3124966, 18.0906864 48.3127219, 18.0910902 48.3130239)",,,,
289203079,,Fraňa Mojtu,residential,False,False,15.112,"LINESTRING (18.0916493 48.312479, 18.0915608 48.3123565)",,,,
289203082,,Fraňa Mojtu,residential,False,True,21.725,"LINESTRING (18.0916493 48.312479, 18.0917621 48.3126594)",,,,
28152395,,Sládkovičova,residential,True,False,17.715,"LINESTRING (18.0915519 48.3127358, 18.0917621 48.3126594)",,,,
45826847,,Sládkovičova,residential,True,False,30.294,"LINESTRING (18.0915519 48.3127358, 18.0916323 48.3126496, 18.0916432 48.3125678, 18.0916493 48.312479)",,,,
34580539,,Mostná,tertiary,False,False,56.5,"LINESTRING (18.0929921 48.316983, 18.092869 48.3169114, 18.0924314 48.3166379)",50,,,
34580540,,Mostná,tertiary,True,False,19.278999999999996,"LINESTRING (18.0929921 48.316983, 18.0930113 48.3169737, 18.0930321 48.3169662, 18.0930543 48.3169606, 18.0930774 48.3169571, 18.093101 48.3169556, 18.0931246 48.3169563, 18.093148 48.3169591, 18.0931705 48.3169639, 18.0931919 48.3169708, 18.0932117 48.3169794, 18.0932295 48.3169898)",50,,roundabout,
52909987,,Cyrilometodské námestie,residential,False,False,88.505,"LINESTRING (18.0844322 48.3102779, 18.0845285 48.3102888, 18.0850132 48.3103428, 18.0849088 48.3107409)",,,,
754276570,,Piaristická,residential,False,False,92.404,"LINESTRING (18.0844322 48.3102779, 18.0844423 48.3100572, 18.0844064 48.3098529, 18.084383 48.3097194, 18.0842924 48.3094561)",,,,
754276570,,Piaristická,residential,False,True,49.159,"LINESTRING (18.0844322 48.3102779, 18.0844201 48.3104995, 18.084343 48.3107138)",,,,
34580540,,Mostná,tertiary,True,False,21.897,"LINESTRING (18.0932435 48.3171447, 18.0932295 48.3171552, 18.0932136 48.3171645, 18.0931962 48.3171725, 18.0931775 48.317179, 18.0931577 48.317184, 18.0931372 48.3171874, 18.0931162 48.3171891, 18.093095 48.3171892, 18.093074 48.3171875, 18.0930534 48.3171842, 18.0930336 48.3171792, 18.0930149 48.3171727, 18.0929974 48.3171648, 18.0929815 48.3171555)",50,,roundabout,
34580231,2,Farská,residential,False,True,69.611,"LINESTRING (18.0855948 48.3153572, 18.0855511 48.3152729, 18.0855096 48.3149633, 18.0854961 48.3148628, 18.0854926 48.3147377)",,,,
1019722560,,Župné námestie,residential,True,False,11.353,"LINESTRING (18.0855948 48.3153572, 18.0856312 48.3153483, 18.0856687 48.3153544, 18.0856904 48.3153704, 18.0857059 48.3153976)",,,roundabout,
57834306,,Samova,residential,False,True,94.894,"LINESTRING (18.0894732 48.3170263, 18.0886723 48.3163595)",,,,
136344557,,Zámocká,residential,False,False,75.588,"LINESTRING (18.0894732 48.3170263, 18.0891586 48.3171936, 18.0890194 48.3172405, 18.0887975 48.3172866, 18.0886297 48.317305, 18.0885704 48.3172961)",,,,
"[971341361, 103078093]",,Malá,"['unclassified', 'residential']",False,"[False, True]",161.89600000000002,"LINESTRING (18.0894732 48.3170263, 18.0895737 48.3170218, 18.0896625 48.3169824, 18.0899733 48.316643, 18.0900051 48.3165861, 18.0900028 48.3165546, 18.0899896 48.3165201, 18.0898876 48.3164472, 18.0896855 48.3164109, 18.0894149 48.3162066, 18.0890726 48.3160406)",,,,
34580538,,Wilsonovo nábrežie,tertiary,False,False,49.938,"LINESTRING (18.0940666 48.3136015, 18.0940213 48.3135124, 18.0938326 48.3132918, 18.0937474 48.3132079)",50,,,
34580538,,Wilsonovo nábrežie,tertiary,False,True,90.185,"LINESTRING (18.0940666 48.3136015, 18.0942074 48.3138782, 18.0944051 48.3143802)",50,,,
79604222,,,living_street,False,False,196.28199999999998,"LINESTRING (18.0940666 48.3136015, 18.0933758 48.3138136, 18.0932925 48.3138723, 18.0932876 48.313919, 18.0934597 48.3142539, 18.0935546 48.3144386, 18.0936397 48.3144709, 18.0937091 48.3144682, 18.0944051 48.3143802)",,,,
101364013,,Štefánikova trieda,residential,False,False,131.74,"LINESTRING (18.0860656 48.3088408, 18.0860988 48.3089827, 18.0862291 48.3093824, 18.0863777 48.3100068)",,,,
37183743,,Východná,residential,False,False,46.191,"LINESTRING (18.0890726 48.3160406, 18.0886723 48.3163595)",,,,
37183743,,Východná,residential,False,True,22.796,"LINESTRING (18.0890726 48.3160406, 18.0892317 48.315865)",,,,
"[971341361, 103078093]",,Malá,"['residential', 'unclassified']",False,"[False, True]",161.89600000000002,"LINESTRING (18.0890726 48.3160406, 18.0894149 48.3162066, 18.0896855 48.3164109, 18.0898876 48.3164472, 18.0899896 48.3165201, 18.0900028 48.3165546, 18.0900051 48.3165861, 18.0899733 48.316643, 18.0896625 48.3169824, 18.0895737 48.3170218, 18.0894732 48.3170263)",,,,
531973967,,,living_street,False,True,24.32,"LINESTRING (18.0931861 48.315236, 18.093511 48.3152699)",,,,
114565402,,Za Ferenitkou,residential,False,False,88.399,"LINESTRING (18.0931861 48.315236, 18.0931084 48.3154888, 18.0930058 48.3156788, 18.0928785 48.3158712, 18.0927855 48.3159797)",,,,
114565402,,Za Ferenitkou,residential,False,True,36.775999999999996,"LINESTRING (18.0931861 48.315236, 18.0932168 48.315091, 18.0932457 48.3149077)",,,,
103846073,,,living_street,False,False,43.486,"LINESTRING (18.0944249 48.3153949, 18.0938489 48.3153161)",,,,
34580538,,Wilsonovo nábrežie,tertiary,False,False,58.272000000000006,"LINESTRING (18.0944249 48.3153949, 18.0944882 48.3150329, 18.0944915 48.3148733)",50,,,
34580538,,Wilsonovo nábrežie,tertiary,False,True,86.378,"LINESTRING (18.0944249 48.3153949, 18.0944083 48.3154781, 18.0942994 48.3157917, 18.094093 48.3161364)",50,,,
116764022,,,residential,False,True,61.71,"LINESTRING (18.0835434 48.3144331, 18.0828166 48.3141604)",,,,
114565440,,,residential,False,True,43.382,"LINESTRING (18.0937474 48.3132079, 18.0932565 48.3134215)",,,,
"[34580538, 289074842]",3,Wilsonovo nábrežie,tertiary,False,False,59.53399999999999,"LINESTRING (18.0937474 48.3132079, 18.0935916 48.3130544, 18.0934281 48.3129204, 18.0932715 48.3127765)",50,,,
34580538,,Wilsonovo nábrežie,tertiary,False,True,49.938,"LINESTRING (18.0937474 48.3132079, 18.0938326 48.3132918, 18.0940213 48.3135124, 18.0940666 48.3136015)",50,,,
34580538,,Wilsonovo nábrežie,tertiary,False,False,90.185,"LINESTRING (18.0944051 48.3143802, 18.0942074 48.3138782, 18.0940666 48.3136015)",50,,,
79604222,,,living_street,False,True,196.28199999999998,"LINESTRING (18.0944051 48.3143802, 18.0937091 48.3144682, 18.0936397 48.3144709, 18.0935546 48.3144386, 18.0934597 48.3142539, 18.0932876 48.313919, 18.0932925 48.3138723, 18.0933758 48.3138136, 18.0940666 48.3136015)",,,,
34580538,,Wilsonovo nábrežie,tertiary,False,True,55.32,"LINESTRING (18.0944051 48.3143802, 18.0944392 48.3144668, 18.0944915 48.3148733)",50,,,
114565440,,,residential,False,False,43.382,"LINESTRING (18.0932565 48.3134215, 18.0937474 48.3132079)",,,,
114600743,,,residential,False,True,21.731,"LINESTRING (18.091196 48.317226, 18.0909851 48.3173621)",,,,
114600747,,,living_street,False,False,29.635,"LINESTRING (18.0937909 48.3160408, 18.0934283 48.3159273)",,,,
114600749,,,living_street,False,False,19.062,"LINESTRING (18.0937909 48.3160408, 18.0936653 48.3161905)",,,,
114600749,,,living_street,False,True,24.74,"LINESTRING (18.0937909 48.3160408, 18.094093 48.3161364)",,,,
114600743,,,residential,False,False,21.731,"LINESTRING (18.0909851 48.3173621, 18.091196 48.317226)",,,,
114600745,,,residential,False,False,49.773,"LINESTRING (18.0909851 48.3173621, 18.0905817 48.3171062, 18.090482 48.3170673)",,,,
114600747,,,living_street,False,True,29.635,"LINESTRING (18.0934283 48.3159273, 18.0937909 48.3160408)",,,,
114600749,,,living_street,False,False,24.74,"LINESTRING (18.094093 48.3161364, 18.0937909 48.3160408)",,,,
34580538,,Wilsonovo nábrežie,tertiary,False,False,86.378,"LINESTRING (18.094093 48.3161364, 18.0942994 48.3157917, 18.0944083 48.3154781, 18.0944249 48.3153949)",50,,,
34580538,,Wilsonovo nábrežie,tertiary,False,True,44.022999999999996,"LINESTRING (18.094093 48.3161364, 18.0938858 48.316417, 18.0938128 48.3164847)",50,,,
114600745,,,residential,False,True,49.773,"LINESTRING (18.090482 48.3170673, 18.0905817 48.3171062, 18.0909851 48.3173621)",,,,
114600749,,,living_street,False,True,19.062,"LINESTRING (18.0936653 48.3161905, 18.0937909 48.3160408)",,,,
33781908,,,residential,False,False,138.407,"LINESTRING (18.0938128 48.3164847, 18.0929914 48.3161583, 18.0927879 48.3163629, 18.0925093 48.3165778, 18.0924314 48.3166379)",,,,
34580538,,Wilsonovo nábrežie,tertiary,False,False,44.022999999999996,"LINESTRING (18.0938128 48.3164847, 18.0938858 48.316417, 18.094093 48.3161364)",50,,,
34580538,,Wilsonovo nábrežie,tertiary,False,True,70.84,"LINESTRING (18.0938128 48.3164847, 18.0935988 48.3166832, 18.0933226 48.3169125, 18.0932295 48.3169898)",50,,,
531973967,,,living_street,False,False,24.32,"LINESTRING (18.093511 48.3152699, 18.0931861 48.315236)",,,,
45825240,,,residential,False,True,17.687,"LINESTRING (18.0828804 48.3140071, 18.0828636 48.3140474, 18.0828166 48.3141604)",,,,
63984756,,Schurmannova,residential,False,True,46.479,"LINESTRING (18.0828804 48.3140071, 18.0832535 48.3141492, 18.0834343 48.3142038)",50,,,
52909987,,Cyrilometodské námestie,residential,False,True,88.50500000000001,"LINESTRING (18.0849088 48.3107409, 18.0850132 48.3103428, 18.0845285 48.3102888, 18.0844322 48.3102779)",,,,
23973558,,Na vŕšku,residential,False,True,10.849,"LINESTRING (18.0853284 48.313351, 18.0854751 48.3133521)",,,,
729930835,,Na vŕšku,residential,True,False,65.014,"LINESTRING (18.0853284 48.313351, 18.0844511 48.3133131)",,,,
136344557,,Zámocká,residential,False,False,50.217,"LINESTRING (18.0885704 48.3172961, 18.0885243 48.3172202, 18.0884172 48.3170968, 18.0882465 48.3168999)",,,,
136344557,,Zámocká,residential,False,True,75.588,"LINESTRING (18.0885704 48.3172961, 18.0886297 48.317305, 18.0887975 48.3172866, 18.0890194 48.3172405, 18.0891586 48.3171936, 18.0894732 48.3170263)",,,,
158074521,,,residential,False,False,38.868,"LINESTRING (18.0919103 48.3145383, 18.0915545 48.314368, 18.0914837 48.3143341)",,,,
191039698,,Palárikova,residential,True,False,23.341,"LINESTRING (18.0883223 48.3098362, 18.0883793 48.3098139, 18.0884214 48.3097851, 18.0884497 48.309763, 18.0884745 48.3097358, 18.0885019 48.3096735)",,,,
"[288099464, 23973535]",,Palárikova,residential,False,True,145.064,"LINESTRING (18.0883223 48.3098362, 18.0874669 48.3099144, 18.0872857 48.3099302, 18.0866054 48.3099896, 18.0863777 48.3100068)",,,,
539302076,,Palárikova,residential,False,False,21.146,"LINESTRING (18.0883223 48.3098362, 18.0885279 48.3098342, 18.0886082 48.3098334)",,,,
"[577560728, 577560729, 37183748]",,Podzámska,residential,True,False,259.231,"LINESTRING (18.089899 48.3160486, 18.0897243 48.3159438, 18.0893988 48.3157723, 18.0888186 48.3155385, 18.088432 48.3154728, 18.0881828 48.3154476, 18.0874971 48.315367, 18.0873096 48.3153461, 18.0866705 48.3153448)",,,,
419731533,,Podzámska,residential,False,True,78.617,"LINESTRING (18.089899 48.3160486, 18.0900889 48.3161625, 18.0903773 48.3163354, 18.0904516 48.3163834, 18.0905631 48.3164079, 18.0907611 48.3164031)",,,,
34580544,,Podzámska,residential,False,True,37.588,"LINESTRING (18.0910944 48.3161857, 18.0913495 48.3159954, 18.0914337 48.315934)",,,,
45825744,,,residential,True,False,225.341,"LINESTRING (18.0910944 48.3161857, 18.0919076 48.3166939, 18.091981 48.3167396, 18.091499 48.317064, 18.0907398 48.3164939)",,,,
419732043,,Podzámska,residential,True,False,36.105,"LINESTRING (18.0910944 48.3161857, 18.0910698 48.316245, 18.0908525 48.3163812, 18.0907611 48.3164031)",,,,
103078700,,Podzámska,residential,False,False,71.736,"LINESTRING (18.0866705 48.3153448, 18.0861671 48.3153522, 18.0860948 48.3153621, 18.0858352 48.315382, 18.0857059 48.3153976)",,,,
103846073,,,living_street,False,True,43.486,"LINESTRING (18.0938489 48.3153161, 18.0944249 48.3153949)",,,,
"[754276570, 287143226]",3,Piaristická,residential,False,False,112.36,"LINESTRING (18.0842924 48.3094561, 18.0842107 48.3092184, 18.084035 48.3087247, 18.0839873 48.3086074, 18.0839749 48.308577, 18.0839332 48.3084744)",,,,
754276570,,Piaristická,residential,False,True,92.404,"LINESTRING (18.0842924 48.3094561, 18.084383 48.3097194, 18.0844064 48.3098529, 18.0844423 48.3100572, 18.0844322 48.3102779)",,,,
785058992,,,residential,False,False,26.101,"LINESTRING (18.0927855 48.3159797, 18.0924795 48.3158627)",,,,
114565402,,Za Ferenitkou,residential,False,False,111.146,"LINESTRING (18.0927855 48.3159797, 18.0926878 48.3160938, 18.0924632 48.3162961, 18.0917753 48.3158824)",,,,
114565402,,Za Ferenitkou,residential,False,True,88.399,"LINESTRING (18.0927855 48.3159797, 18.0928785 48.3158712, 18.0930058 48.3156788, 18.0931084 48.3154888, 18.0931861 48.315236)",,,,
785058992,,,residential,False,True,26.101,"LINESTRING (18.0924795 48.3158627, 18.0927855 48.3159797)",,,,
