osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,access
5073087,Školská,residential,False,True,18.162,"LINESTRING (17.993966 47.9153961, 17.9938171 47.9152668)",,,,,
5073087,Školská,residential,False,False,240.19000000000003,"LINESTRING (17.993966 47.9153961, 17.9950829 47.916399, 17.9952987 47.9166103, 17.9959311 47.9169436, 17.9960766 47.9170014)",,,,,
264058825,Nová,residential,False,True,27.34,"LINESTRING (17.993966 47.9153961, 17.993903 47.9154439, 17.993723 47.9155803)",,,,,
304557699,Brnenské námestie,residential,False,False,72.547,"LINESTRING (17.9982198 47.9178486, 17.9975406 47.918316)",,,,,
304554618,,residential,False,True,105.775,"LINESTRING (17.9982198 47.9178486, 17.9981487 47.9178014, 17.9979851 47.9176929, 17.9973865 47.9173289, 17.9971533 47.917224)",,,,,
304557700,Brnenské námestie,residential,True,False,234.18900000000002,"LINESTRING (17.9982198 47.9178486, 17.9990245 47.9172667, 17.9995161 47.9169344, 17.9996545 47.9168657, 17.9996955 47.9168424, 18.0006332 47.9165496)",,30,,,
115746944,,residential,True,False,77.008,"LINESTRING (17.996895 47.9179089, 17.9963541 47.9175959, 17.9961266 47.9174463)",,,,,
"[304561518, 304561519]",,residential,False,False,132.022,"LINESTRING (17.996895 47.9179089, 17.9961868 47.9184147, 17.995652 47.9180752)",,,,,
"[304561518, 304561519]",,residential,False,True,132.022,"LINESTRING (17.995652 47.9180752, 17.9961868 47.9184147, 17.996895 47.9179089)",,,,,
17181724,Brnenské námestie,residential,False,True,32.469,"LINESTRING (17.9964102 47.916788, 17.9967261 47.9169891)",,,,,destination
337326846,Kostolné námestie,secondary,False,False,34.368,"LINESTRING (17.9964102 47.916788, 17.9960766 47.9170014)",573,50,,,
"[115375329, 115375321]","['Kostolné námestie', 'Viktora Palkovicha']",secondary,False,True,273.86199999999997,"LINESTRING (17.9964102 47.916788, 17.9970018 47.9164813, 17.9972064 47.9163725, 17.9974067 47.9162466, 17.9975246 47.9161626, 17.9976342 47.9160877, 17.9982348 47.9156275, 17.9989614 47.9150299)",573,50,,,
264058825,Nová,residential,False,False,19.985,"LINESTRING (17.9935453 47.9157149, 17.993723 47.9155803)",,,,,
264058825,Nová,residential,False,True,75.726,"LINESTRING (17.9935453 47.9157149, 17.9932838 47.9159131, 17.9928402 47.9162047)",,,,,
304563279,,residential,False,True,88.56200000000001,"LINESTRING (17.9935453 47.9157149, 17.9939978 47.9160013, 17.9944092 47.9162618)",,20,,,
115375335,Obchodný rad,residential,False,False,97.679,"LINESTRING (17.9928962 47.9151084, 17.9920326 47.9157692)",,,,,
115375335,Obchodný rad,residential,False,True,31.528,"LINESTRING (17.9928962 47.9151084, 17.9931544 47.9148838)",,,,,
304563282,,residential,False,False,80.933,"LINESTRING (17.9928962 47.9151084, 17.993723 47.9155803)",,,,,
264058825,Nová,residential,False,True,19.985,"LINESTRING (17.993723 47.9155803, 17.9935453 47.9157149)",,,,,
304563282,,residential,False,True,80.933,"LINESTRING (17.993723 47.9155803, 17.9928962 47.9151084)",,,,,
264058825,Nová,residential,False,False,27.34,"LINESTRING (17.993723 47.9155803, 17.993903 47.9154439, 17.993966 47.9153961)",,,,,
304563283,,residential,False,True,10.87,"LINESTRING (17.9929752 47.9162417, 17.9928402 47.9162047)",,,,,
17181724,Brnenské námestie,residential,False,False,32.469,"LINESTRING (17.9967261 47.9169891, 17.9964102 47.916788)",,,,,destination
17181724,Brnenské námestie,residential,False,True,41.18,"LINESTRING (17.9967261 47.9169891, 17.9968977 47.9170846, 17.9971533 47.917224)",,,,,destination
304563673,,residential,True,False,67.729,"LINESTRING (17.9967261 47.9169891, 17.9964376 47.9172267, 17.9961266 47.9174463)",,,,,
115746944,,residential,True,False,34.836,"LINESTRING (17.9961266 47.9174463, 17.9957873 47.9172308)",,,,,
336813857,Partizánska,residential,False,False,14.142,"LINESTRING (18.0000477 47.9150963, 18.0000295 47.9152229)",,,,,
17072729,Partizánska,residential,False,True,125.813,"LINESTRING (18.0000477 47.9150963, 18.0002511 47.9141237, 18.0002376 47.9140392, 18.0002261 47.9139753)",,,,,
304565183,,residential,False,False,81.59700000000001,"LINESTRING (18.0000477 47.9150963, 17.999191 47.9150698, 17.9990542 47.9150478, 17.9989614 47.9150299)",,,,,
828367250,Kollárova,residential,False,True,160.592,"LINESTRING (18.0000477 47.9150963, 18.0007011 47.9150509, 18.0011213 47.9149524, 18.0020562 47.914628)",,,,,
336813857,Partizánska,residential,False,True,14.142,"LINESTRING (18.0000295 47.9152229, 18.0000477 47.9150963)",,,,,
17181724,Brnenské námestie,residential,False,False,311.431,"LINESTRING (18.0000295 47.9152229, 17.9994797 47.9154643, 17.999166 47.9158143, 17.9982758 47.9164278, 17.9975418 47.9169694, 17.9974775 47.9170202, 17.9971533 47.917224)",,,,,destination
336813858,Partizánska,residential,False,False,129.324,"LINESTRING (18.0000295 47.9152229, 18.0001635 47.91575, 18.0004702 47.9163064, 18.0004917 47.9163385)",,,,,
337326846,Kostolné námestie,secondary,False,True,47.742,"LINESTRING (17.9953755 47.9175597, 17.9957873 47.9172308)",573,50,,,
828388668,Kostolné námestie,secondary,True,False,48.467,"LINESTRING (17.9953755 47.9175597, 17.9951708 47.9178403, 17.9951461 47.9178727, 17.9950949 47.9179528)",573,50,,,
337326842,,secondary,True,False,14.028000000000002,"LINESTRING (17.9949415 47.9178864, 17.9949879 47.9178947, 17.9950208 47.9179042, 17.995061 47.9179249, 17.9950949 47.9179528)",573,50,,roundabout,
828388667,Kostolné námestie,secondary,True,False,48.977999999999994,"LINESTRING (17.9949415 47.9178864, 17.9950883 47.9178108, 17.9953755 47.9175597)",573,50,,,
"[115375321, 115375329]","['Kostolné námestie', 'Viktora Palkovicha']",secondary,False,False,273.86199999999997,"LINESTRING (17.9989614 47.9150299, 17.9982348 47.9156275, 17.9976342 47.9160877, 17.9975246 47.9161626, 17.9974067 47.9162466, 17.9972064 47.9163725, 17.9970018 47.9164813, 17.9964102 47.916788)",573,50,,,
"[828388673, 115375321, 828388674]",Viktora Palkovicha,secondary,False,True,150.60399999999998,"LINESTRING (17.9989614 47.9150299, 17.9990867 47.9149232, 17.9992366 47.9148007, 17.9997628 47.914379, 18.0000877 47.914119, 18.0001207 47.9140883, 18.0001823 47.9140294, 18.0002261 47.9139753)",573,50,3,,
304565183,,residential,False,True,81.597,"LINESTRING (17.9989614 47.9150299, 17.9990542 47.9150478, 17.999191 47.9150698, 18.0000477 47.9150963)",,,,,
337163730,Pražské námestie,residential,False,False,115.809,"LINESTRING (18.0020562 47.914628, 18.0026775 47.9152838, 18.0028468 47.9155229)",,,,,
828367250,Kollárova,residential,False,False,160.592,"LINESTRING (18.0020562 47.914628, 18.0011213 47.9149524, 18.0007011 47.9150509, 18.0000477 47.9150963)",,,,,
337163730,Pražské námestie,residential,False,False,31.602,"LINESTRING (18.0028468 47.9155229, 18.003016 47.9157835)",,,,,
337163729,Pražské námestie,residential,False,True,92.34800000000001,"LINESTRING (18.0028468 47.9155229, 18.0018771 47.9158159, 18.0019489 47.9159232)",,,,,
337163730,Pražské námestie,residential,False,True,115.809,"LINESTRING (18.0028468 47.9155229, 18.0026775 47.9152838, 18.0020562 47.914628)",,,,,
337163725,Pražské námestie,residential,False,False,18.386,"LINESTRING (18.0019489 47.9159232, 18.0020574 47.9160717)",,,,,
337163729,Pražské námestie,residential,False,True,59.662,"LINESTRING (18.0019489 47.9159232, 18.0012122 47.9161332)",,,,,
337163729,Pražské námestie,residential,False,False,92.34800000000001,"LINESTRING (18.0019489 47.9159232, 18.0018771 47.9158159, 18.0028468 47.9155229)",,,,,
337163724,,residential,False,False,49.418,"LINESTRING (18.0012122 47.9161332, 18.0015015 47.9165331)",,,,,
337163729,Pražské námestie,residential,False,False,59.662,"LINESTRING (18.0012122 47.9161332, 18.0019489 47.9159232)",,,,,
337163729,Pražské námestie,residential,False,True,58.346,"LINESTRING (18.0012122 47.9161332, 18.0004917 47.9163385)",,,,,
337163730,Pražské námestie,residential,False,True,55.906,"LINESTRING (18.0033208 47.9162429, 18.003016 47.9157835)",,,,,
336813858,Partizánska,residential,False,False,25.733,"LINESTRING (18.0004917 47.9163385, 18.0006332 47.9165496)",,,,,
337163729,Pražské námestie,residential,False,False,58.346,"LINESTRING (18.0004917 47.9163385, 18.0012122 47.9161332)",,,,,
336813858,Partizánska,residential,False,True,129.324,"LINESTRING (18.0004917 47.9163385, 18.0004702 47.9163064, 18.0001635 47.91575, 18.0000295 47.9152229)",,,,,
337163725,Pražské námestie,residential,False,True,106.64500000000001,"LINESTRING (18.0029604 47.9164423, 18.0024364 47.9165907, 18.0020574 47.9160717)",,,,,
337163724,,residential,False,True,49.418,"LINESTRING (18.0015015 47.9165331, 18.0012122 47.9161332)",,,,,
431229481,,residential,False,False,77.003,"LINESTRING (17.9917752 47.9201462, 17.9925091 47.9196587)",,,,,
759640551,Hlboká,residential,False,False,13.126,"LINESTRING (17.9917752 47.9201462, 17.9916369 47.9200731)",,,,,
759640551,Hlboká,residential,False,True,8.471,"LINESTRING (17.9917752 47.9201462, 17.9918462 47.9202057)",,,,,
115468388,,residential,False,False,10.019,"LINESTRING (17.9925091 47.9196587, 17.9924192 47.9195917)",,,,,
115468388,,residential,False,True,17.012,"LINESTRING (17.9925091 47.9196587, 17.9926544 47.9197767)",,,,,
431229481,,residential,False,True,77.003,"LINESTRING (17.9925091 47.9196587, 17.9917752 47.9201462)",,,,,
337163725,Pražské námestie,residential,False,True,18.386,"LINESTRING (18.0020574 47.9160717, 18.0019489 47.9159232)",,,,,
431230626,Pražské námestie,residential,False,True,78.298,"LINESTRING (18.0020574 47.9160717, 18.003016 47.9157835)",,,,,
337163725,Pražské námestie,residential,False,False,106.64500000000001,"LINESTRING (18.0020574 47.9160717, 18.0024364 47.9165907, 18.0029604 47.9164423)",,,,,
337163730,Pražské námestie,residential,False,False,55.906,"LINESTRING (18.003016 47.9157835, 18.0033208 47.9162429)",,,,,
337163730,Pražské námestie,residential,False,True,31.602,"LINESTRING (18.003016 47.9157835, 18.0028468 47.9155229)",,,,,
