osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction
219243866,residential,30,False,True,74.53399999999999,,,"LINESTRING (-1.0874167 13.0886882, -1.0874263 13.088908, -1.0874458 13.0893579)",
219531658,residential,30,False,False,192.923,2,,"LINESTRING (-1.0874167 13.0886882, -1.0869009 13.0884385, -1.0858289 13.0879019)",
219243867,residential,30,False,True,95.361,,,"LINESTRING (-1.0860935 13.0886962, -1.0853054 13.0883138)",
219243874,residential,30,False,True,92.855,,,"LINESTRING (-1.0860935 13.0886962, -1.0858289 13.0879019)",
219243867,residential,30,False,False,163.906,,,"LINESTRING (-1.0860935 13.0886962, -1.0866449 13.0889638, -1.0874458 13.0893579)",
219243874,residential,30,False,False,108.51,,,"LINESTRING (-1.0860935 13.0886962, -1.0863565 13.0894858, -1.0864008 13.089625)",
219243866,residential,30,False,False,74.53399999999999,,,"LINESTRING (-1.0874458 13.0893579, -1.0874263 13.088908, -1.0874167 13.0886882)",
219243867,residential,30,False,True,163.906,,,"LINESTRING (-1.0874458 13.0893579, -1.0866449 13.0889638, -1.0860935 13.0886962)",
219531663,residential,30,False,True,50.736,2,,"LINESTRING (-1.0825352 13.0895785, -1.0829025 13.0898617)",
219531663,residential,30,False,False,123.425,2,,"LINESTRING (-1.0825352 13.0895785, -1.0823935 13.0894692, -1.0816641 13.088863)",
220940131,residential,30,False,True,113.95700000000001,2,,"LINESTRING (-1.0825352 13.0895785, -1.0827036 13.0892352, -1.0829836 13.0886514)",
217858021,residential,30,False,False,62.859,2,,"LINESTRING (-1.0834479 13.0841903, -1.0840282 13.0841817)",
217858021,residential,30,False,True,110.839,2,,"LINESTRING (-1.0834479 13.0841903, -1.0824247 13.0842083)",
316828829,residential,30,False,True,67.987,2,,"LINESTRING (-1.0834479 13.0841903, -1.0834963 13.0847999)",
217858026,residential,30,False,True,57.098,2,,"LINESTRING (-1.0834963 13.0847999, -1.0840233 13.0847864)",
316828829,residential,30,False,False,67.987,2,,"LINESTRING (-1.0834963 13.0847999, -1.0834479 13.0841903)",
217858026,residential,30,False,False,30.108999999999998,2,,"LINESTRING (-1.0834963 13.0847999, -1.083268 13.0848057, -1.0832184 13.084807)",
316828836,residential,30,False,False,78.976,2,,"LINESTRING (-1.0809808 13.0811983, -1.0809892 13.0819085)",
1054949395,residential,,False,False,173.48,,,"LINESTRING (-1.0809808 13.0811983, -1.0825825 13.0812026)",
1054949395,residential,,False,True,174.68,,,"LINESTRING (-1.0809808 13.0811983, -1.0793689 13.0812503)",
217858415,residential,50,False,False,169.61,,,"LINESTRING (-1.0809892 13.0819085, -1.0794236 13.0819421)",
316828836,residential,30,False,True,78.976,2,,"LINESTRING (-1.0809892 13.0819085, -1.0809808 13.0811983)",
217858415,residential,50,False,True,175.708,,,"LINESTRING (-1.0809892 13.0819085, -1.0815854 13.0818932, -1.082476 13.0818742, -1.0826068 13.081907)",
649262078,residential,,False,True,159.63,,,"LINESTRING (-1.0838257 13.0818861, -1.0849774 13.0827819)",
649262080,residential,,False,False,36.131,,,"LINESTRING (-1.0838257 13.0818861, -1.0840255 13.0816259)",
649262080,residential,,False,True,80.059,,,"LINESTRING (-1.0838257 13.0818861, -1.0833829 13.0824626)",
649262078,residential,,False,False,160.863,,,"LINESTRING (-1.0838257 13.0818861, -1.0829109 13.0811965, -1.0825825 13.0812026)",
649262078,residential,,False,False,159.63,,,"LINESTRING (-1.0849774 13.0827819, -1.0838257 13.0818861)",
649262079,residential,,False,False,31.722,,,"LINESTRING (-1.0849774 13.0827819, -1.0851145 13.0825298)",
649262079,residential,,False,True,76.647,,,"LINESTRING (-1.0849774 13.0827819, -1.0846461 13.083391)",
649262079,residential,,False,True,31.722,,,"LINESTRING (-1.0851145 13.0825298, -1.0849774 13.0827819)",
649262080,residential,,False,True,36.131,,,"LINESTRING (-1.0840255 13.0816259, -1.0838257 13.0818861)",
649262081,residential,,False,True,78.37,,,"LINESTRING (-1.0825825 13.0812026, -1.0826068 13.081907)",
1054949395,residential,,False,True,173.48,,,"LINESTRING (-1.0825825 13.0812026, -1.0809808 13.0811983)",
649262078,residential,,False,True,160.863,,,"LINESTRING (-1.0825825 13.0812026, -1.0829109 13.0811965, -1.0838257 13.0818861)",
649262081,residential,,False,False,78.37,,,"LINESTRING (-1.0826068 13.081907, -1.0825825 13.0812026)",
217858415,residential,50,False,False,175.70800000000003,,,"LINESTRING (-1.0826068 13.081907, -1.082476 13.0818742, -1.0815854 13.0818932, -1.0809892 13.0819085)",
217858415,residential,50,False,True,105.19200000000001,,,"LINESTRING (-1.0826068 13.081907, -1.0827035 13.0819312, -1.0831586 13.0822921, -1.0833829 13.0824626)",
649265541,primary,,True,False,5.381,,N 15,"LINESTRING (-1.0847207 13.0863258, -1.0847022 13.086342, -1.0846889 13.0863624)",roundabout
649265536,primary,,True,False,20.642,,N 15,"LINESTRING (-1.0848231 13.0863262, -1.084803 13.0861416)",
649265541,primary,,True,False,11.701,,N 15,"LINESTRING (-1.0848231 13.0863262, -1.0847899 13.0863125, -1.0847539 13.0863123, -1.0847207 13.0863258)",roundabout
649265538,primary,,True,False,19.605,,N 15,"LINESTRING (-1.0846889 13.0863624, -1.084516 13.0864146)",
649265541,primary,,True,False,9.152999999999999,,N 15,"LINESTRING (-1.0846889 13.0863624, -1.0846808 13.0864028, -1.0846923 13.0864424)",roundabout
649265540,unclassified,,True,False,27.333,,,"LINESTRING (-1.0847408 13.0864824, -1.0848138 13.0867177)",
649265541,primary,,True,False,9.52,,N 15,"LINESTRING (-1.0847408 13.0864824, -1.0847846 13.0864867, -1.0848252 13.0864705)",roundabout
649265541,primary,,True,False,6.996,,N 15,"LINESTRING (-1.0846923 13.0864424, -1.0847128 13.0864667, -1.0847408 13.0864824)",roundabout
649265541,primary,,True,False,18.584000000000003,,N 15,"LINESTRING (-1.0848252 13.0864705, -1.0848529 13.0864386, -1.0848624 13.0863978, -1.0848516 13.0863574, -1.0848231 13.0863262)",roundabout
217857951,primary,,False,False,151.87,2,N 15,"LINESTRING (-1.084516 13.0864146, -1.083114 13.0864384)",
649265537,primary,,True,False,19.343,,N 15,"LINESTRING (-1.084516 13.0864146, -1.0846923 13.0864424)",
219243872,unclassified,50,False,False,29.376,2,,"LINESTRING (-1.0848138 13.0867177, -1.0848753 13.086975)",
649265539,unclassified,,True,False,27.515,,,"LINESTRING (-1.0848138 13.0867177, -1.0848252 13.0864705)",
217858017,residential,,False,True,5.261,,,"LINESTRING (-1.0794236 13.0819421, -1.079387 13.081911)",
217858415,residential,50,False,True,169.61,,,"LINESTRING (-1.0794236 13.0819421, -1.0809892 13.0819085)",
217858017,residential,,False,False,109.49300000000001,,,"LINESTRING (-1.0794236 13.0819421, -1.0797063 13.0821678, -1.080223 13.0825445)",
219243864,residential,30,False,False,64.56,,,"LINESTRING (-1.0871206 13.0846814, -1.0869011 13.0852212)",
219243864,residential,30,False,True,122.277,,,"LINESTRING (-1.0871206 13.0846814, -1.0875363 13.083659)",
1190923000,residential,,False,True,98.118,,,"LINESTRING (-1.0871206 13.0846814, -1.0879537 13.085028)",
219243874,residential,30,False,False,76.28,,,"LINESTRING (-1.0857605 13.0853442, -1.0857029 13.0860279)",
219243874,residential,30,False,True,61.553,,,"LINESTRING (-1.0857605 13.0853442, -1.085807 13.0847925)",
1227531978,residential,,False,True,110.071,,,"LINESTRING (-1.0857605 13.0853442, -1.0866933 13.0857371)",
219243864,residential,30,False,False,68.92,,,"LINESTRING (-1.0866933 13.0857371, -1.0864609 13.0863141)",
219243864,residential,30,False,True,61.623,,,"LINESTRING (-1.0866933 13.0857371, -1.0869011 13.0852212)",
1227531978,residential,,False,False,110.071,,,"LINESTRING (-1.0866933 13.0857371, -1.0857605 13.0853442)",
1227531982,residential,,False,True,46.781000000000006,,,"LINESTRING (-1.085875 13.0839431, -1.0857719 13.0839498, -1.0857066 13.0839498, -1.085462 13.0838549)",
316834517,secondary,80,False,False,13.546,2,,"LINESTRING (-1.085462 13.0838549, -1.0854261 13.0839716)",
1227531982,residential,,False,False,46.781000000000006,,,"LINESTRING (-1.085462 13.0838549, -1.0857066 13.0839498, -1.0857719 13.0839498, -1.085875 13.0839431)",
217858021,residential,30,False,False,86.678,2,,"LINESTRING (-1.0845642 13.0841737, -1.0853644 13.0841618)",
217858021,residential,30,False,True,58.06,2,,"LINESTRING (-1.0845642 13.0841737, -1.0840282 13.0841817)",
1227531983,residential,,False,True,66.56,,,"LINESTRING (-1.0845642 13.0841737, -1.0845747 13.0847722)",
217858026,residential,30,False,False,59.742,2,,"LINESTRING (-1.0845747 13.0847722, -1.0840233 13.0847864)",
217858026,residential,30,False,True,64.314,2,,"LINESTRING (-1.0845747 13.0847722, -1.0851683 13.084757)",
1227531983,residential,,False,False,66.56,,,"LINESTRING (-1.0845747 13.0847722, -1.0845642 13.0841737)",
217858021,residential,30,False,False,58.06,2,,"LINESTRING (-1.0840282 13.0841817, -1.0845642 13.0841737)",
217858021,residential,30,False,True,62.859,2,,"LINESTRING (-1.0840282 13.0841817, -1.0834479 13.0841903)",
1227531984,residential,,False,True,67.242,,,"LINESTRING (-1.0840282 13.0841817, -1.0840233 13.0847864)",
217858026,residential,30,False,False,57.098,2,,"LINESTRING (-1.0840233 13.0847864, -1.0834963 13.0847999)",
217858026,residential,30,False,True,59.742,2,,"LINESTRING (-1.0840233 13.0847864, -1.0845747 13.0847722)",
1227531984,residential,,False,False,67.242,,,"LINESTRING (-1.0840233 13.0847864, -1.0840282 13.0841817)",
