osmid,oneway,lanes,ref,highway,reversed,length,maxspeed,geometry
223152055,False,2,,residential,True,96.305,30,"LINESTRING (-0.3606785 11.7801038, -0.3615622 11.7801455)"
235842270,False,2,,residential,False,109.472,30,"LINESTRING (-0.3606785 11.7801038, -0.3606785 11.7791193)"
223152049,False,2,,residential,False,111.53,30,"LINESTRING (-0.3616744 11.7849566, -0.3619153 11.7859315)"
223152049,False,2,,residential,True,109.15299999999999,30,"LINESTRING (-0.3616744 11.7849566, -0.3615671 11.7844656, -0.3614773 11.7839942)"
235842271,False,2,,residential,False,72.667,30,"LINESTRING (-0.3616744 11.7849566, -0.3614786 11.7850196, -0.3612225 11.7850735, -0.361024 11.7850932)"
223152074,False,2,,residential,False,118.41900000000001,30,"LINESTRING (-0.361024 11.7850932, -0.3611434 11.7856629, -0.3612694 11.7861303)"
223152074,False,2,,residential,True,128.434,30,"LINESTRING (-0.361024 11.7850932, -0.3609395 11.7846783, -0.3608912 11.7842845, -0.36085 11.7839516)"
235842271,False,2,,residential,True,72.667,30,"LINESTRING (-0.361024 11.7850932, -0.3612225 11.7850735, -0.3614786 11.7850196, -0.3616744 11.7849566)"
223152073,False,2,,residential,False,96.167,30,"LINESTRING (-0.3656071 11.778411, -0.3647244 11.7783753)"
223152052,False,2,,residential,True,142.602,30,"LINESTRING (-0.3656071 11.778411, -0.3656452 11.7787539, -0.3656379 11.7796914)"
223152073,False,2,,residential,True,127.988,30,"LINESTRING (-0.3656071 11.778411, -0.3663529 11.7784412, -0.3667822 11.7784466)"
223152073,False,2,,residential,False,127.988,30,"LINESTRING (-0.3667822 11.7784466, -0.3663529 11.7784412, -0.3656071 11.778411)"
223152073,False,2,,residential,True,169.46699999999998,30,"LINESTRING (-0.3667822 11.7784466, -0.367812 11.7784596, -0.3683384 11.7784831)"
314243890,False,2,N 16,trunk,False,144.969,,"LINESTRING (-0.3667822 11.7784466, -0.366769 11.7789134, -0.3667478 11.7797499)"
384519042,False,,,residential,False,3.511,,"LINESTRING (-0.3616247 11.7783775, -0.3616569 11.7783794)"
384519210,False,,,residential,False,82.72800000000001,,"LINESTRING (-0.3616247 11.7783775, -0.3614962 11.7783563, -0.3613957 11.7783329, -0.3611999 11.7782967, -0.3610888 11.7782915, -0.3610341 11.7782921, -0.3609795 11.7783023, -0.3609444 11.7783098, -0.3608846 11.7783448)"
384519044,False,,,unclassified,False,107.87299999999999,,"LINESTRING (-0.3608846 11.7783448, -0.3609931 11.7786256, -0.3611121 11.7788561, -0.3611782 11.7790037, -0.3611862 11.7791099, -0.3612073 11.7792524)"
384519210,False,,,residential,True,82.72800000000001,,"LINESTRING (-0.3608846 11.7783448, -0.3609444 11.7783098, -0.3609795 11.7783023, -0.3610341 11.7782921, -0.3610888 11.7782915, -0.3611999 11.7782967, -0.3613957 11.7783329, -0.3614962 11.7783563, -0.3616247 11.7783775)"
384519042,False,,,residential,True,3.511,,"LINESTRING (-0.3616569 11.7783794, -0.3616247 11.7783775)"
665756840,False,2,,unclassified,False,24.533,30,"LINESTRING (-0.3616569 11.7783794, -0.3616607 11.7786)"
223152065,False,2,,residential,True,116.789,30,"LINESTRING (-0.3627128 11.7786579, -0.3637853 11.7786864)"
223152068,False,2,,residential,False,86.877,30,"LINESTRING (-0.3627128 11.7786579, -0.3626871 11.7794388)"
223152065,False,2,,residential,False,114.757,30,"LINESTRING (-0.3627128 11.7786579, -0.3621696 11.7786435, -0.3616607 11.7786)"
30909018,False,2,N 17,secondary,False,45.529,70,"LINESTRING (-0.3616208 11.779314, -0.3612073 11.7792524)"
30909018,False,2,N 17,secondary,True,116.897,70,"LINESTRING (-0.3616208 11.779314, -0.3626871 11.7794388)"
223152060,False,2,,residential,False,92.747,30,"LINESTRING (-0.3616208 11.779314, -0.3615872 11.7795753, -0.3615622 11.7801455)"
665756840,False,2,,unclassified,True,79.512,30,"LINESTRING (-0.3616208 11.779314, -0.3616334 11.7790975, -0.3616607 11.7786)"
223152053,False,2,,residential,True,83.654,30,"LINESTRING (-0.3637213 11.7869637, -0.3638542 11.7867724, -0.3641518 11.7863405)"
668432495,False,2,,residential,True,197.34300000000002,30,"LINESTRING (-0.3637213 11.7869637, -0.3634286 11.7866738, -0.3631362 11.7863377, -0.3625391 11.7856199)"
668432493,False,2,,residential,False,9.687,30,"LINESTRING (-0.3622143 11.7839274, -0.3622125 11.7840145)"
668432493,False,2,,residential,True,35.282,30,"LINESTRING (-0.3622143 11.7839274, -0.362071 11.7836428)"
223152078,False,2,,residential,True,136.712,30,"LINESTRING (-0.3622143 11.7839274, -0.3627259 11.7836753, -0.3633338 11.7833701)"
223152070,False,2,,residential,True,8.285,30,"LINESTRING (-0.3653498 11.7844208, -0.3654161 11.7843842)"
223152053,False,2,,residential,False,166.579,30,"LINESTRING (-0.3653498 11.7844208, -0.3651559 11.7848332, -0.3648689 11.7853032, -0.3645837 11.7857138)"
223152070,False,2,,residential,False,159.645,30,"LINESTRING (-0.3653498 11.7844208, -0.364136 11.7848904, -0.3639897 11.7849573)"
223152070,False,2,,residential,False,8.285,30,"LINESTRING (-0.3654161 11.7843842, -0.3653498 11.7844208)"
234240334,False,2,,residential,False,41.481,30,"LINESTRING (-0.3654161 11.7843842, -0.3654268 11.7847571)"
234240334,False,2,,residential,True,27.0,30,"LINESTRING (-0.3654161 11.7843842, -0.3654134 11.7841414)"
223152055,False,2,,residential,False,119.469,30,"LINESTRING (-0.3626585 11.7801963, -0.3615622 11.7801455)"
223152055,False,2,,residential,True,140.284,30,"LINESTRING (-0.3626585 11.7801963, -0.3639458 11.780256)"
223152068,False,2,,residential,False,98.14,30,"LINESTRING (-0.3626585 11.7801963, -0.3626044 11.7810773)"
223152068,False,2,,residential,True,84.288,30,"LINESTRING (-0.3626585 11.7801963, -0.3626871 11.7794388)"
223152058,False,2,,residential,False,118.949,30,"LINESTRING (-0.3626044 11.7810773, -0.3615121 11.7810466)"
223152058,False,2,,residential,True,143.884,30,"LINESTRING (-0.3626044 11.7810773, -0.3639257 11.7811137)"
223152068,False,2,,residential,False,71.141,30,"LINESTRING (-0.3626044 11.7810773, -0.3625721 11.7817163)"
223152068,False,2,,residential,True,98.14,30,"LINESTRING (-0.3626044 11.7810773, -0.3626585 11.7801963)"
223152050,False,2,,residential,False,7.488,30,"LINESTRING (-0.3683639 11.7841952, -0.3683004 11.7842211)"
689054823,True,2,N 16,trunk,False,233.265,,"LINESTRING (-0.3683639 11.7841952, -0.3677734 11.7828633, -0.3675239 11.7822654)"
223152078,False,2,,residential,False,8.602,30,"LINESTRING (-0.3675239 11.7822654, -0.3674508 11.7822948)"
689054823,True,2,N 16,trunk,False,184.18200000000002,,"LINESTRING (-0.3675239 11.7822654, -0.367181 11.7814435, -0.3669249 11.7808868, -0.366894 11.7808251, -0.3668256 11.780766)"
668432487,False,,,residential,True,72.661,,"LINESTRING (-0.3620606 11.7871916, -0.3625569 11.7867546)"
223152074,False,2,,residential,True,80.566,30,"LINESTRING (-0.3620606 11.7871916, -0.3618836 11.7869731, -0.361594 11.7866292)"
668432487,False,,,residential,False,72.661,,"LINESTRING (-0.3625569 11.7867546, -0.3620606 11.7871916)"
223152049,False,2,,residential,True,115.138,30,"LINESTRING (-0.3625569 11.7867546, -0.362286 11.7863955, -0.3619153 11.7859315)"
223152050,False,2,,residential,False,14.304,30,"LINESTRING (-0.3665613 11.7841147, -0.3664299 11.7841136)"
223152050,False,2,,residential,True,189.673,30,"LINESTRING (-0.3665613 11.7841147, -0.3683004 11.7842211)"
223152071,False,2,,residential,True,84.909,30,"LINESTRING (-0.3665613 11.7841147, -0.3664907 11.7834743, -0.3664823 11.7833551)"
668432490,False,,,residential,False,128.112,,"LINESTRING (-0.3665613 11.7841147, -0.3667492 11.7842424, -0.3668511 11.7843238, -0.3669208 11.7844289, -0.3669798 11.784568, -0.367114 11.7850748)"
668432492,False,,,residential,False,33.126,,"LINESTRING (-0.367114 11.7850748, -0.3672293 11.7853505)"
668432490,False,,,residential,True,128.112,,"LINESTRING (-0.367114 11.7850748, -0.3669798 11.784568, -0.3669208 11.7844289, -0.3668511 11.7843238, -0.3667492 11.7842424, -0.3665613 11.7841147)"
668432492,False,,,residential,True,128.05599999999998,,"LINESTRING (-0.367114 11.7850748, -0.3667089 11.784891, -0.3664729 11.7847676, -0.3662556 11.7846415, -0.366084 11.7845234)"
668432496,False,2,,residential,True,41.361,30,"LINESTRING (-0.3673741 11.7856944, -0.3672293 11.7853505)"
668432492,False,,,residential,True,33.126,,"LINESTRING (-0.3672293 11.7853505, -0.367114 11.7850748)"
668432496,False,2,,residential,False,41.361,30,"LINESTRING (-0.3672293 11.7853505, -0.3673741 11.7856944)"
668432496,False,2,,residential,True,94.52799999999999,30,"LINESTRING (-0.3672293 11.7853505, -0.367114 11.7853977, -0.3669181 11.7854739, -0.366438 11.7856997)"
223152050,False,2,,residential,False,40.16,30,"LINESTRING (-0.3618461 11.7840044, -0.3614773 11.7839942)"
223152050,False,2,,residential,True,39.899,30,"LINESTRING (-0.3618461 11.7840044, -0.3622125 11.7840145)"
677165909,False,,,residential,True,47.074,,"LINESTRING (-0.3618461 11.7840044, -0.362071 11.7836428)"
668432493,False,2,,residential,False,35.282,30,"LINESTRING (-0.362071 11.7836428, -0.3622143 11.7839274)"
668432493,False,2,,residential,True,66.349,30,"LINESTRING (-0.362071 11.7836428, -0.3618059 11.7831055)"
677165909,False,,,residential,False,47.074,,"LINESTRING (-0.362071 11.7836428, -0.3618461 11.7840044)"
223152056,False,2,,residential,True,8.866,30,"LINESTRING (-0.3694521 11.7870307, -0.369532 11.7870152)"
689054820,False,,,trunk_link,True,7.499,,"LINESTRING (-0.3689281 11.7857505, -0.368992 11.7857253)"
689054821,True,2,N 16,trunk,False,153.362,,"LINESTRING (-0.3689281 11.7857505, -0.3693271 11.786709, -0.3694521 11.7870307)"
689054820,False,,,trunk_link,False,7.499,,"LINESTRING (-0.368992 11.7857253, -0.3689281 11.7857505)"
689054823,True,2,N 16,trunk,False,183.364,,"LINESTRING (-0.368992 11.7857253, -0.368848 11.7853794, -0.3683639 11.7841952)"
223152063,False,2,,residential,False,143.316,30,"LINESTRING (-0.36771 11.7828895, -0.3664823 11.7833551)"
689054821,True,2,N 16,trunk,False,161.413,,"LINESTRING (-0.36771 11.7828895, -0.3683004 11.7842211)"
223152078,False,2,,residential,False,120.256,30,"LINESTRING (-0.3674508 11.7822948, -0.366428 11.7827036)"
223152078,False,2,,residential,True,8.602,30,"LINESTRING (-0.3674508 11.7822948, -0.3675239 11.7822654)"
689054821,True,2,N 16,trunk,False,71.895,,"LINESTRING (-0.3674508 11.7822948, -0.36771 11.7828895)"
314243890,False,2,N 16,trunk,True,16.806,,"LINESTRING (-0.3668256 11.780766, -0.3668189 11.780615)"
689054821,True,2,N 16,trunk,False,183.39,,"LINESTRING (-0.3668256 11.780766, -0.3668618 11.7809275, -0.3669329 11.7810877, -0.3671032 11.7814902, -0.3674508 11.7822948)"
