osmid,ref,highway,oneway,reversed,length,lanes,geometry,maxspeed
186895158,,residential,False,False,86.703,2,"LINESTRING (-3.0699473 13.0683381, -3.0695437 13.0682025, -3.0691906 13.0680838)",30
303497756,,residential,False,True,89.662,,"LINESTRING (-3.0699473 13.0683381, -3.0700376 13.0681025, -3.0702127 13.0675745)",
377164991,N 10,secondary,False,False,172.359,2,"LINESTRING (-3.0655519 13.0729874, -3.0666214 13.0724997, -3.0669971 13.0723388)",
303497749,,residential,False,True,15.469,,"LINESTRING (-3.0713926 13.0673699, -3.0714975 13.0674643)",
303497749,,residential,False,False,106.987,,"LINESTRING (-3.0713926 13.0673699, -3.0713129 13.0672983, -3.0708679 13.0671092, -3.0704914 13.0669967)",
355142384,,residential,False,False,158.223,,"LINESTRING (-3.0713926 13.0673699, -3.0711922 13.0669037, -3.0708518 13.0660482)",
186895158,,residential,False,False,165.087,2,"LINESTRING (-3.0713881 13.0688223, -3.0699473 13.0683381)",30
186895158,,residential,False,True,103.423,2,"LINESTRING (-3.0713881 13.0688223, -3.072295 13.0691133)",30
355142513,,residential,False,True,52.372,,"LINESTRING (-3.0713881 13.0688223, -3.0715453 13.0692677)",
355142513,,residential,False,False,52.372,,"LINESTRING (-3.0715453 13.0692677, -3.0713881 13.0688223)",
355142513,,residential,False,True,42.562,,"LINESTRING (-3.0715453 13.0692677, -3.0718307 13.0695308)",
355142817,,residential,False,False,74.694,,"LINESTRING (-3.0715453 13.0692677, -3.0713969 13.0699237)",
355142817,,residential,False,True,74.694,,"LINESTRING (-3.0713969 13.0699237, -3.0715453 13.0692677)",
377679722,N 10,secondary,False,False,64.16,2,"LINESTRING (-3.0713969 13.0699237, -3.0718307 13.0695308)",
377679722,N 10,secondary,False,True,48.33,2,"LINESTRING (-3.0713969 13.0699237, -3.071083 13.0702326)",
303497745,,residential,False,False,134.316,,"LINESTRING (-3.067619 13.0650156, -3.067643 13.0653584, -3.0676847 13.0657416, -3.0677906 13.0660953, -3.0678518 13.0661884)",
355144767,,residential,False,True,84.681,,"LINESTRING (-3.067619 13.0650156, -3.0677833 13.0650527, -3.0681918 13.0654981)",
355144767,,residential,False,True,43.275,,"LINESTRING (-3.0681918 13.0654981, -3.0684579 13.0657884)",
355144768,,residential,False,True,51.173,,"LINESTRING (-3.0681918 13.0654981, -3.068209 13.065958)",
355144767,,residential,False,False,84.681,,"LINESTRING (-3.0681918 13.0654981, -3.0677833 13.0650527, -3.067619 13.0650156)",
355144767,,residential,False,False,43.275,,"LINESTRING (-3.0684579 13.0657884, -3.0681918 13.0654981)",
355144767,,residential,False,True,64.842,,"LINESTRING (-3.0684579 13.0657884, -3.0688395 13.0662377)",
355144769,,residential,False,False,32.97,,"LINESTRING (-3.0684579 13.0657884, -3.0684287 13.0658162, -3.068209 13.065958)",
355144768,,residential,False,False,51.173,,"LINESTRING (-3.068209 13.065958, -3.0681918 13.0654981)",
355144768,,residential,False,True,29.999,,"LINESTRING (-3.068209 13.065958, -3.0682534 13.0662243)",
355144769,,residential,False,False,46.404,,"LINESTRING (-3.068209 13.065958, -3.0678518 13.0661884)",
355144769,,residential,False,True,32.97,,"LINESTRING (-3.068209 13.065958, -3.0684287 13.0658162, -3.0684579 13.0657884)",
303497745,,residential,False,False,11.075,,"LINESTRING (-3.0678518 13.0661884, -3.0679069 13.0662723)",
355144769,,residential,False,True,46.404,,"LINESTRING (-3.0678518 13.0661884, -3.068209 13.065958)",
303497745,,residential,False,True,134.316,,"LINESTRING (-3.0678518 13.0661884, -3.0677906 13.0660953, -3.0676847 13.0657416, -3.067643 13.0653584, -3.067619 13.0650156)",
303497749,,residential,False,False,37.909,,"LINESTRING (-3.0682534 13.0662243, -3.0679069 13.0662723)",
355144768,,residential,False,False,29.999,,"LINESTRING (-3.0682534 13.0662243, -3.068209 13.065958)",
303497749,,residential,False,True,63.906,,"LINESTRING (-3.0682534 13.0662243, -3.0684394 13.0661985, -3.0688395 13.0662377)",
108533784,N 21,secondary,False,False,160.852,,"LINESTRING (-3.0669791 13.0683016, -3.0663707 13.066982)",
108533784,N 21,secondary,False,True,37.191,,"LINESTRING (-3.0669791 13.0683016, -3.0671234 13.0686051)",
355149489,,residential,False,True,217.235,,"LINESTRING (-3.0669791 13.0683016, -3.0688657 13.0689645)",
186895160,,unclassified,False,False,79.012,,"LINESTRING (-3.0688657 13.0689645, -3.068619 13.0696332)",
186895160,,unclassified,False,True,104.061,,"LINESTRING (-3.0688657 13.0689645, -3.0691906 13.0680838)",
355149489,,residential,False,False,217.235,,"LINESTRING (-3.0688657 13.0689645, -3.0669791 13.0683016)",
186895137,,residential,False,False,62.078,2,"LINESTRING (-3.0671227 13.0705299, -3.0669059 13.0700131)",30
186895137,,residential,False,True,66.045,2,"LINESTRING (-3.0671227 13.0705299, -3.0673534 13.0710797)",30
186895147,,residential,False,False,166.058,,"LINESTRING (-3.0671227 13.0705299, -3.0657129 13.0711167)",
186895147,,residential,False,True,62.93,,"LINESTRING (-3.0671227 13.0705299, -3.067657 13.0703076)",
532955296,,residential,False,True,193.694,,"LINESTRING (-3.0694036 13.0699313, -3.068798 13.0715703)",
186895159,,residential,False,False,191.99099999999999,,"LINESTRING (-3.0694036 13.0699313, -3.0705044 13.0703496, -3.071083 13.0702326)",
186895159,,residential,False,True,91.22,,"LINESTRING (-3.0694036 13.0699313, -3.0687041 13.0696655, -3.068619 13.0696332)",
186895142,,residential,False,True,145.237,,"LINESTRING (-3.0669971 13.0723388, -3.0672368 13.0714655, -3.0673108 13.0712207, -3.0673534 13.0710797)",
377164991,N 10,secondary,False,False,94.195,2,"LINESTRING (-3.0669971 13.0723388, -3.0673514 13.0721798, -3.0677914 13.071994)",
377164991,N 10,secondary,False,True,172.359,2,"LINESTRING (-3.0669971 13.0723388, -3.0666214 13.0724997, -3.0655519 13.0729874)",
