osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,maxspeed
238377691,Avenida Trapiche,secondary,True,False,135.688,LA-735,"LINESTRING (-79.6395736 -6.7397633, -79.6394806 -6.739666, -79.638916 -6.7387358)",,
238377684,Avenida Trapiche,residential,False,False,36.049,,"LINESTRING (-79.6397745 -6.7400843, -79.6396021 -6.739809)",,
294268267,Carretera Pátapo - Pucalá,secondary,False,False,74.654,LA-117,"LINESTRING (-79.6397745 -6.7400843, -79.6391698 -6.7403845)",,60
294268267,Carretera Pátapo - Pucalá,secondary,False,True,124.95100000000001,LA-117,"LINESTRING (-79.6397745 -6.7400843, -79.6398613 -6.7400423, -79.6401068 -6.7399236, -79.6404808 -6.7397287, -79.6407802 -6.7395696)",,60
"[238490633, 238490641]",,residential,False,"[False, True]",82.779,,"LINESTRING (-79.6392706 -6.7337014, -79.6393501 -6.7338283, -79.6388313 -6.7341259)",,
250908303,,residential,False,False,75.936,,"LINESTRING (-79.6381512 -6.7337275, -79.6384954 -6.7343187)",,
662256065,Piedra Blanca,residential,False,False,6.529,,"LINESTRING (-79.6381512 -6.7337275, -79.6380999 -6.7337567)",,
238490626,,residential,False,False,50.691,,"LINESTRING (-79.6368664 -6.7339341, -79.6370855 -6.7343347)",,
238490635,,residential,False,False,71.475,,"LINESTRING (-79.6368664 -6.7339341, -79.6363649 -6.7342094, -79.6362925 -6.7342257)",,
575047534,Avenida Trapiche,residential,False,False,67.905,,"LINESTRING (-79.6362925 -6.7342257, -79.6359895 -6.7336943)",,
575047534,Avenida Trapiche,residential,False,True,54.09,,"LINESTRING (-79.6362925 -6.7342257, -79.6365333 -6.7346493)",,
238490635,,residential,False,False,83.201,,"LINESTRING (-79.6362925 -6.7342257, -79.6362097 -6.7342491, -79.6356302 -6.7345778)",,
238490635,,residential,False,True,71.475,,"LINESTRING (-79.6362925 -6.7342257, -79.6363649 -6.7342094, -79.6368664 -6.7339341)",,
238490641,,residential,False,False,29.984,,"LINESTRING (-79.6384954 -6.7343187, -79.6387305 -6.7341838)",,
238490641,,residential,False,True,5.367,,"LINESTRING (-79.6384954 -6.7343187, -79.638453 -6.7343423)",,
250908303,,residential,False,True,75.936,,"LINESTRING (-79.6384954 -6.7343187, -79.6381512 -6.7337275)",,
238490626,,residential,False,True,50.691,,"LINESTRING (-79.6370855 -6.7343347, -79.6368664 -6.7339341)",,
662256065,Piedra Blanca,residential,False,False,3.632,,"LINESTRING (-79.6370855 -6.7343347, -79.637057 -6.734351)",,
662256065,Piedra Blanca,residential,False,True,51.266,,"LINESTRING (-79.6370855 -6.7343347, -79.6374882 -6.7341053)",,
238490641,,residential,False,False,35.527,,"LINESTRING (-79.6381724 -6.7344986, -79.638453 -6.7343423)",,
250908322,,residential,False,False,75.55,,"LINESTRING (-79.6381724 -6.7344986, -79.6378441 -6.7339025)",,
238490641,,residential,False,True,99.98599999999999,,"LINESTRING (-79.6381724 -6.7344986, -79.6381271 -6.7345121, -79.6377291 -6.7347421, -79.6373806 -6.7349323)",,
250908370,Javier Heraud,residential,False,False,56.07,,"LINESTRING (-79.6356302 -6.7345778, -79.6358597 -6.7350276)",,
250908370,Javier Heraud,residential,False,True,67.678,,"LINESTRING (-79.6356302 -6.7345778, -79.6353264 -6.7340492)",,
238490635,,residential,False,True,83.201,,"LINESTRING (-79.6356302 -6.7345778, -79.6362097 -6.7342491, -79.6362925 -6.7342257)",,
575047534,Avenida Trapiche,residential,False,False,54.09,,"LINESTRING (-79.6365333 -6.7346493, -79.6362925 -6.7342257)",,
575047534,Avenida Trapiche,residential,False,True,38.669,,"LINESTRING (-79.6365333 -6.7346493, -79.6367055 -6.7349521)",,
662256065,Piedra Blanca,residential,False,False,85.455,,"LINESTRING (-79.6365333 -6.7346493, -79.6358597 -6.7350276)",,
662256065,Piedra Blanca,residential,False,True,66.668,,"LINESTRING (-79.6365333 -6.7346493, -79.637057 -6.734351)",,
238490641,,residential,False,False,66.008,,"LINESTRING (-79.6368568 -6.7352183, -79.6373806 -6.7349323)",,
238490641,,residential,False,True,88.811,,"LINESTRING (-79.6368568 -6.7352183, -79.6361549 -6.7356082)",,
575047534,Avenida Trapiche,residential,False,False,33.99,,"LINESTRING (-79.6368568 -6.7352183, -79.6367055 -6.7349521)",,
575047534,Avenida Trapiche,residential,False,True,34.468,,"LINESTRING (-79.6368568 -6.7352183, -79.6370103 -6.7354882)",,
238490639,,residential,False,False,79.654,,"LINESTRING (-79.63484 -6.7356004, -79.6352046 -6.7362185)",,
662256065,Piedra Blanca,residential,False,True,42.349,,"LINESTRING (-79.63484 -6.7356004, -79.6351738 -6.7354129)",,
238490641,,residential,False,False,88.811,,"LINESTRING (-79.6361549 -6.7356082, -79.6368568 -6.7352183)",,
238377688,Avenida San Martín,residential,True,False,103.96,,"LINESTRING (-79.6388779 -6.7357308, -79.6397041 -6.7352826)",,
238490640,,residential,False,False,16.332,,"LINESTRING (-79.6388779 -6.7357308, -79.6389325 -6.7358673)",,
238377686,Avenida San Martín,residential,True,False,72.66,,"LINESTRING (-79.6389325 -6.7358673, -79.6383574 -6.7361848)",,
238490640,,residential,False,True,16.332,,"LINESTRING (-79.6389325 -6.7358673, -79.6388779 -6.7357308)",,
238490640,,residential,False,False,50.777,,"LINESTRING (-79.6389325 -6.7358673, -79.6391382 -6.736212, -79.639167 -6.7362601)",,
238490639,,residential,False,False,52.21,,"LINESTRING (-79.6352046 -6.7362185, -79.635437 -6.7366274)",,
238490639,,residential,False,True,79.654,,"LINESTRING (-79.6352046 -6.7362185, -79.63484 -6.7356004)",,
250908367,La Rivera,residential,False,False,52.38,,"LINESTRING (-79.6362381 -6.7363479, -79.6358228 -6.7365755)",,
250908367,La Rivera,residential,False,True,121.259,,"LINESTRING (-79.6362381 -6.7363479, -79.637187 -6.7357991)",,
"[250908359, 250908319]",,residential,False,False,55.83,,"LINESTRING (-79.6362381 -6.7363479, -79.6360198 -6.7359566, -79.6359723 -6.7359844)",,
238490639,,residential,False,False,15.526,,"LINESTRING (-79.635437 -6.7366274, -79.6355061 -6.736749)",,
238490639,,residential,False,True,52.21,,"LINESTRING (-79.635437 -6.7366274, -79.6352046 -6.7362185)",,
238490637,El Cinto,residential,False,True,41.631,,"LINESTRING (-79.6385834 -6.7366439, -79.6387702 -6.7369691)",,
250908336,,residential,False,False,77.295,,"LINESTRING (-79.6385834 -6.7366439, -79.639167 -6.7362601)",,
250908336,,residential,False,True,83.703,,"LINESTRING (-79.6385834 -6.7366439, -79.6379518 -6.7370601)",,
238490639,,residential,False,True,15.526,,"LINESTRING (-79.6355061 -6.736749, -79.635437 -6.7366274)",,
250908367,La Rivera,residential,False,False,26.035,,"LINESTRING (-79.6355061 -6.736749, -79.6352984 -6.7368598)",,
250908367,La Rivera,residential,False,True,39.941,,"LINESTRING (-79.6355061 -6.736749, -79.6358228 -6.7365755)",,
250908367,La Rivera,residential,False,True,26.035,,"LINESTRING (-79.6352984 -6.7368598, -79.6355061 -6.736749)",,
238490637,El Cinto,residential,False,False,41.631,,"LINESTRING (-79.6387702 -6.7369691, -79.6385834 -6.7366439)",,
238490637,El Cinto,residential,False,True,40.138,,"LINESTRING (-79.6387702 -6.7369691, -79.6389576 -6.7372784)",,
250852790,Tamarindo,residential,False,False,45.449,,"LINESTRING (-79.6387702 -6.7369691, -79.6384185 -6.7371814)",,
250852790,Tamarindo,residential,False,True,78.796,,"LINESTRING (-79.6387702 -6.7369691, -79.6393803 -6.7366016)",,
238490629,El Tambo,residential,False,False,78.317,,"LINESTRING (-79.6397551 -6.7372291, -79.6391377 -6.7375757)",,
238490640,,residential,False,False,92.401,,"LINESTRING (-79.6397551 -6.7372291, -79.6401713 -6.73795)",,
238490640,,residential,False,True,38.413,,"LINESTRING (-79.6397551 -6.7372291, -79.6395776 -6.736932)",,
238490629,El Tambo,residential,False,False,46.271,,"LINESTRING (-79.6391377 -6.7375757, -79.6387749 -6.7377839)",,
238490629,El Tambo,residential,False,True,78.317,,"LINESTRING (-79.6391377 -6.7375757, -79.6397551 -6.7372291)",,
238490637,El Cinto,residential,False,False,38.58,,"LINESTRING (-79.6391377 -6.7375757, -79.6389576 -6.7372784)",,
238490637,El Cinto,residential,False,True,89.296,,"LINESTRING (-79.6391377 -6.7375757, -79.6395381 -6.7382734)",,
238377698,Avenida Trapiche,residential,False,False,13.968,,"LINESTRING (-79.6384688 -6.7379597, -79.6384061 -6.7378506)",,
238377698,Avenida Trapiche,residential,False,True,58.289,,"LINESTRING (-79.6384688 -6.7379597, -79.6387518 -6.7384022)",,
238490629,El Tambo,residential,False,True,39.047,,"LINESTRING (-79.6384688 -6.7379597, -79.6387749 -6.7377839)",,
238490637,El Cinto,residential,False,False,79.315,,"LINESTRING (-79.6399806 -6.7389437, -79.6395843 -6.7383488)",,
238490619,,trunk,False,True,17.259,PE-06A,"LINESTRING (-79.6348749 -6.7391168, -79.6347207 -6.7390915)",,
238490619,,trunk,False,False,200.62900000000002,PE-06A,"LINESTRING (-79.6348749 -6.7391168, -79.6361848 -6.7393062, -79.636671 -6.7393881)",,
250908296,,residential,False,True,138.804,,"LINESTRING (-79.6348749 -6.7391168, -79.6348817 -6.7392059, -79.6349041 -6.7392617, -79.6349409 -6.7392971, -79.6350584 -6.7393571, -79.6352396 -6.7394317, -79.635331 -6.7394754, -79.6353767 -6.7395111, -79.6354714 -6.7396148, -79.6356036 -6.7397623, -79.6356558 -6.7398045, -79.6358043 -6.7398644)",,
238490638,,residential,False,True,32.567,,"LINESTRING (-79.638211 -6.7393414, -79.6381182 -6.7396194)",,
238490619,,trunk,False,True,133.624,PE-06A,"LINESTRING (-79.6407802 -6.7395696, -79.6405746 -6.7396435, -79.6404001 -6.7397012, -79.6402443 -6.7397368, -79.6400669 -6.7397722, -79.639908 -6.7397936, -79.6397799 -6.7398025, -79.6396021 -6.739809)",,
294268267,Carretera Pátapo - Pucalá,secondary,False,False,124.95100000000001,LA-117,"LINESTRING (-79.6407802 -6.7395696, -79.6404808 -6.7397287, -79.6401068 -6.7399236, -79.6398613 -6.7400423, -79.6397745 -6.7400843)",,60
698856647,Carretera Tumán - Pátapo,trunk,False,True,193.367,PE-06A,"LINESTRING (-79.6407802 -6.7395696, -79.641253 -6.739318, -79.6422994 -6.7387054)",,
238490619,,trunk,False,True,140.49,PE-06A,"LINESTRING (-79.6381182 -6.7396194, -79.6368624 -6.7394169)",,
238490638,,residential,False,False,32.567,,"LINESTRING (-79.6381182 -6.7396194, -79.638211 -6.7393414)",,
238490619,,trunk,False,False,66.411,PE-06A,"LINESTRING (-79.6381182 -6.7396194, -79.6383405 -6.7396536, -79.6387125 -6.7397109)",,
238490638,,residential,False,True,93.218,,"LINESTRING (-79.6381182 -6.7396194, -79.6380554 -6.7397033, -79.6380104 -6.7397641, -79.6379147 -6.7398552, -79.6374858 -6.740165)",,
238490619,,trunk,False,False,98.975,PE-06A,"LINESTRING (-79.6387125 -6.7397109, -79.6391085 -6.7397737, -79.6392936 -6.7397957, -79.6394558 -6.7398059, -79.6396021 -6.739809)",,
238490619,,trunk,False,True,66.411,PE-06A,"LINESTRING (-79.6387125 -6.7397109, -79.6383405 -6.7396536, -79.6381182 -6.7396194)",,
"[250852800, 250852782]",,residential,False,"[False, True]",276.448,,"LINESTRING (-79.6387125 -6.7397109, -79.6384168 -6.7391984, -79.6377824 -6.7381921, -79.6381411 -6.7379895, -79.6382327 -6.7379535, -79.6384061 -6.7378506)",,
238377684,Avenida Trapiche,residential,False,True,36.049,,"LINESTRING (-79.6396021 -6.739809, -79.6397745 -6.7400843)",,
662256076,Avenida Trapiche,secondary,False,False,5.977,LA-735,"LINESTRING (-79.6396021 -6.739809, -79.6395736 -6.7397633)",,
238490619,,trunk,False,False,133.624,PE-06A,"LINESTRING (-79.6396021 -6.739809, -79.6397799 -6.7398025, -79.639908 -6.7397936, -79.6400669 -6.7397722, -79.6402443 -6.7397368, -79.6404001 -6.7397012, -79.6405746 -6.7396435, -79.6407802 -6.7395696)",,
238490619,,trunk,False,True,98.975,PE-06A,"LINESTRING (-79.6396021 -6.739809, -79.6394558 -6.7398059, -79.6392936 -6.7397957, -79.6391085 -6.7397737, -79.6387125 -6.7397109)",,
238490638,,residential,False,False,31.869,,"LINESTRING (-79.6372581 -6.7403411, -79.6374858 -6.740165)",,
238490638,,residential,False,True,54.282,,"LINESTRING (-79.6372581 -6.7403411, -79.6371094 -6.7408064)",,
250852771,,residential,False,False,111.67,,"LINESTRING (-79.6372581 -6.7403411, -79.6368624 -6.7394169)",,
238490638,,residential,False,False,50.807,,"LINESTRING (-79.6368552 -6.7415683, -79.6369296 -6.7413571, -79.637002 -6.7411353)",,
294268267,Carretera Pátapo - Pucalá,secondary,False,False,26.432000000000002,LA-117,"LINESTRING (-79.6368552 -6.7415683, -79.6367044 -6.7417035, -79.6366779 -6.741728)",,60
294268267,Carretera Pátapo - Pucalá,secondary,False,True,119.30799999999999,LA-117,"LINESTRING (-79.6368552 -6.7415683, -79.6369376 -6.7415075, -79.6370114 -6.7414617, -79.6371112 -6.741409, -79.6378058 -6.7410616)",,60
294268267,Carretera Pátapo - Pucalá,secondary,False,False,47.748,LA-117,"LINESTRING (-79.6360457 -6.7421063, -79.6356416 -6.7422591)",,60
238490618,,residential,False,False,454.622,,"LINESTRING (-79.6360457 -6.7421063, -79.6357327 -6.7419067, -79.635683 -6.7418915, -79.6354753 -6.7418571, -79.6353598 -6.7418365, -79.6352747 -6.7418122, -79.6351035 -6.7417496, -79.6348946 -6.7416717, -79.6348015 -6.7416293, -79.6346909 -6.7415573, -79.6346416 -6.7415085, -79.6345755 -6.7414331, -79.634526 -6.7413639, -79.634489 -6.7412799, -79.6344554 -6.7411565, -79.6343363 -6.7406067, -79.6343339 -6.7405465, -79.634345 -6.7404822, -79.634548 -6.7400659, -79.634582 -6.7399889, -79.6346183 -6.739887, -79.6346593 -6.7395807, -79.6347207 -6.7390915)",,
294268267,Carretera Pátapo - Pucalá,secondary,False,True,82.19999999999999,LA-117,"LINESTRING (-79.6360457 -6.7421063, -79.6362266 -6.7420336, -79.6363316 -6.7419843, -79.6364332 -6.7419225, -79.636512 -6.7418663, -79.6365913 -6.7418078, -79.6366779 -6.741728)",,60
250852781,,residential,False,True,93.988,,"LINESTRING (-79.6434928 -6.7348673, -79.6432861 -6.7349911, -79.6427616 -6.7352999)",,
250852817,,residential,False,False,37.631,,"LINESTRING (-79.6427616 -6.7352999, -79.6429218 -6.7355986)",,
250852781,,residential,False,False,93.988,,"LINESTRING (-79.6427616 -6.7352999, -79.6432861 -6.7349911, -79.6434928 -6.7348673)",,
869089392,,residential,False,False,49.162,,"LINESTRING (-79.6427616 -6.7352999, -79.6427124 -6.7352861, -79.642662 -6.7352779, -79.642618 -6.7352755, -79.6425741 -6.7352772, -79.6425305 -6.7352833, -79.6424897 -6.7352983, -79.6424474 -6.7353086, -79.6424064 -6.7353139, -79.6423651 -6.7353148, -79.642324 -6.7353112)",,
250852804,,residential,False,True,86.398,,"LINESTRING (-79.6370103 -6.7354882, -79.6363291 -6.7358704)",,
575047534,Avenida Trapiche,residential,False,False,34.468,,"LINESTRING (-79.6370103 -6.7354882, -79.6368568 -6.7352183)",,
575047534,Avenida Trapiche,residential,False,True,39.697,,"LINESTRING (-79.6370103 -6.7354882, -79.637187 -6.7357991)",,
250852804,,residential,False,False,140.067,,"LINESTRING (-79.6370103 -6.7354882, -79.6371178 -6.7354464, -79.6381213 -6.7348826)",,
250852804,,residential,False,False,86.398,,"LINESTRING (-79.6363291 -6.7358704, -79.6370103 -6.7354882)",,
250852727,,residential,False,True,109.658,,"LINESTRING (-79.64317 -6.7360615, -79.6423194 -6.7365704)",,
250852817,,residential,False,False,38.461,,"LINESTRING (-79.64317 -6.7360615, -79.6433389 -6.736364)",,
250852817,,residential,False,True,58.315,,"LINESTRING (-79.64317 -6.7360615, -79.6429218 -6.7355986)",,
662256072,,secondary,False,False,36.37,LA-735,"LINESTRING (-79.6408987 -6.7361267, -79.6411863 -6.7359673)",,
662256072,,secondary,False,True,77.062,LA-735,"LINESTRING (-79.6408987 -6.7361267, -79.6403073 -6.7364946)",,
250852779,,residential,False,False,130.413,,"LINESTRING (-79.6408987 -6.7361267, -79.6413005 -6.7368578, -79.6415997 -6.7366927)",,
238490640,,residential,False,False,44.685,,"LINESTRING (-79.639167 -6.7362601, -79.6393803 -6.7366016)",,
250908336,,residential,False,True,77.295,,"LINESTRING (-79.639167 -6.7362601, -79.6385834 -6.7366439)",,
238490640,,residential,False,True,50.777,,"LINESTRING (-79.639167 -6.7362601, -79.6391382 -6.736212, -79.6389325 -6.7358673)",,
250852786,,residential,False,False,75.899,,"LINESTRING (-79.6421702 -6.736306, -79.6415709 -6.7366402)",,
250852819,La Primavera,residential,False,False,33.702,,"LINESTRING (-79.6421702 -6.736306, -79.6423194 -6.7365704)",,
250852786,,residential,False,True,60.278,,"LINESTRING (-79.6421702 -6.736306, -79.6425997 -6.7360557, -79.6426406 -6.736031)",,
250852761,,residential,False,False,109.986,,"LINESTRING (-79.6433389 -6.736364, -79.6424704 -6.7368482)",,
250852817,,residential,False,False,36.38,,"LINESTRING (-79.6433389 -6.736364, -79.6435056 -6.7366462)",,
250852817,,residential,False,True,38.461,,"LINESTRING (-79.6433389 -6.736364, -79.64317 -6.7360615)",,
250852725,,secondary,True,False,142.705,LA-735,"LINESTRING (-79.6403073 -6.7364946, -79.6409472 -6.7376096)",,
662256072,,secondary,False,False,77.062,LA-735,"LINESTRING (-79.6403073 -6.7364946, -79.6408987 -6.7361267)",,
662256072,,secondary,False,True,12.863,LA-735,"LINESTRING (-79.6403073 -6.7364946, -79.6402064 -6.7365524)",,
250852815,,residential,False,True,47.831,,"LINESTRING (-79.6402064 -6.7365524, -79.6398381 -6.7367788)",,
662256072,,secondary,False,False,12.863,LA-735,"LINESTRING (-79.6402064 -6.7365524, -79.6403073 -6.7364946)",,
250852727,,residential,False,False,109.658,,"LINESTRING (-79.6423194 -6.7365704, -79.64317 -6.7360615)",,
250852819,La Primavera,residential,False,False,35.103,,"LINESTRING (-79.6423194 -6.7365704, -79.6424704 -6.7368482)",,
250852819,La Primavera,residential,False,True,33.702,,"LINESTRING (-79.6423194 -6.7365704, -79.6421702 -6.736306)",,
238490640,,residential,False,False,42.713,,"LINESTRING (-79.6393803 -6.7366016, -79.6395776 -6.736932)",,
238490640,,residential,False,True,44.685,,"LINESTRING (-79.6393803 -6.7366016, -79.639167 -6.7362601)",,
250852790,Tamarindo,residential,False,False,78.796,,"LINESTRING (-79.6393803 -6.7366016, -79.6387702 -6.7369691)",,
250852786,,residential,False,True,75.899,,"LINESTRING (-79.6415709 -6.7366402, -79.6421702 -6.736306)",,
1181258247,La Florida,residential,False,False,86.036,,"LINESTRING (-79.6415709 -6.7366402, -79.6411863 -6.7359673)",,
1181258247,La Florida,residential,False,True,6.648,,"LINESTRING (-79.6415709 -6.7366402, -79.6415997 -6.7366927)",,
