osmid,highway,oneway,reversed,length,name,lanes,maxspeed,geometry,ref,width
125430443,primary,True,False,120.157,Sáenz Peña,2,30,"LINESTRING (-74.5372769 -8.3803045, -74.53685 -8.3796879, -74.5368007 -8.3796167, -74.5366725 -8.3794639, -74.5366435 -8.379425)",,
64524101,residential,False,True,101.968,Córdova,,,"LINESTRING (-74.5386792 -8.3792885, -74.5392309 -8.3800254)",,
1116246648,residential,False,False,70.373,Cantuta,,,"LINESTRING (-74.5386792 -8.3792885, -74.5381561 -8.3796528)",,
1116246648,residential,False,True,79.109,Cantuta,,,"LINESTRING (-74.5386792 -8.3792885, -74.5392553 -8.3788627)",,
892437399,tertiary,False,False,114.545,Amazonas,2,36,"LINESTRING (-74.5392553 -8.3788627, -74.5386401 -8.3780316)",,
1116246648,residential,False,False,79.109,Cantuta,,,"LINESTRING (-74.5392553 -8.3788627, -74.5386792 -8.3792885)",,
1168909214,tertiary,False,True,77.133,Avenida Amazonas,2,36,"LINESTRING (-74.5392553 -8.3788627, -74.5397553 -8.379349)",,
56024774,residential,True,False,116.518,Tacna,,,"LINESTRING (-74.5355823 -8.3815082, -74.5347167 -8.3821121)",,
373837577,residential,True,False,116.29400000000001,Salaverry,,60,"LINESTRING (-74.5355823 -8.3815082, -74.5349881 -8.3806739, -74.5349732 -8.3806534)",,7
373837577,residential,True,False,69.029,Salaverry,,60,"LINESTRING (-74.5361804 -8.3823891, -74.5358257 -8.381877)",,7
373837578,residential,False,False,115.131,Salaverry,,60,"LINESTRING (-74.5361804 -8.3823891, -74.5367845 -8.3832346)",,7
56024584,residential,True,False,117.376,Progreso,,60,"LINESTRING (-74.5353291 -8.3829474, -74.5359338 -8.3838171)",,7
279878860,residential,True,False,112.357,Ucayali,,,"LINESTRING (-74.5353291 -8.3829474, -74.5361804 -8.3823891)",,
56024603,residential,False,True,147.168,Salaverry,,60,"LINESTRING (-74.5367845 -8.3832346, -74.5375331 -8.3843315)",,7
373837578,residential,False,True,115.131,Salaverry,,60,"LINESTRING (-74.5367845 -8.3832346, -74.5361804 -8.3823891)",,7
373837579,secondary,True,False,78.848,7 de Junio,2,30,"LINESTRING (-74.5367845 -8.3832346, -74.536559 -8.3833884, -74.5361944 -8.3836371)",,
1118035563,tertiary,True,False,121.728,Julio Delgado,,40,"LINESTRING (-74.5379829 -8.384969, -74.5388268 -8.3842609)",,
56024603,residential,False,False,86.449,Salaverry,,60,"LINESTRING (-74.5379829 -8.384969, -74.5379233 -8.3848859, -74.5375331 -8.3843315)",,7
56024603,residential,False,True,82.607,Salaverry,,60,"LINESTRING (-74.5379829 -8.384969, -74.5380338 -8.3850403, -74.5384395 -8.3855587)",,7
55556876,residential,False,True,110.579,Huascar,,40,"LINESTRING (-74.5352536 -8.3791832, -74.5360782 -8.3786145)",,
276545018,residential,True,False,113.688,Zavala,,60,"LINESTRING (-74.5352536 -8.3791832, -74.5358125 -8.3800432)",,
1116263741,residential,False,True,57.339,Zavala,,60,"LINESTRING (-74.5352536 -8.3791832, -74.5349529 -8.378762)",,
1116263741,residential,False,False,57.339,Zavala,,60,"LINESTRING (-74.5349529 -8.378762, -74.5352536 -8.3791832)",,
1116263741,residential,False,True,71.821,Zavala,,60,"LINESTRING (-74.5349529 -8.378762, -74.5345783 -8.378233)",,
64095777,residential,False,True,76.959,Trujillo,2,30,"LINESTRING (-74.5429146 -8.3778488, -74.5422353 -8.3776834)",,
128224574,residential,False,False,118.704,Moquegua,,,"LINESTRING (-74.5429146 -8.3778488, -74.5426539 -8.3788847)",,
128224574,residential,False,True,118.704,Moquegua,,,"LINESTRING (-74.5426539 -8.3788847, -74.5429146 -8.3778488)",,
471222369,residential,False,False,78.547,Lima,,,"LINESTRING (-74.5426539 -8.3788847, -74.5419644 -8.3787012)",,
471222369,residential,False,True,69.743,Lima,,,"LINESTRING (-74.5426539 -8.3788847, -74.5432661 -8.3790477)",,
128224574,residential,False,False,168.207,Moquegua,,,"LINESTRING (-74.5426539 -8.3788847, -74.5422805 -8.3802963, -74.5422624 -8.3803468)",,
1168909214,tertiary,False,False,78.737,Avenida Amazonas,2,36,"LINESTRING (-74.5422624 -8.3803468, -74.5415692 -8.3801705)",,
1168909214,tertiary,False,True,71.508,Avenida Amazonas,2,36,"LINESTRING (-74.5422624 -8.3803468, -74.5428901 -8.3805139)",,
128224574,residential,False,True,168.207,Moquegua,,,"LINESTRING (-74.5422624 -8.3803468, -74.5422805 -8.3802963, -74.5426539 -8.3788847)",,
274858390,residential,True,False,118.671,Rafael de Souza,,,"LINESTRING (-74.5358257 -8.381877, -74.5367224 -8.3812837)",,
373837577,residential,True,False,48.976,Salaverry,,60,"LINESTRING (-74.5358257 -8.381877, -74.5355823 -8.3815082)",,7
885630402,residential,True,False,50.302,Zavala,,60,"LINESTRING (-74.5367224 -8.3812837, -74.5369792 -8.381658)",,
1116263743,residential,False,True,51.572,Zavala,,60,"LINESTRING (-74.5367224 -8.3812837, -74.5366789 -8.3812232, -74.5364509 -8.3809056)",,
56024603,residential,False,False,147.168,Salaverry,,60,"LINESTRING (-74.5375331 -8.3843315, -74.5367845 -8.3832346)",,7
276906537,residential,False,True,121.862,,,,"LINESTRING (-74.5375331 -8.3843315, -74.5383852 -8.3836312)",,
56024603,residential,False,True,86.449,Salaverry,,60,"LINESTRING (-74.5375331 -8.3843315, -74.5379233 -8.3848859, -74.5379829 -8.384969)",,7
64495265,tertiary,False,False,9.889,Eduardo del Águila,,30,"LINESTRING (-74.5409188 -8.3826308, -74.5409417 -8.3825448)",,
64495265,tertiary,False,True,10.625,Eduardo del Águila,,30,"LINESTRING (-74.5409188 -8.3826308, -74.5408942 -8.3827232)",,
55510554,trunk_link,True,False,42.986,7 de Junio,2,30,"LINESTRING (-74.5383659 -8.3823202, -74.5379871 -8.3824151)",,
57851578,residential,False,True,96.622,Tumbes,,,"LINESTRING (-74.5397637 -8.3825552, -74.5395144 -8.3833884)",,
704075092,tertiary,True,False,156.413,,,,"LINESTRING (-74.5397637 -8.3825552, -74.5392054 -8.3824113, -74.5390204 -8.3823887, -74.5388407 -8.3823648, -74.5386328 -8.3823529, -74.5383659 -8.3823202)",,
370499078,residential,False,True,97.104,Serafín Filomeno,,,"LINESTRING (-74.5408647 -8.3828352, -74.5406423 -8.3836803)",,
704075090,tertiary,False,False,12.87,Serafín Filomeno,,,"LINESTRING (-74.5408647 -8.3828352, -74.5408942 -8.3827232)",,
704075092,tertiary,True,False,125.056,,,,"LINESTRING (-74.5408647 -8.3828352, -74.5397637 -8.3825552)",,
56214106,residential,False,True,86.453,Yurimaguas,,,"LINESTRING (-74.5415609 -8.3830122, -74.5413749 -8.3837676)",,
704075092,tertiary,True,False,79.075,,,,"LINESTRING (-74.5415609 -8.3830122, -74.5408647 -8.3828352)",,
64495268,residential,False,True,87.976,Nauta,,40,"LINESTRING (-74.5428521 -8.3833398, -74.5426333 -8.3841008)",,
704075092,tertiary,True,False,146.638,,,,"LINESTRING (-74.5428521 -8.3833398, -74.5415609 -8.3830122)",,
57852725,residential,False,False,102.09,Oscar R. Benavides,,40,"LINESTRING (-74.5422919 -8.3828946, -74.5425411 -8.3820102)",,
704075101,tertiary,True,False,104.366,,,,"LINESTRING (-74.5422919 -8.3828946, -74.543211 -8.3831273)",,
64495265,tertiary,False,False,99.874,Eduardo del Águila,,30,"LINESTRING (-74.5409417 -8.3825448, -74.5411728 -8.3816762)",,
64495265,tertiary,False,True,9.889,Eduardo del Águila,,30,"LINESTRING (-74.5409417 -8.3825448, -74.5409188 -8.3826308)",,
704075101,tertiary,True,False,153.54,,,,"LINESTRING (-74.5409417 -8.3825448, -74.5422919 -8.3828946)",,
"[64233585, 284759262]",trunk,True,False,244.90300000000002,"['Sáenz Peña', 'Centenario']",1,"['60', '30']","LINESTRING (-74.5388237 -8.3819803, -74.5389183 -8.3820945, -74.5390968 -8.3821825, -74.5394768 -8.3822826, -74.5409188 -8.3826308)",PE-18C,
704075101,tertiary,True,False,241.43,,,,"LINESTRING (-74.5388237 -8.3819803, -74.5389842 -8.3820398, -74.5392162 -8.3821114, -74.5409417 -8.3825448)",,
