osmid,oneway,ref,name,highway,reversed,length,lanes,geometry,junction,maxspeed,bridge
341379468,False,,кучаи Саид Мирзоев,residential,False,164.06799999999998,,"LINESTRING (68.7765652 37.8378528, 68.7766851 37.8379194, 68.7767682 37.8379665, 68.7768303 37.8379996, 68.7780935 37.8387015)",,,
341379468,False,,кучаи Саид Мирзоев,residential,False,93.807,,"LINESTRING (68.7780935 37.8387015, 68.778812 37.8391152, 68.7789592 37.8391957)",,,
341379468,False,,кучаи Саид Мирзоев,residential,True,164.06799999999998,,"LINESTRING (68.7780935 37.8387015, 68.7768303 37.8379996, 68.7767682 37.8379665, 68.7766851 37.8379194, 68.7765652 37.8378528)",,,
341379470,False,,,residential,False,132.445,,"LINESTRING (68.7780935 37.8387015, 68.7778301 37.8391781, 68.7782593 37.8393433, 68.7785597 37.839517)",,,
341379470,False,,,residential,True,132.445,,"LINESTRING (68.7785597 37.839517, 68.7782593 37.8393433, 68.7778301 37.8391781, 68.7780935 37.8387015)",,,
721516268,False,,,residential,True,16.841,,"LINESTRING (68.7790894 37.8390848, 68.7790272 37.8391318, 68.7789592 37.8391957)",,,
341379468,False,,кучаи Саид Мирзоев,residential,True,99.975,,"LINESTRING (68.7794818 37.8397442, 68.7792088 37.839695, 68.7789245 37.8395763, 68.7790365 37.8392379, 68.7789592 37.8391957)",,,
24987976,False,РҶ098,кӯчаи Айнӣ,secondary,False,136.95899999999997,2,"LINESTRING (68.7795036 37.8374563, 68.7798241 37.8375217, 68.7804247 37.8375832, 68.7808429 37.8376323, 68.7810425 37.8376439)",,,
24987976,False,РҶ098,кӯчаи Айнӣ,secondary,True,136.801,2,"LINESTRING (68.7795036 37.8374563, 68.7792257 37.8373997, 68.7787713 37.8372347, 68.778583 37.8371351, 68.7783583 37.8370162, 68.7781507 37.8368755)",,,
755185581,False,,,residential,False,25.642,,"LINESTRING (68.7795036 37.8374563, 68.77956 37.8373044, 68.7795857 37.837235)",,,
873376184,False,,,living_street,False,20.15,,"LINESTRING (68.783453 37.8384646, 68.7836804 37.8384888)",,,
304637716,False,,,living_street,False,70.45599999999999,,"LINESTRING (68.783453 37.8384646, 68.7835608 37.8378941, 68.7835704 37.8378378)",,,
304637716,False,,,living_street,True,112.551,,"LINESTRING (68.783453 37.8384646, 68.7831313 37.838432, 68.7830889 37.838452, 68.7830442 37.8387763, 68.78276 37.839036, 68.7827206 37.839072)",,,
873376185,False,,,living_street,False,54.248999999999995,,"LINESTRING (68.7850581 37.8385396, 68.7846567 37.8384739, 68.7846095 37.8384867, 68.784559 37.8385121, 68.7844617 37.8385025)",,,
24987976,False,РҶ098,кӯчаи Айнӣ,secondary,True,89.666,2,"LINESTRING (68.7845828 37.8379426, 68.7835704 37.8378378)",,,
798196557,False,,,residential,False,48.602000000000004,,"LINESTRING (68.7845828 37.8379426, 68.7846171 37.8377881, 68.7846785 37.8375121)",,,
798196557,False,,,residential,True,48.602000000000004,,"LINESTRING (68.7846785 37.8375121, 68.7846171 37.8377881, 68.7845828 37.8379426)",,,
755185581,False,,,residential,True,25.642,,"LINESTRING (68.7795857 37.837235, 68.77956 37.8373044, 68.7795036 37.8374563)",,,
873376184,False,,,living_street,True,20.15,,"LINESTRING (68.7836804 37.8384888, 68.783453 37.8384646)",,,
873376184,False,,,living_street,False,141.685,,"LINESTRING (68.7836804 37.8384888, 68.7835652 37.8391361, 68.7843436 37.8392208)",,,
873376185,False,,,living_street,True,73.116,,"LINESTRING (68.7836804 37.8384888, 68.7842081 37.8385544, 68.7842697 37.8385396, 68.7843099 37.8384845, 68.7844617 37.8385025)",,,
873376184,False,,,living_street,True,17.197,,"LINESTRING (68.7845376 37.8392419, 68.7843436 37.8392208)",,,
873376186,False,,,living_street,False,80.542,,"LINESTRING (68.7844617 37.8385025, 68.7843436 37.8392208)",,,
873376185,False,,,living_street,False,73.116,,"LINESTRING (68.7844617 37.8385025, 68.7843099 37.8384845, 68.7842697 37.8385396, 68.7842081 37.8385544, 68.7836804 37.8384888)",,,
873376185,False,,,living_street,True,54.248999999999995,,"LINESTRING (68.7844617 37.8385025, 68.784559 37.8385121, 68.7846095 37.8384867, 68.7846567 37.8384739, 68.7850581 37.8385396)",,,
873376184,False,,,living_street,False,17.197,,"LINESTRING (68.7843436 37.8392208, 68.7845376 37.8392419)",,,
873376186,False,,,living_street,True,80.542,,"LINESTRING (68.7843436 37.8392208, 68.7844617 37.8385025)",,,
873376184,False,,,living_street,True,141.685,,"LINESTRING (68.7843436 37.8392208, 68.7835652 37.8391361, 68.7836804 37.8384888)",,,
341379468,False,,кучаи Саид Мирзоев,residential,False,99.97500000000001,,"LINESTRING (68.7789592 37.8391957, 68.7790365 37.8392379, 68.7789245 37.8395763, 68.7792088 37.839695, 68.7794818 37.8397442)",,,
341379468,False,,кучаи Саид Мирзоев,residential,True,93.807,,"LINESTRING (68.7789592 37.8391957, 68.778812 37.8391152, 68.7780935 37.8387015)",,,
721516268,False,,,residential,False,16.841,,"LINESTRING (68.7789592 37.8391957, 68.7790272 37.8391318, 68.7790894 37.8390848)",,,
220737816,True,РҶ098,кӯчаи Айнӣ,secondary,False,12.285,,"LINESTRING (68.777302 37.8362439, 68.7772348 37.836147)",,,
28127631,False,,хиёбони Ваҳдат,secondary,True,2.626,,"LINESTRING (68.7772879 37.8369578, 68.777304 37.8369379)",,,
"[244834707, 244834708, 28127631]",False,,хиёбони Ваҳдат,secondary,False,118.03399999999999,,"LINESTRING (68.7772879 37.8369578, 68.7772778 37.8369703, 68.7771595 37.8371168, 68.7768775 37.8374664, 68.7765652 37.8378528)",,,yes
1220214320,True,,,secondary_link,False,80.265,,"LINESTRING (68.7772879 37.8369578, 68.7772592 37.8367724, 68.7772771 37.8366848, 68.7772963 37.8366286, 68.7773182 37.8365579, 68.7773236 37.8365076, 68.7773256 37.8363969, 68.777302 37.8362439)",,,
28127631,False,,хиёбони Ваҳдат,secondary,False,2.626,,"LINESTRING (68.777304 37.8369379, 68.7772879 37.8369578)",,,
28127631,False,,хиёбони Ваҳдат,secondary,True,20.166,,"LINESTRING (68.777304 37.8369379, 68.7773877 37.8368342, 68.7774275 37.836785)",,,
24987976,False,РҶ098,кӯчаи Айнӣ,secondary,False,2.378,2,"LINESTRING (68.7781292 37.8368625, 68.7781507 37.8368755)",,,
24987976,False,РҶ098,кӯчаи Айнӣ,secondary,True,4.896,2,"LINESTRING (68.7781292 37.8368625, 68.778117 37.8368543, 68.7780867 37.836834)",,,
1220214321,True,,,secondary_link,False,74.071,,"LINESTRING (68.7781292 37.8368625, 68.7780008 37.8368608, 68.7779103 37.8368518, 68.7778758 37.8368494, 68.7778268 37.8368444, 68.7777655 37.8368396, 68.7777152 37.8368489, 68.7776686 37.8368577, 68.777622 37.8368656, 68.777581 37.8368736, 68.777304 37.8369379)",,,
24987976,False,РҶ098,кӯчаи Айнӣ,secondary,True,2.378,2,"LINESTRING (68.7781507 37.8368755, 68.7781292 37.8368625)",,,
24987976,False,РҶ098,кӯчаи Айнӣ,secondary,False,136.801,2,"LINESTRING (68.7781507 37.8368755, 68.7783583 37.8370162, 68.778583 37.8371351, 68.7787713 37.8372347, 68.7792257 37.8373997, 68.7795036 37.8374563)",,,
220737825,False,,хиёбони Ваҳдат,tertiary,False,87.713,2,"LINESTRING (68.7781006 37.8362241, 68.7788211 37.8356778)",,,
220737825,False,,хиёбони Ваҳдат,tertiary,True,10.122,2,"LINESTRING (68.7781006 37.8362241, 68.7780408 37.8362694, 68.7780174 37.8362871)",,,
1220214322,True,,,secondary_link,False,76.50500000000001,,"LINESTRING (68.7781006 37.8362241, 68.778082 37.8362984, 68.7780503 37.836362, 68.7780324 37.8363959, 68.7780149 37.8364488, 68.7779988 37.8365166, 68.7780015 37.8365696, 68.7780082 37.8366225, 68.7780237 37.8366515, 68.778077 37.8367634, 68.7781507 37.8368755)",,,
