osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel
796469003,234,Cesta Kozjanskega odreda,secondary,50,False,False,45.689,"LINESTRING (15.3993185 46.214576, 15.399281 46.2146428, 15.399203 46.214708, 15.3989016 46.214854)",,,
796469003,234,Cesta Kozjanskega odreda,secondary,50,False,True,79.267,"LINESTRING (15.3993185 46.214576, 15.3993511 46.2144421, 15.3993594 46.2143184, 15.3993434 46.2138653)",,,
438214977,,,residential,,False,False,51.923,"LINESTRING (15.3955086 46.2159074, 15.3958493 46.2159204, 15.3959217 46.2159389, 15.3959807 46.2159705, 15.3960996 46.2160657)",,,
9219479,,Trubarjeva ulica,residential,,True,False,105.57900000000001,"LINESTRING (15.3960996 46.2160657, 15.396303 46.215925, 15.3966167 46.2157876, 15.3970111 46.2156391, 15.3972559 46.2155701)",,,
438214977,,,residential,,False,True,51.923,"LINESTRING (15.3960996 46.2160657, 15.3959807 46.2159705, 15.3959217 46.2159389, 15.3958493 46.2159204, 15.3955086 46.2159074)",,,
"[177479096, 28944578, 177479099, 834217436]",,Cesta Leona Dobrotinška,tertiary,40,False,False,240.32600000000002,"LINESTRING (15.3931443 46.2124989, 15.3933962 46.2131356, 15.393478 46.2133325, 15.3935177 46.2134234, 15.3935924 46.2135837, 15.3936916 46.2138123, 15.3937123 46.21386, 15.3937821 46.2139938, 15.3939407 46.2143549, 15.3940134 46.2145072, 15.3940409 46.2145687)",,,yes
"[316972673, 26307067]",,Na Tičnico,residential,,False,"[False, True]",29.421,"LINESTRING (15.3975213 46.218969, 15.3974689 46.2189804, 15.397154 46.2190426)",,,
439568702,,,residential,,False,False,162.995,"LINESTRING (15.3975213 46.218969, 15.3976601 46.2191159, 15.3978264 46.2192681, 15.3980571 46.2194592, 15.3984272 46.2197061, 15.3989449 46.2200475)",,,
439568702,,,residential,,False,True,162.995,"LINESTRING (15.3989449 46.2200475, 15.3984272 46.2197061, 15.3980571 46.2194592, 15.3978264 46.2192681, 15.3976601 46.2191159, 15.3975213 46.218969)",,,
1030547937,,Ljubljanska cesta,secondary,50,True,False,44.830000000000005,"LINESTRING (15.3956171 46.220272, 15.3955707 46.2202407, 15.3955425 46.2202004, 15.3955358 46.2201558, 15.3955513 46.2201124, 15.3955711 46.2200918, 15.3955872 46.2200751, 15.3956393 46.2200485, 15.3957013 46.2200356, 15.3957659 46.2200381, 15.3958255 46.2200557)",,roundabout,
26306958,,Podgrad,residential,,False,False,30.587999999999997,"LINESTRING (15.3920128 46.2181711, 15.3920263 46.218106, 15.392134 46.2179104)",,,
26306958,,Podgrad,residential,,False,True,29.403,"LINESTRING (15.3920128 46.2181711, 15.3920263 46.2182129, 15.3920762 46.2183119, 15.3921567 46.2184145)",,,
440962806,,,unclassified,,False,False,82.83,"LINESTRING (15.3920128 46.2181711, 15.3916955 46.2181747, 15.3915963 46.2181673, 15.391371 46.2181562, 15.3911135 46.2181525, 15.3909391 46.2181691)",,,
440962806,,,unclassified,,False,True,82.83,"LINESTRING (15.3909391 46.2181691, 15.3911135 46.2181525, 15.391371 46.2181562, 15.3915963 46.2181673, 15.3916955 46.2181747, 15.3920128 46.2181711)",,,
440962805,,,residential,,False,False,9.285,"LINESTRING (15.3921567 46.2184145, 15.3921005 46.2184884)",,,
26306958,,Podgrad,residential,,False,False,29.403,"LINESTRING (15.3921567 46.2184145, 15.3920762 46.2183119, 15.3920263 46.2182129, 15.3920128 46.2181711)",,,
440962805,,,residential,,False,True,9.285,"LINESTRING (15.3921005 46.2184884, 15.3921567 46.2184145)",,,
440962799,,,residential,,False,False,18.15,"LINESTRING (15.3921005 46.2184884, 15.3921354 46.2185385, 15.3921381 46.2186461)",,,
440962805,,,residential,,False,False,65.702,"LINESTRING (15.3921005 46.2184884, 15.3920147 46.2185218, 15.3919352 46.2185371, 15.391835 46.2185478, 15.3915158 46.2185181, 15.3912663 46.2185143)",,,
440962805,,,residential,,False,True,65.702,"LINESTRING (15.3912663 46.2185143, 15.3915158 46.2185181, 15.391835 46.2185478, 15.3919352 46.2185371, 15.3920147 46.2185218, 15.3921005 46.2184884)",,,
440962799,,,residential,,False,True,18.15,"LINESTRING (15.3921381 46.2186461, 15.3921354 46.2185385, 15.3921005 46.2184884)",,,
26307093,,Pod Vrbco,residential,,False,False,211.76899999999998,"LINESTRING (15.3963106 46.2203704, 15.3964462 46.2204052, 15.396605 46.2204488, 15.396856 46.2205163, 15.3971988 46.2206079, 15.3973436 46.2206655, 15.397408 46.2207128, 15.3974816 46.2208021, 15.3976144 46.2209702, 15.3976627 46.2210477, 15.3977647 46.221135, 15.3979077 46.2211715, 15.3979846 46.2211758, 15.3984227 46.2212062, 15.3985819 46.2212161)",,,
26307093,,Pod Vrbco,residential,,False,True,28.267,"LINESTRING (15.3963106 46.2203704, 15.396237 46.2203515, 15.3959547 46.220309)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,False,29.111,"LINESTRING (15.394715 46.2160315, 15.3945977 46.2157826)",,,
633873674,,Mestni trg,residential,,False,False,79.86,"LINESTRING (15.394715 46.2160315, 15.3937564 46.2163069)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,True,134.83100000000002,"LINESTRING (15.394715 46.2160315, 15.3948148 46.2162434, 15.3949388 46.2164449, 15.3950972 46.2167093, 15.3954482 46.2171285)",,,
633873674,,Mestni trg,residential,,False,True,79.86,"LINESTRING (15.3937564 46.2163069, 15.394715 46.2160315)",,,
28852585,,Mestni trg,residential,,False,False,50.203,"LINESTRING (15.3937564 46.2163069, 15.3938201 46.2160783, 15.3938746 46.2158629)",,,
28852585,,Mestni trg,residential,,False,True,47.897,"LINESTRING (15.3937564 46.2163069, 15.3936706 46.2166145, 15.393736 46.2167229)",,,
348915689,107,Šentjur,primary,50,False,False,47.397999999999996,"LINESTRING (15.4000016 46.2134557, 15.3998451 46.2134289, 15.3996249 46.2133985, 15.3995509 46.2133871, 15.3993995 46.213366)",,,
438212638,,,secondary_link,50,True,False,51.768,"LINESTRING (15.4000016 46.2134557, 15.3997627 46.2134723, 15.3996437 46.2134911, 15.3995298 46.2135196, 15.3994267 46.2135627, 15.3993878 46.2136022)",,,
230934840,234,Cesta Kozjanskega odreda,secondary,50,True,False,29.454,"LINESTRING (15.3993878 46.2136022, 15.3993434 46.2138653)",,,
348915689,107,Šentjur,primary,50,False,False,9.835,"LINESTRING (15.3993995 46.213366, 15.3992717 46.2133646)",,,
230934840,234,Cesta Kozjanskega odreda,secondary,50,True,False,26.317,"LINESTRING (15.3993995 46.213366, 15.3993962 46.2135657, 15.3993878 46.2136022)",,,
348915689,107,Šentjur,primary,50,False,True,47.398,"LINESTRING (15.3993995 46.213366, 15.3995509 46.2133871, 15.3996249 46.2133985, 15.3998451 46.2134289, 15.4000016 46.2134557)",,,
9822017,234,Ulica Dušana Kvedra,secondary,50,False,False,76.001,"LINESTRING (15.3958255 46.2200557, 15.3960664 46.2198541, 15.396209 46.2196504, 15.3962833 46.2194617)",,,
1030547937,,Ljubljanska cesta,secondary,50,True,False,20.382,"LINESTRING (15.3958255 46.2200557, 15.3958654 46.2200798, 15.3958941 46.2201106, 15.3959091 46.2201458, 15.3959094 46.2201824, 15.3958949 46.2202177)",,roundabout,
255718306,107,,primary,50,False,False,18.72,"LINESTRING (15.3908679 46.213676, 15.3906266 46.2136975)",,,
255718306,107,,primary,50,False,True,34.074,"LINESTRING (15.3908679 46.213676, 15.391051 46.2136567, 15.3913057 46.2136299)",,,
1135524087,,,residential,,True,False,21.891,"LINESTRING (15.3908679 46.213676, 15.3909136 46.2137075, 15.3909458 46.2137464, 15.3909646 46.2138077, 15.3909713 46.2138522)",,,
438212634,,,residential,,True,False,21.383,"LINESTRING (15.3909713 46.2138522, 15.3909685 46.2139122, 15.3909622 46.2140444)",,,
1135530298,,,residential,,True,False,23.191,"LINESTRING (15.3923004 46.2159485, 15.3923121 46.2157401)",,,
231307323,,Cesta Valentina Orožna,residential,,False,True,97.739,"LINESTRING (15.3923004 46.2159485, 15.3922256 46.2164784, 15.3921355 46.2167913, 15.3921344 46.2168188)",,,
"[25676112, 1135527791]",,Cesta Valentina Orožna,residential,,False,False,158.44,"LINESTRING (15.3923004 46.2159485, 15.3926365 46.2159652, 15.3931697 46.2160318, 15.3932269 46.2160756, 15.3932556 46.2161334, 15.3932693 46.2161771, 15.3932602 46.2162293, 15.3931707 46.2165229, 15.3930992 46.2168181)",,,
230934842,,,residential,,True,False,15.267,"LINESTRING (15.3924728 46.2158067, 15.3924265 46.215804, 15.3923831 46.2157927, 15.3923542 46.2157788, 15.3923302 46.215761, 15.3923121 46.2157401)",,roundabout,
1135530297,,,residential,,True,False,20.750999999999998,"LINESTRING (15.3924728 46.2158067, 15.392417 46.2158381, 15.3923701 46.215878, 15.3923004 46.2159485)",,,
230934842,,,residential,,True,False,2.704,"LINESTRING (15.3923121 46.2157401, 15.3923007 46.2157171)",,roundabout,
13799710,,Drofenikova ulica,residential,,False,False,131.764,"LINESTRING (15.3923634 46.2153157, 15.3922963 46.2151795, 15.3921742 46.2149723, 15.3920427 46.2148643, 15.3918903 46.2147708, 15.3917022 46.2146755, 15.3914545 46.21454, 15.3912958 46.2144301)",,,
1135527793,,,residential,,True,False,34.158,"LINESTRING (15.3923634 46.2153157, 15.3924223 46.2154048, 15.3924572 46.215475, 15.3925511 46.2155933)",,,
230934842,,,residential,,True,False,3.748,"LINESTRING (15.3923452 46.2156099, 15.3923843 46.2155898)",,roundabout,
