osmid,name,highway,oneway,reversed,length,geometry,access,tunnel
"[536184200, 536184201]",Matteottijeva ulica,living_street,False,"[False, True]",60.42699999999999,"LINESTRING (13.5686472 45.5258375, 13.5687883 45.5257661, 13.5688181 45.5257607, 13.5690249 45.5256409, 13.5690562 45.5256037, 13.5690775 45.5255685, 13.5691852 45.525462)",,
406955061,Partizanska ulica,living_street,False,True,28.266,"LINESTRING (13.566728 45.5282388, 13.5670145 45.5283948)",,
536184204,Stjenkova ulica,living_street,False,False,13.047,"LINESTRING (13.566728 45.5282388, 13.5666197 45.5283283)",,
"[155784068, 536184204, 238835901]","['Kidričevo nabrežje', 'Stjenkova ulica']",living_street,False,True,143.996,"LINESTRING (13.566728 45.5282388, 13.5669686 45.5280089, 13.5671931 45.527824, 13.5672283 45.5278057, 13.5672575 45.5277905, 13.5673384 45.5278129, 13.5673847 45.5278598, 13.567434 45.5279136, 13.5674858 45.5280015, 13.567538 45.5280513, 13.5677626 45.5281826, 13.5678675 45.5282189, 13.5679516 45.5282051, 13.5679809 45.5281912)",,
536184203,Matteottijeva ulica,living_street,False,False,10.542,"LINESTRING (13.5685396 45.525895, 13.5686472 45.5258375)",,
536184206,Kosovelova ulica,living_street,False,False,19.305,"LINESTRING (13.5662738 45.5287961, 13.566234 45.5287126, 13.5662239 45.5286913, 13.5662007 45.5286303)",,
620918330,,living_street,False,False,7.894,"LINESTRING (13.5691066 45.5254172, 13.5691852 45.525462)",,
536184201,Matteottijeva ulica,living_street,False,True,15.718,"LINESTRING (13.5691852 45.525462, 13.5693147 45.5253536)",,
620918330,,living_street,False,True,7.894,"LINESTRING (13.5691852 45.525462, 13.5691066 45.5254172)",,
"[536184200, 536184201]",Matteottijeva ulica,living_street,False,"[False, True]",60.427,"LINESTRING (13.5691852 45.525462, 13.5690775 45.5255685, 13.5690562 45.5256037, 13.5690249 45.5256409, 13.5688181 45.5257607, 13.5687883 45.5257661, 13.5686472 45.5258375)",,
620918332,Matteottijeva ulica,living_street,False,False,11.586,"LINESTRING (13.569355 45.5252533, 13.5693147 45.5253536)",,
150716689,Cankarjevo nabrežje,living_street,False,False,88.194,"LINESTRING (13.5680409 45.5257534, 13.5681099 45.525819, 13.5683383 45.5259949, 13.5684142 45.5260584, 13.5685591 45.5262073, 13.5685899 45.5262512, 13.5686497 45.5264076)",,
