osmid,highway,oneway,reversed,length,geometry,name,ref,maxspeed,bridge,width,lanes,junction
394297835,residential,False,False,102.372,"LINESTRING (14.3615184 45.7970736, 14.3614343 45.7973196, 14.3613113 45.7975808, 14.3611773 45.7976628, 14.3608179 45.7977594)",,,,,,,
216655908,residential,False,False,20.654,"LINESTRING (14.3672027 45.7924512, 14.3672837 45.7925359, 14.36734 45.7926101)",,,,,,,
216655908,residential,False,True,31.109,"LINESTRING (14.3672027 45.7924512, 14.3670976 45.7924083, 14.3668392 45.7923341)",,,,,,,
"[216655908, 385777822]",residential,False,False,52.531000000000006,"LINESTRING (14.36734 45.7926101, 14.3674094 45.7927293, 14.3674625 45.7928299, 14.3675832 45.793051)",Cesta pod Slivnico,,,,,,
216655908,residential,False,True,20.654,"LINESTRING (14.36734 45.7926101, 14.3672837 45.7925359, 14.3672027 45.7924512)",,,,,,,
394051737,residential,False,False,67.456,"LINESTRING (14.36734 45.7926101, 14.3673318 45.7927126, 14.367291 45.79306, 14.3672764 45.7932151)",,,,,,,
394051737,residential,False,True,67.456,"LINESTRING (14.3672764 45.7932151, 14.367291 45.79306, 14.3673318 45.7927126, 14.36734 45.7926101)",,,,,,,
1227280956,secondary,False,False,10.0,"LINESTRING (14.3665953 45.7923664, 14.3666432 45.7922829)",Cesta 4. maja,212,50,,,,
394053424,residential,False,False,250.91299999999998,"LINESTRING (14.3665953 45.7923664, 14.366372 45.7923145, 14.366124 45.7922947, 14.3660575 45.7922986, 14.3655386 45.7923287, 14.3646929 45.7923344, 14.3644734 45.7923287, 14.3641238 45.7922834, 14.3634849 45.7921911, 14.3633964 45.7921783)",Casermanova ulica,,,,,,
1227280956,secondary,False,True,104.765,"LINESTRING (14.3665953 45.7923664, 14.3664789 45.7925863, 14.3663863 45.7927279, 14.3663245 45.7927942, 14.3662507 45.7928595, 14.3661526 45.7929166, 14.3660576 45.7929582, 14.3659464 45.7929829, 14.365748 45.7930114)",Cesta 4. maja,212,50,,,,
394053425,residential,False,False,184.841,"LINESTRING (14.3633971 45.7917636, 14.3633906 45.7913883, 14.3635741 45.7913528, 14.3639767 45.7911182, 14.3642845 45.7911157, 14.3643174 45.7911723, 14.3643181 45.7912818, 14.364148 45.7914216, 14.3641506 45.7916414)",Cesta na jezero,,,,,,
462068256,residential,False,True,61.879000000000005,"LINESTRING (14.3633971 45.7917636, 14.3634677 45.7917603, 14.3638151 45.7917617, 14.3639455 45.7917319, 14.3641506 45.7916414)",Cesta na Jezero,,,,5,,
462068256,residential,False,False,29.703,"LINESTRING (14.3633971 45.7917636, 14.3633481 45.7917659, 14.3632449 45.7917707, 14.3631464 45.7917917, 14.3630988 45.7918131, 14.3630392 45.7918399)",Cesta na Jezero,,,,5,,
305186095,residential,False,False,44.565,"LINESTRING (14.3608179 45.7977594, 14.3609006 45.7978549, 14.3611299 45.7980148, 14.3612101 45.7980441)",Kamna gorica,,,,,,
"[126049030, 305186095]",residential,False,"[False, True]",67.75299999999999,"LINESTRING (14.3608179 45.7977594, 14.3606446 45.7975592, 14.3605914 45.7974313, 14.3605987 45.7973182, 14.3606267 45.7972834, 14.3606979 45.7972093)",Kamna gorica,,,,,,
394297835,residential,False,True,102.372,"LINESTRING (14.3608179 45.7977594, 14.3611773 45.7976628, 14.3613113 45.7975808, 14.3614343 45.7973196, 14.3615184 45.7970736)",,,,,,,
305186095,residential,False,False,14.264,"LINESTRING (14.3612101 45.7980441, 14.361296 45.7980755, 14.361383 45.7980755)",Kamna gorica,,,,,,
305186095,residential,False,True,44.565,"LINESTRING (14.3612101 45.7980441, 14.3611299 45.7980148, 14.3609006 45.7978549, 14.3608179 45.7977594)",Kamna gorica,,,,,,
327784100,residential,False,False,36.899,"LINESTRING (14.3608149 45.7935348, 14.3609073 45.7936493, 14.3610086 45.7938369)",Cesta 4. maja,,,,,,
327784100,residential,False,True,29.908,"LINESTRING (14.3608149 45.7935348, 14.3606958 45.793404, 14.3606082 45.7933077)",Cesta 4. maja,,,,,,
462076669,residential,False,False,96.849,"LINESTRING (14.3608149 45.7935348, 14.3602415 45.7938513, 14.3599867 45.7940438, 14.3599194 45.7941311)",Cesta 4. maja,,,,,,
675663679,residential,False,True,76.718,"LINESTRING (14.3608149 45.7935348, 14.3611108 45.7934098, 14.3611323 45.7934009, 14.3616632 45.7931796)",Čabranska ulica,,,,,,
385777822,residential,False,False,166.44200000000004,"LINESTRING (14.3681958 45.7957968, 14.3681844 45.7960731, 14.3682113 45.7964963, 14.368216 45.7967231, 14.368172 45.7968578, 14.3682335 45.7970091, 14.3682853 45.7971516, 14.3682785 45.7972791)",Cesta pod Slivnico,,,,,,
385777822,residential,False,True,223.964,"LINESTRING (14.3681958 45.7957968, 14.3682061 45.7953489, 14.3681192 45.7949903, 14.3680514 45.7945966, 14.3680247 45.7943074, 14.368029 45.7941445, 14.3681417 45.7938001)",Cesta pod Slivnico,,,,,,
385777822,residential,False,True,166.442,"LINESTRING (14.3682785 45.7972791, 14.3682853 45.7971516, 14.3682335 45.7970091, 14.368172 45.7968578, 14.368216 45.7967231, 14.3682113 45.7964963, 14.3681844 45.7960731, 14.3681958 45.7957968)",Cesta pod Slivnico,,,,,,
394550884,residential,False,True,407.847,"LINESTRING (14.3682785 45.7972791, 14.3681084 45.7971571, 14.3679091 45.7970231, 14.3678335 45.7969175, 14.3677676 45.7966483, 14.3676026 45.796141, 14.3676219 45.7956669, 14.3677129 45.7951002, 14.3679029 45.7942926, 14.3679581 45.7940755, 14.3679912 45.7939539, 14.3681417 45.7938001)",Cesta pod Slivnico,,,,,,
24305361,unclassified,False,True,63.04,"LINESTRING (14.3625027 45.7914139, 14.3630392 45.7918399)",,,70,,4,,
24305361,unclassified,False,False,131.796,"LINESTRING (14.3625027 45.7914139, 14.3621172 45.7911048, 14.3617011 45.7907807, 14.3614124 45.7905059)",,,70,,4,,
454074874,residential,False,False,149.076,"LINESTRING (14.3625027 45.7914139, 14.3625527 45.7913996, 14.3633833 45.7911623, 14.3636999 45.7910719, 14.3642889 45.7909181)",Ulica za vrtovi,,,,,,
454074874,residential,False,True,149.076,"LINESTRING (14.3642889 45.7909181, 14.3636999 45.7910719, 14.3633833 45.7911623, 14.3625527 45.7913996, 14.3625027 45.7914139)",Ulica za vrtovi,,,,,,
462068285,residential,False,False,45.736000000000004,"LINESTRING (14.365748 45.7930114, 14.3657649 45.7930529, 14.3657946 45.7931254, 14.3658494 45.7932633, 14.3659015 45.7934085)",Cesta 4. maja,,,,,,
1227280956,secondary,False,False,104.76499999999999,"LINESTRING (14.365748 45.7930114, 14.3659464 45.7929829, 14.3660576 45.7929582, 14.3661526 45.7929166, 14.3662507 45.7928595, 14.3663245 45.7927942, 14.3663863 45.7927279, 14.3664789 45.7925863, 14.3665953 45.7923664)",Cesta 4. maja,212,50,,,,
1227280956,secondary,False,True,101.231,"LINESTRING (14.365748 45.7930114, 14.3655045 45.7930319, 14.3652955 45.7930517, 14.3648514 45.7930908, 14.3646455 45.7931216, 14.3644658 45.7931673)",Cesta 4. maja,212,50,,,,
462068285,residential,False,True,104.277,"LINESTRING (14.364748 45.7936711, 14.3657476 45.7935727, 14.3657989 45.7935676, 14.365903 45.7935127, 14.3659186 45.7934529, 14.3659015 45.7934085)",Cesta 4. maja,,,,,,
462068288,residential,False,False,74.716,"LINESTRING (14.3659015 45.7934085, 14.3668651 45.7934178)",Cesta 4. maja,,,,,,
462068285,residential,False,False,104.277,"LINESTRING (14.3659015 45.7934085, 14.3659186 45.7934529, 14.365903 45.7935127, 14.3657989 45.7935676, 14.3657476 45.7935727, 14.364748 45.7936711)",Cesta 4. maja,,,,,,
462068285,residential,False,True,45.736,"LINESTRING (14.3659015 45.7934085, 14.3658494 45.7932633, 14.3657946 45.7931254, 14.3657649 45.7930529, 14.365748 45.7930114)",Cesta 4. maja,,,,,,
462068288,residential,False,True,74.716,"LINESTRING (14.3668651 45.7934178, 14.3659015 45.7934085)",Cesta 4. maja,,,,,,
305186083,residential,False,False,48.196,"LINESTRING (14.3610284 45.7948388, 14.361171 45.7947206, 14.3612318 45.7946702, 14.3614091 45.7944966)",Videm,,,,,,
305186083,residential,False,True,214.574,"LINESTRING (14.3610284 45.7948388, 14.3604793 45.7952133, 14.3602963 45.7953381, 14.3590499 45.7961882)",Videm,,,,,,
462068306,residential,False,False,60.382999999999996,"LINESTRING (14.3610284 45.7948388, 14.3609104 45.7947374, 14.3605155 45.7944303)",Videm,,,,,,
462068306,residential,False,True,60.382999999999996,"LINESTRING (14.3605155 45.7944303, 14.3609104 45.7947374, 14.3610284 45.7948388)",Videm,,,,,,
462076669,residential,False,False,6.538,"LINESTRING (14.3599194 45.7941311, 14.3599601 45.7941826)",Cesta 4. maja,,,,,,
476300021,residential,False,False,25.739,"LINESTRING (14.3599194 45.7941311, 14.3597058 45.7939539)",,,,,,,
462076669,residential,False,True,96.849,"LINESTRING (14.3599194 45.7941311, 14.3599867 45.7940438, 14.3602415 45.7938513, 14.3608149 45.7935348)",Cesta 4. maja,,,,,,
462076669,residential,False,True,6.538,"LINESTRING (14.3599601 45.7941826, 14.3599194 45.7941311)",Cesta 4. maja,,,,,,
299847707,secondary,False,False,90.04,"LINESTRING (14.3599601 45.7941826, 14.3601038 45.7941237, 14.3603043 45.794048, 14.3604967 45.793989, 14.3606959 45.7939273, 14.3610086 45.7938369)",Cesta 4. maja,212,50,,,,
299847707,secondary,False,True,221.029,"LINESTRING (14.3599601 45.7941826, 14.3598939 45.7942097, 14.3597991 45.7942542, 14.359676 45.7943136, 14.3584269 45.7949702, 14.3580626 45.7951607, 14.3579421 45.795222, 14.3576664 45.7953623)",Cesta 4. maja,212,50,,,,
385777822,residential,False,False,101.55999999999999,"LINESTRING (14.3675832 45.793051, 14.3676471 45.7931344, 14.3677891 45.7932892, 14.3678986 45.7933606, 14.3681059 45.7934746, 14.3681534 45.7935136, 14.36818 45.7935679, 14.3681927 45.7936843, 14.3681417 45.7938001)",Cesta pod Slivnico,,,,,,
"[216655908, 385777822]",residential,False,True,52.531,"LINESTRING (14.3675832 45.793051, 14.3674625 45.7928299, 14.3674094 45.7927293, 14.36734 45.7926101)",Cesta pod Slivnico,,,,,,
462076671,residential,False,False,74.22999999999999,"LINESTRING (14.3675832 45.793051, 14.3675099 45.7933495, 14.3674885 45.7934729, 14.3675421 45.7937104)",,,,,,,
462076671,residential,False,True,74.22999999999999,"LINESTRING (14.3675421 45.7937104, 14.3674885 45.7934729, 14.3675099 45.7933495, 14.3675832 45.793051)",,,,,,,
462076676,residential,False,True,164.04000000000002,"LINESTRING (14.3647031 45.7951208, 14.3639751 45.7958207, 14.3635208 45.7963428)",Gerbičeva ulica,,,,,,
462076677,residential,False,True,237.017,"LINESTRING (14.366065 45.7966941, 14.3658619 45.796899, 14.3646046 45.7970104, 14.3643845 45.7962796, 14.3642792 45.7962851, 14.3641779 45.7962935, 14.3640696 45.7963698)",Cesta pod Slivnico,,,,,,
160505978,residential,False,False,196.747,"LINESTRING (14.3633592 45.7952174, 14.3634644 45.7950074, 14.3635576 45.7948172, 14.3636635 45.7946719, 14.3639537 45.7943505, 14.3639841 45.7942889, 14.3639903 45.794224, 14.3639667 45.7941543, 14.363938 45.7940702, 14.3639238 45.7939523, 14.363915 45.7937087, 14.3638998 45.7936763, 14.3638662 45.7936216, 14.3638472 45.793591, 14.3638442 45.7935651)",Gerbičeva ulica,,30,,,,
160505978,residential,False,True,134.96,"LINESTRING (14.3633592 45.7952174, 14.3632754 45.7954318, 14.3632415 45.7955325, 14.3631848 45.7957008, 14.3631233 45.7958359, 14.363097 45.7959283, 14.3631057 45.7960103, 14.3630797 45.7961552, 14.3630538 45.7963248, 14.3630565 45.7964052)",Gerbičeva ulica,,30,,,,
126049034,tertiary,False,False,78.432,"LINESTRING (14.3625178 45.7970221, 14.3624172 45.7970022, 14.3623134 45.7969984, 14.3621403 45.797006, 14.3619025 45.7970249, 14.3616791 45.7970527, 14.3615184 45.7970736)",Notranjska cesta,643,50,,,,
666323063,tertiary,True,False,12.734,"LINESTRING (14.3625178 45.7970221, 14.3625316 45.7970012, 14.3625542 45.7969846, 14.3625832 45.796974, 14.3626156 45.7969705, 14.362648 45.7969745)",,,,,,,roundabout
430617777,tertiary,False,True,93.703,"LINESTRING (14.3626314 45.7971092, 14.362661 45.7972279, 14.3626818 45.7974186, 14.3627119 45.7977693, 14.3627276 45.7979486)",,643,,,,,
666323063,tertiary,True,False,15.556000000000001,"LINESTRING (14.3626314 45.7971092, 14.3625981 45.7971093, 14.3625686 45.797104, 14.3625404 45.7970873, 14.3625224 45.7970678, 14.3625146 45.7970451, 14.3625178 45.7970221)",,,,,,,roundabout
476018333,residential,False,True,89.132,"LINESTRING (14.3568023 45.7968053, 14.3561293 45.7961554)",Cesta 4. maja,,,,,,
476018333,residential,False,False,89.132,"LINESTRING (14.3561293 45.7961554, 14.3568023 45.7968053)",Cesta 4. maja,,,,,,
476018334,residential,False,False,29.973,"LINESTRING (14.3561293 45.7961554, 14.355813 45.7963104)",Notranjska cesta,,50,,,,
845288219,residential,False,False,47.437,"LINESTRING (14.3561293 45.7961554, 14.3561999 45.7961325, 14.3562428 45.7961082, 14.3562589 45.7960764, 14.3562587 45.796045, 14.3562347 45.7960203, 14.3561891 45.7960072, 14.3561382 45.7960128, 14.3561006 45.7960334, 14.3560818 45.7960689, 14.356085 45.7961165, 14.3561293 45.7961554)",Cesta 4. maja,,,,,,
845288219,residential,False,True,47.43699999999999,"LINESTRING (14.3561293 45.7961554, 14.356085 45.7961165, 14.3560818 45.7960689, 14.3561006 45.7960334, 14.3561382 45.7960128, 14.3561891 45.7960072, 14.3562347 45.7960203, 14.3562587 45.796045, 14.3562589 45.7960764, 14.3562428 45.7961082, 14.3561999 45.7961325, 14.3561293 45.7961554)",Cesta 4. maja,,,,,,
476018336,residential,False,False,82.224,"LINESTRING (14.3573718 45.796301, 14.3582103 45.7958482)",Kovačeva ulica,,,,,,
320544086,residential,True,False,71.919,"LINESTRING (14.3573718 45.796301, 14.3568891 45.7958485, 14.356819 45.7957816)",Kovačeva ulica,,,,,,
24305361,unclassified,False,False,141.83599999999998,"LINESTRING (14.3644658 45.7931673, 14.3643445 45.7930903, 14.3639569 45.7928587, 14.3637884 45.7927344, 14.3636057 45.7925857, 14.3634795 45.7924414, 14.3634457 45.7923384, 14.3634227 45.7922639, 14.3633964 45.7921783)",,,70,,4,,
1227280956,secondary,False,False,101.231,"LINESTRING (14.3644658 45.7931673, 14.3646455 45.7931216, 14.3648514 45.7930908, 14.3652955 45.7930517, 14.3655045 45.7930319, 14.365748 45.7930114)",Cesta 4. maja,212,50,,,,
"[462068283, 1227280956, 430617766]",secondary,False,True,59.581,"LINESTRING (14.3644658 45.7931673, 14.3643536 45.7932127, 14.3640413 45.7933228, 14.3639053 45.793363, 14.3637681 45.7933859)",Cesta 4. maja,212,50,yes,,,
476300021,residential,False,True,25.739,"LINESTRING (14.3597058 45.7939539, 14.3599194 45.7941311)",,,,,,,
394547895,residential,False,False,154.77999999999997,"LINESTRING (14.3569996 45.7948121, 14.3567495 45.7949473, 14.3562964 45.7951867, 14.3562355 45.795235, 14.3562047 45.7952908, 14.3562078 45.7953402, 14.3562447 45.7954047, 14.3563279 45.7954777, 14.3567177 45.7958221)",Turšičeva ulica,,,,,,
394547895,residential,False,True,315.846,"LINESTRING (14.3569996 45.7948121, 14.357521 45.7945303, 14.3578785 45.794323, 14.3584943 45.793906, 14.3599835 45.7928828)",Turšičeva ulica,,,,,,
476300022,residential,False,True,80.108,"LINESTRING (14.3569996 45.7948121, 14.3575731 45.795292, 14.3576664 45.7953623)",,,,,,,
394547894,residential,False,False,90.229,"LINESTRING (14.362775 45.7932659, 14.3627339 45.7932188, 14.362656 45.7931908, 14.3625303 45.7931824, 14.3623866 45.7931729, 14.3622812 45.7931659, 14.3619208 45.7931637, 14.3617636 45.7931637, 14.3616632 45.7931796)",Čabranska ulica,,,,,,
394547894,residential,False,True,12.097999999999999,"LINESTRING (14.362775 45.7932659, 14.3627849 45.7933022, 14.3627934 45.7933738)",Čabranska ulica,,,,,,
476300050,residential,False,False,61.732,"LINESTRING (14.362775 45.7932659, 14.3628237 45.7932262, 14.3629492 45.7930367, 14.362976 45.7927431)",,,,,,,
476300050,residential,False,True,61.732,"LINESTRING (14.362976 45.7927431, 14.3629492 45.7930367, 14.3628237 45.7932262, 14.362775 45.7932659)",,,,,,,
160505980,residential,False,False,49.732,"LINESTRING (14.3583747 45.7960025, 14.3587571 45.7963616)",Kovačeva ulica,,,,,,
160505980,residential,False,True,21.373,"LINESTRING (14.3583747 45.7960025, 14.3582103 45.7958482)",Kovačeva ulica,,,,,,
665315694,living_street,False,False,26.002,"LINESTRING (14.3583747 45.7960025, 14.3586394 45.7958589)",,,,,,,
665315694,living_street,False,True,16.264,"LINESTRING (14.358805 45.7957691, 14.3586394 45.7958589)",,,,,,,
665315694,living_street,False,False,16.264,"LINESTRING (14.3586394 45.7958589, 14.358805 45.7957691)",,,,,,,
665315694,living_street,False,True,26.002,"LINESTRING (14.3586394 45.7958589, 14.3583747 45.7960025)",,,,,,,
665315695,living_street,False,False,25.753,"LINESTRING (14.3586394 45.7958589, 14.3588318 45.7960477)",,,,,,,
665315695,living_street,False,True,25.753,"LINESTRING (14.3588318 45.7960477, 14.3586394 45.7958589)",,,,,,,
160506017,residential,False,False,46.195,"LINESTRING (14.3591202 45.7964071, 14.3592504 45.7968125)",,,,,,,
160506017,residential,False,True,24.943,"LINESTRING (14.3591202 45.7964071, 14.3590499 45.7961882)",,,,,,,
665837089,living_street,False,False,49.246,"LINESTRING (14.3591202 45.7964071, 14.3597551 45.7964212)",,,,,,,
1039344349,residential,False,False,22.414,"LINESTRING (14.3591202 45.7964071, 14.3588978 45.7962783)",,,,,,,
665837089,living_street,False,True,49.246,"LINESTRING (14.3597551 45.7964212, 14.3591202 45.7964071)",,,,,,,
126049030,residential,False,False,71.53599999999999,"LINESTRING (14.362396 45.7956617, 14.3624482 45.7957285, 14.3625467 45.7958976, 14.3625676 45.796022, 14.3625897 45.7961439, 14.3625996 45.7961911, 14.3625787 45.7962297, 14.3625516 45.7962572, 14.3625517 45.7962715)",,,,,,,
126049030,residential,False,True,25.134,"LINESTRING (14.362396 45.7956617, 14.3623645 45.7956213, 14.3622982 45.7955564, 14.3622882 45.7955466, 14.3621745 45.7955076)",,,,,,,
665837091,living_street,True,False,93.081,"LINESTRING (14.362396 45.7956617, 14.3625111 45.7956387, 14.3627077 45.7955919, 14.3628473 45.795563, 14.3629912 45.7955173, 14.363104 45.7954503, 14.3632285 45.7953518, 14.3633592 45.7952174)",,,,,,,
160505979,residential,False,True,24.347,"LINESTRING (14.362648 45.7969745, 14.362783 45.7967768)",Gerbičeva ulica,,,,,,
666323063,tertiary,True,False,20.41,"LINESTRING (14.362648 45.7969745, 14.3626767 45.7969855, 14.3626993 45.7970007, 14.3627118 45.7970235, 14.3627144 45.7970463, 14.3627063 45.7970685, 14.3626883 45.7970876, 14.3626624 45.7971017, 14.3626314 45.7971092)",,,,,,,roundabout
476018334,residential,False,True,29.973,"LINESTRING (14.355813 45.7963104, 14.3561293 45.7961554)",Notranjska cesta,,50,,,,
845288220,residential,False,False,34.31,"LINESTRING (14.355813 45.7963104, 14.3558081 45.7961579, 14.3558114 45.7960019)",,,,,,,
299847707,secondary,False,False,73.391,"LINESTRING (14.3558114 45.7960019, 14.3558884 45.7959969, 14.3560362 45.7959834, 14.3562671 45.7959375, 14.3564619 45.7958917, 14.3565699 45.7958623, 14.3567177 45.7958221)",Cesta 4. maja,212,50,,,,
845288220,residential,False,True,34.31,"LINESTRING (14.3558114 45.7960019, 14.3558081 45.7961579, 14.355813 45.7963104)",,,,,,,
394297031,residential,False,False,62.361,"LINESTRING (14.3659979 45.789952, 14.365447 45.7897101, 14.3653804 45.7896877, 14.3653115 45.7896603)",Sinja gorica,,,,,2,
845945695,residential,False,True,62.647999999999996,"LINESTRING (14.3659979 45.789952, 14.3660222 45.7899454, 14.3667625 45.7897699)",Cesta 4. maja,,,,5,,
"[462068256, 845945699, 845945700]",residential,False,False,294.477,"LINESTRING (14.3659979 45.789952, 14.3659756 45.7899583, 14.3657834 45.790019, 14.3656238 45.790084, 14.3655547 45.7901392, 14.3654986 45.790223, 14.3654742 45.7903154, 14.365442 45.7905269, 14.365435 45.7905843, 14.365411 45.7906837, 14.365365 45.7909724, 14.3653481 45.7912527, 14.3653473 45.7913217, 14.365339 45.7915522, 14.3652843 45.7915899, 14.3652007 45.791611, 14.3642898 45.791606, 14.3641506 45.7916414)","['Cesta 4. maja', 'Cesta na Jezero']",,,,5,,
394297031,residential,False,True,62.361000000000004,"LINESTRING (14.3653115 45.7896603, 14.3653804 45.7896877, 14.365447 45.7897101, 14.3659979 45.789952)",Sinja gorica,,,,,2,
160506008,residential,False,False,14.31,"LINESTRING (14.3588978 45.7962783, 14.3587571 45.7963616)",,,,,,,
160506008,residential,False,True,15.473,"LINESTRING (14.3588978 45.7962783, 14.3590499 45.7961882)",,,,,,,
1039344349,residential,False,True,22.414,"LINESTRING (14.3588978 45.7962783, 14.3591202 45.7964071)",,,,,,,
160505979,residential,False,False,24.347,"LINESTRING (14.362783 45.7967768, 14.362648 45.7969745)",Gerbičeva ulica,,,,,,
126049030,residential,False,True,66.533,"LINESTRING (14.362783 45.7967768, 14.3626486 45.7967255, 14.3625502 45.7966666, 14.3625239 45.7966152, 14.3625127 45.7965255, 14.3625294 45.7963267, 14.3625517 45.7962715)",,,,,,,
160505979,residential,False,True,46.472,"LINESTRING (14.362783 45.7967768, 14.3628399 45.7967018, 14.3628994 45.7966143, 14.36297 45.7965124, 14.3629948 45.7964782, 14.3630313 45.7964325, 14.3630565 45.7964052)",Gerbičeva ulica,,,,,,
