osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,junction,bridge
102657882,Svetozarevska ulica,tertiary,50,False,True,72.822,3,"LINESTRING (15.6488616 46.557472, 15.6489087 46.5576279, 15.6489435 46.5577876, 15.6489653 46.5578958, 15.649009 46.5580239, 15.6490326 46.5580679, 15.6490759 46.5581036)",,,
153814531,Ulica kneza Koclja,tertiary,30,False,True,193.23399999999998,,"LINESTRING (15.6488616 46.557472, 15.6490104 46.5574386, 15.649142 46.5574143, 15.6492785 46.5574013, 15.6494734 46.557392, 15.6497398 46.5573745, 15.6499513 46.5573585, 15.6502402 46.5573408, 15.650757 46.5573173, 15.6508283 46.5573132, 15.6513685 46.557289)",,,
1271293993,Ulica kneza Koclja,tertiary,50,False,False,95.81,2,"LINESTRING (15.6488616 46.557472, 15.6486924 46.5574618, 15.648604 46.5574594, 15.6484288 46.5574702, 15.6476129 46.5575179)",,,
25210619,Ribiška ulica,residential,30,False,True,23.226,,"LINESTRING (15.6398644 46.5583028, 15.6397947 46.5580995)",,,
226412683,Ribiška ulica,residential,30,True,False,41.175,,"LINESTRING (15.6398644 46.5583028, 15.6398947 46.5583326, 15.6399335 46.5583804, 15.6399691 46.558403, 15.6400193 46.5584099, 15.6400721 46.5584077, 15.6401311 46.5584003, 15.6402201 46.5583867, 15.6402475 46.5583889, 15.6402706 46.5583942, 15.6402942 46.5584037, 15.6403108 46.5584147)",,,
5215622,Taborska ulica,residential,50,False,True,6.308,,"LINESTRING (15.6478414 46.5545234, 15.6478876 46.5544764)",,,
"[399257965, 399257975, 244708057, 399257979, 146929374]",Taborska ulica,residential,"['50', '10', '30']",True,False,339.411,,"LINESTRING (15.6478414 46.5545234, 15.6478035 46.5545501, 15.6476199 46.554569, 15.647413 46.5545972, 15.64735 46.5546084, 15.6472201 46.5546314, 15.6469297 46.5546843, 15.646746 46.5547363, 15.6465918 46.5547843, 15.646444 46.55484, 15.6463401 46.5548792, 15.6462408 46.5549184, 15.6461843 46.5549352, 15.6461228 46.554952, 15.6460625 46.5549627, 15.6457783 46.5549886, 15.6456936 46.5549965, 15.645446 46.5550115, 15.6451667 46.5550143, 15.6442371 46.5549044, 15.6439235 46.5548871, 15.6435537 46.5548667)",,,
124215746,Partizanska cesta,residential,,False,True,85.042,,"LINESTRING (15.6494493 46.5603196, 15.6503034 46.5603332, 15.6505613 46.5603373)",,,
73451571,Svetozarevska ulica,residential,,False,False,24.813000000000002,,"LINESTRING (15.6490654 46.5583917, 15.6490672 46.5582947, 15.6490646 46.5582206, 15.6490633 46.5581839, 15.6490639 46.5581686)",,,
"[246310800, 226269979]",Tyrševa ulica,residential,30,False,True,62.116,,"LINESTRING (15.6463308 46.5607708, 15.6464595 46.5607763, 15.6465507 46.5607837, 15.6465856 46.5608059, 15.646599 46.5608206, 15.6466017 46.5608557, 15.646599 46.561005, 15.6465935 46.5611024, 15.6465897 46.5611772)",,,
73451585,Koroška cesta,residential,30,True,False,87.524,,"LINESTRING (15.6403108 46.5584147, 15.6405538 46.5583858, 15.6407144 46.5583603, 15.6408351 46.55834, 15.6409868 46.5583096, 15.6411452 46.5582707, 15.6412328 46.5582476, 15.6412908 46.5582384, 15.6414188 46.558225)",,,
245957821,Trg revolucije,tertiary,50,True,False,19.617,1,"LINESTRING (15.6460208 46.5544178, 15.646028 46.55449, 15.6460076 46.5545931)",,,
245957828,Trg revolucije,tertiary,50,True,False,26.382,1,"LINESTRING (15.6460208 46.5544178, 15.6460548 46.5544688, 15.6461011 46.5545272, 15.6461613 46.5545597, 15.6462389 46.5545913)",,,
244708054,Pobreška cesta,tertiary,50,False,True,126.85200000000002,2,"LINESTRING (15.6462389 46.5545913, 15.6468415 46.5545493, 15.6470951 46.5545257, 15.6474808 46.5544899, 15.6476207 46.5544769, 15.6476616 46.554476, 15.6477295 46.5544744, 15.6478267 46.5544758, 15.6478876 46.5544764)",,,
245957817,Pobreška cesta,tertiary,50,True,False,17.779,1,"LINESTRING (15.6462389 46.5545913, 15.6461604 46.5545996, 15.6460393 46.5545948, 15.6460076 46.5545931)",,,
"[1204888408, 101712699]",Titova cesta,secondary,50,True,False,217.44400000000002,"['2', '3']","LINESTRING (15.6511912 46.5581158, 15.6511505 46.5582068, 15.6511363 46.5582872, 15.6511409 46.5584231, 15.651171 46.5587256, 15.6512163 46.5591818, 15.6512363 46.5593905, 15.6512387 46.5594153, 15.6512775 46.5597755, 15.6512943 46.5598523, 15.6513165 46.5599117, 15.6513515 46.5599719, 15.6513808 46.5600141, 15.6514061 46.5600469)",,,
302267455,Titova cesta,secondary,50,True,False,19.342,2,"LINESTRING (15.6511912 46.5581158, 15.6511653 46.5581322, 15.6511367 46.5581444, 15.6510824 46.5581561, 15.6510305 46.5581562, 15.6509772 46.5581451, 15.6509607 46.5581378)",,roundabout,
150645501,Strossmayerjeva ulica,residential,30,False,True,96.364,2,"LINESTRING (15.6414188 46.558225, 15.641472 46.5583533, 15.6416688 46.5590103, 15.641688 46.5590713)",,,
399622439,Židovska ulica,residential,,False,True,88.839,,"LINESTRING (15.6483102 46.5570942, 15.6480212 46.5571007, 15.6477333 46.5571142, 15.6472963 46.5571467, 15.6471822 46.5572078)",,,
"[183743498, 1271290956]",Titova cesta,secondary,50,True,False,13.03,2,"LINESTRING (15.6509607 46.5581378, 15.6509387 46.558128, 15.6509097 46.5581066, 15.650891 46.5580848, 15.6508789 46.5580604, 15.6508748 46.5580418)",,roundabout,
"[41222204, 246695767]",Titova cesta,secondary,50,True,False,185.679,2,"LINESTRING (15.6512035 46.5599012, 15.6511856 46.5597985, 15.6511635 46.5595668, 15.6510571 46.5584774, 15.6510303 46.558336, 15.6509982 46.5582387)",,,
26263698,Partizanska cesta,residential,,True,False,82.92000000000002,1,"LINESTRING (15.6516358 46.5603377, 15.6515402 46.560356, 15.6514439 46.5603695, 15.6513527 46.5603744, 15.6512322 46.5603726, 15.6509182 46.5603653, 15.6507542 46.5603615, 15.6506866 46.5603571, 15.6506249 46.5603503, 15.6505613 46.5603373)",,,
41222204,Titova cesta,secondary,50,True,False,61.05,2,"LINESTRING (15.6516358 46.5603377, 15.6515705 46.5603154, 15.6515085 46.5602856, 15.6514742 46.5602654, 15.6514514 46.5602519, 15.6513992 46.5602107, 15.6513548 46.5601679, 15.6513047 46.5601068, 15.6512567 46.5600329, 15.6512249 46.5599668, 15.6512035 46.5599012)",,,
265436713,Prešernova ulica,tertiary,30,True,False,189.65300000000002,2,"LINESTRING (15.6516358 46.5603377, 15.6516811 46.560414, 15.6517095 46.5604727, 15.6517176 46.5605033, 15.6517204 46.5605337, 15.6517234 46.5605657, 15.6517233 46.5606562, 15.6516946 46.5611086, 15.6516915 46.5614094, 15.6516829 46.5619342, 15.6516799 46.5620329)",,,
1204888410,Partizanska cesta,residential,,True,False,18.539,1,"LINESTRING (15.6516358 46.5603377, 15.6517217 46.5603276, 15.6517961 46.5603207, 15.6518758 46.5603142)",,,
1243755182,,busway,,True,False,149.106,,"LINESTRING (15.6516358 46.5603377, 15.6513984 46.5602763, 15.6513363 46.5602438, 15.6512021 46.5600544, 15.6511574 46.5599887, 15.651131 46.5598461, 15.6511066 46.5596505, 15.6510801 46.5593843, 15.6510588 46.559162)",,,
"[1243755184, 225557572]",,busway,,True,False,251.082,1,"LINESTRING (15.6510588 46.559162, 15.651037 46.5590921, 15.6509852 46.5589582, 15.6509726 46.5589325, 15.6509471 46.5588804, 15.6509459 46.5588683, 15.6509118 46.5585146, 15.6509095 46.5583904, 15.6509108 46.5583165, 15.650893 46.5582379, 15.6508684 46.5581984, 15.6508084 46.5581467, 15.6507419 46.5581192, 15.6506286 46.5581025, 15.6505268 46.5581058, 15.650381 46.558113, 15.6499379 46.558129, 15.6498207 46.5581332, 15.6493134 46.5581722, 15.649202 46.5581741, 15.6491176 46.5581746, 15.6490639 46.5581686)",,,
"[1271293994, 1271293995]",,busway,,True,False,102.97,,"LINESTRING (15.6510588 46.559162, 15.6510182 46.5587888, 15.6509907 46.5584799, 15.6509778 46.5583669, 15.6509982 46.5582387)",,,
246695767,Titova cesta,secondary,50,True,False,11.58,2,"LINESTRING (15.6509982 46.5582387, 15.6509607 46.5581378)",,,
159647879,Ulica kneza Koclja,tertiary,50,False,False,32.593,2,"LINESTRING (15.6476129 46.5575179, 15.647421 46.5575341, 15.6473124 46.5575317, 15.6472622 46.5575237, 15.6472272 46.5575173, 15.6471922 46.5575101)",,,
1271293993,Ulica kneza Koclja,tertiary,50,False,True,95.80999999999999,2,"LINESTRING (15.6476129 46.5575179, 15.6484288 46.5574702, 15.648604 46.5574594, 15.6486924 46.5574618, 15.6488616 46.557472)",,,
73451571,Svetozarevska ulica,residential,,False,False,7.286,,"LINESTRING (15.6490639 46.5581686, 15.6490759 46.5581036)",,,
73451571,Svetozarevska ulica,residential,,False,True,24.813000000000002,,"LINESTRING (15.6490639 46.5581686, 15.6490633 46.5581839, 15.6490646 46.5582206, 15.6490672 46.5582947, 15.6490654 46.5583917)",,,
1243755184,,busway,,True,False,164.129,,"LINESTRING (15.6490639 46.5581686, 15.6490045 46.5581337, 15.6489395 46.5580083, 15.6489041 46.5578526, 15.648864 46.5577163, 15.6488461 46.5576502, 15.6488408 46.5576338, 15.6487986 46.5575898, 15.6487381 46.5575492, 15.6486736 46.5575279, 15.648575 46.5575168, 15.6484304 46.557517, 15.6482842 46.5575286, 15.6478294 46.5575484, 15.6476831 46.5575606, 15.6476129 46.5575179)",,,
