osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,bridge,junction
238677952,False,Calle 1,residential,True,44.275,,"LINESTRING (-76.607093 2.4453354, -76.6074498 2.4455128)",,,
172717187,True,,residential,False,28.561999999999998,,"LINESTRING (-76.607093 2.4453354, -76.6071007 2.4454629, -76.6071085 2.4455918)",,,
238677952,False,Calle 1,residential,False,62.522,,"LINESTRING (-76.607093 2.4453354, -76.6070281 2.4452825, -76.6066612 2.4449748)",,,
"[172717184, 489577032]",True,Calle 1 Bis,residential,False,59.102999999999994,,"LINESTRING (-76.6071085 2.4455918, -76.6072046 2.4456094, -76.6072588 2.4456781, -76.6072689 2.445735, -76.6072552 2.4458076, -76.6072187 2.445916, -76.6071877 2.4460115)",,,
108833819,True,Carrera 6,residential,False,62.711,,"LINESTRING (-76.6048559 2.4453417, -76.6046578 2.4458698)",,,
556832994,True,Calle 1,secondary,False,96.40899999999999,,"LINESTRING (-76.6081473 2.4461458, -76.6078795 2.4461054, -76.6072874 2.4460293)",,,
"[238677952, 833958161]",False,Calle 1,residential,False,125.88900000000001,,"LINESTRING (-76.6081473 2.4461458, -76.6082173 2.4459111, -76.6082185 2.4458823, -76.6082027 2.4458539, -76.6074498 2.4455128)",,,
713170435,False,Calle 2,residential,True,81.028,,"LINESTRING (-76.6048937 2.4438506, -76.604713 2.4437941, -76.6041953 2.4436406)",,,
32405486,True,Carrera 6,residential,False,103.015,,"LINESTRING (-76.6072688 2.4379141, -76.606959 2.4387873)",,,
65583235,True,Calle 1N,residential,False,80.368,,"LINESTRING (-76.6053214 2.4461576, -76.6050702 2.4460487, -76.6046578 2.4458698)",,,
634794692,True,Carrera 6,secondary,False,131.433,2,"LINESTRING (-76.6049099 2.4467167, -76.6054307 2.4462215, -76.6055738 2.4460944, -76.6056927 2.4460286, -76.6057206 2.4460205, -76.6058238 2.4459898)",,,
556832993,False,Calle 2,residential,False,88.0,,"LINESTRING (-76.6070404 2.4442751, -76.6077595 2.444607)",,,
238678497,True,Calle 1,secondary,False,59.649,,"LINESTRING (-76.6059854 2.4459458, -76.6060833 2.4459381, -76.6062098 2.4459589, -76.6065162 2.4460093)",,,
556832995,True,,secondary,False,12.788,,"LINESTRING (-76.6059854 2.4459458, -76.6060201 2.4458999, -76.6060381 2.4458453)",,,roundabout
556832995,True,,secondary,False,10.207,,"LINESTRING (-76.6060381 2.4458453, -76.6060391 2.4457995, -76.6060283 2.4457548)",,,roundabout
238675935,True,Carrera 6,secondary,False,60.585,2,"LINESTRING (-76.6056966 2.4457629, -76.6056139 2.4458645, -76.6053214 2.4461576)",,,
556832995,True,,secondary,False,32.373999999999995,,"LINESTRING (-76.6056966 2.4457629, -76.6056877 2.4458205, -76.6056981 2.4458778, -76.6057265 2.4459286, -76.6057701 2.4459673, -76.6058238 2.4459898)",,,roundabout
32405490,True,Carrera 7,tertiary,False,102.366,,"LINESTRING (-76.6060184 2.4457335, -76.6059792 2.4456055, -76.6059685 2.4455706, -76.6058516 2.4452598, -76.605795 2.4450928, -76.605796 2.4449742, -76.6057971 2.4448509)",,,
556832995,True,,secondary,False,45.202,,"LINESTRING (-76.6060184 2.4457335, -76.6059824 2.4456879, -76.6059335 2.4456565, -76.605877 2.4456427, -76.6058191 2.445648, -76.6057661 2.4456718, -76.6057238 2.4457116, -76.6056966 2.4457629)",,,roundabout
556832995,True,,secondary,False,19.302,,"LINESTRING (-76.6058238 2.4459898, -76.6058816 2.4459935, -76.6059375 2.4459783, -76.6059854 2.4459458)",,,roundabout
172717184,True,Calle 1 Bis,residential,False,77.948,,"LINESTRING (-76.6064431 2.4455715, -76.6065256 2.445646, -76.6065718 2.4456624, -76.6069406 2.4456095, -76.6071085 2.4455918)",,,
238677951,True,Carrera 8,secondary,False,56.023,,"LINESTRING (-76.6064431 2.4455715, -76.6064227 2.4456113, -76.6063854 2.4456842, -76.6063256 2.4457298, -76.606267 2.4457535, -76.6061942 2.4457605, -76.6061236 2.4457576, -76.6060283 2.4457548)",,,
105958925,True,,residential,False,9.616,,"LINESTRING (-76.6036983 2.4459088, -76.6036847 2.4458234)",,,roundabout
238678498,True,,residential,False,8.409,,"LINESTRING (-76.606418 2.4464773, -76.6064006 2.4465509)",,,
556833004,False,,residential,False,65.61699999999999,,"LINESTRING (-76.606418 2.4464773, -76.6062039 2.4462342, -76.6061534 2.4461857, -76.6060117 2.4460497)",,,
556833004,False,,residential,True,65.617,,"LINESTRING (-76.6060117 2.4460497, -76.6061534 2.4461857, -76.6062039 2.4462342, -76.606418 2.4464773)",,,
36979218,True,Calle 3,tertiary,False,100.535,,"LINESTRING (-76.6036422 2.4425092, -76.6027819 2.4422287)",,,
673991134,True,Carrera 4,secondary,False,103.125,,"LINESTRING (-76.6036422 2.4425092, -76.6039555 2.4416362)",,,
1011682605,True,Carrera 11,residential,False,8.87,1,"LINESTRING (-76.6090291 2.4462826, -76.6090102 2.4463601)",,,
556832994,True,Calle 1,secondary,False,99.137,,"LINESTRING (-76.6090291 2.4462826, -76.6089128 2.4462659, -76.6081473 2.4461458)",,,
238678497,True,Calle 1,secondary,False,11.676,,"LINESTRING (-76.6071556 2.4461086, -76.6072595 2.4461244)",,,
238678497,True,Calle 1,secondary,False,66.349,,"LINESTRING (-76.6072595 2.4461244, -76.6078517 2.4462017)",,,
939634610,True,Carrera 9,secondary,False,11.02,1,"LINESTRING (-76.6072595 2.4461244, -76.6072874 2.4460293)",,,
556832994,True,Calle 1,secondary,False,11.252,,"LINESTRING (-76.6072874 2.4460293, -76.6071877 2.4460115)",,,
939634610,True,Carrera 9,secondary,False,60.199,1,"LINESTRING (-76.6072874 2.4460293, -76.6074004 2.4456695, -76.6074498 2.4455128)",,,
238678495,True,,secondary,False,11.371,,"LINESTRING (-76.6071877 2.4460115, -76.6071556 2.4461086)",,,
556832994,True,Calle 1,secondary,False,129.18,,"LINESTRING (-76.6071877 2.4460115, -76.6064136 2.4458808, -76.6062139 2.4458558, -76.6061295 2.4458452, -76.6060381 2.4458453)",,,
713170434,True,Calle 1,residential,False,52.967,,"LINESTRING (-76.6061901 2.4449015, -76.6066612 2.4449748)",,,
634794706,False,,residential,False,57.616,,"LINESTRING (-76.6061901 2.4449015, -76.606188 2.4449229, -76.6061094 2.4454133)",,,
634794706,False,,residential,True,57.616,,"LINESTRING (-76.6061094 2.4454133, -76.606188 2.4449229, -76.6061901 2.4449015)",,,
65582888,True,Carrera 5a,residential,False,10.548,,"LINESTRING (-76.6042213 2.4463574, -76.604158 2.4464281)",,,
663491937,True,Calle 1A,residential,False,76.577,,"LINESTRING (-76.6042213 2.4463574, -76.6036983 2.4459088)",,,
32405486,True,Carrera 6,residential,False,104.007,,"LINESTRING (-76.606959 2.4387873, -76.6066255 2.4396613)",,,
36978725,True,Calle 8,tertiary,False,103.592,,"LINESTRING (-76.606959 2.4387873, -76.6078347 2.4391074)",,,
486247885,True,Carrera 5,residential,False,15.225,,"LINESTRING (-76.6035105 2.4455184, -76.6034369 2.4456339)",,,
1008417318,True,,residential,False,43.766999999999996,,"LINESTRING (-76.6035105 2.4455184, -76.6035354 2.4456027, -76.6035984 2.4456723, -76.6036601 2.4457038, -76.603701 2.4457152, -76.6038013 2.4457138)",,,
833952208,False,,residential,True,46.709,,"LINESTRING (-76.6095784 2.4411335, -76.6097313 2.4407422)",,,
36950691,True,Calle 7,tertiary,False,55.414,,"LINESTRING (-76.6097313 2.4407422, -76.6092585 2.4405834)",,,
833952208,False,,residential,False,46.709,,"LINESTRING (-76.6097313 2.4407422, -76.6095784 2.4411335)",,,
238678497,True,Calle 1,secondary,False,7.666,,"LINESTRING (-76.6090102 2.4463601, -76.6090792 2.4463608)",,,
556832995,True,,secondary,False,2.611,,"LINESTRING (-76.6060283 2.4457548, -76.6060184 2.4457335)",,,roundabout
39649708,True,Carrera 8,secondary,False,57.551,,"LINESTRING (-76.6088879 2.438893, -76.6087153 2.439381)",,,
1006057969,False,,residential,True,78.832,,"LINESTRING (-76.6088879 2.438893, -76.6087503 2.4388409, -76.6082293 2.4386292)",,,
1006057969,False,,residential,False,78.832,,"LINESTRING (-76.6082293 2.4386292, -76.6087503 2.4388409, -76.6088879 2.438893)",,,
791854850,True,Carrera 10A,residential,False,65.95,,"LINESTRING (-76.6117195 2.4378939, -76.611572 2.4384684)",,,
65583228,True,Calle 1,residential,False,149.06,,"LINESTRING (-76.6038013 2.4457138, -76.604374 2.444985, -76.6044613 2.4449251, -76.6045721 2.4449032, -76.6047109 2.4449032, -76.6047665 2.4449142)",,,
1008842411,True,Carrera 10A,residential,False,102.302,,"LINESTRING (-76.6111502 2.4402753, -76.6109369 2.4411703)",,,
238678590,True,Calle 8,tertiary,False,54.509,,"LINESTRING (-76.6112016 2.4402203, -76.6116707 2.440364)",,,
1008842410,True,Carrera 10A,residential,False,8.367,,"LINESTRING (-76.6112016 2.4402203, -76.6111502 2.4402753)",,,
96028307,True,Carrera 10A,residential,False,148.33100000000002,,"LINESTRING (-76.6112016 2.4402203, -76.6112427 2.4400924, -76.6115507 2.4389329)",,,
556832994,True,Calle 1,secondary,False,6.386,,"LINESTRING (-76.6090862 2.4462892, -76.6090291 2.4462826)",,,
1011682606,True,Carrera 11,residential,False,6.045,1,"LINESTRING (-76.6090862 2.4462892, -76.6090717 2.4462368)",,,
1011682606,True,Carrera 11,residential,False,7.999,1,"LINESTRING (-76.6090792 2.4463608, -76.6090862 2.4462892)",,,
"[238678497, 531822124, 531822127]",True,Calle 1,secondary,False,147.608,,"LINESTRING (-76.6090792 2.4463608, -76.6100022 2.4463309, -76.6100746 2.4463259, -76.6103118 2.4463108, -76.6104064 2.4463027)",,yes,
1011682605,True,Carrera 11,residential,False,6.952,1,"LINESTRING (-76.6090717 2.4462368, -76.6090291 2.4462826)",,,
"[531822130, 531822131, 239222620]",False,Carrera 11,residential,True,82.751,2,"LINESTRING (-76.6090717 2.4462368, -76.6090808 2.4462091, -76.6091532 2.4459862, -76.6091584 2.4459694, -76.6092311 2.4457173, -76.6093042 2.4455303)",,yes,
66334252,False,Carrera 12,residential,False,5.439,,"LINESTRING (-76.6104064 2.4463027, -76.6103848 2.4462588)",,,
531822127,True,Calle 1,secondary,False,63.559,,"LINESTRING (-76.6104064 2.4463027, -76.6109764 2.4462535)",,,
66334252,False,Carrera 12,residential,True,5.439,,"LINESTRING (-76.6103848 2.4462588, -76.6104064 2.4463027)",,,
66334253,False,Calle 1,residential,False,47.557,,"LINESTRING (-76.6103848 2.4462588, -76.6101953 2.4458753)",,,
"[531822128, 556832994, 237888132]",True,Calle 1,secondary,False,144.339,,"LINESTRING (-76.6103848 2.4462588, -76.6103062 2.4462655, -76.6100732 2.4462709, -76.6099962 2.4462757, -76.6091803 2.4462908, -76.6090862 2.4462892)",,yes,
1010950853,False,,residential,False,6.568,,"LINESTRING (-76.6114975 2.4462277, -76.6115188 2.4461726)",,,
172705870,True,Calle 4,secondary,False,15.668000000000001,,"LINESTRING (-76.609908 2.4435774, -76.609948 2.4435901, -76.610039 2.4436292)",,,
1012074334,True,,secondary_link,False,26.378,,"LINESTRING (-76.609908 2.4435774, -76.6099412 2.4436394, -76.6099533 2.4436766, -76.6099684 2.4438035)",,,
239222620,False,Carrera 11,residential,True,20.908,2,"LINESTRING (-76.6099684 2.4438035, -76.610039 2.4436292)",,,
239222620,False,Carrera 11,residential,False,94.695,2,"LINESTRING (-76.6099684 2.4438035, -76.6097903 2.4442431, -76.6096486 2.4445929)",,,
95911391,False,Calle 9A,residential,True,26.504,,"LINESTRING (-76.6113178 2.4388838, -76.6110925 2.4388054)",,,
