osmid,name,highway,oneway,reversed,length,maxspeed,width,geometry
452886909,Carrera 32,residential,False,False,84.586,,,"LINESTRING (-75.1439581 5.7317096, -75.1438607 5.7324641)"
452886909,Carrera 32,residential,False,True,92.317,,,"LINESTRING (-75.1439581 5.7317096, -75.1440633 5.730886)"
562014760,Calle 31,residential,True,False,88.787,,,"LINESTRING (-75.1439581 5.7317096, -75.1447507 5.7318346)"
452894774,Carrera 31,residential,False,True,85.323,,,"LINESTRING (-75.1431649 5.7315845, -75.143063 5.7323451)"
562014760,Calle 31,residential,True,False,88.855,,,"LINESTRING (-75.1431649 5.7315845, -75.1439581 5.7317096)"
452886906,Carrera 30,residential,False,False,89.021,,,"LINESTRING (-75.1425258 5.7306721, -75.1424175 5.7314654)"
452886906,Carrera 30,residential,False,True,89.914,,,"LINESTRING (-75.1425258 5.7306721, -75.1426341 5.7298707)"
452886861,Calle 30,residential,False,False,90.134,,,"LINESTRING (-75.1425258 5.7306721, -75.1421558 5.7306083, -75.1417231 5.7305337)"
452886861,Calle 30,residential,False,True,83.54,,,"LINESTRING (-75.1425258 5.7306721, -75.143212 5.7307675, -75.1432736 5.7307761)"
452886860,Calle 29,residential,False,False,83.323,,,"LINESTRING (-75.1426341 5.7298707, -75.1433785 5.7299843)"
452886860,Calle 29,residential,False,True,44.778,,,"LINESTRING (-75.1426341 5.7298707, -75.142234 5.72981)"
452886906,Carrera 30,residential,False,False,89.914,,,"LINESTRING (-75.1426341 5.7298707, -75.1425258 5.7306721)"
452886906,Carrera 30,residential,False,True,84.911,,,"LINESTRING (-75.1426341 5.7298707, -75.142635 5.729864, -75.142768 5.7291188)"
452886861,Calle 30,residential,False,False,87.862,,,"LINESTRING (-75.1409535 5.7304006, -75.1401711 5.7302653)"
452886861,Calle 30,residential,False,True,86.425,,,"LINESTRING (-75.1409535 5.7304006, -75.1417231 5.7305337)"
452886903,,residential,False,False,91.558,,,"LINESTRING (-75.1409535 5.7304006, -75.1407937 5.7312085)"
452894773,Calle 32,residential,False,True,81.35,,,"LINESTRING (-75.1407416 5.7323159, -75.14013 5.732722)"
452886903,,residential,False,True,124.674,,,"LINESTRING (-75.1407416 5.7323159, -75.140683 5.731769, -75.1407937 5.7312085)"
452894773,Calle 32,residential,False,False,96.19399999999999,,,"LINESTRING (-75.1407416 5.7323159, -75.141136 5.732054, -75.1415268 5.732113)"
452886904,Carrera 29,residential,False,False,86.663,,,"LINESTRING (-75.1415268 5.732113, -75.141622 5.7313394)"
452886904,Carrera 29,residential,False,True,73.104,,,"LINESTRING (-75.1415268 5.732113, -75.141442 5.732765)"
452894773,Calle 32,residential,False,False,91.082,,,"LINESTRING (-75.1415268 5.732113, -75.1423407 5.732236)"
452894773,Calle 32,residential,False,True,96.19399999999999,,,"LINESTRING (-75.1415268 5.732113, -75.141136 5.732054, -75.1407416 5.7323159)"
452886860,Calle 29,residential,False,True,87.833,,,"LINESTRING (-75.1441632 5.730104, -75.1433785 5.7299843)"
452886909,Carrera 32,residential,False,False,87.654,,,"LINESTRING (-75.1441632 5.730104, -75.1440633 5.730886)"
"[452886859, 452886860]","['Carrera 33', 'Calle 29']",residential,False,False,170.789,,,"LINESTRING (-75.1441632 5.730104, -75.144884 5.730181, -75.144873 5.730781, -75.1448482 5.7309941)"
452886859,Carrera 33,residential,False,False,83.99,,,"LINESTRING (-75.1447507 5.7318346, -75.144664 5.732585)"
452886859,Carrera 33,residential,False,True,94.08,,,"LINESTRING (-75.1447507 5.7318346, -75.1448031 5.7313836, -75.1448126 5.7313018, -75.1448482 5.7309941)"
452896789,Calle 31,residential,False,False,257.222,,,"LINESTRING (-75.1447507 5.7318346, -75.146377 5.732091, -75.146564 5.732017, -75.146706 5.732004, -75.1470382 5.7320424)"
452886896,,residential,False,True,93.897,,,"LINESTRING (-75.1392409 5.7309611, -75.139412 5.730134)"
452896788,Calle 31,residential,False,False,87.42,,,"LINESTRING (-75.1392409 5.7309611, -75.140021 5.731086)"
452896788,Calle 31,residential,False,True,89.02499999999999,,,"LINESTRING (-75.1392409 5.7309611, -75.139234 5.73096, -75.1384516 5.7308055)"
452886861,Calle 30,residential,False,True,96.161,,,"LINESTRING (-75.1385553 5.7299882, -75.139412 5.730134)"
452886895,,residential,False,False,91.601,,,"LINESTRING (-75.1385553 5.7299882, -75.1384516 5.7308055)"
863420043,,residential,False,True,82.908,30,5,"LINESTRING (-75.1385553 5.7299882, -75.1385938 5.7295971, -75.1388084 5.7295864, -75.1389372 5.7296398)"
452886903,,residential,False,True,91.558,,,"LINESTRING (-75.1407937 5.7312085, -75.1409535 5.7304006)"
452896788,Calle 31,residential,False,False,92.791,,,"LINESTRING (-75.1407937 5.7312085, -75.141622 5.7313394)"
452896788,Calle 31,residential,False,True,86.569,,,"LINESTRING (-75.1407937 5.7312085, -75.140021 5.731086)"
452886903,,residential,False,False,124.674,,,"LINESTRING (-75.1407937 5.7312085, -75.140683 5.731769, -75.1407416 5.7323159)"
452894773,Calle 32,residential,False,False,89.243,,,"LINESTRING (-75.143063 5.7323451, -75.1438607 5.7324641)"
452894773,Calle 32,residential,False,True,80.83,,,"LINESTRING (-75.143063 5.7323451, -75.1423407 5.732236)"
452894774,Carrera 31,residential,False,False,85.323,,,"LINESTRING (-75.143063 5.7323451, -75.1431649 5.7315845)"
452886861,Calle 30,residential,False,False,86.425,,,"LINESTRING (-75.1417231 5.7305337, -75.1409535 5.7304006)"
452886904,Carrera 29,residential,False,True,90.285,,,"LINESTRING (-75.1417231 5.7305337, -75.141622 5.7313394)"
452886861,Calle 30,residential,False,True,90.134,,,"LINESTRING (-75.1417231 5.7305337, -75.1421558 5.7306083, -75.1425258 5.7306721)"
562014757,Carrera 31,residential,False,False,88.806,,,"LINESTRING (-75.1432736 5.7307761, -75.1433785 5.7299843)"
452886861,Calle 30,residential,False,False,83.54,,,"LINESTRING (-75.1432736 5.7307761, -75.143212 5.7307675, -75.1425258 5.7306721)"
562014757,Carrera 31,residential,False,True,80.908,,,"LINESTRING (-75.1432736 5.7307761, -75.1431847 5.7309433, -75.1431037 5.7314757)"
561668533,Calle 30,residential,True,False,87.669,,,"LINESTRING (-75.1448482 5.7309941, -75.1440633 5.730886)"
452886859,Carrera 33,residential,False,False,94.08,,,"LINESTRING (-75.1448482 5.7309941, -75.1448126 5.7313018, -75.1448031 5.7313836, -75.1447507 5.7318346)"
"[452886859, 452886860]","['Carrera 33', 'Calle 29']",residential,False,True,170.789,,,"LINESTRING (-75.1448482 5.7309941, -75.144873 5.730781, -75.144884 5.730181, -75.1441632 5.730104)"
452886906,Carrera 30,residential,False,False,86.107,,,"LINESTRING (-75.1424175 5.7314654, -75.1423407 5.732236)"
452886906,Carrera 30,residential,False,True,89.021,,,"LINESTRING (-75.1424175 5.7314654, -75.1425258 5.7306721)"
452896788,Calle 31,residential,False,True,89.122,,,"LINESTRING (-75.1424175 5.7314654, -75.141622 5.7313394)"
562014758,Calle 31,residential,True,False,79.854,,,"LINESTRING (-75.1424175 5.7314654, -75.1428179 5.7315292, -75.1429267 5.7314466, -75.1431037 5.7314757)"
452886859,Carrera 33,residential,False,True,83.99,,,"LINESTRING (-75.144664 5.732585, -75.1447507 5.7318346)"
452894773,Calle 32,residential,False,False,37.151,,,"LINESTRING (-75.144664 5.732585, -75.144996 5.732635)"
452894773,Calle 32,residential,False,True,89.887,,,"LINESTRING (-75.144664 5.732585, -75.1438607 5.7324641)"
452886906,Carrera 30,residential,False,True,86.107,,,"LINESTRING (-75.1423407 5.732236, -75.1424175 5.7314654)"
452894773,Calle 32,residential,False,False,80.83,,,"LINESTRING (-75.1423407 5.732236, -75.143063 5.7323451)"
452894773,Calle 32,residential,False,True,91.082,,,"LINESTRING (-75.1423407 5.732236, -75.1415268 5.732113)"
452886906,Carrera 30,residential,False,False,129.527,,,"LINESTRING (-75.1423407 5.732236, -75.142305 5.732624, -75.142419 5.732758, -75.142666 5.733305)"
452896789,Calle 31,residential,False,False,23.045,,,"LINESTRING (-75.1470382 5.7320424, -75.1472451 5.7320663)"
561603932,,residential,False,True,40.737,,,"LINESTRING (-75.1470382 5.7320424, -75.1470584 5.7316766)"
452896789,Calle 31,residential,False,True,257.222,,,"LINESTRING (-75.1470382 5.7320424, -75.146706 5.732004, -75.146564 5.732017, -75.146377 5.732091, -75.1447507 5.7318346)"
561603932,,residential,False,False,40.737,,,"LINESTRING (-75.1470584 5.7316766, -75.1470382 5.7320424)"
452896789,Calle 31,residential,False,False,13.344,,,"LINESTRING (-75.1472451 5.7320663, -75.1473649 5.7320802)"
452896789,Calle 31,residential,False,True,23.045,,,"LINESTRING (-75.1472451 5.7320663, -75.1470382 5.7320424)"
561603933,,residential,False,True,28.717,,,"LINESTRING (-75.1472451 5.7320663, -75.1472636 5.7318087)"
561603933,,residential,False,False,28.717,,,"LINESTRING (-75.1472636 5.7318087, -75.1472451 5.7320663)"
452896789,Calle 31,residential,False,True,13.344,,,"LINESTRING (-75.1473649 5.7320802, -75.1472451 5.7320663)"
562014756,Calle 31,residential,True,False,13.864,,,"LINESTRING (-75.1431037 5.7314757, -75.1431649 5.7315845)"
562014757,Carrera 31,residential,False,False,80.908,,,"LINESTRING (-75.1431037 5.7314757, -75.1431847 5.7309433, -75.1432736 5.7307761)"
863420043,,residential,False,False,82.908,30,5,"LINESTRING (-75.1389372 5.7296398, -75.1388084 5.7295864, -75.1385938 5.7295971, -75.1385553 5.7299882)"
863420044,,residential,False,True,53.962,30,5,"LINESTRING (-75.139744 5.729987, -75.1394794 5.7299347, -75.1394219 5.7300216, -75.139412 5.730134)"
