osmid,name,highway,oneway,reversed,length,geometry,ref,width,lanes,maxspeed
817021406,Calle 13,residential,False,False,83.88,"LINESTRING (-73.9736468 9.0084073, -73.9743054 9.0087893)",,,,
817021406,Calle 13,residential,False,True,70.918,"LINESTRING (-73.9736468 9.0084073, -73.9730708 9.008119)",,,,
237612189,,tertiary,False,False,49.43,"LINESTRING (-73.9751427 9.0085217, -73.9749234 9.0089099)",,,,
237612189,,tertiary,False,True,70.669,"LINESTRING (-73.9751427 9.0085217, -73.9754894 9.0079863)",,,,
237684041,Carrera 17,residential,False,False,120.814,"LINESTRING (-73.9751427 9.0085217, -73.974268 9.0078628)",,,,
237612170,Calle 10,residential,False,False,103.104,"LINESTRING (-73.9743054 9.0087893, -73.974268 9.0078628)",,,,
237612170,Calle 10,residential,False,True,57.605,"LINESTRING (-73.9743054 9.0087893, -73.9743389 9.0093063)",,,,
817021406,Calle 13,residential,False,False,69.183,"LINESTRING (-73.9743054 9.0087893, -73.9749234 9.0089099)",,,,
817021406,Calle 13,residential,False,True,83.88,"LINESTRING (-73.9743054 9.0087893, -73.9736468 9.0084073)",,,,
237612189,,tertiary,False,True,49.43,"LINESTRING (-73.9749234 9.0089099, -73.9751427 9.0085217)",,,,
817021406,Calle 13,residential,False,False,58.707,"LINESTRING (-73.9749234 9.0089099, -73.9753933 9.0091616)",,,,
817021406,Calle 13,residential,False,True,69.183,"LINESTRING (-73.9749234 9.0089099, -73.9743054 9.0087893)",,,,
237611993,Calle 9,residential,False,False,60.881,"LINESTRING (-73.9734142 9.0089053, -73.9731899 9.009406)",,,,
237611993,Calle 9,residential,False,True,60.983,"LINESTRING (-73.9734142 9.0089053, -73.9736468 9.0084073)",,,,
237612016,Calle 18A,residential,False,False,110.911,"LINESTRING (-73.9734142 9.0089053, -73.9743389 9.0093063)",,,,
237612202,,residential,False,True,49.151,"LINESTRING (-73.9777387 9.0089737, -73.9780063 9.0086194)",,,,
818580938,Diagional 13A,residential,False,False,56.879,"LINESTRING (-73.9777387 9.0089737, -73.9774084 9.0093677)",,,,
1171879284,Carrera 16,trunk,False,True,48.976,"LINESTRING (-73.9777387 9.0089737, -73.9781082 9.0092203)",78,,,
1171879288,Carrera 16,trunk,False,False,6.696,"LINESTRING (-73.9777387 9.0089737, -73.9776896 9.008938)",78,,,
817021406,Calle 13,residential,False,True,58.707,"LINESTRING (-73.9753933 9.0091616, -73.9749234 9.0089099)",,,,
237612016,Calle 18A,residential,False,True,110.911,"LINESTRING (-73.9743389 9.0093063, -73.9734142 9.0089053)",,,,
237612170,Calle 10,residential,False,False,57.605,"LINESTRING (-73.9743389 9.0093063, -73.9743054 9.0087893)",,,,
237611942,Calle Nueva,primary,True,False,216.573,"LINESTRING (-73.971179 9.0093537, -73.9719596 9.0075651)",43,,1,60
1169738952,Calle 7,tertiary,False,False,9.204,"LINESTRING (-73.971179 9.0093537, -73.9710994 9.0093278)",,,,
237611993,Calle 9,residential,False,True,60.881,"LINESTRING (-73.9731899 9.009406, -73.9734142 9.0089053)",,,,
237612232,Calle 1B,residential,False,False,35.486,"LINESTRING (-73.9700872 9.0019556, -73.9700379 9.002271)",,,,
237612232,Calle 1B,residential,False,True,11.631,"LINESTRING (-73.9700872 9.0019556, -73.9700769 9.0018515)",,,,
237612168,Carrera 14,residential,False,False,44.197,"LINESTRING (-73.9695057 9.0031935, -73.9698313 9.0034271)",,,,
817015070,,residential,False,True,74.036,"LINESTRING (-73.9695057 9.0031935, -73.9695003 9.0025277)",,,,
817021405,Carrera 16A,residential,False,True,48.353,"LINESTRING (-73.9771136 9.0091206, -73.9767511 9.0088738)",,,,
817021415,Diagonal 13,residential,False,False,52.239,"LINESTRING (-73.9771136 9.0091206, -73.9774041 9.0087486)",,,,
1167836180,Carrera 16A,residential,False,True,42.463,"LINESTRING (-73.9771136 9.0091206, -73.9774084 9.0093677)",,,,
237611957,Carrera 17,residential,False,True,34.865,"LINESTRING (-73.9742491 9.0075786, -73.9739544 9.007462)",,,,
817021408,Calle 9A,residential,False,False,103.317,"LINESTRING (-73.9742491 9.0075786, -73.9744454 9.0066699)",,,,
"[237612170, 237611957]","['Calle 10', 'Carrera 17']",residential,False,"[False, True]",33.747,"LINESTRING (-73.9742491 9.0075786, -73.9742881 9.0076094, -73.974268 9.0078628)",,,,
817021410,,residential,False,False,30.268,"LINESTRING (-73.976919 9.0065542, -73.9771187 9.0063666)",,,,
817021410,,residential,False,True,33.542,"LINESTRING (-73.976919 9.0065542, -73.9767707 9.0068179)",,,,
422083276,Carrera 15,residential,False,True,123.361,"LINESTRING (-73.976919 9.0065542, -73.976629 9.0063728, -73.9760207 9.0058906)",,,,
237611981,Carrera 15A,secondary,False,False,83.35,"LINESTRING (-73.9751129 9.005873, -73.9757678 9.0062518)",,,,
237611981,Carrera 15A,secondary,False,True,53.358,"LINESTRING (-73.9751129 9.005873, -73.9746897 9.0056373)",,,,
817021411,Calle 10,residential,False,False,111.02,"LINESTRING (-73.9751129 9.005873, -73.9754909 9.004947)",,,,
237612189,,tertiary,False,False,70.669,"LINESTRING (-73.9754894 9.0079863, -73.9751427 9.0085217)",,,,
237612189,,tertiary,False,True,53.112,"LINESTRING (-73.9754894 9.0079863, -73.9757574 9.0075887)",,,,
817021412,Carrera 16A,residential,False,False,86.007,"LINESTRING (-73.9754894 9.0079863, -73.9761219 9.0084424)",,,,
237611981,Carrera 15A,secondary,False,True,19.626,"LINESTRING (-73.9772142 9.0070883, -73.977072 9.0069814)",,,,
817021413,,residential,False,True,70.234,"LINESTRING (-73.9772142 9.0070883, -73.9767543 9.0075272)",,,,
237611981,Carrera 15A,secondary,False,False,29.686999999999998,"LINESTRING (-73.9772142 9.0070883, -73.977313 9.0071791, -73.9774131 9.0072691)",,,,
817021413,,residential,False,False,60.931,"LINESTRING (-73.9764279 9.0079703, -73.9767543 9.0075272)",,,,
1171879293,Carrera 16,residential,False,False,6.779,"LINESTRING (-73.9764279 9.0079703, -73.9763944 9.0080215)",,,,
1171879287,Carrera 16,trunk,True,False,84.288,"LINESTRING (-73.9764279 9.0079703, -73.976223 9.0078243, -73.9757924 9.0075456)",78,,,
237611981,Carrera 15A,secondary,False,False,51.111,"LINESTRING (-73.9774888 9.007341, -73.9777961 9.0076862)",,,,
237611981,Carrera 15A,secondary,False,True,11.534,"LINESTRING (-73.9774888 9.007341, -73.9774131 9.0072691)",,,,
817021414,,residential,False,True,66.458,"LINESTRING (-73.9774888 9.007341, -73.9770762 9.0077782)",,,,
817021414,,residential,False,False,58.997,"LINESTRING (-73.9767714 9.0082151, -73.9770762 9.0077782)",,,,
1171879287,Carrera 16,trunk,True,False,46.52,"LINESTRING (-73.9767714 9.0082151, -73.9764279 9.0079703)",78,,,
1171879292,Carrera 16,residential,False,False,6.444,"LINESTRING (-73.9767714 9.0082151, -73.9767396 9.0082638)",78,,,
237611981,Carrera 15A,secondary,False,False,42.826,"LINESTRING (-73.9780454 9.0079786, -73.9783429 9.0082276)",,,,
237611981,Carrera 15A,secondary,False,True,42.506,"LINESTRING (-73.9780454 9.0079786, -73.9777961 9.0076862)",,,,
1171879283,Diagonal 13,residential,False,True,56.43,"LINESTRING (-73.9780454 9.0079786, -73.9777054 9.0083591)",,,,
817021415,Diagonal 13,residential,False,True,52.239,"LINESTRING (-73.9774041 9.0087486, -73.9771136 9.0091206)",,,,
1171879289,Carrera 16,residential,False,True,6.957,"LINESTRING (-73.9774041 9.0087486, -73.977444 9.0087)",78,,,
1171879286,Carrera 16,trunk,True,False,37.834999999999994,"LINESTRING (-73.9774041 9.0087486, -73.9775432 9.0088528, -73.9776896 9.008938)",78,,,
817021416,,residential,False,False,52.912,"LINESTRING (-73.9771003 9.0084508, -73.9773965 9.0080755)",,,,
1171879291,Carrera 16,residential,False,False,6.23,"LINESTRING (-73.9771003 9.0084508, -73.9770682 9.008497)",78,,,
1171879287,Carrera 16,trunk,True,False,44.626999999999995,"LINESTRING (-73.9771003 9.0084508, -73.9769917 9.008372, -73.9767714 9.0082151)",78,,,
1171879284,Carrera 16,trunk,False,False,48.976,"LINESTRING (-73.9781082 9.0092203, -73.9777387 9.0089737)",78,,,
817024104,Carrera 15A,residential,False,True,53.814,"LINESTRING (-73.9783896 9.0089209, -73.9780063 9.0086194)",,,,
237612202,,residential,False,False,49.151,"LINESTRING (-73.9780063 9.0086194, -73.9777387 9.0089737)",,,,
237612202,,residential,False,True,57.136,"LINESTRING (-73.9780063 9.0086194, -73.9783429 9.0082276)",,,,
817024104,Carrera 15A,residential,False,False,53.814,"LINESTRING (-73.9780063 9.0086194, -73.9783896 9.0089209)",,,,
817024104,Carrera 15A,residential,False,True,43.929,"LINESTRING (-73.9780063 9.0086194, -73.9777054 9.0083591)",,,,
817024104,Carrera 15A,residential,False,False,43.929,"LINESTRING (-73.9777054 9.0083591, -73.9780063 9.0086194)",,,,
817024104,Carrera 15A,residential,False,True,46.318,"LINESTRING (-73.9777054 9.0083591, -73.9773965 9.0080755)",,,,
1171879283,Diagonal 13,residential,False,False,56.43,"LINESTRING (-73.9777054 9.0083591, -73.9780454 9.0079786)",,,,
1171879283,Diagonal 13,residential,False,True,47.55,"LINESTRING (-73.9777054 9.0083591, -73.977444 9.0087)",,,,
817021416,,residential,False,False,61.643,"LINESTRING (-73.9773965 9.0080755, -73.9777961 9.0076862)",,,,
817021416,,residential,False,True,52.912,"LINESTRING (-73.9773965 9.0080755, -73.9771003 9.0084508)",,,,
817024104,Carrera 15A,residential,False,False,46.318,"LINESTRING (-73.9773965 9.0080755, -73.9777054 9.0083591)",,,,
817024104,Carrera 15A,residential,False,True,48.273,"LINESTRING (-73.9773965 9.0080755, -73.9770762 9.0077782)",,,,
817021414,,residential,False,False,66.458,"LINESTRING (-73.9770762 9.0077782, -73.9774888 9.007341)",,,,
817021414,,residential,False,True,58.997,"LINESTRING (-73.9770762 9.0077782, -73.9767714 9.0082151)",,,,
817024104,Carrera 15A,residential,False,False,48.273,"LINESTRING (-73.9770762 9.0077782, -73.9773965 9.0080755)",,,,
817024104,Carrera 15A,residential,False,True,45.042,"LINESTRING (-73.9770762 9.0077782, -73.9767543 9.0075272)",,,,
817021413,,residential,False,False,70.234,"LINESTRING (-73.9767543 9.0075272, -73.9772142 9.0070883)",,,,
817021413,,residential,False,True,60.931,"LINESTRING (-73.9767543 9.0075272, -73.9764279 9.0079703)",,,,
817024104,Carrera 15A,residential,False,False,45.042,"LINESTRING (-73.9767543 9.0075272, -73.9770762 9.0077782)",,,,
818580938,Diagional 13A,residential,False,True,56.879,"LINESTRING (-73.9774084 9.0093677, -73.9777387 9.0089737)",,,,
1167836180,Carrera 16A,residential,False,False,42.463,"LINESTRING (-73.9774084 9.0093677, -73.9771136 9.0091206)",,,,
422083276,Carrera 15,residential,False,True,27.008,"LINESTRING (-73.9754909 9.004947, -73.9754753 9.0047046)",,,,
817021411,Calle 10,residential,False,True,111.02,"LINESTRING (-73.9754909 9.004947, -73.9751129 9.005873)",,,,
422083276,Carrera 15,residential,False,False,123.336,"LINESTRING (-73.9754909 9.004947, -73.9755312 9.0051668, -73.9755888 9.0053615, -73.9756693 9.0055059, -73.9760207 9.0058906)",,,,
1169738952,Calle 7,tertiary,False,True,9.204,"LINESTRING (-73.9710994 9.0093278, -73.971179 9.0093537)",,,,
1169738951,Calle 13,residential,False,True,7.304,"LINESTRING (-73.9719013 9.0075335, -73.9719596 9.0075651)",,,,
1162656286,Calle Nueva,primary,True,False,218.116,"LINESTRING (-73.9719013 9.0075335, -73.97155 9.0082887, -73.9713685 9.0086899, -73.9711155 9.0092898, -73.9710994 9.0093278)",43,,2,60
1162661877,Calle Nueva,trunk,True,False,6.358,"LINESTRING (-73.9727775 9.0054784, -73.9727541 9.0055307)",78,,1,60
237612061,Carrera 16,secondary,True,False,14.161999999999999,"LINESTRING (-73.9727775 9.0054784, -73.9727386 9.0054673, -73.9726536 9.0054431)",,,,
1169522634,Carrera 15A,primary,False,True,7.731,"LINESTRING (-73.9730211 9.0049939, -73.9730863 9.0050201)",,,,
1162656288,Calle Nueva,trunk,True,False,60.150999999999996,"LINESTRING (-73.9730211 9.0049939, -73.9728024 9.0054281, -73.9727775 9.0054784)",78,,1,60
237612127,Carrera 15,residential,False,False,8.343,"LINESTRING (-73.9732592 9.004496, -73.9733305 9.0045219)",,,,
1162656288,Calle Nueva,trunk,True,False,61.229,"LINESTRING (-73.9732592 9.004496, -73.9730211 9.0049939)",78,,1,60
237612127,Carrera 15,residential,False,True,58.174,"LINESTRING (-73.9732592 9.004496, -73.9732233 9.0044843, -73.972778 9.0042779)",,,,
237612137,Carrera 13C,residential,False,False,6.864,"LINESTRING (-73.9736139 9.0038088, -73.9736696 9.0038368)",,,,
237612137,Carrera 13C,residential,False,True,60.456,"LINESTRING (-73.9736139 9.0038088, -73.9735741 9.0037896, -73.9731139 9.0035814)",,,,
1162656288,Calle Nueva,trunk,True,False,85.772,"LINESTRING (-73.9736139 9.0038088, -73.973442 9.0041364, -73.9732592 9.004496)",78,,1,60
1162656288,Calle Nueva,trunk,True,False,129.22899999999998,"LINESTRING (-73.9742473 9.0025328, -73.974219 9.0025893, -73.9741126 9.002802, -73.9739714 9.0031378, -73.9737545 9.0035877)",78,,1,60
1188381341,Calle Nueva,secondary,True,False,23.751,"LINESTRING (-73.9742473 9.0025328, -73.9742579 9.0025533, -73.9742709 9.0025685, -73.9742981 9.002596, -73.9743331 9.0026129, -73.9743624 9.0026248, -73.9743908 9.00263, -73.9744246 9.0026361)",78,,,
417033842,Carrera 13,trunk,False,False,6.928,"LINESTRING (-73.9741978 9.0009485, -73.974259 9.0009334)",78,,,
417033842,Carrera 13,trunk,False,True,36.358,"LINESTRING (-73.9741978 9.0009485, -73.9741778 9.0009455, -73.9741679 9.0009441, -73.9738696 9.0009057)",78,,,
1162656288,Calle Nueva,trunk,True,False,164.55899999999997,"LINESTRING (-73.9741978 9.0009485, -73.9742223 9.0010557, -73.9742388 9.0011516, -73.9742694 9.0013292, -73.974289 9.0014426, -73.9743144 9.0018616, -73.9743168 9.0022536, -73.9742949 9.0023701, -73.9742818 9.0024156)",78,,1,60
391399798,Calle 8,secondary,False,False,112.874,"LINESTRING (-73.9746209 9.0029237, -73.9747344 9.0031784, -73.9747713 9.0033368, -73.9747649 9.0034584, -73.9747333 9.0035759, -73.9746551 9.0038977)",,5,,
1162656289,Calle 8,secondary,True,False,49.521,"LINESTRING (-73.9746209 9.0029237, -73.9745631 9.0027039, -73.9745573 9.0026876, -73.9744901 9.0024979)",,5,1,
391399795,Calle Nueva,trunk,True,False,17.238,"LINESTRING (-73.9744246 9.0026361, -73.9744638 9.0025794, -73.9744833 9.0025386, -73.9744901 9.0024979)",78,,1,60
1162656290,Calle 8,secondary,True,False,38.604,"LINESTRING (-73.9744246 9.0026361, -73.9744838 9.0027141, -73.9745074 9.0027445, -73.9746209 9.0029237)",,5,1,
1162656288,Calle Nueva,trunk,True,False,13.572,"LINESTRING (-73.9742818 9.0024156, -73.9742615 9.0024818, -73.9742473 9.0025328)",78,,1,60
1162656298,Carrera 16,secondary,True,False,14.725000000000001,"LINESTRING (-73.9726536 9.0054431, -73.9727222 9.0055016, -73.9727346 9.0055136, -73.9727541 9.0055307)",,,,
1162656299,Carrera 16,secondary,False,False,42.658,"LINESTRING (-73.9726536 9.0054431, -73.972476 9.0053656, -73.9722983 9.0052881)",,,,
1162656297,Carrera 16,trunk,True,False,8.514,"LINESTRING (-73.9727541 9.0055307, -73.9728231 9.0055656)",78,,,
1162656286,Calle Nueva,primary,True,False,124.999,"LINESTRING (-73.9727541 9.0055307, -73.9724605 9.0062049, -73.9723221 9.0065704)",43,,2,60
237612137,Carrera 13C,residential,False,True,6.864,"LINESTRING (-73.9736696 9.0038368, -73.9736139 9.0038088)",,,,
391399795,Calle Nueva,trunk,True,False,158.106,"LINESTRING (-73.9736696 9.0038368, -73.9740032 9.0031659, -73.9740837 9.003047, -73.974201 9.0029151, -73.9743321 9.0027537, -73.9744246 9.0026361)",78,,1,60
1162661876,Calle Nueva,trunk,True,False,6.201,"LINESTRING (-73.9728231 9.0055656, -73.9728457 9.0055145)",78,,1,60
1167836187,Carrera 16,trunk,True,False,144.317,"LINESTRING (-73.9728231 9.0055656, -73.9728562 9.0055857, -73.9733519 9.005887, -73.973923 9.006275)",78,,,
237612197,Carrera 18,residential,False,False,43.05,"LINESTRING (-73.9711275 9.0069669, -73.971485 9.0071257)",,,,
237612197,Carrera 18,residential,False,True,25.142,"LINESTRING (-73.9711275 9.0069669, -73.9709261 9.0068594)",,,,
1162656286,Calle Nueva,primary,True,False,21.073,"LINESTRING (-73.9719859 9.0073634, -73.9719013 9.0075335)",43,,2,60
1167836190,Carrera 18,secondary,False,False,7.366,"LINESTRING (-73.9719859 9.0073634, -73.9720459 9.007393)",,5,,
1167836190,Carrera 18,secondary,False,True,61.032999999999994,"LINESTRING (-73.9719859 9.0073634, -73.9719461 9.0073457, -73.971485 9.0071257)",,5,,
1167836186,Carrera 16,primary,False,True,5.73,"LINESTRING (-73.973923 9.006275, -73.9739528 9.0062327)",,,,
237611970,Calle 8,secondary,False,False,119.626,"LINESTRING (-73.973923 9.006275, -73.9737256 9.0067539, -73.9735743 9.0072923)",,5,,
1171879297,Carrera 16,trunk,True,False,40.835,"LINESTRING (-73.973923 9.006275, -73.9739835 9.0063161, -73.9742193 9.0064967)",78,,,
237611993,Calle 9,residential,False,False,111.209,"LINESTRING (-73.9742193 9.0064967, -73.9739544 9.007462)",,,,
1171879299,Carrera 16,trunk,True,False,31.424,"LINESTRING (-73.9742193 9.0064967, -73.9744454 9.0066699)",78,,,
1171879301,Carrera 16,residential,False,True,5.536,"LINESTRING (-73.9742193 9.0064967, -73.9742489 9.0064564)",,,,
817021408,Calle 9A,residential,False,True,103.317,"LINESTRING (-73.9744454 9.0066699, -73.9742491 9.0075786)",,,,
1162656300,Carrera 16,trunk,True,False,95.36999999999999,"LINESTRING (-73.9744454 9.0066699, -73.9746182 9.0067984, -73.975149 9.0071725)",78,,,
237612189,,tertiary,False,False,53.112,"LINESTRING (-73.9757574 9.0075887, -73.9754894 9.0079863)",,,,
1171879279,,residential,False,True,6.144,"LINESTRING (-73.9757574 9.0075887, -73.9757924 9.0075456)",,,,
1171879285,Carrera 16,trunk,True,False,84.912,"LINESTRING (-73.9757574 9.0075887, -73.9763944 9.0080215)",78,,,
237611957,Carrera 17,residential,False,False,7.632,"LINESTRING (-73.9723221 9.0065704, -73.9723832 9.0066031)",,,,
237611957,Carrera 17,residential,False,True,60.325,"LINESTRING (-73.9723221 9.0065704, -73.9722944 9.006555, -73.9718375 9.006315)",,,,
1162656286,Calle Nueva,primary,True,False,95.596,"LINESTRING (-73.9723221 9.0065704, -73.9721515 9.0069708, -73.9719859 9.0073634)",43,,2,60
237611981,Carrera 15A,secondary,False,False,11.534,"LINESTRING (-73.9774131 9.0072691, -73.9774888 9.007341)",,,,
237611981,Carrera 15A,secondary,False,True,29.686999999999998,"LINESTRING (-73.9774131 9.0072691, -73.977313 9.0071791, -73.9772142 9.0070883)",,,,
"[1167836182, 1167836183]",,residential,False,False,88.225,"LINESTRING (-73.9774131 9.0072691, -73.9776945 9.0068765, -73.9774594 9.0066675)",,,,
817021410,,residential,False,True,30.268,"LINESTRING (-73.9771187 9.0063666, -73.976919 9.0065542)",,,,
"[1167836184, 1167836185, 817021410]",,residential,False,"[False, True]",141.689,"LINESTRING (-73.9771187 9.0063666, -73.9774273 9.0060364, -73.9776932 9.0062173, -73.9774594 9.0066675)",,,,
1167836182,,residential,False,True,50.195,"LINESTRING (-73.9771187 9.0063666, -73.9773436 9.0065646, -73.9774594 9.0066675)",,,,
1167836182,,residential,False,False,50.195,"LINESTRING (-73.9774594 9.0066675, -73.9773436 9.0065646, -73.9771187 9.0063666)",,,,
"[1167836184, 1167836185, 817021410]",,residential,False,"[False, True]",141.68900000000002,"LINESTRING (-73.9774594 9.0066675, -73.9776932 9.0062173, -73.9774273 9.0060364, -73.9771187 9.0063666)",,,,
"[1167836182, 1167836183]",,residential,False,True,88.225,"LINESTRING (-73.9774594 9.0066675, -73.9776945 9.0068765, -73.9774131 9.0072691)",,,,
1171879283,Diagonal 13,residential,False,False,47.55,"LINESTRING (-73.977444 9.0087, -73.9777054 9.0083591)",,,,
1171879287,Carrera 16,trunk,True,False,46.825,"LINESTRING (-73.977444 9.0087, -73.9771003 9.0084508)",78,,,
1171879289,Carrera 16,residential,False,False,6.957,"LINESTRING (-73.977444 9.0087, -73.9774041 9.0087486)",78,,,
1171879288,Carrera 16,trunk,False,True,6.696,"LINESTRING (-73.9776896 9.008938, -73.9777387 9.0089737)",78,,,
1171879287,Carrera 16,trunk,True,False,38.274,"LINESTRING (-73.9776896 9.008938, -73.9776002 9.0088133, -73.977444 9.0087)",78,,,
1171879286,Carrera 16,trunk,True,False,46.298,"LINESTRING (-73.9770682 9.008497, -73.9774041 9.0087486)",78,,,
1171879290,,residential,False,False,54.482,"LINESTRING (-73.9770682 9.008497, -73.9767511 9.0088738)",,,,
1171879291,Carrera 16,residential,False,True,6.23,"LINESTRING (-73.9770682 9.008497, -73.9771003 9.0084508)",78,,,
817021405,Carrera 16A,residential,False,False,48.353,"LINESTRING (-73.9767511 9.0088738, -73.9771136 9.0091206)",,,,
1171879290,,residential,False,True,54.482,"LINESTRING (-73.9767511 9.0088738, -73.9770682 9.008497)",,,,
"[817021412, 817021405]",Carrera 16A,residential,False,True,84.122,"LINESTRING (-73.9767511 9.0088738, -73.9761937 9.0084942, -73.9761219 9.0084424)",,,,
1171879292,Carrera 16,residential,False,True,6.444,"LINESTRING (-73.9767396 9.0082638, -73.9767714 9.0082151)",78,,,
"[1171879285, 1171879286]",Carrera 16,trunk,True,False,44.439,"LINESTRING (-73.9767396 9.0082638, -73.9770518 9.0084846, -73.9770682 9.008497)",78,,,
1171879293,Carrera 16,residential,False,True,6.779,"LINESTRING (-73.9763944 9.0080215, -73.9764279 9.0079703)",,,,
1171879294,,residential,False,False,55.552,"LINESTRING (-73.9763944 9.0080215, -73.9761219 9.0084424)",,,,
1171879285,Carrera 16,trunk,True,False,46.511,"LINESTRING (-73.9763944 9.0080215, -73.9764602 9.0080662, -73.9767396 9.0082638)",78,,,
817021412,Carrera 16A,residential,False,True,86.007,"LINESTRING (-73.9761219 9.0084424, -73.9754894 9.0079863)",,,,
1171879294,,residential,False,True,55.552,"LINESTRING (-73.9761219 9.0084424, -73.9763944 9.0080215)",,,,
"[817021412, 817021405]",Carrera 16A,residential,False,False,84.122,"LINESTRING (-73.9761219 9.0084424, -73.9761937 9.0084942, -73.9767511 9.0088738)",,,,
1171879295,Carrera 16,residential,False,True,5.516,"LINESTRING (-73.975149 9.0071725, -73.9751762 9.0071308)",,,,
1162656300,Carrera 16,trunk,True,False,81.285,"LINESTRING (-73.975149 9.0071725, -73.9753976 9.0073477, -73.9757574 9.0075887)",78,,,
1171879303,,residential,False,True,59.512,"LINESTRING (-73.9715712 9.0055997, -73.9713558 9.0060908)",,,,
1171879304,,residential,False,True,58.976,"LINESTRING (-73.9715712 9.0055997, -73.9717096 9.005666, -73.9720594 9.0058205)",,,,
"[1171879305, 1171879306]",,residential,False,False,120.918,"LINESTRING (-73.9715712 9.0055997, -73.9710347 9.0053849, -73.9708192 9.0058546)",,,,
1162656296,Calle 4,secondary,False,False,60.144,"LINESTRING (-73.9720594 9.0058205, -73.9718375 9.006315)",,5,,
1162656296,Calle 4,secondary,False,True,64.754,"LINESTRING (-73.9720594 9.0058205, -73.9722983 9.0052881)",,5,,
1171879304,,residential,False,False,58.976,"LINESTRING (-73.9720594 9.0058205, -73.9717096 9.005666, -73.9715712 9.0055997)",,,,
1182599327,,residential,False,True,55.904,"LINESTRING (-73.9723073 9.0040865, -73.972778 9.0042779)",,,,
