osmid,oneway,name,highway,reversed,length,ref,maxspeed,bridge,geometry,lanes
843301359,False,,living_street,False,32.639,,,,"LINESTRING (-97.1085632 18.8460133, -97.1088487 18.8458986)",
843301359,False,,living_street,True,32.639,,,,"LINESTRING (-97.1088487 18.8458986, -97.1085632 18.8460133)",
864533439,True,Avenida Poniente 3,residential,False,91.029,,,,"LINESTRING (-97.1096206 18.8459693, -97.1104381 18.8457017)",
"[864533440, 554697211]",False,Calle Sur 10,residential,"[False, True]",113.872,,30,,"LINESTRING (-97.1096206 18.8459693, -97.10976 18.846254, -97.1100138 18.8468312, -97.1100354 18.846883, -97.1100459 18.8469107)",2
664813081,True,Calle Norte 5,residential,False,72.658,,,,"LINESTRING (-97.1080612 18.8506767, -97.1082681 18.8513001)",
97785387,False,Calle Norte 7,residential,False,78.016,,,,"LINESTRING (-97.1105667 18.8516863, -97.110374 18.8510088)",
97785387,False,Calle Norte 7,residential,True,6.099,,,,"LINESTRING (-97.1105667 18.8516863, -97.1105824 18.8517391)",
892458637,False,,residential,False,64.408,,,,"LINESTRING (-97.1089575 18.8497308, -97.1087574 18.8491834)",
892693186,False,Calle Norte 5,residential,False,20.359,,,,"LINESTRING (-97.1103834 18.8529317, -97.1103724 18.8527489)",
97785395,True,Avenida Poniente 3,residential,False,27.333,,,,"LINESTRING (-97.10663 18.8470474, -97.1068628 18.8469384)",
892738303,False,Privada Poniente 3,residential,True,21.360999999999997,,,,"LINESTRING (-97.10663 18.8470474, -97.1065824 18.8469381, -97.1066025 18.8468667)",
892738303,False,Privada Poniente 3,residential,False,21.360999999999997,,,,"LINESTRING (-97.1066025 18.8468667, -97.1065824 18.8469381, -97.10663 18.8470474)",
