osmid,oneway,highway,reversed,length,name,geometry,ref
270173955,False,residential,True,158.943,Calle La Campechana,"LINESTRING (-89.9893435 19.4873302, -89.990858 19.4873992)",
270173950,False,residential,True,76.048,Calle Edzná,"LINESTRING (-89.9892369 19.4894466, -89.9892819 19.488764)",
270173964,False,tertiary,False,159.74,,"LINESTRING (-89.9892369 19.4894466, -89.990758 19.4893598)",
270173950,False,residential,False,76.048,Calle Edzná,"LINESTRING (-89.9892819 19.488764, -89.9892369 19.4894466)",
270173950,False,residential,True,79.353,Calle Edzná,"LINESTRING (-89.9892819 19.488764, -89.9893114 19.4880509)",
863720930,False,residential,False,157.279,Calle San Pedro,"LINESTRING (-89.9892819 19.488764, -89.9900195 19.4887741, -89.9907813 19.4888095)",
270173974,False,residential,False,77.897,Calle Platanal,"LINESTRING (-89.9907813 19.4888095, -89.9908177 19.4881098)",
863720930,False,residential,False,7.164,Calle San Pedro,"LINESTRING (-89.9907813 19.4888095, -89.9908494 19.4888149)",
863720930,False,residential,True,157.279,Calle San Pedro,"LINESTRING (-89.9907813 19.4888095, -89.9900195 19.4887741, -89.9892819 19.488764)",
270173961,False,residential,False,44.285,Calle Nuevo Progreso,"LINESTRING (-89.9922239 19.4892762, -89.9922699 19.4888803)",
270173964,False,tertiary,False,69.942,,"LINESTRING (-89.9922239 19.4892762, -89.992889 19.4892259)",
270173964,False,tertiary,True,153.942,,"LINESTRING (-89.9922239 19.4892762, -89.990758 19.4893598)",
270173961,False,residential,False,78.871,Calle Nuevo Progreso,"LINESTRING (-89.9922699 19.4888803, -89.9923155 19.4881723)",
270173961,False,residential,True,44.285,Calle Nuevo Progreso,"LINESTRING (-89.9922699 19.4888803, -89.9922239 19.4892762)",
863720930,False,residential,True,149.137,Calle San Pedro,"LINESTRING (-89.9922699 19.4888803, -89.9916047 19.4888651, -89.9913499 19.488855, -89.9908494 19.4888149)",
270173961,False,residential,True,78.871,Calle Nuevo Progreso,"LINESTRING (-89.9923155 19.4881723, -89.9922699 19.4888803)",
863720936,False,residential,False,157.16,Calle Carranza,"LINESTRING (-89.9923155 19.4881723, -89.9908177 19.4881098)",
270173961,False,residential,False,77.497,Calle Nuevo Progreso,"LINESTRING (-89.9923155 19.4881723, -89.9923398 19.4875362, -89.9923419 19.4874758)",
270173955,False,residential,False,155.783,Calle La Campechana,"LINESTRING (-89.9923419 19.4874758, -89.990858 19.4873992)",
270173961,False,residential,False,79.696,Calle Nuevo Progreso,"LINESTRING (-89.9923419 19.4874758, -89.992368 19.4867595)",
270173961,False,residential,True,77.497,Calle Nuevo Progreso,"LINESTRING (-89.9923419 19.4874758, -89.9923398 19.4875362, -89.9923155 19.4881723)",
863728837,True,residential,False,82.709,Calle La Campechana,"LINESTRING (-89.9923419 19.4874758, -89.9924685 19.4875463, -89.9931096 19.4875781)",
270173956,False,residential,False,158.112,Calle Estrada,"LINESTRING (-89.9924284 19.4860655, -89.9909223 19.4859883)",
270173956,False,residential,True,180.505,Calle Estrada,"LINESTRING (-89.9924284 19.4860655, -89.9941478 19.4861537)",
270173961,False,residential,False,81.759,Calle Nuevo Progreso,"LINESTRING (-89.9924284 19.4860655, -89.9924593 19.4853308)",
270173961,False,residential,True,77.429,Calle Nuevo Progreso,"LINESTRING (-89.9924284 19.4860655, -89.992368 19.4867595)",
863692813,True,tertiary,False,192.161,,"LINESTRING (-89.9939796 19.4892151, -89.9956612 19.4899032)",
863728830,True,tertiary,False,10.487,Calle Avenida La Central,"LINESTRING (-89.9939796 19.4892151, -89.9939783 19.4891208)",
863728833,False,residential,True,8.598,,"LINESTRING (-89.9931158 19.487501, -89.9931096 19.4875781)",
863728838,True,residential,False,81.175,Calle La Campechana,"LINESTRING (-89.9931158 19.487501, -89.9924794 19.4874828, -89.9923419 19.4874758)",
863728833,False,residential,False,8.598,,"LINESTRING (-89.9931096 19.4875781, -89.9931158 19.487501)",
863728837,True,residential,False,25.305,Calle La Campechana,"LINESTRING (-89.9931096 19.4875781, -89.9933506 19.4875912)",
863728834,False,residential,True,8.707,,"LINESTRING (-89.9933617 19.4875136, -89.9933506 19.4875912)",
863728838,True,residential,False,25.815,Calle La Campechana,"LINESTRING (-89.9933617 19.4875136, -89.9931158 19.487501)",
863728834,False,residential,False,8.707,,"LINESTRING (-89.9933506 19.4875912, -89.9933617 19.4875136)",
863728837,True,residential,False,78.837,Calle La Campechana,"LINESTRING (-89.9933506 19.4875912, -89.9939876 19.4876055, -89.9940834 19.4875457)",
863728829,True,tertiary,False,82.504,Calle Avenida La Central,"LINESTRING (-89.993965 19.4883724, -89.9939154 19.4891129)",
863733818,False,unclassified,True,6.489,,"LINESTRING (-89.993965 19.4883724, -89.9940269 19.488372)",
863728830,True,tertiary,False,92.071,Calle Avenida La Central,"LINESTRING (-89.9940269 19.488372, -89.9940834 19.4875457)",
863733818,False,unclassified,False,6.489,,"LINESTRING (-89.9940269 19.488372, -89.993965 19.4883724)",
270173963,False,secondary,False,33.755,Carretera Edzná-Dzibalchén,"LINESTRING (-89.9972921 19.4834876, -89.9975699 19.4836411)",CAM
270173963,False,secondary,True,18.017,Carretera Edzná-Dzibalchén,"LINESTRING (-89.9972921 19.4834876, -89.9971438 19.4834057)",CAM
270173965,False,residential,True,131.695,Calle Las Lomas,"LINESTRING (-89.9972921 19.4834876, -89.9971842 19.4835109, -89.9969106 19.4834097, -89.9960604 19.483362)",
270173963,False,secondary,False,18.017,Carretera Edzná-Dzibalchén,"LINESTRING (-89.9971438 19.4834057, -89.9972921 19.4834876)",CAM
270173963,False,secondary,True,124.395,Carretera Edzná-Dzibalchén,"LINESTRING (-89.9971438 19.4834057, -89.9969932 19.4833225, -89.9961188 19.482842)",CAM
959864842,False,residential,True,124.6,,"LINESTRING (-89.9930504 19.4881773, -89.9931389 19.4882304, -89.9932677 19.4884454, -89.9932542 19.4886401, -89.9933159 19.4887893, -89.9934075 19.4891998)",
270173964,False,tertiary,False,41.349,,"LINESTRING (-89.9934075 19.4891998, -89.9938014 19.4891799)",
270173964,False,tertiary,True,54.429,,"LINESTRING (-89.9934075 19.4891998, -89.992889 19.4892259)",
959864842,False,residential,False,124.60000000000001,,"LINESTRING (-89.9934075 19.4891998, -89.9933159 19.4887893, -89.9932542 19.4886401, -89.9932677 19.4884454, -89.9931389 19.4882304, -89.9930504 19.4881773)",
863720930,False,residential,True,7.164,Calle San Pedro,"LINESTRING (-89.9908494 19.4888149, -89.9907813 19.4888095)",
863720930,False,residential,False,149.137,Calle San Pedro,"LINESTRING (-89.9908494 19.4888149, -89.9913499 19.488855, -89.9916047 19.4888651, -89.9922699 19.4888803)",
959864843,False,residential,True,63.480000000000004,Calle Platanal,"LINESTRING (-89.9908494 19.4888149, -89.990733 19.4890421, -89.990758 19.4893598)",
270173964,False,tertiary,False,153.942,,"LINESTRING (-89.990758 19.4893598, -89.9922239 19.4892762)",
270173964,False,tertiary,True,159.74,,"LINESTRING (-89.990758 19.4893598, -89.9892369 19.4894466)",
959864843,False,residential,False,63.480000000000004,Calle Platanal,"LINESTRING (-89.990758 19.4893598, -89.990733 19.4890421, -89.9908494 19.4888149)",
863692822,False,residential,False,48.558,Calle Escondida,"LINESTRING (-89.9974841 19.4851279, -89.9974337 19.485562)",
