osmid,name,highway,oneway,reversed,length,ref,geometry,tunnel,bridge
41821424,Calle Vicente Guerrero,residential,False,True,140.146,,"LINESTRING (-98.3457161 19.4707345, -98.3468102 19.4709394, -98.3470284 19.4709744)",,
41821414,Prolongación Obregón,residential,False,False,26.491,,"LINESTRING (-98.3455516 19.4715023, -98.3456033 19.4712691)",,
41821414,Prolongación Obregón,residential,False,True,70.582,,"LINESTRING (-98.3455516 19.4715023, -98.3453273 19.4721008)",,
41821431,Calle Hermenegildo Galeana,residential,False,True,165.088,,"LINESTRING (-98.3455516 19.4715023, -98.3439931 19.4712897)",,
41821431,Calle Hermenegildo Galeana,residential,False,False,155.554,,"LINESTRING (-98.3455516 19.4715023, -98.3465372 19.4716355, -98.3470216 19.4716922)",,
41821414,Prolongación Obregón,residential,False,False,70.582,,"LINESTRING (-98.3453273 19.4721008, -98.3455516 19.4715023)",,
41821414,Prolongación Obregón,residential,False,True,19.857,,"LINESTRING (-98.3453273 19.4721008, -98.3452305 19.4722543)",,
846247898,Calle Xicohténcatl,residential,False,False,164.73,,"LINESTRING (-98.3453273 19.4721008, -98.3438307 19.4716494)",,
41821414,Prolongación Obregón,residential,False,False,19.857,,"LINESTRING (-98.3452305 19.4722543, -98.3453273 19.4721008)",,
41821414,Prolongación Obregón,residential,False,True,69.455,,"LINESTRING (-98.3452305 19.4722543, -98.3448422 19.4727604)",,
41821428,Calle Granaditas,residential,False,False,189.259,,"LINESTRING (-98.3452305 19.4722543, -98.3470076 19.472554)",,
846213784,Privada Libertad,residential,False,False,133.777,,"LINESTRING (-98.3460364 19.4731844, -98.3448422 19.4727604)",,
41821414,Prolongación Obregón,residential,False,False,69.455,,"LINESTRING (-98.3448422 19.4727604, -98.3452305 19.4722543)",,
41821414,Prolongación Obregón,residential,False,True,116.786,,"LINESTRING (-98.3448422 19.4727604, -98.3442175 19.47363)",,
846213784,Privada Libertad,residential,False,True,133.777,,"LINESTRING (-98.3448422 19.4727604, -98.3460364 19.4731844)",,
552410039,Avenida Tlaxcala,primary,False,True,50.324,MEX 136,"LINESTRING (-98.3435402 19.4691028, -98.3440116 19.4690174)",,
41821433,Calle Jaime Nunó,residential,False,True,43.47,,"LINESTRING (-98.3438307 19.4716494, -98.3439931 19.4712897)",,
846247898,Calle Xicohténcatl,residential,False,True,164.73,,"LINESTRING (-98.3438307 19.4716494, -98.3453273 19.4721008)",,
41821431,Calle Hermenegildo Galeana,residential,False,False,165.088,,"LINESTRING (-98.3439931 19.4712897, -98.3455516 19.4715023)",,
41821433,Calle Jaime Nunó,residential,False,False,43.47,,"LINESTRING (-98.3439931 19.4712897, -98.3438307 19.4716494)",,
41821433,Calle Jaime Nunó,residential,False,True,50.687,,"LINESTRING (-98.3439931 19.4712897, -98.3440984 19.4708448)",,
545301855,Avenida José María Morelos,unclassified,False,False,56.605,,"LINESTRING (-98.3469486 19.4735769, -98.3469781 19.4730686)",,
545301855,Avenida José María Morelos,unclassified,False,True,17.192,,"LINESTRING (-98.3469486 19.4735769, -98.3469366 19.4737311)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,False,69.183,,"LINESTRING (-98.3487589 19.4735445, -98.3488616 19.4729299)",,
107582909,Calle Agustín de Iturbide Norte,residential,False,True,40.427,,"LINESTRING (-98.3487589 19.4735445, -98.3486827 19.4739009)",,
846225153,Calle Insurgentes,residential,False,False,42.313,,"LINESTRING (-98.3487589 19.4735445, -98.3483708 19.47344)",,
846225153,Calle Insurgentes,residential,False,True,92.637,,"LINESTRING (-98.3487589 19.4735445, -98.3496127 19.4737592)",,
41821414,Prolongación Obregón,residential,False,False,116.786,,"LINESTRING (-98.3442175 19.47363, -98.3448422 19.4727604)",,
558275252,Calle Melchor Ocampo,residential,False,False,57.525,,"LINESTRING (-98.3442175 19.47363, -98.3447398 19.4737886)",,
552410039,Avenida Tlaxcala,primary,False,False,50.324,MEX 136,"LINESTRING (-98.3440116 19.4690174, -98.3435402 19.4691028)",,
552410039,Avenida Tlaxcala,primary,False,True,27.732,MEX 136,"LINESTRING (-98.3440116 19.4690174, -98.3442718 19.4689725)",,
107582907,Calle La Purísima,unclassified,False,False,17.609,,"LINESTRING (-98.3440116 19.4690174, -98.3439559 19.4689359, -98.343913 19.4688897)",,
552410039,Avenida Tlaxcala,primary,False,False,27.732,MEX 136,"LINESTRING (-98.3442718 19.4689725, -98.3440116 19.4690174)",,
552410039,Avenida Tlaxcala,primary,False,True,71.81400000000001,MEX 136,"LINESTRING (-98.3442718 19.4689725, -98.3445608 19.4689567, -98.3449557 19.4689776)",,
846174392,,residential,False,True,49.503,,"LINESTRING (-98.3442718 19.4689725, -98.344323 19.4686952, -98.3443737 19.4686084, -98.3444277 19.4685686)",,
552408971,Calle Francisco I. Madero,residential,False,False,23.193,,"LINESTRING (-98.3518135 19.4692109, -98.3515976 19.4691654)",,
552408971,Calle Francisco I. Madero,residential,False,True,45.214,,"LINESTRING (-98.3518135 19.4692109, -98.352242 19.469257)",,
846477021,Calle Mina,residential,False,True,79.688,,"LINESTRING (-98.3518135 19.4692109, -98.3515774 19.4698921)",,
552393627,Avenida Benito Juárez,residential,False,False,85.174,,"LINESTRING (-98.3456893 19.4703191, -98.3448773 19.4702938)",,
552393627,Avenida Benito Juárez,residential,False,True,9.574,,"LINESTRING (-98.3456893 19.4703191, -98.3457799 19.4703299)",,
845824853,Avenida Álvaro Obregón,residential,False,False,63.22,,"LINESTRING (-98.3456893 19.4703191, -98.3457687 19.4697555)",,
545301852,Calle Las Moras,residential,False,False,45.904,,"LINESTRING (-98.349134 19.4654106, -98.3488998 19.4650618)",,
"[845815592, 137161934, 845815591]",,residential,False,False,65.865,,"LINESTRING (-98.349134 19.4654106, -98.3490924 19.4654383, -98.3490144 19.4655282, -98.348743 19.4658715)",,yes
845824855,,residential,False,True,87.98599999999999,,"LINESTRING (-98.349134 19.4654106, -98.3493331 19.4654985, -98.3494458 19.4655655, -98.3498548 19.4658133)",,
137161929,,residential,False,False,21.033,,"LINESTRING (-98.3498655 19.4660503, -98.3497264 19.4661866)",,
845815592,,residential,False,True,35.861,,"LINESTRING (-98.3485499 19.4661377, -98.348743 19.4658715)",,
845824854,Camino Las Carrozas,secondary,False,False,7.889,,"LINESTRING (-98.3485499 19.4661377, -98.3485767 19.466204)",,
137161929,,residential,False,True,45.83,,"LINESTRING (-98.3494233 19.4664836, -98.3497264 19.4661866)",,
545301851,Calle Guadalupe,residential,False,False,98.587,,"LINESTRING (-98.3494233 19.4664836, -98.348743 19.4658715)",,
545301851,Calle Guadalupe,residential,False,True,48.977,,"LINESTRING (-98.3494233 19.4664836, -98.3497507 19.4667978)",,
545301851,Calle Guadalupe,residential,False,False,48.977,,"LINESTRING (-98.3497507 19.4667978, -98.3494233 19.4664836)",,
845815588,Calle La Viga,residential,False,False,67.147,,"LINESTRING (-98.3497507 19.4667978, -98.3492795 19.4672068)",,
845815588,Calle La Viga,residential,False,True,48.298,,"LINESTRING (-98.3497507 19.4667978, -98.35006 19.4664759)",,
137161914,Calle Ignacio López Rayón,secondary,False,False,25.291,,"LINESTRING (-98.3492795 19.4672068, -98.3493693 19.4674179)",,
845815588,Calle La Viga,residential,False,True,67.147,,"LINESTRING (-98.3492795 19.4672068, -98.3497507 19.4667978)",,
845824854,Camino Las Carrozas,secondary,False,True,122.086,,"LINESTRING (-98.3492795 19.4672068, -98.3489419 19.4666367, -98.348648 19.4662885)",,
41821359,Calle Mariano Abasolo,residential,False,False,49.129,,"LINESTRING (-98.3476796 19.4676833, -98.3472192 19.4676009)",,
41821359,Calle Mariano Abasolo,residential,False,True,57.799,,"LINESTRING (-98.3476796 19.4676833, -98.3482145 19.4678092)",,
137161920,Calle Danubio,residential,False,True,41.013,,"LINESTRING (-98.3476796 19.4676833, -98.3476184 19.4680476)",,
41821404,Calle Aquiles Serdán,residential,False,False,52.266,,"LINESTRING (-98.3475948 19.4682316, -98.3480829 19.4683273)",,
41821404,Calle Aquiles Serdán,residential,False,True,47.577,,"LINESTRING (-98.3475948 19.4682316, -98.3471494 19.4681496)",,
137161920,Calle Danubio,residential,False,False,20.609,,"LINESTRING (-98.3475948 19.4682316, -98.3476184 19.4680476)",,
846227826,,residential,False,False,45.368,,"LINESTRING (-98.3472444 19.4735529, -98.3474428 19.4731903)",,
41821365,Avenida Tlaxcala,primary,False,False,12.796,MEX 136,"LINESTRING (-98.3522785 19.4709231, -98.3521813 19.4708535)",,
41821365,Avenida Tlaxcala,primary,False,True,7.299,MEX 136,"LINESTRING (-98.3522785 19.4709231, -98.3523345 19.4709621)",,
846477019,Avenida Benito Juárez,residential,True,False,24.743,,"LINESTRING (-98.3522785 19.4709231, -98.3520461 19.4709619)",,
545301844,Avenida Tlaxcala,primary,False,False,8.689,MEX 136,"LINESTRING (-98.3471263 19.4692652, -98.3470445 19.4692526)",,
545301844,Avenida Tlaxcala,primary,False,True,81.445,MEX 136,"LINESTRING (-98.3471263 19.4692652, -98.3478968 19.4693588)",,
846234324,Avenida José María Morelos,unclassified,False,True,117.063,,"LINESTRING (-98.3471263 19.4692652, -98.3470693 19.4703166)",,
545301846,Calle Jiménez,residential,False,False,36.838,,"LINESTRING (-98.3495335 19.4678333, -98.3492066 19.4677118)",,
545301846,Calle Jiménez,residential,False,True,6.897,,"LINESTRING (-98.3495335 19.4678333, -98.3495987 19.4678416)",,
41821360,Calle Agustín de Iturbide Sur,residential,False,True,116.75999999999999,,"LINESTRING (-98.3495335 19.4678333, -98.3494411 19.4681917, -98.3494028 19.4683555, -98.3493279 19.4688641)",,
545301851,Calle Guadalupe,residential,False,True,98.587,,"LINESTRING (-98.348743 19.4658715, -98.3494233 19.4664836)",,
845815592,,residential,False,False,35.861,,"LINESTRING (-98.348743 19.4658715, -98.3485499 19.4661377)",,
"[845815592, 137161934, 845815591]",,residential,False,True,65.865,,"LINESTRING (-98.348743 19.4658715, -98.3490144 19.4655282, -98.3490924 19.4654383, -98.349134 19.4654106)",,yes
137161914,Calle Ignacio López Rayón,secondary,False,False,85.229,,"LINESTRING (-98.3496968 19.4680284, -98.3500466 19.4687203)",,
137161914,Calle Ignacio López Rayón,secondary,False,True,23.178,,"LINESTRING (-98.3496968 19.4680284, -98.3495987 19.4678416)",,
846456277,Calle Los Laureles,residential,False,True,131.627,,"LINESTRING (-98.3496968 19.4680284, -98.350757 19.4673943)",,
137161914,Calle Ignacio López Rayón,secondary,False,False,25.846,,"LINESTRING (-98.3500466 19.4687203, -98.3501029 19.4689466)",,
137161914,Calle Ignacio López Rayón,secondary,False,True,85.229,,"LINESTRING (-98.3500466 19.4687203, -98.3496968 19.4680284)",,
846456276,,residential,False,False,31.109,,"LINESTRING (-98.3500466 19.4687203, -98.3500841 19.4687026, -98.3501378 19.4686937, -98.3501968 19.4686912, -98.3503349 19.468719)",,
545301852,Calle Las Moras,residential,False,True,45.904,,"LINESTRING (-98.3488998 19.4650618, -98.349134 19.4654106)",,
41821403,Cerrada Abasolo,residential,False,True,123.24,,"LINESTRING (-98.3461259 19.4651363, -98.3455297 19.4660915)",,
41821414,Prolongación Obregón,residential,False,False,60.61,,"LINESTRING (-98.3456033 19.4712691, -98.3457161 19.4707345)",,
41821414,Prolongación Obregón,residential,False,True,26.491,,"LINESTRING (-98.3456033 19.4712691, -98.3455516 19.4715023)",,
"[846178924, 554342772]",Privada Obregón,residential,False,"[False, True]",124.48899999999999,,"LINESTRING (-98.3456033 19.4712691, -98.3455651 19.4712762, -98.3447449 19.4711822, -98.3447124 19.4711565, -98.3446803 19.4711135, -98.344671 19.4709024)",,
41821420,Calle Granaditas,residential,False,False,113.669,,"LINESTRING (-98.3478575 19.4723772, -98.3489387 19.472454)",,
41821420,Calle Granaditas,residential,False,True,57.843,,"LINESTRING (-98.3478575 19.4723772, -98.3473086 19.4723244)",,
41821422,Calle Anáhuac,residential,False,False,139.801,,"LINESTRING (-98.3478575 19.4723772, -98.3484271 19.4712404)",,
41821422,Calle Anáhuac,residential,False,True,100.322,,"LINESTRING (-98.3478575 19.4723772, -98.3474428 19.4731903)",,
41821407,Calle Emiliano Zapata,residential,False,False,65.45,,"LINESTRING (-98.3449068 19.4695644, -98.3449557 19.4689776)",,
41821407,Calle Emiliano Zapata,residential,False,True,81.165,,"LINESTRING (-98.3449068 19.4695644, -98.3448773 19.4702938)",,
545301859,Emiliano Zapata,residential,False,True,25.391,,"LINESTRING (-98.3449068 19.4695644, -98.3446653 19.4695471)",,
552393627,Avenida Benito Juárez,residential,False,False,46.015,,"LINESTRING (-98.3487014 19.4704494, -98.3482703 19.4703716)",,
552393627,Avenida Benito Juárez,residential,False,True,50.589,,"LINESTRING (-98.3487014 19.4704494, -98.3491742 19.4705404)",,
556766198,,unclassified,False,True,43.338,,"LINESTRING (-98.3487014 19.4704494, -98.3487513 19.4700625)",,
41821433,Calle Jaime Nunó,residential,False,False,31.463,,"LINESTRING (-98.3442 19.4702717, -98.3441546 19.4705514)",,
552393627,Avenida Benito Juárez,residential,False,True,71.048,,"LINESTRING (-98.3442 19.4702717, -98.3448773 19.4702938)",,
552393627,Avenida Benito Juárez,residential,False,False,88.852,,"LINESTRING (-98.3442 19.4702717, -98.3438815 19.4702837, -98.3437072 19.4702983, -98.3435241 19.4703141, -98.3433558 19.4703362)",,
552393627,Avenida Benito Juárez,residential,False,False,17.331,,"LINESTRING (-98.3493266 19.4706008, -98.3491742 19.4705404)",,
552393627,Avenida Benito Juárez,residential,False,True,47.222,,"LINESTRING (-98.3493266 19.4706008, -98.349755 19.470732)",,
552393628,Calle Rayón,residential,False,False,134.666,,"LINESTRING (-98.3493266 19.4706008, -98.349349 19.47042, -98.3495999 19.4703751, -98.3496767 19.4701716, -98.3497335 19.4701321, -98.3498293 19.4696345)",,
846225153,Calle Insurgentes,residential,False,False,101.171,,"LINESTRING (-98.3483708 19.47344, -98.3474428 19.4731903)",,
846225153,Calle Insurgentes,residential,False,True,42.313,,"LINESTRING (-98.3483708 19.47344, -98.3487589 19.4735445)",,
556156433,Camino Tierra,residential,False,False,82.28399999999999,,"LINESTRING (-98.3483708 19.47344, -98.3484044 19.4731659, -98.3483923 19.4731014, -98.3483729 19.4730578, -98.3482287 19.4729712, -98.3480363 19.4729143)",,
545301855,Avenida José María Morelos,unclassified,False,False,17.192,,"LINESTRING (-98.3469366 19.4737311, -98.3469486 19.4735769)",,
545301855,Avenida José María Morelos,unclassified,False,True,16.116,,"LINESTRING (-98.3469366 19.4737311, -98.3469211 19.4738753)",,
556156443,Privada La Huerta,residential,False,False,45.553,,"LINESTRING (-98.3469366 19.4737311, -98.3465156 19.4736297)",,
556156443,Privada La Huerta,residential,False,True,45.553,,"LINESTRING (-98.3465156 19.4736297, -98.3469366 19.4737311)",,
556766198,,unclassified,False,False,43.338,,"LINESTRING (-98.3487513 19.4700625, -98.3487014 19.4704494)",,
552393627,Avenida Benito Juárez,residential,False,True,88.852,,"LINESTRING (-98.3433558 19.4703362, -98.3435241 19.4703141, -98.3437072 19.4702983, -98.3438815 19.4702837, -98.3442 19.4702717)",,
845815588,Calle La Viga,residential,False,False,48.298,,"LINESTRING (-98.35006 19.4664759, -98.3497507 19.4667978)",,
845815590,Calle Los Bosques,residential,False,True,47.519,,"LINESTRING (-98.35006 19.4664759, -98.3497264 19.4661866)",,
"[845815589, 137161933]",,residential,False,True,182.28400000000002,,"LINESTRING (-98.35006 19.4664759, -98.3501458 19.4665594, -98.3503819 19.4667996, -98.3503872 19.4668382, -98.3503772 19.4668875, -98.3503443 19.4669191, -98.349423 19.4675304)",,
137161914,Calle Ignacio López Rayón,secondary,False,False,39.201,,"LINESTRING (-98.349423 19.4675304, -98.3495987 19.4678416)",,
137161914,Calle Ignacio López Rayón,secondary,False,True,13.718,,"LINESTRING (-98.349423 19.4675304, -98.3493693 19.4674179)",,
"[137161933, 845815589]",,residential,False,False,182.284,,"LINESTRING (-98.349423 19.4675304, -98.3503443 19.4669191, -98.3503772 19.4668875, -98.3503872 19.4668382, -98.3503819 19.4667996, -98.3501458 19.4665594, -98.35006 19.4664759)",,
137161929,,residential,False,False,45.83,,"LINESTRING (-98.3497264 19.4661866, -98.3494233 19.4664836)",,
137161929,,residential,False,True,21.033,,"LINESTRING (-98.3497264 19.4661866, -98.3498655 19.4660503)",,
845815590,Calle Los Bosques,residential,False,False,47.519,,"LINESTRING (-98.3497264 19.4661866, -98.35006 19.4664759)",,
845816521,Privada Los Bosques,residential,False,True,41.207,,"LINESTRING (-98.3497264 19.4661866, -98.3494511 19.4659221)",,
845816521,Privada Los Bosques,residential,False,False,41.207,,"LINESTRING (-98.3494511 19.4659221, -98.3497264 19.4661866)",,
845824855,,residential,False,False,87.98599999999999,,"LINESTRING (-98.3498548 19.4658133, -98.3494458 19.4655655, -98.3493331 19.4654985, -98.349134 19.4654106)",,
845821812,,residential,False,True,91.658,,"LINESTRING (-98.3463242 19.4664355, -98.3455297 19.4660915)",,
845824853,Avenida Álvaro Obregón,residential,False,True,36.209,,"LINESTRING (-98.3463242 19.4664355, -98.3462707 19.4667572)",,
41821403,Cerrada Abasolo,residential,False,False,123.24,,"LINESTRING (-98.3455297 19.4660915, -98.3461259 19.4651363)",,
41821403,Cerrada Abasolo,residential,False,True,10.607,,"LINESTRING (-98.3455297 19.4660915, -98.3454761 19.4661724)",,
845821812,,residential,False,False,91.658,,"LINESTRING (-98.3455297 19.4660915, -98.3463242 19.4664355)",,
845821112,Calle Jacarandas,residential,False,False,125.95,,"LINESTRING (-98.3451366 19.4659968, -98.3440813 19.4654555)",,
845821112,Calle Jacarandas,residential,False,True,40.597,,"LINESTRING (-98.3451366 19.4659968, -98.3454761 19.4661724)",,
845821112,Calle Jacarandas,residential,False,True,125.95,,"LINESTRING (-98.3440813 19.4654555, -98.3451366 19.4659968)",,
41821403,Cerrada Abasolo,residential,False,False,10.607,,"LINESTRING (-98.3454761 19.4661724, -98.3455297 19.4660915)",,
845821112,Calle Jacarandas,residential,False,False,40.597,,"LINESTRING (-98.3454761 19.4661724, -98.3451366 19.4659968)",,
41821403,Cerrada Abasolo,residential,False,True,128.578,,"LINESTRING (-98.3454761 19.4661724, -98.3452537 19.4665294, -98.3448674 19.4671762)",,
845824850,Privada Obregón,residential,False,True,46.93299999999999,,"LINESTRING (-98.3458583 19.4665935, -98.346197 19.4667225, -98.3462707 19.4667572)",,
552408971,Calle Francisco I. Madero,residential,False,False,33.591,,"LINESTRING (-98.3488228 19.4687858, -98.348505 19.4687473)",,
552408971,Calle Francisco I. Madero,residential,False,True,53.664,,"LINESTRING (-98.3488228 19.4687858, -98.3493279 19.4688641)",,
846163432,,residential,False,True,23.332,,"LINESTRING (-98.3488228 19.4687858, -98.3488537 19.468578)",,
846163432,,residential,False,False,23.332,,"LINESTRING (-98.3488537 19.468578, -98.3488228 19.4687858)",,
545301846,Calle Jiménez,residential,False,False,27.574,,"LINESTRING (-98.3492066 19.4677118, -98.3489591 19.4676279)",,
545301846,Calle Jiménez,residential,False,True,36.838,,"LINESTRING (-98.3492066 19.4677118, -98.3495335 19.4678333)",,
846163433,,residential,False,True,29.002,,"LINESTRING (-98.3492066 19.4677118, -98.349148 19.4679667)",,
846163433,,residential,False,False,29.002,,"LINESTRING (-98.349148 19.4679667, -98.3492066 19.4677118)",,
545301846,Calle Jiménez,residential,False,False,33.062,,"LINESTRING (-98.3489591 19.4676279, -98.3486549 19.4675495)",,
545301846,Calle Jiménez,residential,False,True,27.574,,"LINESTRING (-98.3489591 19.4676279, -98.3492066 19.4677118)",,
846163434,,residential,False,True,37.578,,"LINESTRING (-98.3489591 19.4676279, -98.3489066 19.4679622)",,
846163434,,residential,False,False,37.578,,"LINESTRING (-98.3489066 19.4679622, -98.3489591 19.4676279)",,
137161914,Calle Ignacio López Rayón,secondary,False,False,13.718,,"LINESTRING (-98.3493693 19.4674179, -98.349423 19.4675304)",,
137161914,Calle Ignacio López Rayón,secondary,False,True,25.291,,"LINESTRING (-98.3493693 19.4674179, -98.3492795 19.4672068)",,
846163435,,residential,False,True,37.547,,"LINESTRING (-98.3493693 19.4674179, -98.3491462 19.4673467, -98.3490507 19.4672742)",,
846163435,,residential,False,False,37.547,,"LINESTRING (-98.3490507 19.4672742, -98.3491462 19.4673467, -98.3493693 19.4674179)",,
545301845,Avenida José María Morelos,residential,False,False,37.154,,"LINESTRING (-98.3470835 19.4690287, -98.3471279 19.4686972)",,
545301845,Avenida José María Morelos,residential,False,True,25.23,,"LINESTRING (-98.3470835 19.4690287, -98.3470445 19.4692526)",,
846163437,,residential,False,True,23.27,,"LINESTRING (-98.3470835 19.4690287, -98.3473053 19.4690367)",,
846163437,,residential,False,False,23.27,,"LINESTRING (-98.3473053 19.4690367, -98.3470835 19.4690287)",,
137161920,Calle Danubio,residential,False,False,41.013,,"LINESTRING (-98.3476184 19.4680476, -98.3476796 19.4676833)",,
137161920,Calle Danubio,residential,False,True,20.609,,"LINESTRING (-98.3476184 19.4680476, -98.3475948 19.4682316)",,
846163438,,residential,False,True,22.924,,"LINESTRING (-98.3476184 19.4680476, -98.3478325 19.4680895)",,
846163438,,residential,False,False,22.924,,"LINESTRING (-98.3478325 19.4680895, -98.3476184 19.4680476)",,
545301845,Avenida José María Morelos,residential,False,False,20.438,,"LINESTRING (-98.3472898 19.4672848, -98.3473199 19.4671032)",,
545301845,Avenida José María Morelos,residential,False,True,35.92,,"LINESTRING (-98.3472898 19.4672848, -98.3472192 19.4676009)",,
846163439,,residential,False,True,26.231,,"LINESTRING (-98.3472898 19.4672848, -98.34754 19.4672866)",,
846163439,,residential,False,False,26.231,,"LINESTRING (-98.34754 19.4672866, -98.3472898 19.4672848)",,
41821361,Avenida Reforma,residential,False,False,17.5,,"LINESTRING (-98.3484206 19.4667584, -98.3483917 19.4669134)",,
41821361,Avenida Reforma,residential,False,True,63.887,,"LINESTRING (-98.3484206 19.4667584, -98.3484675 19.4665286, -98.3485767 19.466204)",,
846163440,,residential,False,True,32.703,,"LINESTRING (-98.3484206 19.4667584, -98.3482549 19.4667572, -98.3481945 19.4667585, -98.3481114 19.4667787)",,
846163440,,residential,False,False,32.703,,"LINESTRING (-98.3481114 19.4667787, -98.3481945 19.4667585, -98.3482549 19.4667572, -98.3484206 19.4667584)",,
41821361,Avenida Reforma,residential,False,False,101.326,,"LINESTRING (-98.3483917 19.4669134, -98.3482145 19.4678092)",,
41821361,Avenida Reforma,residential,False,True,17.5,,"LINESTRING (-98.3483917 19.4669134, -98.3484206 19.4667584)",,
846163441,,residential,False,True,65.162,,"LINESTRING (-98.3483917 19.4669134, -98.3482052 19.4670199, -98.3480353 19.4671397, -98.3478847 19.467251)",,
846163441,,residential,False,False,65.162,,"LINESTRING (-98.3478847 19.467251, -98.3480353 19.4671397, -98.3482052 19.4670199, -98.3483917 19.4669134)",,
41821404,Calle Aquiles Serdán,residential,False,False,31.387,,"LINESTRING (-98.3468586 19.4680825, -98.3471494 19.4681496)",,
41821404,Calle Aquiles Serdán,residential,False,True,85.305,,"LINESTRING (-98.3468586 19.4680825, -98.346055 19.4679621)",,
846163442,,residential,False,True,38.665,,"LINESTRING (-98.3468586 19.4680825, -98.346843 19.4681698, -98.3467991 19.4682935, -98.3467421 19.4684105)",,
846163442,,residential,False,False,38.665,,"LINESTRING (-98.3467421 19.4684105, -98.3467991 19.4682935, -98.346843 19.4681698, -98.3468586 19.4680825)",,
41821423,Calle Cuauhtémoc,residential,False,False,70.039,,"LINESTRING (-98.3468961 19.4669787, -98.3462707 19.4667572)",,
41821423,Calle Cuauhtémoc,residential,False,True,46.537,,"LINESTRING (-98.3468961 19.4669787, -98.3473199 19.4671032)",,
846163443,,residential,False,True,31.497,,"LINESTRING (-98.3468961 19.4669787, -98.3469599 19.4667019)",,
846163443,,residential,False,False,31.497,,"LINESTRING (-98.3469599 19.4667019, -98.3468961 19.4669787)",,
846174392,,residential,False,False,49.503,,"LINESTRING (-98.3444277 19.4685686, -98.3443737 19.4686084, -98.344323 19.4686952, -98.3442718 19.4689725)",,
845824853,Avenida Álvaro Obregón,residential,False,False,24.087,,"LINESTRING (-98.3460168 19.4681757, -98.346055 19.4679621)",,
845824853,Avenida Álvaro Obregón,residential,False,True,47.427,,"LINESTRING (-98.3460168 19.4681757, -98.3459483 19.4685973)",,
846174393,,residential,False,True,35.64,,"LINESTRING (-98.3460168 19.4681757, -98.3458668 19.4680989, -98.3457214 19.4680172)",,
846174393,,residential,False,False,35.64,,"LINESTRING (-98.3457214 19.4680172, -98.3458668 19.4680989, -98.3460168 19.4681757)",,
41821359,Calle Mariano Abasolo,residential,False,False,62.336,,"LINESTRING (-98.3454512 19.4672825, -98.3448674 19.4671762)",,
41821359,Calle Mariano Abasolo,residential,False,True,35.327,,"LINESTRING (-98.3454512 19.4672825, -98.3457794 19.4673545)",,
846174394,,residential,False,True,32.999,,"LINESTRING (-98.3454512 19.4672825, -98.3453731 19.4674821, -98.3453647 19.4675323, -98.3453748 19.4675641)",,
846174394,,residential,False,False,32.998999999999995,,"LINESTRING (-98.3453748 19.4675641, -98.3453647 19.4675323, -98.3453731 19.4674821, -98.3454512 19.4672825)",,
41821359,Calle Mariano Abasolo,residential,False,False,35.327,,"LINESTRING (-98.3457794 19.4673545, -98.3454512 19.4672825)",,
41821359,Calle Mariano Abasolo,residential,False,True,38.627,,"LINESTRING (-98.3457794 19.4673545, -98.34614 19.4674258)",,
846174395,Privada La Loma,residential,False,True,68.762,,"LINESTRING (-98.3457794 19.4673545, -98.3458234 19.4671109, -98.3458228 19.4670506, -98.3458127 19.4670133, -98.3457249 19.4669456, -98.3455713 19.4668654)",,
41821405,Calle Agua Limpia,residential,False,False,40.894,,"LINESTRING (-98.3463376 19.4686204, -98.3459483 19.4685973)",,
41821405,Calle Agua Limpia,residential,False,True,83.292,,"LINESTRING (-98.3463376 19.4686204, -98.3471279 19.4686972)",,
846174396,,residential,False,True,18.629,,"LINESTRING (-98.3463376 19.4686204, -98.3463573 19.4684539)",,
846174396,,residential,False,False,18.629,,"LINESTRING (-98.3463573 19.4684539, -98.3463376 19.4686204)",,
41821359,Calle Mariano Abasolo,residential,False,False,43.524,,"LINESTRING (-98.3465484 19.4674961, -98.34614 19.4674258)",,
41821359,Calle Mariano Abasolo,residential,False,True,71.284,,"LINESTRING (-98.3465484 19.4674961, -98.3472192 19.4676009)",,
846174397,,residential,False,True,24.224,,"LINESTRING (-98.3465484 19.4674961, -98.3464926 19.4677075)",,
846174397,,residential,False,False,24.224,,"LINESTRING (-98.3464926 19.4677075, -98.3465484 19.4674961)",,
846174395,Privada La Loma,residential,False,False,68.762,,"LINESTRING (-98.3455713 19.4668654, -98.3457249 19.4669456, -98.3458127 19.4670133, -98.3458228 19.4670506, -98.3458234 19.4671109, -98.3457794 19.4673545)",,
41821359,Calle Mariano Abasolo,residential,False,True,23.901,,"LINESTRING (-98.3446445 19.4671311, -98.3448674 19.4671762)",,
846176318,Privada de Abasolo,residential,False,True,87.025,,"LINESTRING (-98.3446445 19.4671311, -98.3442959 19.4676006, -98.3442678 19.4676269, -98.3442315 19.4676408, -98.3441786 19.4676351, -98.344091 19.4676148)",,
846176318,Privada de Abasolo,residential,False,False,87.025,,"LINESTRING (-98.344091 19.4676148, -98.3441786 19.4676351, -98.3442315 19.4676408, -98.3442678 19.4676269, -98.3442959 19.4676006, -98.3446445 19.4671311)",,
"[554342772, 846178924]",Privada Obregón,residential,False,"[False, True]",124.489,,"LINESTRING (-98.344671 19.4709024, -98.3446803 19.4711135, -98.3447124 19.4711565, -98.3447449 19.4711822, -98.3455651 19.4712762, -98.3456033 19.4712691)",,
846178925,,residential,False,True,44.721,,"LINESTRING (-98.3462103 19.4696638, -98.3457838 19.469656)",,
