osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,access,area,geometry,bridge
782547198,True,,Calle Xicoténcat,residential,False,113.069,,,,,"LINESTRING (-98.9681201 22.7380686, -98.9670331 22.7378985)",
946850108,True,,Calle Cuauhtémoc,residential,False,116.663,,,,,"LINESTRING (-98.9681201 22.7380686, -98.9679267 22.7391025)",
335609827,False,,Calle Quintero,residential,True,43.509,,,,,"LINESTRING (-98.9753824 22.7382252, -98.9758014 22.7382866)",
965010048,True,,Boulevard Licenciado Manuel Cavazos Lerma,tertiary,False,114.491,,,,,"LINESTRING (-98.9753824 22.7382252, -98.9755011 22.7372014)",
"[782547201, 782547202, 335609827]",False,,Calle Quintero,residential,False,28.391,,,,,"LINESTRING (-98.9753824 22.7382252, -98.9753225 22.7382154, -98.9751877 22.7381934, -98.9751098 22.7381807)",yes
335609835,False,,Calle Mariano Escobedo,residential,False,118.043,,,,,"LINESTRING (-98.9692002 22.7382365, -98.9689957 22.7392812)",
335609835,False,,Calle Mariano Escobedo,residential,True,109.985,,,,,"LINESTRING (-98.9692002 22.7382365, -98.9694017 22.737265)",
782547198,True,,Calle Xicoténcat,residential,False,112.33,,,,,"LINESTRING (-98.9692002 22.7382365, -98.9681201 22.7380686)",
131451238,True,2,Calle Miguel Hidalgo y Costilla,residential,False,113.66,,40,,,"LINESTRING (-98.9724195 22.7387694, -98.9722561 22.7397804)",
782547198,True,,Calle Xicoténcat,residential,False,115.06,,,,,"LINESTRING (-98.9724195 22.7387694, -98.9713122 22.7386027)",
335609818,True,,Xicotencatl,residential,False,113.234,,40,yes,,"LINESTRING (-98.966838 22.7389327, -98.9679267 22.7391025)",
335610002,False,,Calle Guayalejo,residential,False,121.948,,,,,"LINESTRING (-98.966838 22.7389327, -98.966624 22.7400115)",
335610002,False,,Calle Guayalejo,residential,True,116.726,,,,,"LINESTRING (-98.966838 22.7389327, -98.9670331 22.7378985)",
946850108,True,,Calle Cuauhtémoc,residential,False,117.387,,,,,"LINESTRING (-98.9679267 22.7391025, -98.967724 22.7401415)",
335609818,True,,Xicotencatl,residential,False,111.41499999999999,,40,yes,,"LINESTRING (-98.9679267 22.7391025, -98.968922 22.7392695, -98.9689957 22.7392812)",
335609818,True,,Xicotencatl,residential,False,111.367,,40,yes,,"LINESTRING (-98.9689957 22.7392812, -98.9700659 22.7394512)",
335609835,False,,Calle Mariano Escobedo,residential,False,113.076,,,,,"LINESTRING (-98.9689957 22.7392812, -98.9688152 22.7402844)",
335609835,False,,Calle Mariano Escobedo,residential,True,118.043,,,,,"LINESTRING (-98.9689957 22.7392812, -98.9692002 22.7382365)",
335610002,False,,Calle Guayalejo,residential,True,121.948,,,,,"LINESTRING (-98.966624 22.7400115, -98.966838 22.7389327)",
890077972,True,,Calle Álvaro Obregón,residential,False,113.729,,40,yes,,"LINESTRING (-98.967724 22.7401415, -98.966624 22.7400115)",
946850109,False,,Calle Cuauhtémoc,residential,False,107.058,,,,,"LINESTRING (-98.967724 22.7401415, -98.9675448 22.74109)",
335609835,False,,Calle Mariano Escobedo,residential,True,113.076,,,,,"LINESTRING (-98.9688152 22.7402844, -98.9689957 22.7392812)",
890077972,True,,Calle Álvaro Obregón,residential,False,113.027,,40,yes,,"LINESTRING (-98.9688152 22.7402844, -98.967724 22.7401415)",
335609811,True,,Calle General Pedro José Méndez,residential,False,113.896,,40,yes,,"LINESTRING (-98.9675448 22.74109, -98.9686383 22.7412692)",
946850109,False,,Calle Cuauhtémoc,residential,False,112.449,,,,,"LINESTRING (-98.9675448 22.74109, -98.9673471 22.7420847)",
946850109,False,,Calle Cuauhtémoc,residential,True,107.058,,,,,"LINESTRING (-98.9675448 22.74109, -98.967724 22.7401415)",
335609811,True,,Calle General Pedro José Méndez,residential,False,110.557,,40,yes,,"LINESTRING (-98.9686383 22.7412692, -98.969704 22.7414194)",
952455489,True,,Calle Mariano Escobedo,residential,False,110.997,,,,,"LINESTRING (-98.9686383 22.7412692, -98.9688152 22.7402844)",
946850109,False,,Calle Cuauhtémoc,residential,False,109.523,,,,,"LINESTRING (-98.9673471 22.7420847, -98.9671718 22.7430563)",
946850109,False,,Calle Cuauhtémoc,residential,True,112.449,,,,,"LINESTRING (-98.9673471 22.7420847, -98.9675448 22.74109)",
193042266,True,,Calle Vicente Guerrero,primary,False,112.73,MEX 85,,,,"LINESTRING (-98.968429 22.7422642, -98.9673471 22.7420847)",
952455489,True,,Calle Mariano Escobedo,residential,False,112.702,,,,,"LINESTRING (-98.968429 22.7422642, -98.9686383 22.7412692)",
193042266,True,,Calle Vicente Guerrero,primary,False,111.219,MEX 85,,,,"LINESTRING (-98.9694964 22.7424413, -98.968429 22.7422642)",
964978046,True,,Calle Manuel González,residential,False,108.841,,40,,,"LINESTRING (-98.9694964 22.7424413, -98.969301 22.7434034)",
193042269,True,,Avenida Licenciado Benito Juárez,primary,False,109.649,MEX 85,,,,"LINESTRING (-98.9682481 22.7432317, -98.969301 22.7434034)",
952455489,True,,Calle Mariano Escobedo,residential,False,109.169,,,,,"LINESTRING (-98.9682481 22.7432317, -98.968429 22.7422642)",
335609827,False,,Calle Quintero,residential,False,43.509,,,,,"LINESTRING (-98.9758014 22.7382866, -98.9753824 22.7382252)",
782552027,False,,,residential,True,112.796,,,,,"LINESTRING (-98.9758014 22.7382866, -98.9759917 22.7372875)",
782552027,False,,,residential,False,89.196,,,,,"LINESTRING (-98.9758014 22.7382866, -98.9756931 22.7388554, -98.9756732 22.7390793)",
335610029,False,,Calle Tampico,residential,False,51.216,,,,,"LINESTRING (-98.9759917 22.7372875, -98.9755011 22.7372014)",
782552027,False,,,residential,False,112.796,,,,,"LINESTRING (-98.9759917 22.7372875, -98.9758014 22.7382866)",
335602362,True,,Boulevard Licenciado Manuel Cavazos Lerma,tertiary,False,126.744,,,,,"LINESTRING (-98.9751098 22.7381807, -98.9755488 22.7392462)",
782547201,False,,Calle Quintero,residential,False,40.095,,,,,"LINESTRING (-98.9751098 22.7381807, -98.9747254 22.7381149)",
"[782547201, 782547202, 335609827]",False,,Calle Quintero,residential,True,28.391000000000002,,,,,"LINESTRING (-98.9751098 22.7381807, -98.9751877 22.7381934, -98.9753225 22.7382154, -98.9753824 22.7382252)",yes
335602362,True,,Boulevard Licenciado Manuel Cavazos Lerma,tertiary,False,26.824,,,,,"LINESTRING (-98.9755488 22.7392462, -98.9756256 22.7394768)",
782547198,True,,Calle Xicoténcat,residential,False,105.513,,,,,"LINESTRING (-98.9755488 22.7392462, -98.9745303 22.7391118)",
"[890001376, 782547200, 890001377]",False,,,residential,True,22.52,,,,,"LINESTRING (-98.9755488 22.7392462, -98.9755527 22.739241, -98.9756657 22.7390894, -98.9756732 22.7390793)",yes
335602362,True,,Boulevard Licenciado Manuel Cavazos Lerma,tertiary,False,104.737,,,,,"LINESTRING (-98.9756256 22.7394768, -98.9758909 22.740361, -98.975898 22.7403846)",
335602362,True,,Boulevard Licenciado Manuel Cavazos Lerma,tertiary,False,113.944,,,,,"LINESTRING (-98.9752701 22.7371667, -98.9751098 22.7381807)",
946857357,False,,Calle Tampico,residential,False,35.421,,,,,"LINESTRING (-98.9752701 22.7371667, -98.9749292 22.7371155)",
