osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,tunnel
"[967219837, 47315337, 75713665, 75713661]",False,,锦康路,residential,False,266.885,"LINESTRING (121.5339073 31.2189899, 121.5340121 31.2192234, 121.5341612 31.2195666, 121.5342415 31.219696, 121.53435 31.219835, 121.5344867 31.2199651, 121.5346307 31.2200615, 121.5347947 31.2201395, 121.5349829 31.2201991, 121.5354558 31.2203209, 121.5358847 31.2204364)",yes,
817774787,False,,,residential,False,56.674,"LINESTRING (121.5356073 31.2176374, 121.5350431 31.2178016)",,
12048353,False,,东绣路,residential,True,91.401,"LINESTRING (121.5356073 31.2176374, 121.5358058 31.2181513, 121.5359102 31.2184175)",,
817774787,False,,,residential,True,30.678,"LINESTRING (121.5347377 31.2178905, 121.5350431 31.2178016)",,
817774787,False,,,residential,False,147.685,"LINESTRING (121.5347377 31.2178905, 121.5346329 31.2177746, 121.5344789 31.217743, 121.5343248 31.217801, 121.5342324 31.2178958, 121.5342447 31.2180486, 121.5343556 31.2181488, 121.5345343 31.2181593, 121.5346637 31.218075, 121.534713 31.2179696, 121.5347377 31.2178905)",,
817774787,False,,,residential,True,147.685,"LINESTRING (121.5347377 31.2178905, 121.534713 31.2179696, 121.5346637 31.218075, 121.5345343 31.2181593, 121.5343556 31.2181488, 121.5342447 31.2180486, 121.5342324 31.2178958, 121.5343248 31.217801, 121.5344789 31.217743, 121.5346329 31.2177746, 121.5347377 31.2178905)",,
817774787,False,,,residential,False,30.678,"LINESTRING (121.5350431 31.2178016, 121.5347377 31.2178905)",,
817774787,False,,,residential,True,56.674,"LINESTRING (121.5350431 31.2178016, 121.5356073 31.2176374)",,
817774788,False,,,residential,False,70.787,"LINESTRING (121.5350431 31.2178016, 121.5351341 31.2180284, 121.5353211 31.2181466, 121.5353943 31.2183344)",,
817774788,False,,,residential,True,70.787,"LINESTRING (121.5353943 31.2183344, 121.5353211 31.2181466, 121.5351341 31.2180284, 121.5350431 31.2178016)",,
237271818,False,2,杨源路,tertiary,True,10.018,"LINESTRING (121.5340484 31.2261278, 121.5341421 31.226169)",,
"[1202688172, 43927157]",True,2,源深路,secondary,False,162.46600000000004,"LINESTRING (121.5340484 31.2261278, 121.5343981 31.2253967, 121.5344779 31.2252172, 121.5344977 31.2251623, 121.5345073 31.2250758, 121.5345033 31.2249984, 121.5344692 31.2248952, 121.5343837 31.2247641)",,
1223691460,True,,,primary_link,False,15.875,"LINESTRING (121.5340144 31.224175, 121.5340535 31.2242624, 121.5340571 31.2243115)",,
1223691461,True,4,世纪大道,primary,False,16.663,"LINESTRING (121.5340144 31.224175, 121.5340735 31.2241318, 121.5341608 31.2240947)",,
949849180,True,,杨高中路,primary,False,28.500999999999998,"LINESTRING (121.5343507 31.2240073, 121.5344374 31.2240574, 121.5344902 31.2240838, 121.5345623 31.2241513, 121.5345752 31.2241716)",,
"[1223691466, 10627804, 949849189]",True,2,世纪大道,tertiary,False,260.165,"LINESTRING (121.5343507 31.2240073, 121.534434 31.2239713, 121.5344698 31.2239524, 121.5344995 31.2239368, 121.5345136 31.2239253, 121.5346001 31.2238364, 121.5346472 31.2237935, 121.5347004 31.2237574, 121.5354769 31.2233317, 121.5357756 31.2231648, 121.5364729 31.2227817, 121.5366128 31.2227048)",,
949849181,True,4,世纪大道,primary,False,25.754,"LINESTRING (121.5346798 31.2243767, 121.5344604 31.2245125)",,
"[8727018, 1223691471]",True,3,杨高中路,primary,False,47.509,"LINESTRING (121.5346798 31.2243767, 121.5347184 31.2244544, 121.5347418 31.2244824, 121.5347772 31.224525, 121.5350171 31.2246784)",,
1223691455,True,4,世纪大道,primary,False,31.434,"LINESTRING (121.5344604 31.2245125, 121.5343834 31.2245493, 121.5343063 31.2245584, 121.5342244 31.2245657, 121.5341424 31.224561)",,
1223691456,True,,,primary_link,False,56.397,"LINESTRING (121.5344604 31.2245125, 121.5346379 31.2245424, 121.5348368 31.2246004, 121.5350171 31.2246784)",,
1223691451,True,,杨高中路,primary,False,12.537,"LINESTRING (121.5340007 31.224406, 121.5339177 31.2243184)",,
1223691452,True,,,primary_link,False,10.17,"LINESTRING (121.5340007 31.224406, 121.5339301 31.2244747)",,
1223691459,True,3,杨高南路,primary,False,19.491,"LINESTRING (121.533754 31.224095, 121.5336305 31.2239551)",,
1223691458,True,,,primary_link,False,19.454,"LINESTRING (121.5341608 31.2240947, 121.5339563 31.2240894)",,
1223691457,True,4,世纪大道,primary,False,20.545,"LINESTRING (121.5341608 31.2240947, 121.5342664 31.2240525, 121.5343507 31.2240073)",,
1223691453,True,,,primary_link,False,13.589,"LINESTRING (121.5339301 31.2244747, 121.5340728 31.2244814)",,
1223691454,True,,,primary_link,False,16.781,"LINESTRING (121.5339301 31.2244747, 121.5337965 31.2245733)",,
1223691464,True,,杨高中路,primary,False,10.83,"LINESTRING (121.5340728 31.2244814, 121.5340007 31.224406)",,
1262057055,True,1,,primary_link,False,8.189,"LINESTRING (121.5340728 31.2244814, 121.5340424 31.2245503)",,
1223691465,True,,,primary_link,False,37.061,"LINESTRING (121.5340728 31.2244814, 121.5342666 31.2244889, 121.5344604 31.2245125)",,
"[949849192, 949849191]",True,,,primary_link,False,25.876,"LINESTRING (121.5336584 31.2244789, 121.5337128 31.2244731, 121.5339301 31.2244747)",,
1196008696,True,4,世纪大道,primary,False,30.456999999999997,"LINESTRING (121.5336584 31.2244789, 121.5337006 31.2244571, 121.5339177 31.2243184)",,
1223691462,True,,,primary_link,False,11.005,"LINESTRING (121.5339563 31.2240894, 121.5340144 31.224175)",,
1223691463,True,,,primary_link,False,19.246,"LINESTRING (121.5339563 31.2240894, 121.533754 31.224095)",,
1223691460,True,,,primary_link,False,11.847999999999999,"LINESTRING (121.5340571 31.2243115, 121.5340362 31.2243573, 121.5340007 31.224406)",,
1262057052,True,1,,primary_link,False,18.962,"LINESTRING (121.5340571 31.2243115, 121.534061 31.2243907, 121.5340728 31.2244814)",,
1223691468,True,,,primary_link,False,40.322,"LINESTRING (121.5345752 31.2241716, 121.5341608 31.2240947)",,
1223691467,True,,杨高中路,primary,False,24.939999999999998,"LINESTRING (121.5345752 31.2241716, 121.5346242 31.2242488, 121.5346798 31.2243767)",,
1262057053,True,1,,primary_link,False,20.517,"LINESTRING (121.5340424 31.2245503, 121.533879 31.2246708)",,
1262057054,True,4,世纪大道,primary,False,23.727,"LINESTRING (121.5340424 31.2245503, 121.5339613 31.2245482, 121.5338789 31.2245528, 121.5337965 31.2245733)",,
