osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction,tunnel
"[474072707, 555140478]",,Rue de la Plaine,residential,"['50', '30']",True,False,105.535,"LINESTRING (1.3656966 48.7385365, 1.365677 48.7385189, 1.3651822 48.7380751, 1.3651758 48.738032, 1.3652063 48.7379877, 1.3653054 48.7379217, 1.3655405 48.7378092)",,,,
46714581,,Rue de la Petite Falaise,residential,50,True,False,166.225,"LINESTRING (1.3666883 48.7398181, 1.3665139 48.739742, 1.3663647 48.7396423, 1.366102 48.7393553, 1.3658793 48.7390942, 1.3657399 48.7389168, 1.3656942 48.7386892, 1.3656966 48.7385365)",,,,
46714579,,Rue des Caves,residential,50,False,True,60.837999999999994,"LINESTRING (1.3681505 48.7395691, 1.3682342 48.7395143, 1.3684064 48.7394611, 1.3684569 48.7394586, 1.3685039 48.7394671, 1.3685914 48.7395079, 1.3688144 48.7396546)",,,,
46715590,,Rue du Grenier à Sel,residential,30,False,True,59.928,"LINESTRING (1.3644345 48.7374943, 1.3641952 48.737409, 1.3640837 48.7374157, 1.3640143 48.7374591, 1.3639476 48.7374865, 1.3638182 48.7374829, 1.363689 48.7374883)",,,,
555140473,,Rue du Grenier à Sel,residential,50,True,False,36.856,"LINESTRING (1.3644345 48.7374943, 1.3646363 48.7372743, 1.3646467 48.7372541, 1.3646492 48.7372439, 1.3646435 48.7372014)",,,,
46715590,,Rue du Grenier à Sel,residential,30,False,False,59.928,"LINESTRING (1.363689 48.7374883, 1.3638182 48.7374829, 1.3639476 48.7374865, 1.3640143 48.7374591, 1.3640837 48.7374157, 1.3641952 48.737409, 1.3644345 48.7374943)",,,,
25571765,D 912,Rue Parisis,secondary,50,True,False,27.364,"LINESTRING (1.3657366 48.7371672, 1.3655566 48.7370224, 1.3654982 48.7369779)",,,,
"[555140475, 46715591]",,Rue du Tourniquet,residential,"['50', '30']",True,False,69.41199999999999,"LINESTRING (1.3657366 48.7371672, 1.3656832 48.7371951, 1.3655751 48.7372625, 1.3656756 48.7374432, 1.3656785 48.7375063, 1.3655713 48.7376049, 1.3654791 48.7376896)",,,,
"[984024632, 555795401, 555010420, 860379558]",,Rue de Moronval,residential,"['50', '30']",False,True,97.84599999999998,"LINESTRING (1.374287 48.7325054, 1.3742168 48.732469, 1.3741716 48.7324404, 1.3741433 48.7324121, 1.3741105 48.7323755, 1.3740777 48.7323489, 1.374006 48.7323063, 1.3738383 48.7322175, 1.3736584 48.7321299, 1.3736105 48.7320995, 1.3735854 48.7320765, 1.3735733 48.7320571, 1.373568 48.7320357, 1.3735723 48.7320109, 1.3735802 48.7319793, 1.3736111 48.7319178, 1.3736351 48.7318728, 1.3736511 48.7318429)",yes,2,,
171765945,,Place d'Evesham,residential,30,True,False,34.794999999999995,"LINESTRING (1.3620245 48.7346969, 1.3620348 48.7347161, 1.3620474 48.7347301, 1.362065 48.7347421, 1.3620784 48.734752, 1.3620893 48.7347631, 1.3620951 48.7347741, 1.3620962 48.734787, 1.3620914 48.734799, 1.3620835 48.7348087, 1.3620665 48.734817, 1.3620484 48.7348215, 1.3620321 48.7348222, 1.3620162 48.7348204, 1.3619999 48.7348136, 1.3619885 48.7348047, 1.3619833 48.7347921, 1.3619838 48.7347788, 1.3619891 48.734765, 1.3620012 48.7347439, 1.36201 48.7347261, 1.3620167 48.7347123, 1.3620245 48.7346969)",,,,
474072697,,Place d'Evesham,residential,30,False,True,27.551,"LINESTRING (1.3620245 48.7346969, 1.3620636 48.7345555, 1.362073 48.7345374, 1.3620864 48.7345167, 1.3621387 48.7344647)",,,,
25571765,D 912,Rue Parisis,secondary,50,True,False,43.168,"LINESTRING (1.3678112 48.7384332, 1.3673472 48.7381943)",,,,
330085714,,Rue Chenevotte,residential,30,True,False,89.689,"LINESTRING (1.3678112 48.7384332, 1.3679948 48.7382568, 1.3684239 48.7377361)",,,,
171766490,,Rue Charles Maillier,residential,30,True,False,34.93,"LINESTRING (1.3684239 48.7377361, 1.3682304 48.7376925, 1.3680391 48.7376259, 1.36799 48.7376088)",,,,
24287142,,Rue Godeau,residential,30,True,False,96.088,"LINESTRING (1.3676615 48.7370097, 1.3677075 48.736701, 1.3677965 48.7364714, 1.3679724 48.7362435, 1.3680162 48.7361895)",,,,
171766487,,Rue Lamesange,residential,50,False,False,87.495,"LINESTRING (1.3676615 48.7370097, 1.368393 48.7372129, 1.368741 48.7373421)",,,,
46418617,,Rond-Point du Théâtre,tertiary,30,True,False,23.429000000000002,"LINESTRING (1.3651791 48.7339839, 1.3651685 48.7339991, 1.3651545 48.7340139, 1.3651376 48.734026, 1.3651214 48.7340333, 1.3651032 48.7340399, 1.3650837 48.7340442, 1.365064 48.7340463, 1.3650435 48.7340465, 1.3650237 48.7340448, 1.3650035 48.7340403, 1.364986 48.7340353, 1.36497 48.734028, 1.3649544 48.7340187, 1.3649423 48.7340086, 1.3649317 48.7339967)",,,roundabout,
956606710,D 954,Rue du Vieux Pré,tertiary,50,True,False,41.483,"LINESTRING (1.3651791 48.7339839, 1.365175 48.7340221, 1.3651754 48.7340765, 1.3651817 48.7341703, 1.3651765 48.7343225, 1.3651733 48.7343402, 1.3651684 48.7343563)",,,,
1265094766,,Rond-Point du Théâtre,tertiary,30,True,False,2.038,"LINESTRING (1.364993 48.7338805, 1.3650191 48.7338742)",,,roundabout,
25571773,D 954,Rue du Vieux Pré,tertiary,30,True,False,74.113,"LINESTRING (1.3650191 48.7338742, 1.3650326 48.7338694, 1.3650442 48.7338621, 1.3650603 48.7338492, 1.3651233 48.7337858, 1.3651411 48.7337666, 1.3651537 48.733747, 1.365161 48.7337263, 1.3651672 48.7336949, 1.3651756 48.7335078, 1.3651892 48.7333723, 1.365192 48.7332676, 1.3651913 48.7332387)",,,,
1265094768,,Rond-Point du Théâtre,tertiary,30,True,False,15.105,"LINESTRING (1.3650191 48.7338742, 1.3650404 48.7338719, 1.36506 48.7338716, 1.3650819 48.7338742, 1.3651002 48.7338775, 1.3651185 48.7338836, 1.3651357 48.7338912, 1.3651495 48.7338997, 1.3651631 48.7339114, 1.3651721 48.7339228, 1.3651799 48.7339361)",,,roundabout,
215294181,,Place du Musée,residential,50,True,False,56.547999999999995,"LINESTRING (1.3673934 48.7340256, 1.3674056 48.7341473, 1.3674098 48.734178, 1.3674166 48.734193, 1.3674302 48.7342069, 1.3674516 48.7342183, 1.3674719 48.7342236, 1.3674962 48.7342254, 1.3675741 48.7342222, 1.3677644 48.7342125, 1.3677979 48.7342108, 1.3679118 48.7342047)",,,,
668501446,,Rue Esmery Caron,tertiary,50,True,False,7.687,"LINESTRING (1.3680202 48.7347421, 1.3681204 48.7347624)",,,,
215294175,,Rue des 9 et 10 Juin 1940,residential,50,False,True,61.092,"LINESTRING (1.3680202 48.7347421, 1.3680393 48.7346932, 1.3680447 48.7346787, 1.3680464 48.7346676, 1.3680464 48.7346579, 1.3680442 48.7346491, 1.3680399 48.7346397, 1.3680043 48.7345635, 1.3679818 48.7345144, 1.3679675 48.7344764, 1.3679587 48.7344424, 1.3679497 48.7343939, 1.3679118 48.7342047)",,,,
215294175,,Rue des 9 et 10 Juin 1940,residential,50,False,False,61.092,"LINESTRING (1.3679118 48.7342047, 1.3679497 48.7343939, 1.3679587 48.7344424, 1.3679675 48.7344764, 1.3679818 48.7345144, 1.3680043 48.7345635, 1.3680399 48.7346397, 1.3680442 48.7346491, 1.3680464 48.7346579, 1.3680464 48.7346676, 1.3680447 48.7346787, 1.3680393 48.7346932, 1.3680202 48.7347421)",,,,
215294181,,Place du Musée,residential,50,True,False,107.488,"LINESTRING (1.3679118 48.7342047, 1.3679011 48.7341356, 1.3678694 48.7338326, 1.3678642 48.7338092, 1.367856 48.7337968, 1.3678442 48.7337861, 1.3678325 48.7337788, 1.3678225 48.733774, 1.3678091 48.7337702, 1.3677945 48.7337679, 1.3677719 48.7337661, 1.3677422 48.7337655, 1.3677069 48.7337669, 1.3675079 48.7337751, 1.3674774 48.7337764, 1.3674438 48.7337785, 1.3674201 48.7337819, 1.3673978 48.7337893, 1.3673835 48.7338023, 1.3673769 48.7338174, 1.3673747 48.7338346, 1.3673865 48.733945, 1.3673934 48.7340256)",,,,
25571744,,Rue Saint-Martin,tertiary,30,False,False,60.914,"LINESTRING (1.3669037 48.7340116, 1.3668985 48.7340758, 1.3668559 48.7345585)",,,,
25571744,,Rue Saint-Martin,tertiary,30,False,True,54.376999999999995,"LINESTRING (1.3669037 48.7340116, 1.3669253 48.7335398, 1.3669262 48.7335228)",,,,
215294177,,Rue du Musée,residential,50,True,False,35.948,"LINESTRING (1.3669037 48.7340116, 1.3669709 48.7340133, 1.3673934 48.7340256)",,,,
46148117,D 912,Rue Saint-Jean,secondary,50,False,False,15.912,"LINESTRING (1.3691579 48.7390291, 1.3693408 48.7391061)",,,,
46148117,D 912,Rue Saint-Jean,secondary,50,False,True,37.513,"LINESTRING (1.3691579 48.7390291, 1.3687455 48.7388555, 1.3687267 48.7388476)",,,,
975674412,,,residential,,False,False,53.605,"LINESTRING (1.3691579 48.7390291, 1.3692463 48.7389612, 1.3693822 48.7388455, 1.3694794 48.7387689, 1.369557 48.7387148, 1.3696327 48.7386631)",,,,
"[555040376, 488106514]",D 912,Avenue du Général Leclerc,secondary,"['30', '50']",False,False,63.543,"LINESTRING (1.3740356 48.7397027, 1.3742197 48.7397499, 1.3744105 48.7398197, 1.3748116 48.7399554)",,,,
555040376,D 912,Avenue du Général Leclerc,secondary,30,False,True,89.10900000000001,"LINESTRING (1.3740356 48.7397027, 1.3739625 48.739686, 1.3730958 48.7394845, 1.3728798 48.7394614)",,,,
25571765,D 912,Rue Parisis,secondary,50,True,False,18.294999999999998,"LINESTRING (1.3673472 48.7381943, 1.3671743 48.7380994, 1.3671555 48.738089)",,,,
330085715,,Rue Leveillard,residential,30,True,False,80.65299999999999,"LINESTRING (1.3673472 48.7381943, 1.3676781 48.7379419, 1.3677856 48.7378377, 1.36799 48.7376088)",,,,
171766490,,Rue Charles Maillier,residential,30,True,False,30.097,"LINESTRING (1.36799 48.7376088, 1.3678598 48.7375634, 1.3676083 48.7375124)",,,,
46148113,D 21,Rue des Capucins,tertiary,50,True,False,44.611000000000004,"LINESTRING (1.3710011 48.7384102, 1.3711265 48.738529, 1.3713361 48.738745)",,,,
474072678,,Rue Gouverneur,residential,50,True,False,125.05900000000001,"LINESTRING (1.3699839 48.7393129, 1.3700089 48.7392899, 1.3710011 48.7384102)",,,,
"[555294386, 818848795]",D 912,Rue Saint-Jean,secondary,"['50', '30']",False,False,214.633,"LINESTRING (1.3699839 48.7393129, 1.3700833 48.7393279, 1.3708274 48.7394138, 1.3713491 48.7394575, 1.3717497 48.7394772, 1.3723453 48.7395206, 1.3724325 48.7395176, 1.3726572 48.7394903, 1.3728798 48.7394614)",,,,
555294386,D 912,Rue Saint-Jean,secondary,50,False,True,52.822,"LINESTRING (1.3699839 48.7393129, 1.3698627 48.7392899, 1.3697678 48.7392685, 1.3696765 48.7392422, 1.3695948 48.7392131, 1.3694479 48.7391498, 1.3693408 48.7391061)",,,,
25571775,D 20,Rue des Marchebeaux,tertiary,30,True,False,92.687,"LINESTRING (1.3635312 48.7340595, 1.362923 48.7342021, 1.3624927 48.7343105, 1.3624653 48.7343213, 1.3624437 48.734333, 1.3624258 48.7343457, 1.3623783 48.734381)",,,,
25571775,D 20,Rue des Marchebeaux,tertiary,30,True,False,18.579,"LINESTRING (1.3649317 48.7339967, 1.3649196 48.7339901, 1.3649054 48.7339849, 1.3648807 48.7339793, 1.3648536 48.7339765, 1.364828 48.7339762, 1.3647809 48.7339816, 1.3646892 48.7339964)",,,,
1265094767,,Rond-Point du Théâtre,tertiary,30,True,False,15.143000000000002,"LINESTRING (1.3649317 48.7339967, 1.3649245 48.7339832, 1.36492 48.7339707, 1.3649187 48.7339563, 1.364921 48.7339435, 1.3649254 48.7339314, 1.3649345 48.7339178, 1.3649466 48.7339058, 1.3649593 48.7338962, 1.3649717 48.7338896, 1.364993 48.7338805)",,,roundabout,
25571775,D 20,Rue des Marchebeaux,tertiary,30,True,False,86.1,"LINESTRING (1.3646892 48.7339964, 1.3646362 48.7340024, 1.3645779 48.7340054, 1.3641443 48.7339962, 1.3640158 48.7339921, 1.3639366 48.7339945, 1.3638374 48.7339999, 1.3637429 48.7340103, 1.3636429 48.7340304, 1.3635312 48.7340595)",,,,
"[668496547, 474072703]",,"['Place Mésirard', 'Ruelle aux Cochers']",living_street,50,True,False,119.74400000000001,"LINESTRING (1.3646892 48.7339964, 1.3646436 48.7340333, 1.3645976 48.7340769, 1.3645338 48.734153, 1.364463 48.73427, 1.3644108 48.7343627, 1.364078 48.7342934, 1.3639793 48.7342703, 1.3639177 48.7342534, 1.3638633 48.7342343, 1.3638098 48.7342106, 1.3637305 48.7341696, 1.3635504 48.7340706, 1.3635312 48.7340595)",,,,
1193997150,,Rue Petitpas,residential,50,False,False,14.729000000000001,"LINESTRING (1.3648788 48.7319422, 1.3648304 48.7319391, 1.3647813 48.7319419, 1.3647295 48.7319477, 1.3646808 48.7319562)",,2,,
474072711,,Place Sainte-Barbe,secondary,50,True,False,27.235999999999997,"LINESTRING (1.3621356 48.7367477, 1.3622416 48.7366846, 1.3622596 48.7366711, 1.3622831 48.7366499, 1.3623031 48.7366297, 1.3623702 48.7365602)",,,,
1156169797,,Rue Bodeau,residential,50,False,True,60.095,"LINESTRING (1.3707616 48.7324246, 1.3704108 48.7327481, 1.3703349 48.7328082, 1.3702741 48.7328587)",,,,
474072732,,Impasse Marteau,residential,50,False,True,114.22,"LINESTRING (1.3696926 48.7334548, 1.3700855 48.7336182, 1.3705415 48.7337677, 1.3706139 48.7338208, 1.3708683 48.7340857)",,,,
474072725,,Rue Victor Hugo,residential,50,True,False,61.563,"LINESTRING (1.3702741 48.7328587, 1.3697543 48.7325985, 1.3696769 48.7325686, 1.3695918 48.7325377)",,,,
"[474072731, 1202329269]",,Rue Victor Hugo,residential,50,False,True,217.40199999999996,"LINESTRING (1.3702741 48.7328587, 1.3702545 48.7328971, 1.3702223 48.7329601, 1.3702008 48.7330291, 1.3702123 48.7330886, 1.3702438 48.7331352, 1.3703873 48.7332584, 1.3704959 48.7332927, 1.3706649 48.7333263, 1.3708768 48.7333086, 1.3709859 48.733268, 1.3716587 48.7330176, 1.3721775 48.7328048, 1.3721991 48.7327887, 1.372225 48.7327645, 1.3722807 48.7327042, 1.3722856 48.7326989, 1.372297 48.7326866, 1.372306 48.7326769, 1.3723251 48.7326544)",,,,
1156169797,,Rue Bodeau,residential,50,False,False,60.095,"LINESTRING (1.3702741 48.7328587, 1.3703349 48.7328082, 1.3704108 48.7327481, 1.3707616 48.7324246)",,,,
474072724,,Rue Bodeau,residential,50,True,False,43.209999999999994,"LINESTRING (1.3710942 48.7321039, 1.3710779 48.7321212, 1.3710667 48.7321332, 1.3710442 48.7321543, 1.3707616 48.7324246)",,,,
781853523,D 34,Rue des Eparges,secondary,50,False,False,65.664,"LINESTRING (1.3710942 48.7321039, 1.3716028 48.7322996, 1.3718636 48.7324058)",,,,
"[781853523, 25571735]",D 34,Rue des Eparges,secondary,50,False,True,53.245999999999995,"LINESTRING (1.3710942 48.7321039, 1.3708807 48.7320195, 1.3707416 48.7319645, 1.3704864 48.7318631, 1.3704719 48.7318573)",,,,
474072732,,Impasse Marteau,residential,50,False,False,114.22,"LINESTRING (1.3708683 48.7340857, 1.3706139 48.7338208, 1.3705415 48.7337677, 1.3700855 48.7336182, 1.3696926 48.7334548)",,,,
"[474072760, 555012059, 474072759]",D 929,Rue Saint-Denis,tertiary,50,True,False,186.372,"LINESTRING (1.3708683 48.7340857, 1.3707185 48.7341297, 1.3705904 48.734166, 1.3698449 48.7343791, 1.3695341 48.7344679, 1.3687816 48.7346829, 1.3687202 48.7347005, 1.3685361 48.7347514)",yes,,,
25571751,,Rue de Châteaudun,residential,50,True,False,21.059,"LINESTRING (1.3701204 48.7365521, 1.3700362 48.7365862, 1.3699771 48.736603, 1.3698839 48.7366224, 1.3698585 48.7366268)",,,,
555816129,,Place Paul Doumer,residential,50,True,False,45.929,"LINESTRING (1.3701204 48.7365521, 1.3698433 48.7368256, 1.3698075 48.7368529, 1.3697775 48.7368643, 1.3697395 48.7368668)",,,,
1222540293,,Rue Marquis,residential,50,False,False,37.946,"LINESTRING (1.3685513 48.7352767, 1.3683911 48.7354111, 1.3682274 48.7355428)",,,,
474072736,,Place Métézeau,residential,50,False,False,5.427,"LINESTRING (1.3682719 48.7355818, 1.3682274 48.7355428)",,,,
24287139,,Place Métézeau,residential,50,True,False,128.43099999999998,"LINESTRING (1.3682719 48.7355818, 1.3683533 48.7356572, 1.3686307 48.7359121, 1.3686485 48.7359258, 1.3686723 48.735939, 1.3687095 48.7359559, 1.36875 48.7359739, 1.3687756 48.7359882, 1.3688019 48.7360068, 1.3688445 48.736043, 1.3688807 48.7360838, 1.3689244 48.7361484, 1.3689362 48.7361771, 1.3689482 48.7362155, 1.3689548 48.7362529, 1.3689531 48.7362727, 1.3689463 48.7362899, 1.3689337 48.7363029, 1.3689171 48.7363148, 1.3688986 48.7363246, 1.3688256 48.736354, 1.3687691 48.7363782, 1.3687204 48.7364036, 1.3686057 48.7364742)",,,,
474072736,,Place Métézeau,residential,50,False,True,5.427,"LINESTRING (1.3682274 48.7355428, 1.3682719 48.7355818)",,,,
474072776,,Boulevard Louis Terrier,residential,50,True,False,54.22,"LINESTRING (1.3682274 48.7355428, 1.3681967 48.7355149, 1.3681848 48.7354981, 1.3681744 48.7354797, 1.3681674 48.7354598, 1.3681653 48.7354447, 1.3681649 48.7354284, 1.3681672 48.7354126, 1.368171 48.7353992, 1.368186 48.7353648, 1.3681981 48.7353392, 1.3682856 48.7351719, 1.3682939 48.7351599, 1.3683047 48.7351494, 1.3683215 48.7351375, 1.3683862 48.7351081)",,,,
1222540293,,Rue Marquis,residential,50,False,True,37.946,"LINESTRING (1.3682274 48.7355428, 1.3683911 48.7354111, 1.3685513 48.7352767)",,,,
24287149,,Rue Doguereau,tertiary,50,True,False,35.518,"LINESTRING (1.3689107 48.734984, 1.368964 48.7350045, 1.3693289 48.7351451)",,,,
474072791,,Rue Marquis,residential,50,True,False,41.882000000000005,"LINESTRING (1.3689107 48.734984, 1.3688609 48.7350253, 1.3685513 48.7352767)",,,,
555010422,,Rue de Moronval,residential,50,False,False,3.718,"LINESTRING (1.3736681 48.7318114, 1.3736511 48.7318429)",,,,
"[555790355, 555010421]",,Rue des Rochelles,residential,"['50', '30']",True,False,100.903,"LINESTRING (1.3736681 48.7318114, 1.3737098 48.7318402, 1.3738036 48.731885, 1.374087 48.7320198, 1.3743673 48.7321512, 1.374448 48.7321919, 1.3744949 48.7322116, 1.3745741 48.7322367, 1.3746303 48.7322521, 1.374701 48.7322621, 1.3747725 48.7322645, 1.374829 48.7322641)",,,,
555010422,,Rue de Moronval,residential,50,False,True,3.718,"LINESTRING (1.3736511 48.7318429, 1.3736681 48.7318114)",,,,
"[555792073, 555792074]",,Rue des Rochelles,residential,"['30', '50']",True,False,45.385000000000005,"LINESTRING (1.3736511 48.7318429, 1.3735267 48.7317838, 1.3732363 48.7316458, 1.373196 48.7316214, 1.3731798 48.7315882)",,,,
"[984024632, 555795401, 555010420, 860379558]",,Rue de Moronval,residential,"['30', '50']",False,False,97.846,"LINESTRING (1.3736511 48.7318429, 1.3736351 48.7318728, 1.3736111 48.7319178, 1.3735802 48.7319793, 1.3735723 48.7320109, 1.373568 48.7320357, 1.3735733 48.7320571, 1.3735854 48.7320765, 1.3736105 48.7320995, 1.3736584 48.7321299, 1.3738383 48.7322175, 1.374006 48.7323063, 1.3740777 48.7323489, 1.3741105 48.7323755, 1.3741433 48.7324121, 1.3741716 48.7324404, 1.3742168 48.732469, 1.374287 48.7325054)",yes,2,,
555012066,,Rue Saint-Denis,residential,,False,True,59.423,"LINESTRING (1.3739945 48.7327017, 1.3734171 48.7330766)",,,,
"[555796978, 555012059]",D 929,Rue Saint-Denis,tertiary,"['30', '50']",True,False,92.09799999999998,"LINESTRING (1.3731682 48.7331505, 1.3730615 48.7332268, 1.3729388 48.7333038, 1.3724974 48.7334962, 1.3722781 48.7335905, 1.3722245 48.7336136, 1.3721609 48.7336387)",,,,
781852353,,,secondary,30,True,False,10.193,"LINESTRING (1.3731682 48.7331505, 1.3731379 48.7331274, 1.3731196 48.7330993, 1.3731151 48.7330689)",,,roundabout,
"[853861986, 152051420, 555795399]",D 929,Avenue du Président John Fitzgerald Kennedy,secondary,30,False,"[False, True]",100.144,"LINESTRING (1.3733568 48.7329937, 1.37339 48.7329783, 1.3734269 48.732959, 1.373466 48.7329362, 1.3736574 48.7328112, 1.3739362 48.7326133, 1.3739667 48.7325945, 1.3740457 48.7325511, 1.3741603 48.7324862, 1.3742692 48.7324275, 1.3743202 48.7324019, 1.37436 48.7323863)",,2,,yes
837925823,,,secondary,30,True,False,10.542,"LINESTRING (1.3733568 48.7329937, 1.3733888 48.7330163, 1.3734063 48.7330374, 1.3734171 48.7330766)",,,roundabout,
24217058,,,secondary,30,True,False,9.456,"LINESTRING (1.3732334 48.7329771, 1.3732846 48.7329755, 1.3733337 48.7329853, 1.3733568 48.7329937)",,,roundabout,
555012066,,Rue Saint-Denis,residential,,False,False,59.423,"LINESTRING (1.3734171 48.7330766, 1.3739945 48.7327017)",,,,
837925823,,,secondary,30,True,False,1.845,"LINESTRING (1.3734171 48.7330766, 1.3734145 48.7330931)",,,roundabout,
781852353,,,secondary,30,True,False,13.626000000000001,"LINESTRING (1.373343 48.7331603, 1.3732844 48.7331734, 1.3732227 48.73317, 1.3731682 48.7331505)",,,roundabout,
956606708,,Rue Victor Hugo,residential,50,False,False,6.074,"LINESTRING (1.3723626 48.7326057, 1.3723251 48.7326544)",,,,
781852354,D 34,Rue des Eparges,secondary,50,True,False,76.345,"LINESTRING (1.3723626 48.7326057, 1.3726639 48.7327428, 1.3730247 48.7329106, 1.3731074 48.7329456, 1.3731497 48.7329595, 1.3731933 48.7329698, 1.3732334 48.7329771)",,3,,
555836183,D 34,Boulevard Pasteur,secondary,30,True,False,46.870000000000005,"LINESTRING (1.3734145 48.7330931, 1.3734686 48.733124, 1.3735353 48.733153, 1.3736238 48.7331915, 1.373741 48.7332395, 1.3738181 48.733276, 1.373932 48.7333391)",,,,
1160022405,,,secondary,30,True,False,9.379999999999999,"LINESTRING (1.3734145 48.7330931, 1.3734008 48.7331197, 1.3733763 48.7331427, 1.373343 48.7331603)",,,roundabout,
555792075,,Rue des Rochelles,residential,50,True,False,43.686,"LINESTRING (1.3731798 48.7315882, 1.3732012 48.7315947, 1.3732287 48.7316029, 1.373322 48.7316388, 1.3735525 48.7317538, 1.3736681 48.7318114)",,,,
46153045,,Rue des Rochelles,residential,50,False,True,22.815,"LINESTRING (1.373157 48.7315812, 1.3728912 48.7314746)",,1,,
1116307810,,Rue des Rochelles,residential,50,True,False,1.844,"LINESTRING (1.373157 48.7315812, 1.3731798 48.7315882)",,,,
555816130,,Rue Doguereau,tertiary,50,True,False,19.599999999999998,"LINESTRING (1.3697395 48.7368668, 1.3697102 48.73692, 1.3696541 48.7370338)",,,,
555816130,,Rue Doguereau,tertiary,50,True,False,28.077,"LINESTRING (1.3698585 48.7366268, 1.3697395 48.7368668)",,,,
216253339,,Rue des Caves,residential,30,True,False,144.178,"LINESTRING (1.3655405 48.7378092, 1.365596 48.7378837, 1.365953 48.7382603, 1.3662194 48.7384588, 1.3665531 48.7387972, 1.3666321 48.7388834)",,,,
25571764,D 912,Rue d'Orfeuil,secondary,50,True,False,63.791,"LINESTRING (1.3646435 48.7372014, 1.3644787 48.7371798, 1.3642508 48.7371351, 1.3638246 48.737014)",,,,
555012840,D 34,Boulevard Pasteur,secondary,50,False,False,35.257,"LINESTRING (1.373932 48.7333391, 1.3740612 48.7334097, 1.3741881 48.7334791, 1.3742992 48.7335437)",,,,
555836184,D 34,Boulevard Pasteur,secondary,30,True,False,47.935,"LINESTRING (1.373932 48.7333391, 1.3737269 48.7332573, 1.3735883 48.7332097, 1.3734927 48.7331832, 1.3734115 48.7331676, 1.373343 48.7331603)",,,,
171766487,,Rue Lamesange,residential,50,False,True,87.495,"LINESTRING (1.368741 48.7373421, 1.368393 48.7372129, 1.3676615 48.7370097)",,,,
781852352,,,secondary,30,True,False,14.379999999999999,"LINESTRING (1.3731151 48.7330689, 1.3731247 48.733039, 1.373146 48.733014, 1.3731754 48.7329932, 1.3731997 48.7329846, 1.3732334 48.7329771)",,,roundabout,
948437610,,,secondary,,True,False,74.934,"LINESTRING (1.3731151 48.7330689, 1.3731019 48.7330476, 1.3730813 48.7330242, 1.373061 48.7330045, 1.3730376 48.7329848, 1.373014 48.7329685, 1.3729846 48.7329533, 1.3728676 48.7329001, 1.3723968 48.7326883, 1.3723251 48.7326544)",,,,
"[474072779, 474072780, 25571765]",D 912,Rue Parisis,secondary,50,True,False,67.171,"LINESTRING (1.3685719 48.7387697, 1.36826 48.7386327, 1.3680748 48.7385505, 1.3678615 48.7384563, 1.3678112 48.7384332)",yes,,,
555010419,,Rue des Rochelles,residential,30,True,False,86.60600000000001,"LINESTRING (1.37436 48.7323863, 1.3743755 48.7323632, 1.374386 48.7323457, 1.3743901 48.7323291, 1.3743951 48.7323066, 1.3743957 48.7322804, 1.3743881 48.7322574, 1.3743751 48.7322316, 1.3743597 48.7322121, 1.3743306 48.7321896, 1.3742996 48.7321711, 1.3740519 48.7320457, 1.373778 48.7319071, 1.3736511 48.7318429)",,,,
"[853861986, 152051420, 555795399]",D 929,Avenue du Président John Fitzgerald Kennedy,secondary,30,False,"[False, True]",100.14399999999999,"LINESTRING (1.37436 48.7323863, 1.3743202 48.7324019, 1.3742692 48.7324275, 1.3741603 48.7324862, 1.3740457 48.7325511, 1.3739667 48.7325945, 1.3739362 48.7326133, 1.3736574 48.7328112, 1.373466 48.7329362, 1.3734269 48.732959, 1.37339 48.7329783, 1.3733568 48.7329937)",,2,,yes
853861986,D 929,Avenue du Président John Fitzgerald Kennedy,secondary,30,False,True,36.997,"LINESTRING (1.37436 48.7323863, 1.3744266 48.7323659, 1.3745579 48.7323314, 1.374829 48.7322641)",,2,,
853861986,D 929,Avenue du Président John Fitzgerald Kennedy,secondary,30,False,False,36.997,"LINESTRING (1.374829 48.7322641, 1.3745579 48.7323314, 1.3744266 48.7323659, 1.37436 48.7323863)",,2,,
"[1191257096, 1191257097, 837925827, 956606693]",D 954,Rue du Vieux Pré,tertiary,50,False,"[False, True]",59.734,"LINESTRING (1.364474 48.7314367, 1.3644994 48.7315083, 1.3645483 48.7316414, 1.3645956 48.731757, 1.3646808 48.7319562)",yes,,,
555440000,D 954,Rue du Vieux Pré,tertiary,30,True,False,39.480000000000004,"LINESTRING (1.3651049 48.7329097, 1.3652225 48.7331145, 1.3652423 48.7331516, 1.3652574 48.7331853, 1.3652684 48.7332167, 1.3652714 48.733246)",,,,
956606692,D 954,Rue du Vieux Pré,tertiary,50,False,True,110.494,"LINESTRING (1.3651049 48.7329097, 1.3649885 48.7326442, 1.3647257 48.7320596, 1.3646808 48.7319562)",,3,,
46418616,,Rue Desmousseaux,residential,50,True,False,5.93,"LINESTRING (1.3651913 48.7332387, 1.3652714 48.733246)",,,,
25571773,D 954,Rue du Vieux Pré,tertiary,30,True,False,37.139,"LINESTRING (1.3651913 48.7332387, 1.3651887 48.7332193, 1.3651823 48.73319, 1.3651049 48.7329097)",,,,
46418616,,Rue Desmousseaux,residential,50,True,False,45.315,"LINESTRING (1.3652714 48.733246, 1.365329 48.7332522, 1.3653786 48.7332584, 1.3654277 48.7332657, 1.3655231 48.7332812, 1.365873 48.7333383)",,,,
