osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed,ref
71181065,Boulevard Viaud-Grand Marais,secondary,False,False,8.021,"LINESTRING (-1.8769643 46.8513917, -1.8768676 46.8513629)",,,,
71181065,Boulevard Viaud-Grand Marais,secondary,False,True,64.553,"LINESTRING (-1.8769643 46.8513917, -1.8771198 46.8514286, -1.8771781 46.8514391, -1.877327 46.8514658, -1.8774471 46.85148, -1.8776089 46.8514952, -1.8777937 46.8514979)",,,,
71179914,Place Aristide Briand,residential,True,False,73.208,"LINESTRING (-1.8783483 46.8470127, -1.8783278 46.8470256, -1.8779619 46.8476139)",,,,
157674134,Rue de la Paix,residential,False,False,17.137999999999998,"LINESTRING (-1.8783483 46.8470127, -1.8783208 46.8469912, -1.8781552 46.846937)",,,,
71180582,Square Florida,residential,False,True,46.227000000000004,"LINESTRING (-1.8776705 46.8499508, -1.87756 46.8500446, -1.8772872 46.8499003, -1.8772676 46.8499186, -1.8772358 46.8499482)",,,,
71180620,Rue de la Paix,residential,True,False,44.245000000000005,"LINESTRING (-1.8792425 46.8472228, -1.8787593 46.8470985, -1.8786976 46.8471136)",,,,
158200986,Rue du Général Leclerc,tertiary,True,False,61.019999999999996,"LINESTRING (-1.8792425 46.8472228, -1.8792492 46.8471519, -1.8792596 46.8469164, -1.8792663 46.846799, -1.8792965 46.8466761)",,,,
71180467,Impasse du Four Banal,residential,False,False,63.124,"LINESTRING (-1.8795922 46.8467592, -1.8798865 46.8462284)",,,,
72151237,Rue du Four Banal,residential,True,False,24.313,"LINESTRING (-1.8795922 46.8467592, -1.8793446 46.8466896, -1.879314 46.846681, -1.8792965 46.8466761)",,,,
71181025,Place de la Mairie,tertiary,False,True,21.68,"LINESTRING (-1.8803829 46.8450583, -1.8802734 46.8450381, -1.8801501 46.8449915, -1.8801259 46.8449785)",,,,
220836388,Rue de l'Hôtel de Ville,residential,True,False,110.85400000000001,"LINESTRING (-1.8803829 46.8450583, -1.880423 46.8449678, -1.8804558 46.8449259, -1.8805474 46.844809, -1.8805839 46.844764, -1.880719 46.8445896, -1.8808723 46.8443916, -1.8809132 46.8443343, -1.8809286 46.8442728, -1.8809044 46.8442008, -1.8808763 46.8441554)",,,,
288835539,Boulevard des F.F.I.,tertiary,False,True,86.444,"LINESTRING (-1.8803829 46.8450583, -1.8805011 46.8450906, -1.8805966 46.8451298, -1.8812954 46.8454015, -1.8813255 46.8454112, -1.8813819 46.8454268)",,,,
157674127,Rue de la Paix,residential,True,False,45.591,"LINESTRING (-1.8777079 46.8466651, -1.8777649 46.8466898, -1.8781035 46.8469063, -1.8781552 46.846937)",,,,
159486858,Rue Bonne Fontaine,tertiary,True,False,104.18299999999999,"LINESTRING (-1.8777079 46.8466651, -1.8775351 46.8467379, -1.8770659 46.8469343, -1.876757 46.8470732, -1.8765505 46.8471661)",,,,
71180582,Square Florida,residential,False,False,46.227,"LINESTRING (-1.8772358 46.8499482, -1.8772676 46.8499186, -1.8772872 46.8499003, -1.87756 46.8500446, -1.8776705 46.8499508)",,,,
733492650,Rue de l'Herseau,residential,False,False,27.784,"LINESTRING (-1.8772358 46.8499482, -1.8770065 46.8498159, -1.8769813 46.8498012, -1.8769581 46.8497859)",,,,
733492650,Rue de l'Herseau,residential,False,True,99.60299999999998,"LINESTRING (-1.8772358 46.8499482, -1.8769633 46.8502825, -1.876868 46.8505359, -1.876852 46.8507088, -1.8768604 46.8507867)",,,,
71179914,Place Aristide Briand,residential,True,False,13.627,"LINESTRING (-1.8778268 46.847836, -1.8779921 46.8478833)",,,,
157674129,,residential,False,True,10.586,"LINESTRING (-1.8778268 46.847836, -1.877691 46.8478151)",,,,
71180141,Rue Molière,residential,True,False,64.861,"LINESTRING (-1.877318 46.8474097, -1.8766397 46.8471925, -1.8765854 46.8471636, -1.8765505 46.8471661)",,,,
71179891,Rue Albert 1er,residential,False,False,146.67700000000002,"LINESTRING (-1.8768604 46.8507867, -1.8769136 46.8507826, -1.8777988 46.8507144, -1.8779443 46.8506488, -1.8783377 46.8502689, -1.8784664 46.8502786)",,,,
733492650,Rue de l'Herseau,residential,False,False,99.603,"LINESTRING (-1.8768604 46.8507867, -1.876852 46.8507088, -1.876868 46.8505359, -1.8769633 46.8502825, -1.8772358 46.8499482)",,,,
733492650,Rue de l'Herseau,residential,False,True,64.884,"LINESTRING (-1.8768604 46.8507867, -1.8769138 46.8512823, -1.8768947 46.851315, -1.8768676 46.8513629)",,,,
71179703,Rue Pierre Puget,residential,False,True,34.348,"LINESTRING (-1.8827782 46.8523042, -1.8826353 46.852268, -1.8824606 46.8521579, -1.8824152 46.8521293)",,,,
35587031,Boulevard de Strasbourg,secondary,False,False,80.086,"LINESTRING (-1.8820486 46.8504842, -1.8811985 46.8507084, -1.881066 46.8507433)",,,,
35587031,Boulevard de Strasbourg,secondary,False,True,83.434,"LINESTRING (-1.8820486 46.8504842, -1.8821829 46.8504499, -1.8830047 46.8502378, -1.8830729 46.8502158)",,,,
71179703,Rue Pierre Puget,residential,False,False,92.706,"LINESTRING (-1.8820486 46.8504842, -1.8820668 46.8505221, -1.8820746 46.8505546, -1.8820814 46.8505764, -1.8821033 46.8506311, -1.8821307 46.8506779, -1.8822121 46.8507935, -1.8822429 46.8508398, -1.8822743 46.8509034, -1.8823017 46.8509694, -1.8823195 46.8510325, -1.8823291 46.8510802, -1.8823332 46.8511364, -1.8823243 46.8511883, -1.8823113 46.8512407, -1.8822962 46.8512819)",,,,
50259476,Rue du Four Banal,residential,False,True,48.497,"LINESTRING (-1.8805033 46.8473008, -1.8809378 46.8475563, -1.8809869 46.8475851)",,,,
72151237,Rue du Four Banal,residential,True,False,92.039,"LINESTRING (-1.8805033 46.8473008, -1.8796566 46.8467793, -1.8795922 46.8467592)",,,,
157676364,Rue Calmette,residential,False,True,31.349,"LINESTRING (-1.8758344 46.8449475, -1.875645 46.8451979)",,,,
157678243,Rue Charles Milcendeau,residential,True,False,47.06400000000001,"LINESTRING (-1.8758344 46.8449475, -1.8757036 46.8449681, -1.8756265 46.8449713, -1.8753751 46.8449741, -1.875308 46.8449714, -1.8752195 46.8449673)",,,,
693050142,Rue Charles Milcendeau,residential,False,False,62.175999999999995,"LINESTRING (-1.8758344 46.8449475, -1.875882 46.8448883, -1.8759181 46.8448462, -1.8761642 46.8445442, -1.8761985 46.8445067, -1.8762468 46.8444655)",,,,
71181065,Boulevard Viaud-Grand Marais,secondary,False,False,64.553,"LINESTRING (-1.8777937 46.8514979, -1.8776089 46.8514952, -1.8774471 46.85148, -1.877327 46.8514658, -1.8771781 46.8514391, -1.8771198 46.8514286, -1.8769643 46.8513917)",,,,
71181065,Boulevard Viaud-Grand Marais,secondary,False,True,79.49,"LINESTRING (-1.8777937 46.8514979, -1.8778863 46.851496, -1.8780063 46.8514892, -1.878188 46.8514713, -1.878351 46.8514442, -1.8785012 46.8514126, -1.8788059 46.8513377)",,,,
35587026,Rue des Coûts,residential,False,False,177.05399999999997,"LINESTRING (-1.8839045 46.8517684, -1.8838819 46.8516332, -1.8835652 46.8505053, -1.8835265 46.8502725, -1.8835226 46.8502359, -1.8835187 46.8501993)",,,30,
71179597,Rue François Rude,residential,False,False,127.34,"LINESTRING (-1.8839045 46.8517684, -1.8838578 46.851772, -1.8831743 46.8517799, -1.8830918 46.8517849, -1.8830314 46.851795, -1.8828859 46.8518313, -1.8828041 46.8518652, -1.8827464 46.8518977, -1.8824152 46.8521293)",,,,
35583339,Rue Carnot,tertiary,False,True,98.563,"LINESTRING (-1.8807149 46.84626, -1.8808067 46.8462863, -1.8809996 46.8463698, -1.8811434 46.8464232, -1.8812996 46.8464916, -1.8816823 46.8466838, -1.8817643 46.846725, -1.8817986 46.8467422)",,,,
71179720,Rue du Docteur Henrot,residential,False,True,105.64,"LINESTRING (-1.8807149 46.84626, -1.8807337 46.8462312, -1.880985 46.8459167, -1.8811285 46.8457371, -1.8811606 46.8456969, -1.881297 46.8455288, -1.8813819 46.8454268)",,,,
71179597,Rue François Rude,residential,False,True,127.33999999999999,"LINESTRING (-1.8824152 46.8521293, -1.8827464 46.8518977, -1.8828041 46.8518652, -1.8828859 46.8518313, -1.8830314 46.851795, -1.8830918 46.8517849, -1.8831743 46.8517799, -1.8838578 46.851772, -1.8839045 46.8517684)",,,,
71179703,Rue Pierre Puget,residential,False,False,34.348,"LINESTRING (-1.8824152 46.8521293, -1.8824606 46.8521579, -1.8826353 46.852268, -1.8827782 46.8523042)",,,,
71179703,Rue Pierre Puget,residential,False,True,61.207,"LINESTRING (-1.8824152 46.8521293, -1.8820249 46.8518783, -1.881987 46.8518462, -1.8819656 46.8518157, -1.8819532 46.8517806, -1.8819461 46.8517405, -1.8819488 46.8517081)",,,,
71180974,Rue Racine,residential,True,False,68.426,"LINESTRING (-1.8783204 46.8477313, -1.8783819 46.8477478, -1.8785156 46.8477836, -1.879154 46.8478082, -1.8792046 46.8478102)",,,,
693164050,Place Aristide Briand,residential,True,False,75.16900000000001,"LINESTRING (-1.8783204 46.8477313, -1.8787037 46.847165, -1.878705 46.8471365, -1.8786976 46.8471136)",,,,
"[693164051, 71180620]",Rue de la Paix,residential,True,False,29.438000000000002,"LINESTRING (-1.8786976 46.8471136, -1.8786735 46.8470966, -1.8785468 46.8470522, -1.8783791 46.8470095, -1.8783483 46.8470127)",,,,
71179891,Rue Albert 1er,residential,False,True,146.677,"LINESTRING (-1.8784664 46.8502786, -1.8783377 46.8502689, -1.8779443 46.8506488, -1.8777988 46.8507144, -1.8769136 46.8507826, -1.8768604 46.8507867)",,,,
71179805,Rue des Jardins,residential,True,False,84.408,"LINESTRING (-1.8781552 46.846937, -1.8781163 46.8469655, -1.8774618 46.8472535, -1.8774142 46.8472806, -1.8773847 46.8473104, -1.8773586 46.847342, -1.8773321 46.8473861, -1.877318 46.8474097)",,,,
157674134,Rue de la Paix,residential,False,True,17.137999999999998,"LINESTRING (-1.8781552 46.846937, -1.8783208 46.8469912, -1.8783483 46.8470127)",,,,
71179924,Rue de la Redoute,residential,True,False,93.27800000000002,"LINESTRING (-1.876822 46.8454449, -1.8763143 46.845189, -1.8759424 46.8450016, -1.8758722 46.8449664, -1.8758344 46.8449475)",,,,
72015313,Rue des Minées,residential,False,True,189.07600000000002,"LINESTRING (-1.876822 46.8454449, -1.8767754 46.8455015, -1.8756815 46.8468304, -1.8755995 46.8468914, -1.8755723 46.8469117)",,,,
71180467,Impasse du Four Banal,residential,False,True,63.124,"LINESTRING (-1.8798865 46.8462284, -1.8795922 46.8467592)",,,,
71181065,Boulevard Viaud-Grand Marais,secondary,False,False,79.49000000000001,"LINESTRING (-1.8788059 46.8513377, -1.8785012 46.8514126, -1.878351 46.8514442, -1.878188 46.8514713, -1.8780063 46.8514892, -1.8778863 46.851496, -1.8777937 46.8514979)",,,,
71181065,Boulevard Viaud-Grand Marais,secondary,False,True,65.595,"LINESTRING (-1.8788059 46.8513377, -1.8789765 46.8512946, -1.8794951 46.8511589, -1.8795775 46.8511417, -1.8796151 46.8511339)",,,,
157674129,,residential,False,False,10.586,"LINESTRING (-1.877691 46.8478151, -1.8778268 46.847836)",,,,
157674130,Place du Champ de Foire,residential,True,False,40.097,"LINESTRING (-1.877691 46.8478151, -1.8772144 46.8476609)",,,,
72015099,Boulevard Guérin,secondary,False,False,205.15300000000002,"LINESTRING (-1.8724137 46.848039, -1.8722694 46.8478933, -1.8718209 46.8474863, -1.8718146 46.8474806, -1.8717543 46.8474172, -1.8715073 46.847175, -1.8714099 46.8470424, -1.871363 46.8469785, -1.8712836 46.8468345, -1.8712309 46.8467091, -1.8711874 46.8465273, -1.871175 46.8464349)",,,,
72015099,Boulevard Guérin,secondary,False,True,16.403000000000002,"LINESTRING (-1.8724137 46.848039, -1.8724868 46.8481047, -1.8725238 46.8481408, -1.8725413 46.8481579)",,,,
71180151,Rue Gallieni,residential,True,False,45.864,"LINESTRING (-1.8777406 46.848272, -1.8777016 46.8483323, -1.8775293 46.8485987, -1.8775144 46.8486217, -1.8774966 46.8486492)",,,,
157674140,Rue Gallieni,residential,True,False,47.26499999999999,"LINESTRING (-1.8777406 46.848272, -1.8777794 46.8482121, -1.8779652 46.8479249, -1.8779921 46.8478833)",,,,
352097572,Rue Montorcy,residential,False,False,23.844,"LINESTRING (-1.8777406 46.848272, -1.8776527 46.8482443, -1.8775155 46.8482009, -1.8774523 46.8481889)",,,,
352097572,Rue Montorcy,residential,False,True,62.548,"LINESTRING (-1.8777406 46.848272, -1.8778317 46.8483003, -1.8780106 46.8483709, -1.8782139 46.848441, -1.8782855 46.8484617, -1.8783617 46.848489, -1.8784044 46.8484993, -1.8784829 46.8485062)",,,,
157674138,Place du Champ de Foire,residential,False,True,28.137,"LINESTRING (-1.8772144 46.8476609, -1.8773559 46.8474271)",,,,
244567914,Place du Champ de Foire,residential,False,False,45.71300000000001,"LINESTRING (-1.8772144 46.8476609, -1.8771245 46.8477916, -1.8770345 46.8479344, -1.8769666 46.8480354)",,,,
71180151,Rue Gallieni,residential,True,False,80.319,"LINESTRING (-1.8774966 46.8486492, -1.8771239 46.8492382, -1.8770906 46.8492907, -1.8770771 46.8493121)",,,,
72015452,Rue Flandres - Dunkerque 1940,residential,False,False,24.575,"LINESTRING (-1.8774966 46.8486492, -1.8774195 46.8486257, -1.8772014 46.8485593)",,,,
72015452,Rue Flandres - Dunkerque 1940,residential,False,True,50.07899999999999,"LINESTRING (-1.8774966 46.8486492, -1.877776 46.8487341, -1.8779927 46.8487983, -1.8780252 46.8488099, -1.8780545 46.8488285, -1.8780838 46.8488471)",,,,
71180151,Rue Gallieni,residential,True,False,70.58300000000001,"LINESTRING (-1.8770771 46.8493121, -1.8767534 46.8497979, -1.8767952 46.849828, -1.8768196 46.8498455, -1.8768551 46.849871)",,,,
72015326,Rue de la Noue,residential,False,False,46.709,"LINESTRING (-1.8770771 46.8493121, -1.8768791 46.8491941, -1.8767106 46.8490902, -1.8766177 46.8490333)",,,,
72015326,Rue de la Noue,residential,False,True,26.625,"LINESTRING (-1.8770771 46.8493121, -1.8773025 46.8494037, -1.8773781 46.8494344)",,,,
72015452,Rue Flandres - Dunkerque 1940,residential,False,True,24.575,"LINESTRING (-1.8772014 46.8485593, -1.8774195 46.8486257, -1.8774966 46.8486492)",,,,
"[72015034, 681922539]",Place du Champ de Foire,residential,False,True,88.31299999999999,"LINESTRING (-1.8772014 46.8485593, -1.8769305 46.8484804, -1.8768486 46.8486252, -1.876775 46.8487552, -1.8766982 46.8488909, -1.8766177 46.8490333)",,,,
"[72015034, 681922539]",Place du Champ de Foire,residential,False,False,88.31299999999999,"LINESTRING (-1.8766177 46.8490333, -1.8766982 46.8488909, -1.876775 46.8487552, -1.8768486 46.8486252, -1.8769305 46.8484804, -1.8772014 46.8485593)",,,,
72015326,Rue de la Noue,residential,False,True,46.709,"LINESTRING (-1.8766177 46.8490333, -1.8767106 46.8490902, -1.8768791 46.8491941, -1.8770771 46.8493121)",,,,
244567916,Rue de la Noue,residential,False,False,57.419,"LINESTRING (-1.8766177 46.8490333, -1.8763047 46.848934, -1.8760661 46.8488303, -1.8759585 46.8487838)",,,,
287673754,Ruelle de la Noue,residential,True,False,94.19200000000001,"LINESTRING (-1.8766177 46.8490333, -1.8765747 46.8491103, -1.8763317 46.8492229, -1.8761976 46.8491979, -1.8759876 46.8491131, -1.8756965 46.8491321, -1.8756077 46.8491379, -1.8755492 46.8491472)",,,,
72015576,Rue de Cholet,secondary,True,False,13.396,"LINESTRING (-1.8724645 46.8484731, -1.8726405 46.8484681)",,,,D 753
72015313,Rue des Minées,residential,False,False,189.07600000000002,"LINESTRING (-1.8755723 46.8469117, -1.8755995 46.8468914, -1.8756815 46.8468304, -1.8767754 46.8455015, -1.876822 46.8454449)",,,,
"[693050134, 693050135]",Avenue Biochaud,residential,False,False,94.596,"LINESTRING (-1.8755723 46.8469117, -1.8754864 46.8468437, -1.8748503 46.8463346, -1.8748001 46.8462977, -1.8747612 46.8462668)",,,,
693050134,Avenue Biochaud,residential,False,True,64.728,"LINESTRING (-1.8755723 46.8469117, -1.8758482 46.8471433, -1.876038 46.8473028, -1.8761111 46.8473623)",,,,
72014983,,residential,False,False,40.692,"LINESTRING (-1.8774523 46.8481889, -1.8772308 46.8481172, -1.8769666 46.8480354)",,,,
157674121,Place du Champ de Foire,residential,True,False,45.412000000000006,"LINESTRING (-1.8774523 46.8481889, -1.8773798 46.8482834, -1.8772903 46.8484221, -1.8772014 46.8485593)",,,,
157674130,Place du Champ de Foire,residential,True,False,45.388000000000005,"LINESTRING (-1.8774523 46.8481889, -1.8775193 46.8480836, -1.877601 46.8479398, -1.8776767 46.8478349, -1.877691 46.8478151)",,,,
352097572,Rue Montorcy,residential,False,True,23.844,"LINESTRING (-1.8774523 46.8481889, -1.8775155 46.8482009, -1.8776527 46.8482443, -1.8777406 46.848272)",,,,
72014914,Boulevard Guérin,secondary,True,False,22.71,"LINESTRING (-1.8725413 46.8481579, -1.8726512 46.8483478)",,,,
72015099,Boulevard Guérin,secondary,False,False,16.403,"LINESTRING (-1.8725413 46.8481579, -1.8725238 46.8481408, -1.8724868 46.8481047, -1.8724137 46.848039)",,,,
72014983,,residential,False,True,40.692,"LINESTRING (-1.8769666 46.8480354, -1.8772308 46.8481172, -1.8774523 46.8481889)",,,,
72015252,Rue de la Concorde,residential,False,False,99.308,"LINESTRING (-1.8769666 46.8480354, -1.8768473 46.847963, -1.8767831 46.8479082, -1.8767416 46.8478735, -1.8766021 46.8477566, -1.8762066 46.8474318, -1.8761111 46.8473623)",,,,
244567914,Place du Champ de Foire,residential,False,True,45.713,"LINESTRING (-1.8769666 46.8480354, -1.8770345 46.8479344, -1.8771245 46.8477916, -1.8772144 46.8476609)",,,,
"[681922544, 681922542]",Place du Champ de Foire,residential,False,False,117.52,"LINESTRING (-1.8769666 46.8480354, -1.8769094 46.8481339, -1.876824 46.8482836, -1.8767357 46.8484109, -1.8766233 46.8484648, -1.8765222 46.8485133, -1.8763447 46.8485985, -1.8761604 46.8486869, -1.8760753 46.8487278, -1.8759585 46.8487838)",,,,
288835618,Place Victor Charbonnel,residential,False,True,5.884,"LINESTRING (-1.87361 46.8492131, -1.8736507 46.8491681)",,,,
"[1049390486, 199673375]",Boulevard Viaud-Grand Marais,secondary,True,False,222.248,"LINESTRING (-1.87361 46.8492131, -1.8737076 46.8493056, -1.8740817 46.8496473, -1.8745067 46.8500317, -1.8747964 46.8502492, -1.8748715 46.8502967, -1.8752043 46.8505058, -1.8754001 46.8506327, -1.8754179 46.8506442, -1.875497 46.8506896, -1.8755183 46.8507167)",,,,
668215228,Rue des Plantes,residential,False,True,206.06800000000004,"LINESTRING (-1.87361 46.8492131, -1.8735656 46.8492347, -1.8735452 46.8492446, -1.8731141 46.8494281, -1.8730851 46.8494404, -1.873022 46.849473, -1.8727604 46.8496047, -1.8725749 46.8496785, -1.8724346 46.8497337, -1.8723128 46.8497785, -1.8721522 46.8498249, -1.8718351 46.8498932, -1.8716254 46.8499416, -1.8715563 46.8499592, -1.8713774 46.8500149, -1.8713207 46.8500504, -1.8712814 46.8500787, -1.8712562 46.8500975)",,,,
244567915,Rue de la Noue,residential,False,False,72.193,"LINESTRING (-1.8759585 46.8487838, -1.8758541 46.8487351, -1.8752721 46.8484321, -1.8751993 46.8483942)",,,,
244567916,Rue de la Noue,residential,False,True,57.419,"LINESTRING (-1.8759585 46.8487838, -1.8760661 46.8488303, -1.8763047 46.848934, -1.8766177 46.8490333)",,,,
"[681922544, 681922542]",Place du Champ de Foire,residential,False,True,117.52,"LINESTRING (-1.8759585 46.8487838, -1.8760753 46.8487278, -1.8761604 46.8486869, -1.8763447 46.8485985, -1.8765222 46.8485133, -1.8766233 46.8484648, -1.8767357 46.8484109, -1.876824 46.8482836, -1.8769094 46.8481339, -1.8769666 46.8480354)",,,,
668215227,Rue des Plantes,residential,True,False,13.655,"LINESTRING (-1.8712562 46.8500975, -1.8712298 46.8500879, -1.8711999 46.8500862, -1.8711716 46.8500928, -1.8711493 46.8501065, -1.8711368 46.8501251, -1.871136 46.8501455)",roundabout,,,
668215228,Rue des Plantes,residential,False,False,206.06799999999998,"LINESTRING (-1.8712562 46.8500975, -1.8712814 46.8500787, -1.8713207 46.8500504, -1.8713774 46.8500149, -1.8715563 46.8499592, -1.8716254 46.8499416, -1.8718351 46.8498932, -1.8721522 46.8498249, -1.8723128 46.8497785, -1.8724346 46.8497337, -1.8725749 46.8496785, -1.8727604 46.8496047, -1.873022 46.849473, -1.8730851 46.8494404, -1.8731141 46.8494281, -1.8735452 46.8492446, -1.8735656 46.8492347, -1.87361 46.8492131)",,,,
72015252,Rue de la Concorde,residential,False,True,99.30799999999999,"LINESTRING (-1.8761111 46.8473623, -1.8762066 46.8474318, -1.8766021 46.8477566, -1.8767416 46.8478735, -1.8767831 46.8479082, -1.8768473 46.847963, -1.8769666 46.8480354)",,,,
157674123,Rue Bonne Fontaine,tertiary,False,False,101.17999999999999,"LINESTRING (-1.8761111 46.8473623, -1.8760795 46.8473764, -1.8760021 46.8474109, -1.8759668 46.8474266, -1.8749857 46.8478476)",,,,
693050134,Avenue Biochaud,residential,False,False,64.72800000000001,"LINESTRING (-1.8761111 46.8473623, -1.876038 46.8473028, -1.8758482 46.8471433, -1.8755723 46.8469117)",,,,
72150944,Square Gaston Chaissac,residential,False,False,112.49,"LINESTRING (-1.8831898 46.8443516, -1.8831629 46.8443563, -1.8831226 46.8443554, -1.8829805 46.8443159, -1.8829396 46.8443187, -1.8829114 46.8443269, -1.8828873 46.8443499, -1.8826834 46.8447108, -1.8826901 46.8447902, -1.8830227 46.8448145, -1.8831468 46.844836)",,,,
72150944,Square Gaston Chaissac,residential,False,True,32.248,"LINESTRING (-1.8831898 46.8443516, -1.8832111 46.8443407, -1.8832252 46.8443237, -1.8833318 46.844143, -1.8833458 46.8441245, -1.8833704 46.844092)",,,,
72151051,Square Auguste Lepère,residential,False,False,37.865,"LINESTRING (-1.8831898 46.8443516, -1.8832286 46.8444182, -1.8833841 46.84446, -1.8834418 46.8445402, -1.8835317 46.8445618)",,,,
682249460,Boulevard des F.F.I.,tertiary,False,True,3.789,"LINESTRING (-1.8798162 46.8448092, -1.8797763 46.8447888)",,,,
72150655,Rue du Midi,residential,True,False,181.766,"LINESTRING (-1.8798162 46.8448092, -1.8797856 46.844853, -1.879753 46.8448998, -1.8796054 46.8450734, -1.8795655 46.8451141, -1.8795343 46.8451356, -1.8795027 46.8451475, -1.8794764 46.8451509, -1.8794466 46.8451489, -1.879395 46.845136, -1.8792464 46.8450928, -1.879089 46.8450309, -1.8789919 46.8449846, -1.8785649 46.8447808, -1.8780902 46.8445542, -1.8780181 46.8445198, -1.8779877 46.8445053)",,,,
"[220836387, 682249460]","['Place de la Mairie', 'Boulevard des F.F.I.']",tertiary,False,False,30.156999999999996,"LINESTRING (-1.8798162 46.8448092, -1.8799014 46.8448582, -1.8799911 46.8449058, -1.8800447 46.8449347, -1.8801259 46.8449785)",,,,
71180795,Boulevard Lucien Dodin,tertiary,False,True,111.415,"LINESTRING (-1.8771472 46.8435934, -1.8772859 46.843658, -1.8782826 46.8441219, -1.8783583 46.8441571)",,,,
72151225,Rue des Acacias,residential,False,True,63.202,"LINESTRING (-1.8771472 46.8435934, -1.8770566 46.8436853, -1.8766827 46.8440647)",,,,
71180795,Boulevard Lucien Dodin,tertiary,False,False,111.415,"LINESTRING (-1.8783583 46.8441571, -1.8782826 46.8441219, -1.8772859 46.843658, -1.8771472 46.8435934)",,,,
"[72150809, 71180795]","['Boulevard des F.F.I.', 'Boulevard Lucien Dodin']",tertiary,False,"[False, True]",128.758,"LINESTRING (-1.8783583 46.8441571, -1.878718 46.84432, -1.8788981 46.8444008, -1.878983 46.8444389, -1.8790542 46.8444709, -1.8796093 46.8447033, -1.8797763 46.8447888)",,,,
72151277,Rue Édouard Riou,residential,False,True,47.9,"LINESTRING (-1.8783583 46.8441571, -1.8783376 46.8441742, -1.878312 46.8442006, -1.8780742 46.844424, -1.8779877 46.8445053)",,,,
72151051,Square Auguste Lepère,residential,False,True,37.865,"LINESTRING (-1.8835317 46.8445618, -1.8834418 46.8445402, -1.8833841 46.84446, -1.8832286 46.8444182, -1.8831898 46.8443516)",,,,
35592189,Boulevard René Bazin,secondary,False,False,31.648999999999997,"LINESTRING (-1.8821792 46.8436883, -1.8819282 46.8435948, -1.8818485 46.8435644, -1.8818178 46.8435479)",,,,
35592189,Boulevard René Bazin,secondary,False,True,14.966000000000001,"LINESTRING (-1.8821792 46.8436883, -1.8822293 46.8437042, -1.8823553 46.8437483)",,,,
72151229,Square de l'Ermitage,residential,True,False,236.69800000000006,"LINESTRING (-1.8821792 46.8436883, -1.882147 46.8437382, -1.8819613 46.8440261, -1.8819468 46.8440432, -1.881896 46.8440964, -1.881868 46.8441257, -1.8817091 46.8442922, -1.8816481 46.8444039, -1.8816461 46.8444939, -1.8816856 46.8445471, -1.8816997 46.8445662, -1.8818181 46.8446206, -1.8818529 46.8446191, -1.8819521 46.8446149, -1.8820836 46.8445498, -1.8821014 46.8445294, -1.8821599 46.844462, -1.8821771 46.8443334, -1.8821334 46.8441883, -1.8821305 46.8441788, -1.8821398 46.8441075, -1.8821429 46.8440832, -1.8821463 46.8440572, -1.882291 46.8438434, -1.8823229 46.8437961, -1.8823321 46.8437825, -1.8823553 46.8437483)",,,,
72151277,Rue Édouard Riou,residential,False,True,69.799,"LINESTRING (-1.8779877 46.8445053, -1.8774476 46.8450128)",,,,
72151277,Rue Édouard Riou,residential,False,False,47.900000000000006,"LINESTRING (-1.8779877 46.8445053, -1.8780742 46.844424, -1.878312 46.8442006, -1.8783376 46.8441742, -1.8783583 46.8441571)",,,,
35592189,Boulevard René Bazin,secondary,False,False,14.966000000000001,"LINESTRING (-1.8823553 46.8437483, -1.8822293 46.8437042, -1.8821792 46.8436883)",,,,
35592189,Boulevard René Bazin,secondary,False,True,86.17499999999998,"LINESTRING (-1.8823553 46.8437483, -1.8824715 46.8437886, -1.8826303 46.8438437, -1.8829468 46.8439536, -1.8830002 46.8439677, -1.883214 46.8440404, -1.8832369 46.8440482, -1.8833158 46.8440721, -1.8833704 46.844092)",,,,
35582393,Rue Gambetta,tertiary,False,False,6.48,"LINESTRING (-1.8744438 46.8437049, -1.8745264 46.8437192)",,,,
72366748,Boulevard Pasteur,residential,False,True,75.317,"LINESTRING (-1.8744438 46.8437049, -1.8744212 46.8437434, -1.8743883 46.8437993, -1.8741167 46.8442759, -1.8740827 46.8443356)",,,,
72015355,Avenue Biochaud,residential,False,True,155.812,"LINESTRING (-1.8721236 46.8442051, -1.8721596 46.8442145, -1.8722188 46.8442448, -1.8722792 46.8442903, -1.8726502 46.844587, -1.8734793 46.84525)",,,,
352097542,Boulevard de la Gare,secondary,False,False,63.385000000000005,"LINESTRING (-1.8721236 46.8442051, -1.8721899 46.8440785, -1.8722879 46.8438915, -1.8724092 46.8436696)",,,,
"[352097542, 35582391]",Boulevard de la Gare,secondary,False,True,170.917,"LINESTRING (-1.8721236 46.8442051, -1.8720698 46.8443052, -1.8720421 46.8443552, -1.8718741 46.8446589, -1.8718146 46.8447733, -1.8716235 46.8451405, -1.8716109 46.8451647, -1.8715553 46.8452687, -1.8714567 46.845451, -1.8713659 46.8456519)",,2,,
157676364,Rue Calmette,residential,False,False,31.349,"LINESTRING (-1.875645 46.8451979, -1.8758344 46.8449475)",,,,
157676364,Rue Calmette,residential,False,True,137.084,"LINESTRING (-1.875645 46.8451979, -1.875542 46.8453222, -1.8748195 46.8461466, -1.8747649 46.8462243, -1.8747612 46.8462668)",,,,
