osmid,highway,width,junction,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,tunnel
25508519,tertiary,,,False,True,74.306,"LINESTRING (-1.6197177 48.0888788, -1.6196976 48.08895, -1.6196052 48.0892334, -1.6195793 48.0893093, -1.6195432 48.0893897, -1.6194813 48.0895276)",2,Rue des Landes,30,,
25508520,residential,,,True,False,158.56699999999998,"LINESTRING (-1.6197177 48.0888788, -1.6196429 48.0888668, -1.6193194 48.0888402, -1.619056 48.0888237, -1.6188783 48.0888095, -1.6187266 48.0887989, -1.6183078 48.0887856, -1.6180438 48.0887702, -1.6179945 48.0887562, -1.6179549 48.0887301, -1.6179278 48.0886988, -1.6178727 48.0885909, -1.6178098 48.0885245)",,Rue des Lilas,,,
25508523,residential,,,False,False,93.73300000000002,"LINESTRING (-1.6169333 48.0888573, -1.6174176 48.0889162, -1.6174708 48.088916, -1.6175061 48.0889037, -1.6175317 48.0888826, -1.6176522 48.0886018, -1.6176657 48.0885875, -1.6176825 48.0885748, -1.6177096 48.0885621, -1.6178098 48.0885245)",,Allée du Portail,,,
25508523,residential,,,False,True,22.752000000000002,"LINESTRING (-1.6178062 48.0883199, -1.6178068 48.0883557, -1.6178098 48.0885245)",,Allée du Portail,,,
319906088,secondary,,,True,False,15.064,"LINESTRING (-1.6178062 48.0883199, -1.6178604 48.0882795, -1.6179033 48.0882035)",,Place de l'Église,30,D 286,
42144605,secondary,,,True,False,26.457,"LINESTRING (-1.6238461 48.0902846, -1.6237009 48.0902103, -1.6235964 48.0901569, -1.6235632 48.09014)",,Avenue André Bonnin,50,D 286,
26180341,tertiary,,,False,False,136.05599999999998,"LINESTRING (-1.623442 48.0900474, -1.6234483 48.0900207, -1.6234646 48.0899741, -1.6234983 48.08987, -1.6235363 48.0897642, -1.6236148 48.0895518, -1.6238723 48.0888582)",,Rue des Loges,50,,
896985940,secondary,,roundabout,True,False,4.317,"LINESTRING (-1.623442 48.0900474, -1.6234099 48.0900494, -1.6233863 48.0900565)",1,,50,,
24048613,tertiary,,,False,False,58.168,"LINESTRING (-1.622883 48.0912752, -1.6227998 48.0913308, -1.6225444 48.0914845, -1.6223911 48.0915489, -1.6222649 48.0915903)",,Avenue de Bretagne,,,
896985942,tertiary,,,False,True,125.40199999999999,"LINESTRING (-1.622883 48.0912752, -1.6230085 48.0911238, -1.6230524 48.0910596, -1.6230914 48.0909789, -1.6233602 48.0903341, -1.6233812 48.0902931, -1.6234131 48.0902404, -1.6234304 48.0902129)",,Avenue de Bretagne,,,
26180341,tertiary,,,False,True,136.056,"LINESTRING (-1.6238723 48.0888582, -1.6236148 48.0895518, -1.6235363 48.0897642, -1.6234983 48.08987, -1.6234646 48.0899741, -1.6234483 48.0900207, -1.623442 48.0900474)",,Rue des Loges,50,,
26180344,tertiary,,,False,False,66.713,"LINESTRING (-1.6238723 48.0888582, -1.6237623 48.0888383, -1.6229879 48.0887557)",,Rue de Provence,,,
26180343,residential,,,False,False,149.115,"LINESTRING (-1.6229879 48.0887557, -1.6231219 48.088257, -1.6233924 48.0877973, -1.6235587 48.0877049, -1.6238462 48.0876661)",,Rue du Languedoc,,,
26180344,tertiary,,,False,False,95.613,"LINESTRING (-1.6229879 48.0887557, -1.6219065 48.088614, -1.6218209 48.088574, -1.6217834 48.0885262)",,Rue de Provence,,,
26180344,tertiary,,,False,True,66.713,"LINESTRING (-1.6229879 48.0887557, -1.6237623 48.0888383, -1.6238723 48.0888582)",,Rue de Provence,,,
23397542,tertiary,,,False,False,30.232999999999997,"LINESTRING (-1.622614 48.0868858, -1.6225896 48.0870183, -1.6225408 48.0871528)",,Rue du Loroux,,,
23397542,tertiary,,,False,True,88.33600000000001,"LINESTRING (-1.622614 48.0868858, -1.6226077 48.0863793, -1.6226131 48.0863233, -1.6226333 48.0860919)",,Rue du Loroux,,,
896985948,residential,,,False,False,31.483,"LINESTRING (-1.6224087 48.0922, -1.6222905 48.0924719)",,Rue de Touraine,,,
26409705,residential,,,False,False,84.56299999999999,"LINESTRING (-1.6224087 48.0922, -1.621532 48.0920332, -1.6214764 48.0921802)",,Allée de Saintonge,,,
896985948,residential,,,False,True,70.87400000000001,"LINESTRING (-1.6224087 48.0922, -1.6224728 48.0920298, -1.6224562 48.0919595, -1.6223817 48.0918132, -1.6223021 48.091658, -1.6222874 48.0916293, -1.6222649 48.0915903)",,Rue de Touraine,,,
896985948,residential,,,False,True,31.483,"LINESTRING (-1.6222905 48.0924719, -1.6224087 48.0922)",,Rue de Touraine,,,
26409705,residential,,,False,True,84.56299999999999,"LINESTRING (-1.6214764 48.0921802, -1.621532 48.0920332, -1.6224087 48.0922)",,Allée de Saintonge,,,
26409709,residential,,,False,True,38.89,"LINESTRING (-1.6225437 48.0910458, -1.6220415 48.0909468)",,Rue de l'Orléanais,,,
"[26409706, 26409708]",residential,,,False,"[False, True]",43.108999999999995,"LINESTRING (-1.6215851 48.0907821, -1.6219445 48.0908402, -1.6220576 48.0909118, -1.6220415 48.0909468)",,Rue de l'Orléanais,,,
26409709,residential,,,False,False,38.89,"LINESTRING (-1.6220415 48.0909468, -1.6225437 48.0910458)",,Rue de l'Orléanais,,,
"[26409706, 26409708]",residential,,,False,"[False, True]",43.108999999999995,"LINESTRING (-1.6220415 48.0909468, -1.6220576 48.0909118, -1.6219445 48.0908402, -1.6215851 48.0907821)",,Rue de l'Orléanais,,,
26409706,residential,,,False,True,82.243,"LINESTRING (-1.6220415 48.0909468, -1.6217877 48.0915393, -1.6217835 48.0916079, -1.6217816 48.0916382, -1.6217762 48.0916623)",,Rue de l'Orléanais,,,
24048613,tertiary,,,False,False,77.105,"LINESTRING (-1.6206498 48.0913916, -1.6204509 48.0913219, -1.6202404 48.0912324, -1.6200069 48.0911457, -1.6197461 48.091051)",,Avenue de Bretagne,,,
24048613,tertiary,,,False,True,17.236,"LINESTRING (-1.6206498 48.0913916, -1.6207678 48.0914414, -1.6208455 48.0914749)",,Avenue de Bretagne,,,
"[26409713, 26409715]",residential,,,True,False,182.139,"LINESTRING (-1.6206498 48.0913916, -1.6207042 48.0913279, -1.6207277 48.0912894, -1.6210763 48.0904823, -1.6210251 48.0904402, -1.6209505 48.0904013, -1.620736 48.0903632, -1.6201138 48.0903247)",,"['Rue du Berry', 'Rue de Sologne']",,,
24048613,tertiary,,,False,False,17.236,"LINESTRING (-1.6208455 48.0914749, -1.6207678 48.0914414, -1.6206498 48.0913916)",,Avenue de Bretagne,,,
24048613,tertiary,,,False,True,73.47099999999999,"LINESTRING (-1.6208455 48.0914749, -1.6209777 48.0915243, -1.6210709 48.0915601, -1.6211785 48.0915906, -1.6212729 48.0916138, -1.6213576 48.0916344, -1.6214212 48.0916425, -1.6215187 48.0916555, -1.6215859 48.0916624, -1.6216817 48.0916648, -1.6217762 48.0916623)",,Avenue de Bretagne,,,
26409716,residential,,,False,False,19.103,"LINESTRING (-1.6208455 48.0914749, -1.6208153 48.0915003, -1.6207949 48.0915257, -1.6207432 48.0916307)",,Allée de Vendée,,,
26409716,residential,,,False,False,39.951,"LINESTRING (-1.6207432 48.0916307, -1.6206694 48.0918324, -1.62065 48.0919835)",,Allée de Vendée,,,
26409716,residential,,,False,True,19.103,"LINESTRING (-1.6207432 48.0916307, -1.6207949 48.0915257, -1.6208153 48.0915003, -1.6208455 48.0914749)",,Allée de Vendée,,,
26409719,residential,,,False,False,34.767,"LINESTRING (-1.6207432 48.0916307, -1.6203444 48.0916929, -1.6203201 48.0916573)",,Allée de Vendée,,,
26409719,residential,,,False,True,34.767,"LINESTRING (-1.6203201 48.0916573, -1.6203444 48.0916929, -1.6207432 48.0916307)",,Allée de Vendée,,,
26409715,residential,,,True,False,23.225,"LINESTRING (-1.6201138 48.0903247, -1.6199751 48.0905119)",,Rue du Berry,,,
26409722,residential,,,False,False,80.516,"LINESTRING (-1.6201138 48.0903247, -1.6196307 48.0903168, -1.6195747 48.0904336, -1.6199751 48.0905119)",,Rue du Berry,,,
24048613,tertiary,,,False,False,9.451,"LINESTRING (-1.6197461 48.091051, -1.6196251 48.0910247)",,Avenue de Bretagne,,,
24048613,tertiary,,,False,True,77.105,"LINESTRING (-1.6197461 48.091051, -1.6200069 48.0911457, -1.6202404 48.0912324, -1.6204509 48.0913219, -1.6206498 48.0913916)",,Avenue de Bretagne,,,
26409715,residential,,,True,False,62.33,"LINESTRING (-1.6199751 48.0905119, -1.6197934 48.0909527, -1.6197774 48.0909892, -1.6197614 48.0910256, -1.6197461 48.091051)",,Rue du Berry,,,
26409722,residential,,,False,True,80.51599999999999,"LINESTRING (-1.6199751 48.0905119, -1.6195747 48.0904336, -1.6196307 48.0903168, -1.6201138 48.0903247)",,Rue du Berry,,,
24048613,tertiary,,,False,True,9.451,"LINESTRING (-1.6196251 48.0910247, -1.6197461 48.091051)",,Avenue de Bretagne,,,
24048613,tertiary,,,False,False,60.452000000000005,"LINESTRING (-1.6196251 48.0910247, -1.6195635 48.091011, -1.6189458 48.0908735, -1.6188966 48.0908613, -1.6188541 48.0908506)",,Avenue de Bretagne,,,
26409733,residential,,,False,False,51.69199999999999,"LINESTRING (-1.6196251 48.0910247, -1.6196132 48.0910497, -1.6195987 48.0910859, -1.6194438 48.0914735)",,Allée du Maine,,,
26409733,residential,,,False,True,51.692,"LINESTRING (-1.6194438 48.0914735, -1.6195987 48.0910859, -1.6196132 48.0910497, -1.6196251 48.0910247)",,Allée du Maine,,,
"[896985907, 896985949, 26409734]",living_street,,,True,False,311.8310000000001,"LINESTRING (-1.6185961 48.0912289, -1.6186979 48.0912732, -1.6192556 48.0915525, -1.6205771 48.0920868, -1.6208843 48.0922287, -1.6209891 48.0922682, -1.621059 48.0922906, -1.6211251 48.0923113, -1.6212045 48.0923296, -1.6214238 48.092362, -1.6216525 48.0923918, -1.6221102 48.0924457, -1.6222905 48.0924719)",,Allée du Stade,,,
"[876573917, 48646406]",tertiary,,,False,False,38.269999999999996,"LINESTRING (-1.6185961 48.0912289, -1.6186041 48.0911832, -1.6187151 48.0909455, -1.6187315 48.0909169, -1.6187415 48.0908996)",2,Rue des Landes,,,
26528456,residential,,,False,False,107.139,"LINESTRING (-1.610623 48.086496, -1.611822 48.0870316)",,Allée Chopin,30,,
23397536,residential,,,True,False,148.34499999999997,"LINESTRING (-1.610623 48.086496, -1.6108874 48.086271, -1.6109288 48.0862395, -1.6109711 48.0862039, -1.6110146 48.0861635, -1.6110704 48.0860086, -1.6110945 48.0854414, -1.6111543 48.0853063, -1.6111727 48.0852648)",,Rue Mozart,,,
26528456,residential,,,False,True,107.139,"LINESTRING (-1.611822 48.0870316, -1.610623 48.086496)",,Allée Chopin,30,,
23754344,living_street,,roundabout,True,False,43.18600000000001,"LINESTRING (-1.6138162 48.0889019, -1.6138194 48.0889224, -1.6138324 48.0889411, -1.6138539 48.0889559, -1.6138815 48.0889652, -1.6139121 48.0889679, -1.6139424 48.0889638, -1.613969 48.0889533, -1.6139889 48.0889375, -1.6140001 48.0889183, -1.6140011 48.0888977, -1.613992 48.0888779, -1.6139737 48.0888613, -1.6139483 48.0888496, -1.6139185 48.0888441, -1.6138888 48.0888453, -1.6138611 48.0888526, -1.6138383 48.0888655, -1.6138228 48.0888825, -1.6138162 48.0889019)",,,20,,
26534024,living_street,,,False,False,86.214,"LINESTRING (-1.6138162 48.0889019, -1.6137224 48.0889154, -1.6134503 48.0890458, -1.6129315 48.0893, -1.6129081 48.0893115, -1.6128627 48.089335)",,Rue d'Alsace,20,,
28852502,residential,,,False,False,53.592,"LINESTRING (-1.614937 48.0916678, -1.6149647 48.0917454, -1.6149712 48.0917937, -1.6149376 48.0919285, -1.6148767 48.0921417)",,Rue du 6 Juin 1944,,,
"[934432548, 934432550]",secondary,,roundabout,True,False,20.091,"LINESTRING (-1.614937 48.0916678, -1.6149705 48.0916585, -1.6149981 48.0916427, -1.6150171 48.091622, -1.6150256 48.0915984, -1.6150229 48.0915742, -1.6150166 48.0915615, -1.6149986 48.0915419, -1.6149728 48.0915267)",,,,,
28155144,residential,,,False,True,145.866,"LINESTRING (-1.6129709 48.0912094, -1.6134173 48.0912084, -1.6137981 48.0911986, -1.6138618 48.0911945, -1.6139135 48.0911861, -1.6139705 48.0911766, -1.6140155 48.0911713, -1.6142192 48.0911686, -1.6144315 48.0911697, -1.614499 48.091184, -1.6145506 48.091202, -1.6145931 48.0912311, -1.6146347 48.0912697, -1.6147621 48.0914037)",,Allée Françoise Dolto,,,
28852502,residential,,,False,True,53.592000000000006,"LINESTRING (-1.6148767 48.0921417, -1.6149376 48.0919285, -1.6149712 48.0917937, -1.6149647 48.0917454, -1.614937 48.0916678)",,Rue du 6 Juin 1944,,,
28852521,residential,,,False,False,81.18599999999999,"LINESTRING (-1.6148767 48.0921417, -1.6149349 48.0921651, -1.61571 48.0924771, -1.615813 48.0925185)",,Allée Saint-Marcel,,,
28852521,residential,,,False,True,30.485,"LINESTRING (-1.616067 48.0924225, -1.6159134 48.0925768, -1.615813 48.0925185)",,Allée Saint-Marcel,,,
28852523,residential,,,False,False,21.243,"LINESTRING (-1.615813 48.0925185, -1.6159617 48.0923553)",,Allée Saint-Marcel,,,
28852521,residential,,,False,False,30.485,"LINESTRING (-1.615813 48.0925185, -1.6159134 48.0925768, -1.616067 48.0924225)",,Allée Saint-Marcel,,,
28852521,residential,,,False,True,81.18599999999999,"LINESTRING (-1.615813 48.0925185, -1.61571 48.0924771, -1.6149349 48.0921651, -1.6148767 48.0921417)",,Allée Saint-Marcel,,,
28852523,residential,,,False,True,21.243,"LINESTRING (-1.6159617 48.0923553, -1.615813 48.0925185)",,Allée Saint-Marcel,,,
26180343,residential,,,False,True,149.115,"LINESTRING (-1.6238462 48.0876661, -1.6235587 48.0877049, -1.6233924 48.0877973, -1.6231219 48.088257, -1.6229879 48.0887557)",,Rue du Languedoc,,,
23754335,residential,,,False,True,82.71600000000001,"LINESTRING (-1.6137587 48.0875868, -1.6137001 48.0876117, -1.6134811 48.0875954, -1.6133595 48.0875794, -1.6128375 48.0873747, -1.6127648 48.0873343)",,Allée de Gévaudan,,,
24151772,residential,,,False,False,120.145,"LINESTRING (-1.6147583 48.0842001, -1.6149444 48.0841397, -1.615116 48.0840309, -1.615219 48.0839786, -1.6154336 48.0839529, -1.6157419 48.0839876, -1.6158909 48.083971, -1.6159773 48.0839512, -1.6162038 48.0838512)",,Rue de l'Olivet,,,
42448480,residential,,,False,False,49.537,"LINESTRING (-1.6147583 48.0842001, -1.615022 48.084545, -1.6149452 48.0845725)",,Rue du Pré-Joly,,,
582625444,residential,,,False,True,132.023,"LINESTRING (-1.6147583 48.0842001, -1.6146874 48.0842202, -1.6145206 48.084229, -1.6132453 48.0841874, -1.6130698 48.0842414, -1.6130192 48.0842664)",,Rue de l'Olivet,30,,
42448480,residential,,,False,True,49.537,"LINESTRING (-1.6149452 48.0845725, -1.615022 48.084545, -1.6147583 48.0842001)",,Rue du Pré-Joly,,,
24151770,residential,,,False,False,44.816,"LINESTRING (-1.6160121 48.0849987, -1.6166143 48.0850233)",,Rue des Petits Champs,30,,
24151770,residential,,,False,True,43.02,"LINESTRING (-1.6160121 48.0849987, -1.6154339 48.0849765)",,Rue des Petits Champs,30,,
42458966,residential,,,False,False,11.575,"LINESTRING (-1.6160121 48.0849987, -1.6160003 48.0851025)",,Rue des Petits Champs,,,
42458966,residential,,,False,True,11.575,"LINESTRING (-1.6160003 48.0851025, -1.6160121 48.0849987)",,Rue des Petits Champs,,,
5077940,tertiary,5,roundabout,True,False,1.985,"LINESTRING (-1.614548 48.0857222, -1.61455 48.0857044)",,,,,
44372469,residential,,,False,True,97.939,"LINESTRING (-1.6114414 48.0862232, -1.6114871 48.085398, -1.6115165 48.0853466)",,Allée Amand Hubert,30,,
44372469,residential,,,False,False,97.939,"LINESTRING (-1.6115165 48.0853466, -1.6114871 48.085398, -1.6114414 48.0862232)",,Allée Amand Hubert,30,,
356654472,tertiary,,,False,False,27.117,"LINESTRING (-1.6115165 48.0853466, -1.6114677 48.0853328, -1.6111727 48.0852648)",,Avenue André Bonnin,30,D 86,
"[356654472, 886338482]",tertiary,,,False,True,207.308,"LINESTRING (-1.6115165 48.0853466, -1.6117479 48.0854051, -1.6119705 48.0854566, -1.6123536 48.0855436, -1.6125179 48.0855809, -1.612658 48.0856127, -1.6129914 48.085658, -1.6140425 48.0857174, -1.6142285 48.0857282)",,Avenue André Bonnin,30,D 86,
23754340,tertiary,,,False,False,128.991,"LINESTRING (-1.6150575 48.0881701, -1.6153833 48.0881976, -1.6154896 48.0882076, -1.6159941 48.0882852, -1.6161905 48.0883131, -1.616541 48.0883629, -1.6166181 48.0883783, -1.6166951 48.0883936, -1.6167557 48.0884057)",,Rue du Parc,,D 286,
"[876573920, 23754340]",tertiary,,,False,True,192.688,"LINESTRING (-1.6150575 48.0881701, -1.6148663 48.0881579, -1.6140452 48.0880888, -1.613753 48.0880568, -1.613525 48.0880301, -1.6132407 48.0880022, -1.6128305 48.087977, -1.6125893 48.0879916, -1.6125602 48.0879927, -1.612484 48.0879957)",,Rue du Parc,,D 286,
23754362,residential,,,False,False,76.651,"LINESTRING (-1.6150575 48.0881701, -1.61504 48.0882348, -1.6148827 48.0886608, -1.6146102 48.0886288)",,Allée de la Perrière,,,
618763691,tertiary,,roundabout,True,False,4.492,"LINESTRING (-1.612484 48.0879957, -1.6124773 48.087976, -1.6124603 48.0879593)",,,,,
"[876573920, 23754340]",tertiary,,,False,False,192.688,"LINESTRING (-1.612484 48.0879957, -1.6125602 48.0879927, -1.6125893 48.0879916, -1.6128305 48.087977, -1.6132407 48.0880022, -1.613525 48.0880301, -1.613753 48.0880568, -1.6140452 48.0880888, -1.6148663 48.0881579, -1.6150575 48.0881701)",,Rue du Parc,,D 286,
934432552,secondary,,roundabout,True,False,0.475,"LINESTRING (-1.6158302 48.0904969, -1.6158284 48.0904928)",,,,,
618763712,secondary,,roundabout,True,False,0.868,"LINESTRING (-1.615635 48.090547, -1.615641 48.0905537)",,,,,
26409716,residential,,,False,True,39.951,"LINESTRING (-1.62065 48.0919835, -1.6206694 48.0918324, -1.6207432 48.0916307)",,Allée de Vendée,,,
292801351,secondary,,roundabout,True,False,7.8919999999999995,"LINESTRING (-1.6157337 48.090444, -1.6157072 48.0904453, -1.615682 48.090451, -1.6156598 48.0904607, -1.6156419 48.0904738)",,,,,
416560990,tertiary,3,,True,False,10.908,"LINESTRING (-1.6143338 48.0855833, -1.6143686 48.0856786)",1,Rue du Bois,30,,
582625445,tertiary,,,False,True,81.301,"LINESTRING (-1.6143338 48.0855833, -1.6140817 48.085351, -1.6136992 48.0849876)",,Rue du Bois,30,,
618763797,secondary,,roundabout,True,False,4.857,"LINESTRING (-1.6157407 48.090584, -1.6157722 48.0905781, -1.6157994 48.090566)",,,,,
469948397,tertiary,,,True,False,17.638,"LINESTRING (-1.6157994 48.090566, -1.6158435 48.0905605, -1.6158871 48.0905609, -1.6159491 48.0905621, -1.6160356 48.0905682)",,Avenue de Normandie,,,
934432551,secondary,,roundabout,True,False,8.391,"LINESTRING (-1.6157994 48.090566, -1.6158174 48.0905515, -1.615829 48.0905343, -1.6158334 48.0905156, -1.6158302 48.0904969)",,,,,
469948398,secondary,,,True,False,50.080999999999996,"LINESTRING (-1.615641 48.0905537, -1.6156339 48.0905834, -1.6156185 48.0906257, -1.6155012 48.0907932, -1.6154542 48.0908618, -1.6154271 48.0909093, -1.6154037 48.090973)",1,Rue d'Hallouvry,,D 86,
618763795,secondary,,roundabout,True,False,8.53,"LINESTRING (-1.615641 48.0905537, -1.6156603 48.090568, -1.6156845 48.0905782, -1.615712 48.0905837, -1.6157407 48.090584)",,,,,
934432547,secondary,,roundabout,True,False,4.984,"LINESTRING (-1.6148228 48.0915398, -1.6148041 48.0915584, -1.6147941 48.0915798)",,,,,
469948409,secondary,,,False,True,100.256,"LINESTRING (-1.6145939 48.0916831, -1.6144777 48.0917436, -1.6135469 48.092226, -1.6135285 48.0922367)",,Rue d'Hallouvry,50,D 86,
469948421,secondary,,,True,False,17.517,"LINESTRING (-1.6145939 48.0916831, -1.6146547 48.0916656, -1.6147131 48.091654, -1.6148205 48.0916427)",1,Rue d'Hallouvry,50,D 86,
454664262,tertiary,,,True,False,9.547,"LINESTRING (-1.6145836 48.0858047, -1.614548 48.0857222)",,Avenue André Bonnin,30,D 86,
23754330,tertiary,,,False,False,37.404,"LINESTRING (-1.6145836 48.0858047, -1.6146569 48.0858589, -1.6148274 48.085986, -1.6148728 48.0860209, -1.6148834 48.0860668)",,Avenue André Bonnin,30,D 86,
5077940,tertiary,5,roundabout,True,False,9.620999999999999,"LINESTRING (-1.61455 48.0857044, -1.6145449 48.0856874, -1.6145332 48.085672, -1.6145158 48.0856591, -1.6144939 48.0856499, -1.6144692 48.0856448)",,,,,
24151764,residential,,,False,True,139.47,"LINESTRING (-1.61455 48.0857044, -1.6146179 48.0856316, -1.6146925 48.0856065, -1.6148424 48.0855972, -1.6151866 48.0856233, -1.6152895 48.0856041, -1.6155175 48.0854962, -1.6154339 48.0849765)",,Rue de la Pierre Blanche,30,,
469948422,secondary,,,True,False,19.079,"LINESTRING (-1.6147941 48.0915798, -1.6147449 48.0916028, -1.6146423 48.0916427, -1.6146178 48.0916579, -1.6145939 48.0916831)",1,Rue d'Hallouvry,50,D 86,
618763798,secondary,,roundabout,True,False,7.467,"LINESTRING (-1.6147941 48.0915798, -1.6147936 48.0916022, -1.6148027 48.0916237, -1.6148205 48.0916427)",,,,,
292801275,secondary,,roundabout,True,False,9.540000000000001,"LINESTRING (-1.6148205 48.0916427, -1.6148389 48.0916543, -1.6148691 48.0916653, -1.6149028 48.0916699, -1.614937 48.0916678)",,,,,
292801216,secondary,,,False,False,66.25399999999999,"LINESTRING (-1.6171018 48.0879451, -1.6172352 48.0879996, -1.6177205 48.0881585, -1.6177791 48.0881767, -1.6179033 48.0882035)",,Avenue André Bonnin,30,D 286,
"[15506434, 322504061, 322504062]",tertiary,,,False,True,234.094,"LINESTRING (-1.6171018 48.0879451, -1.6170296 48.0878623, -1.6169525 48.0877843, -1.6168276 48.0876482, -1.6167449 48.0875517, -1.616582 48.0873725, -1.6164606 48.087238, -1.6164456 48.0872216, -1.6164313 48.0872063, -1.6163845 48.087159, -1.6163443 48.0871224, -1.616252 48.0870457, -1.6160649 48.0869109, -1.6158121 48.0867263, -1.6156356 48.0865924, -1.6153311 48.0863644, -1.6152741 48.0863206, -1.6152106 48.0862718)",,Avenue André Bonnin,"['20', '30']",D 86,
448751528,secondary,,,False,True,58.459,"LINESTRING (-1.6171018 48.0879451, -1.617043 48.0879845, -1.6169758 48.0880571, -1.6169341 48.0881727, -1.6169244 48.0881976, -1.6169147 48.0882225, -1.6168989 48.0882628, -1.6168713 48.088303, -1.6167557 48.0884057)",,Place de l'Église,30,D 286,
219951701,secondary,,,True,False,50.189,"LINESTRING (-1.6154037 48.090973, -1.6154572 48.0909217, -1.6155015 48.0908716, -1.615551 48.0908086, -1.6156265 48.090709, -1.6156724 48.090643, -1.6157104 48.0906033, -1.6157407 48.090584)",1,Rue d'Hallouvry,,D 86,
"[217425327, 469948399]",secondary,,,False,True,69.556,"LINESTRING (-1.6154037 48.090973, -1.6153175 48.0910997, -1.6151941 48.0912812, -1.6151617 48.0913259, -1.6151251 48.0913703, -1.6150686 48.0914338, -1.6149728 48.0915267)",2,Rue d'Hallouvry,,D 86,
23544983,tertiary,,,False,True,54.156000000000006,"LINESTRING (-1.6153989 48.090455, -1.6152758 48.0904287, -1.6150043 48.0903629, -1.6147179 48.0902818)",,Avenue de Bourgogne,,,
469948392,tertiary,,,True,False,20.311999999999998,"LINESTRING (-1.6153989 48.090455, -1.6155553 48.090514, -1.6155791 48.0905253, -1.615635 48.090547)",1,Avenue de Bourgogne,,,
25508523,residential,,,False,False,22.752000000000002,"LINESTRING (-1.6178098 48.0885245, -1.6178068 48.0883557, -1.6178062 48.0883199)",,Allée du Portail,,,
25508523,residential,,,False,True,93.733,"LINESTRING (-1.6178098 48.0885245, -1.6177096 48.0885621, -1.6176825 48.0885748, -1.6176657 48.0885875, -1.6176522 48.0886018, -1.6175317 48.0888826, -1.6175061 48.0889037, -1.6174708 48.088916, -1.6174176 48.0889162, -1.6169333 48.0888573)",,Allée du Portail,,,
466973191,secondary,,,True,False,19.340000000000003,"LINESTRING (-1.6158284 48.0904928, -1.615852 48.0904585, -1.6158648 48.0904307, -1.6158742 48.0903967, -1.6158825 48.0903244)",1,Rue d'Hallouvry,,D 86,
618763796,secondary,,roundabout,True,False,9.413,"LINESTRING (-1.6158284 48.0904928, -1.6158143 48.0904738, -1.6157924 48.0904585, -1.6157647 48.0904483, -1.6157337 48.090444)",,,,,
25508512,tertiary,,,False,False,87.17399999999999,"LINESTRING (-1.6160356 48.0905682, -1.6163252 48.090605, -1.6167606 48.0906467, -1.6171959 48.090685)",,Avenue de Normandie,,,
469948396,tertiary,,,True,False,17.282,"LINESTRING (-1.6160356 48.0905682, -1.6159674 48.0905456, -1.6159094 48.0905227, -1.6158737 48.090506, -1.6158302 48.0904969)",,Avenue de Normandie,,,
469948409,secondary,,,False,False,100.256,"LINESTRING (-1.6135285 48.0922367, -1.6135469 48.092226, -1.6144777 48.0917436, -1.6145939 48.0916831)",,Rue d'Hallouvry,50,D 86,
469966216,residential,,,True,False,16.704,"LINESTRING (-1.6149116 48.0915142, -1.6148707 48.0914705, -1.6148368 48.0914473, -1.6147621 48.0914037)",,Allée Françoise Dolto,,,
934432549,secondary,,roundabout,True,False,7.382,"LINESTRING (-1.6149116 48.0915142, -1.6148787 48.0915169, -1.6148483 48.0915257, -1.6148228 48.0915398)",,,,,
28155144,residential,,,False,False,145.86599999999999,"LINESTRING (-1.6147621 48.0914037, -1.6146347 48.0912697, -1.6145931 48.0912311, -1.6145506 48.091202, -1.614499 48.091184, -1.6144315 48.0911697, -1.6142192 48.0911686, -1.6140155 48.0911713, -1.6139705 48.0911766, -1.6139135 48.0911861, -1.6138618 48.0911945, -1.6137981 48.0911986, -1.6134173 48.0912084, -1.6129709 48.0912094)",,Allée Françoise Dolto,,,
469966215,residential,,,True,False,15.792,"LINESTRING (-1.6147621 48.0914037, -1.6147913 48.0914715, -1.6148228 48.0915398)",,Allée Françoise Dolto,,,
23696594,tertiary,,roundabout,True,False,10.172,"LINESTRING (-1.6186793 48.0908277, -1.6186767 48.0908443, -1.6186831 48.0908645, -1.6186935 48.0908772, -1.6187158 48.0908916, -1.6187415 48.0908996)",,,,,
25508512,tertiary,,,False,True,92.676,"LINESTRING (-1.6186793 48.0908277, -1.6186503 48.0908247, -1.6185979 48.0908193, -1.6174439 48.0907107)",,Avenue de Normandie,,,
23696594,tertiary,,roundabout,True,False,7.036,"LINESTRING (-1.6188541 48.0908506, -1.6188539 48.0908332, -1.6188439 48.0908136, -1.6188192 48.0907946)",,,,,
24048613,tertiary,,,False,True,60.452000000000005,"LINESTRING (-1.6188541 48.0908506, -1.6188966 48.0908613, -1.6189458 48.0908735, -1.6195635 48.091011, -1.6196251 48.0910247)",,Avenue de Bretagne,,,
459205187,tertiary,3,,True,False,10.087,"LINESTRING (-1.6143565 48.0856979, -1.6142285 48.0857282)",1,Avenue André Bonnin,30,D 86,
5077940,tertiary,5,roundabout,True,False,6.872,"LINESTRING (-1.6143565 48.0856979, -1.6143571 48.0857071, -1.6143601 48.0857245, -1.61437 48.0857407, -1.6143861 48.0857546)",,,,,
5077940,tertiary,5,roundabout,True,False,2.327,"LINESTRING (-1.6143686 48.0856786, -1.6143612 48.0856898, -1.6143565 48.0856979)",,,,,
23754360,residential,,,False,True,62.182,"LINESTRING (-1.6156459 48.0888687, -1.6164556 48.0890108)",,Allée de Quercy,,,
