osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,lanes,junction,access
7953391,Rue Charles Plasse,secondary,30,False,False,62.388,"LINESTRING (4.8531787 45.7090872, 4.8532338 45.7090716, 4.8532888 45.7090553, 4.8535741 45.7089706, 4.8537835 45.7089084, 4.8538704 45.7088826, 4.8539185 45.7088683)",,,,,
7953391,Rue Charles Plasse,secondary,30,False,True,135.905,"LINESTRING (4.8531787 45.7090872, 4.8530251 45.7091326, 4.8529182 45.7091642, 4.8527395 45.7092171, 4.8525119 45.7092844, 4.8515621 45.7095556)",,,,,
37323503,Rue René Fernandez,unclassified,,False,True,7.381,"LINESTRING (4.8576222 45.7042029, 4.857717 45.7041981)",,,,,
37323503,Rue René Fernandez,unclassified,,False,False,74.00399999999999,"LINESTRING (4.8576222 45.7042029, 4.8569159 45.7042091, 4.8567679 45.7042173, 4.8567479 45.7042198, 4.8567196 45.7042234, 4.8566748 45.7042374)",,,,,
37323504,Rue Paul Castagnier,unclassified,,False,True,147.622,"LINESTRING (4.8576222 45.7042029, 4.8577131 45.7048699, 4.8576981 45.7055274)",,,,,
186306793,Rue Parmentier,unclassified,30,True,False,40.648,"LINESTRING (4.8576981 45.7055274, 4.8582215 45.7055326)",,,,,
37323504,Rue Paul Castagnier,unclassified,,False,False,147.622,"LINESTRING (4.8576981 45.7055274, 4.8577131 45.7048699, 4.8576222 45.7042029)",,,,,
37323503,Rue René Fernandez,unclassified,,False,False,15.042,"LINESTRING (4.8579102 45.7041884, 4.857717 45.7041981)",,,,,
186306794,Rue Parmentier,unclassified,30,True,False,32.571,"LINESTRING (4.8586721 45.7055312, 4.8590915 45.7055354)",,,,,
7953391,Rue Charles Plasse,secondary,30,False,True,29.043,"LINESTRING (4.8542586 45.7087596, 4.8539185 45.7088683)",,,,,
7953391,Rue Charles Plasse,secondary,30,False,False,81.634,"LINESTRING (4.8542586 45.7087596, 4.8550586 45.7085354, 4.8552343 45.7084862)",,,,,
37401553,Rue Alice Pennisson,unclassified,30,True,False,118.72900000000001,"LINESTRING (4.8542586 45.7087596, 4.8541933 45.7086825, 4.8539863 45.7084382, 4.8539581 45.7082895, 4.853652 45.7077889)",,,,,
37068816,Rue des Platanes,unclassified,30,False,True,27.442,"LINESTRING (4.853652 45.7077889, 4.853325 45.7078825)",,,,,
37068816,Rue des Platanes,unclassified,30,False,False,130.20499999999998,"LINESTRING (4.853652 45.7077889, 4.8537457 45.7077623, 4.8538855 45.7077227, 4.8541629 45.7076441, 4.85421 45.7076307, 4.8545424 45.7076278, 4.8547461 45.707626, 4.8552845 45.7076213)",,,,,
878971356,Rue Louis Girardet,unclassified,,False,True,148.139,"LINESTRING (4.8557721 45.704216, 4.8557376 45.7043477, 4.8556479 45.7045758, 4.8555927 45.7048329, 4.8554632 45.7054234, 4.8554375 45.7055263)",,,,,
878971360,Rue Louis Girardet,residential,,False,True,17.051,"LINESTRING (4.8557721 45.704216, 4.855794 45.7041315, 4.8558111 45.7040651)",,,,,destination
37408893,Rue René Fernandez,residential,,False,False,55.446000000000005,"LINESTRING (4.8558111 45.7040651, 4.8558755 45.7040736, 4.8560358 45.7041003, 4.8565063 45.7041786)",,,,,
878971360,Rue Louis Girardet,residential,,False,False,17.051,"LINESTRING (4.8558111 45.7040651, 4.855794 45.7041315, 4.8557721 45.704216)",,,,,destination
404911130,,unclassified,,True,False,23.419,"LINESTRING (4.8488335 45.7063987, 4.848826 45.7064175, 4.8488125 45.7064345, 4.8487936 45.7064489, 4.8487629 45.7064624, 4.8487277 45.7064688, 4.8486915 45.7064675, 4.8486574 45.7064587, 4.8486287 45.7064431, 4.8486081 45.7064223)",,,,roundabout,
837103013,Rue Prosper Monnet,unclassified,,False,True,102.894,"LINESTRING (4.8488335 45.7063987, 4.8490879 45.7064228, 4.8501515 45.7064931)",,,,,
35126641,Rue Prosper Monnet,unclassified,,False,False,66.147,"LINESTRING (4.8509999 45.7065466, 4.8501515 45.7064931)",,,,,
35126641,Rue Prosper Monnet,unclassified,,False,True,69.66499999999999,"LINESTRING (4.8509999 45.7065466, 4.8514254 45.7066243, 4.8515456 45.7066852, 4.8515652 45.7067701, 4.8514759 45.7068838)",,,,,
"[16727517, 37408694]","['Rue Georges Politzer', 'Boulevard Yves Farge']",primary,50,False,"[False, True]",73.99000000000001,"LINESTRING (4.8554375 45.7055263, 4.8555354 45.7055298, 4.8560291 45.7055478, 4.8562989 45.7055576, 4.8563722 45.7055208)",D 307,,,,
186306796,Rue Marcel et Paulette Nicollin,unclassified,,False,True,125.37800000000001,"LINESTRING (4.8554375 45.7055263, 4.8552492 45.705556, 4.8548345 45.7056406, 4.8544536 45.705716, 4.854295 45.7057415, 4.8538736 45.7058043)",,,,,
"[234320816, 878971357]","['Rue Louis Girardet', 'Boulevard Yves Farge']",primary,30,False,"[False, True]",81.635,"LINESTRING (4.8554375 45.7055263, 4.8553979 45.7056485, 4.8553671 45.7057911, 4.8553491 45.705933, 4.8553633 45.7060179, 4.8554101 45.706167, 4.8553869 45.7062495)",D 307,,,,
878971356,Rue Louis Girardet,unclassified,,False,False,148.139,"LINESTRING (4.8554375 45.7055263, 4.8554632 45.7054234, 4.8555927 45.7048329, 4.8556479 45.7045758, 4.8557376 45.7043477, 4.8557721 45.704216)",,,,,
37408893,Rue René Fernandez,residential,,False,True,55.446,"LINESTRING (4.8565063 45.7041786, 4.8560358 45.7041003, 4.8558755 45.7040736, 4.8558111 45.7040651)",,,,,
35109610,Rue de Bourrelier,unclassified,,False,True,118.301,"LINESTRING (4.8514276 45.7106135, 4.8514288 45.7104102, 4.8514476 45.7101267, 4.8514924 45.7098591, 4.8515621 45.7095556)",,,,,
252402915,Rue de la République,unclassified,,False,False,243.077,"LINESTRING (4.8514276 45.7106135, 4.8514417 45.7109628, 4.8514932 45.7112373, 4.8515374 45.7113862, 4.8515929 45.7115483, 4.8516655 45.7117241, 4.851701 45.7117838, 4.8517393 45.7118324, 4.8517748 45.7118638, 4.8518112 45.7118887, 4.8518559 45.7119125, 4.8518928 45.7119289, 4.8519331 45.7119419, 4.8520008 45.7119542, 4.8520772 45.7119607, 4.8522197 45.7119685, 4.8528832 45.7119896, 4.8530198 45.7119889)",,,,,
991184720,Rue de Bourrelier,unclassified,30,False,False,131.026,"LINESTRING (4.8514276 45.7106135, 4.8515666 45.7106146, 4.8522031 45.7107052, 4.8530846 45.7108281)",,,,,
324287132,Impasse Raspail,residential,,False,False,53.448,"LINESTRING (4.8558876 45.7110313, 4.8559057 45.7105508)",,,,,
404911130,,unclassified,,True,False,10.73,"LINESTRING (4.8487797 45.7063154, 4.8488011 45.7063276, 4.848818 45.7063429, 4.8488294 45.7063605, 4.8488346 45.7063794, 4.8488335 45.7063987)",,,,roundabout,
404911130,,unclassified,,True,False,23.95,"LINESTRING (4.8486081 45.7064223, 4.8485977 45.7063995, 4.848597 45.7063756, 4.848606 45.7063525, 4.8486241 45.7063321, 4.8486496 45.7063162, 4.8486806 45.706306, 4.8487145 45.7063024, 4.8487485 45.7063056, 4.8487797 45.7063154)",,,,roundabout,
36928191,Rue Émile Zola,unclassified,30,True,False,2.365,"LINESTRING (4.8594412 45.7106542, 4.8594326 45.7106338)",,,,roundabout,
37323503,Rue René Fernandez,unclassified,,False,False,7.381,"LINESTRING (4.857717 45.7041981, 4.8576222 45.7042029)",,,,,
37323503,Rue René Fernandez,unclassified,,False,True,15.042,"LINESTRING (4.857717 45.7041981, 4.8579102 45.7041884)",,,,,
"[1024000765, 1024000766]",Avenue Jean Jaurès,primary,50,False,False,103.53099999999999,"LINESTRING (4.8550369 45.7129857, 4.8550401 45.7129, 4.8550425 45.7128338, 4.8550536 45.7125329, 4.8550691 45.712179, 4.8550745 45.712055)",D 307,,2,,
35159898,Avenue Diderot,unclassified,,False,False,56.03,"LINESTRING (4.8530138 45.7045674, 4.8531402 45.7040713)",,,,,
35159898,Avenue Diderot,unclassified,,False,True,152.915,"LINESTRING (4.8530138 45.7045674, 4.8529539 45.7048025, 4.8528234 45.7053144, 4.852771 45.7055198, 4.8527478 45.7056255, 4.8526942 45.7058699, 4.8527175 45.705921)",,,,,
967599386,,residential,,False,False,47.217,"LINESTRING (4.8530138 45.7045674, 4.8534753 45.7046258, 4.8536121 45.7046431)",,,,,
967599386,,residential,,False,True,47.217,"LINESTRING (4.8536121 45.7046431, 4.8534753 45.7046258, 4.8530138 45.7045674)",,,,,
35159898,Avenue Diderot,unclassified,,False,True,56.03,"LINESTRING (4.8531402 45.7040713, 4.8530138 45.7045674)",,,,,
"[967592305, 967592306, 7953390]",Rue Marcel Sembat,secondary,,False,False,105.616,"LINESTRING (4.8491197 45.7099942, 4.8491854 45.709982, 4.8492876 45.7099631, 4.8495088 45.7099221, 4.8496063 45.7099041, 4.8497005 45.7098867, 4.8504349 45.7097519)",,,,,
186306796,Rue Marcel et Paulette Nicollin,unclassified,,False,False,125.378,"LINESTRING (4.8538736 45.7058043, 4.854295 45.7057415, 4.8544536 45.705716, 4.8548345 45.7056406, 4.8552492 45.705556, 4.8554375 45.7055263)",,,,,
186306796,Rue Marcel et Paulette Nicollin,unclassified,,False,True,55.684,"LINESTRING (4.8538736 45.7058043, 4.8533972 45.7058752, 4.8532873 45.7059439, 4.8532248 45.7059815)",,,,,
1023415705,,residential,,False,False,217.219,"LINESTRING (4.8538736 45.7058043, 4.85385 45.7057259, 4.8537997 45.7055585, 4.8538617 45.7052793, 4.8539679 45.705236, 4.8543512 45.7052783, 4.8544753 45.7052494, 4.8547888 45.7052864, 4.8549772 45.7045485)",,,,,
1023415705,,residential,,False,True,217.219,"LINESTRING (4.8549772 45.7045485, 4.8547888 45.7052864, 4.8544753 45.7052494, 4.8543512 45.7052783, 4.8539679 45.705236, 4.8538617 45.7052793, 4.8537997 45.7055585, 4.85385 45.7057259, 4.8538736 45.7058043)",,,,,
