osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,width,access,junction,bridge
14168449,,Rue Emmanuel Liais,tertiary,True,False,70.678,"LINESTRING (-1.6278905 49.6383574, -1.6279016 49.6384202, -1.628002 49.6389889)",30,,,,
14168515,,Place Henry Gréville,tertiary,True,False,6.522,"LINESTRING (-1.6278905 49.6383574, -1.6279328 49.6383483, -1.6279699 49.6383307)",30,,,roundabout,
51417956,,Quai de Misaine,unclassified,False,False,172.945,"LINESTRING (-1.6254267 49.6464729, -1.6253252 49.6464092, -1.6240761 49.6456826, -1.623926 49.6456671, -1.6237449 49.6455705, -1.6237439 49.6454443)",,,,,
"[1099295966, 742208527]",,Rue de la Marquise,unclassified,False,True,52.577,"LINESTRING (-1.6254267 49.6464729, -1.6255233 49.6464073, -1.6255595 49.6463796, -1.6256065 49.6463288, -1.6256349 49.6462816, -1.6256621 49.6462178, -1.6256708 49.6461609, -1.6256654 49.6461041, -1.6256513 49.6460491)",,,,,
11412237,2,Rue de la Brigantine,unclassified,False,True,66.342,"LINESTRING (-1.6251773 49.6441836, -1.6254167 49.644119, -1.6255194 49.6440754, -1.625712 49.643938, -1.6257182 49.6439343, -1.6257376 49.6439199, -1.625878 49.6438147)",,,,,
742208524,2,Rue de la Brigantine,unclassified,False,True,109.82900000000001,"LINESTRING (-1.6251773 49.6441836, -1.6249827 49.6442177, -1.624891 49.644249, -1.6244759 49.6445546, -1.6244383 49.6445676, -1.6243939 49.6445737, -1.6243611 49.6445747, -1.6243283 49.6445727, -1.6238933 49.6445408)",,,,,
"[1113744771, 1099298470, 756540687]",2,Rue de la Marquise,unclassified,False,False,105.353,"LINESTRING (-1.6251773 49.6441836, -1.6252115 49.6442446, -1.625248 49.6442802, -1.6253926 49.6443755, -1.6255103 49.6444471, -1.6256657 49.6445385, -1.6260274 49.644748, -1.6261992 49.6448508)",,,,,
723772528,,Rue de la Marine,residential,True,False,141.421,"LINESTRING (-1.622106 49.6413753, -1.6218751 49.6406557, -1.6217389 49.6402094, -1.6217199 49.6401284)",30,,,,
22914042,2,Avenue de la Porte Chantereyne,unclassified,False,True,12.39,"LINESTRING (-1.6283474 49.6450405, -1.6283718 49.6449302)",,,,,
22914042,2,Avenue de la Porte Chantereyne,unclassified,False,False,11.479,"LINESTRING (-1.6283474 49.6450405, -1.6283349 49.6450926, -1.6283279 49.6451429)",,,,,
230481351,,Rue d'Espagne,living_street,False,False,36.459,"LINESTRING (-1.623202 49.6412395, -1.6231328 49.6412828, -1.6229557 49.6413727, -1.622892 49.641407, -1.6228652 49.6414348, -1.6228437 49.6414652)",,,,,
742208524,2,Rue de la Brigantine,unclassified,False,False,109.82900000000001,"LINESTRING (-1.6238933 49.6445408, -1.6243283 49.6445727, -1.6243611 49.6445747, -1.6243939 49.6445737, -1.6244383 49.6445676, -1.6244759 49.6445546, -1.624891 49.644249, -1.6249827 49.6442177, -1.6251773 49.6441836)",,,,,
246441103,,,residential,True,False,199.923,"LINESTRING (-1.6305352 49.6446093, -1.6303831 49.6445469, -1.6302614 49.6445342, -1.6300454 49.6445117, -1.6297947 49.6444856, -1.6295651 49.6444617, -1.6294398 49.6444509, -1.6291236 49.6444236, -1.6289925 49.6444208, -1.6289531 49.644427, -1.6288537 49.6444427, -1.6287665 49.6444629, -1.628683 49.6444963, -1.6286762 49.6444991, -1.6284477 49.644639, -1.6282885 49.6447365, -1.628119 49.6448503, -1.6280627 49.6448794)",,,destination,,
1128188635,2,Avenue de Cessart,primary,True,False,161.323,"LINESTRING (-1.6305352 49.6446093, -1.6293001 49.644879, -1.628918 49.6449281, -1.6287017 49.6449402, -1.6285548 49.6449393, -1.628463 49.6449354, -1.6283718 49.6449302)",50,,,,
1128188635,2,Avenue de Cessart,primary,True,False,88.307,"LINESTRING (-1.6280627 49.6448794, -1.627946 49.6448564, -1.6278454 49.6448286, -1.627724 49.6447865, -1.6275182 49.6447018, -1.627433 49.6446614, -1.6272989 49.6445846, -1.6272359 49.6445459, -1.6270733 49.6444298)",50,,,,
251450163,,Rue Boel-Meslin,residential,False,False,36.439,"LINESTRING (-1.623583 49.6405131, -1.6236417 49.6405743, -1.623785 49.6407273, -1.6238464 49.6407929)",30,,,,
22914042,2,Avenue de la Porte Chantereyne,unclassified,False,False,126.492,"LINESTRING (-1.6283279 49.6451429, -1.6283461 49.6451987, -1.6284164 49.645371, -1.6285858 49.6459247, -1.6287012 49.6462542)",,,,,
22914042,2,Avenue de la Porte Chantereyne,unclassified,False,True,11.479,"LINESTRING (-1.6283279 49.6451429, -1.6283349 49.6450926, -1.6283474 49.6450405)",,,,,
349384568,,Avenue de la Porte Chantereyne,residential,False,False,167.933,"LINESTRING (-1.6283279 49.6451429, -1.6284399 49.6451509, -1.6286568 49.6451569, -1.6287949 49.645156, -1.6289236 49.645149, -1.6290772 49.6451338, -1.6291919 49.6451164, -1.6298222 49.644981, -1.6298631 49.6449762, -1.6299228 49.6449788, -1.6299704 49.6449897, -1.6300153 49.6450162, -1.6300428 49.6450457, -1.6301832 49.6453781)",,,,,
419847897,,Rue du Port,residential,False,False,17.434,"LINESTRING (-1.6214805 49.640105, -1.6216113 49.6401178, -1.6217199 49.6401284)",,,,,
441560397,2,Quai de Caligny,primary,False,False,115.42399999999999,"LINESTRING (-1.6214805 49.640105, -1.6214684 49.6401788, -1.6212586 49.641133)",50,,,,
"[1128193418, 732313371]",2,Quai de Caligny,primary,False,True,86.705,"LINESTRING (-1.6214805 49.640105, -1.6214785 49.6400507, -1.6214705 49.640004, -1.6214564 49.6399675, -1.6214051 49.6398596, -1.6211359 49.6393613)",50,,,,
"[14168648, 688967838]",2,Rue des Tribunaux,"['living_street', 'residential']",False,True,56.961,"LINESTRING (-1.6231979 49.6380573, -1.6232715 49.6380627, -1.6238922 49.6381076, -1.623984 49.6381143)","['20', '30']",,,,
"[1226685021, 1226685022, 688969639]",,Rue Notre-Dame,residential,False,False,103.941,"LINESTRING (-1.6229365 49.6395349, -1.6228757 49.6395692, -1.6226362 49.639704, -1.6225882 49.6397276, -1.6223411 49.6398495, -1.6222432 49.6398977, -1.6221397 49.6399487, -1.6218391 49.6401401)",30,,,,
723772561,2,Rue de la Marquise,unclassified,False,False,4.314,"LINESTRING (-1.6262479 49.6448282, -1.6261992 49.6448508)",,,,,
"[49150768, 723772561]",2,Rue de la Marquise,unclassified,False,True,63.22,"LINESTRING (-1.6262479 49.6448282, -1.6267472 49.6445963, -1.6267836 49.6445794, -1.6268376 49.6445564, -1.6269589 49.6444948)",,,,,
742208528,,,unclassified,False,False,167.04399999999998,"LINESTRING (-1.6262479 49.6448282, -1.6262885 49.6448565, -1.6264748 49.6449751, -1.6266428 49.645069, -1.6268111 49.6451656, -1.6269553 49.6452492, -1.6268039 49.6453618, -1.626063 49.6459127)",,,,,
51417956,,Quai de Misaine,unclassified,False,True,172.945,"LINESTRING (-1.6237439 49.6454443, -1.6237449 49.6455705, -1.623926 49.6456671, -1.6240761 49.6456826, -1.6253252 49.6464092, -1.6254267 49.6464729)",,,,,
723780401,,Rue François la Vieille,tertiary,False,False,5.332,"LINESTRING (-1.6253481 49.642064, -1.6252924 49.6420956)",30,,,,
14167183,,Rue François la Vieille,residential,False,True,61.911,"LINESTRING (-1.6253481 49.642064, -1.625364 49.6420291, -1.6254101 49.641904, -1.6255504 49.6415229)",30,,,,
14168363,,Rue Paul Talluau,residential,True,False,50.75,"LINESTRING (-1.6253481 49.642064, -1.6254076 49.6420559, -1.6254898 49.642006, -1.6255338 49.6419792, -1.6258855 49.6417764)",30,,,,
318116917,,Place de la République,tertiary,True,False,27.036,"LINESTRING (-1.6252633 49.642117, -1.6255536 49.6422712)",30,,,,
808139357,,Place de la République,tertiary,True,False,105.48699999999998,"LINESTRING (-1.6252633 49.642117, -1.6252123 49.6421552, -1.6246066 49.642608, -1.6245499 49.6426503, -1.6244576 49.6427217, -1.6244457 49.6427309, -1.624381 49.6427834, -1.6243106 49.6428376)",30,,,,
723994671,3,Rue du Val de Saire,secondary,False,False,6.04,"LINESTRING (-1.6193087 49.6390538, -1.6192253 49.639048)",,,,,
"[4366580, 4366581, 4366583]",2,"['Rue du Pont Tournant', 'Pont Tournant', 'Quai Alexandre III']",secondary,False,True,106.58700000000002,"LINESTRING (-1.6193087 49.6390538, -1.6194525 49.6390648, -1.6197955 49.6390909, -1.6200048 49.6391069, -1.6200607 49.6391112, -1.6201997 49.6391218, -1.6206852 49.6391589, -1.6207208 49.6391616, -1.6207787 49.639166)",30,,,,movable
"[1097334060, 723994669, 1097334055]",,Quai de l'Entrepot,tertiary,True,False,88.107,"LINESTRING (-1.6192818 49.6382601, -1.6191454 49.6385448, -1.6190898 49.6387791, -1.6190769 49.6388327, -1.6190582 49.6389246, -1.6190554 49.638971, -1.6190516 49.6390348)","['50', '30']",,,,
"[723994672, 1097334061]",,Quai de l'Entrepot,tertiary,True,False,88.16999999999999,"LINESTRING (-1.6192818 49.6382601, -1.6191912 49.6387247, -1.6191897 49.6387944, -1.6191879 49.638799, -1.6192074 49.6389398, -1.6192253 49.639048)","['50', '30']",,,,
723994671,3,Rue du Val de Saire,secondary,False,True,6.04,"LINESTRING (-1.6192253 49.639048, -1.6193087 49.6390538)",,,,,
814111960,2,Rue du Val de Saire,secondary,False,False,12.594,"LINESTRING (-1.6192253 49.639048, -1.6190516 49.6390348)",,,,,
22914042,2,Avenue de la Porte Chantereyne,unclassified,False,False,12.39,"LINESTRING (-1.6283718 49.6449302, -1.6283474 49.6450405)",,,,,
1128188635,2,Avenue de Cessart,primary,True,False,22.984,"LINESTRING (-1.6283718 49.6449302, -1.6282441 49.6449138, -1.6280627 49.6448794)",50,,,,
8142686,,Quai Alexandre III,secondary_link,False,True,12.905000000000001,"LINESTRING (-1.6209497 49.639133, -1.6208716 49.6391537, -1.6207787 49.639166)",50,,,,
1084663019,,Quai Alexandre III,secondary_link,True,False,29.112000000000002,"LINESTRING (-1.6209497 49.639133, -1.6210087 49.6390944, -1.6212373 49.638949)",50,,,,
349384568,,Avenue de la Porte Chantereyne,residential,False,True,167.933,"LINESTRING (-1.6301832 49.6453781, -1.6300428 49.6450457, -1.6300153 49.6450162, -1.6299704 49.6449897, -1.6299228 49.6449788, -1.6298631 49.6449762, -1.6298222 49.644981, -1.6291919 49.6451164, -1.6290772 49.6451338, -1.6289236 49.645149, -1.6287949 49.645156, -1.6286568 49.6451569, -1.6284399 49.6451509, -1.6283279 49.6451429)",,,,,
233369378,,Rue Maréchal Foch,primary,True,False,11.152,"LINESTRING (-1.6211359 49.6393613, -1.6211102 49.6392624)",50,4.3,,,
"[1128193418, 732313371]",2,Quai de Caligny,primary,False,False,86.705,"LINESTRING (-1.6211359 49.6393613, -1.6214051 49.6398596, -1.6214564 49.6399675, -1.6214705 49.640004, -1.6214785 49.6400507, -1.6214805 49.640105)",50,,,,
177926202,,Quai de Caligny,secondary_link,True,False,18.915,"LINESTRING (-1.6211102 49.6392624, -1.6210468 49.6391833, -1.6210218 49.6391653, -1.6209497 49.639133)",50,,,,
1128193417,,Rue Maréchal Foch,primary,True,False,36.509,"LINESTRING (-1.6211102 49.6392624, -1.6211061 49.6392027, -1.6211207 49.6391438, -1.6211622 49.6390751, -1.6212373 49.638949)",50,4.3,,,
"[4366580, 4366581, 4366583]",2,"['Pont Tournant', 'Rue du Pont Tournant', 'Quai Alexandre III']",secondary,False,False,106.58699999999999,"LINESTRING (-1.6207787 49.639166, -1.6207208 49.6391616, -1.6206852 49.6391589, -1.6201997 49.6391218, -1.6200607 49.6391112, -1.6200048 49.6391069, -1.6197955 49.6390909, -1.6194525 49.6390648, -1.6193087 49.6390538)",30,,,,movable
8142686,,Quai Alexandre III,secondary_link,False,False,12.905000000000001,"LINESTRING (-1.6207787 49.639166, -1.6208716 49.6391537, -1.6209497 49.639133)",50,,,,
8142690,,Quai de Caligny,secondary_link,True,False,34.385,"LINESTRING (-1.6207787 49.639166, -1.6208408 49.6391802, -1.620903 49.6392008, -1.6209531 49.6392255, -1.6209919 49.6392477, -1.6210395 49.6392821, -1.6211359 49.6393613)",50,,,,
"[14172682, 1086649204]",,Rue de l'Abbaye,residential,False,True,48.391999999999996,"LINESTRING (-1.6318908 49.6441495, -1.6318611 49.6440864, -1.6318462 49.6440659, -1.6318278 49.6440494, -1.631813 49.6440373, -1.6317846 49.6440234, -1.6317524 49.6440112, -1.6316289 49.6439783, -1.6314991 49.6439505, -1.6313692 49.6439227)",30,,,,
70955120,,Rue de l'Avant Port,residential,True,False,57.42,"LINESTRING (-1.6213293 49.6414923, -1.6214444 49.641475, -1.622106 49.6413753)",30,,,,
301623778,2,Quai de Caligny,primary,True,False,40.375,"LINESTRING (-1.6213293 49.6414923, -1.6213052 49.6414144, -1.6212926 49.6413564, -1.621286 49.6413157, -1.6212824 49.6412582, -1.6212793 49.6411981, -1.6212586 49.641133)",50,,,,
1270859797,2,Quai du Général Lawton-Collins,tertiary,False,True,11.025,"LINESTRING (-1.6185001 49.6398359, -1.6185297 49.6397912, -1.6185639 49.6397458)",,,,,
1123092562,,Rue Ingénieur Cachin,residential,True,False,22.375,"LINESTRING (-1.6182692 49.639708, -1.6182944 49.6397337, -1.6183588 49.6397697, -1.6183896 49.6397912, -1.6184124 49.6398101, -1.6185001 49.6398359)",,,,,
