osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,junction,tunnel,bridge
24604251,False,,,Avenue Jean Jaurès,residential,,False,147.527,"LINESTRING (2.3384035 48.9337787, 2.3384429 48.9338449, 2.3386403 48.9340829, 2.3389063 48.9344581, 2.3389572 48.9345336, 2.3390325 48.9346453, 2.3390384 48.9347335, 2.3390417 48.9347597, 2.3390385 48.9348215, 2.3390222 48.9349117, 2.3389796 48.9350064)",yes,,,
24604251,False,,,Avenue Jean Jaurès,residential,,True,109.666,"LINESTRING (2.3384035 48.9337787, 2.3383807 48.9337214, 2.3383254 48.933549, 2.3382535 48.9332399, 2.3381663 48.9329104, 2.3381684 48.9328067)",yes,,,
61300843,True,,,Passage des Écoles,residential,,False,60.814,"LINESTRING (2.3353983 48.9321557, 2.3345979 48.9323061)",,,,
27789723,False,2,,Quai d'Asnières,residential,,False,86.458,"LINESTRING (2.3353983 48.9321557, 2.3354269 48.9322219, 2.3356879 48.9328262, 2.3357214 48.9329037)",,,,
"[709257331, 27789723]",False,2,,Quai d'Asnières,residential,,True,119.815,"LINESTRING (2.3353983 48.9321557, 2.3353613 48.9320946, 2.3351148 48.9315272, 2.3350441 48.9313645, 2.3350087 48.9312815, 2.3349375 48.9311219)",,,,
18948725,False,2,D 9,Rue Henri Barbusse,secondary,,False,79.15499999999999,"LINESTRING (2.3327755 48.9363053, 2.3328522 48.9362863, 2.3331804 48.9362049, 2.3332281 48.9361949, 2.3334112 48.9361585, 2.3335775 48.9361359, 2.333669 48.9361284, 2.3336895 48.9361267, 2.3338157 48.9361184)",,,,
18948725,False,2,D 9,Rue Henri Barbusse,secondary,,True,37.274,"LINESTRING (2.3327755 48.9363053, 2.3327084 48.9363234, 2.3324174 48.936402, 2.3323056 48.9364359)",,,,
53158173,False,,,Allée du Chemin Vert,residential,,False,158.039,"LINESTRING (2.3327755 48.9363053, 2.3327816 48.9363553, 2.3327929 48.9364475, 2.3328114 48.936598, 2.332846 48.9368803, 2.3329211 48.9369297, 2.3329532 48.9370072, 2.3330605 48.9376979)",,,,
27948915,False,,,Impasse des Lilas,residential,,True,40.919,"LINESTRING (2.3345025 48.9338982, 2.3349971 48.9337995, 2.3350131 48.9337731)",,,,
53158155,False,,,Rue Gérard Philipe,residential,,False,98.5,"LINESTRING (2.3279944 48.937267, 2.3279812 48.9373134, 2.3279463 48.9373652, 2.3278844 48.9374794, 2.3278554 48.9375433, 2.3277597 48.9380204, 2.3277702 48.9380936, 2.3277905 48.9381306)",,,,
548247747,False,,,Rue du Haut de la Noue,residential,,True,18.209999999999997,"LINESTRING (2.3263749 48.9350078, 2.3264204 48.9349458, 2.326437 48.9349175, 2.3264794 48.9348592)",,,,
1107948380,False,,,Avenue de la Paix,residential,,False,49.620000000000005,"LINESTRING (2.3263749 48.9350078, 2.3263376 48.9350566, 2.3260704 48.9354067)",,,,
1107948380,False,,,Avenue de la Paix,residential,,False,26.997,"LINESTRING (2.3260704 48.9354067, 2.3258908 48.9356189)",,,,
"[660029685, 53158142]",True,,,Rue Chaillon,residential,,False,202.813,"LINESTRING (2.3260704 48.9354067, 2.3261451 48.9354219, 2.3266627 48.935527, 2.3267501 48.9355994, 2.3268095 48.9356482, 2.3268813 48.9356715, 2.3269846 48.9356707, 2.3286562 48.9355845, 2.3286796 48.9355833, 2.3287156 48.9355771)",,,,
1107948380,False,,,Avenue de la Paix,residential,,True,49.620000000000005,"LINESTRING (2.3260704 48.9354067, 2.3263376 48.9350566, 2.3263749 48.9350078)",,,,
18948808,False,,D 9,Rue Brandin,secondary,,False,16.434,"LINESTRING (2.333888 48.9354948, 2.333879 48.9355553, 2.3338752 48.9355812, 2.3338661 48.9356419)",,,,
61314465,True,1,D 986,Avenue de Verdun,secondary,50,False,151.289,"LINESTRING (2.333888 48.9354948, 2.3340494 48.9355064, 2.3342998 48.9355256, 2.3349832 48.9355737, 2.3350833 48.9355807, 2.3354057 48.9356039, 2.3355315 48.9356061, 2.3357018 48.9355854, 2.3357547 48.935579, 2.3358324 48.9355695, 2.3359449 48.9355677)",,,,
53158173,False,,,Allée du Chemin Vert,residential,,True,158.039,"LINESTRING (2.3330605 48.9376979, 2.3329532 48.9370072, 2.3329211 48.9369297, 2.332846 48.9368803, 2.3328114 48.936598, 2.3327929 48.9364475, 2.3327816 48.9363553, 2.3327755 48.9363053)",,,,
27948915,False,,,Impasse des Lilas,residential,,True,71.037,"LINESTRING (2.3350131 48.9337731, 2.335945 48.9335905)",,,,
795372128,False,,,,residential,,False,28.295,"LINESTRING (2.3350131 48.9337731, 2.3349206 48.933526)",,,,
27948915,False,,,Impasse des Lilas,residential,,False,40.919,"LINESTRING (2.3350131 48.9337731, 2.3349971 48.9337995, 2.3345025 48.9338982)",,,,
"[27789753, 18948724]",False,,,Rue de la Fosse aux Astres,residential,,False,38.251,"LINESTRING (2.3325468 48.938808, 2.3325671 48.9387748, 2.3326495 48.9386482, 2.3326863 48.9385801, 2.3327118 48.9385176, 2.332722 48.9384847)",,,,
795818320,True,,,Rue de la Fosse aux Astres,residential,,False,21.118000000000002,"LINESTRING (2.3325468 48.938808, 2.332638 48.9388152, 2.3328339 48.9388305)",,,,
27948757,False,2,,Rue du Haut de la Noue,residential,,True,181.29399999999998,"LINESTRING (2.3264794 48.9348592, 2.3266615 48.9345628, 2.3267224 48.9344553, 2.3267868 48.9343418, 2.3268334 48.9342595, 2.3268372 48.9342529, 2.3270109 48.9334077, 2.3270224 48.9333454, 2.3270364 48.9332816)",,,,
149450584,True,1,D 986,Avenue de Verdun,secondary,50,False,172.47299999999998,"LINESTRING (2.3264794 48.9348592, 2.3266039 48.9348737, 2.3268544 48.9349028, 2.3271953 48.9349373, 2.327408 48.9349674, 2.3277156 48.9350018, 2.3278309 48.9350152, 2.3280407 48.9350395, 2.3283901 48.9350805, 2.3286061 48.9351059, 2.3286793 48.9351152, 2.328804 48.9351302)",,,,
548247747,False,,,Rue du Haut de la Noue,residential,,False,18.209999999999997,"LINESTRING (2.3264794 48.9348592, 2.326437 48.9349175, 2.3264204 48.9349458, 2.3263749 48.9350078)",,,,
81280214,False,,,Passage Cordier,residential,,False,73.95700000000001,"LINESTRING (2.3384659 48.9350428, 2.3384453 48.9351073, 2.3382577 48.9356937)",,,,
"[332068864, 61094098, 872693749]",True,1,D 986,Avenue de Verdun,secondary,30,False,177.868,"LINESTRING (2.3287795 48.9352595, 2.3286466 48.9352455, 2.3280256 48.935185, 2.3273389 48.9351126, 2.3271799 48.9350958, 2.3269991 48.9350757, 2.3268437 48.9350573, 2.3265586 48.9350257, 2.3263749 48.9350078)",,,,
332068866,False,,,Voie Promenade,residential,,False,14.488000000000001,"LINESTRING (2.3287795 48.9352595, 2.3287893 48.9352077, 2.3287953 48.9351759, 2.328804 48.9351302)",,,,
660029687,False,2,,Voie Promenade,residential,,True,35.623000000000005,"LINESTRING (2.3287795 48.9352595, 2.3287682 48.9353218, 2.328761 48.9353566, 2.3287156 48.9355771)",,,,
61094117,True,1,D 986,Avenue de Verdun,secondary,50,False,207.374,"LINESTRING (2.328804 48.9351302, 2.3289484 48.9351444, 2.3289566 48.9351452, 2.3297192 48.9352255, 2.3304462 48.9352858, 2.3309754 48.9353211, 2.3312309 48.9353382, 2.3314435 48.9353474, 2.3315222 48.9353502, 2.3315819 48.9353527, 2.331621 48.9353534)",,,,
332068866,False,,,Voie Promenade,residential,,True,14.488000000000001,"LINESTRING (2.328804 48.9351302, 2.3287953 48.9351759, 2.3287893 48.9352077, 2.3287795 48.9352595)",,,,
"[669794498, 330762668]",False,2,,Voie Promenade,"['secondary', 'residential']",,True,80.10900000000001,"LINESTRING (2.328804 48.9351302, 2.3288242 48.9350442, 2.3288326 48.9350087, 2.3288801 48.9348065, 2.3289619 48.9344173)",,,,
"[795818310, 27949270]",False,,,Rue Chaillon,residential,,True,66.747,"LINESTRING (2.3287156 48.9355771, 2.3287601 48.9355698, 2.328783 48.935566, 2.3289751 48.9355515, 2.3294435 48.9355197, 2.3296233 48.9355135)",,,,
105574131,False,,,,residential,,True,58.233,"LINESTRING (2.3287156 48.9355771, 2.3287045 48.9356312, 2.3286724 48.9357769, 2.3286456 48.9358161, 2.3286067 48.9358488, 2.3285644 48.9358738, 2.3284932 48.935895, 2.3284011 48.9359039, 2.3282691 48.9359159)",,,,
660029687,False,2,,Voie Promenade,residential,,False,35.623000000000005,"LINESTRING (2.3287156 48.9355771, 2.328761 48.9353566, 2.3287682 48.9353218, 2.3287795 48.9352595)",,,,
106626865,False,,,,residential,,True,32.189,"LINESTRING (2.3279887 48.9325632, 2.3280095 48.9324506, 2.3280363 48.9323634, 2.3280434 48.9323307, 2.3280499 48.9322768)",,,,
61094083,False,2,D 9,Boulevard Gallieni,secondary,,False,10.795,"LINESTRING (2.3327025 48.9338004, 2.3327235 48.9338965)",,,,
106662135,False,,,,residential,,True,39.427,"LINESTRING (2.3327025 48.9338004, 2.3321673 48.9338463)",,,,
61094083,False,2,D 9,Boulevard Gallieni,secondary,,True,44.23,"LINESTRING (2.3327025 48.9338004, 2.3326468 48.9334841, 2.3326302 48.9334055)",,,,
106662135,False,,,,residential,,False,39.427,"LINESTRING (2.3321673 48.9338463, 2.3327025 48.9338004)",,,,
53158155,False,,,Rue Gérard Philipe,residential,,True,98.5,"LINESTRING (2.3277905 48.9381306, 2.3277702 48.9380936, 2.3277597 48.9380204, 2.3278554 48.9375433, 2.3278844 48.9374794, 2.3279463 48.9373652, 2.3279812 48.9373134, 2.3279944 48.937267)",,,,
403537632,True,,,,secondary,,False,20.755999999999997,"LINESTRING (2.3277905 48.9381306, 2.3278491 48.9381249, 2.32789 48.9381285, 2.3279285 48.9381384, 2.3279623 48.9381541, 2.3279894 48.9381745, 2.3280172 48.9382092)",,roundabout,,
31153426,False,,,Rue Paul et Armand Fumouze,residential,,True,10.006,"LINESTRING (2.338541 48.9375487, 2.3386702 48.9375786)",,,,
945233207,True,,,Place de la Libération,residential,,False,83.541,"LINESTRING (2.338541 48.9375487, 2.3385405 48.9375012, 2.3386263 48.9373709, 2.3387135 48.9372713, 2.3387175 48.9371515, 2.3386392 48.9368956, 2.3386194 48.9368308)",,,,
1059393266,False,,,Rue Paul et Armand Fumouze,residential,,False,82.584,"LINESTRING (2.338541 48.9375487, 2.3384533 48.9375631, 2.3382402 48.9376603, 2.3381143 48.9377226, 2.3379517 48.9377617, 2.337718 48.9378041, 2.3375169 48.9378379)",,,,
27789723,False,2,,Quai d'Asnières,residential,,True,157.905,"LINESTRING (2.3359449 48.9355677, 2.3359728 48.9354982, 2.3359772 48.935472, 2.3360337 48.9351356, 2.3360727 48.9350456, 2.3361001 48.9349382, 2.3360872 48.934711, 2.3360652 48.9345431, 2.3360205 48.9341921, 2.3360163 48.9341594)",,,,
860156620,False,,,Quai d'Asnières,residential,,False,12.77,"LINESTRING (2.3359449 48.9355677, 2.33594 48.9356097, 2.3359364 48.93564, 2.3359314 48.9356822)",,,,
"[860156621, 623585430, 623585431]",True,1,D 986,"[""Pont de l'Île Saint-Denis"", 'Avenue de Verdun', 'Rue Méchin']",secondary,"['50', '30']",False,120.652,"LINESTRING (2.3359449 48.9355677, 2.3360861 48.9355967, 2.33619 48.9355945, 2.3366614 48.9356113, 2.3370629 48.9356277, 2.3374786 48.9356451, 2.3375872 48.9356509)",,,,yes
62263162,False,,,Rue du Fond de la Noue,residential,,False,28.805,"LINESTRING (2.3318668 48.9310926, 2.3318959 48.9310611, 2.3319166 48.9310496, 2.3319465 48.9310376, 2.3319784 48.9310293, 2.3320149 48.9310218, 2.3320697 48.9310129, 2.3321415 48.9309988, 2.3322125 48.9309904)",,,,
62263162,False,,,Rue du Fond de la Noue,residential,,True,147.34199999999998,"LINESTRING (2.3318668 48.9310926, 2.3318209 48.9311477, 2.3317245 48.9312839, 2.3315387 48.9314897, 2.3313296 48.9317219, 2.3310639 48.9319737, 2.3307922 48.9322106)",,,,
106626867,False,2,,Allée Gabriel Fauré,residential,,False,162.02100000000002,"LINESTRING (2.3318668 48.9310926, 2.3318213 48.9310788, 2.3317096 48.9310449, 2.3316389 48.9310247, 2.3315882 48.9310111, 2.3315316 48.9310006, 2.3314783 48.9309952, 2.3309936 48.930952, 2.3300251 48.9308648, 2.3299005 48.9308536, 2.3298261 48.9308473, 2.3296948 48.9308348)",,,,
61046305,False,2,,Rue Pasteur,residential,,True,184.997,"LINESTRING (2.3296948 48.9308348, 2.3296128 48.9308264, 2.3295283 48.9308197, 2.3292808 48.9307999, 2.3287863 48.9307533, 2.3283403 48.9307141, 2.3278154 48.9306677, 2.3276852 48.9306563, 2.3273507 48.9306231, 2.3273175 48.9306223, 2.3272813 48.9306255, 2.3272561 48.9306288, 2.3271867 48.9306377)",,,,
106626867,False,2,,Allée Gabriel Fauré,residential,,True,162.02100000000002,"LINESTRING (2.3296948 48.9308348, 2.3298261 48.9308473, 2.3299005 48.9308536, 2.3300251 48.9308648, 2.3309936 48.930952, 2.3314783 48.9309952, 2.3315316 48.9310006, 2.3315882 48.9310111, 2.3316389 48.9310247, 2.3317096 48.9310449, 2.3318213 48.9310788, 2.3318668 48.9310926)",,,,
27948757,False,2,,Rue du Haut de la Noue,residential,,False,176.14200000000002,"LINESTRING (2.3271867 48.9306377, 2.3272613 48.9308571, 2.3273202 48.9311184, 2.3273478 48.9315246, 2.3273451 48.9317454, 2.3273336 48.9318801, 2.3272908 48.9321226, 2.3272859 48.9321439, 2.3272707 48.9322103)",,,,
61046305,False,2,,Rue Pasteur,residential,,False,184.99699999999999,"LINESTRING (2.3271867 48.9306377, 2.3272561 48.9306288, 2.3272813 48.9306255, 2.3273175 48.9306223, 2.3273507 48.9306231, 2.3276852 48.9306563, 2.3278154 48.9306677, 2.3283403 48.9307141, 2.3287863 48.9307533, 2.3292808 48.9307999, 2.3295283 48.9308197, 2.3296128 48.9308264, 2.3296948 48.9308348)",,,,
81280214,False,,,Passage Cordier,residential,,True,73.95700000000001,"LINESTRING (2.3382577 48.9356937, 2.3384453 48.9351073, 2.3384659 48.9350428)",,,,
623585431,True,1,D 986,Rue Méchin,secondary,30,False,25.838,"LINESTRING (2.3382577 48.9356937, 2.3383994 48.9356998, 2.3386108 48.9357074)",,,,
62263162,False,,,Rue du Fond de la Noue,residential,,False,41.781,"LINESTRING (2.3293055 48.9331134, 2.3293953 48.933063, 2.3294663 48.9330397, 2.3296601 48.9330004, 2.3298009 48.9329359)",,,,
"[62263162, 330762668]",False,,,"['Rue du Fond de la Noue', 'Voie Promenade']",residential,,"[False, True]",40.296,"LINESTRING (2.3293055 48.9331134, 2.329235 48.933214, 2.3292182 48.9332648, 2.3291743 48.9334203, 2.3291655 48.9334614)",,,,
"[672030893, 672030894]",False,,,Allée des Acacias,residential,,False,22.895,"LINESTRING (2.3293055 48.9331134, 2.3291455 48.9330569, 2.3290202 48.9330301)",,,building_passage,
24604252,True,,,Rue du Bocage,residential,,False,76.816,"LINESTRING (2.3390874 48.9357259, 2.3390969 48.9356791, 2.3391189 48.9355723, 2.3391958 48.9353095, 2.3392729 48.9350461)",yes,,,
24604251,False,,,Avenue Jean Jaurès,residential,,False,4.078,"LINESTRING (2.3386108 48.9357074, 2.3385932 48.9357422)",yes,,,
24604251,False,,,Avenue Jean Jaurès,residential,,True,82.49099999999999,"LINESTRING (2.3386108 48.9357074, 2.3386523 48.9356312, 2.3389188 48.9351415, 2.3389796 48.9350064)",yes,,,
623585431,True,1,D 986,Rue Méchin,secondary,30,False,34.874,"LINESTRING (2.3386108 48.9357074, 2.3387727 48.9357139, 2.3389387 48.9357205, 2.3390874 48.9357259)",,,,
24604252,True,,,Rue du Bocage,residential,,False,4.644,"LINESTRING (2.339079 48.9357673, 2.3390874 48.9357259)",yes,,,
24604260,True,,,Rue de Verdun,residential,,False,117.45899999999999,"LINESTRING (2.339079 48.9357673, 2.3390689 48.9358136, 2.3390432 48.9359282, 2.338967 48.9363053, 2.3389552 48.9364077, 2.3389539 48.9366386, 2.338935 48.9368179)",,,,
1119473025,True,1,D 986,Rue Méchin,secondary,30,False,35.596000000000004,"LINESTRING (2.339079 48.9357673, 2.3389408 48.9357596, 2.3387612 48.9357516, 2.3385932 48.9357422)",,,,
24604251,False,,,Avenue Jean Jaurès,residential,,True,4.078,"LINESTRING (2.3385932 48.9357422, 2.3386108 48.9357074)",yes,,,
31153261,False,,,Avenue Jean Jaurès,residential,,True,264.604,"LINESTRING (2.3385932 48.9357422, 2.3385475 48.9358177, 2.3381739 48.9362577, 2.337829 48.9366762, 2.3376236 48.9369173, 2.3374647 48.9371133, 2.3373633 48.9372851, 2.3373013 48.9373757, 2.3371937 48.9375403, 2.337114 48.9377067, 2.3370744 48.937888)",,,,
"[4039064, 1119473025, 18944737]",True,1,D 986,"[""Pont de l'Île Saint-Denis"", 'Avenue de Verdun', 'Rue Méchin']",secondary,30,False,195.14399999999998,"LINESTRING (2.3385932 48.9357422, 2.3383973 48.9357329, 2.3380833 48.9357159, 2.3379691 48.9357138, 2.3376446 48.935708, 2.3374734 48.9357001, 2.3361652 48.9356493, 2.3360552 48.9356648, 2.3359314 48.9356822)",,,,yes
24604119,True,,,Quai du Moulin,residential,,False,202.94899999999998,"LINESTRING (2.3375872 48.9356509, 2.3376405 48.9355989, 2.3375673 48.9353615, 2.3375353 48.9352464, 2.3375412 48.9351861, 2.3375752 48.934835, 2.3375836 48.9347556, 2.3376053 48.9345346, 2.3376158 48.9344277, 2.3375741 48.9338455)",,,,
623585431,True,1,D 986,Rue Méchin,secondary,30,False,49.209,"LINESTRING (2.3375872 48.9356509, 2.3377081 48.9356573, 2.3380846 48.9356822, 2.3382577 48.9356937)",,,,
"[672030893, 672030894]",False,,,Allée des Acacias,residential,,True,22.895,"LINESTRING (2.3290202 48.9330301, 2.3291455 48.9330569, 2.3293055 48.9331134)",,,building_passage,
680016101,False,,,Avenue Jean Moulin,residential,,False,115.863,"LINESTRING (2.3318696 48.9379474, 2.3319561 48.9375095, 2.3319582 48.9374488, 2.3319037 48.9369103)",,,,
27948757,False,2,,Rue du Haut de la Noue,residential,,False,120.35400000000001,"LINESTRING (2.3272707 48.9322103, 2.3272497 48.9323017, 2.3272422 48.9323342, 2.3271731 48.9326325, 2.327137 48.9328209, 2.3271284 48.9328649, 2.3270511 48.9332266, 2.3270364 48.9332816)",,,,
27948757,False,2,,Rue du Haut de la Noue,residential,,True,176.142,"LINESTRING (2.3272707 48.9322103, 2.3272859 48.9321439, 2.3272908 48.9321226, 2.3273336 48.9318801, 2.3273451 48.9317454, 2.3273478 48.9315246, 2.3273202 48.9311184, 2.3272613 48.9308571, 2.3271867 48.9306377)",,,,
707846167,False,,,Allée Pascal,residential,,True,57.410000000000004,"LINESTRING (2.3272707 48.9322103, 2.3273425 48.9322148, 2.3274894 48.9322244, 2.3279308 48.9322657, 2.3280499 48.9322768)",,,,
795372128,False,,,,residential,,True,28.295,"LINESTRING (2.3349206 48.933526, 2.3350131 48.9337731)",,,,
"[27949270, 795818310]",False,,,Rue Chaillon,residential,,False,66.747,"LINESTRING (2.3296233 48.9355135, 2.3294435 48.9355197, 2.3289751 48.9355515, 2.328783 48.935566, 2.3287601 48.9355698, 2.3287156 48.9355771)",,,,
27948757,False,2,,Rue du Haut de la Noue,residential,,False,181.29399999999998,"LINESTRING (2.3270364 48.9332816, 2.3270224 48.9333454, 2.3270109 48.9334077, 2.3268372 48.9342529, 2.3268334 48.9342595, 2.3267868 48.9343418, 2.3267224 48.9344553, 2.3266615 48.9345628, 2.3264794 48.9348592)",,,,
27948757,False,2,,Rue du Haut de la Noue,residential,,True,120.354,"LINESTRING (2.3270364 48.9332816, 2.3270511 48.9332266, 2.3271284 48.9328649, 2.327137 48.9328209, 2.3271731 48.9326325, 2.3272422 48.9323342, 2.3272497 48.9323017, 2.3272707 48.9322103)",,,,
330762668,False,,,Voie Promenade,residential,,False,107.32799999999999,"LINESTRING (2.3291655 48.9334614, 2.3290814 48.9338506, 2.3289876 48.9343043, 2.3289619 48.9344173)",,,,
"[62263162, 330762668]",False,,,"['Rue du Fond de la Noue', 'Voie Promenade']",residential,,"[False, True]",40.296,"LINESTRING (2.3291655 48.9334614, 2.3291743 48.9334203, 2.3292182 48.9332648, 2.329235 48.933214, 2.3293055 48.9331134)",,,,
839460848,True,,,Rue Madeleine Brès,residential,,False,156.817,"LINESTRING (2.3291655 48.9334614, 2.3290405 48.9334546, 2.3271623 48.9332916, 2.3270855 48.9332855, 2.3270364 48.9332816)",,,,
24604262,True,,,Rue du 19 Mars 1962,residential,,False,145.83399999999997,"LINESTRING (2.3386194 48.9368308, 2.3384423 48.9368387, 2.3383476 48.9368569, 2.3382614 48.9368991, 2.3381652 48.9369964, 2.3375415 48.9377939, 2.3375169 48.9378379)",,,,
24604251,False,,,Avenue Jean Jaurès,residential,,False,82.49099999999999,"LINESTRING (2.3389796 48.9350064, 2.3389188 48.9351415, 2.3386523 48.9356312, 2.3386108 48.9357074)",yes,,,
24604251,False,,,Avenue Jean Jaurès,residential,,True,147.52700000000002,"LINESTRING (2.3389796 48.9350064, 2.3390222 48.9349117, 2.3390385 48.9348215, 2.3390417 48.9347597, 2.3390384 48.9347335, 2.3390325 48.9346453, 2.3389572 48.9345336, 2.3389063 48.9344581, 2.3386403 48.9340829, 2.3384429 48.9338449, 2.3384035 48.9337787)",yes,,,
945230658,True,,,Rue Courte,residential,,False,21.874,"LINESTRING (2.3389796 48.9350064, 2.3390214 48.9350121, 2.3392394 48.9350416, 2.3392729 48.9350461)",yes,,,
1144677213,False,,,,unclassified,,False,26.218,"LINESTRING (2.3356081 48.9358968, 2.3356647 48.9359084, 2.3357011 48.9359518, 2.335683 48.9360986)",,,,
27949304,True,,,Rue Henri Barbusse,residential,,False,14.209,"LINESTRING (2.335683 48.9360986, 2.3357812 48.9360973, 2.3358775 48.9360961)",,,,
1144677213,False,,,,unclassified,,True,26.218,"LINESTRING (2.335683 48.9360986, 2.3357011 48.9359518, 2.3356647 48.9359084, 2.3356081 48.9358968)",,,,
27949304,True,,,Rue Henri Barbusse,residential,,False,8.073,"LINESTRING (2.3341141 48.9361186, 2.3342246 48.9361173)",,,,
1144677216,False,,,,unclassified,,False,32.45,"LINESTRING (2.3341141 48.9361186, 2.3341006 48.9360573, 2.3340582 48.936001, 2.3340492 48.9359477, 2.3340628 48.9358902, 2.3341061 48.9358588, 2.3341256 48.9358572)",,,,
1144677216,False,,,,unclassified,,True,32.45,"LINESTRING (2.3341256 48.9358572, 2.3341061 48.9358588, 2.3340628 48.9358902, 2.3340492 48.9359477, 2.3340582 48.936001, 2.3341006 48.9360573, 2.3341141 48.9361186)",,,,
