osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,access,geometry,bridge,width,tunnel,junction
33922453,False,,Rue des Raguidelles,residential,30,True,2.315,,,"LINESTRING (2.2190224 48.8673594, 2.2190312 48.8673794)",,,,
294989169,True,,Rue des Raguidelles,residential,30,False,66.95100000000001,,,"LINESTRING (2.2190224 48.8673594, 2.2187817 48.8668131, 2.2187676 48.8667811)",,,,
4409658,True,1,Rue de la Gauchère,residential,30,False,96.956,,,"LINESTRING (2.2230213 48.8726689, 2.2230956 48.8726382, 2.2241437 48.8722049)",,,,
"[216597818, 1126672446, 1204712591]",True,1,Rue Gardenat-Lapostol,residential,30,False,202.00099999999998,,,"LINESTRING (2.2230213 48.8726689, 2.2230424 48.8727122, 2.2231058 48.8728425, 2.2235211 48.8733221, 2.2238419 48.8736848, 2.2238918 48.8737315, 2.2241496 48.8739051, 2.2241884 48.8739302, 2.2243865 48.8740591, 2.2245421 48.8741604)",,3,,
4409704,False,2,Rue du Bac,tertiary,30,True,27.45,,,"LINESTRING (2.2292389 48.8694609, 2.2290959 48.8695192, 2.2290091 48.8695545, 2.228921 48.8695921)",,,,
"[216391297, 4409676]",True,1,"['Avenue des Conférences de Suresnes', 'Avenue de la Belle Gabrielle']",residential,30,False,178.402,,,"LINESTRING (2.2292389 48.8694609, 2.2291905 48.8694048, 2.2291739 48.8693621, 2.2291913 48.8693238, 2.2295776 48.8688604, 2.2295929 48.8688006, 2.2295753 48.8687805, 2.2295638 48.8687682, 2.2295414 48.8687554, 2.2295146 48.8687438, 2.2294719 48.8687384, 2.2284881 48.8689921, 2.2283986 48.8690191)",,,,
610399933,False,,Rue du Bac,tertiary,30,False,82.168,,,"LINESTRING (2.2292389 48.8694609, 2.2294789 48.8693802, 2.230015 48.8691646, 2.2300954 48.8691337, 2.230208 48.8690879)",,,,
4411085,False,,Avenue Sisley,residential,30,True,10.937999999999999,,,"LINESTRING (2.2308617 48.8745219, 2.2307809 48.8745559, 2.2307361 48.8745753)",,,,
37691329,False,2,Avenue Charles de Gaulle,residential,50,True,15.15,,,"LINESTRING (2.2245916 48.8708642, 2.2247115 48.8709753)",,,,
431543474,False,4,Avenue du Général Charles de Gaulle,primary,50,False,6.527,,,"LINESTRING (2.2245916 48.8708642, 2.2245469 48.8708134)",,,,
431543473,True,2,Avenue Franklin Roosevelt,primary,50,False,30.612000000000002,D 3,,"LINESTRING (2.2245916 48.8708642, 2.2244915 48.8709975, 2.2243602 48.8710901)",,,,
431543472,True,2,Avenue du Général Charles de Gaulle,primary,50,False,21.126,D 3,,"LINESTRING (2.2246202 48.870676, 2.224614 48.8708021, 2.2245916 48.8708642)",,,,
431543475,True,1,Avenue Charles de Gaulle,residential,50,False,34.027,D 3,,"LINESTRING (2.2246202 48.870676, 2.2246617 48.8707647, 2.2246858 48.8708477, 2.2247115 48.8709753)",,,,
4421288,True,2,Avenue Franklin Roosevelt,primary,50,False,19.476,D 3,,"LINESTRING (2.2243602 48.8710901, 2.2243435 48.8710965, 2.2242018 48.871135, 2.2241532 48.8711482, 2.2241155 48.8711589)",,,,
105601173,False,1,Rue Merlin de Thionville,residential,30,True,14.580000000000002,,,"LINESTRING (2.2235624 48.8699749, 2.2235207 48.8698954, 2.2234943 48.8698517)",,,,
431746356,True,1,Rue Merlin de Thionville,residential,30,False,132.179,,,"LINESTRING (2.2235624 48.8699749, 2.2238505 48.8705073, 2.2238687 48.8705409, 2.2238827 48.8705667, 2.2241208 48.8710066, 2.2241401 48.8710423, 2.2242074 48.8710761)",,,,
37849444,True,2,Boulevard Henri Sellier,primary,50,False,65.479,,,"LINESTRING (2.2247711 48.8682231, 2.2242744 48.8683711, 2.2240855 48.8684159, 2.2240562 48.8684229, 2.2239423 48.8684431)",,,,
440654950,True,1,,primary_link,50,False,70.278,,,"LINESTRING (2.2247711 48.8682231, 2.2242942 48.8684024, 2.2242043 48.868436, 2.2241053 48.8684843, 2.2239685 48.8685661)",,,,
"[35667498, 774848715, 35667444]",True,"['1', '2']",,primary_link,50,False,149.068,,yes,"LINESTRING (2.2263861 48.8675701, 2.2268021 48.8673785, 2.2269248 48.8673382, 2.2270371 48.8673026, 2.2272913 48.8672175, 2.2275575 48.8671301, 2.2278666 48.867017, 2.228035 48.8669553, 2.2280732 48.8669425, 2.2281614 48.8669171)",,,,
"[4411091, 126813084]",True,3,Boulevard Henri Sellier,primary,50,False,168.52,,,"LINESTRING (2.2263861 48.8675701, 2.2265807 48.8675102, 2.2268376 48.8674403, 2.2270768 48.8674011, 2.2273 48.8673672, 2.2276451 48.8673023, 2.227695 48.8672907, 2.228221 48.8671638, 2.2285757 48.8671119)",yes,,,
227898410,True,,,residential,50,False,21.561,D 985,,"LINESTRING (2.2260458 48.8676746, 2.2262387 48.8676919, 2.2263387 48.8676947)",,,,
"[126813084, 1178599759]",True,3,Boulevard Henri Sellier,primary,50,False,27.477999999999998,,,"LINESTRING (2.2260458 48.8676746, 2.2263222 48.867592, 2.2263503 48.8675818, 2.2263861 48.8675701)",,,,
33922453,False,,Rue des Raguidelles,residential,30,False,2.315,,,"LINESTRING (2.2190312 48.8673794, 2.2190224 48.8673594)",,,,
33922453,False,,Rue des Raguidelles,residential,30,True,113.637,,,"LINESTRING (2.2190312 48.8673794, 2.2194426 48.8683128, 2.2194714 48.8683592)",,,,
4432921,True,2,Allée de Longchamp,residential,50,False,56.206999999999994,D 985,,"LINESTRING (2.2257917 48.8667166, 2.22557 48.8668202, 2.2254815 48.8668541, 2.2254134 48.8669047, 2.2253888 48.866947, 2.2253828 48.8669789, 2.2253807 48.8669886, 2.2253566 48.8670918)",,,,
4409704,False,2,Rue du Bac,tertiary,30,False,95.339,,,"LINESTRING (2.2278224 48.8700525, 2.2279404 48.8699915, 2.2288197 48.8696312, 2.228921 48.8695921)",,,,
1237257762,True,2,Place Henri IV,tertiary,30,False,8.902000000000001,,,"LINESTRING (2.2278224 48.8700525, 2.2278526 48.8700702, 2.2278739 48.870093, 2.2278843 48.8701188)",,,,roundabout
1178599754,True,2,Rue de Saint-Cloud,residential,30,False,19.741,D 985,,"LINESTRING (2.2258231 48.8675743, 2.22588 48.8676, 2.2259025 48.8676101, 2.225936 48.8676252, 2.2259575 48.8676348, 2.2260458 48.8676746)",,,,
1178599760,True,1,Rue de Saint-Cloud,residential,30,False,15.607,D 985,,"LINESTRING (2.2258231 48.8675743, 2.2258321 48.8676098, 2.2258472 48.8676285, 2.2258611 48.8676474, 2.2258901 48.8677066)",,,,
