osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,junction
95828797,Rue René Marant,residential,,False,True,122.357,,"LINESTRING (-54.0330173 5.4968328, -54.0339192 5.4974691)",,
97546699,Rue Hector Rivierez,primary,50,False,False,75.755,N 1,"LINESTRING (-54.0330173 5.4968328, -54.0334134 5.4962772)",,
358403279,Avenue Félix Éboué,primary,50,False,True,69.573,N 1,"LINESTRING (-54.0330173 5.4968328, -54.0326543 5.4973436)",,
95828784,Rue Roland Barrat,residential,,False,False,120.219,,"LINESTRING (-54.0322771 5.4978415, -54.0314014 5.4972019)",,
95828784,Rue Roland Barrat,residential,,False,True,125.333,,"LINESTRING (-54.0322771 5.4978415, -54.0331888 5.49851)",,
358403279,Avenue Félix Éboué,primary,50,False,False,69.341,N 1,"LINESTRING (-54.0322771 5.4978415, -54.0326543 5.4973436)",,
358403279,Avenue Félix Éboué,primary,50,False,True,72.063,N 1,"LINESTRING (-54.0322771 5.4978415, -54.0318969 5.4983676)",,
95828777,Avenue du Général de Gaulle,residential,,False,False,70.23,,"LINESTRING (-54.0339192 5.4974691, -54.0335566 5.4979874)",,
95828777,Avenue du Général de Gaulle,residential,,False,True,71.015,,"LINESTRING (-54.0339192 5.4974691, -54.0342809 5.4969416)",,
95828797,Rue René Marant,residential,,False,False,122.357,,"LINESTRING (-54.0339192 5.4974691, -54.0330173 5.4968328)",,
97546700,Rue des Frangipaniers,residential,,False,False,44.939,,"LINESTRING (-54.0333626 5.4955656, -54.033032 5.495331)",,
95961741,Acacias,residential,,True,False,143.898,,"LINESTRING (-54.0333626 5.4955656, -54.0336091 5.4952624, -54.0336173 5.4952495, -54.0336227 5.4952354, -54.0336238 5.4952209, -54.0336218 5.4952009, -54.0336182 5.4951847, -54.03361 5.4951644, -54.0335999 5.4951527, -54.0333791 5.4949908, -54.0333643 5.4949852, -54.0333489 5.4949841, -54.0333309 5.4949847, -54.0333176 5.494987, -54.0333037 5.494992, -54.0332945 5.4949961, -54.0332827 5.4950073, -54.033032 5.495331)",,
97546700,Rue des Frangipaniers,residential,,False,True,50.002,,"LINESTRING (-54.0333626 5.4955656, -54.0333778 5.4955787, -54.0337285 5.4958292)",,
95961889,Allée des Amandiers,residential,,False,False,52.539,,"LINESTRING (-54.0288988 5.4972132, -54.0288881 5.4974135, -54.0291102 5.4975718)",,
437374721,,residential,,False,True,41.137,,"LINESTRING (-54.0315713 5.5007799, -54.0318768 5.5009906)",,
686994916,Avenue du Général de Gaulle,residential,,True,False,22.288,,"LINESTRING (-54.0315713 5.5007799, -54.0316907 5.5006185)",,
97546700,Rue des Frangipaniers,residential,,False,False,25.419,,"LINESTRING (-54.033032 5.495331, -54.032845 5.4951983)",,
97546700,Rue des Frangipaniers,residential,,False,True,44.939,,"LINESTRING (-54.033032 5.495331, -54.0333626 5.4955656)",,
437374721,,residential,,False,False,41.137,,"LINESTRING (-54.0318768 5.5009906, -54.0315713 5.5007799)",,
437374721,,residential,,False,True,9.798,,"LINESTRING (-54.0318768 5.5009906, -54.0319492 5.5010413)",,
95961719,,residential,,False,False,151.55700000000002,,"LINESTRING (-54.0318768 5.5009906, -54.0322605 5.5004733, -54.0323085 5.5004421, -54.0323467 5.5004447, -54.0328409 5.5008299)",,
95961719,,residential,,False,True,151.55700000000002,,"LINESTRING (-54.0328409 5.5008299, -54.0323467 5.5004447, -54.0323085 5.5004421, -54.0322605 5.5004733, -54.0318768 5.5009906)",,
95961891,,residential,,False,True,18.64,,"LINESTRING (-54.0327066 5.5017523, -54.0325707 5.5016533)",,
95961889,Allée des Amandiers,residential,,False,True,34.575,,"LINESTRING (-54.0293642 5.4977528, -54.0291102 5.4975718)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,True,34.612,,"LINESTRING (-54.0293642 5.4977528, -54.0292403 5.4980386)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,False,115.866,,"LINESTRING (-54.0293642 5.4977528, -54.0297377 5.4968909, -54.0297788 5.496796)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,False,67.235,,"LINESTRING (-54.0324748 5.4956777, -54.032845 5.4951983)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,True,69.113,,"LINESTRING (-54.0324748 5.4956777, -54.0321258 5.4961931)",,
95961774,Rue des Musendas,residential,,False,False,115.92,,"LINESTRING (-54.0324748 5.4956777, -54.0316321 5.4950587)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,False,70.566,,"LINESTRING (-54.0305571 5.4950535, -54.0307989 5.4944663)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,True,29.202,,"LINESTRING (-54.0305571 5.4950535, -54.0304493 5.4952932)",,
366349142,Avenue Gaston Monnerville,primary,30,False,False,182.798,N 1,"LINESTRING (-54.0265673 5.4992124, -54.0266978 5.4993074, -54.0278814 5.5002081)",,
28937857,Rue Montravel,residential,50,False,False,120.359,,"LINESTRING (-54.0297658 5.5031428, -54.0288906 5.5025004)",,
97546701,Avenue de la Marne,primary,50,False,False,72.221,N 1,"LINESTRING (-54.0337646 5.4957923, -54.0341402 5.4952612)",,
97546701,Avenue de la Marne,primary,50,False,True,5.727,N 1,"LINESTRING (-54.0337646 5.4957923, -54.0337285 5.4958292)",,
"[95828777, 97544639]","['Avenue du Général de Gaulle', 'Rue des Orchidées']",residential,,False,"[False, True]",179.723,,"LINESTRING (-54.0337646 5.4957923, -54.0345096 5.4962972, -54.0345237 5.4963137, -54.034532 5.4963314, -54.0345362 5.4963422, -54.0345406 5.4963593, -54.0345444 5.4963817, -54.0345462 5.4964079, -54.0345431 5.4964408, -54.0345343 5.4964773, -54.034503 5.4965475, -54.0344635 5.4966303, -54.0343937 5.4967616, -54.0342809 5.4969416)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,True,77.799,,"LINESTRING (-54.0332661 5.4946381, -54.032845 5.4951983)",,
1008643485,,residential,,False,False,30.899,,"LINESTRING (-54.0332661 5.4946381, -54.0330455 5.4944678)",,
241177738,Rue des Bougainvilliers,residential,,False,True,119.024,,"LINESTRING (-54.0332661 5.4946381, -54.0336612 5.494933, -54.0341402 5.4952612)",,
1008643485,,residential,,False,True,30.899,,"LINESTRING (-54.0330455 5.4944678, -54.0332661 5.4946381)",,
686994917,Rue du Lieutenant-Colonel Chandon,residential,50,False,False,10.334,,"LINESTRING (-54.0285718 5.5030704, -54.0284961 5.503016)",,
248882692,Avenue du Président Franklin Roosevelt,residential,,True,False,34.123999999999995,,"LINESTRING (-54.0274704 5.5026455, -54.0274922 5.502589, -54.0275076 5.5025561, -54.0275277 5.5025184, -54.0276282 5.5023842)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,False,178.325,,"LINESTRING (-54.0283419 5.5001116, -54.0289804 5.4986392)",,
406279826,Rue Joseph Symphorien,tertiary,50,True,False,34.712,,"LINESTRING (-54.0283419 5.5001116, -54.0282456 5.5002722, -54.0282231 5.5003005, -54.028193 5.500324, -54.0281495 5.5003509)",,
310702608,Avenue Gaston Monnerville,primary,30,True,False,35.173,N 1,"LINESTRING (-54.0278814 5.5002081, -54.0280215 5.5003435, -54.028044 5.5003752, -54.0280599 5.5004029, -54.0280815 5.5004494)",,
366349142,Avenue Gaston Monnerville,primary,30,False,True,182.798,N 1,"LINESTRING (-54.0278814 5.5002081, -54.0266978 5.4993074, -54.0265673 5.4992124)",,
310702612,,primary,50,True,False,1.401,N 1,"LINESTRING (-54.0281495 5.5003509, -54.0281376 5.5003552)",,roundabout
310702612,,primary,50,True,False,12.96,N 1,"LINESTRING (-54.0281376 5.5003552, -54.0281175 5.5003672, -54.028101 5.5003837, -54.0280891 5.5004037, -54.0280824 5.5004261, -54.0280815 5.5004494)",,roundabout
406279816,Avenue Gaston Monnerville,primary,30,True,False,32.855000000000004,N 1,"LINESTRING (-54.0281376 5.5003552, -54.0280718 5.5003264, -54.0280327 5.5003087, -54.0279919 5.500284, -54.0278814 5.5002081)",,
310702610,Rue Joseph Symphorien,tertiary,50,True,False,33.837999999999994,,"LINESTRING (-54.028263 5.5004047, -54.028271 5.5003382, -54.028287 5.5002852, -54.0283419 5.5001116)",,
310702612,,primary,50,True,False,15.182000000000002,N 1,"LINESTRING (-54.028263 5.5004047, -54.0282516 5.500385, -54.0282358 5.5003685, -54.0282165 5.5003563, -54.0281949 5.5003491, -54.0281721 5.5003472, -54.0281495 5.5003509)",,roundabout
310702612,,primary,50,True,False,1.926,N 1,"LINESTRING (-54.0282683 5.5004212, -54.028263 5.5004047)",,roundabout
310702612,,primary,50,True,False,2.767,N 1,"LINESTRING (-54.0280815 5.5004494, -54.0280869 5.5004737)",,roundabout
310702611,Rue Stephan Raynard,tertiary,50,True,False,28.172,,"LINESTRING (-54.0280869 5.5004737, -54.0280936 5.50056, -54.028093 5.5005959, -54.028093 5.5006406, -54.0280812 5.500726)",,
310702612,,primary,50,True,False,15.511999999999999,N 1,"LINESTRING (-54.0280869 5.5004737, -54.0281049 5.5005037, -54.0281325 5.5005251, -54.0281661 5.500535, -54.028201 5.5005321)",,roundabout
310702612,,primary,50,True,False,14.219999999999999,N 1,"LINESTRING (-54.0282148 5.5005272, -54.0282365 5.5005136, -54.0282538 5.5004947, -54.0282654 5.5004718, -54.0282703 5.5004467, -54.0282683 5.5004212)",,roundabout
310702614,,primary,50,True,False,22.756999999999998,N 1,"LINESTRING (-54.0282148 5.5005272, -54.0282571 5.5005282, -54.0282811 5.50053, -54.0283065 5.5005347, -54.0283307 5.5005412, -54.0284135 5.5005718)",,
310702612,,primary,50,True,False,1.622,N 1,"LINESTRING (-54.028201 5.5005321, -54.0282148 5.5005272)",,roundabout
310702613,,primary,50,False,False,48.086,N 1,"LINESTRING (-54.0284135 5.5005718, -54.0287558 5.5008381)",,
406279820,,primary,50,True,False,23.25,N 1,"LINESTRING (-54.0284135 5.5005718, -54.0283473 5.5005112, -54.0283171 5.5004794, -54.0282683 5.5004212)",,
97544163,Rue Stephan Raynard,tertiary,50,False,True,37.407,,"LINESTRING (-54.0280812 5.500726, -54.0280146 5.5008868, -54.0279521 5.5010369)",,
406279829,Rue Stephan Raynard,tertiary,50,True,False,25.409,,"LINESTRING (-54.0280812 5.500726, -54.0281179 5.5006515, -54.0281356 5.5006198, -54.0281581 5.5005871, -54.028201 5.5005321)",,
97545720,Rue Simon,residential,,False,False,45.273,,"LINESTRING (-54.0328212 5.5005459, -54.0324894 5.5003078)",,
368176241,Rue Tin Soong,residential,,False,False,87.548,,"LINESTRING (-54.0328212 5.5005459, -54.0332696 5.4998973)",,
"[97545720, 97546696]","['Rue Simon', 'Rue Laurent Baudin']",residential,,False,True,162.49900000000002,,"LINESTRING (-54.0328212 5.5005459, -54.0332694 5.5008792, -54.0335929 5.5000601, -54.0335982 5.5000363)",,
48048675,Rue Ho-Len-Fat,residential,,False,True,51.539,,"LINESTRING (-54.0332696 5.4998973, -54.0328108 5.4998181)",,
368176241,Rue Tin Soong,residential,,False,True,87.548,,"LINESTRING (-54.0332696 5.4998973, -54.0328212 5.5005459)",,
"[97546696, 48048675]","['Rue Ho-Len-Fat', 'Rue Laurent Baudin']",residential,,False,False,43.70700000000001,,"LINESTRING (-54.0332696 5.4998973, -54.0335499 5.4999456, -54.0335651 5.4999536, -54.0335784 5.4999665, -54.0335864 5.4999768, -54.0335923 5.4999909, -54.0335964 5.5000074, -54.0335982 5.5000201, -54.0335982 5.5000363)",,
97545720,Rue Simon,residential,,False,True,45.273,,"LINESTRING (-54.0324894 5.5003078, -54.0328212 5.5005459)",,
368176217,Rue Ho A Kwie,residential,,False,False,65.042,,"LINESTRING (-54.0324894 5.5003078, -54.0328108 5.4998181)",,
97545720,Rue Simon,residential,,False,False,51.736000000000004,,"LINESTRING (-54.0324894 5.5003078, -54.032167 5.5000672, -54.0321367 5.5000587, -54.0321038 5.5000562)",,
48048675,Rue Ho-Len-Fat,residential,,False,False,51.539,,"LINESTRING (-54.0328108 5.4998181, -54.0332696 5.4998973)",,
48048675,Rue Ho-Len-Fat,residential,,False,True,53.337,,"LINESTRING (-54.0328108 5.4998181, -54.032335 5.4997421)",,
368176217,Rue Ho A Kwie,residential,,False,True,65.042,,"LINESTRING (-54.0328108 5.4998181, -54.0324894 5.5003078)",,
"[95961712, 396561121]",,residential,,False,"[False, True]",70.07000000000001,,"LINESTRING (-54.0285689 5.4973574, -54.0285072 5.4975229, -54.0288828 5.4977798)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,False,28.984,,"LINESTRING (-54.0291302 5.4982751, -54.0292403 5.4980386)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,True,35.365,,"LINESTRING (-54.0291302 5.4982751, -54.0290155 5.4985573, -54.0290114 5.4985703)",,
396561123,,residential,,False,False,76.888,,"LINESTRING (-54.0291302 5.4982751, -54.0288035 5.4980516, -54.0287834 5.4979955, -54.0288828 5.4977798)",,
95961712,,residential,,False,False,6.391,,"LINESTRING (-54.0288828 5.4977798, -54.0289295 5.4978136)",,
"[95961712, 396561121]",,residential,,False,"[False, True]",70.07000000000001,,"LINESTRING (-54.0288828 5.4977798, -54.0285072 5.4975229, -54.0285689 5.4973574)",,
396561123,,residential,,False,True,76.888,,"LINESTRING (-54.0288828 5.4977798, -54.0287834 5.4979955, -54.0288035 5.4980516, -54.0291302 5.4982751)",,
95828784,Rue Roland Barrat,residential,,False,False,65.763,,"LINESTRING (-54.0305107 5.4965681, -54.0300254 5.4962269)",,
95828784,Rue Roland Barrat,residential,,False,True,121.186,,"LINESTRING (-54.0305107 5.4965681, -54.0314014 5.4972019)",,
406279834,,residential,,False,False,68.9,,"LINESTRING (-54.0305107 5.4965681, -54.0301742 5.4970894)",,
95961830,Rue Justin Catayée,residential,,False,False,117.787,,"LINESTRING (-54.0301742 5.4970894, -54.0310274 5.4977225)",,
95961830,Rue Justin Catayée,residential,,False,True,54.586,,"LINESTRING (-54.0301742 5.4970894, -54.0297788 5.496796)",,
406279834,,residential,,False,True,68.9,,"LINESTRING (-54.0301742 5.4970894, -54.0305107 5.4965681)",,
95828804,,residential,,False,True,14.28,,"LINESTRING (-54.0319492 5.5010413, -54.0318768 5.5011476)",,
437374721,,residential,,False,False,9.798,,"LINESTRING (-54.0319492 5.5010413, -54.0318768 5.5009906)",,
437374709,,residential,,False,True,87.542,,"LINESTRING (-54.0319492 5.5010413, -54.0319709 5.5010332, -54.031993 5.5010267, -54.0320232 5.5010214, -54.0320492 5.5010211, -54.0320752 5.5010241, -54.032098 5.5010299, -54.0321154 5.5010399, -54.032377 5.5012277, -54.0324007 5.5012571, -54.0324137 5.5012842, -54.032422 5.5013089, -54.0324243 5.5013312, -54.032422 5.5013536, -54.0324149 5.501376, -54.0323384 5.501484)",,
52517869,,primary,50,True,False,39.293000000000006,N 1,"LINESTRING (-54.0292418 5.5010494, -54.0290691 5.5010111, -54.0290319 5.5010005, -54.0289893 5.5009817, -54.0289054 5.5009423)",,
967769077,,residential,,False,True,63.271,,"LINESTRING (-54.0292418 5.5010494, -54.0292487 5.5010236, -54.0292509 5.5009969, -54.0292481 5.5009703, -54.0292405 5.5009446, -54.0292239 5.5009142, -54.0292007 5.5008885, -54.0291256 5.5008297, -54.0291095 5.500819, -54.0290719 5.5007923, -54.0289968 5.5007336, -54.0289056 5.5006589, -54.0288897 5.5006469)",,
95961891,,residential,,False,False,31.867,,"LINESTRING (-54.0323384 5.501484, -54.0325707 5.5016533)",,
95961891,,residential,,False,True,63.321,,"LINESTRING (-54.0323384 5.501484, -54.0318768 5.5011476)",,
437374709,,residential,,False,True,59.122,,"LINESTRING (-54.0323384 5.501484, -54.0320169 5.5019086)",,
437374709,,residential,,False,False,87.54200000000002,,"LINESTRING (-54.0323384 5.501484, -54.0324149 5.501376, -54.032422 5.5013536, -54.0324243 5.5013312, -54.032422 5.5013089, -54.0324137 5.5012842, -54.0324007 5.5012571, -54.032377 5.5012277, -54.0321154 5.5010399, -54.032098 5.5010299, -54.0320752 5.5010241, -54.0320492 5.5010211, -54.0320232 5.5010214, -54.031993 5.5010267, -54.0319709 5.5010332, -54.0319492 5.5010413)",,
95961891,,residential,,False,False,18.64,,"LINESTRING (-54.0325707 5.5016533, -54.0327066 5.5017523)",,
95961891,,residential,,False,True,31.867,,"LINESTRING (-54.0325707 5.5016533, -54.0323384 5.501484)",,
437374713,,residential,,False,False,58.662,,"LINESTRING (-54.0325707 5.5016533, -54.0322582 5.5020794)",,
95828789,,residential,,False,False,32.772,,"LINESTRING (-54.0320169 5.5019086, -54.0322582 5.5020794)",,
95828789,,residential,,False,True,62.173,,"LINESTRING (-54.0320169 5.5019086, -54.0315591 5.5015846)",,
437374709,,residential,,False,False,59.122,,"LINESTRING (-54.0320169 5.5019086, -54.0323384 5.501484)",,
95828789,,residential,,False,False,18.482,,"LINESTRING (-54.0322582 5.5020794, -54.0323943 5.5021757)",,
95828789,,residential,,False,True,32.772,,"LINESTRING (-54.0322582 5.5020794, -54.0320169 5.5019086)",,
437374713,,residential,,False,True,58.662,,"LINESTRING (-54.0322582 5.5020794, -54.0325707 5.5016533)",,
686994917,Rue du Lieutenant-Colonel Chandon,residential,50,False,True,7.324,,"LINESTRING (-54.0284427 5.5029771, -54.0284961 5.503016)",,
686994917,Rue du Lieutenant-Colonel Chandon,residential,50,False,False,111.685,,"LINESTRING (-54.0284427 5.5029771, -54.0284071 5.5029512, -54.0276974 5.5024344, -54.0276282 5.5023842)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,False,8.395,,"LINESTRING (-54.0289804 5.4986392, -54.0290114 5.4985703)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,True,178.325,,"LINESTRING (-54.0289804 5.4986392, -54.0283419 5.5001116)",,
493501189,Rue Thiers,residential,50,True,False,124.375,,"LINESTRING (-54.0289804 5.4986392, -54.0298852 5.4993025)",,
686994916,Avenue du Général de Gaulle,residential,,True,False,8.663,,"LINESTRING (-54.0316907 5.5006185, -54.0317373 5.5005559)",,
95961830,Rue Justin Catayée,residential,,False,False,54.586,,"LINESTRING (-54.0297788 5.496796, -54.0301742 5.4970894)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,False,68.917,,"LINESTRING (-54.0297788 5.496796, -54.0298308 5.4966759, -54.0300254 5.4962269)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,True,115.866,,"LINESTRING (-54.0297788 5.496796, -54.0297377 5.4968909, -54.0293642 5.4977528)",,
95961830,Rue Justin Catayée,residential,,False,False,5.937,,"LINESTRING (-54.0327794 5.4990156, -54.0328237 5.4990457)",,
95961830,Rue Justin Catayée,residential,,False,True,121.379,,"LINESTRING (-54.0327794 5.4990156, -54.0318969 5.4983676)",,
493740538,,residential,,True,False,68.009,,"LINESTRING (-54.0327794 5.4990156, -54.032421 5.4995124)",,
32786920,Rue Guynemer,residential,,False,False,7.371,,"LINESTRING (-54.032421 5.4995124, -54.032475 5.4995512)",,
32786920,Rue Guynemer,residential,,False,True,122.123,,"LINESTRING (-54.032421 5.4995124, -54.0315192 5.4988796)",,
493740538,,residential,,True,False,69.954,,"LINESTRING (-54.032421 5.4995124, -54.0320422 5.500016)",,
97545720,Rue Simon,residential,,False,False,121.333,,"LINESTRING (-54.0320422 5.500016, -54.031148 5.4993848)",,
97545720,Rue Simon,residential,,False,True,8.153,,"LINESTRING (-54.0320422 5.500016, -54.0321038 5.5000562)",,
493740538,,residential,,True,False,68.467,,"LINESTRING (-54.0320422 5.500016, -54.0316762 5.5005124)",,
505865464,Boulevard du Lieutenant-Colonel Tourtet,tertiary,50,True,False,73.218,,"LINESTRING (-54.0276282 5.5023842, -54.0280256 5.5018578)",,
686994917,Rue du Lieutenant-Colonel Chandon,residential,50,False,True,111.685,,"LINESTRING (-54.0276282 5.5023842, -54.0276974 5.5024344, -54.0284071 5.5029512, -54.0284427 5.5029771)",,
97544163,Rue Stephan Raynard,tertiary,50,False,False,75.443,,"LINESTRING (-54.0276891 5.5016627, -54.0277079 5.5016167, -54.0278903 5.50117, -54.0279521 5.5010369)",,
505865462,Rue Stephan Raynard,tertiary,50,True,False,69.252,,"LINESTRING (-54.0276891 5.5016627, -54.0276472 5.5017552, -54.0274318 5.5022304)",,
28937857,Rue Montravel,residential,50,False,True,119.465,,"LINESTRING (-54.0280256 5.5018578, -54.0288906 5.5025004)",,
505865463,Rue Montravel,tertiary,50,True,False,43.102,,"LINESTRING (-54.0280256 5.5018578, -54.0276891 5.5016627)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,False,68.61699999999999,,"LINESTRING (-54.0280256 5.5018578, -54.0280751 5.5017865, -54.0283816 5.5013526)",,
248882691,Avenue du Président Franklin Roosevelt,residential,,True,False,46.391,,"LINESTRING (-54.0274318 5.5022304, -54.0274644 5.5024949, -54.0274674 5.5025614, -54.0274704 5.5026455)",,
505865465,Rue du Lieutenant-Colonel Chandon,tertiary,50,True,False,27.663,,"LINESTRING (-54.0274318 5.5022304, -54.0274664 5.5022554, -54.0276282 5.5023842)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,False,8.886,,"LINESTRING (-54.0298852 5.4993025, -54.0299312 5.499237)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,True,67.125,,"LINESTRING (-54.0298852 5.4993025, -54.0295237 5.4997872)",,
493501189,Rue Thiers,residential,50,True,False,119.111,,"LINESTRING (-54.0298852 5.4993025, -54.0307518 5.4999376)",,
358403279,Avenue Félix Éboué,primary,50,False,False,8.772,N 1,"LINESTRING (-54.0307518 5.4999376, -54.030798 5.4998735)",,
358403279,Avenue Félix Éboué,primary,50,False,True,65.548,N 1,"LINESTRING (-54.0307518 5.4999376, -54.0304069 5.5004168)",,
493501189,Rue Thiers,residential,50,True,False,120.349,,"LINESTRING (-54.0307518 5.4999376, -54.0316302 5.5005755)",,
493501189,Rue Thiers,residential,50,True,False,8.228,,"LINESTRING (-54.0316302 5.5005755, -54.0316907 5.5006185)",,
493740538,,residential,,True,False,65.349,,"LINESTRING (-54.0316302 5.5005755, -54.0312802 5.5010488)",,
32786919,Rue Thiers,residential,50,True,False,120.396,,"LINESTRING (-54.0316762 5.5005124, -54.030798 5.4998735)",1,
493740538,,residential,,True,False,8.669,,"LINESTRING (-54.0316762 5.5005124, -54.0316302 5.5005755)",,
52517863,Rue Marceau,residential,,True,False,7.997,,"LINESTRING (-54.0312366 5.5011087, -54.0312954 5.5011505)",,
493740538,,residential,,True,False,67.158,,"LINESTRING (-54.0312366 5.5011087, -54.030878 5.5015959)",,
41479631,Rue Marceau,residential,,True,False,119.506,,"LINESTRING (-54.0312802 5.5010488, -54.0304069 5.5004168)",,
493740538,,residential,,True,False,8.225,,"LINESTRING (-54.0312802 5.5010488, -54.0312366 5.5011087)",,
686994916,Avenue du Général de Gaulle,residential,,True,False,202.006,,"LINESTRING (-54.0298733 5.5031108, -54.0300297 5.5029027, -54.0305679 5.5021482, -54.0309375 5.501635)",,
95828777,Avenue du Général de Gaulle,residential,,False,True,4.57,,"LINESTRING (-54.032835 5.4989898, -54.0328592 5.4989565)",,
493740538,,residential,,True,False,6.79,,"LINESTRING (-54.032835 5.4989898, -54.0327794 5.4990156)",,
95828777,Avenue du Général de Gaulle,residential,,False,False,4.57,,"LINESTRING (-54.0328592 5.4989565, -54.032835 5.4989898)",,
95828777,Avenue du Général de Gaulle,residential,,False,True,61.611,,"LINESTRING (-54.0328592 5.4989565, -54.0331888 5.49851)",,
32786916,Rue Ho-Kong-You,residential,,False,False,173.61799999999997,,"LINESTRING (-54.0328592 5.4989565, -54.0331495 5.4991603, -54.033192 5.4992101, -54.0332037 5.4992535, -54.0332442 5.4993076, -54.0333113 5.4993658, -54.0334247 5.4994254, -54.0336258 5.4995314, -54.0337179 5.4995979, -54.0337445 5.4996381, -54.0337439 5.4996674, -54.0337146 5.4997559, -54.0335982 5.5000363)",,
95961712,,residential,,False,False,42.536,,"LINESTRING (-54.0289295 5.4978136, -54.0292403 5.4980386)",,
95961712,,residential,,False,True,6.391,,"LINESTRING (-54.0289295 5.4978136, -54.0288828 5.4977798)",,
967769080,,residential,,False,False,33.511,,"LINESTRING (-54.0289295 5.4978136, -54.0289559 5.4977781, -54.0290726 5.4976212, -54.0291102 5.4975718)",,
95961889,Allée des Amandiers,residential,,False,False,34.575,,"LINESTRING (-54.0291102 5.4975718, -54.0293642 5.4977528)",,
95961889,Allée des Amandiers,residential,,False,True,52.539,,"LINESTRING (-54.0291102 5.4975718, -54.0288881 5.4974135, -54.0288988 5.4972132)",,
967769080,,residential,,False,True,33.510999999999996,,"LINESTRING (-54.0291102 5.4975718, -54.0290726 5.4976212, -54.0289559 5.4977781, -54.0289295 5.4978136)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,False,45.765,,"LINESTRING (-54.0288897 5.5006469, -54.0291262 5.5003093)",,
48048682,Boulevard du Lieutenant-Colonel Tourtet,residential,50,False,True,25.916,,"LINESTRING (-54.0288897 5.5006469, -54.0287558 5.5008381)",,
967769077,,residential,,False,False,63.27100000000001,,"LINESTRING (-54.0288897 5.5006469, -54.0289056 5.5006589, -54.0289968 5.5007336, -54.0290719 5.5007923, -54.0291095 5.500819, -54.0291256 5.5008297, -54.0292007 5.5008885, -54.0292239 5.5009142, -54.0292405 5.5009446, -54.0292481 5.5009703, -54.0292509 5.5009969, -54.0292487 5.5010236, -54.0292418 5.5010494)",,
97546701,Avenue de la Marne,primary,50,False,True,72.221,N 1,"LINESTRING (-54.0341402 5.4952612, -54.0337646 5.4957923)",,
97546701,Avenue de la Marne,primary,50,False,False,119.307,N 1,"LINESTRING (-54.0341402 5.4952612, -54.0341639 5.4952276, -54.0347691 5.4943898)",,
241177738,Rue des Bougainvilliers,residential,,False,False,119.024,,"LINESTRING (-54.0341402 5.4952612, -54.0336612 5.494933, -54.0332661 5.4946381)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,False,29.202,,"LINESTRING (-54.0304493 5.4952932, -54.0305571 5.4950535)",,
310702609,Rue Joseph Symphorien,tertiary,50,False,True,42.789,,"LINESTRING (-54.0304493 5.4952932, -54.0302913 5.4956444)",,
1185333988,Allée du crépuscule,residential,,False,False,159.545,,"LINESTRING (-54.0304493 5.4952932, -54.0291299 5.4947154)",,
1185333988,Allée du crépuscule,residential,,False,True,159.545,,"LINESTRING (-54.0291299 5.4947154, -54.0304493 5.4952932)",,
95828797,Rue René Marant,residential,,False,False,82.754,,"LINESTRING (-54.0327323 5.4966283, -54.0321258 5.4961931)",,
95828797,Rue René Marant,residential,,False,True,38.886,,"LINESTRING (-54.0327323 5.4966283, -54.0330173 5.4968328)",,
1194660000,,residential,,False,True,136.54700000000003,,"LINESTRING (-54.0327323 5.4966283, -54.0332092 5.4959296, -54.0332481 5.4959162, -54.0332817 5.4959336, -54.0335262 5.4961168)",,
97546699,Rue Hector Rivierez,primary,50,False,False,39.039,N 1,"LINESTRING (-54.0335262 5.4961168, -54.0337285 5.4958292)",,
97546699,Rue Hector Rivierez,primary,50,False,True,21.771,N 1,"LINESTRING (-54.0335262 5.4961168, -54.0334134 5.4962772)",,
1194660000,,residential,,False,False,136.547,,"LINESTRING (-54.0335262 5.4961168, -54.0332817 5.4959336, -54.0332481 5.4959162, -54.0332092 5.4959296, -54.0327323 5.4966283)",,
