osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,junction
220130615,,Rue Auguste Tramier,residential,30,True,False,99.858,"LINESTRING (4.7820609 45.7740669, 4.7821086 45.7742307, 4.7820988 45.7742796, 4.7820828 45.7743196, 4.7820548 45.7743659, 4.7820182 45.7744092, 4.781983 45.774442, 4.7819495 45.7744641, 4.7819099 45.7744903, 4.7817998 45.7745255, 4.7816952 45.7745496, 4.7813203 45.7746034)",,,
31651723,,Rue Auguste Tramier,residential,30,False,True,11.739,"LINESTRING (4.7813203 45.7746034, 4.7811708 45.7746199)",,,
147419782,,Place Charles de Gaulle,residential,30,False,True,82.43799999999999,"LINESTRING (4.7778627 45.7748214, 4.7780428 45.7747614, 4.7787029 45.7745928, 4.7788523 45.7745521)",,,
"[197683178, 191102067]",1,"['Place Charles de Gaulle', 'Avenue Édouard Payen']",living_street,20,True,False,34.078,"LINESTRING (4.7778627 45.7748214, 4.7777436 45.7748602, 4.7776897 45.7748795, 4.7774628 45.7749482)",,,
704456242,,Rue Luizet,residential,20,False,False,38.499,"LINESTRING (4.7769346 45.7741584, 4.7767597 45.7739026, 4.7767209 45.7738459)",,,
361586971,,Avenue Édouard Aynard,primary,50,True,False,21.697,"LINESTRING (4.7789356 45.7769345, 4.7789405 45.7771296)",,,
293643380,,Avenue Édouard Aynard,tertiary,50,True,False,13.025,"LINESTRING (4.7789356 45.7769345, 4.7789104 45.7769595, 4.7789052 45.777046)",,,
31651729,,Avenue Édouard Aynard,primary,50,True,False,12.707,"LINESTRING (4.7788599 45.7769841, 4.7789082 45.7768749)",,,
31651734,,Chemin de Charrière Blanche,tertiary,50,True,False,7.298,"LINESTRING (4.7787932 45.7770304, 4.7788599 45.7769841)",,,
293643379,,Avenue Édouard Aynard,tertiary,50,True,False,5.377,"LINESTRING (4.7787932 45.7770304, 4.7788625 45.7770319)",,,
31651729,,Avenue Édouard Aynard,primary,50,True,False,5.319,"LINESTRING (4.7788625 45.7770319, 4.7788599 45.7769841)",,,
293643379,,Avenue Édouard Aynard,tertiary,50,True,False,3.664,"LINESTRING (4.7788625 45.7770319, 4.7789052 45.777046)",,,
293643379,,Avenue Édouard Aynard,tertiary,50,True,False,9.691,"LINESTRING (4.7789052 45.777046, 4.7789405 45.7771296)",,,
293643380,,Avenue Édouard Aynard,tertiary,50,True,False,4.311,"LINESTRING (4.7789052 45.777046, 4.7788707 45.7770764)",,,
31651729,,Avenue Édouard Aynard,primary,50,True,False,4.989,"LINESTRING (4.7788707 45.7770764, 4.7788625 45.7770319)",,,
293643380,,Avenue Édouard Aynard,tertiary,50,True,False,6.058,"LINESTRING (4.7788707 45.7770764, 4.7787995 45.7770988)",,,
293643378,,Chemin de Charrière Blanche,tertiary,50,True,False,13.343,"LINESTRING (4.7787995 45.7770988, 4.7786338 45.7771311)",,,
31651729,,Avenue Édouard Aynard,primary,50,True,False,5.454,"LINESTRING (4.7788812 45.7771249, 4.7788707 45.7770764)",,,
293643378,,Chemin de Charrière Blanche,tertiary,50,True,False,6.969,"LINESTRING (4.7788812 45.7771249, 4.7787995 45.7770988)",,,
361586971,,Avenue Édouard Aynard,primary,50,True,False,7.268,"LINESTRING (4.7789405 45.7771296, 4.7789282 45.7771944)",,,
293802228,,Rue du Hêtre Pourpre,residential,30,False,False,45.757000000000005,"LINESTRING (4.7784216 45.7724737, 4.7779449 45.7726033, 4.7779113 45.7726124, 4.7778719 45.7726231)",,,
368876529,,Chemin de Charrière Blanche,tertiary,50,False,True,247.192,"LINESTRING (4.7734813 45.7792887, 4.7735859 45.7792874, 4.7739057 45.7792836, 4.7744602 45.7792709, 4.7745511 45.7792624, 4.7746144 45.7792515, 4.7747501 45.7792145, 4.7748497 45.7791733, 4.7749453 45.7791241, 4.7750286 45.7790644, 4.7751069 45.7789967, 4.7755741 45.7785247, 4.7756844 45.778456, 4.7758325 45.7783648, 4.7760306 45.7782484)",,,
368876538,2,Chemin de Charrière Blanche,residential,50,False,True,15.452,"LINESTRING (4.7734813 45.7792887, 4.7734816 45.7793194, 4.7734818 45.7793483, 4.7735155 45.7794241)",,,
181441158,,Chemin du Randin,unclassified,50,False,True,74.6,"LINESTRING (4.7798112 45.7714132, 4.7801052 45.771636, 4.7803494 45.7719623)",,,
325801296,,Allée Résidence Récamier,residential,,False,True,414.3450000000001,"LINESTRING (4.7798112 45.7714132, 4.7799186 45.771347, 4.7800364 45.7712745, 4.7801057 45.7712692, 4.7804837 45.7714235, 4.7805446 45.7714193, 4.781181 45.771038, 4.7812614 45.7710412, 4.781625 45.7713294, 4.7818762 45.7715363, 4.7819281 45.7715482, 4.7821869 45.7714754, 4.7824958 45.7713511, 4.7826481 45.7712745, 4.7827925 45.7711927, 4.7829268 45.7711236, 4.7830848 45.771075, 4.7831679 45.7710699, 4.7832216 45.7711115, 4.7833818 45.7713687, 4.7833988 45.7718184)",,,
368876538,2,Chemin de Charrière Blanche,residential,50,False,False,15.452,"LINESTRING (4.7735155 45.7794241, 4.7734818 45.7793483, 4.7734816 45.7793194, 4.7734813 45.7792887)",,,
31651730,,Chemin de Charrière Blanche,tertiary,,True,False,20.776999999999997,"LINESTRING (4.7763437 45.7780301, 4.7763449 45.7780534, 4.7763375 45.7780762, 4.7763219 45.7780969, 4.7762992 45.778114, 4.7762709 45.7781266, 4.776239 45.7781336, 4.7762055 45.7781347, 4.7761728 45.7781297)",,,roundabout
31651735,2,Chemin de Charrière Blanche,tertiary,50,False,True,205.91700000000003,"LINESTRING (4.7763437 45.7780301, 4.7764122 45.7780262, 4.776605 45.7779998, 4.7766398 45.7779943, 4.7768758 45.7779139, 4.7769508 45.7778858, 4.7777227 45.7775925, 4.7779837 45.7774779, 4.7780166 45.7774609, 4.7781416 45.7773964, 4.7782738 45.7773282, 4.7783569 45.7772741, 4.7786338 45.7771311)",,,
31652062,,Chemin du Chancelier,living_street,,False,True,18.88,"LINESTRING (4.7761422 45.7783992, 4.7760781 45.7783069, 4.7760306 45.7782484)",,,
18643755,,Chemin Louis Chirpaz,unclassified,50,True,False,16.903,"LINESTRING (4.7787942 45.7788767, 4.7788752 45.7789095, 4.7789801 45.778956)",,,
194604951,,Chemin Louis Chirpaz,unclassified,50,True,False,8.65,"LINESTRING (4.7789801 45.778956, 4.7788696 45.7789666)",,,
"[329445820, 18643756, 18643758]",2,Chemin Louis Chirpaz,unclassified,50,False,True,209.36599999999999,"LINESTRING (4.7789801 45.778956, 4.7791012 45.7789539, 4.7793105 45.778953, 4.7793454 45.7789529, 4.7801776 45.7789536, 4.7810786 45.778943, 4.7812277 45.7789387, 4.7813912 45.7789239, 4.7816597 45.7788533)",yes,,
18643757,,Chemin Louis Chirpaz,unclassified,50,True,False,37.641999999999996,"LINESTRING (4.7788696 45.7789666, 4.7787505 45.7789903, 4.7787016 45.7790096, 4.7786639 45.7790245, 4.7784725 45.7791493)",,,
194604951,,Chemin Louis Chirpaz,unclassified,50,True,False,25.273,"LINESTRING (4.7788696 45.7789666, 4.7787054 45.7789191, 4.7786683 45.7789019, 4.7785865 45.7788576)",,,
"[139713497, 139713498]",,Chemin de la Vernique,unclassified,,False,False,143.13299999999998,"LINESTRING (4.7833988 45.7718184, 4.7832639 45.7720651, 4.7828327 45.7725268, 4.782677 45.772827, 4.7825515 45.7729524)",,,
325801296,,Allée Résidence Récamier,residential,,False,False,414.3449999999999,"LINESTRING (4.7833988 45.7718184, 4.7833818 45.7713687, 4.7832216 45.7711115, 4.7831679 45.7710699, 4.7830848 45.771075, 4.7829268 45.7711236, 4.7827925 45.7711927, 4.7826481 45.7712745, 4.7824958 45.7713511, 4.7821869 45.7714754, 4.7819281 45.7715482, 4.7818762 45.7715363, 4.781625 45.7713294, 4.7812614 45.7710412, 4.781181 45.771038, 4.7805446 45.7714193, 4.7804837 45.7714235, 4.7801057 45.7712692, 4.7800364 45.7712745, 4.7799186 45.771347, 4.7798112 45.7714132)",,,
18643755,,Chemin Louis Chirpaz,unclassified,50,True,False,60.276,"LINESTRING (4.7787667 45.7783469, 4.7787823 45.7784949, 4.7787375 45.7786558, 4.778729 45.7787251, 4.7787343 45.7787722, 4.778741 45.7787945, 4.7787942 45.7788767)",,,
818871181,2,Avenue Édouard Aynard,primary,50,False,True,129.627,"LINESTRING (4.7787667 45.7783469, 4.7788427 45.7781133, 4.7789059 45.7779274, 4.7789333 45.7778305, 4.7789441 45.777681, 4.7789294 45.7772434, 4.7789282 45.7771944)",,,
818884881,2,Avenue Édouard Aynard,primary,50,False,False,58.485,"LINESTRING (4.7787667 45.7783469, 4.7786325 45.7787358, 4.7786208 45.7787698, 4.7785865 45.7788576)",,,
