osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction,width
188185853,True,Place Pasteur,residential,False,11.286,"LINESTRING (-2.4016375 47.283063, -2.4016085 47.2830819, -2.4015898 47.2831026, -2.4015786 47.2831265, -2.4015762 47.2831513)",,,,,
188185852,False,Avenue Paul Glaize,residential,False,57.985,"LINESTRING (-2.4015762 47.2831513, -2.4008139 47.2832185)",,,,,
188185853,True,Place Pasteur,residential,False,13.104,"LINESTRING (-2.4015762 47.2831513, -2.4015802 47.2831694, -2.4015939 47.2831937, -2.4016161 47.2832148, -2.4016428 47.2832303, -2.401674 47.2832411)",,,,,
185050517,False,Avenue Pasteur,residential,True,157.496,"LINESTRING (-2.401674 47.2832411, -2.4010075 47.2844079, -2.4008995 47.2845558)",,,,,
24750002,False,Avenue de Grandcourt,residential,True,191.854,"LINESTRING (-2.4009461 47.2855214, -2.4010318 47.2872458)",,,,,
24750010,False,Avenue des Ondines,residential,True,5.026,"LINESTRING (-2.4009461 47.2855214, -2.401012 47.2855147)",,,,,
24750010,False,Avenue des Ondines,residential,False,48.321000000000005,"LINESTRING (-2.4009461 47.2855214, -2.4004508 47.2855756, -2.4003169 47.2856007)",,,,,
24943612,True,Avenue du Maréchal Joffre,residential,False,21.105999999999998,"LINESTRING (-2.3905371 47.2868235, -2.3906292 47.2869004, -2.3907026 47.2869363, -2.3907398 47.2869513)",,,,,
213874280,False,Avenue du Maréchal Joffre,residential,False,93.66999999999999,"LINESTRING (-2.3905371 47.2868235, -2.3900671 47.2865975, -2.389747 47.2864356, -2.3896344 47.286392, -2.3896243 47.2863881, -2.389506 47.2863603)",,,,,
171049021,True,Place de la Victoire,primary,False,6.957,"LINESTRING (-2.3907881 47.286898, -2.3907398 47.2869513)",1,,30,roundabout,
213874281,True,Avenue du Maréchal Joffre,residential,False,21.023000000000003,"LINESTRING (-2.3907881 47.286898, -2.3907437 47.2868878, -2.3906665 47.2868548, -2.3905787 47.2868238, -2.3905371 47.2868235)",,,,,
213874282,True,Place de la Victoire,primary,False,14.794,"LINESTRING (-2.3912013 47.2870192, -2.3913866 47.2869756)",1,,30,roundabout,
213874270,True,Avenue Jean de Neyman,primary,False,21.394,"LINESTRING (-2.3912013 47.2870192, -2.3913435 47.287069, -2.3914533 47.2871075)",1,D 92,,,
24750203,True,Avenue Olivier Guichard,residential,False,22.659,"LINESTRING (-2.3937662 47.2845876, -2.3937079 47.2847875)",,,,,
"[24901666, 384956446]",True,Allée des Colibris,residential,False,138.44299999999998,"LINESTRING (-2.3937662 47.2845876, -2.3941398 47.2846238, -2.394411 47.2846203, -2.3944968 47.2844951, -2.3945445 47.2844783, -2.3946778 47.2838543)",,,,,
171041394,True,Avenue des Ondines,residential,False,36.052,"LINESTRING (-2.3935494 47.2874906, -2.3939994 47.2873813)",,,,,
774598114,True,Avenue du Commandant de Nervo,residential,False,49.764,"LINESTRING (-2.3935494 47.2874906, -2.3936127 47.2875243, -2.393763 47.2879038)",,,,,
24868822,True,Esplanade François Andre,tertiary,False,47.546,"LINESTRING (-2.4006943 47.2814678, -2.4005486 47.2814785, -2.4002966 47.2815186, -2.400134 47.2815173, -2.4000717 47.2815171)",1,,,,
24868581,False,Avenue Lannelongue,residential,True,6.498,"LINESTRING (-2.4016094 47.2813949, -2.4016248 47.2814524)",,,,,
24868822,True,Esplanade François Andre,tertiary,False,69.563,"LINESTRING (-2.4016094 47.2813949, -2.4014146 47.2814095, -2.4009047 47.2814612, -2.4006943 47.2814678)",1,,,,
24902048,True,Boulevard Hennecart,tertiary,False,92.884,"LINESTRING (-2.3909202 47.2816606, -2.3908485 47.2816572, -2.3902896 47.2816123, -2.3897839 47.2815597, -2.3897016 47.2815452)",1,,,,
922733969,True,Avenue du Général de Gaulle,residential,False,8.341,"LINESTRING (-2.3922986 47.2817405, -2.3923184 47.2818143)",,,,,
24902048,True,Boulevard Hennecart,tertiary,False,104.359,"LINESTRING (-2.3922986 47.2817405, -2.3921894 47.2817348, -2.3910258 47.281668, -2.3909202 47.2816606)",1,,,,
213874280,False,Avenue du Maréchal Joffre,residential,False,8.556,"LINESTRING (-2.389506 47.2863603, -2.3894239 47.2863072)",,,,,
213874280,False,Avenue du Maréchal Joffre,residential,True,93.67,"LINESTRING (-2.389506 47.2863603, -2.3896243 47.2863881, -2.3896344 47.286392, -2.389747 47.2864356, -2.3900671 47.2865975, -2.3905371 47.2868235)",,,,,
846494242,False,Avenue Josselin,residential,True,46.525999999999996,"LINESTRING (-2.389506 47.2863603, -2.3894394 47.2864218, -2.3893721 47.2864581, -2.3889696 47.2865355)",,,,,
24901913,True,Allée des Ormeaux,residential,False,52.556,"LINESTRING (-2.392649 47.2841858, -2.3919689 47.2840831)",,,,,
24750179,True,Avenue des Sorbiers,residential,False,18.67,"LINESTRING (-2.3928339 47.2840587, -2.3928902 47.2842222)",,,,,
547637248,True,Place Alexandre Guiviger,residential,False,19.855999999999998,"LINESTRING (-2.3928339 47.2840587, -2.3926961 47.2841534, -2.392649 47.2841858)",,,,,
59428449,False,Place du 18 Juin 1940,residential,False,73.84400000000001,"LINESTRING (-2.3900451 47.2857995, -2.3899704 47.2858547, -2.3896991 47.2860549, -2.389532 47.2861694, -2.3894865 47.2862291, -2.3894627 47.2862603, -2.3894239 47.2863072)",,,,,
24902518,True,Avenue des Corallines,residential,False,147.079,"LINESTRING (-2.3941248 47.287634, -2.3942642 47.2879175, -2.3943751 47.2879629, -2.3946843 47.2879005, -2.3947688 47.2878826, -2.3947831 47.2878245, -2.3947973 47.2877667, -2.3946026 47.2873926, -2.3945509 47.2872836, -2.3945371 47.2872568)",,,,,
774545488,True,,residential,False,53.236,"LINESTRING (-2.393763 47.2879038, -2.394053 47.2878275, -2.3939784 47.2876756, -2.3941248 47.287634)",,,,,
"[169207929, 831871614]",False,Avenue du Commandant de Nervo,residential,True,329.29200000000003,"LINESTRING (-2.393763 47.2879038, -2.3939118 47.2881147, -2.394149 47.2883319, -2.3942538 47.2884831, -2.3942151 47.2885326, -2.3940741 47.2885641, -2.393893 47.2885842, -2.3936006 47.2886133, -2.3930991 47.2885587, -2.3926592 47.2885605, -2.3922971 47.2886006, -2.3917446 47.2884406, -2.3916843 47.2883263, -2.3915184 47.2880603, -2.3914148 47.2879905)",,,,,
"[1017156978, 48581381]",False,Avenue Georges Clemenceau,secondary,True,113.374,"LINESTRING (-2.3907662 47.2870448, -2.3907349 47.2870609, -2.3906614 47.2870985, -2.3905282 47.2871504, -2.3902901 47.2872159, -2.3900085 47.2872805, -2.3895586 47.2873869, -2.3894734 47.2874071, -2.389381 47.2874276)",2,,30,,
213874283,True,Place de la Victoire,primary,False,12.222000000000001,"LINESTRING (-2.3907662 47.2870448, -2.3908246 47.287074, -2.3909135 47.287081)",1,,30,roundabout,
273486588,True,Avenue des Impairs,residential,False,19.79,"LINESTRING (-2.3963543 47.2830129, -2.3963483 47.2829856, -2.3963289 47.2828358)",,,,,
24750379,True,Place Notre-Dame,residential,False,18.972,"LINESTRING (-2.3961934 47.2830901, -2.3962802 47.2831198, -2.3963933 47.283191)",,,,,
1000191279,True,Place Notre-Dame,residential,False,15.559,"LINESTRING (-2.3961934 47.2830901, -2.3962721 47.2830757, -2.3963211 47.2830461, -2.3963543 47.2830129)",,,,,
24750381,False,Allée des Tamaris,residential,True,8.372,"LINESTRING (-2.3923607 47.2822557, -2.3922499 47.2822513)",,,30,,
1000710902,True,Allée des Tamaris,residential,False,141.628,"LINESTRING (-2.3923607 47.2822557, -2.3926194 47.2822659, -2.3929988 47.2822809, -2.3934776 47.2823029, -2.3940274 47.2823224, -2.394235 47.2823298)",,,,,
168422692,True,Place de la Victoire,primary,False,4.289,"LINESTRING (-2.3915872 47.2868083, -2.3915559 47.2867761)",1,,30,roundabout,
24750086,False,Avenue du Maréchal de Lattre de Tassigny,secondary,True,11.377,"LINESTRING (-2.3969557 47.285624, -2.3968136 47.2856583)",2,,50,,
24750086,False,Avenue du Maréchal de Lattre de Tassigny,secondary,False,257.425,"LINESTRING (-2.3969557 47.285624, -2.3999931 47.2849029, -2.4000138 47.2848981, -2.4001768 47.284859)",2,,50,,
