osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed,ref,lanes
91794555,Rue de Kerourgué,residential,,False,True,116.80199999999999,"LINESTRING (-4.0141909 47.8940368, -4.0144167 47.894069, -4.0145915 47.8940851, -4.014694 47.8940889, -4.0147939 47.8940854, -4.0149952 47.8940708, -4.0151773 47.8940467, -4.0157229 47.8939395)",30,,
91794536,Cité de Ker Elo,residential,,False,True,74.184,"LINESTRING (-4.0165697 47.8966676, -4.0160227 47.8961103)",,,
5077195,Cité de Ker Elo,primary,,False,False,92.968,"LINESTRING (-4.0165697 47.8966676, -4.0159185 47.8970231, -4.0156164 47.8972062)",50,D 44,2
"[5077195, 889310591]",Cité de Ker Elo,primary,,False,True,33.586,"LINESTRING (-4.0165697 47.8966676, -4.016761 47.8965599, -4.0167982 47.896539, -4.0169204 47.8964782)",50,D 44,2
40015926,Rond-Point de l'Odet,primary,roundabout,True,False,11.764,"LINESTRING (-4.0150932 47.8918253, -4.0151211 47.8917789, -4.0151394 47.8917245)",30,,
91981464,Rue ar Mor,residential,,False,True,48.307,"LINESTRING (-4.0124484 47.8960821, -4.0126376 47.8964976)",30,,
91794552,Impasse ar Mor,residential,,False,False,205.176,"LINESTRING (-4.0124484 47.8960821, -4.0125025 47.8960747, -4.0139309 47.8958803, -4.0142968 47.8958325, -4.0143825 47.8958112, -4.0144576 47.8957917, -4.0145379 47.8957644, -4.0146355 47.8957106, -4.0146572 47.8956871, -4.0146775 47.8956539, -4.0146754 47.8956143, -4.0146367 47.8955155, -4.0145975 47.8954032)",,,
91981464,Rue ar Mor,residential,,False,False,65.717,"LINESTRING (-4.0124484 47.8960821, -4.0123188 47.8958108, -4.0121817 47.8955188)",30,,
5077195,Cité de Ker Elo,primary,,False,False,118.191,"LINESTRING (-4.0156164 47.8972062, -4.015195 47.897516, -4.0146533 47.897954, -4.0145804 47.8980104)",50,D 44,2
5077195,Cité de Ker Elo,primary,,False,True,92.968,"LINESTRING (-4.0156164 47.8972062, -4.0159185 47.8970231, -4.0165697 47.8966676)",50,D 44,2
91794535,Cité de Ker Elo,residential,,False,True,48.483000000000004,"LINESTRING (-4.0156164 47.8972062, -4.0155708 47.8971715, -4.0151864 47.8968791)",,,
91794536,Cité de Ker Elo,residential,,False,False,74.184,"LINESTRING (-4.0160227 47.8961103, -4.0165697 47.8966676)",,,
91794536,Cité de Ker Elo,residential,,False,True,105.808,"LINESTRING (-4.0160227 47.8961103, -4.0151864 47.8968791)",,,
1043458056,,residential,,False,False,38.72,"LINESTRING (-4.0160227 47.8961103, -4.0161312 47.8959858, -4.0161645 47.895956, -4.0162311 47.8959337, -4.0163004 47.89593, -4.016342 47.89593, -4.016403 47.8959189)",,,
91794534,Rue des Îles,residential,,False,False,172.962,"LINESTRING (-4.0135666 47.8942637, -4.0136861 47.8945776, -4.0136949 47.8946146, -4.0136875 47.8946677, -4.0136582 47.8947403, -4.0136034 47.8948515, -4.0135006 47.8951061, -4.013491 47.8951679, -4.0135055 47.895219, -4.0134862 47.8952438, -4.0134575 47.8952572, -4.0132611 47.895298, -4.0130376 47.895345, -4.0128023 47.895393, -4.0127192 47.8954132)",30,,
91794534,Rue des Îles,residential,,False,True,39.139,"LINESTRING (-4.0135666 47.8942637, -4.0134817 47.8940293, -4.0134572 47.8939712, -4.0134321 47.8939237)",30,,
1191365996,Impasse ar Mor,residential,,False,True,77.759,"LINESTRING (-4.0135695 47.8955213, -4.0145975 47.8954032)",30,,
91981460,Rue des Îles,residential,,True,False,62.202,"LINESTRING (-4.0126643 47.8948433, -4.0120359 47.8947708, -4.0118485 47.8948108)",,,
"[91981473, 974558550, 974558551]",Rue des Îles,residential,,True,False,110.666,"LINESTRING (-4.0126643 47.8948433, -4.0126828 47.8945891, -4.0127095 47.8944926, -4.0127442 47.8944392, -4.0128792 47.8943808, -4.0129274 47.8943693, -4.0129775 47.8943574, -4.0130115 47.8943493, -4.0132788 47.8942972, -4.0135666 47.8942637)",30,,
91981464,Rue ar Mor,residential,,False,True,82.71600000000001,"LINESTRING (-4.0118485 47.8948108, -4.0119067 47.8948854, -4.0120652 47.8952432, -4.0121817 47.8955188)",30,,
548630677,Passage du Penker,residential,,False,False,22.646,"LINESTRING (-4.0118485 47.8948108, -4.0117331 47.8947431, -4.0115894 47.8947133)",,,
52048507,Chemin de Malabry,residential,,False,False,61.718,"LINESTRING (-4.0106802 47.8933476, -4.010927 47.8928178)",,,
52048494,Chemin de Malabry,residential,,False,False,71.606,"LINESTRING (-4.0106802 47.8933476, -4.0108075 47.8933776, -4.0109294 47.8934022, -4.0115961 47.8935412)",30,,
52048494,Chemin de Malabry,residential,,False,True,123.299,"LINESTRING (-4.0106802 47.8933476, -4.0104566 47.8932903, -4.0103542 47.8932635, -4.0102169 47.8932348, -4.0101176 47.8932252, -4.0099723 47.8932142, -4.0098937 47.8932083, -4.0096888 47.8931945, -4.0095958 47.8931902, -4.0094679 47.8931878, -4.0093645 47.8931997, -4.0092532 47.8932207, -4.0091828 47.8932451, -4.0091486 47.8932646, -4.0091113 47.8932988)",30,,
91794544,Rue des Écoles,residential,,False,False,100.419,"LINESTRING (-4.0134385 47.8935216, -4.0134472 47.8934208, -4.013446 47.8932909, -4.0134347 47.893162, -4.0134114 47.8929854, -4.01339 47.8928587, -4.0133387 47.8926229)",,,
91794544,Rue des Écoles,residential,,False,True,44.841,"LINESTRING (-4.0134385 47.8935216, -4.013417 47.8937324, -4.0134189 47.8938648, -4.0134321 47.8939237)",,,
91981452,Espace Kerourgué,residential,,False,False,160.78099999999998,"LINESTRING (-4.0134385 47.8935216, -4.0137805 47.893532, -4.0139208 47.8935185, -4.0146998 47.893372, -4.014679 47.8932059, -4.0147218 47.8931114, -4.0148715 47.8930406, -4.0148014 47.8928559)",,,
91981459,Passage du Penker,residential,,True,False,75.959,"LINESTRING (-4.0115894 47.8947133, -4.0105886 47.8945854)",30,,
548630677,Passage du Penker,residential,,False,True,22.646,"LINESTRING (-4.0115894 47.8947133, -4.0117331 47.8947431, -4.0118485 47.8948108)",,,
548630678,Place du Général de Gaulle,residential,,False,False,77.196,"LINESTRING (-4.0115894 47.8947133, -4.0115761 47.8945949, -4.0115623 47.8944187, -4.0115516 47.8942828, -4.0115509 47.8942729, -4.0115395 47.8941289, -4.011531 47.8940202)",,,
91794534,Rue des Îles,residential,,False,False,41.757999999999996,"LINESTRING (-4.0127192 47.8954132, -4.0122301 47.8955093, -4.0121817 47.8955188)",30,,
91794534,Rue des Îles,residential,,False,True,172.962,"LINESTRING (-4.0127192 47.8954132, -4.0128023 47.895393, -4.0130376 47.895345, -4.0132611 47.895298, -4.0134575 47.8952572, -4.0134862 47.8952438, -4.0135055 47.895219, -4.013491 47.8951679, -4.0135006 47.8951061, -4.0136034 47.8948515, -4.0136582 47.8947403, -4.0136875 47.8946677, -4.0136949 47.8946146, -4.0136861 47.8945776, -4.0135666 47.8942637)",30,,
91981473,Rue des Îles,residential,,True,False,63.556999999999995,"LINESTRING (-4.0127192 47.8954132, -4.0126914 47.8952502, -4.0126699 47.895071, -4.0126643 47.8948433)",30,,
91981472,Rue de Kerourgué,residential,,False,True,51.248,"LINESTRING (-4.0143353 47.8944874, -4.0141909 47.8940368)",,,
91794555,Rue de Kerourgué,residential,,False,False,23.302999999999997,"LINESTRING (-4.011531 47.8940202, -4.0113165 47.8940253, -4.0112202 47.8940134)",30,,
91794555,Rue de Kerourgué,residential,,False,True,142.339,"LINESTRING (-4.011531 47.8940202, -4.0118442 47.8940074, -4.0119856 47.8940046, -4.0123811 47.8939845, -4.0124277 47.8939809, -4.0125765 47.8939682, -4.0126488 47.8939604, -4.0126677 47.8939583, -4.0128598 47.8939404, -4.0130173 47.893928, -4.0131533 47.8939201, -4.013286 47.8939198, -4.0134321 47.8939237)",30,,
548630678,Place du Général de Gaulle,residential,,False,True,77.196,"LINESTRING (-4.011531 47.8940202, -4.0115395 47.8941289, -4.0115509 47.8942729, -4.0115516 47.8942828, -4.0115623 47.8944187, -4.0115761 47.8945949, -4.0115894 47.8947133)",,,
52048501,Rue de Cornouaille,residential,,True,False,45.338,"LINESTRING (-4.0105886 47.8945854, -4.0105281 47.8946932, -4.0103728 47.8949666)",30,,
92674200,Hent Kersentic,residential,,False,True,79.805,"LINESTRING (-4.005345 47.8910442, -4.0061423 47.8912013, -4.0063545 47.8912755)",30,,
283473241,Hameau de Parc Névez,residential,,False,False,58.738,"LINESTRING (-4.005345 47.8910442, -4.0052599 47.8912042, -4.0052177 47.8912635, -4.0049427 47.8913794, -4.0049091 47.8914508)",30,,
92674190,Rue des Sports,residential,,False,True,37.031,"LINESTRING (-4.0097891 47.8919234, -4.0097708 47.8915906)",,,
92674200,Hent Kersentic,residential,,False,False,79.805,"LINESTRING (-4.0063545 47.8912755, -4.0061423 47.8912013, -4.005345 47.8910442)",30,,
940015738,Allée de Loc Hilaire,tertiary,,False,False,118.719,"LINESTRING (-4.0063545 47.8912755, -4.0061466 47.8915312, -4.0057273 47.8921435, -4.0057008 47.8921917, -4.0056742 47.8922398)",50,,
940015738,Allée de Loc Hilaire,tertiary,,False,True,24.287,"LINESTRING (-4.0063545 47.8912755, -4.0064726 47.89119, -4.0065908 47.891126)",50,,
92674191,Descente de Bellevue,residential,,False,True,100.521,"LINESTRING (-4.0075187 47.8937749, -4.0071361 47.8937265, -4.0069483 47.8940877, -4.0069037 47.8943464)",,,
92674194,Chemin de Mesyouen,residential,,False,True,39.57899999999999,"LINESTRING (-4.0070624 47.8904589, -4.0068568 47.8905452, -4.0065687 47.8905389)",,,
92674191,Descente de Bellevue,residential,,False,False,100.52099999999999,"LINESTRING (-4.0069037 47.8943464, -4.0069483 47.8940877, -4.0071361 47.8937265, -4.0075187 47.8937749)",,,
356622184,Descente du Cap,residential,,False,False,143.47400000000005,"LINESTRING (-4.0069037 47.8943464, -4.0073422 47.8943625, -4.0075583 47.8943822, -4.0081361 47.8944665, -4.0085772 47.8945336, -4.0086675 47.8945526, -4.0086906 47.8945565, -4.0087531 47.8945757, -4.0087763 47.8945944)",30,,
77222321,Chemin de Mesyouen,residential,,False,True,66.307,"LINESTRING (-4.0065687 47.8905389, -4.0065316 47.8910386, -4.0065908 47.891126)",,,
92674194,Chemin de Mesyouen,residential,,False,False,39.57899999999999,"LINESTRING (-4.0065687 47.8905389, -4.0068568 47.8905452, -4.0070624 47.8904589)",,,
283473241,Hameau de Parc Névez,residential,,False,True,58.738,"LINESTRING (-4.0049091 47.8914508, -4.0049427 47.8913794, -4.0052177 47.8912635, -4.0052599 47.8912042, -4.005345 47.8910442)",30,,
92674190,Rue des Sports,residential,,False,False,37.031,"LINESTRING (-4.0097708 47.8915906, -4.0097891 47.8919234)",,,
52048497,Rue des Sports,residential,,False,False,75.509,"LINESTRING (-4.0097708 47.8915906, -4.0095626 47.8915945, -4.0094248 47.8916028, -4.0093258 47.8916165, -4.0089172 47.8916679, -4.0087687 47.891678)",50,,
52048497,Rue des Sports,residential,,False,True,122.10000000000001,"LINESTRING (-4.0097708 47.8915906, -4.0104549 47.8915858, -4.0108666 47.891587, -4.0109961 47.8915831, -4.0111283 47.8915774, -4.0114022 47.8915395)",50,,
92788494,Descente du Douric,residential,,False,False,37.669,"LINESTRING (-4.0088 47.8970074, -4.0092766 47.8971199)",,,
92788501,Descente du Douric,residential,,False,True,58.589,"LINESTRING (-4.0088 47.8970074, -4.0090003 47.8964979)",30,,
92788501,Descente du Douric,residential,,False,False,230.50000000000003,"LINESTRING (-4.0088 47.8970074, -4.0086931 47.8971514, -4.0085326 47.8973206, -4.008399 47.8974289, -4.0081528 47.8975948, -4.0078478 47.8978613, -4.0076673 47.8979809, -4.0075351 47.8981054, -4.0074968 47.8981935, -4.0074746 47.8984003, -4.0074302 47.8986984, -4.0074324 47.8987778)",30,,
92788499,Descente du Douric,residential,,False,False,94.259,"LINESTRING (-4.0074541 47.8989658, -4.0086203 47.8986383)",,,
92788501,Descente du Douric,residential,,False,True,20.986,"LINESTRING (-4.0074541 47.8989658, -4.0074341 47.8988411, -4.0074324 47.8987778)",30,,
92788494,Descente du Douric,residential,,False,True,37.669,"LINESTRING (-4.0092766 47.8971199, -4.0088 47.8970074)",,,
92788499,Descente du Douric,residential,,False,True,94.259,"LINESTRING (-4.0086203 47.8986383, -4.0074541 47.8989658)",,,
92788501,Descente du Douric,residential,,False,False,58.589,"LINESTRING (-4.0090003 47.8964979, -4.0088 47.8970074)",30,,
92788501,Descente du Douric,residential,,False,True,109.96100000000001,"LINESTRING (-4.0090003 47.8964979, -4.0092044 47.8961778, -4.0097209 47.8959207, -4.0099195 47.895759)",30,,
91981452,Espace Kerourgué,residential,,False,True,160.781,"LINESTRING (-4.0148014 47.8928559, -4.0148715 47.8930406, -4.0147218 47.8931114, -4.014679 47.8932059, -4.0146998 47.893372, -4.0139208 47.8935185, -4.0137805 47.893532, -4.0134385 47.8935216)",,,
91794552,Impasse ar Mor,residential,,False,True,24.168,"LINESTRING (-4.0145241 47.8951915, -4.0145975 47.8954032)",,,
283477556,Impasse ar Mor,residential,,False,True,48.84700000000001,"LINESTRING (-4.015157 47.8952144, -4.0151145 47.8952604, -4.0150505 47.89531, -4.0149667 47.8953408, -4.0148925 47.8953575, -4.014813 47.8953715, -4.0145975 47.8954032)",,,
91794552,Impasse ar Mor,residential,,False,False,24.168,"LINESTRING (-4.0145975 47.8954032, -4.0145241 47.8951915)",,,
1191365996,Impasse ar Mor,residential,,False,False,77.759,"LINESTRING (-4.0145975 47.8954032, -4.0135695 47.8955213)",30,,
91794552,Impasse ar Mor,residential,,False,True,205.176,"LINESTRING (-4.0145975 47.8954032, -4.0146367 47.8955155, -4.0146754 47.8956143, -4.0146775 47.8956539, -4.0146572 47.8956871, -4.0146355 47.8957106, -4.0145379 47.8957644, -4.0144576 47.8957917, -4.0143825 47.8958112, -4.0142968 47.8958325, -4.0139309 47.8958803, -4.0125025 47.8960747, -4.0124484 47.8960821)",,,
283477556,Impasse ar Mor,residential,,False,False,48.84700000000001,"LINESTRING (-4.0145975 47.8954032, -4.014813 47.8953715, -4.0148925 47.8953575, -4.0149667 47.8953408, -4.0150505 47.89531, -4.0151145 47.8952604, -4.015157 47.8952144)",,,
52048497,Rue des Sports,residential,,False,True,58.576,"LINESTRING (-4.0079873 47.8916235, -4.0087687 47.891678)",50,,
314454963,Rue des Sports,residential,,False,False,23.979,"LINESTRING (-4.0079873 47.8916235, -4.0079665 47.8918387)",,,
52048497,Rue des Sports,residential,,False,False,111.194,"LINESTRING (-4.0079873 47.8916235, -4.0075935 47.891556, -4.006924 47.8909836)",50,,
314454963,Rue des Sports,residential,,False,True,23.979,"LINESTRING (-4.0079665 47.8918387, -4.0079873 47.8916235)",,,
39991831,,residential,roundabout,True,False,11.795,"LINESTRING (-4.0127805 47.8965274, -4.0127515 47.8965094, -4.0127159 47.8964979, -4.0126768 47.8964938, -4.0126376 47.8964976)",,,
39991830,Rue de Kergoadig,residential,,False,True,154.411,"LINESTRING (-4.012757 47.8966551, -4.0128266 47.8967143, -4.0131652 47.8968812, -4.0133947 47.8970213, -4.0141467 47.8976723)",,,
39991831,,residential,roundabout,True,False,15.879,"LINESTRING (-4.012757 47.8966551, -4.0127864 47.8966344, -4.0128046 47.8966086, -4.0128098 47.8965803, -4.0128015 47.8965522, -4.0127805 47.8965274)",,,
52048498,Parc Lann,residential,,False,False,4.283,"LINESTRING (-4.010927 47.8928178, -4.0108756 47.8928006)",,,
52048498,Parc Lann,residential,,False,True,78.977,"LINESTRING (-4.010927 47.8928178, -4.0119032 47.8930935)",,,
52048507,Chemin de Malabry,residential,,False,True,61.718,"LINESTRING (-4.010927 47.8928178, -4.0106802 47.8933476)",,,
1171628882,,residential,,False,False,38.648,"LINESTRING (-4.008963 47.8939638, -4.0084513 47.8939082)",,,
52048508,Chemin du Silence,residential,,True,False,75.062,"LINESTRING (-4.008963 47.8939638, -4.0090351 47.893787, -4.0090643 47.8936731, -4.0090937 47.8935536, -4.0091017 47.8934503, -4.0091113 47.8932988)",30,,
91794554,Résidence Vallon de Coat Ar Vorch,residential,,False,True,179.89100000000002,"LINESTRING (-4.0140753 47.8963022, -4.0142138 47.8963449, -4.0143308 47.8963876, -4.0144788 47.8964718, -4.0145333 47.8964746, -4.014726 47.8963803, -4.0148129 47.8963406, -4.0148887 47.8963303, -4.0149283 47.8963482, -4.014937 47.8963793, -4.0147003 47.8966189, -4.0145459 47.8968409, -4.0145085 47.8969552, -4.0145092 47.8970163, -4.0145346 47.8970581, -4.0146823 47.8971356, -4.0147201 47.8971554)",,,
904727417,Clos de Coat Ar Vorc'h,residential,,True,False,102.67999999999999,"LINESTRING (-4.0140753 47.8963022, -4.0137302 47.8962911, -4.0134179 47.8963257, -4.0131667 47.8963679, -4.0129431 47.8964409, -4.0127805 47.8965274)",,,1
1089443768,Rue de Kerourgué,unclassified,,True,False,21.451,"LINESTRING (-4.016202 47.8938792, -4.0159591 47.8937758)",,,
91784314,Rue de Kerourgué,unclassified,,False,True,73.662,"LINESTRING (-4.016202 47.8938792, -4.0163808 47.893868, -4.0171857 47.8938175)",,,
918883825,Résidence La Place de l'Église,residential,,False,True,135.481,"LINESTRING (-4.0081805 47.8957046, -4.0083815 47.8954939, -4.0084289 47.8953077, -4.0085455 47.8950769, -4.0084541 47.8947975, -4.0085004 47.8947388, -4.0087519 47.894667)",20,,
919320704,,residential,,False,True,60.33,"LINESTRING (-4.0179584 47.8937762, -4.0176231 47.8937169, -4.0171857 47.8938175)",20,,
940015742,Allée de Loc Hilaire,tertiary,,True,False,149.06,"LINESTRING (-4.0048767 47.8936135, -4.0051386 47.8932831, -4.0053108 47.8930582, -4.0054171 47.8928381, -4.0055741 47.89251, -4.0056336 47.8924174, -4.0056449 47.8923814)",,,
940015743,Allée de Loc Hilaire,tertiary,roundabout,True,False,10.208,"LINESTRING (-4.0056449 47.8923814, -4.0056791 47.8923817, -4.0057117 47.8923746, -4.0057393 47.8923611, -4.005759 47.8923423)",,,
52048494,Chemin de Malabry,residential,,False,False,272.104,"LINESTRING (-4.005759 47.8923423, -4.0064069 47.8925831, -4.0071289 47.8927564, -4.0077408 47.8929384, -4.0078935 47.8929774, -4.0081334 47.8930371, -4.0083665 47.8930928, -4.0085419 47.8931386, -4.0088125 47.8932131, -4.0090658 47.8932857, -4.0091113 47.8932988)",30,,
940015743,Allée de Loc Hilaire,tertiary,roundabout,True,False,15.215,"LINESTRING (-4.005759 47.8923423, -4.0057689 47.8923205, -4.005768 47.8922977, -4.0057564 47.8922762, -4.0057354 47.8922583, -4.005707 47.8922457, -4.0056742 47.8922398)",,,
940015738,Allée de Loc Hilaire,tertiary,,False,True,118.719,"LINESTRING (-4.0056742 47.8922398, -4.0057008 47.8921917, -4.0057273 47.8921435, -4.0061466 47.8915312, -4.0063545 47.8912755)",50,,
940015743,Allée de Loc Hilaire,tertiary,roundabout,True,False,16.57,"LINESTRING (-4.0056742 47.8922398, -4.0056372 47.8922416, -4.0056034 47.8922517, -4.0055768 47.892269, -4.0055606 47.8922913, -4.0055568 47.892316, -4.0055658 47.8923401)",,,
940015743,Allée de Loc Hilaire,tertiary,roundabout,True,False,7.748,"LINESTRING (-4.0055658 47.8923401, -4.0055849 47.8923595, -4.0056122 47.8923738, -4.0056449 47.8923814)",,,
1003023707,Allée de Loc Hilaire,tertiary,,True,False,152.43200000000002,"LINESTRING (-4.0055658 47.8923401, -4.0054738 47.8923857, -4.0052812 47.8928483, -4.0050422 47.893215, -4.0048767 47.8936135)",,,
92788501,Descente du Douric,residential,,False,False,20.986,"LINESTRING (-4.0074324 47.8987778, -4.0074341 47.8988411, -4.0074541 47.8989658)",30,,
92788501,Descente du Douric,residential,,False,True,230.5,"LINESTRING (-4.0074324 47.8987778, -4.0074302 47.8986984, -4.0074746 47.8984003, -4.0074968 47.8981935, -4.0075351 47.8981054, -4.0076673 47.8979809, -4.0078478 47.8978613, -4.0081528 47.8975948, -4.008399 47.8974289, -4.0085326 47.8973206, -4.0086931 47.8971514, -4.0088 47.8970074)",30,,
940632171,,residential,,False,False,44.328,"LINESTRING (-4.0074324 47.8987778, -4.0073851 47.8987837, -4.0071762 47.8988591, -4.0068716 47.8988949)",,,
940632171,,residential,,False,True,44.328,"LINESTRING (-4.0068716 47.8988949, -4.0071762 47.8988591, -4.0073851 47.8987837, -4.0074324 47.8987778)",,,
1043458056,,residential,,False,True,38.72,"LINESTRING (-4.016403 47.8959189, -4.016342 47.89593, -4.0163004 47.89593, -4.0162311 47.8959337, -4.0161645 47.895956, -4.0161312 47.8959858, -4.0160227 47.8961103)",,,
"[5077205, 1089443765]",Route de Quimper,primary,,True,False,226.81300000000002,"LINESTRING (-4.0159591 47.8937758, -4.0158724 47.8936034, -4.0158422 47.89354, -4.0151153 47.8920151, -4.0151098 47.8919678, -4.0150932 47.8918253)","['30', '50']",D 45,1
1089443769,Rue de Kerourgué,residential,,True,False,18.516,"LINESTRING (-4.0157229 47.8939395, -4.0159526 47.8940028)",,,
91794555,Rue de Kerourgué,residential,,False,False,116.80199999999999,"LINESTRING (-4.0157229 47.8939395, -4.0151773 47.8940467, -4.0149952 47.8940708, -4.0147939 47.8940854, -4.014694 47.8940889, -4.0145915 47.8940851, -4.0144167 47.894069, -4.0141909 47.8940368)",30,,
52048496,Route de Quimper,primary,,True,False,26.104,"LINESTRING (-4.0158464 47.8937791, -4.0159526 47.8940028)",50,D 45,1
1089443770,Rue de Kerourgué,residential,,True,False,20.072,"LINESTRING (-4.0158464 47.8937791, -4.0157229 47.8939395)",,,
1171628882,,residential,,False,True,38.648,"LINESTRING (-4.0084513 47.8939082, -4.008963 47.8939638)",,,
918883825,Résidence La Place de l'Église,residential,,False,False,135.481,"LINESTRING (-4.0087519 47.894667, -4.0085004 47.8947388, -4.0084541 47.8947975, -4.0085455 47.8950769, -4.0084289 47.8953077, -4.0083815 47.8954939, -4.0081805 47.8957046)",20,,
1171628883,,residential,roundabout,True,False,11.648,"LINESTRING (-4.0087519 47.894667, -4.0087698 47.8946842, -4.0087954 47.8946962, -4.0088255 47.8947017, -4.0088567 47.8947001, -4.0088851 47.8946914)",,,
92788482,Place de l'Église,residential,,False,False,31.218,"LINESTRING (-4.0088851 47.8946914, -4.008971 47.8947768, -4.0090135 47.8948191, -4.0091255 47.8949212)",,,
1171628883,,residential,roundabout,True,False,12.377,"LINESTRING (-4.0088851 47.8946914, -4.0089053 47.8946787, -4.0089189 47.8946626, -4.0089245 47.8946444, -4.0089217 47.8946259, -4.0089107 47.8946089, -4.0088926 47.8945949)",,,
52048508,Chemin du Silence,residential,,True,False,73.075,"LINESTRING (-4.0088926 47.8945949, -4.0089251 47.8945671, -4.0089449 47.8945277, -4.0089526 47.8944775, -4.0089123 47.8943899, -4.0088752 47.8943041, -4.008866 47.8942324, -4.0088788 47.894171, -4.0088944 47.8941221, -4.008963 47.8939638)",30,,
1171628883,,residential,roundabout,True,False,9.365000000000002,"LINESTRING (-4.0088926 47.8945949, -4.0088654 47.8945843, -4.0088345 47.8945805, -4.0088036 47.894584, -4.0087763 47.8945944)",,,
356622184,Descente du Cap,residential,,False,True,143.47400000000002,"LINESTRING (-4.0087763 47.8945944, -4.0087531 47.8945757, -4.0086906 47.8945565, -4.0086675 47.8945526, -4.0085772 47.8945336, -4.0081361 47.8944665, -4.0075583 47.8943822, -4.0073422 47.8943625, -4.0069037 47.8943464)",30,,
1171628883,,residential,roundabout,True,False,8.866,"LINESTRING (-4.0087763 47.8945944, -4.0087568 47.8946094, -4.0087456 47.8946279, -4.0087439 47.8946478, -4.0087519 47.894667)",,,
