osmid,ref,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed
28877594,,Boulevard Victor Hugo,unclassified,False,True,216.526,"LINESTRING (4.1805164 43.6629719, 4.1805387 43.6628352, 4.1807834 43.6617845, 4.1809291 43.6610479)",,,
777461880,,Boulevard Victor Hugo,unclassified,False,False,15.958,"LINESTRING (4.1805164 43.6629719, 4.1803674 43.6629389, 4.1803287 43.6629261)",,,
36842967,,Rue Louis Fourmaud,residential,False,False,16.726,"LINESTRING (4.1817701 43.6632576, 4.1817836 43.6634077)",,,
36842967,,Rue Louis Fourmaud,residential,False,True,41.952,"LINESTRING (4.1817701 43.6632576, 4.1817437 43.6628808)",,,
83338890,,Rue Voltaire,residential,True,False,105.733,"LINESTRING (4.1817701 43.6632576, 4.1805164 43.6629719)",,,
83338894,,Impasse Antoine Moulin,residential,False,False,32.94,"LINESTRING (4.1825118 43.6636746, 4.1824872 43.6633789)",,,
28894111,D 34,Avenue Léopold Diot,tertiary,True,False,7.759,"LINESTRING (4.1737699 43.6657461, 4.1737331 43.6656816)",,,
83338897,,Avenue de l'Ancienne Cave Coopérative,residential,False,True,50.736000000000004,"LINESTRING (4.1737699 43.6657461, 4.1737264 43.6657597, 4.1736513 43.6657752, 4.1731577 43.6656971)",,,
36842967,,Rue Louis Fourmaud,residential,False,False,44.764,"LINESTRING (4.1817836 43.6634077, 4.1818133 43.6638097)",,,
36842967,,Rue Louis Fourmaud,residential,False,True,16.726,"LINESTRING (4.1817836 43.6634077, 4.1817701 43.6632576)",,,
83338898,,Rue Antoine Moulin,residential,False,False,56.688,"LINESTRING (4.1817836 43.6634077, 4.1824872 43.6633789)",,,
83338898,,Rue Antoine Moulin,residential,False,True,43.36,"LINESTRING (4.1830254 43.6633571, 4.1824872 43.6633789)",,,
36842967,,Rue Louis Fourmaud,residential,False,False,41.952,"LINESTRING (4.1817437 43.6628808, 4.1817701 43.6632576)",,,
83338895,,Rue Campoul,residential,False,False,101.236,"LINESTRING (4.1817437 43.6628808, 4.1829938 43.662986)",,,
36842967,,Rue Louis Fourmaud,residential,False,True,197.642,"LINESTRING (4.1817437 43.6628808, 4.1817204 43.6625718, 4.1817064 43.6623857, 4.1816399 43.661105)",,,
28894336,,Rue des Troènes,residential,False,False,158.56500000000003,"LINESTRING (4.1736523 43.6617701, 4.1737305 43.6618519, 4.1737553 43.6619714, 4.1734961 43.6630797, 4.1734855 43.6631251, 4.1734772 43.6631602)",,,
704777547,,Impasse des Tamaris,residential,False,True,73.048,"LINESTRING (4.1736523 43.6617701, 4.1736715 43.6617316, 4.1737118 43.6616539, 4.1737598 43.6615443, 4.1738391 43.6614454, 4.1739705 43.6613784, 4.1741338 43.661332, 4.1742174 43.6613333)",,,
36842718,,Rue Jules Granier,residential,False,True,46.952,"LINESTRING (4.1792632 43.6680329, 4.1786984 43.6679262)",,,
28877162,,Avenue Roger Salengro,tertiary,False,False,107.133,"LINESTRING (4.1776107 43.6687197, 4.1777292 43.6680657, 4.177766 43.667763)",,,
28877162,,Avenue Roger Salengro,tertiary,False,True,88.757,"LINESTRING (4.1776107 43.6687197, 4.1775465 43.6688925, 4.1772406 43.6694709)",,,
83339131,,Impasse Clos-Larnac,residential,False,True,132.982,"LINESTRING (4.1776107 43.6687197, 4.1790401 43.6690445, 4.1790035 43.6691535)",,,
83339131,,Impasse Clos-Larnac,residential,False,False,132.982,"LINESTRING (4.1790035 43.6691535, 4.1790401 43.6690445, 4.1776107 43.6687197)",,,
704843794,D 34,Boulevard Émile Zola,secondary,True,False,24.519,"LINESTRING (4.177224 43.6641136, 4.1772454 43.6640074, 4.1773287 43.6639116)",,,
925835540,,Rond-Point Jean-Pierre Delpuech,secondary,True,False,9.236,"LINESTRING (4.177224 43.6641136, 4.1772617 43.6641086, 4.1772997 43.6641117, 4.1773348 43.6641227)",roundabout,,
28876936,,Boulevard Gabriel Péri,tertiary,True,False,121.93200000000002,"LINESTRING (4.1768349 43.6652058, 4.1766753 43.6654953, 4.1766479 43.665545, 4.1765285 43.6657614, 4.1763913 43.66601, 4.1762732 43.6662243)",,,30
83342990,,Rue des Treilles,residential,False,False,95.497,"LINESTRING (4.1768349 43.6652058, 4.1768781 43.6652203, 4.1776043 43.665484, 4.1774955 43.6657071)",,,
137318416,,Avenue de l'Ancienne Cave Coopérative,residential,False,True,57.168,"LINESTRING (4.1731577 43.6656971, 4.1730074 43.6661996)",,,
83338897,,Avenue de l'Ancienne Cave Coopérative,residential,False,False,50.736000000000004,"LINESTRING (4.1731577 43.6656971, 4.1736513 43.6657752, 4.1737264 43.6657597, 4.1737699 43.6657461)",,,
137318416,,Avenue de l'Ancienne Cave Coopérative,residential,False,False,57.168,"LINESTRING (4.1730074 43.6661996, 4.1731577 43.6656971)",,,
28877591,D 34,Boulevard Victor Hugo,secondary,False,True,41.506,"LINESTRING (4.1800469 43.6632328, 4.1801302 43.6631849, 4.1802258 43.6630744, 4.1803287 43.6629261)",,,
151559502,D 34,Boulevard Émile Zola,secondary,False,False,102.248,"LINESTRING (4.1800469 43.6632328, 4.1799813 43.6632383, 4.179917 43.6632295, 4.1797651 43.6631699, 4.179573 43.6631003, 4.1794315 43.6630568, 4.1793253 43.6630473, 4.1791821 43.6630539, 4.1791297 43.6630559, 4.1788361 43.6630786)",,,
151559528,,Place Jules Grand,secondary,False,False,37.899,"LINESTRING (4.1800469 43.6632328, 4.1800168 43.6633062, 4.1799921 43.6633479, 4.1798994 43.6634534, 4.1798079 43.66352)",,,
981323850,,Boulevard Louis Uni Apollon,residential,False,False,37.799,"LINESTRING (4.1800469 43.6632328, 4.1801134 43.6632807, 4.1804391 43.6634167)",,,
28877594,,Boulevard Victor Hugo,unclassified,False,True,49.849,"LINESTRING (4.1804391 43.6634167, 4.1805164 43.6629719)",,,
"[519421572, 151559500]",,Boulevard Louis Uni Apollon,residential,False,"[False, True]",119.98500000000001,"LINESTRING (4.1804391 43.6634167, 4.1806695 43.6635127, 4.1810934 43.6636565, 4.1815118 43.663767, 4.1816564 43.6638078, 4.1818133 43.6638097)",,,
981323850,,Boulevard Louis Uni Apollon,residential,False,True,37.799,"LINESTRING (4.1804391 43.6634167, 4.1801134 43.6632807, 4.1800469 43.6632328)",,,
151559501,,Boulevard Émile Zola,secondary,True,False,224.47400000000005,"LINESTRING (4.1796645 43.6634781, 4.179412 43.6634043, 4.1793776 43.6633942, 4.1792882 43.6633816, 4.1791382 43.6633905, 4.1788615 43.663407, 4.178649 43.6634197, 4.1786236 43.6634213, 4.1784674 43.6634309, 4.1783253 43.6634591, 4.1781208 43.6635267, 4.1780131 43.6635982, 4.1779268 43.6636836, 4.1778083 43.6638203, 4.177601 43.6640458, 4.177518 43.6641406, 4.1774735 43.6641769, 4.1773959 43.6641966)",,,30
151559501,,Boulevard Émile Zola,secondary,True,False,12.44,"LINESTRING (4.1798079 43.66352, 4.1796645 43.6634781)",,,30
151559499,,Boulevard Louis Uni Apollon,tertiary,False,False,94.12599999999999,"LINESTRING (4.1798079 43.66352, 4.1801915 43.6636349, 4.1802419 43.6636528, 4.1804691 43.6637209, 4.1808827 43.6638544)",,,30
151559528,,Place Jules Grand,secondary,False,True,37.899,"LINESTRING (4.1798079 43.66352, 4.1798994 43.6634534, 4.1799921 43.6633479, 4.1800168 43.6633062, 4.1800469 43.6632328)",,,
151559532,,Rue Marcel Mauméjean,residential,True,False,37.748999999999995,"LINESTRING (4.1798079 43.66352, 4.1797864 43.663537, 4.1795039 43.6637786)",,,
829800420,,Rond-Point Jean-Pierre Delpuech,secondary,True,False,6.298,"LINESTRING (4.1773959 43.6641966, 4.1773924 43.6642248, 4.1773775 43.664251)",roundabout,,
"[28876936, 705050199]",,Boulevard Gabriel Péri,tertiary,True,False,109.211,"LINESTRING (4.1773153 43.6642895, 4.1772973 43.6643757, 4.1772096 43.6645287, 4.1771793 43.6645815, 4.1771652 43.6646071, 4.1770433 43.6648281, 4.1769593 43.6649803, 4.1769006 43.6650867, 4.1768349 43.6652058)",,,30
815953700,,Rond-Point Jean-Pierre Delpuech,secondary,True,False,17.26,"LINESTRING (4.1773153 43.6642895, 4.1772734 43.6642963, 4.1772308 43.6642928, 4.177192 43.6642795, 4.1771614 43.6642578, 4.1771422 43.66423)",roundabout,,
28877283,,Boulevard Ernest Renan,tertiary,False,False,161.087,"LINESTRING (4.180005 43.66696, 4.1794452 43.6669041, 4.1788594 43.6668274, 4.1781533 43.6667259, 4.1780823 43.6667269, 4.1780313 43.6667313)",,,
28877283,,Boulevard Ernest Renan,tertiary,False,True,40.803,"LINESTRING (4.180005 43.66696, 4.1801828 43.6669764, 4.1804058 43.667, 4.1805071 43.6670121)",,,
163614728,,Boulevard Ernest Renan,residential,True,False,189.00799999999998,"LINESTRING (4.180005 43.66696, 4.1799841 43.6670335, 4.1799666 43.6670917, 4.1798996 43.6671249, 4.1780489 43.6669063, 4.1778896 43.6668103)",,,
815953701,,Rond-Point Jean-Pierre Delpuech,secondary,True,False,10.366,"LINESTRING (4.1771422 43.66423, 4.1771366 43.6641992, 4.1771451 43.6641687, 4.177167 43.664142)",roundabout,,
36842978,,Rue Jean-Jacques Rousseau,residential,False,True,69.942,"LINESTRING (4.181849 43.6648432, 4.1818334 43.6642143)",,,
"[981323857, 36842978]",,Rue Jean-Jacques Rousseau,residential,False,False,195.351,"LINESTRING (4.181849 43.6648432, 4.1818696 43.6658906, 4.1818495 43.6661429, 4.1818133 43.6661982, 4.1817715 43.6662081, 4.1816819 43.6661943, 4.1814432 43.6661189, 4.1812965 43.6660944)",,,
182506213,,Rue Théodore Aubanel,unclassified,False,True,213.082,"LINESTRING (4.181849 43.6648432, 4.1818943 43.6648449, 4.1843266 43.6653503, 4.1843819 43.6653848)",,,
36842972,,Rue Honoré de Balzac,residential,False,True,6.341,"LINESTRING (4.1817181 43.6611122, 4.1816399 43.661105)",,,
"[182506267, 36842972]",,"['Rue des Mûriers', 'Rue Honoré de Balzac']",residential,False,"[False, True]",328.851,"LINESTRING (4.1817181 43.6611122, 4.1828718 43.6612542, 4.1831116 43.6607432, 4.1830994 43.6606789, 4.1830566 43.6606511, 4.1821299 43.6604434, 4.1820681 43.6604451, 4.1820172 43.6604837, 4.1817181 43.6611122)",,,
"[182506267, 36842972]",,"['Rue des Mûriers', 'Rue Honoré de Balzac']",residential,False,"[False, True]",328.851,"LINESTRING (4.1817181 43.6611122, 4.1820172 43.6604837, 4.1820681 43.6604451, 4.1821299 43.6604434, 4.1830566 43.6606511, 4.1830994 43.6606789, 4.1831116 43.6607432, 4.1828718 43.6612542, 4.1817181 43.6611122)",,,
182506213,,Rue Théodore Aubanel,unclassified,False,False,213.082,"LINESTRING (4.1843819 43.6653848, 4.1843266 43.6653503, 4.1818943 43.6648449, 4.181849 43.6648432)",,,
"[182506235, 576434055]",,,unclassified,False,True,290.992,"LINESTRING (4.1835759 43.6679989, 4.1834039 43.6679777, 4.1832269 43.6679, 4.1829747 43.6677776, 4.1828648 43.6677401, 4.1827253 43.6677262, 4.1824861 43.6677638, 4.1821737 43.6678402, 4.1821041 43.6678816, 4.1819913 43.6679715, 4.1818525 43.6681005, 4.1816504 43.6683255, 4.1815496 43.6686894, 4.1814525 43.6692111)",,,
620598889,D 265,Chemin de Marsillargues,tertiary,False,True,56.632,"LINESTRING (4.1835759 43.6679989, 4.1834947 43.6678371, 4.1833833 43.6676965, 4.1832577 43.6675468)",,,
28894305,D 34E4,Rue Alphonse Daudet,tertiary,True,False,48.167,"LINESTRING (4.1784213 43.6627823, 4.1784674 43.66282, 4.1785967 43.662905, 4.1787502 43.6629773, 4.178826 43.6630345, 4.1788299 43.6630505, 4.1788361 43.6630786)",,,30
981323851,D 34E4,Rue Alphonse Daudet,tertiary,False,False,18.874,"LINESTRING (4.1784213 43.6627823, 4.17837 43.6626906, 4.1783515 43.6626581, 4.1783328 43.6626251)",,,
36842982,,Chemin des Dames,residential,True,False,117.67599999999999,"LINESTRING (4.1793044 43.661785, 4.1793867 43.6617494, 4.179796 43.6615457, 4.1798993 43.6615009, 4.1800974 43.6614449, 4.1802523 43.6614211, 4.1805661 43.6613702, 4.1805858 43.6613701, 4.1806232 43.66137)",,,
251824159,,Impasse Joseph Roumanille,residential,False,False,64.42999999999999,"LINESTRING (4.1793044 43.661785, 4.1793269 43.6618063, 4.1799863 43.6620853)",,,
704828721,,Chemin des Dames,residential,False,True,30.726,"LINESTRING (4.1793044 43.661785, 4.1790117 43.6618965, 4.1789619 43.661905)",,,
251824159,,Impasse Joseph Roumanille,residential,False,True,64.42999999999999,"LINESTRING (4.1799863 43.6620853, 4.1793269 43.6618063, 4.1793044 43.661785)",,,
705077755,,Place de la Révolution,residential,False,True,11.529,"LINESTRING (4.1804872 43.6650495, 4.1804132 43.6651383)",,,
151559533,,Rue Pierre Brossolette,residential,True,False,136.67800000000003,"LINESTRING (4.1804872 43.6650495, 4.1806156 43.6646303, 4.180816 43.6640674, 4.1808628 43.6639027, 4.1808827 43.6638544)",,,
28876992,,Rue Paul Vaillant Couturier,residential,True,False,36.741,"LINESTRING (4.1790406 43.6639426, 4.1793738 43.6637166)",,,
"[703091545, 703091549]",,"['Rue Paul Vaillant Couturier', 'Place Henri de Bornier']",residential,True,False,51.519,"LINESTRING (4.1790406 43.6639426, 4.1789328 43.6641272, 4.1788823 43.6642628, 4.1788939 43.664385)",,,
703091548,,Place Henri de Bornier,residential,False,False,9.096,"LINESTRING (4.1787851 43.6644073, 4.1788939 43.664385)",,,
"[703091547, 83343003, 251834069]",,Place Henri de Bornier,residential,True,False,65.21700000000001,"LINESTRING (4.1787851 43.6644073, 4.1787609 43.6643161, 4.1787922 43.66417, 4.1788334 43.6641121, 4.1788383 43.6639885, 4.178995 43.6639387, 4.1790406 43.6639426)",,,
266140801,,,unclassified,False,False,12.532,"LINESTRING (4.1793738 43.6637166, 4.1795039 43.6637786)",,,
28876992,,Rue Paul Vaillant Couturier,residential,True,False,35.373000000000005,"LINESTRING (4.1793738 43.6637166, 4.1796387 43.663503, 4.1796456 43.6634974, 4.1796645 43.6634781)",,,
266140801,,,unclassified,False,True,12.532,"LINESTRING (4.1795039 43.6637786, 4.1793738 43.6637166)",,,
151559532,,Rue Marcel Mauméjean,residential,True,False,81.47300000000001,"LINESTRING (4.1795039 43.6637786, 4.179417 43.6638698, 4.1794029 43.6638846, 4.1793289 43.6639685, 4.1793096 43.663991, 4.1792138 43.6641029, 4.1791763 43.6641954, 4.1791393 43.6642985, 4.1791366 43.6643258, 4.1791315 43.6644418)",,,
151559537,,Avenue du 8 Mai 1945,residential,False,False,91.204,"LINESTRING (4.1747721 43.6633472, 4.174774 43.6633752, 4.1746344 43.6636972, 4.1744942 43.6640358, 4.174454 43.6641328)",,,
704843792,D 34,Avenue Charles Corbières,secondary,True,False,42.194,"LINESTRING (4.1747721 43.6633472, 4.1746811 43.6633313, 4.1743138 43.6632902, 4.1742723 43.6632596)",,,
28876933,,Boulevard de la République,residential,False,True,120.753,"LINESTRING (4.1758964 43.666893, 4.1758212 43.6669316, 4.1752984 43.6678781)",,,
705050205,,Boulevard de la République,residential,True,False,14.324,"LINESTRING (4.1758964 43.666893, 4.1758695 43.6668326, 4.1758174 43.6667792)",,,
"[28877317, 655747310]",,Boulevard Jean-Baptiste Bénézech,tertiary,False,False,204.368,"LINESTRING (4.1813025 43.6642239, 4.1813004 43.6642731, 4.1812906 43.6647043, 4.1812794 43.6652356, 4.1812781 43.6652727, 4.1812822 43.6653969, 4.181262 43.6659006, 4.1812328 43.6660196, 4.1812228 43.6660589)",,,30
"[151559499, 28877317]",,"['Boulevard Louis Uni Apollon', 'Boulevard Jean-Baptiste Bénézech']",tertiary,False,True,60.971000000000004,"LINESTRING (4.1813025 43.6642239, 4.1813029 43.6641626, 4.1812978 43.664067, 4.1812752 43.663997, 4.1812156 43.6639618, 4.1810833 43.6639147, 4.1808827 43.6638544)",,,30
519421573,,,residential,False,True,42.719,"LINESTRING (4.1813025 43.6642239, 4.1814045 43.6642212, 4.1818334 43.6642143)",,,
28876985,,Rue Jules Michelet,residential,True,False,52.101,"LINESTRING (4.1781914 43.664585, 4.1782674 43.664548, 4.1784766 43.6645131, 4.1787851 43.6644073)",,,
28877218,,Rue Karl Marx,residential,True,False,77.256,"LINESTRING (4.1781914 43.664585, 4.1785216 43.6647173, 4.1788653 43.6648274, 4.1790567 43.6648846)",,,
83338888,,Avenue Léopold Diot,tertiary,True,False,8.885,"LINESTRING (4.1758174 43.6667792, 4.1757866 43.6667738, 4.17571 43.6667605)",,,
"[182506235, 576434055]",,,unclassified,False,False,290.99199999999996,"LINESTRING (4.1814525 43.6692111, 4.1815496 43.6686894, 4.1816504 43.6683255, 4.1818525 43.6681005, 4.1819913 43.6679715, 4.1821041 43.6678816, 4.1821737 43.6678402, 4.1824861 43.6677638, 4.1827253 43.6677262, 4.1828648 43.6677401, 4.1829747 43.6677776, 4.1832269 43.6679, 4.1834039 43.6679777, 4.1835759 43.6679989)",,,
603156530,,Rue Fanfonne Guillierme,residential,False,False,20.378,"LINESTRING (4.1792359 43.6609425, 4.1794876 43.6609632)",,,
603156530,,Rue Fanfonne Guillierme,residential,False,True,67.443,"LINESTRING (4.1792359 43.6609425, 4.1784029 43.6608738)",,,
603156529,,Rue Simone Veil,residential,True,False,177.798,"LINESTRING (4.1792359 43.6609425, 4.1792451 43.66087, 4.1792156 43.6604267, 4.1792022 43.6603995, 4.1791499 43.6603888, 4.1785249 43.6603393, 4.1784934 43.6603481, 4.1784701 43.6603654, 4.1784668 43.6603903, 4.1784029 43.6608738)",,,
603156530,,Rue Fanfonne Guillierme,residential,False,False,67.443,"LINESTRING (4.1784029 43.6608738, 4.1792359 43.6609425)",,,
603156530,,Rue Fanfonne Guillierme,residential,False,True,40.693,"LINESTRING (4.1784029 43.6608738, 4.1783296 43.6608677, 4.1780316 43.6608431, 4.1779003 43.6608323)",,,
603156530,,Rue Fanfonne Guillierme,residential,False,True,20.378,"LINESTRING (4.1794876 43.6609632, 4.1792359 43.6609425)",,,
603156528,,Rue Victoria Huesca,residential,True,False,65.37100000000001,"LINESTRING (4.1779003 43.6608323, 4.1776934 43.6613386, 4.1776526 43.6613549, 4.1776209 43.6613676)",,,
603156530,,Rue Fanfonne Guillierme,residential,False,False,40.693000000000005,"LINESTRING (4.1779003 43.6608323, 4.1780316 43.6608431, 4.1783296 43.6608677, 4.1784029 43.6608738)",,,
254312731,,Rue Robespierre,residential,True,False,19.437,"LINESTRING (4.1811838 43.6660854, 4.1810058 43.6660528, 4.1809481 43.6660483)",,,
673195850,,,tertiary,True,False,4.465,"LINESTRING (4.1811838 43.6660854, 4.1811885 43.6660781, 4.181195 43.6660716, 4.1812031 43.6660661, 4.1812125 43.6660618, 4.1812228 43.6660589)",roundabout,,
673195850,,,tertiary,True,False,4.922000000000001,"LINESTRING (4.1812965 43.6660944, 4.1812963 43.6661055, 4.1812922 43.6661161, 4.1812843 43.6661256, 4.1812733 43.6661333)",roundabout,,
"[981323857, 36842978]",,Rue Jean-Jacques Rousseau,residential,False,True,195.351,"LINESTRING (4.1812965 43.6660944, 4.1814432 43.6661189, 4.1816819 43.6661943, 4.1817715 43.6662081, 4.1818133 43.6661982, 4.1818495 43.6661429, 4.1818696 43.6658906, 4.181849 43.6648432)",,,
28877358,D 265,,tertiary,False,False,40.323,"LINESTRING (4.1812733 43.6661333, 4.1813238 43.6661537, 4.1813811 43.6661728, 4.1817208 43.6662966)",,,
673195850,,,tertiary,True,False,6.247999999999999,"LINESTRING (4.1812733 43.6661333, 4.1812597 43.6661387, 4.1812446 43.6661413, 4.181229 43.666141, 4.1812142 43.6661376, 4.1812011 43.6661316)",roundabout,,
"[673195848, 28877283]",,"['Boulevard Ernest Renan', 'Boulevard Jean-Baptiste Bénézech']",tertiary,False,False,116.72,"LINESTRING (4.1812011 43.6661316, 4.1811803 43.6661689, 4.1811063 43.6663002, 4.1809811 43.6665245, 4.1807842 43.6668774, 4.1806641 43.6669538, 4.1805875 43.6669946, 4.1805071 43.6670121)",,,
673195850,,,tertiary,True,False,5.646,"LINESTRING (4.1812011 43.6661316, 4.1811915 43.6661241, 4.1811847 43.6661152, 4.1811811 43.6661054, 4.1811808 43.6660953, 4.1811838 43.6660854)",roundabout,,
"[28877317, 655747310]",,Boulevard Jean-Baptiste Bénézech,tertiary,False,True,204.368,"LINESTRING (4.1812228 43.6660589, 4.1812328 43.6660196, 4.181262 43.6659006, 4.1812822 43.6653969, 4.1812781 43.6652727, 4.1812794 43.6652356, 4.1812906 43.6647043, 4.1813004 43.6642731, 4.1813025 43.6642239)",,,30
673195850,,,tertiary,True,False,8.058,"LINESTRING (4.1812228 43.6660589, 4.1812402 43.6660573, 4.1812574 43.6660596, 4.1812729 43.6660654, 4.1812844 43.6660734, 4.1812924 43.6660833, 4.1812965 43.6660944)",roundabout,,
703091543,,Rue Karl Marx,residential,False,False,19.307,"LINESTRING (4.1790567 43.6648846, 4.1791505 43.6649219, 4.179267 43.6649683)",,,
83339139,,Impasse des Tamaris,residential,False,False,63.78999999999999,"LINESTRING (4.1742174 43.6613333, 4.1742401 43.6613726, 4.1743635 43.6614231, 4.1744828 43.6614221, 4.1745177 43.661425, 4.1745405 43.6614104, 4.1745418 43.6613571, 4.1745078 43.6613377, 4.1742174 43.6613333)",,,
83339139,,Impasse des Tamaris,residential,False,True,63.79,"LINESTRING (4.1742174 43.6613333, 4.1745078 43.6613377, 4.1745418 43.6613571, 4.1745405 43.6614104, 4.1745177 43.661425, 4.1744828 43.6614221, 4.1743635 43.6614231, 4.1742401 43.6613726, 4.1742174 43.6613333)",,,
704777547,,Impasse des Tamaris,residential,False,False,73.048,"LINESTRING (4.1742174 43.6613333, 4.1741338 43.661332, 4.1739705 43.6613784, 4.1738391 43.6614454, 4.1737598 43.6615443, 4.1737118 43.6616539, 4.1736715 43.6617316, 4.1736523 43.6617701)",,,
981323852,D 34E4,Rue Alphonse Daudet,tertiary,False,True,5.927,"LINESTRING (4.177847 43.661848, 4.177871 43.6618984)",,,
981323852,D 34E4,Rue Alphonse Daudet,tertiary,False,False,56.429,"LINESTRING (4.177847 43.661848, 4.1777244 43.6615873, 4.1776209 43.6613676)",,,
151559508,,Chemin de la Noria,residential,False,True,147.882,"LINESTRING (4.1777672 43.6618984, 4.177505 43.6619484, 4.1774587 43.6619702, 4.1773441 43.6619945, 4.1771957 43.6620245, 4.1768445 43.6621032, 4.1764892 43.6621923, 4.1760251 43.6623164)",,,
704839572,,Chemin de la Noria,residential,True,False,9.033000000000001,"LINESTRING (4.1777672 43.6618984, 4.1777783 43.6618752, 4.177798 43.6618664, 4.1778201 43.6618581, 4.177847 43.661848)",,,
704777549,,Chemin de la Noria,residential,True,False,99.44,"LINESTRING (4.1747453 43.6632847, 4.1747497 43.6632431, 4.1748276 43.6630308, 4.1749282 43.6627813, 4.1749643 43.6627338, 4.175046 43.6626626, 4.1752959 43.6625265)",,,
725713319,D 34,Avenue Charles Corbières,secondary,True,False,32.926,"LINESTRING (4.1747453 43.6632847, 4.1750856 43.6633566, 4.1751038 43.663394)",,,
704843793,D 34,Avenue Charles Corbières,secondary,False,False,64.906,"LINESTRING (4.1742723 43.6632596, 4.1734772 43.6631602)",,,
725713319,D 34,Avenue Charles Corbières,secondary,True,False,39.317,"LINESTRING (4.1742723 43.6632596, 4.1743279 43.6632344, 4.1746981 43.6632795, 4.1747453 43.6632847)",,,
704843792,D 34,Avenue Charles Corbières,secondary,True,False,28.166999999999998,"LINESTRING (4.1751038 43.663394, 4.1750582 43.6634105, 4.1747721 43.6633472)",,,
"[815680536, 83343011]",D 34,Avenue Charles Corbières,secondary,False,True,187.039,"LINESTRING (4.1751038 43.663394, 4.1752828 43.6634358, 4.1759113 43.6635826, 4.1761193 43.6636573, 4.1761782 43.6636843, 4.1770276 43.6640738, 4.1771127 43.6641085, 4.177167 43.664142)",,,
829800420,,Rond-Point Jean-Pierre Delpuech,secondary,True,False,9.909,"LINESTRING (4.1773348 43.6641227, 4.1773659 43.6641421, 4.1773869 43.6641676, 4.1773959 43.6641966)",roundabout,,
151559502,D 34,Boulevard Émile Zola,secondary,False,True,128.45899999999997,"LINESTRING (4.1773287 43.6639116, 4.1773853 43.6637895, 4.1774256 43.6637318, 4.1777308 43.6632955, 4.1778048 43.6632378, 4.1778834 43.6632033, 4.177912 43.6631971, 4.1779858 43.663181, 4.1782479 43.6631396, 4.1783238 43.6631276)",,,
704843795,D 34,Boulevard Émile Zola,secondary,True,False,23.822,"LINESTRING (4.1773287 43.6639116, 4.1773541 43.6639819, 4.1773468 43.6640569, 4.1773434 43.6640707, 4.1773348 43.6641227)",,,
28876956,,Rue Maximilien Robespierre,residential,True,False,86.42699999999999,"LINESTRING (4.1802561 43.6652636, 4.1802321 43.6652523, 4.1800516 43.6652069, 4.179708 43.6651329, 4.179267 43.6649683)",,,
705077756,,Place de la Révolution,residential,True,False,19.35,"LINESTRING (4.1802561 43.6652636, 4.1803629 43.6651533, 4.1804132 43.6651383)",,,
705077755,,Place de la Révolution,residential,False,False,11.529,"LINESTRING (4.1804132 43.6651383, 4.1804872 43.6650495)",,,
28877006,,Place de la Révolution,residential,True,False,20.878999999999998,"LINESTRING (4.1804132 43.6651383, 4.1804273 43.6651679, 4.1803749 43.6653197)",,,
28877591,D 34,Boulevard Victor Hugo,secondary,False,False,41.506,"LINESTRING (4.1803287 43.6629261, 4.1802258 43.6630744, 4.1801302 43.6631849, 4.1800469 43.6632328)",,,
28877591,D 34,Boulevard Victor Hugo,secondary,False,True,174.923,"LINESTRING (4.1803287 43.6629261, 4.180373 43.6628352, 4.1803791 43.6628054, 4.1803999 43.6627039, 4.1804335 43.6625401, 4.18047 43.6623625, 4.180516 43.662138, 4.1806232 43.66137)",,,
777461880,,Boulevard Victor Hugo,unclassified,False,True,15.958,"LINESTRING (4.1803287 43.6629261, 4.1803674 43.6629389, 4.1805164 43.6629719)",,,
915835599,,Impasse Colette,residential,False,True,60.357,"LINESTRING (4.1768056 43.6680928, 4.1762316 43.6679929, 4.1760805 43.668031)",,,
915835599,,Impasse Colette,residential,False,False,60.357,"LINESTRING (4.1760805 43.668031, 4.1762316 43.6679929, 4.1768056 43.6680928)",,,
915835601,,Rue Louise Michel,residential,False,False,50.81,"LINESTRING (4.1760805 43.668031, 4.1760841 43.6680569, 4.1760854 43.668247, 4.1760653 43.668312, 4.1760774 43.6683984, 4.1760372 43.6684808)",,,
915835601,,Rue Louise Michel,residential,False,True,65.58200000000001,"LINESTRING (4.1760805 43.668031, 4.1760573 43.6680132, 4.1752984 43.6678781)",,,
915835601,,Rue Louise Michel,residential,False,True,50.809999999999995,"LINESTRING (4.1760372 43.6684808, 4.1760774 43.6683984, 4.1760653 43.668312, 4.1760854 43.668247, 4.1760841 43.6680569, 4.1760805 43.668031)",,,
28876933,,Boulevard de la République,residential,False,False,120.753,"LINESTRING (4.1752984 43.6678781, 4.1758212 43.6669316, 4.1758964 43.666893)",,,
28876933,,Boulevard de la République,residential,False,True,91.393,"LINESTRING (4.1752984 43.6678781, 4.1750637 43.6683029, 4.1750297 43.6683682, 4.1749039 43.6686094, 4.1749006 43.6686462)",,,
915835601,,Rue Louise Michel,residential,False,False,65.58200000000001,"LINESTRING (4.1752984 43.6678781, 4.1760573 43.6680132, 4.1760805 43.668031)",,,
