osmid,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes
49881060,Chemin de l'Abrivado,residential,,False,False,176.749,"LINESTRING (4.213974 43.6859078, 4.214495 43.6845871, 4.2144917 43.6845303, 4.2144034 43.6844386, 4.2143609 43.6844023)",,,,
49881060,Chemin de l'Abrivado,residential,,False,True,216.256,"LINESTRING (4.213974 43.6859078, 4.2139635 43.6860751, 4.213938 43.6864801, 4.2139242 43.6867003, 4.2139151 43.6867621, 4.2139097 43.6867991, 4.2139012 43.6868305, 4.2138715 43.6869409, 4.2138015 43.6872006, 4.213789 43.6872472, 4.2137842 43.68728, 4.2137474 43.6875316, 4.213723 43.6876614, 4.2137047 43.6877592, 4.2136863 43.6878139, 4.2136786 43.6878369)",,,,
49876112,Route de Vauvert,secondary,,False,False,52.109,"LINESTRING (4.2136351 43.6880633, 4.214251 43.6879175)",D 6572,50,,
49876112,Route de Vauvert,secondary,,False,True,133.955,"LINESTRING (4.2136351 43.6880633, 4.212949 43.6882164, 4.2122798 43.6883267, 4.2121582 43.6883228, 4.2120236 43.6882953)",D 6572,50,,
49881060,Chemin de l'Abrivado,residential,,False,False,25.419,"LINESTRING (4.2136351 43.6880633, 4.2136402 43.6880296, 4.2136786 43.6878369)",,,,
49881614,Impasse Jean de Joujou,residential,,False,False,100.618,"LINESTRING (4.212516 43.6875022, 4.2136307 43.6878223, 4.2136786 43.6878369)",,,,
49881060,Chemin de l'Abrivado,residential,,False,False,216.25600000000003,"LINESTRING (4.2136786 43.6878369, 4.2136863 43.6878139, 4.2137047 43.6877592, 4.213723 43.6876614, 4.2137474 43.6875316, 4.2137842 43.68728, 4.213789 43.6872472, 4.2138015 43.6872006, 4.2138715 43.6869409, 4.2139012 43.6868305, 4.2139097 43.6867991, 4.2139151 43.6867621, 4.2139242 43.6867003, 4.213938 43.6864801, 4.2139635 43.6860751, 4.213974 43.6859078)",,,,
49881060,Chemin de l'Abrivado,residential,,False,True,25.419,"LINESTRING (4.2136786 43.6878369, 4.2136402 43.6880296, 4.2136351 43.6880633)",,,,
49881614,Impasse Jean de Joujou,residential,,False,True,100.618,"LINESTRING (4.2136786 43.6878369, 4.2136307 43.6878223, 4.212516 43.6875022)",,,,
49883780,Impasse Jean Giboulet,residential,,False,False,103.68199999999999,"LINESTRING (4.2042314 43.6825497, 4.204264 43.6825905, 4.2052585 43.6828858, 4.2053068 43.6829207, 4.2053148 43.6829388, 4.2053314 43.6829764)",,,,
49883780,Impasse Jean Giboulet,residential,,False,True,103.682,"LINESTRING (4.2053314 43.6829764, 4.2053148 43.6829388, 4.2053068 43.6829207, 4.2052585 43.6828858, 4.204264 43.6825905, 4.2042314 43.6825497)",,,,
791122832,Rue Rémi Valez,residential,,False,False,46.622,"LINESTRING (4.2053314 43.6829764, 4.2053829 43.6829548, 4.2056007 43.6828634, 4.2058329 43.682766)",,,,
791122832,Rue Rémi Valez,residential,,False,True,86.243,"LINESTRING (4.2053314 43.6829764, 4.2051111 43.6830935, 4.2050347 43.6831341, 4.2049856 43.6831736, 4.2047985 43.6833242, 4.2045847 43.6835254)",,,,
22918968,,primary,roundabout,True,False,11.155000000000001,"LINESTRING (4.2137839 43.6820707, 4.2137845 43.6820205, 4.2137984 43.6819714)",,,,
663432617,Chemin des Sarcelles,unclassified,,False,False,13.573,"LINESTRING (4.2146249 43.6818104, 4.2147553 43.6817329)",,80,,
77218404,,unclassified,,True,False,25.815,"LINESTRING (4.2146249 43.6818104, 4.2146221 43.681849, 4.2145927 43.6818718, 4.2145282 43.6819392, 4.2144905 43.6820148)",,,,
663432617,Chemin des Sarcelles,unclassified,,False,True,13.573,"LINESTRING (4.2147553 43.6817329, 4.2146249 43.6818104)",,80,,
77218419,Chemin des Sarcelles,unclassified,,False,False,156.551,"LINESTRING (4.2147553 43.6817329, 4.2148829 43.6818479, 4.214943 43.6819441, 4.2149874 43.682242, 4.2149826 43.6828316, 4.2150706 43.6829763, 4.2151616 43.6830614)",,80,,
77218401,Avenue Henri Aubanel,tertiary,,True,False,26.64,"LINESTRING (4.2136341 43.6822788, 4.2136323 43.6822506, 4.2137171 43.6821662, 4.2137369 43.6821376, 4.2137839 43.6820707)",,,,
77218426,Avenue Henri Aubanel,tertiary,,False,False,125.221,"LINESTRING (4.2136341 43.6822788, 4.2135691 43.6823059, 4.2132867 43.6824165, 4.2129358 43.6825577, 4.2125899 43.6826342, 4.2122039 43.6827036)",,,,
151559522,Route de Lunel,secondary,,True,False,14.763,"LINESTRING (4.2072607 43.6860924, 4.2073802 43.6860688, 4.2074399 43.6860677)",D 6572,,,
614446207,Route de Lunel,secondary,,False,False,159.916,"LINESTRING (4.2072607 43.6860924, 4.206419 43.6859978, 4.2063847 43.6859938, 4.2062308 43.6859757, 4.2057107 43.6859145, 4.2052957 43.6858709)",D 6572,50,,
9508313,Rond-Point des Plages,primary,roundabout,True,False,49.985,"LINESTRING (4.214599 43.6877597, 4.2146423 43.6876916, 4.2147042 43.6876316, 4.2147821 43.6875822, 4.2148725 43.6875456, 4.2149715 43.6875234, 4.2150747 43.6875167)",,,,
77218419,Chemin des Sarcelles,unclassified,,False,True,156.55100000000002,"LINESTRING (4.2151616 43.6830614, 4.2150706 43.6829763, 4.2149826 43.6828316, 4.2149874 43.682242, 4.214943 43.6819441, 4.2148829 43.6818479, 4.2147553 43.6817329)",,80,,
282017272,Boulevard Fanfonne Guillierme,tertiary,,False,False,23.016,"LINESTRING (4.2112017 43.6852063, 4.2111019 43.6854003)",,,,
"[49876125, 49876126]","['Boulevard Fanfonne Guillierme', 'Boulevard Sallebardine']",residential,,False,"[False, True]",118.96100000000001,"LINESTRING (4.2112017 43.6852063, 4.2115107 43.6844919, 4.2115141 43.6844508, 4.2114851 43.684416, 4.2112374 43.6843379, 4.2111815 43.6843203)",,,,
282017273,Rue Bella Vista,tertiary,,False,True,28.96,"LINESTRING (4.2112017 43.6852063, 4.2112643 43.6852241, 4.21133 43.685243, 4.2114119 43.6852642, 4.2115389 43.6852977)",,,,
614446203,,secondary,roundabout,True,False,14.093,"LINESTRING (4.2074725 43.6860465, 4.2075125 43.6860335, 4.207556 43.68603, 4.2075989 43.6860363, 4.2076371 43.6860519)",,,,
614446204,Avenue des Anciens Combattants,tertiary,,True,False,19.851,"LINESTRING (4.2074725 43.6860465, 4.2074823 43.6859365, 4.2074847 43.685905, 4.2075033 43.6858708)",,,,
49876115,Boulevard Jean Moulin,secondary,,True,False,31.206000000000003,"LINESTRING (4.2076703 43.686079, 4.2078588 43.6862068, 4.20793 43.6862472, 4.207934 43.6862754)",D 6572,,,
614446203,,secondary,roundabout,True,False,20.331,"LINESTRING (4.2076703 43.686079, 4.2076866 43.6861071, 4.2076907 43.6861374, 4.2076822 43.6861673, 4.207662 43.686194, 4.2076317 43.6862152, 4.2075941 43.686229)",,,,
614446203,,secondary,roundabout,True,False,4.041,"LINESTRING (4.2074228 43.6861771, 4.2074138 43.6861601, 4.207409 43.6861423)",,,,
614446203,,secondary,roundabout,True,False,4.069,"LINESTRING (4.2075941 43.686229, 4.2075695 43.6862332, 4.2075442 43.6862341)",,,,
49877001,Rue Marcellin Albert,residential,,False,False,252.42700000000002,"LINESTRING (4.2052957 43.6858709, 4.2053032 43.6858212, 4.205486 43.685153, 4.2055194 43.6850898, 4.2055279 43.6850736, 4.2074313 43.6852151, 4.207528 43.6852223)",,,,
614446207,Route de Lunel,secondary,,False,True,159.916,"LINESTRING (4.2052957 43.6858709, 4.2057107 43.6859145, 4.2062308 43.6859757, 4.2063847 43.6859938, 4.206419 43.6859978, 4.2072607 43.6860924)",D 6572,50,,
450617052,Place Mont-Redon,residential,,False,False,41.622,"LINESTRING (4.2089048 43.685669, 4.2091219 43.6853292)",,,,
49876557,Rue Mont Redon,residential,,False,True,50.671,"LINESTRING (4.2089048 43.685669, 4.2087609 43.6856948, 4.2082976 43.6857907)",,,,
334692074,Impasse des Cigalons,residential,,False,True,65.358,"LINESTRING (4.2108881 43.6880478, 4.2107949 43.688263, 4.2107879 43.6883255, 4.2107956 43.6883609, 4.2107994 43.688378, 4.210863 43.6885194, 4.2109185 43.6886085)",,,,
334692073,Chemin du Mas d'Andron,residential,,False,False,65.98100000000001,"LINESTRING (4.2109185 43.6886085, 4.2114142 43.6884903, 4.2116557 43.6884174, 4.2116898 43.6884071)",,30,,
334692073,Chemin du Mas d'Andron,residential,,False,True,192.616,"LINESTRING (4.2109185 43.6886085, 4.2100202 43.6889269, 4.2093517 43.6891666, 4.2093086 43.6891821, 4.2092695 43.6891816, 4.2092339 43.6891811, 4.2087658 43.6890074)",,30,,
334692074,Impasse des Cigalons,residential,,False,False,65.358,"LINESTRING (4.2109185 43.6886085, 4.210863 43.6885194, 4.2107994 43.688378, 4.2107956 43.6883609, 4.2107879 43.6883255, 4.2107949 43.688263, 4.2108881 43.6880478)",,,,
49879135,Rue des Candinières,residential,,True,False,69.063,"LINESTRING (4.2109053 43.6826702, 4.2108658 43.682558, 4.2108005 43.6824839, 4.2107298 43.6824518, 4.2102601 43.6823417)",,,,
761806235,,tertiary,roundabout,True,False,12.404,"LINESTRING (4.2109053 43.6826702, 4.2109359 43.6826729, 4.2109638 43.6826825, 4.2109859 43.682698, 4.2110001 43.6827179, 4.2110047 43.6827399)",,,,
338986924,Boulevard des Candinières,tertiary,,False,False,221.73200000000003,"LINESTRING (4.2108154 43.6827263, 4.2107879 43.6827202, 4.2107517 43.6827122, 4.21058 43.6827015, 4.2104158 43.68269, 4.2093165 43.6825906, 4.209223 43.6825858, 4.2082027 43.682518, 4.2080763 43.6825073)",,,,
761806235,,tertiary,roundabout,True,False,10.256,"LINESTRING (4.2108154 43.6827263, 4.2108265 43.6827047, 4.2108468 43.6826869, 4.2108741 43.682675, 4.2109053 43.6826702)",,,,
77218426,Avenue Henri Aubanel,tertiary,,False,True,96.677,"LINESTRING (4.2110047 43.6827399, 4.2110203 43.6827401, 4.2112641 43.6827428, 4.2115946 43.6827471, 4.21176 43.6827353, 4.2120345 43.6827157, 4.2122039 43.6827036)",,,,
761806235,,tertiary,roundabout,True,False,12.058,"LINESTRING (4.2110047 43.6827399, 4.2109997 43.6827613, 4.2109858 43.6827805, 4.2109643 43.6827956, 4.2109374 43.6828052, 4.2109077 43.6828083)",,,,
338986923,Boulevard Pasteur,residential,,False,False,116.119,"LINESTRING (4.2109077 43.6828083, 4.2109086 43.6828243, 4.2109155 43.6829531, 4.2109088 43.6830278, 4.2108377 43.6838244, 4.2108354 43.6838506)",,,,
761806235,,tertiary,roundabout,True,False,13.314,"LINESTRING (4.2109077 43.6828083, 4.2108752 43.6828037, 4.2108468 43.6827915, 4.2108259 43.6827729, 4.210815 43.6827503, 4.2108154 43.6827263)",,,,
49876114,Avenue des Anciens Combattants,tertiary,,False,False,64.699,"LINESTRING (4.2079615 43.6830832, 4.2080527 43.6826259, 4.2080626 43.682576, 4.2080763 43.6825073)",,,,
49876114,Avenue des Anciens Combattants,tertiary,,False,True,51.477000000000004,"LINESTRING (4.2079615 43.6830832, 4.2078952 43.6834167, 4.2078701 43.6835414)",,,,
49876728,,unclassified,,False,False,28.517,"LINESTRING (4.2079615 43.6830832, 4.2081328 43.6831, 4.2083129 43.6831177)",,,,
49876892,Avenue de la Gare,residential,,False,True,118.256,"LINESTRING (4.2090343 43.6804646, 4.2089442 43.6806327, 4.208918 43.6806816, 4.2086665 43.6811475, 4.2085003 43.6814555)",,,,
354699106,Rue de la Glacière,residential,,False,False,111.797,"LINESTRING (4.2090343 43.6804646, 4.2090928 43.6804641, 4.2096208 43.6804592, 4.2097019 43.6804547, 4.2098596 43.680446, 4.2100194 43.6804513, 4.2102726 43.6804993, 4.210324 43.6805263, 4.2103873 43.6805604)",,,,
354699106,Rue de la Glacière,residential,,False,True,111.79700000000001,"LINESTRING (4.2103873 43.6805604, 4.210324 43.6805263, 4.2102726 43.6804993, 4.2100194 43.6804513, 4.2098596 43.680446, 4.2097019 43.6804547, 4.2096208 43.6804592, 4.2090928 43.6804641, 4.2090343 43.6804646)",,,,
354699104,Rue de la Glacière,residential,,False,True,118.406,"LINESTRING (4.2101243 43.6812883, 4.2102201 43.6815176, 4.2102249 43.6815587, 4.2102601 43.6818596, 4.2102601 43.6823417)",,,,
49876116,Boulevard Saint-Louis,residential,,False,True,23.957,"LINESTRING (4.208017 43.6840878, 4.2079529 43.6842982)",,,,
49876116,Boulevard Saint-Louis,residential,,False,False,21.316,"LINESTRING (4.208017 43.6840878, 4.2080634 43.6839356, 4.2080741 43.6839006)",,,,
354699107,Rue de la Violette,residential,,False,True,67.658,"LINESTRING (4.208017 43.6840878, 4.2083354 43.684141, 4.2084583 43.6841712, 4.2084743 43.6842015, 4.2084632 43.6842966, 4.2084286 43.6844449)",,,,
49876562,Rue de la Croix,residential,,True,False,98.219,"LINESTRING (4.2079938 43.6857271, 4.2080342 43.6855962, 4.2082241 43.6854134, 4.2084062 43.6852799, 4.208435 43.6852513, 4.2084264 43.6850287, 4.2084041 43.6849555)",,,,
761806211,Boulevard Saint-Louis,residential,,False,False,16.099,"LINESTRING (4.2079938 43.6857271, 4.2078569 43.6857531, 4.2077992 43.6857454)",,,,
761806211,Boulevard Saint-Louis,residential,,False,True,25.836,"LINESTRING (4.2079938 43.6857271, 4.208129 43.6857767, 4.2082976 43.6857907)",,,,
49876891,Rue de Marsillargues,residential,,False,False,8.0,"LINESTRING (4.2068088 43.6816798, 4.2067729 43.6816127)",,,,
49876891,Rue de Marsillargues,residential,,False,True,52.531,"LINESTRING (4.2068088 43.6816798, 4.2070445 43.6821204)",,,,
"[605677904, 605677912, 605677911]",,residential,,False,False,32.305,"LINESTRING (4.2068088 43.6816798, 4.2067573 43.6816926, 4.2067026 43.6817062, 4.2066813 43.6817115, 4.2064289 43.6817743)",,,yes,
"[605677912, 605677904, 605677911]",,residential,,False,True,32.305,"LINESTRING (4.2064289 43.6817743, 4.2066813 43.6817115, 4.2067026 43.6817062, 4.2067573 43.6816926, 4.2068088 43.6816798)",,,yes,
49876891,Rue de Marsillargues,residential,,False,False,29.681,"LINESTRING (4.206597 43.6812889, 4.2064662 43.6810393)",,,,
49876891,Rue de Marsillargues,residential,,False,True,38.684,"LINESTRING (4.206597 43.6812889, 4.2067729 43.6816127)",,,,
"[605677907, 605677908]",,residential,,False,False,29.451,"LINESTRING (4.206597 43.6812889, 4.2065338 43.681305, 4.2064796 43.681313, 4.2062491 43.6813707)",,,yes,
"[605677907, 605677908]",,residential,,False,True,29.451,"LINESTRING (4.2062491 43.6813707, 4.2064796 43.681313, 4.2065338 43.681305, 4.206597 43.6812889)",,,yes,
338986274,Avenue du Général de Gaulle,tertiary,,False,True,7.102,"LINESTRING (4.207429 43.6864002, 4.2074195 43.6864637)",,50,,2
614446209,Avenue du Général de Gaulle,tertiary,,True,False,24.872999999999998,"LINESTRING (4.207429 43.6864002, 4.2074183 43.6863393, 4.2074168 43.6862904, 4.2074199 43.6862337, 4.2074228 43.6861771)",,,,2
49877159,Rue du Canalet,residential,,False,True,101.832,"LINESTRING (4.2084055 43.6879588, 4.2072271 43.6877456, 4.2071771 43.687736)",,,,
22918968,,primary,roundabout,True,False,22.365000000000002,"LINESTRING (4.2144905 43.6820148, 4.2144902 43.6820818, 4.2144659 43.6821466, 4.2144193 43.6822045)",,,,
697583765,,residential,,False,False,37.734,"LINESTRING (4.2145588 43.6840946, 4.2143609 43.6844023)",,,,
697583765,,residential,,False,True,37.734,"LINESTRING (4.2143609 43.6844023, 4.2145588 43.6840946)",,,,
49881060,Chemin de l'Abrivado,residential,,False,False,180.15699999999998,"LINESTRING (4.2143609 43.6844023, 4.2142786 43.6843787, 4.2127767 43.6840428, 4.212289 43.6839224, 4.2122698 43.6839176, 4.212228 43.6839073)",,,,
49881060,Chemin de l'Abrivado,residential,,False,True,176.749,"LINESTRING (4.2143609 43.6844023, 4.2144034 43.6844386, 4.2144917 43.6845303, 4.214495 43.6845871, 4.213974 43.6859078)",,,,
614446201,Boulevard Jean Moulin,secondary,,True,False,28.668,"LINESTRING (4.207934 43.6862754, 4.2078924 43.6862831, 4.2078354 43.6862601, 4.2076906 43.6862272, 4.2075941 43.686229)",,,,
614446202,Boulevard Jean Moulin,secondary,,False,False,17.069,"LINESTRING (4.207934 43.6862754, 4.2080652 43.686324, 4.2081206 43.6863484)",D 6572,30,,
49876116,Boulevard Saint-Louis,residential,,False,False,16.285,"LINESTRING (4.2076979 43.6856935, 4.207721 43.685548)",,,,
761806208,Boulevard Saint-Louis,residential,,False,True,6.703,"LINESTRING (4.2076979 43.6856935, 4.2076885 43.6857534)",,,,
761806210,Boulevard Saint-Louis,residential,,True,False,10.328,"LINESTRING (4.2076979 43.6856935, 4.2077871 43.6857274, 4.2077992 43.6857454)",,,,
761806209,Boulevard Saint-Louis,residential,,True,False,8.997,"LINESTRING (4.2077992 43.6857454, 4.207767 43.6857517, 4.2076885 43.6857534)",,,,
761806211,Boulevard Saint-Louis,residential,,False,True,16.099,"LINESTRING (4.2077992 43.6857454, 4.2078569 43.6857531, 4.2079938 43.6857271)",,,,
49876118,Avenue des Anciens Combattants,tertiary,,True,False,23.322,"LINESTRING (4.2075033 43.6858708, 4.2075468 43.6858947, 4.2075987 43.6859872, 4.2076371 43.6860519)",,,,
614446205,Avenue des Anciens Combattants,tertiary,,False,False,73.08600000000001,"LINESTRING (4.2075033 43.6858708, 4.2074582 43.6857637, 4.2074601 43.6856391, 4.2074579 43.6855501, 4.207528 43.6852223)",,,,
49876560,Rue du Rhony,residential,,True,False,5.789,"LINESTRING (4.2096525 43.6857207, 4.2095895 43.6856955)",,,,
334692073,Chemin du Mas d'Andron,residential,,False,True,65.98100000000001,"LINESTRING (4.2116898 43.6884071, 4.2116557 43.6884174, 4.2114142 43.6884903, 4.2109185 43.6886085)",,30,,
803111757,Chemin du Mas d'Andron,residential,,True,False,25.447000000000003,"LINESTRING (4.2116898 43.6884071, 4.2117377 43.6883582, 4.2117611 43.6882883, 4.2117731 43.6882508, 4.2117914 43.6881938)",,30,,
49876112,Route de Vauvert,secondary,,False,False,21.986,"LINESTRING (4.2117914 43.6881938, 4.2118232 43.6882184, 4.2120236 43.6882953)",D 6572,50,,
"[49876112, 1052414783]",Route de Vauvert,secondary,,False,True,86.491,"LINESTRING (4.2117914 43.6881938, 4.2116972 43.6881208, 4.2113134 43.6875802, 4.2112694 43.6875175)",D 6572,"['50', '30']",,
1052411403,Placette du Couchant,residential,,False,True,14.864,"LINESTRING (4.2060351 43.6838527, 4.2060712 43.6837216)",,,,
791122832,Rue Rémi Valez,residential,,False,False,37.379,"LINESTRING (4.2058329 43.682766, 4.2059423 43.6827202, 4.2060925 43.6826513, 4.2062355 43.6825985)",,,,
791122832,Rue Rémi Valez,residential,,False,True,46.62199999999999,"LINESTRING (4.2058329 43.682766, 4.2056007 43.6828634, 4.2053829 43.6829548, 4.2053314 43.6829764)",,,,
988725031,,residential,,False,False,65.123,"LINESTRING (4.2058329 43.682766, 4.2057712 43.6827227, 4.2050882 43.6825493)",,,,
988725031,,residential,,False,True,65.123,"LINESTRING (4.2050882 43.6825493, 4.2057712 43.6827227, 4.2058329 43.682766)",,,,
1052411402,Placette du Couchant,residential,,False,False,28.85,"LINESTRING (4.2064232 43.6837718, 4.2060712 43.6837216)",,,,
1052411402,Placette du Couchant,residential,,False,True,12.967,"LINESTRING (4.2064232 43.6837718, 4.2064538 43.6836573)",,,,
49877000,Impasse du Couchant,residential,,False,False,54.534000000000006,"LINESTRING (4.2064232 43.6837718, 4.2064629 43.6837774, 4.2067238 43.6838141, 4.2067643 43.683854, 4.2067027 43.6840689)",,,,
1052411402,Placette du Couchant,residential,,False,False,12.967,"LINESTRING (4.2064538 43.6836573, 4.2064232 43.6837718)",,,,
"[1052411402, 49876998]","['Placette du Couchant', 'Avenue du Couchant']",residential,,False,True,18.89,"LINESTRING (4.2064538 43.6836573, 4.2064689 43.6836043, 4.2065011 43.6834909)",,,,
1052411402,Placette du Couchant,residential,,False,True,56.09799999999999,"LINESTRING (4.2064538 43.6836573, 4.2060149 43.6835948, 4.2059837 43.6837091, 4.2060712 43.6837216)",,,,
1052411402,Placette du Couchant,residential,,False,True,28.85,"LINESTRING (4.2060712 43.6837216, 4.2064232 43.6837718)",,,,
1052411403,Placette du Couchant,residential,,False,False,14.864,"LINESTRING (4.2060712 43.6837216, 4.2060351 43.6838527)",,,,
1052411402,Placette du Couchant,residential,,False,False,56.098,"LINESTRING (4.2060712 43.6837216, 4.2059837 43.6837091, 4.2060149 43.6835948, 4.2064538 43.6836573)",,,,
