osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,lanes
863349499,,Rue de l'Abattoir,residential,,False,True,310.99100000000004,"LINESTRING (1.4729655 43.3543552, 1.4730076 43.3543234, 1.4730266 43.3542736, 1.4731137 43.3538917, 1.4731439 43.3537363, 1.4731562 43.3536766, 1.4731525 43.3536186, 1.4729825 43.3533835, 1.4729833 43.3533287, 1.4730162 43.3532576, 1.4730859 43.3531, 1.473159 43.3529407, 1.4732586 43.3527175, 1.4732506 43.3517979, 1.4732392 43.3516428)",,,
32397740,D 820,Route d'Espagne,primary,50,False,False,68.669,"LINESTRING (1.4718574 43.3487802, 1.4716879 43.3490104, 1.4714514 43.3493226)",,,2
32447427,,Rue Gambetta,residential,,True,False,170.042,"LINESTRING (1.4718574 43.3487802, 1.4719342 43.348808, 1.4723136 43.3489274, 1.4725583 43.3490026, 1.4731195 43.3492362, 1.4737034 43.3495055)",,,
179118982,,Rue Gambetta,residential,,True,False,49.385,"LINESTRING (1.4741242 43.3497002, 1.4746439 43.3499335)",,,
32447431,,Rue Lafayette,residential,,True,False,135.10399999999998,"LINESTRING (1.4737034 43.3495055, 1.4738214 43.349343, 1.4740678 43.3489629, 1.4741873 43.3485473, 1.4742135 43.348456, 1.4742377 43.3483645)",,,
179119794,,Rue Gambetta,residential,,False,False,15.599,"LINESTRING (1.4737034 43.3495055, 1.473796 43.3495495, 1.4738652 43.3495819)",,,
32447433,,Traversée Lafayette,residential,,False,False,21.673,"LINESTRING (1.4742377 43.3483645, 1.4745026 43.3483942)",,,
32447433,,Traversée Lafayette,residential,,False,True,21.673,"LINESTRING (1.4745026 43.3483942, 1.4742377 43.3483645)",,,
32447429,,Rue Albert Thomas,residential,,True,False,153.256,"LINESTRING (1.4745026 43.3483942, 1.4745528 43.3488399, 1.4745617 43.3489945, 1.4745249 43.3491042, 1.4741242 43.3497002)",,,
32475830,,Impasse de la Vieille Église,residential,,False,False,54.699,"LINESTRING (1.4746439 43.3499335, 1.4746669 43.3499058, 1.4747801 43.3497621, 1.4749111 43.3495982, 1.4749101 43.3495702, 1.4748842 43.3494962)",,,
"[32447436, 179118982]",,"['Rue Gambetta', 'Place du 8 Mai 1945']",residential,,True,False,95.36700000000002,"LINESTRING (1.4746439 43.3499335, 1.4747736 43.3499934, 1.4747877 43.3500147, 1.4747904 43.350036, 1.4747805 43.3500609, 1.4746739 43.3501863, 1.4745937 43.3502532, 1.4744641 43.3503331, 1.4743369 43.3504068, 1.4742743 43.350451, 1.474227 43.3505264, 1.4742014 43.3505735)",,,
32475830,,Impasse de la Vieille Église,residential,,False,True,54.699,"LINESTRING (1.4748842 43.3494962, 1.4749101 43.3495702, 1.4749111 43.3495982, 1.4747801 43.3497621, 1.4746669 43.3499058, 1.4746439 43.3499335)",,,
179117426,,,residential,,False,False,283.852,"LINESTRING (1.4728704 43.3568992, 1.4728567 43.3565834, 1.472893 43.3563697, 1.472945 43.356107, 1.4729406 43.3557418, 1.472941 43.3555819, 1.4729437 43.3551178, 1.4729488 43.3548947, 1.4730012 43.354495, 1.4729655 43.3543552)",,,
1190547250,,,residential,30,False,True,6.383,"LINESTRING (1.4792726 43.3518011, 1.4793161 43.351849)",,,
128185520,D 622,Rue Anatole France,secondary,30,True,False,20.299,"LINESTRING (1.4792726 43.3518011, 1.4793088 43.3517946, 1.4793465 43.3517824, 1.4793821 43.3517659, 1.4794432 43.3517226, 1.4794717 43.3516973)",,,
"[525414649, 128185515]",D 35,Rue Camille Pelletan,tertiary,30,False,False,90.32499999999999,"LINESTRING (1.4772169 43.3524648, 1.4772324 43.3522755, 1.4772346 43.3522317, 1.4772363 43.352199, 1.4772387 43.3521676, 1.477268 43.3517784, 1.4772771 43.3516537)",,,
128185515,D 35,Rue Camille Pelletan,tertiary,30,False,True,151.759,"LINESTRING (1.4772169 43.3524648, 1.4772059 43.3525843, 1.4771906 43.3526752, 1.4771403 43.3528429, 1.4770687 43.3530813, 1.4770616 43.3531048, 1.477052 43.3531368, 1.476943 43.3534985, 1.4769271 43.35359, 1.4769489 43.3537069, 1.4770128 43.353796)",,,
198858981,,Rue Théodore Roques,residential,50,False,True,127.67200000000001,"LINESTRING (1.4799859 43.3496708, 1.4800354 43.3496844, 1.4800569 43.3496903, 1.4803856 43.3498431, 1.4810086 43.3501827, 1.4810801 43.35023, 1.4812559 43.3503463)",,,
198858984,,Rue Joliot Curie,residential,50,False,False,101.64,"LINESTRING (1.4799859 43.3496708, 1.4799207 43.3496553, 1.4798911 43.3496483, 1.4796424 43.3494956, 1.4796181 43.3494455, 1.4796215 43.3493788, 1.4796919 43.3493055, 1.4799781 43.3490471, 1.4800293 43.3489953)",,,
"[909776616, 909776618]",,Avenue Arenys de Mar,residential,50,False,True,164.334,"LINESTRING (1.4799859 43.3496708, 1.4796005 43.3499802, 1.4795581 43.3500123, 1.4792291 43.3502515, 1.4787248 43.3505288, 1.4785287 43.3506428, 1.4784905 43.3506646)",,,
909776619,,Avenue Arenys de Mar,residential,50,False,False,69.56700000000001,"LINESTRING (1.4799859 43.3496708, 1.4803385 43.3493648, 1.4805395 43.3491919)",,,
130865408,,Rue Frédéric Mistral,residential,,False,True,75.507,"LINESTRING (1.4802771 43.3485032, 1.4806421 43.3485821, 1.4807267 43.348614, 1.4807667 43.3486401, 1.4809561 43.3487634, 1.4810167 43.3488029, 1.481067 43.3488366)",,,
198858984,,Rue Joliot Curie,residential,50,False,False,192.976,"LINESTRING (1.4802771 43.3485032, 1.4804834 43.3480472, 1.4805215 43.3480126, 1.4806272 43.347916, 1.4808313 43.3478631, 1.4810585 43.3478771, 1.4812487 43.3478902, 1.481803 43.3479342, 1.4819836 43.3479672, 1.4820858 43.3480073)",,,
198858984,,Rue Joliot Curie,residential,50,False,True,58.559999999999995,"LINESTRING (1.4802771 43.3485032, 1.4801218 43.3488575, 1.4800784 43.3489456, 1.4800293 43.3489953)",,,
66887364,,Rue Frédéric Mistral,residential,,False,True,81.356,"LINESTRING (1.481067 43.3488366, 1.4818069 43.3493324)",,,
909776619,,Avenue Arenys de Mar,residential,50,False,True,36.347,"LINESTRING (1.481067 43.3488366, 1.4807323 43.3490548)",,,
130865408,,Rue Frédéric Mistral,residential,,False,False,75.507,"LINESTRING (1.481067 43.3488366, 1.4810167 43.3488029, 1.4809561 43.3487634, 1.4807667 43.3486401, 1.4807267 43.348614, 1.4806421 43.3485821, 1.4802771 43.3485032)",,,
"[909776619, 909776620]",,Avenue Arenys de Mar,residential,50,False,False,123.793,"LINESTRING (1.481067 43.3488366, 1.4812852 43.3486637, 1.4817596 43.3482978, 1.4819845 43.3481147, 1.4820858 43.3480073)",,,
198858984,,Rue Joliot Curie,residential,50,False,True,192.976,"LINESTRING (1.4820858 43.3480073, 1.4819836 43.3479672, 1.481803 43.3479342, 1.4812487 43.3478902, 1.4810585 43.3478771, 1.4808313 43.3478631, 1.4806272 43.347916, 1.4805215 43.3480126, 1.4804834 43.3480472, 1.4802771 43.3485032)",,,
"[909776619, 909776620]",,Avenue Arenys de Mar,residential,50,False,True,123.793,"LINESTRING (1.4820858 43.3480073, 1.4819845 43.3481147, 1.4817596 43.3482978, 1.4812852 43.3486637, 1.481067 43.3488366)",,,
32428382,D 35,Rue Michelet,tertiary,30,False,True,133.88400000000001,"LINESTRING (1.4823079 43.3512658, 1.4822695 43.3512816, 1.4819933 43.3513908, 1.4817153 43.3515125, 1.4814873 43.3516203, 1.4811827 43.3517527, 1.4811154 43.3517816, 1.4809569 43.3518511, 1.4809313 43.3518764, 1.480926 43.3519049)",,,
66887359,,Rue Théodore Roques,residential,50,True,False,133.648,"LINESTRING (1.4823079 43.3512658, 1.4821138 43.3510425, 1.4818604 43.3507878, 1.4818056 43.3507429, 1.4817042 43.3506598, 1.4815335 43.3505407, 1.481501 43.3505179, 1.4813669 43.350424, 1.4812559 43.3503463)",,,
162177584,,Grande Allée du Ramier,residential,50,False,False,2.625,"LINESTRING (1.4766739 43.3508991, 1.4766944 43.3508808)",,,
162177585,,Grande Allée du Ramier,residential,50,True,False,28.604000000000003,"LINESTRING (1.4766739 43.3508991, 1.4765642 43.350987, 1.4764659 43.351069, 1.4764388 43.3510913)",,,
66912700,,Rue de la République,residential,30,False,True,25.174,"LINESTRING (1.4797834 43.3523931, 1.4795824 43.3522202)",,,
290116632,,Place de la Liberté,residential,30,False,True,15.89,"LINESTRING (1.4797834 43.3523931, 1.4799152 43.3524991)",,,
290116622,,Rue Pasteur,residential,30,False,False,100.984,"LINESTRING (1.4797834 43.3523931, 1.4795857 43.3525293, 1.4793866 43.352696, 1.4789014 43.3530351)",,,
290116634,,Place de la Treille,residential,30,False,True,24.912,"LINESTRING (1.4789014 43.3530351, 1.4791175 43.3531948)",,,
716687832,,Rue Traversière Pasteur,residential,30,False,False,28.586,"LINESTRING (1.4789014 43.3530351, 1.4786524 43.3528526)",,,
290116622,,Rue Pasteur,residential,30,False,False,111.902,"LINESTRING (1.4789014 43.3530351, 1.4787966 43.3531104, 1.478525 43.3532986, 1.4782503 43.3534806, 1.4780858 43.3535754, 1.4779643 43.3535133, 1.4778974 43.353463, 1.4778729 43.3534446)",,,
290116622,,Rue Pasteur,residential,30,False,True,100.984,"LINESTRING (1.4789014 43.3530351, 1.4793866 43.352696, 1.4795857 43.3525293, 1.4797834 43.3523931)",,,
66912701,,Rue Roques,residential,30,False,True,10.435,"LINESTRING (1.4778729 43.3534446, 1.4777739 43.3535048)",,,
66912701,,Rue Roques,residential,30,False,False,89.725,"LINESTRING (1.4778729 43.3534446, 1.4779204 43.3534134, 1.4782336 43.3532075, 1.4784506 43.3530393, 1.4785768 43.3529189, 1.4786393 43.3528639)",,,
290116622,,Rue Pasteur,residential,30,False,True,111.90200000000002,"LINESTRING (1.4778729 43.3534446, 1.4778974 43.353463, 1.4779643 43.3535133, 1.4780858 43.3535754, 1.4782503 43.3534806, 1.478525 43.3532986, 1.4787966 43.3531104, 1.4789014 43.3530351)",,,
128185520,D 622,Rue Anatole France,secondary,30,True,False,65.961,"LINESTRING (1.4784753 43.3516815, 1.479018 43.3517802, 1.47916 43.3517951, 1.4792726 43.3518011)",,,
66912701,,Rue Roques,residential,30,False,False,10.435,"LINESTRING (1.4777739 43.3535048, 1.4778729 43.3534446)",,,
716687834,,Rue Charles de Gaulle,residential,30,False,True,16.819,"LINESTRING (1.4777739 43.3535048, 1.4777933 43.3536554)",,,
716687834,,Rue Charles de Gaulle,residential,30,False,False,56.141,"LINESTRING (1.4777739 43.3535048, 1.4777275 43.3532354, 1.4777359 43.3531773, 1.4777534 43.3531341, 1.477799 43.3530839, 1.4778594 43.3530297)",,,
66912700,,Rue de la République,residential,30,False,False,25.174,"LINESTRING (1.4795824 43.3522202, 1.4797834 43.3523931)",,,
66912700,,Rue de la République,residential,30,False,True,41.689,"LINESTRING (1.4795824 43.3522202, 1.4792327 43.3519447)",,,
66912701,,Rue Roques,residential,30,False,True,102.984,"LINESTRING (1.4795824 43.3522202, 1.479125 43.3525387, 1.4788905 43.3526981, 1.4787083 43.3528109, 1.4786524 43.3528526)",,,
66912698,,Rue François Chancel,residential,30,True,False,29.296,"LINESTRING (1.4792327 43.3519447, 1.4789918 43.3521415)",,,
66912700,,Rue de la République,residential,30,False,False,41.689,"LINESTRING (1.4792327 43.3519447, 1.4795824 43.3522202)",,,
716687834,,Rue Charles de Gaulle,residential,30,False,False,16.819,"LINESTRING (1.4777933 43.3536554, 1.4777739 43.3535048)",,,
67406703,,Rue Henri Barbusse,residential,30,False,False,56.152,"LINESTRING (1.4777933 43.3536554, 1.4783837 43.3537154, 1.4784815 43.3537078)",,,
716687834,,Rue Charles de Gaulle,residential,30,False,True,28.528999999999996,"LINESTRING (1.4777933 43.3536554, 1.477804 43.3537998, 1.4777992 43.3539117)",,,
67406703,,Rue Henri Barbusse,residential,30,False,False,101.18499999999999,"LINESTRING (1.4784815 43.3537078, 1.4786007 43.3536946, 1.4787208 43.3536726, 1.4788806 43.3536243, 1.4790413 43.3535531, 1.4792639 43.3534118, 1.4792823 43.3533739, 1.4792646 43.3533381, 1.4790985 43.3532094)",,,
290116621,,Rue Aristide Briand,residential,30,False,False,78.544,"LINESTRING (1.4784815 43.3537078, 1.4784663 43.3536322, 1.4785948 43.3535091, 1.4788865 43.3533647, 1.4790985 43.3532094)",,,
67406703,,Rue Henri Barbusse,residential,30,False,True,56.152,"LINESTRING (1.4784815 43.3537078, 1.4783837 43.3537154, 1.4777933 43.3536554)",,,
716687834,,Rue Charles de Gaulle,residential,30,False,False,28.528999999999996,"LINESTRING (1.4777992 43.3539117, 1.477804 43.3537998, 1.4777933 43.3536554)",,,
716687834,,Rue Charles de Gaulle,residential,30,False,True,20.240000000000002,"LINESTRING (1.4777992 43.3539117, 1.4777916 43.3539873, 1.4777659 43.3540383, 1.4777274 43.354082)",,,
290116621,,Rue Aristide Briand,residential,30,False,True,2.235,"LINESTRING (1.4791175 43.3531948, 1.4790985 43.3532094)",,,
