osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,ref,width,tunnel
"[142063322, 1185727372]",False,"['Rue de la Maternité', 'Cour Joseph Rambaud']",residential,,"[False, True]",102.613,,"LINESTRING (1.6096956 43.1120271, 1.6096714 43.1121023, 1.6096687 43.1121142, 1.6095944 43.1124425, 1.6102748 43.1125061)",,,,
142063325,False,,residential,,False,41.172,,"LINESTRING (1.6065264 43.112263, 1.6065022 43.112236, 1.6064469 43.1122078, 1.6063647 43.1122115, 1.6063345 43.1122556, 1.606358 43.1122972, 1.6064234 43.1123045, 1.6064821 43.1122837, 1.6065264 43.112263)",,,,
142063325,False,,residential,,True,41.172000000000004,,"LINESTRING (1.6065264 43.112263, 1.6064821 43.1122837, 1.6064234 43.1123045, 1.606358 43.1122972, 1.6063345 43.1122556, 1.6063647 43.1122115, 1.6064469 43.1122078, 1.6065022 43.112236, 1.6065264 43.112263)",,,,
142063325,False,,residential,,True,97.412,,"LINESTRING (1.6065264 43.112263, 1.6065911 43.1123351, 1.6066364 43.112471, 1.6066464 43.1125457, 1.6066431 43.1126351, 1.6066162 43.1127404, 1.6065659 43.1128775, 1.6064687 43.112984, 1.6064536 43.1130379, 1.6065108 43.1130713)",,,,
135604576,True,Rue de l'Agasse,living_street,,False,19.356,,"LINESTRING (1.6110193 43.1124413, 1.6108005 43.1123721)",,,,
142063342,False,Rue de la Vache,residential,,False,94.304,,"LINESTRING (1.6110193 43.1124413, 1.6111815 43.1123236, 1.6112418 43.1122881, 1.6113869 43.1122177, 1.6116292 43.1121277, 1.6117424 43.112091, 1.6119883 43.1119849)",,,,
86922931,False,Rue Saint-Vincent,tertiary,,False,33.602000000000004,,"LINESTRING (1.6065108 43.1130713, 1.6066715 43.1129452, 1.6068167 43.11287)",,D 10,,
86922931,False,Rue Saint-Vincent,tertiary,,True,72.12,,"LINESTRING (1.6065108 43.1130713, 1.6064306 43.1131409, 1.6059909 43.1135969)",,D 10,,
142063325,False,,residential,,False,97.412,,"LINESTRING (1.6065108 43.1130713, 1.6064536 43.1130379, 1.6064687 43.112984, 1.6065659 43.1128775, 1.6066162 43.1127404, 1.6066431 43.1126351, 1.6066464 43.1125457, 1.6066364 43.112471, 1.6065911 43.1123351, 1.6065264 43.112263)",,,,
"[149566307, 585957293]",False,"['Chemin de Bares', 'Impasse des Saules']",residential,,False,607.8610000000001,,"LINESTRING (1.6028412 43.1125712, 1.6028485 43.1125364, 1.6028182 43.112496, 1.6027294 43.1124314, 1.6021793 43.1122367, 1.6021585 43.112219, 1.6021481 43.1121898, 1.6021554 43.1121534, 1.6022142 43.1119897, 1.6022196 43.1119304, 1.6022008 43.1118594, 1.6021579 43.1117968, 1.6020325 43.111623, 1.6019849 43.1115236, 1.6018535 43.1111645, 1.6017053 43.1108163, 1.6016315 43.110689, 1.6016221 43.110641, 1.6016275 43.110594, 1.601657 43.1105534, 1.6017192 43.1105191, 1.6017952 43.1105306, 1.6019078 43.1105754, 1.6020781 43.1106851, 1.6022336 43.1108339, 1.6023517 43.110967, 1.6024978 43.1110405, 1.6028278 43.1111726, 1.6029954 43.1112333, 1.6031255 43.1113166, 1.6032743 43.1114321, 1.6034017 43.1115271, 1.6034353 43.111623, 1.6034004 43.1117601, 1.6034205 43.1118717, 1.6034715 43.1119735, 1.6035533 43.1120616, 1.6036364 43.1121576, 1.6036928 43.1122809, 1.6037612 43.1124571, 1.6037907 43.1125501, 1.6037652 43.1126539, 1.6036968 43.1128106, 1.603668 43.1128361)",,,,
585957292,False,Route de Vicaria,tertiary,80,True,73.307,2,"LINESTRING (1.6028412 43.1125712, 1.6029873 43.1126128, 1.603668 43.1128361)",,D 10,,
86926329,True,Rue Charles de Gaulle,residential,30,False,67.897,,"LINESTRING (1.6101744 43.1159705, 1.6097868 43.1154294)",,,,
135717381,False,Impasse Boulbonne,residential,,True,4.631,,"LINESTRING (1.6101744 43.1159705, 1.6101263 43.1159929)",,,,
871632561,True,Boulevard Delcasse,secondary,,False,15.267,,"LINESTRING (1.613134 43.1112023, 1.6131957 43.1110726)",,D 624,,
775327499,True,,tertiary,,False,18.096,,"LINESTRING (1.613134 43.1112023, 1.6130537 43.1111893, 1.6129157 43.1111694)",,D 10,,
41041413,False,Avenue Irénée Cros,tertiary,,True,50.32899999999999,,"LINESTRING (1.6129157 43.1111694, 1.6125663 43.1113409, 1.6124715 43.1113814, 1.6123946 43.1114143)",,D 10,,
871632562,True,Avenue Irénée Cros,tertiary,,False,25.781,,"LINESTRING (1.6129157 43.1111694, 1.6130961 43.1110809, 1.6131957 43.1110726)",,D 10,,
831184508,True,Rue Jean Gauthier,residential,,False,23.203,,"LINESTRING (1.612645 43.1132716, 1.6125111 43.1133321, 1.6124313 43.1134055)",,,,
831184510,True,Rue Jean Gauthier,residential,30,False,73.137,,"LINESTRING (1.612645 43.1132716, 1.6130034 43.1134457, 1.6134487 43.1133348)",,,,
135604463,False,Rue Monseigneur de Caulet,residential,30,False,19.353,,"LINESTRING (1.609321 43.1143566, 1.609383 43.1143351, 1.6095364 43.114282)",,,,
831184514,True,Cours de Verdun,residential,30,False,73.362,,"LINESTRING (1.609321 43.1143566, 1.6096022 43.1147966, 1.6097031 43.1149545)",,,,
831184517,False,Cours de Verdun,residential,30,True,15.597,,"LINESTRING (1.6097031 43.1149545, 1.6095247 43.1150066)",,,,
"[831184514, 831184516]",True,"['Rue Blanche', 'Cours de Verdun']",residential,30,False,119.737,,"LINESTRING (1.6097031 43.1149545, 1.609787 43.1150858, 1.6100856 43.114996, 1.6109674 43.1147308)",,,,
135719047,False,Grande Rue du Pont Neuf,residential,30,False,22.614,,"LINESTRING (1.608168 43.1164324, 1.6082265 43.1165524, 1.6082614 43.116624)",,,,
"[831184520, 135719049, 135719047]",False,Grande Rue du Pont Neuf,residential,30,True,45.247,,"LINESTRING (1.608168 43.1164324, 1.6081384 43.1163716, 1.6081201 43.1163137, 1.6080217 43.11604)",,,,yes
831184507,False,Rue du Maréchal Clauzel,residential,,True,2.394,,"LINESTRING (1.613353 43.1111737, 1.6133796 43.111183)",,,,
924971082,True,Rue du Maréchal Clauzel,tertiary,,False,6.812,,"LINESTRING (1.613353 43.1111737, 1.613273 43.1111922)",,,,
135604424,False,Boulevard Delcasse,secondary,,False,137.347,,"LINESTRING (1.612983 43.111616, 1.6124839 43.1126628, 1.6124361 43.1127847)",,D 624,,
871632561,True,Boulevard Delcasse,secondary,,False,47.614000000000004,,"LINESTRING (1.612983 43.111616, 1.6130791 43.111363, 1.613092 43.1113307, 1.613134 43.1112023)",,D 624,,
924971085,True,,tertiary,,False,10.632,,"LINESTRING (1.6131957 43.1110726, 1.6133179 43.111107)",,,,
924971084,True,Boulevard Delcasse,secondary,,False,30.36,,"LINESTRING (1.6131957 43.1110726, 1.6132809 43.1109635, 1.6132906 43.110951, 1.6134522 43.1108894)",,D 624,,
871632564,True,,secondary,,False,26.576999999999998,,"LINESTRING (1.6134522 43.1108894, 1.613373 43.1110022, 1.6133179 43.111107)",,D 624,,
924971081,True,,tertiary,,False,11.339,,"LINESTRING (1.613273 43.1111922, 1.613134 43.1112023)",,,,
871632564,True,,secondary,,False,52.829,,"LINESTRING (1.613273 43.1111922, 1.6131837 43.1113618, 1.612983 43.111616)",,D 624,,
871632564,True,,secondary,,False,10.151,,"LINESTRING (1.6133179 43.111107, 1.613273 43.1111922)",,D 624,,
924971083,True,Rue du Maréchal Clauzel,tertiary,,False,7.945,,"LINESTRING (1.6133179 43.111107, 1.613353 43.1111737)",,,,
886387275,False,Impasse Jean Gauthier,residential,,False,27.986,,"LINESTRING (1.6134487 43.1133348, 1.613621 43.1135528)",,,,
886387275,False,Impasse Jean Gauthier,residential,,True,27.986,,"LINESTRING (1.613621 43.1135528, 1.6134487 43.1133348)",,,,
135876278,False,Rue Saint-Antonin,tertiary,,False,46.955000000000005,,"LINESTRING (1.6102748 43.1125061, 1.6103811 43.1121783, 1.6103858 43.1121638, 1.6104345 43.1121029)",,D 10,,
"[86922928, 135876276, 135876278]",False,Rue Saint-Antonin,tertiary,,True,16.977,,"LINESTRING (1.6102748 43.1125061, 1.6102713 43.112517, 1.6102472 43.1125821, 1.6102208 43.1126536)",yes,D 10,,
"[142063322, 1185727372]",False,"['Rue de la Maternité', 'Cour Joseph Rambaud']",residential,,"[False, True]",102.613,,"LINESTRING (1.6102748 43.1125061, 1.6095944 43.1124425, 1.6096687 43.1121142, 1.6096714 43.1121023, 1.6096956 43.1120271)",,,,
86724872,False,Boulevard de la Libération,residential,30,False,150.381,2,"LINESTRING (1.6055353 43.1145296, 1.605587 43.1145441, 1.6056541 43.114563, 1.6063122 43.114907, 1.606458 43.1149934, 1.6067256 43.1152104, 1.6068912 43.1154172)",,,,
1210275360,False,,tertiary,,False,11.764,,"LINESTRING (1.6055353 43.1145296, 1.60553 43.1145468, 1.6055177 43.114562, 1.6054996 43.1145737, 1.6054774 43.1145807, 1.6054534 43.1145824, 1.6054298 43.1145787)",,,,
1210275360,False,,tertiary,,True,12.216999999999999,,"LINESTRING (1.6055353 43.1145296, 1.6055328 43.1145114, 1.6055225 43.1144947, 1.6055054 43.1144812, 1.6054834 43.1144725, 1.6054587 43.1144694, 1.6054339 43.1144722)",,,,
775327500,False,Boulevard de la Libération,tertiary,30,True,108.97500000000001,2,"LINESTRING (1.6054339 43.1144722, 1.6054252 43.1144403, 1.6054084 43.1143781, 1.6054194 43.1141521, 1.6054603 43.1140349, 1.6054984 43.1139258, 1.6057239 43.1136403, 1.6057893 43.1135583)",,,,
1210275360,False,,tertiary,,False,12.216999999999999,,"LINESTRING (1.6054339 43.1144722, 1.6054587 43.1144694, 1.6054834 43.1144725, 1.6055054 43.1144812, 1.6055225 43.1144947, 1.6055328 43.1145114, 1.6055353 43.1145296)",,,,
1210275360,False,,tertiary,,True,15.386000000000001,,"LINESTRING (1.6054339 43.1144722, 1.6054127 43.11448, 1.6053958 43.1144921, 1.6053847 43.1145074, 1.6053804 43.1145244, 1.6053834 43.1145415, 1.6053933 43.1145572, 1.6054093 43.11457, 1.6054298 43.1145787)",,,,
