osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,junction,width
34227948,True,,,residential,,False,98.232,Rue du Papier Couche,"LINESTRING (2.0905858 49.0169786, 2.0906929 49.016881, 2.0909941 49.0162384, 2.0910057 49.0162157, 2.0910362 49.0161518)",,
1020803465,True,,,residential,,False,16.596,,"LINESTRING (2.0905858 49.0169786, 2.0906096 49.017004, 2.0906189 49.0170333, 2.0906127 49.0170628, 2.0905918 49.0170894, 2.0905585 49.0171097)",roundabout,
34227943,False,,,residential,,True,86.044,Rue de la Papeterie,"LINESTRING (2.0906014 49.017304, 2.090738 49.0174204, 2.0909324 49.0175999, 2.0910076 49.0176731, 2.0910797 49.0177342, 2.091144 49.0177642, 2.0912265 49.017784, 2.0913088 49.0177941, 2.0914249 49.0178052)",,
1020803462,True,,,residential,,False,23.258000000000003,Rue de la Papeterie,"LINESTRING (2.0906014 49.017304, 2.0905278 49.0172581, 2.0904936 49.0172192, 2.0904778 49.0171658, 2.0904664 49.0171232)",,
34227937,True,1,D 984,secondary,30,False,6.826,,"LINESTRING (2.0911726 49.0193149, 2.09113 49.0193277, 2.0910836 49.0193314)",roundabout,
1024029651,True,1,D 984,secondary,30,False,18.901,Avenue Roger Guichard,"LINESTRING (2.0911726 49.0193149, 2.0911998 49.0193785, 2.0912567 49.0194755)",,
44313944,False,,,residential,,True,48.31699999999999,,"LINESTRING (2.0957464 49.0200514, 2.0956151 49.0200079, 2.0955795 49.0199903, 2.0952773 49.0198368, 2.0952206 49.0197921)",,
25163649,False,,,tertiary,,True,40.769,Rue de l'Ormetteau,"LINESTRING (2.0973416 49.0229027, 2.097751 49.022653)",,
1191736027,True,,,tertiary,,False,15.827,Rue de l'Ormetteau,"LINESTRING (2.0973416 49.0229027, 2.0972589 49.0230343)",,
806962408,False,2,D 984,secondary,30,False,158.103,Avenue Roger Guichard,"LINESTRING (2.0954464 49.0230711, 2.094465 49.0223633, 2.094387 49.022306, 2.0941637 49.0221419, 2.0939956 49.0220145)",,
806962409,True,1,D 984,secondary,30,False,49.980000000000004,Avenue Roger Guichard,"LINESTRING (2.0954464 49.0230711, 2.0957511 49.0232499, 2.0958153 49.0232901, 2.0959029 49.0233448, 2.0959465 49.023378)",,
806962410,True,1,D 984,secondary,30,False,35.622,Avenue Roger Guichard,"LINESTRING (2.0962173 49.0236506, 2.0958886 49.0234136)",,
806962411,True,,,tertiary_link,,False,33.258,,"LINESTRING (2.0962173 49.0236506, 2.0961448 49.0235666, 2.0959558 49.0234306, 2.0959385 49.0234159)",,
806963535,False,2,D 984,secondary,30,False,8.027,Avenue Roger Guichard,"LINESTRING (2.0922916 49.0204573, 2.0922286 49.0203981)",,
806963537,True,1,D 984,secondary,30,False,27.915,Avenue Roger Guichard,"LINESTRING (2.0922916 49.0204573, 2.0924758 49.0206104, 2.0925279 49.0206548)",,
806963535,False,2,D 984,secondary,30,True,8.027,Avenue Roger Guichard,"LINESTRING (2.0922286 49.0203981, 2.0922916 49.0204573)",,
806963541,True,1,D 984,secondary,30,False,40.833999999999996,Avenue Roger Guichard,"LINESTRING (2.0922286 49.0203981, 2.092113 49.0203194, 2.0920004 49.0202143, 2.0919114 49.0200987)",,
806962408,False,2,D 984,secondary,30,True,148.397,Avenue Roger Guichard,"LINESTRING (2.0927965 49.0209372, 2.0937182 49.0217958, 2.0938508 49.0219057, 2.0939956 49.0220145)",,
806963536,True,1,D 984,secondary,30,False,23.619,Avenue Roger Guichard,"LINESTRING (2.0927965 49.0209372, 2.0925908 49.0207813, 2.0925855 49.0207761)",,
806963539,False,2,D 984,secondary,30,False,84.151,Avenue Roger Guichard,"LINESTRING (2.0919114 49.0200987, 2.0912567 49.0194755)",,
806963540,True,1,D 984,secondary,30,False,40.701,Avenue Roger Guichard,"LINESTRING (2.0919114 49.0200987, 2.092046 49.0202011, 2.0921519 49.020304, 2.0922286 49.0203981)",,
806962412,True,,,tertiary_link,,False,3.647,,"LINESTRING (2.0959385 49.0234159, 2.0958886 49.0234136)",,
806962411,True,,,tertiary_link,,False,4.635999999999999,,"LINESTRING (2.0959385 49.0234159, 2.0959314 49.0234059, 2.0959324 49.0233973, 2.0959344 49.0233886, 2.0959465 49.023378)",,
806962409,True,1,D 984,secondary,30,False,4.562,Avenue Roger Guichard,"LINESTRING (2.0959465 49.023378, 2.0959873 49.0234091)",,
806962411,True,,,tertiary_link,,False,9.161,,"LINESTRING (2.0959465 49.023378, 2.0959649 49.0233646, 2.0959802 49.0233553, 2.0959964 49.0233499, 2.0960537 49.0233404)",,
806962412,True,,,tertiary_link,,False,3.677,,"LINESTRING (2.0959873 49.0234091, 2.095971 49.0234136, 2.0959549 49.0234153, 2.0959385 49.0234159)",,
806962410,True,1,D 984,secondary,30,False,49.93,Avenue Roger Guichard,"LINESTRING (2.0958886 49.0234136, 2.0958318 49.0233759, 2.0957611 49.0233236, 2.0957149 49.0232893, 2.0954464 49.0230711)",,
52122128,False,,,residential,,True,49.493,Sente de la Danne,"LINESTRING (2.0973108 49.0223142, 2.097751 49.022653)",,
25163648,False,,,tertiary,,True,47.658,Square du 19 Mars 1962,"LINESTRING (2.0972278 49.0230931, 2.0975534 49.0233283, 2.0976737 49.0234063)",,
860314029,True,,,tertiary,,False,13.255,,"LINESTRING (2.0972278 49.0230931, 2.097204 49.0230999, 2.0971781 49.0231012, 2.097153 49.0230969, 2.0971315 49.0230873, 2.097116 49.0230737, 2.0971082 49.0230574, 2.097109 49.0230404)",roundabout,
860314028,True,,,tertiary,,False,17.807,Rue de l'Ormetteau,"LINESTRING (2.0971527 49.0230042, 2.0973416 49.0229027)",,
860314029,True,,,tertiary,,False,9.479,,"LINESTRING (2.0971527 49.0230042, 2.0971777 49.0229997, 2.0972037 49.0230009, 2.0972275 49.0230077, 2.0972466 49.0230192, 2.0972589 49.0230343)",roundabout,
33701473,False,,,residential,40,False,79.12100000000001,Rue des Écoles,"LINESTRING (2.097109 49.0230404, 2.0969538 49.0231234, 2.0968627 49.0231556, 2.0967726 49.0231581, 2.0966737 49.0231325, 2.096259 49.0228621)",,
860314029,True,,,tertiary,,False,5.3069999999999995,,"LINESTRING (2.097109 49.0230404, 2.0971174 49.0230255, 2.0971325 49.023013, 2.0971527 49.0230042)",roundabout,
34227918,False,,,living_street,20,True,174.559,Rue de Conflans,"LINESTRING (2.0939956 49.0220145, 2.0940032 49.0220897, 2.0940755 49.0222101, 2.0942149 49.0223965, 2.0943704 49.0226044, 2.094731 49.0230498, 2.0949518 49.0232607, 2.0949903 49.0233058, 2.0950252 49.0233656, 2.0950388 49.0234149)",,
806962408,False,2,D 984,secondary,30,False,148.397,Avenue Roger Guichard,"LINESTRING (2.0939956 49.0220145, 2.0938508 49.0219057, 2.0937182 49.0217958, 2.0927965 49.0209372)",,
806962408,False,2,D 984,secondary,30,True,158.103,Avenue Roger Guichard,"LINESTRING (2.0939956 49.0220145, 2.0941637 49.0221419, 2.094387 49.022306, 2.094465 49.0223633, 2.0954464 49.0230711)",,
1020803463,True,,,residential,,False,22.072000000000003,Rue de la Papeterie,"LINESTRING (2.0905585 49.0171097, 2.0905555 49.0171951, 2.0905707 49.0172394, 2.0906014 49.017304)",,
1020803465,True,,,residential,,False,7.014,,"LINESTRING (2.0905585 49.0171097, 2.0905298 49.017119, 2.0904985 49.0171236, 2.0904664 49.0171232)",roundabout,
33701469,False,,,residential,,True,194.046,Rue des Écoles,"LINESTRING (2.0916011 49.0184989, 2.0916492 49.0185482, 2.0917054 49.0186059, 2.0917396 49.018659, 2.0918192 49.018776, 2.0919068 49.0189374, 2.0919567 49.0190278, 2.0920117 49.0191068, 2.0920968 49.0192086, 2.0927802 49.0198284, 2.0929563 49.0199881)",,
806963538,True,,,secondary_link,,False,15.799000000000001,,"LINESTRING (2.0925279 49.0206548, 2.092608 49.0207489, 2.0926103 49.0207539, 2.0926097 49.0207593, 2.0926062 49.0207643, 2.0925998 49.0207696, 2.0925855 49.0207761)",,
1024029654,True,1,D 984,secondary,30,False,37.239,Avenue Roger Guichard,"LINESTRING (2.0925279 49.0206548, 2.0926501 49.0207494, 2.0927965 49.0209372)",,
33714901,False,,,residential,30,False,48.472,Rue de la Gare,"LINESTRING (2.0913154 49.0205168, 2.0913037 49.0204088, 2.0912888 49.0200813)",,
1231027882,True,,,residential,,False,7.765000000000001,,"LINESTRING (2.0913154 49.0205168, 2.0913331 49.0205176, 2.0913491 49.0205225, 2.0913614 49.0205309, 2.0913682 49.0205417, 2.0913687 49.0205533, 2.0913627 49.0205643)",roundabout,
1231027882,True,,,residential,,False,2.588,,"LINESTRING (2.0913627 49.0205643, 2.091351 49.020573, 2.0913353 49.0205785)",roundabout,
989687537,False,,,residential,15,False,128.155,Rue de Neuville,"LINESTRING (2.0912755 49.0205375, 2.0912071 49.0205162, 2.0911118 49.0204907, 2.0898911 49.0200467, 2.089728 49.0199924)",,
1231027882,True,,,residential,,False,3.886,,"LINESTRING (2.0912755 49.0205375, 2.0912845 49.0205275, 2.0912984 49.0205202, 2.0913154 49.0205168)",roundabout,
