osmid,name,highway,oneway,reversed,length,geometry,access,junction,ref,maxspeed,bridge,lanes
38739181,Rue du Général Quinivet,secondary,False,False,65.563,"LINESTRING (-2.9706122 48.069078, -2.9709793 48.0690645, -2.9710106 48.0690634, -2.9711261 48.0690541, -2.9712089 48.0690394, -2.9712748 48.0690308, -2.971488 48.0690169)",,,D 764,,,
119225187,Rue du Chêne,residential,True,False,199.81300000000002,"LINESTRING (-2.9706122 48.069078, -2.9705331 48.0688266, -2.9704626 48.0686277, -2.970423 48.068477, -2.9703774 48.0681896, -2.9703779 48.0680917, -2.9703818 48.0673794, -2.9703923 48.0673543, -2.970401 48.0673385, -2.9704221 48.0673005)",,,,,,
262514060,,residential,True,False,4.619,"LINESTRING (-2.9694795 48.067462, -2.9694768 48.0674205)",,,,,,
119225109,Rue de la Fontaine,residential,False,True,154.827,"LINESTRING (-2.9694795 48.067462, -2.9694797 48.0676824, -2.9694594 48.0678507, -2.9694 48.0681161, -2.9693173 48.0682756, -2.968936 48.068781)",,,,,,
84066209,Rue Édouard Branly,residential,False,False,76.724,"LINESTRING (-2.9728143 48.0670697, -2.9728504 48.067126, -2.9729176 48.0672468, -2.9729697 48.0673157, -2.9730373 48.0673898, -2.9731105 48.0674634, -2.9732248 48.0675578, -2.9733044 48.0676144, -2.9733473 48.0676534)",,,,,,
84066209,Rue Édouard Branly,residential,False,True,337.66,"LINESTRING (-2.9728143 48.0670697, -2.9727568 48.0669684, -2.972697 48.0668347, -2.972664 48.0667347, -2.9726427 48.0666319, -2.9726332 48.0665379, -2.9726277 48.0662889, -2.9726138 48.0658603, -2.9725999 48.0656192, -2.9725788 48.0654957, -2.9725174 48.0654098, -2.9723289 48.065155, -2.9721142 48.0648592, -2.9719976 48.0646925, -2.971917 48.0645546, -2.9718688 48.0643554, -2.9718688 48.0643197, -2.9718688 48.0641524)",,,,,,
121525938,,secondary,True,False,12.408999999999999,"LINESTRING (-2.9685663 48.0654987, -2.9685412 48.0655024, -2.9685167 48.0655166, -2.9685081 48.0655314, -2.9685091 48.0655478, -2.9685156 48.0655582, -2.9685274 48.0655677, -2.9685495 48.0655758)",,roundabout,,50,,
1018829404,Quai d'Arcole,secondary,False,True,35.917,"LINESTRING (-2.9685663 48.0654987, -2.9686032 48.0653563, -2.9686047 48.0653526, -2.9686346 48.065277, -2.9686695 48.0651834)",,,,,,
121525937,Quai du Niemen,secondary,False,False,40.732,"LINESTRING (-2.9685495 48.0655758, -2.9684793 48.065737, -2.9684422 48.0658416, -2.9684143 48.0659306)",,,,,,
121525938,,secondary,True,False,6.9910000000000005,"LINESTRING (-2.9685495 48.0655758, -2.9685757 48.0655768, -2.968604 48.0655679, -2.9686193 48.0655543, -2.968622 48.0655471)",,roundabout,,50,,
121525930,,secondary,True,False,12.825,"LINESTRING (-2.9683525 48.0670914, -2.968318 48.0670905, -2.9682849 48.067097, -2.9682567 48.0671104, -2.9682365 48.0671291, -2.9682264 48.0671511)",,roundabout,,50,,
"[355771939, 525888812]",Quai du Niemen,secondary,False,True,130.93900000000002,"LINESTRING (-2.9683525 48.0670914, -2.9683672 48.0669985, -2.9683698 48.0669546, -2.9683719 48.0669084, -2.9683712 48.0668676, -2.9683625 48.0668255, -2.9683343 48.0667207, -2.9682988 48.0665961, -2.9682793 48.0665275, -2.9682645 48.0664602, -2.9682792 48.0663641, -2.9682986 48.0662833, -2.9684033 48.0659642, -2.9684143 48.0659306)",,,,,,
84066265,Rue de Friedland,residential,False,False,78.351,"LINESTRING (-2.9682264 48.0671511, -2.9680661 48.0671189, -2.9680131 48.0671106, -2.9673043 48.0670073, -2.9671997 48.0669918)",,,,,,
121525930,,secondary,True,False,17.666999999999998,"LINESTRING (-2.9682264 48.0671511, -2.9682273 48.0671738, -2.968239 48.0671951, -2.9682603 48.0672128, -2.9682888 48.0672251, -2.9683217 48.0672307, -2.9683556 48.067229, -2.9683869 48.0672202)",,roundabout,,50,,
121525930,,secondary,True,False,18.535,"LINESTRING (-2.9683869 48.0672202, -2.9684135 48.0672043, -2.9684306 48.0671835, -2.9684364 48.06716, -2.9684301 48.0671365, -2.9684125 48.0671158, -2.9683856 48.0671002, -2.9683525 48.0670914)",,roundabout,,50,,
"[121525931, 1022256455]",Quai de Presbourg,secondary,False,False,186.002,"LINESTRING (-2.9683869 48.0672202, -2.9684533 48.0673041, -2.9684989 48.0673668, -2.968515 48.0674367, -2.9685089 48.0675336, -2.968507 48.067564, -2.9684901 48.0676072, -2.9684567 48.0676923, -2.9683804 48.0678613, -2.9683326 48.0679673, -2.9681557 48.0683172, -2.9680832 48.0684252, -2.9679879 48.0685194, -2.9677956 48.0686539, -2.9677149 48.0687413)",,,,50,,
"[199679408, 1022354585, 199679405]",Rue Jean Leperdit,secondary,False,False,140.673,"LINESTRING (-2.9612883 48.0685866, -2.9613771 48.0685441, -2.9617678 48.0683792, -2.9618629 48.0683391, -2.9623139 48.0681598, -2.9624586 48.0681094, -2.9626291 48.0680627, -2.9629547 48.0680042)",,,,30,yes,
38739181,Rue du Général Quinivet,secondary,False,False,26.681,"LINESTRING (-2.9702532 48.0690828, -2.9706122 48.069078)",,,D 764,,,
38739181,Rue du Général Quinivet,secondary,False,True,110.706,"LINESTRING (-2.9702532 48.0690828, -2.9688594 48.0691013, -2.9687636 48.0691026)",,,D 764,,,
274506635,Rue du Médecin-Général Robic,residential,False,True,56.859,"LINESTRING (-2.9631281 48.0670608, -2.9631402 48.0670169, -2.9631603 48.0669774, -2.9631898 48.0669326, -2.9632234 48.0669048, -2.9635841 48.0666646)",,,,30,,
914767604,Rue du Médecin-Général Robic,residential,True,False,105.785,"LINESTRING (-2.9631281 48.0670608, -2.9630785 48.0672803, -2.9629994 48.0676155, -2.9629712 48.0677867, -2.9629547 48.0680042)",,,,30,,
290375477,Rue du Deuxième Chasseur à Cheval,tertiary,False,True,219.713,"LINESTRING (-2.9708955 48.061273, -2.9709041 48.0613402, -2.9709039 48.0613796, -2.9708433 48.0616697, -2.9707074 48.0621969, -2.9706045 48.0626154, -2.9705418 48.0627989, -2.970435 48.0630254, -2.97037 48.0631634, -2.9703519 48.0632085)",,,D 2,30,,
388921072,Rue Henri Gaillard,tertiary,True,False,38.468,"LINESTRING (-2.9708955 48.061273, -2.9709545 48.0612692, -2.9710161 48.0612581, -2.971066 48.061238, -2.9711039 48.0612117, -2.9711823 48.0611554, -2.9712638 48.0610583)",,,D 130,50,,
388921081,Rue du Deuxième Chasseur à Cheval,tertiary,False,True,14.889,"LINESTRING (-2.9708955 48.061273, -2.9708858 48.0611898, -2.9708799 48.0611395)",,,D 2,,,
184342171,Rue Albert Calmette,residential,False,False,245.162,"LINESTRING (-2.9737359 48.0604373, -2.9737189 48.0604691, -2.9728357 48.0621224, -2.9726457 48.0624686, -2.9726159 48.0625109)",,,,,,
539515663,Rue Henri Gaillard,tertiary,False,True,69.624,"LINESTRING (-2.9737359 48.0604373, -2.9733946 48.0604038, -2.9732877 48.0603995, -2.9731594 48.0604042, -2.9730329 48.0604198, -2.9728155 48.060465)",,,D 130,50,,
184342127,,residential,False,True,114.297,"LINESTRING (-2.9632457 48.0606174, -2.9632609 48.060696, -2.9632448 48.0607587, -2.9631948 48.0608162, -2.9631134 48.0608564, -2.9622471 48.0611719, -2.9621693 48.0612472)",,,,,,
83058564,Avenue Parmentier,residential,False,False,15.682,"LINESTRING (-2.9621693 48.0612472, -2.9619627 48.0612759)",,,,,,
83058564,Avenue Parmentier,residential,False,True,211.14100000000002,"LINESTRING (-2.9621693 48.0612472, -2.9626936 48.0611594, -2.9630517 48.0610958, -2.9632824 48.0610492, -2.9635224 48.0609873, -2.9637196 48.0609273, -2.9639503 48.060843, -2.9646463 48.0606198, -2.9648231 48.0605963)",,,,,,
184342127,,residential,False,False,114.297,"LINESTRING (-2.9621693 48.0612472, -2.9622471 48.0611719, -2.9631134 48.0608564, -2.9631948 48.0608162, -2.9632448 48.0607587, -2.9632609 48.060696, -2.9632457 48.0606174)",,,,,,
83058564,Avenue Parmentier,residential,False,True,15.682,"LINESTRING (-2.9619627 48.0612759, -2.9621693 48.0612472)",,,,,,
389619197,,living_street,False,False,94.311,"LINESTRING (-2.9619627 48.0612759, -2.9622967 48.0617245, -2.9620155 48.0617916, -2.9617953 48.0618021)",,,,,,
184342124,Rue du Chapeau Rouge,residential,False,False,31.961999999999996,"LINESTRING (-2.9737778 48.0624032, -2.9738903 48.0623682, -2.9741543 48.0622648)",,,,,,
184342124,Rue du Chapeau Rouge,residential,False,True,53.05500000000001,"LINESTRING (-2.9737778 48.0624032, -2.9736931 48.0624487, -2.9736206 48.0624943, -2.9735697 48.0625417, -2.9734957 48.062642, -2.9733913 48.0627946)",,,,,,
199679482,Rue du Chapeau Rouge,residential,False,True,26.2,"LINESTRING (-2.9737778 48.0624032, -2.9737858 48.0622263, -2.9737891 48.0621677)",,,,,,
184342171,Rue Albert Calmette,residential,False,True,245.162,"LINESTRING (-2.9726159 48.0625109, -2.9726457 48.0624686, -2.9728357 48.0621224, -2.9737189 48.0604691, -2.9737359 48.0604373)",,,,,,
184342200,Rue Salvador Allende,residential,False,False,65.754,"LINESTRING (-2.9726159 48.0625109, -2.9731122 48.0627051, -2.9732538 48.0627541, -2.9733913 48.0627946)",,,,,,
184342200,Rue Salvador Allende,residential,False,True,70.059,"LINESTRING (-2.9726159 48.0625109, -2.9718911 48.0621926, -2.9718268 48.0621662)",,,,,,
184342124,Rue du Chapeau Rouge,residential,False,False,53.05500000000001,"LINESTRING (-2.9733913 48.0627946, -2.9734957 48.062642, -2.9735697 48.0625417, -2.9736206 48.0624943, -2.9736931 48.0624487, -2.9737778 48.0624032)",,,,,,
184342200,Rue Salvador Allende,residential,False,True,65.75399999999999,"LINESTRING (-2.9733913 48.0627946, -2.9732538 48.0627541, -2.9731122 48.0627051, -2.9726159 48.0625109)",,,,,,
207087773,Rue de la Providence,residential,False,False,74.376,"LINESTRING (-2.9647279 48.0666042, -2.9646994 48.0666724, -2.9646343 48.0667175, -2.964505 48.0667575, -2.9639073 48.0669425)",,,,30,,
274506623,Rue de Caïnin,residential,False,True,43.996,"LINESTRING (-2.9647279 48.0666042, -2.9647457 48.0665491, -2.964835 48.0662736, -2.9648532 48.0662175)",,,,30,,
327863274,Rue de Friedland,residential,False,False,56.143,"LINESTRING (-2.9647279 48.0666042, -2.964638 48.0665882, -2.9641557 48.0665026, -2.9639977 48.0664745)",,,,30,,
1238041721,Rue de Friedland,residential,False,True,59.98,"LINESTRING (-2.9647279 48.0666042, -2.9653952 48.0667035, -2.9655158 48.0667214)",,,,,,
274506624,Rue Jean-Marie de La Mennais,residential,True,False,59.019999999999996,"LINESTRING (-2.9635841 48.0666646, -2.9635117 48.0666154, -2.9634125 48.066541, -2.9632703 48.066428, -2.9630919 48.0662739, -2.9630762 48.0662573)",,,,30,,
274506635,Rue du Médecin-Général Robic,residential,False,False,56.859,"LINESTRING (-2.9635841 48.0666646, -2.9632234 48.0669048, -2.9631898 48.0669326, -2.9631603 48.0669774, -2.9631402 48.0670169, -2.9631281 48.0670608)",,,,30,,
388687505,Rue Saint-Jory,residential,False,False,39.657,"LINESTRING (-2.9635841 48.0666646, -2.9638902 48.066467, -2.9639977 48.0664745)",,,,30,,
207087773,Rue de la Providence,residential,False,True,74.37599999999999,"LINESTRING (-2.9639073 48.0669425, -2.964505 48.0667575, -2.9646343 48.0667175, -2.9646994 48.0666724, -2.9647279 48.0666042)",,,,30,,
"[199679408, 1022354585, 199679405]",Rue Jean Leperdit,secondary,False,True,140.673,"LINESTRING (-2.9629547 48.0680042, -2.9626291 48.0680627, -2.9624586 48.0681094, -2.9623139 48.0681598, -2.9618629 48.0683391, -2.9617678 48.0683792, -2.9613771 48.0685441, -2.9612883 48.0685866)",,,,30,yes,
327863278,Rue du Médecin-Général Robic,residential,True,False,97.861,"LINESTRING (-2.9629547 48.0680042, -2.9629687 48.0680638, -2.963006 48.0682232, -2.9630122 48.0682496, -2.9631034 48.0685955, -2.9631531 48.068874)",,,,,,
914767605,Rue Jean Leperdit,secondary,False,False,59.018,"LINESTRING (-2.9629547 48.0680042, -2.9630581 48.0679918, -2.963214 48.0679731, -2.963454 48.0679471, -2.9635519 48.0679408, -2.9636539 48.0679381, -2.963741 48.0679417)",,,,,,
199679482,Rue du Chapeau Rouge,residential,False,False,26.2,"LINESTRING (-2.9737891 48.0621677, -2.9737858 48.0622263, -2.9737778 48.0624032)",,,,,,
199679618,Rue du Chapeau Rouge,residential,False,True,33.233000000000004,"LINESTRING (-2.9737891 48.0621677, -2.973998 48.0621679, -2.9740585 48.0621696, -2.9740879 48.0621789, -2.9741003 48.0621887, -2.9741543 48.0622648)",,,,,,
184342124,Rue du Chapeau Rouge,residential,False,True,31.961999999999996,"LINESTRING (-2.9741543 48.0622648, -2.9738903 48.0623682, -2.9737778 48.0624032)",,,,,,
199679618,Rue du Chapeau Rouge,residential,False,False,33.233,"LINESTRING (-2.9741543 48.0622648, -2.9741003 48.0621887, -2.9740879 48.0621789, -2.9740585 48.0621696, -2.973998 48.0621679, -2.9737891 48.0621677)",,,,,,
199688482,Rue François Mauriac,residential,False,True,58.094,"LINESTRING (-2.9734724 48.0637395, -2.9736093 48.0637376, -2.9737448 48.0637272, -2.9738647 48.0637216, -2.9739183 48.0637253, -2.9739974 48.063747, -2.9740905 48.0637819, -2.9742076 48.0638357)",,,,,,
199688470,Rue François Mauriac,residential,False,False,181.98000000000002,"LINESTRING (-2.9742076 48.0638357, -2.9741845 48.0638664, -2.9741755 48.0638957, -2.974176 48.0639508, -2.9741991 48.0640799, -2.974202 48.0641299, -2.9741836 48.0641535, -2.9741074 48.0641959, -2.9740609 48.0642072, -2.9736912 48.064227, -2.9736333 48.0642393, -2.9735755 48.0642676, -2.9735063 48.0642996, -2.9734428 48.0643138, -2.9733116 48.0643241, -2.9724706 48.0643656, -2.97229 48.0643835)",,,,,,
199688482,Rue François Mauriac,residential,False,False,58.094,"LINESTRING (-2.9742076 48.0638357, -2.9740905 48.0637819, -2.9739974 48.063747, -2.9739183 48.0637253, -2.9738647 48.0637216, -2.9737448 48.0637272, -2.9736093 48.0637376, -2.9734724 48.0637395)",,,,,,
84066209,Rue Édouard Branly,residential,False,True,11.464,"LINESTRING (-2.9718688 48.0641524, -2.9718688 48.0640493)",,,,,,
84066209,Rue Édouard Branly,residential,False,False,337.66,"LINESTRING (-2.9718688 48.0641524, -2.9718688 48.0643197, -2.9718688 48.0643554, -2.971917 48.0645546, -2.9719976 48.0646925, -2.9721142 48.0648592, -2.9723289 48.065155, -2.9725174 48.0654098, -2.9725788 48.0654957, -2.9725999 48.0656192, -2.9726138 48.0658603, -2.9726277 48.0662889, -2.9726332 48.0665379, -2.9726427 48.0666319, -2.972664 48.0667347, -2.972697 48.0668347, -2.9727568 48.0669684, -2.9728143 48.0670697)",,,,,,
199688454,Rue Pablo Neruda,residential,True,False,33.449,"LINESTRING (-2.9718688 48.0641524, -2.9719401 48.064152, -2.9719875 48.0641534, -2.9720309 48.0641598, -2.9720678 48.0641714, -2.9720908 48.0641844, -2.9721377 48.0642238, -2.9722245 48.0642978)",,,,,,
199688452,Rue Pablo Neruda,residential,False,False,10.701,"LINESTRING (-2.9722245 48.0642978, -2.97229 48.0643835)",,,,,,
199688453,Rue Pablo Neruda,residential,True,False,41.279,"LINESTRING (-2.9722245 48.0642978, -2.9721416 48.0641604, -2.9720987 48.0641178, -2.9720509 48.0640904, -2.971999 48.0640711, -2.9719382 48.0640575, -2.9718688 48.0640493)",,,,,,
199688452,Rue Pablo Neruda,residential,False,True,10.701,"LINESTRING (-2.97229 48.0643835, -2.9722245 48.0642978)",,,,,,
199688452,Rue Pablo Neruda,residential,False,False,85.009,"LINESTRING (-2.97229 48.0643835, -2.9723622 48.0644745, -2.972448 48.0645752, -2.9725497 48.0646752, -2.9726535 48.0647619, -2.9728401 48.0648893, -2.9729951 48.0649765)",,,,,,
199688470,Rue François Mauriac,residential,False,True,181.98,"LINESTRING (-2.97229 48.0643835, -2.9724706 48.0643656, -2.9733116 48.0643241, -2.9734428 48.0643138, -2.9735063 48.0642996, -2.9735755 48.0642676, -2.9736333 48.0642393, -2.9736912 48.064227, -2.9740609 48.0642072, -2.9741074 48.0641959, -2.9741836 48.0641535, -2.974202 48.0641299, -2.9741991 48.0640799, -2.974176 48.0639508, -2.9741755 48.0638957, -2.9741845 48.0638664, -2.9742076 48.0638357)",,,,,,
199688452,Rue Pablo Neruda,residential,False,True,85.009,"LINESTRING (-2.9729951 48.0649765, -2.9728401 48.0648893, -2.9726535 48.0647619, -2.9725497 48.0646752, -2.972448 48.0645752, -2.9723622 48.0644745, -2.97229 48.0643835)",,,,,,
388791937,Rue Julien Guidard,secondary,False,False,24.767,"LINESTRING (-2.9707435 48.0673595, -2.9704221 48.0673005)",,,,,,
199688472,,residential,False,True,23.509,"LINESTRING (-2.9707435 48.0673595, -2.9707661 48.0673061, -2.970811 48.0671982, -2.9708258 48.0671554)",,,,,,
388791937,Rue Julien Guidard,secondary,False,True,44.013,"LINESTRING (-2.9707435 48.0673595, -2.9710169 48.0674024, -2.9711441 48.0674169, -2.971324 48.0674372)",,,,,,
83058563,Rue Julien Guidard,secondary,True,False,137.744,"LINESTRING (-2.9731285 48.0677058, -2.9726027 48.0675889, -2.9723789 48.06755, -2.9717636 48.0674842, -2.9715071 48.067458, -2.971324 48.0674372)",,,,,,
1146953366,Rue du Général Quinivet,tertiary,True,False,6.26,"LINESTRING (-2.9741896 48.0689185, -2.9741996 48.0689744)",,,,,,
83058563,Rue Julien Guidard,secondary,True,False,147.843,"LINESTRING (-2.9741896 48.0689185, -2.9741404 48.0686854, -2.9740765 48.0685024, -2.9740496 48.0684376, -2.9740016 48.0683723, -2.9738587 48.0682113, -2.973633 48.0679743, -2.9735242 48.0678684, -2.9734691 48.0678187, -2.9734312 48.0677899, -2.9734047 48.0677772, -2.9733414 48.0677552)",,,,,,
388791944,Rue du Général Quinivet,secondary,True,False,33.329,"LINESTRING (-2.9741896 48.0689185, -2.9740525 48.0689163, -2.9740062 48.068918, -2.9739046 48.0689235, -2.9737449 48.0689457)",,,D 764,70,,
535510467,Rue du Général Quinivet,secondary,False,True,41.563,"LINESTRING (-2.9737449 48.0689457, -2.9731864 48.0689664)",,,D 764,,,
199688456,Rue du Général Quinivet,secondary,True,False,23.244,"LINESTRING (-2.9737449 48.0689457, -2.9739082 48.0689616, -2.974056 48.0689612)",,,D 764,70,,
535510467,Rue du Général Quinivet,secondary,False,False,41.563,"LINESTRING (-2.9731864 48.0689664, -2.9737449 48.0689457)",,,D 764,,,
199688480,Rue Roger Cotte,residential,True,False,140.63100000000003,"LINESTRING (-2.9731864 48.0689664, -2.9731836 48.0689368, -2.9731553 48.0686316, -2.9731286 48.0683218, -2.9730962 48.067797, -2.9731158 48.0677432, -2.9731285 48.0677058)",,,,,,
535510467,Rue du Général Quinivet,secondary,False,True,80.49499999999999,"LINESTRING (-2.9731864 48.0689664, -2.9730973 48.068971, -2.9723064 48.0690022, -2.9722007 48.0690043, -2.9721052 48.0690104)",,,D 764,,,
199688484,Rue du Général Quinivet,tertiary,True,False,11.004,"LINESTRING (-2.974056 48.0689612, -2.9741896 48.0689185)",,,,,,
1018829408,Rue du Général Quinivet,secondary,True,False,10.771,"LINESTRING (-2.974056 48.0689612, -2.9741996 48.0689744)",,,D 764,70,,
388701029,Place Anne de Bretagne,residential,False,False,11.792,"LINESTRING (-2.9666189 48.0676958, -2.9665871 48.0677997)",,,,,,
388701029,Place Anne de Bretagne,residential,False,True,40.739,"LINESTRING (-2.9666189 48.0676958, -2.9667062 48.0673341)",,,,,,
184342188,Rue du Pont,residential,False,False,7.975,"LINESTRING (-2.9673559 48.068592, -2.9672544 48.0685687)",yes,,,,,
184342188,Rue du Pont,residential,False,True,25.054,"LINESTRING (-2.9673559 48.068592, -2.9676156 48.0687357)",yes,,,,,
206715739,Place Anne de Bretagne,residential,True,False,51.157,"LINESTRING (-2.9659378 48.0676287, -2.9666189 48.0676958)",,,,,,
274506629,Rue du Général de Gaulle,secondary,False,False,29.604,"LINESTRING (-2.9647509 48.0689024, -2.9646801 48.0691014, -2.9646547 48.0691607)",,,D 767,,,
274506629,Rue du Général de Gaulle,secondary,False,True,16.743,"LINESTRING (-2.9647509 48.0689024, -2.96478 48.0688194, -2.9648023 48.0687558)",,,D 767,,,
207208360,Rue de la Motte,living_street,True,False,89.835,"LINESTRING (-2.9659428 48.0688462, -2.9658069 48.0688326, -2.9655502 48.0688263, -2.965476 48.0688343, -2.9652323 48.06888, -2.9650666 48.0689007, -2.9649051 48.0689132, -2.9648528 48.0689123, -2.9648375 48.0689108, -2.9647509 48.0689024)",,,,20,,
388687501,Place Ruinet du Tailly,living_street,False,False,83.28399999999999,"LINESTRING (-2.9659428 48.0688462, -2.9662361 48.0688756, -2.9669469 48.0691545)",,,,20,,
184342188,Rue du Pont,residential,False,True,27.335,"LINESTRING (-2.9668997 48.0685035, -2.9672544 48.0685687)",yes,,,,,
206715742,Rue de l'Ancien Pont,residential,True,False,45.335,"LINESTRING (-2.9668997 48.0685035, -2.9670032 48.0687914, -2.9670348 48.068901)",,,,,,
114576846,Rue Joseph Le Goff,residential,False,False,34.166000000000004,"LINESTRING (-2.969046 48.0603414, -2.9691746 48.06036, -2.9694953 48.0604065)",,,,,,
206715741,Rue de la Cendre,residential,True,False,41.831,"LINESTRING (-2.9670348 48.068901, -2.9673559 48.068592)",,,,50,,
914767613,Rue de l'Ancien Pont,residential,False,True,18.313000000000002,"LINESTRING (-2.9670348 48.068901, -2.9670752 48.0690177, -2.9671115 48.0690555)",,,,,,
627498282,Quai du Couvent,secondary,False,False,16.455,"LINESTRING (-2.9671115 48.0690555, -2.9669469 48.0691545)",,,,50,,
"[627498282, 274506621]",Quai du Couvent,secondary,False,True,46.774,"LINESTRING (-2.9671115 48.0690555, -2.9673621 48.0689242, -2.9676061 48.0687953)",,,,50,,
914767613,Rue de l'Ancien Pont,residential,False,False,18.313000000000002,"LINESTRING (-2.9671115 48.0690555, -2.9670752 48.0690177, -2.9670348 48.068901)",,,,,,
627498282,Quai du Couvent,secondary,False,True,16.455,"LINESTRING (-2.9669469 48.0691545, -2.9671115 48.0690555)",,,,50,,
388687501,Place Ruinet du Tailly,living_street,False,True,83.28399999999999,"LINESTRING (-2.9669469 48.0691545, -2.9662361 48.0688756, -2.9659428 48.0688462)",,,,20,,
262514048,Quai Ernest Plessis,secondary,False,False,119.91799999999998,"LINESTRING (-2.9691998 48.066741, -2.9691877 48.0666958, -2.969181 48.0666269, -2.9692033 48.0664628, -2.9694262 48.0658853, -2.9694469 48.0657441, -2.9694443 48.0656837)",,,,,,
525888817,,secondary,True,False,34.29,"LINESTRING (-2.9691998 48.066741, -2.969259 48.0669058, -2.9693289 48.0670366)",,,,,,
262514060,,residential,True,False,17.143,"LINESTRING (-2.9694768 48.0674205, -2.9694899 48.06736, -2.9695462 48.0672749)",,,,,,
247045496,Rue Raoul Follereau,residential,False,False,176.654,"LINESTRING (-2.9633226 48.0619759, -2.9632904 48.0618818, -2.9632462 48.0618406, -2.9631778 48.0618191, -2.9631134 48.0618218, -2.9629927 48.0618513, -2.9627071 48.0619222, -2.9624737 48.0619697, -2.9622484 48.0620046, -2.9618474 48.062044, -2.9614974 48.0620656, -2.9611487 48.0620951)",,,,50,,
247045498,Rue de Ker Rimoad,residential,False,True,9.92,"LINESTRING (-2.9611487 48.0620951, -2.9611068 48.0620104)",,,,50,,
247045496,Rue Raoul Follereau,residential,False,True,176.65399999999997,"LINESTRING (-2.9611487 48.0620951, -2.9614974 48.0620656, -2.9618474 48.062044, -2.9622484 48.0620046, -2.9624737 48.0619697, -2.9627071 48.0619222, -2.9629927 48.0618513, -2.9631134 48.0618218, -2.9631778 48.0618191, -2.9632462 48.0618406, -2.9632904 48.0618818, -2.9633226 48.0619759)",,,,50,,
247045498,Rue de Ker Rimoad,residential,False,False,77.713,"LINESTRING (-2.9611487 48.0620951, -2.9611702 48.0621695, -2.961193 48.0622726, -2.9612117 48.062407, -2.9612184 48.062572, -2.9612305 48.0627907)",,,,50,,
247045498,Rue de Ker Rimoad,residential,False,False,9.92,"LINESTRING (-2.9611068 48.0620104, -2.9611487 48.0620951)",,,,50,,
247045498,Rue de Ker Rimoad,residential,False,True,77.71300000000001,"LINESTRING (-2.9612305 48.0627907, -2.9612184 48.062572, -2.9612117 48.062407, -2.961193 48.0622726, -2.9611702 48.0621695, -2.9611487 48.0620951)",,,,50,,
207087781,Rue Frédéric de Lourmel,residential,False,False,60.470000000000006,"LINESTRING (-2.9638778 48.0687304, -2.9638577 48.0685332, -2.9638067 48.0682697, -2.9637846 48.0681906)",,,,,,
388764612,Rue Noble,residential,True,False,68.789,"LINESTRING (-2.9638778 48.0687304, -2.9644115 48.0687352, -2.9648023 48.0687558)",,,,,,
274506627,Rue Édouard Lorois,secondary,False,False,50.999,"LINESTRING (-2.9643727 48.0679821, -2.9647442 48.0680098, -2.9648917 48.0680246, -2.9650503 48.0680508)",,,,,,
"[1191235097, 274506627]",Rue Édouard Lorois,secondary,False,True,47.155,"LINESTRING (-2.9643727 48.0679821, -2.9641125 48.0679641, -2.9639784 48.0679556, -2.9638443 48.0679471, -2.963741 48.0679417)",,,,,,
274506630,Rue du Théâtre,residential,True,False,64.613,"LINESTRING (-2.9643727 48.0679821, -2.9643445 48.0681674, -2.964334 48.0681905, -2.9643019 48.0682029, -2.9637846 48.0681906)",,,,,,
388758860,Rue du Paradis,living_street,False,True,94.80799999999999,"LINESTRING (-2.9640843 48.0671307, -2.9642659 48.0671195, -2.964739 48.0671268, -2.9653503 48.0671971)",,,,,,
"[121525931, 1022256455]",Quai de Presbourg,secondary,False,True,186.002,"LINESTRING (-2.9677149 48.0687413, -2.9677956 48.0686539, -2.9679879 48.0685194, -2.9680832 48.0684252, -2.9681557 48.0683172, -2.9683326 48.0679673, -2.9683804 48.0678613, -2.9684567 48.0676923, -2.9684901 48.0676072, -2.968507 48.067564, -2.9685089 48.0675336, -2.968515 48.0674367, -2.9684989 48.0673668, -2.9684533 48.0673041, -2.9683869 48.0672202)",,,,50,,
627498283,,secondary,True,False,8.278,"LINESTRING (-2.9677149 48.0687413, -2.9676985 48.0687312, -2.9676781 48.0687252, -2.9676559 48.068724, -2.9676343 48.0687276, -2.9676156 48.0687357)",,roundabout,,,,
38739181,Rue du Général Quinivet,secondary,False,True,65.563,"LINESTRING (-2.971488 48.0690169, -2.9712748 48.0690308, -2.9712089 48.0690394, -2.9711261 48.0690541, -2.9710106 48.0690634, -2.9709793 48.0690645, -2.9706122 48.069078)",,,D 764,,,
259053706,Rue du Général Quinivet,secondary,False,False,46.038,"LINESTRING (-2.971488 48.0690169, -2.9716699 48.0690034, -2.9717467 48.0690048, -2.9718595 48.0690121, -2.9719469 48.0690174, -2.9721052 48.0690104)",,,D 764,,,
262507698,Chemin du Bout de la Lande,residential,False,True,79.841,"LINESTRING (-2.9703519 48.0632085, -2.9705088 48.0632779, -2.9708755 48.0636371, -2.9709245 48.0637911)",,,,30,,
290375477,Rue du Deuxième Chasseur à Cheval,tertiary,False,False,219.713,"LINESTRING (-2.9703519 48.0632085, -2.97037 48.0631634, -2.970435 48.0630254, -2.9705418 48.0627989, -2.9706045 48.0626154, -2.9707074 48.0621969, -2.9708433 48.0616697, -2.9709039 48.0613796, -2.9709041 48.0613402, -2.9708955 48.061273)",,,D 2,30,,
290375477,Rue du Deuxième Chasseur à Cheval,tertiary,False,True,116.281,"LINESTRING (-2.9703519 48.0632085, -2.970164 48.0636759, -2.9700261 48.0641095, -2.9699964 48.0642263)",,,D 2,30,,
