osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,lanes,access
32863173,residential,,,True,False,54.382999999999996,"LINESTRING (2.2270022 48.9867547, 2.2270968 48.9867229, 2.2275569 48.9865682, 2.2276655 48.9865317)",,Rue de Viernheim,,
32863174,residential,50,,False,False,82.893,"LINESTRING (2.2270022 48.9867547, 2.2270195 48.9867785, 2.2272715 48.9871255, 2.2268229 48.9872848)",,Rue du Centre,,
32863174,residential,50,,False,True,165.576,"LINESTRING (2.2270022 48.9867547, 2.2268972 48.986621, 2.2267808 48.9864728, 2.2266873 48.9864793, 2.2263386 48.9865036, 2.2262144 48.9865122, 2.2261672 48.9864377, 2.2257697 48.9858103, 2.2257475 48.9857752)",,Rue du Centre,,
660469354,residential,,,True,False,67.461,"LINESTRING (2.2276655 48.9865317, 2.2279686 48.9864254, 2.2283996 48.9862743, 2.2284388 48.9862606, 2.2284809 48.9862458)",,Rue de Viernheim,,
32863170,residential,,,False,True,54.426,"LINESTRING (2.2257475 48.9857752, 2.225091 48.9860075)",,Rue Traversière,,
32863170,residential,,,False,False,74.452,"LINESTRING (2.2257475 48.9857752, 2.226015 48.9856813, 2.2264484 48.9855291, 2.2266471 48.9854593)",,Rue Traversière,,
32863174,residential,50,,False,False,165.576,"LINESTRING (2.2257475 48.9857752, 2.2257697 48.9858103, 2.2261672 48.9864377, 2.2262144 48.9865122, 2.2263386 48.9865036, 2.2266873 48.9864793, 2.2267808 48.9864728, 2.2268972 48.986621, 2.2270022 48.9867547)",,Rue du Centre,,
32863172,residential,,,False,False,173.543,"LINESTRING (2.2268229 48.9872848, 2.2276301 48.9876351, 2.2282493 48.9884107, 2.2282857 48.9884547)",,Rue Henri,,
32863172,residential,,,False,True,39.765,"LINESTRING (2.2268229 48.9872848, 2.2266506 48.9872047, 2.226364 48.987317)",,Rue Henri,,
32863174,residential,50,,False,True,82.893,"LINESTRING (2.2268229 48.9872848, 2.2272715 48.9871255, 2.2270195 48.9867785, 2.2270022 48.9867547)",,Rue du Centre,,
32863180,residential,,,False,False,59.023,"LINESTRING (2.2349667 48.9893525, 2.2347745 48.9888369)",,Rue Xavier Privas,,
32863177,residential,,,False,False,51.793,"LINESTRING (2.2349667 48.9893525, 2.2350146 48.9893476, 2.2356679 48.9892801)",,Rue Jean Jaurès,,
32863177,residential,,,False,True,126.26,"LINESTRING (2.2349667 48.9893525, 2.2349302 48.9893565, 2.2333458 48.9895288, 2.2332596 48.9895382)",,Rue Jean Jaurès,,
32863180,residential,,,False,True,153.249,"LINESTRING (2.2342753 48.9874982, 2.2347745 48.9888369)",,Rue Xavier Privas,,
32843631,living_street,,,False,True,95.632,"LINESTRING (2.2342753 48.9874982, 2.2342913 48.987382, 2.2343129 48.9873503, 2.2353372 48.9871259)",,Petit Chemin du Bel Air,,
1090591483,residential,,,False,False,59.321999999999996,"LINESTRING (2.2342753 48.9874982, 2.2343706 48.9874941, 2.2344114 48.9874924, 2.2350589 48.9876212)",,Rue du Bel-Air,,
1090591483,residential,,,False,True,53.546,"LINESTRING (2.2342753 48.9874982, 2.234215 48.9874971, 2.233704 48.9875029, 2.2335522 48.987465)",,Rue du Bel-Air,,
32863177,residential,,,False,False,51.918,"LINESTRING (2.2356679 48.9892801, 2.2363708 48.9892076)",,Rue Jean Jaurès,,
32863181,residential,,,False,False,189.739,"LINESTRING (2.2356679 48.9892801, 2.2350589 48.9876212)",,Rue Willette,,
32863177,residential,,,False,True,51.793,"LINESTRING (2.2356679 48.9892801, 2.2350146 48.9893476, 2.2349667 48.9893525)",,Rue Jean Jaurès,,
32863181,residential,,,False,True,189.739,"LINESTRING (2.2350589 48.9876212, 2.2356679 48.9892801)",,Rue Willette,,
1090591483,residential,,,False,False,60.948,"LINESTRING (2.2350589 48.9876212, 2.2358457 48.9878052)",,Rue du Bel-Air,,
1090591483,residential,,,False,True,59.321999999999996,"LINESTRING (2.2350589 48.9876212, 2.2344114 48.9874924, 2.2343706 48.9874941, 2.2342753 48.9874982)",,Rue du Bel-Air,,
32863182,living_street,,,False,True,15.864,"LINESTRING (2.2345139 48.9890179, 2.2344397 48.9888838)",,Rue de la Paix,,
32891699,residential,30,,False,False,157.993,"LINESTRING (2.2306494 48.9889403, 2.2307027 48.9889218, 2.2307236 48.9889145, 2.2324907 48.9883002, 2.2325627 48.9882751)",,Rue Jean Mermoz,,
77055478,residential,,,False,True,75.94500000000001,"LINESTRING (2.2306494 48.9889403, 2.2305616 48.988971, 2.2301747 48.9891063, 2.2300299 48.9891054, 2.2299217 48.9890827, 2.2298253 48.989016, 2.2297386 48.9889778)",,Rue Aline,,
1125358501,tertiary,30,,False,False,42.978,"LINESTRING (2.2306494 48.9889403, 2.2304785 48.9887402, 2.2304631 48.9887221, 2.2303615 48.9886031)",D 139,Boulevard Maurice Berteaux,2,
1125358501,tertiary,30,,False,True,99.27499999999999,"LINESTRING (2.2306494 48.9889403, 2.2307444 48.9890601, 2.2312094 48.9896466, 2.2312419 48.9896876, 2.2312774 48.9897323)",D 139,Boulevard Maurice Berteaux,2,
100128016,residential,30,,True,False,35.066,"LINESTRING (2.233745 48.9904216, 2.233586 48.990124)",,Rue de la Station,,
32891706,residential,,,False,True,155.60199999999998,"LINESTRING (2.2356929 48.9899076, 2.2336435 48.9901184, 2.233586 48.990124)",,Rue Lucien Clément,,
32891706,residential,,,False,False,155.60199999999998,"LINESTRING (2.233586 48.990124, 2.2336435 48.9901184, 2.2356929 48.9899076)",,Rue Lucien Clément,,
100128016,residential,30,,True,False,69.364,"LINESTRING (2.233586 48.990124, 2.2335557 48.9900615, 2.2332737 48.9895615, 2.2332596 48.9895382)",,Rue de la Station,,
32863177,residential,,,False,True,53.69,"LINESTRING (2.237097 48.9891298, 2.2363708 48.9892076)",,Rue Jean Jaurès,,
32891707,residential,,,False,True,125.113,"LINESTRING (2.237097 48.9891298, 2.2370893 48.9891045, 2.2366809 48.9880383)",,Rue Raspail,,
32914090,residential,,,False,False,5.438,"LINESTRING (2.2327247 48.9815779, 2.2327769 48.9816128)",,Avenue des Capucines,,
32914090,residential,,,False,True,26.578,"LINESTRING (2.2343457 48.9819437, 2.2339999 48.9820187)",,Avenue des Capucines,,
32914090,residential,,,False,False,26.578,"LINESTRING (2.2339999 48.9820187, 2.2343457 48.9819437)",,Avenue des Capucines,,
32914090,residential,,,False,True,122.62199999999999,"LINESTRING (2.2339999 48.9820187, 2.2333181 48.9821776, 2.2331421 48.9818822, 2.233094 48.9818015, 2.232918 48.9816931, 2.2328927 48.9816776, 2.2328383 48.9816537)",,Avenue des Capucines,,
32722138,residential,50,,True,False,155.158,"LINESTRING (2.234808 48.9839993, 2.2348462 48.9840526, 2.2354566 48.9848117, 2.235483 48.9848447, 2.2355026 48.98488, 2.2355105 48.984905, 2.2355088 48.9849284, 2.2354938 48.9849486, 2.2353913 48.9850546, 2.2353579 48.9850785, 2.2353167 48.9850962, 2.2352569 48.9851113, 2.2351094 48.9851345)",,Boulevard de l'Hôtel de Ville,,
964013085,tertiary,30,,False,False,98.03399999999999,"LINESTRING (2.234808 48.9839993, 2.2349932 48.9840122, 2.235774 48.984078, 2.2360108 48.984098, 2.2361417 48.9841038)",D 140,Rue d'Ermont,2,
964013085,tertiary,30,,False,True,78.315,"LINESTRING (2.234808 48.9839993, 2.2346372 48.983983, 2.2340548 48.9839356, 2.233745 48.9839031)",D 140,Rue d'Ermont,2,
32914100,living_street,,,False,False,107.259,"LINESTRING (2.2353731 48.9825989, 2.2358017 48.9834211, 2.2359465 48.9834105)",,Square de la Source,,
32914100,living_street,,,False,True,107.259,"LINESTRING (2.2359465 48.9834105, 2.2358017 48.9834211, 2.2353731 48.9825989)",,Square de la Source,,
381938471,residential,,,True,False,3.037,"LINESTRING (2.2359465 48.9834105, 2.2359495 48.9834197, 2.2359553 48.9834372)",,Rue des Pavillons,,
33290307,residential,,,False,True,62.52,"LINESTRING (2.2272284 48.9894463, 2.2271913 48.9894613, 2.2264764 48.9897157)",,Rue Louis Sébillon,,
310878300,residential,,,True,False,43.801,"LINESTRING (2.2272284 48.9894463, 2.226946 48.9891337, 2.2269235 48.989107)",,Rue du Plessis-Bouchard,,
508737171,residential,,,False,True,50.134,"LINESTRING (2.2268063 48.9901112, 2.2264764 48.9897157)",,Rue des Javeleurs,,
310878300,residential,,,True,False,101.686,"LINESTRING (2.225658 48.9874439, 2.2255382 48.9871952, 2.2253283 48.9867596, 2.2252427 48.986571)",,Rue du Plessis-Bouchard,,
33290329,residential,,,False,False,118.688,"LINESTRING (2.2250644 48.9891508, 2.2264376 48.9887043, 2.2264739 48.9886925, 2.2265219 48.9886769)",,Rue des Prés,,
33290374,living_street,,,False,False,22.157999999999998,"LINESTRING (2.2250644 48.9891508, 2.2250494 48.9891299, 2.2249354 48.9889704)",,Résidence les Prés,,
310878300,residential,,,True,False,23.097,"LINESTRING (2.2250086 48.9862688, 2.2248544 48.9860874)",,Rue du Plessis-Bouchard,,
33290374,living_street,,,False,False,156.945,"LINESTRING (2.2249354 48.9889704, 2.2247845 48.9889749, 2.224661 48.988954, 2.2245901 48.9889095, 2.2244453 48.9885579, 2.2245195 48.9884744, 2.2246637 48.9884584, 2.224817 48.988508, 2.2250098 48.9888725, 2.2249354 48.9889704)",,Résidence les Prés,,
33290374,living_street,,,False,True,156.945,"LINESTRING (2.2249354 48.9889704, 2.2250098 48.9888725, 2.224817 48.988508, 2.2246637 48.9884584, 2.2245195 48.9884744, 2.2244453 48.9885579, 2.2245901 48.9889095, 2.224661 48.988954, 2.2247845 48.9889749, 2.2249354 48.9889704)",,Résidence les Prés,,
33290374,living_street,,,False,True,22.157999999999998,"LINESTRING (2.2249354 48.9889704, 2.2250494 48.9891299, 2.2250644 48.9891508)",,Résidence les Prés,,
310878300,residential,,,True,False,37.698,"LINESTRING (2.2252427 48.986571, 2.2251947 48.9865058, 2.2250086 48.9862688)",,Rue du Plessis-Bouchard,,
32853540,residential,30,,False,True,41.773,"LINESTRING (2.2274362 48.9823003, 2.2275967 48.9819397)",,Rue Gabriel Bertin,,
32853540,residential,30,,False,False,40.25,"LINESTRING (2.2274362 48.9823003, 2.227327 48.9824735, 2.2273117 48.9825307, 2.2273962 48.9826331)",,Rue Gabriel Bertin,,
33300945,residential,30,,False,False,127.765,"LINESTRING (2.2274362 48.9823003, 2.2274641 48.9822974, 2.2275097 48.9822904, 2.2290324 48.9820524, 2.2291398 48.9820356)",,Avenue des Bois,,
28915532,secondary,50,,True,False,36.468,"LINESTRING (2.2318479 48.9821607, 2.2321985 48.981927)",D 14,Rue de Paris,2,
33300945,residential,30,,False,True,233.577,"LINESTRING (2.2318479 48.9821607, 2.2318137 48.9821334, 2.2317808 48.9820998, 2.2317502 48.9820686, 2.2314441 48.9816825, 2.2311841 48.9817225, 2.2311736 48.9817241, 2.2291398 48.9820356)",,Avenue des Bois,,
33300945,residential,30,,False,False,233.577,"LINESTRING (2.2291398 48.9820356, 2.2311736 48.9817241, 2.2311841 48.9817225, 2.2314441 48.9816825, 2.2317502 48.9820686, 2.2317808 48.9820998, 2.2318137 48.9821334, 2.2318479 48.9821607)",,Avenue des Bois,,
33300945,residential,30,,False,True,127.76500000000001,"LINESTRING (2.2291398 48.9820356, 2.2290324 48.9820524, 2.2275097 48.9822904, 2.2274641 48.9822974, 2.2274362 48.9823003)",,Avenue des Bois,,
951889820,residential,,,False,True,25.397,"LINESTRING (2.2248482 48.9834393, 2.2245667 48.9835736)",,Chemin du Puits de la Barre,,
"[33487529, 951889820, 924037599]",residential,40,,False,False,111.38,"LINESTRING (2.2248482 48.9834393, 2.2249692 48.9833659, 2.2254673 48.9829292, 2.2254426 48.9828762, 2.2253371 48.9828269, 2.2250794 48.9827065)",,Chemin du Puits de la Barre,,
1229651502,residential,,,False,False,35.669,"LINESTRING (2.2248482 48.9834393, 2.2248079 48.9835158, 2.2247435 48.9836655, 2.2247212 48.9837485)",,,,
33487518,residential,,,False,False,22.48,"LINESTRING (2.2245667 48.9835736, 2.2247212 48.9837485)",,Rue de Cormeilles,,
951889820,residential,,,False,False,25.397,"LINESTRING (2.2245667 48.9835736, 2.2248482 48.9834393)",,Chemin du Puits de la Barre,,
1087232512,residential,,,True,False,88.853,"LINESTRING (2.2245667 48.9835736, 2.2245117 48.9835172, 2.2239507 48.9829411, 2.223911 48.9829003)",,Rue de Cormeilles,,
33536567,residential,40,,False,True,14.265,"LINESTRING (2.2261973 48.981707, 2.2260386 48.9816321)",,Chemin sous les Regards,,
"[984160598, 33536567]",residential,"['40', '30']",,False,False,105.519,"LINESTRING (2.2261973 48.981707, 2.2263139 48.9817285, 2.2266046 48.9817814, 2.2269563 48.9818163, 2.2275588 48.9819326, 2.2275967 48.9819397)",,Chemin sous les Regards,,
"[1235136923, 924037599]",residential,40,,False,True,137.959,"LINESTRING (2.2261973 48.981707, 2.2261101 48.9818066, 2.2255671 48.9822726, 2.2250794 48.9827065)",,Chemin du Puits de la Barre,,
33487517,residential,30,,False,False,13.018,"LINESTRING (2.2265249 48.9831574, 2.2265755 48.9831405, 2.2266463 48.9830756)",,Rue des Bouleaux,,
"[924659452, 33487517]",residential,30,,False,True,141.31799999999998,"LINESTRING (2.2265249 48.9831574, 2.2256799 48.9834353, 2.2256336 48.9834757, 2.2256355 48.983525, 2.2260117 48.9840173)",,Rue des Bouleaux,,
924656592,residential,,,False,True,67.528,"LINESTRING (2.2265249 48.9831574, 2.2265705 48.9831811, 2.2269569 48.9836906)",,Rue des Peupliers,,
334451444,living_street,,,False,True,52.55,"LINESTRING (2.2260117 48.9840173, 2.2253746 48.9842376)",,Rue des Peupliers,,
334451444,living_street,,,False,False,77.95599999999999,"LINESTRING (2.2260117 48.9840173, 2.226516 48.983843, 2.2269569 48.9836906)",,Rue des Peupliers,,
"[924659452, 33487517]",residential,30,,False,False,141.31799999999998,"LINESTRING (2.2260117 48.9840173, 2.2256355 48.983525, 2.2256336 48.9834757, 2.2256799 48.9834353, 2.2265249 48.9831574)",,Rue des Bouleaux,,
161157737,secondary,50,,False,True,3.993,"LINESTRING (2.2256658 48.9847723, 2.2257103 48.9847514)",D 14,Rue du Général Leclerc,2,
33487518,residential,,,False,True,62.709,"LINESTRING (2.2256658 48.9847723, 2.2256349 48.9847334, 2.2256145 48.9847146, 2.2254386 48.9845343, 2.2252953 48.9843883, 2.2252092 48.9842948)",,Rue de Cormeilles,,
"[161157737, 761422589]",secondary,50,,False,False,132.866,"LINESTRING (2.2256658 48.9847723, 2.2255349 48.9848369, 2.2250031 48.9850995, 2.2243514 48.9854311, 2.2243124 48.985451, 2.2242208 48.9854992)",D 14,Rue du Général Leclerc,2,
33487517,residential,30,,False,True,39.149,"LINESTRING (2.2269811 48.9828005, 2.2266463 48.9830756)",,Rue des Bouleaux,,
33487528,residential,,,False,False,86.746,"LINESTRING (2.2269811 48.9828005, 2.2275311 48.9834921)",,Allée des Cèdres,,
33487517,residential,30,,False,False,35.730000000000004,"LINESTRING (2.2269811 48.9828005, 2.2270399 48.9827706, 2.2273461 48.9826636, 2.2273962 48.9826331)",,Rue des Bouleaux,,
"[336905270, 951889351]",residential,40,,False,True,69.783,"LINESTRING (2.223911 48.9829003, 2.2240504 48.9828426, 2.2245562 48.9826334, 2.22472 48.9825657)",,Chemin du Puits de la Barre,,
33487528,residential,,,False,True,86.746,"LINESTRING (2.2275311 48.9834921, 2.2269811 48.9828005)",,Allée des Cèdres,,
334451444,living_street,,,False,True,47.36,"LINESTRING (2.2275311 48.9834921, 2.2269569 48.9836906)",,Rue des Peupliers,,
334451444,living_street,,,False,False,62.027,"LINESTRING (2.2275311 48.9834921, 2.2282334 48.9832493, 2.2282831 48.9832321)",,Rue des Peupliers,,
"[32853540, 97683439]",residential,"['30', '50']",,False,False,47.50599999999999,"LINESTRING (2.2282831 48.9832321, 2.2283593 48.9833244, 2.2284396 48.9834215, 2.2285119 48.9835036, 2.2285443 48.9835416, 2.2285587 48.9835586, 2.2285888 48.9836088)",,Rue Gabriel Bertin,,
32853540,residential,30,,False,True,93.214,"LINESTRING (2.2282831 48.9832321, 2.228259 48.9832002, 2.2279889 48.9829931, 2.2277789 48.9828714, 2.2273962 48.9826331)",,Rue Gabriel Bertin,,
334451444,living_street,,,False,True,62.027,"LINESTRING (2.2282831 48.9832321, 2.2282334 48.9832493, 2.2275311 48.9834921)",,Rue des Peupliers,,
"[984158659, 984158685, 984158590]",residential,30,,False,False,69.83800000000001,"LINESTRING (2.2282831 48.9832321, 2.2288973 48.9830062, 2.2289301 48.9829942, 2.229118 48.9829251)",,Rue de l'Église,,
33487518,residential,,,False,False,62.709,"LINESTRING (2.2252092 48.9842948, 2.2252953 48.9843883, 2.2254386 48.9845343, 2.2256145 48.9847146, 2.2256349 48.9847334, 2.2256658 48.9847723)",,Rue de Cormeilles,,
33487518,residential,,,False,True,70.41499999999999,"LINESTRING (2.2252092 48.9842948, 2.2250723 48.9841412, 2.2247212 48.9837485)",,Rue de Cormeilles,,
334451444,living_street,,,False,False,47.36,"LINESTRING (2.2269569 48.9836906, 2.2275311 48.9834921)",,Rue des Peupliers,,
334451444,living_street,,,False,True,77.95599999999999,"LINESTRING (2.2269569 48.9836906, 2.226516 48.983843, 2.2260117 48.9840173)",,Rue des Peupliers,,
924656592,residential,,,False,False,67.528,"LINESTRING (2.2269569 48.9836906, 2.2265705 48.9831811, 2.2265249 48.9831574)",,Rue des Peupliers,,
32853540,residential,30,,False,False,41.773,"LINESTRING (2.2275967 48.9819397, 2.2274362 48.9823003)",,Rue Gabriel Bertin,,
"[984160598, 33536567]",residential,"['40', '30']",,False,True,105.51899999999999,"LINESTRING (2.2275967 48.9819397, 2.2275588 48.9819326, 2.2269563 48.9818163, 2.2266046 48.9817814, 2.2263139 48.9817285, 2.2261973 48.981707)",,Chemin sous les Regards,,
"[984158659, 984158685, 984158590]",residential,30,,False,True,69.838,"LINESTRING (2.229118 48.9829251, 2.2289301 48.9829942, 2.2288973 48.9830062, 2.2282831 48.9832321)",,Rue de l'Église,,
32914090,residential,,,False,True,4.962,"LINESTRING (2.2328383 48.9816537, 2.2327906 48.9816219)",,Avenue des Capucines,,
32914090,residential,,,False,False,122.622,"LINESTRING (2.2328383 48.9816537, 2.2328927 48.9816776, 2.232918 48.9816931, 2.233094 48.9818015, 2.2331421 48.9818822, 2.2333181 48.9821776, 2.2339999 48.9820187)",,Avenue des Capucines,,
"[952543330, 35358782]",secondary,50,,True,False,237.65200000000002,"LINESTRING (2.2328383 48.9816537, 2.2327327 48.9817228, 2.231555 48.9824447, 2.2310392 48.9827545, 2.230971 48.9828, 2.2308697 48.9828751, 2.2307825 48.9829363, 2.2306994 48.9829851, 2.2306377 48.9830181, 2.2305682 48.9830489, 2.2305317 48.9830775, 2.2305136 48.9831016, 2.2305021 48.983131)",D 14,Rue de Paris,2,
42409005,tertiary,50,,True,False,11.422,"LINESTRING (2.236724 48.9862922, 2.2366766 48.9861943)",D 403,3e Avenue,,
727053708,secondary,50,,True,False,73.92999999999999,"LINESTRING (2.236724 48.9862922, 2.2365314 48.9863621, 2.2364873 48.9863737, 2.2357944 48.9865543)",D 508,Boulevard du Bel Air,,
964013093,tertiary,50,,True,False,11.824,"LINESTRING (2.2367476 48.9861604, 2.2368079 48.9862591)",D 403,3e Avenue,1,
35358735,secondary,50,,True,False,21.538,"LINESTRING (2.2367476 48.9861604, 2.2368622 48.9861005, 2.2369871 48.9860476)",D 508,Boulevard du Bel Air,2,
727053708,secondary,50,,True,False,7.143,"LINESTRING (2.2368079 48.9862591, 2.236724 48.9862922)",D 508,Boulevard du Bel Air,,
42408229,residential,,,True,False,123.73199999999999,"LINESTRING (2.2368079 48.9862591, 2.2369076 48.9864514, 2.2369775 48.9866164, 2.2369688 48.9867416, 2.2369721 48.9868121, 2.2370201 48.9869212, 2.2371613 48.9872738, 2.237168 48.9873018, 2.2371861 48.9873358)",,Rue de l'Orme Saint-Edme,,
42408227,residential,50,roundabout,True,False,9.394,"LINESTRING (2.2370786 48.9873699, 2.2370969 48.9873525, 2.2371231 48.9873402, 2.237154 48.9873344, 2.2371861 48.9873358)",,,,
42408290,residential,,,True,False,65.799,"LINESTRING (2.2370786 48.9873699, 2.2370167 48.9872178, 2.236879 48.986793)",,Rue de l'Orme Saint-Edme,2,
39682845,secondary,50,,False,True,34.847,"LINESTRING (2.2353697 48.9866976, 2.2357944 48.9865543)",,Boulevard du Bel Air,2,
32827346,living_street,,,False,False,67.187,"LINESTRING (2.2353697 48.9866976, 2.2353258 48.9866484, 2.2349044 48.9865256, 2.2345317 48.9865309)",,Rue Jean Lurçat,,destination
39682845,secondary,50,,False,False,157.09199999999998,"LINESTRING (2.2353697 48.9866976, 2.2352412 48.9867487, 2.2343968 48.9870583, 2.2337406 48.9873505, 2.2335401 48.9874398)",,Boulevard du Bel Air,2,
42408401,secondary_link,50,,True,False,35.086999999999996,"LINESTRING (2.2366326 48.9858613, 2.236684 48.9859322, 2.2367311 48.9859698, 2.2367581 48.9859857, 2.2367912 48.9860052, 2.2369871 48.9860476)",,3e Avenue,,
964013093,tertiary,50,,True,False,34.302,"LINESTRING (2.2366326 48.9858613, 2.2366904 48.9860168, 2.2367008 48.9860449, 2.2367476 48.9861604)",D 403,3e Avenue,1,
558191114,tertiary,50,,True,False,48.519999999999996,"LINESTRING (2.2364077 48.9846455, 2.2364212 48.9846054, 2.2364595 48.9844979, 2.2364911 48.9844355, 2.2365218 48.9843896, 2.2365701 48.9843434, 2.2365875 48.9843264, 2.2365975 48.9843093, 2.236607 48.9842774, 2.2366128 48.9842359)",D 403,3e Avenue,1,
42409006,tertiary,50,roundabout,True,False,9.334,"LINESTRING (2.2368997 48.9840695, 2.2369191 48.9840862, 2.2369406 48.9841143, 2.2369507 48.9841451)",,Rond-Point des Carreaux,,
"[964013091, 35358764, 964013092]",tertiary,50,,True,False,185.33499999999998,"LINESTRING (2.2367959 48.9842793, 2.2367578 48.9842956, 2.2367129 48.9843185, 2.2366612 48.984352, 2.2366332 48.9843765, 2.2365654 48.9844573, 2.2365 48.9845852, 2.2364689 48.9846849, 2.2364394 48.9848053, 2.2364178 48.9849453, 2.2364195 48.9850248, 2.2364201 48.9850528, 2.2364225 48.9850725, 2.2364332 48.9851975, 2.2364517 48.9853033, 2.2364729 48.9853959, 2.2364951 48.9854711, 2.2365855 48.9857271, 2.2366326 48.9858613)",D 403,3e Avenue,"['1', '2', '3']",
42409006,tertiary,50,roundabout,True,False,14.878,"LINESTRING (2.2367959 48.9842793, 2.2367437 48.9842816, 2.2366979 48.9842747, 2.2366513 48.9842591, 2.2366128 48.9842359)",,Rond-Point des Carreaux,,
42409006,tertiary,50,roundabout,True,False,6.605,"LINESTRING (2.2366128 48.9842359, 2.2365931 48.9842168, 2.236579 48.9841958, 2.2365736 48.9841829)",,Rond-Point des Carreaux,,
42409006,tertiary,50,roundabout,True,False,13.98,"LINESTRING (2.2365736 48.9841829, 2.2365693 48.9841516, 2.2365769 48.9841206, 2.2365961 48.9840918, 2.2366256 48.984067)",,Rond-Point des Carreaux,,
42409118,tertiary,50,,True,False,32.934,"LINESTRING (2.2365736 48.9841829, 2.2365063 48.9841597, 2.2364265 48.9841469, 2.2362679 48.9841305, 2.2361417 48.9841038)",D 140,Rue d'Ermont,,
42409006,tertiary,50,roundabout,True,False,10.494,"LINESTRING (2.2366256 48.984067, 2.2366636 48.9840479, 2.2367077 48.9840355, 2.2367551 48.9840307)",,Rond-Point des Carreaux,,
42409006,tertiary,50,roundabout,True,False,11.687999999999999,"LINESTRING (2.2367551 48.9840307, 2.2368029 48.9840338, 2.236848 48.9840446, 2.2368997 48.9840695)",,Rond-Point des Carreaux,,
32849449,residential,,,False,True,15.780999999999999,"LINESTRING (2.2369507 48.9841451, 2.2369999 48.9841567, 2.2370374 48.9841656, 2.2371615 48.984165)",,Rue des Fossés Trempés,,
42409006,tertiary,50,roundabout,True,False,20.470000000000002,"LINESTRING (2.2369507 48.9841451, 2.2369491 48.9841757, 2.2369362 48.9842052, 2.2369127 48.9842318, 2.2368802 48.9842538, 2.2368404 48.98427, 2.2367959 48.9842793)",,Rond-Point des Carreaux,,
558191114,tertiary,50,,True,False,103.516,"LINESTRING (2.2364398 48.9855677, 2.2364297 48.9855364, 2.2363935 48.9854472, 2.2363672 48.9853427, 2.236358 48.9852617, 2.2363546 48.9852321, 2.2363425 48.9850332, 2.2363441 48.9849575, 2.2363586 48.9848389, 2.2363813 48.9847487, 2.2364077 48.9846455)",D 403,3e Avenue,1,
"[908619068, 32770247]",residential,50,,False,True,149.59099999999998,"LINESTRING (2.2364398 48.9855677, 2.2364158 48.9855781, 2.2363724 48.985597, 2.2363253 48.9856149, 2.2361937 48.9856385, 2.2358814 48.9856945, 2.2355309 48.9857601, 2.2354817 48.9857448, 2.2352599 48.9855941, 2.235122 48.9851675, 2.2351094 48.9851345)",,Rue du Moulin,,
"[1235136923, 924037599]",residential,40,,False,False,137.959,"LINESTRING (2.2250794 48.9827065, 2.2255671 48.9822726, 2.2261101 48.9818066, 2.2261973 48.981707)",,Chemin du Puits de la Barre,,
"[33487529, 951889820, 924037599]",residential,40,,False,True,111.38,"LINESTRING (2.2250794 48.9827065, 2.2253371 48.9828269, 2.2254426 48.9828762, 2.2254673 48.9829292, 2.2249692 48.9833659, 2.2248482 48.9834393)",,Chemin du Puits de la Barre,,
"[984159797, 336905270]",residential,40,,False,False,30.544999999999998,"LINESTRING (2.2250794 48.9827065, 2.2247513 48.982578, 2.22472 48.9825657)",,Chemin du Puits de la Barre,,
1090591483,residential,,,False,True,64.546,"LINESTRING (2.2366809 48.9880383, 2.2358669 48.9878111)",,Rue du Bel-Air,,
32891707,residential,,,False,False,125.113,"LINESTRING (2.2366809 48.9880383, 2.2370893 48.9891045, 2.237097 48.9891298)",,Rue Raspail,,
32863177,residential,,,False,False,53.69,"LINESTRING (2.2363708 48.9892076, 2.237097 48.9891298)",,Rue Jean Jaurès,,
32863177,residential,,,False,True,51.918,"LINESTRING (2.2363708 48.9892076, 2.2356679 48.9892801)",,Rue Jean Jaurès,,
75930355,residential,,,False,False,160.578,"LINESTRING (2.2363708 48.9892076, 2.2358457 48.9878052)",,Rue Gutenberg,,
75930355,residential,,,False,True,160.578,"LINESTRING (2.2358457 48.9878052, 2.2363708 48.9892076)",,Rue Gutenberg,,
1090591483,residential,,,False,False,1.68,"LINESTRING (2.2358457 48.9878052, 2.2358669 48.9878111)",,Rue du Bel-Air,,
1090591483,residential,,,False,True,60.948,"LINESTRING (2.2358457 48.9878052, 2.2350589 48.9876212)",,Rue du Bel-Air,,
77056143,residential,30,,False,True,106.435,"LINESTRING (2.231629 48.9894128, 2.2329536 48.9890929, 2.2329955 48.9890786)",,Villa Paul de Kock,,
32827347,residential,30,,False,False,94.279,"LINESTRING (2.2328205 48.9865859, 2.2323982 48.9866776, 2.2317044 48.9868363, 2.231676 48.9868428, 2.2315982 48.9868606)",,Ruelle du Moulin,,
32827347,residential,30,,False,True,127.576,"LINESTRING (2.2328205 48.9865859, 2.2333619 48.9864797, 2.2334432 48.9864719, 2.2336131 48.9864557, 2.2338523 48.9864519, 2.2343292 48.9865118, 2.2345317 48.9865309)",,Ruelle du Moulin,,
77055944,living_street,,,False,True,69.006,"LINESTRING (2.2328205 48.9865859, 2.2329382 48.9868342, 2.2329702 48.9869738, 2.2330818 48.9871806)",,Rue Pablo Picasso,,
77055944,living_street,,,False,False,69.006,"LINESTRING (2.2330818 48.9871806, 2.2329702 48.9869738, 2.2329382 48.9868342, 2.2328205 48.9865859)",,Rue Pablo Picasso,,
100128016,residential,30,,True,False,94.762,"LINESTRING (2.2329955 48.9890786, 2.2325627 48.9882751)",,Rue de la Station,,
