osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,width,access
22906553,Boulevard Massenet,residential,,False,False,133.631,"LINESTRING (5.9172164 45.5621525, 5.9166897 45.5620969, 5.9159719 45.5620087, 5.9155874 45.5619565, 5.9155289 45.5619394)",,,,,,
927032359,Place Monge,primary,roundabout,True,False,8.512,"LINESTRING (5.9223422 45.5632855, 5.9223754 45.5632753, 5.9224073 45.5632675, 5.9224463 45.5632642)",,30,,,,
297608020,Rue Michaud,primary,,True,False,21.494,"LINESTRING (5.9224463 45.5632642, 5.922515 45.5632269, 5.9226192 45.5631878, 5.9226875 45.5631744)",,30,,,,
927032358,Place Monge,primary,roundabout,True,False,9.853,"LINESTRING (5.9224463 45.5632642, 5.9224894 45.563268, 5.9225269 45.5632778, 5.9225626 45.5632947)",,30,,,,
"[445619717, 445619722, 445619690, 27130644, 445619709]",Avenue de Lyon,primary,,False,"[False, True]",295.776,"LINESTRING (5.9150512 45.5639475, 5.9151204 45.5639424, 5.9151602 45.5639398, 5.9153932 45.5639241, 5.9161714 45.5638698, 5.9162115 45.5638674, 5.9162597 45.5638645, 5.916319 45.5638595, 5.9168752 45.5638207, 5.9169693 45.5638141, 5.9185839 45.5636979, 5.9188301 45.5636734)",2,50,,,,
1143066960,Place Lucien Biset,primary,roundabout,True,False,14.616,"LINESTRING (5.9150512 45.5639475, 5.9150504 45.5639712, 5.9150405 45.5639939, 5.9150221 45.5640137, 5.9149966 45.5640293, 5.9149733 45.5640377, 5.914948 45.5640424)",1,50,,,,
806728840,Avenue du Docteur Desfrançois,secondary,,True,False,9.357,"LINESTRING (5.924651 45.5685481, 5.9245365 45.5685225)",2,50,,,,
297906370,Boulevard de Lémenc,secondary,,True,False,18.111,"LINESTRING (5.924651 45.5685481, 5.9246539 45.5686123, 5.9246584 45.5687109)",1,50,D 991,,,
256234101,Faubourg Maché,tertiary,,True,False,15.302999999999999,"LINESTRING (5.9146735 45.5648331, 5.9145449 45.5648215, 5.9144803 45.5648093)",1,50,,,,
294556654,Place Saint-Pierre de Maché,secondary,,True,False,13.817,"LINESTRING (5.9146735 45.5648331, 5.9146479 45.5648083, 5.9146326 45.5647805, 5.9146303 45.5647475, 5.9146357 45.5647169)",1,50,,,,
939103045,Place Saint-Pierre de Maché,secondary,,True,False,18.194000000000003,"LINESTRING (5.9147488 45.5647845, 5.9147841 45.5648612, 5.9148524 45.5649291)",2,50,,,,
939103053,Place Saint-Pierre de Maché,secondary,,True,False,8.453,"LINESTRING (5.9147488 45.5647845, 5.9147192 45.5648207, 5.9146735 45.5648331)",1,50,,,,
22476666,Rue du Bon Pasteur,secondary,,True,False,11.758,"LINESTRING (5.9158869 45.570023, 5.9160364 45.5700079)",,50,,,,
103462700,Avenue du Comte Vert,unclassified,,True,False,11.825,"LINESTRING (5.9158869 45.570023, 5.9158439 45.570125)",,50,,,,
25528758,Avenue Pierre Lanfrey,tertiary,,True,False,33.079,"LINESTRING (5.9158869 45.570023, 5.9158074 45.5699586, 5.9157035 45.569859, 5.9156878 45.5698427, 5.915661 45.5697759)",,50,,,,
"[27270844, 579318894]",Rue du Bon Pasteur,unclassified,,True,False,110.869,"LINESTRING (5.9158869 45.570023, 5.915755 45.5699745, 5.9155987 45.5699555, 5.9144849 45.5698994)",,50,,,,
103462698,Avenue du Comte Vert,secondary,,True,False,34.296,"LINESTRING (5.9158439 45.570125, 5.9157115 45.5701789, 5.9154615 45.5702782)",,50,,,,
23583364,Avenue des Ducs de Savoie,residential,,True,False,22.493,"LINESTRING (5.9234132 45.5676671, 5.9232303 45.5675105)",2,,,,,
51176763,Avenue des Ducs de Savoie,primary,,True,False,20.768,"LINESTRING (5.9234132 45.5676671, 5.9233207 45.567699, 5.9231798 45.5677573)",3,,,,,
939103047,Faubourg Maché,secondary,,False,False,8.097,"LINESTRING (5.9148524 45.5649291, 5.9147635 45.5648913)",,50,,,,
143404501,Faubourg Maché,secondary,,False,True,70.207,"LINESTRING (5.9148524 45.5649291, 5.9148856 45.5649471, 5.9149186 45.564965, 5.9153862 45.5652383, 5.9155563 45.5653233)",3,50,,,,
26474873,Rue Benoît Molin,residential,,False,False,96.15799999999999,"LINESTRING (5.924943 45.5618042, 5.9248834 45.5618114, 5.9243693 45.5618731, 5.9242936 45.5618851, 5.9242295 45.5618991, 5.9241519 45.5619194, 5.9240591 45.5619504, 5.9239533 45.5619897, 5.9238298 45.5620324, 5.9237714 45.5620526)",,30,,,,
692392525,Rue de la Calamine;Rue Léon Menabréa,residential,,False,False,51.357,"LINESTRING (5.924943 45.5618042, 5.9250162 45.56212, 5.9250459 45.5622604)",,30,,,,
176812598,Rue Derrière les Murs,residential,,False,False,100.84899999999999,"LINESTRING (5.9181626 45.5664319, 5.918388 45.5666948, 5.9186233 45.5669415, 5.9188589 45.5671965)",,20,,,,
139629099,Cours de Nézin,residential,,False,False,30.71,"LINESTRING (5.9257294 45.5691505, 5.9253367 45.569124)",,30,,,,
181653602,Cours de Nézin,residential,,False,False,48.292,"LINESTRING (5.9257294 45.5691505, 5.9257482 45.5690055, 5.9255551 45.5689797, 5.9253396 45.5689877)",,30,,,,
181653602,Cours de Nézin,residential,,False,True,48.292,"LINESTRING (5.9253396 45.5689877, 5.9255551 45.5689797, 5.9257482 45.5690055, 5.9257294 45.5691505)",,30,,,,
1021489360,Faubourg Nézin,living_street,,False,False,37.334,"LINESTRING (5.9253396 45.5689877, 5.9253316 45.5688415, 5.925274 45.5686564)",1,20,,,,
1069698310,Faubourg Nézin,living_street,,False,True,15.184000000000001,"LINESTRING (5.9253396 45.5689877, 5.9253437 45.569062, 5.9253367 45.569124)",1,20,,,,
23084097,Avenue des Bernardines,secondary,,True,False,47.946,"LINESTRING (5.9153728 45.5661684, 5.9153245 45.5662352, 5.9152036 45.5663717, 5.9150583 45.5665389)",,,,,,
139629099,Cours de Nézin,residential,,False,True,30.71,"LINESTRING (5.9253367 45.569124, 5.9257294 45.5691505)",,30,,,,
22605346,Faubourg Nézin,living_street,,False,True,72.719,"LINESTRING (5.9253367 45.569124, 5.9253244 45.5692218, 5.9253191 45.5692571, 5.9252768 45.5694793, 5.9252606 45.5695635, 5.9252492 45.5696384, 5.9252342 45.5697015, 5.9252173 45.5697724)",1,20,,,,
1069698310,Faubourg Nézin,living_street,,False,False,15.184000000000001,"LINESTRING (5.9253367 45.569124, 5.9253437 45.569062, 5.9253396 45.5689877)",1,20,,,,
22906553,Boulevard Massenet,residential,,False,True,133.631,"LINESTRING (5.9155289 45.5619394, 5.9155874 45.5619565, 5.9159719 45.5620087, 5.9166897 45.5620969, 5.9172164 45.5621525)",,,,,,
914642959,Faubourg Reclus,secondary,,False,True,3.517,"LINESTRING (5.9216307 45.5693665, 5.9216327 45.5693349)",2,30,,,,
"[27281848, 457397122, 457397123]",Faubourg Reclus,secondary,,False,False,54.513,"LINESTRING (5.9216307 45.5693665, 5.921605 45.5694541, 5.9215369 45.5697886, 5.9215252 45.569851)",2,30,,yes,,
1021489360,Faubourg Nézin,living_street,,False,True,37.334,"LINESTRING (5.925274 45.5686564, 5.9253316 45.5688415, 5.9253396 45.5689877)",1,20,,,,
"[927696363, 37412783]",Rue Dacquin,"['living_street', 'residential']",,True,False,113.43900000000001,"LINESTRING (5.9224842 45.5621767, 5.9224597 45.5621988, 5.9224486 45.5622293, 5.9225505 45.5626581, 5.9225895 45.5627792, 5.9226382 45.5629626, 5.9226385 45.5630102, 5.9226875 45.5631744)",,"['20', '30']",,,,
176812598,Rue Derrière les Murs,residential,,False,True,100.84899999999999,"LINESTRING (5.9188589 45.5671965, 5.9186233 45.5669415, 5.918388 45.5666948, 5.9181626 45.5664319)",,20,,,,
200172928,Place de Genève,residential,,False,False,25.861,"LINESTRING (5.9188589 45.5671965, 5.9185988 45.5673088, 5.9185767 45.5673192)",,20,,,,
"[37374420, 319300806]","['Rue Derrière les Murs', 'Rue Doppet']",residential,,True,False,63.824,"LINESTRING (5.9188589 45.5671965, 5.9189288 45.5673012, 5.9189631 45.5673355, 5.9193054 45.5676331, 5.9193377 45.5676591)",,"['20', '50']",,,,
200172928,Place de Genève,residential,,False,True,25.861,"LINESTRING (5.9185767 45.5673192, 5.9185988 45.5673088, 5.9188589 45.5671965)",,20,,,,
"[319300810, 319300807]",Rue Jean-Pierre Veyrat,tertiary,,False,False,92.922,"LINESTRING (5.9185767 45.5673192, 5.9185059 45.5672433, 5.9183272 45.5670441, 5.9182101 45.5668985, 5.9181507 45.5668313, 5.9179579 45.5666048)",2,"['20', '30']",,,,
"[24629917, 319300807]",Rue Jean-Pierre Veyrat,tertiary,,False,True,69.365,"LINESTRING (5.9185767 45.5673192, 5.9186667 45.5674126, 5.9190389 45.5677603, 5.9190936 45.5678267)",,"['20', '30']",,,,
21886399,Rue Fodéré,residential,,False,False,70.111,"LINESTRING (5.921567 45.5627332, 5.9215817 45.5627872, 5.9216441 45.5630009, 5.9217169 45.5632427, 5.9217552 45.5633497)",,30,,,,
241948558,,residential,,False,True,7.872,"LINESTRING (5.9150583 45.5665389, 5.914974 45.5664998)",,,,,,
"[330068320, 23084097]","['Place Salvador Allende', 'Avenue des Bernardines']",secondary,,True,False,37.942,"LINESTRING (5.9150583 45.5665389, 5.9150324 45.5665738, 5.9149609 45.5666663, 5.9149082 45.5667568, 5.9148639 45.5668508)",,,,,,
257033631,Rue Saint-Antoine,tertiary,,False,False,7.791,"LINESTRING (5.9212132 45.5682134, 5.9212761 45.5682679)",3,,,,,
"[39069193, 939103060]",Boulevard de la Colonne,living_street,,True,False,109.01799999999997,"LINESTRING (5.9212132 45.5682134, 5.9212387 45.5681409, 5.9212526 45.5681299, 5.9212625 45.5681221, 5.9218385 45.567666, 5.9218347 45.5676361, 5.9218918 45.5675925, 5.9219449 45.5675891, 5.9220851 45.5674819)",,"['20', '30']",,,,
297608016,Avenue de Lyon,primary,,True,False,23.82,"LINESTRING (5.9220511 45.563349, 5.9221984 45.5633262, 5.9222347 45.5633164, 5.9223422 45.5632855)",,30,,,,
297608019,Place Monge,primary,,False,False,23.036,"LINESTRING (5.9220511 45.563349, 5.9219032 45.5633494, 5.9217552 45.5633497)",,30,,,,
257033631,Rue Saint-Antoine,tertiary,,False,True,7.791,"LINESTRING (5.9212761 45.5682679, 5.9212132 45.5682134)",3,,,,,
21812753,Avenue des Ducs de Savoie,primary,,True,False,113.45200000000001,"LINESTRING (5.9212761 45.5682679, 5.9213418 45.5682603, 5.9214192 45.5682748, 5.9214816 45.5682637, 5.9217926 45.5681424, 5.9220343 45.5680326, 5.9223329 45.5679029, 5.9224746 45.5678426, 5.9225472 45.5678117)",3,,,,,
26261793,,secondary,,True,False,30.835,"LINESTRING (5.9212761 45.5682679, 5.9213787 45.5683286, 5.9213985 45.5683588, 5.9214123 45.5684305, 5.921393 45.568507)",3,,,,,
"[21835656, 487220561, 21835541]",Rue Frezier,primary,,True,False,146.03,"LINESTRING (5.9212689 45.5685216, 5.9211707 45.5685471, 5.9205525 45.5687217, 5.9204167 45.5687633, 5.9201672 45.5688399, 5.9199585 45.5689122, 5.9198487 45.5689532, 5.919782 45.5689826, 5.9196812 45.569033, 5.9195803 45.5690834)",1,50,,,,
460975776,,secondary_link,,True,False,29.352,"LINESTRING (5.9212689 45.5685216, 5.9212433 45.5684673, 5.9212225 45.5683985, 5.9212422 45.5683279, 5.9212761 45.5682679)",2,,,,,
346590543,Place de la Libération,secondary,,True,False,10.331,"LINESTRING (5.9245123 45.5676607, 5.9245248 45.5675682)",2,50,,,,
24570768,Boulevard de Lemenc,secondary,,True,False,18.102,"LINESTRING (5.9245123 45.5676607, 5.9245099 45.5676547, 5.9244793 45.5676204, 5.9244742 45.5676174, 5.9243641 45.5675369)",2,50,D 991,,,
24629920,Rue Favre,tertiary,,True,False,26.615,"LINESTRING (5.9190936 45.5678267, 5.9193377 45.5676591)",1,30,,,,
"[24629917, 319300807]",Rue Jean-Pierre Veyrat,tertiary,,False,False,69.36500000000001,"LINESTRING (5.9190936 45.5678267, 5.9190389 45.5677603, 5.9186667 45.5674126, 5.9185767 45.5673192)",,"['20', '30']",,,,
21838668,Rue Sainte-Barbe,residential,,True,False,65.241,"LINESTRING (5.9164683 45.5657285, 5.9166477 45.5657044, 5.9170035 45.5656636, 5.9172151 45.5656478, 5.9172967 45.5656417)",,30,,,,
22476662,Rue de la Grenette,residential,,True,False,93.701,"LINESTRING (5.9164683 45.5657285, 5.9165008 45.5657798, 5.9165753 45.5659169, 5.9167483 45.5661384, 5.9167985 45.5662053, 5.9170045 45.5664818)",,30,,,,
39594821,Avenue des Ducs de Savoie,primary,,True,False,15.487,"LINESTRING (5.9246505 45.5673229, 5.9247908 45.5673384, 5.9248476 45.5673409)",2,,,,,
51176765,Avenue des Ducs de Savoie,primary,,True,False,12.985,"LINESTRING (5.9245248 45.5675682, 5.9243641 45.5675369)",2,,,,,
346590543,Place de la Libération,secondary,,True,False,30.003,"LINESTRING (5.9245248 45.5675682, 5.9245252 45.5675123, 5.9245363 45.5674564, 5.9245723 45.5674046, 5.9246185 45.5673421, 5.9246505 45.5673229)",2,50,,,,
1141360122,Faubourg Reclus,secondary,,True,False,7.868,"LINESTRING (5.9213484 45.5685653, 5.9212689 45.5685216)",2,30,,,,
"[633993769, 15259565]","['Rue de la Gare', 'Rue Sommeiller']","['unclassified', 'living_street']",,True,False,202.56900000000002,"LINESTRING (5.9213484 45.5685653, 5.9213021 45.5686087, 5.9212429 45.5686751, 5.9211229 45.5688271, 5.9208857 45.5691447, 5.9208405 45.5691898, 5.9208131 45.5692286, 5.9206283 45.5694703, 5.9205686 45.5695531, 5.9204858 45.5696608, 5.9203612 45.5698228, 5.9203588 45.5698769, 5.9203584 45.5698853, 5.9203371 45.5699148, 5.9202771 45.5699423, 5.9201987 45.5699388, 5.92005 45.5699065, 5.9200108 45.5698973, 5.9199445 45.56989)",1,"['20', '30']",,,4,
22174274,Rue Guillaume Fichet,residential,,True,False,51.516000000000005,"LINESTRING (5.9220851 45.5674819, 5.9221458 45.5675211, 5.9222572 45.5675988, 5.9225228 45.5677814, 5.9225472 45.5678117)",,30,,,,
"[914648120, 478414433, 914648123]",Rue Guillaume Fichet,living_street,,False,True,35.931,"LINESTRING (5.9220851 45.5674819, 5.9219596 45.5673884, 5.9218886 45.5673361, 5.9218712 45.5673232, 5.921768 45.5672471)",,20,,,,
21835210,Boulevard du Musée,primary,,True,False,118.817,"LINESTRING (5.9198311 45.568569, 5.9200712 45.5685717, 5.9207237 45.5683705, 5.920881 45.5683337, 5.921047 45.5682963, 5.9210785 45.5682892, 5.9212761 45.5682679)",3,50,,,,
"[687633562, 487220483]",Rue Jean-Pierre Veyrat,tertiary,,True,False,100.555,"LINESTRING (5.9198311 45.568569, 5.9197758 45.5685154, 5.9197641 45.568503, 5.919754 45.5684932, 5.9196859 45.5684253, 5.919295 45.5680318, 5.9191404 45.5678693, 5.9190936 45.5678267)",1,30,,,"['11', '6']",
"[243037221, 37236871]",Avenue Général de Gaulle,residential,,True,False,28.027,"LINESTRING (5.921768 45.5672471, 5.9217081 45.5672921, 5.9215224 45.5671528)",,30,,,,
"[914648120, 478414433, 914648123]",Rue Guillaume Fichet,living_street,,False,False,35.931,"LINESTRING (5.921768 45.5672471, 5.9218712 45.5673232, 5.9218886 45.5673361, 5.9219596 45.5673884, 5.9220851 45.5674819)",,20,,,,
939103049,Place Saint-Pierre de Maché,secondary,,True,False,20.415,"LINESTRING (5.9146357 45.5647169, 5.9146761 45.5646571, 5.9147189 45.5646013, 5.9147551 45.5645535)",2,50,,,,
939103050,Faubourg Maché,tertiary,,False,False,3.367,"LINESTRING (5.9144803 45.5648093, 5.9144384 45.5648018)",2,50,,,,
939103046,Faubourg Maché,tertiary,,False,True,23.904,"LINESTRING (5.9144803 45.5648093, 5.9146578 45.5648537, 5.9147635 45.5648913)",2,50,,,,
28494068,Place Saint-Pierre de Maché,secondary,,True,False,26.164,"LINESTRING (5.9148501 45.5642547, 5.9148498 45.5640973, 5.9148443 45.5640195)",2,50,,,,
"[92161842, 939103052]",Place Saint-Pierre de Maché,secondary,,False,True,34.125,"LINESTRING (5.9148501 45.5642547, 5.9148315 45.5643565, 5.9147955 45.5644629, 5.9147551 45.5645535)",4,50,,,,
"[51167322, 487220565]",Quai Charles Roissard,primary,,True,False,140.121,"LINESTRING (5.9195803 45.5690834, 5.919499 45.5691273, 5.9194674 45.5691419, 5.9193806 45.5691878, 5.9191653 45.5693243, 5.9191227 45.5693594, 5.9188802 45.5696518, 5.9185004 45.570073)",1,50,,,,
22605473,Avenue du Docteur Desfrançois,secondary,,False,True,27.215,"LINESTRING (5.9258381 45.5685962, 5.9254908 45.5685681)",2,50,D 1512,,,
656049098,Allée Marie-Victorine Desgeorges,residential,,False,True,55.517,"LINESTRING (5.9258381 45.5685962, 5.9258452 45.5685295, 5.9258709 45.5682899, 5.9258724 45.5682758, 5.9258782 45.5682217, 5.9258844 45.5681625, 5.9258912 45.5680983)",2,50,,,,yes
656049098,Allée Marie-Victorine Desgeorges,residential,,False,False,55.516999999999996,"LINESTRING (5.9258912 45.5680983, 5.9258844 45.5681625, 5.9258782 45.5682217, 5.9258724 45.5682758, 5.9258709 45.5682899, 5.9258452 45.5685295, 5.9258381 45.5685962)",2,50,,,,yes
25800416,Boulevard de Bellevue,secondary,,False,False,180.515,"LINESTRING (5.920155 45.5622123, 5.9201303 45.5621791, 5.9200886 45.5621538, 5.9200032 45.5621252, 5.9199593 45.5621206, 5.9199114 45.5621215, 5.9198384 45.5621354, 5.9196583 45.5621887, 5.9195791 45.5622165, 5.919231 45.5623363, 5.9188057 45.5624844, 5.9186589 45.5625328, 5.9185168 45.5625673, 5.9184548 45.562568, 5.9184042 45.5625581, 5.9183639 45.5625433, 5.9183327 45.5625255, 5.9183079 45.5625022, 5.9182942 45.5624729, 5.9182888 45.5624414, 5.9182952 45.562407, 5.9183125 45.562374, 5.9183426 45.5623402)",2,50,,,,
25800416,Boulevard de Bellevue,secondary,,False,True,245.861,"LINESTRING (5.920155 45.5622123, 5.920174 45.5622556, 5.9201785 45.562291, 5.9201694 45.5623293, 5.9201441 45.5623703, 5.9201033 45.5624006, 5.9200363 45.56244, 5.919921 45.5624945, 5.9190781 45.5628367, 5.9189759 45.5628781, 5.9188174 45.5629459, 5.9186435 45.5630137, 5.9183961 45.5631132, 5.9182962 45.5631395, 5.9181748 45.5631672, 5.9180332 45.5631915, 5.9179188 45.563206, 5.9176811 45.5632208, 5.9176211 45.563239, 5.9175745 45.5632795)",2,50,,,,
687633560,Boulevard du Musée,residential,,True,False,29.427,"LINESTRING (5.920166 45.5684471, 5.9200294 45.5684889, 5.9198311 45.568569)",,30,,,3,
"[1069867304, 156700026, 934276789]",Faubourg Nézin,living_street,,False,False,107.50300000000001,"LINESTRING (5.9244179 45.5680586, 5.924303 45.5680304, 5.9240663 45.5679569, 5.9239475 45.5679013, 5.9237223 45.5677875, 5.9236256 45.5677274, 5.9235665 45.5677203, 5.9234771 45.5677302, 5.923357 45.5677434, 5.9231798 45.5677573)","['1', '2']",20,,,,
1141360122,Faubourg Reclus,secondary,,True,False,15.469,"LINESTRING (5.9214941 45.5686599, 5.9213484 45.5685653)",2,30,,,,
298850014,Faubourg Reclus,secondary,,False,True,71.363,"LINESTRING (5.9214941 45.5686599, 5.9215168 45.5686959, 5.9216368 45.5689375, 5.9216762 45.5690928, 5.9216757 45.5691909, 5.9216448 45.5692791)",2,30,,,,
215841895,Rue du Commandant Joseph Perceval,residential,,False,False,75.01299999999999,"LINESTRING (5.9193466 45.5703927, 5.9192893 45.5703802, 5.9192326 45.570366, 5.9190786 45.5703078, 5.9188446 45.5702128, 5.9185789 45.5701049, 5.9185004 45.570073)",,,,,,
914642959,Faubourg Reclus,secondary,,False,False,3.517,"LINESTRING (5.9216327 45.5693349, 5.9216307 45.5693665)",2,30,,,,
24570762,Faubourg Reclus,secondary,roundabout,True,False,9.993000000000002,"LINESTRING (5.9216327 45.5693349, 5.9216256 45.569334, 5.9216143 45.56933, 5.9216054 45.5693237, 5.9215996 45.5693158, 5.9215976 45.5693071, 5.9215995 45.5692983, 5.9216053 45.5692902, 5.9216144 45.5692838, 5.9216258 45.5692798, 5.9216386 45.5692784, 5.9216448 45.5692791)",,30,,,,
298850014,Faubourg Reclus,secondary,,False,False,71.363,"LINESTRING (5.9216448 45.5692791, 5.9216757 45.5691909, 5.9216762 45.5690928, 5.9216368 45.5689375, 5.9215168 45.5686959, 5.9214941 45.5686599)",2,30,,,,
1141348753,Faubourg Reclus,secondary,roundabout,True,False,9.885,"LINESTRING (5.9216448 45.5692791, 5.9216513 45.5692798, 5.9216627 45.569284, 5.9216717 45.5692904, 5.9216774 45.5692985, 5.9216792 45.5693074, 5.921677 45.5693163, 5.921671 45.5693241, 5.9216619 45.5693303, 5.9216506 45.5693342, 5.921638 45.5693355, 5.9216327 45.5693349)",,30,,,,
939103050,Faubourg Maché,tertiary,,False,True,3.367,"LINESTRING (5.9144384 45.5648018, 5.9144803 45.5648093)",2,50,,,,
484306818,Place Saint-Pierre de Maché,tertiary,,True,False,18.135,"LINESTRING (5.9144384 45.5648018, 5.9144907 45.5647872, 5.9145669 45.5647544, 5.9146357 45.5647169)",1,50,,,,
939103047,Faubourg Maché,secondary,,False,True,8.097,"LINESTRING (5.9147635 45.5648913, 5.9148524 45.5649291)",,50,,,,
939103051,Faubourg Maché,secondary,,True,False,9.538,"LINESTRING (5.9147635 45.5648913, 5.9146735 45.5648331)",1,50,,,,
939103046,Faubourg Maché,tertiary,,False,False,23.904,"LINESTRING (5.9147635 45.5648913, 5.9146578 45.5648537, 5.9144803 45.5648093)",2,50,,,,
216241783,Boulevard de Lémenc,secondary,,False,False,38.992,"LINESTRING (5.9240961 45.5703856, 5.9241228 45.5703777, 5.9241857 45.5703506, 5.924235 45.5703203, 5.9242784 45.5702805, 5.9243202 45.5702408, 5.9243473 45.5701906, 5.9243654 45.5701308, 5.9243619 45.5701124)",2,50,D 991,,,
579318895,Avenue du Maréchal Leclerc,secondary,,False,True,3.669,"LINESTRING (5.9166504 45.5702702, 5.9166942 45.5702824)",2,50,,,,
"[733832371, 1226021029, 25528757]",Avenue du Maréchal Leclerc,secondary,,True,False,58.49100000000001,"LINESTRING (5.9166504 45.5702702, 5.9165666 45.5702513, 5.9164418 45.5702137, 5.9161302 45.5701181, 5.9161001 45.5701083, 5.9160575 45.570095, 5.9159517 45.5700818)","['1', '2']",50,,,,
