osmid,oneway,name,highway,reversed,length,maxspeed,geometry,bridge,width,ref,lanes
380429648,True,Rue Victor Hugo,residential,False,136.256,30,"LINESTRING (2.2692833 48.9185846, 2.2695413 48.9184559, 2.2697215 48.918369, 2.2703787 48.9180517, 2.2707812 48.9178548)",,,,
43542325,False,Avenue Troussel,residential,True,183.813,30,"LINESTRING (2.2608728 48.9174635, 2.2613697 48.919084)",,,,
379781856,True,Rue des Monts Clairs,residential,False,88.277,30,"LINESTRING (2.2608728 48.9174635, 2.260924 48.9174557, 2.2619754 48.9173139, 2.2620527 48.9172955)",,,,1
910297118,False,Rue du Maréchal Joffre,residential,True,21.218,30,"LINESTRING (2.2622584 48.9189937, 2.2622857 48.9189538, 2.2623776 48.9188197)",,,,
43542325,False,Avenue Troussel,residential,False,183.813,30,"LINESTRING (2.2613697 48.919084, 2.2608728 48.9174635)",,,,
79749721,True,Rue Villebois Mareuil,residential,False,44.192,30,"LINESTRING (2.2613697 48.919084, 2.2619674 48.9190233)",,,,
79749695,False,Avenue Centrale,residential,False,174.506,30,"LINESTRING (2.2619674 48.9190233, 2.2616258 48.9179605, 2.2620314 48.9178848, 2.2621849 48.9178628, 2.262276 48.9178578, 2.2623407 48.917862)",,,,
79749721,True,Rue Villebois Mareuil,residential,False,21.516,30,"LINESTRING (2.2619674 48.9190233, 2.2621576 48.919004, 2.2622584 48.9189937)",,,,
79759568,False,Villa Briez,residential,False,57.106,,"LINESTRING (2.263024 48.9189656, 2.2628277 48.9184685)",,,,
707834622,True,Rue Charles Duflos,residential,False,33.909,,"LINESTRING (2.2676468 48.914588, 2.2680903 48.9144983)",,,,
"[1214601503, 79759543]",True,Rue Auguste Moreau,residential,False,118.707,30,"LINESTRING (2.2676468 48.914588, 2.2675958 48.9145431, 2.2673413 48.9140536, 2.2671199 48.9136276, 2.2670982 48.9135859)",,,,
79759602,False,Avenue Jeanne d'Arc,residential,False,87.77600000000001,,"LINESTRING (2.2641004 48.9148979, 2.2640306 48.914659, 2.2640502 48.9146519, 2.263906 48.914129)",,,,
79759625,False,Rue Ferrand,residential,True,148.684,15,"LINESTRING (2.2727712 48.9169944, 2.2714457 48.9159799)",,,,
380429648,True,Rue Victor Hugo,residential,False,21.25,30,"LINESTRING (2.2727712 48.9169944, 2.2730295 48.9169066)",,,,
79759593,False,Villa Delisi,residential,False,68.243,,"LINESTRING (2.2627625 48.9148917, 2.2626277 48.9142844)",,,,
27463919,False,Villa des Aubépines,residential,False,74.71000000000001,,"LINESTRING (2.2700451 48.9139222, 2.2700608 48.9138794, 2.2701867 48.9138178, 2.2698757 48.9133882, 2.2698412 48.9133448)",,,,
27463919,False,Villa des Aubépines,residential,True,94.988,,"LINESTRING (2.2700451 48.9139222, 2.2700561 48.9139803, 2.2701008 48.9140359, 2.2702791 48.9141561, 2.2704025 48.9142587, 2.2704981 48.9142962, 2.270609 48.9143127, 2.2707924 48.9143095, 2.2710016 48.914402)",,,,
79759600,False,,unclassified,False,51.661,,"LINESTRING (2.2700451 48.9139222, 2.2698717 48.91398, 2.2697899 48.9139754, 2.2697482 48.9139848, 2.2693913 48.914082)",,,,
28786865,True,Avenue de Verdun,residential,False,31.200000000000003,,"LINESTRING (2.2704631 48.915264, 2.270693 48.9150952, 2.2707478 48.9150549)",,,,
79759583,False,Villa des Belles Vues,residential,False,40.577,,"LINESTRING (2.2704631 48.915264, 2.2706914 48.9154235, 2.270755 48.9154192, 2.2708595 48.9154972)",,,,
79759614,False,Avenue des 3 Pavillons,residential,True,65.436,,"LINESTRING (2.2653827 48.9119849, 2.2652801 48.9114003)",,,,
27114876,True,Rue Jean Jaurès,residential,False,14.443,30,"LINESTRING (2.2653827 48.9119849, 2.2653064 48.9119963, 2.2651914 48.9120174)",,,,
79759763,False,Villa Burtin,residential,True,102.846,,"LINESTRING (2.2628704 48.9142587, 2.2630675 48.9151745)",,,,
331455742,True,Rue Paul Déroulède,residential,False,17.964,30,"LINESTRING (2.2628704 48.9142587, 2.2626277 48.9142844)",,,,
10577339,True,Place de la République,residential,False,67.25,,"LINESTRING (2.2681793 48.9152147, 2.2678248 48.914885, 2.2677809 48.9147995, 2.2677675 48.914689)",,,,
79759576,False,Avenue du Maréchal de Lattre de Tassigny,residential,False,79.27499999999999,,"LINESTRING (2.2681793 48.9152147, 2.268104 48.9152471, 2.2672841 48.9156174)",,,,
79759578,False,Villa Duforet,residential,True,98.721,,"LINESTRING (2.2648484 48.9134794, 2.2646994 48.912597)",,,,
128400581,True,Avenue du Révérend Père Corentin Cloarec,residential,False,42.637,30,"LINESTRING (2.2648484 48.9134794, 2.2653032 48.9134164, 2.2654199 48.9134023)",,,,
331455751,False,Rue Charles Duflos,residential,True,4.56,,"LINESTRING (2.268149 48.9144844, 2.2680903 48.9144983)",,,,
79759573,False,Impasse Foch,residential,True,40.98,,"LINESTRING (2.2718716 48.9115081, 2.271311 48.9115166)",,,,
79759619,False,Allée Cambon,residential,True,41.383,,"LINESTRING (2.2635719 48.9182864, 2.2633815 48.9179359)",,,,
331455758,True,Rue du Général Leclerc,residential,False,58.025999999999996,,"LINESTRING (2.2635719 48.9182864, 2.2630986 48.9184022, 2.2628277 48.9184685)",,,,
331455762,False,Rue Jean Jaurès,residential,False,8.4,,"LINESTRING (2.2651914 48.9120174, 2.2650776 48.912028)",,,,
40633681,False,Rue Heynen,residential,False,155.44899999999998,,"LINESTRING (2.2651914 48.9120174, 2.2652214 48.9120837, 2.2652605 48.9121407, 2.2653532 48.9127008, 2.265382 48.913005, 2.2654085 48.9133113, 2.2654199 48.9134023)",,,,
27463947,True,Rue Charles Duflos,residential,False,32.342,,"LINESTRING (2.2632796 48.9159858, 2.2628578 48.9160739)",,,,
79759541,False,Avenue Thérèse,residential,True,64.375,,"LINESTRING (2.2632796 48.9159858, 2.2631342 48.9154148)",,,,
40709304,True,Rue des Bourguignons,secondary,False,2.192,30,"LINESTRING (2.2733749 48.9136332, 2.2733922 48.9136493)",,,D 11,
79759575,False,Impasse Doussineau,residential,True,90.497,,"LINESTRING (2.2733749 48.9136332, 2.2724614 48.9141123, 2.2724416 48.9141293, 2.2724352 48.9141533)",,,,
79759549,False,Villa Pierrefonds,residential,True,34.023,,"LINESTRING (2.2627987 48.9164068, 2.2626837 48.9161103)",,,,
79759613,False,Villa Preaux,residential,True,73.544,,"LINESTRING (2.2623239 48.9154902, 2.2624568 48.9161458)",,,,
79759550,False,Villa Lépine,residential,False,19.396,,"LINESTRING (2.2614272 48.9132069, 2.2616905 48.9131849)",,,,
28103940,False,Rue Henry Litolff,residential,False,90.371,30,"LINESTRING (2.2614272 48.9132069, 2.2613712 48.9128896, 2.2613232 48.9127869, 2.2613259 48.912774, 2.261361 48.9126914, 2.2614121 48.9126555, 2.2615422 48.9125573, 2.2616249 48.9124643)",,,,
28103940,False,Rue Henry Litolff,residential,True,65.697,30,"LINESTRING (2.2614272 48.9132069, 2.2615268 48.9137418, 2.261537 48.9137933)",,,,
79759583,False,Villa des Belles Vues,residential,True,40.577,,"LINESTRING (2.2708595 48.9154972, 2.270755 48.9154192, 2.2706914 48.9154235, 2.2704631 48.915264)",,,,
79759587,False,Villa Logerais,residential,True,147.789,,"LINESTRING (2.2652935 48.9106364, 2.2655543 48.9119544)",,,,
79759578,False,Villa Duforet,residential,False,98.721,,"LINESTRING (2.2646994 48.912597, 2.2648484 48.9134794)",,,,
79759622,False,Villa Coursaget,residential,False,64.235,,"LINESTRING (2.266085 48.915869, 2.2659979 48.9157129, 2.2659869 48.9156931, 2.2657636 48.9153314)",,,,
98477610,False,Rue Leconte,residential,True,80.40799999999999,,"LINESTRING (2.2655119 48.9171022, 2.2655568 48.9171519, 2.2660739 48.9177239)",,,,
331455758,True,Rue du Général Leclerc,residential,False,124.89999999999999,,"LINESTRING (2.2655119 48.9171022, 2.2653285 48.9172156, 2.2650336 48.917385, 2.2646425 48.9179578, 2.2645973 48.918024)",,,,
79759580,False,Résidence Cloarec,residential,False,81.946,,"LINESTRING (2.2632074 48.9129207, 2.2633473 48.9136519)",,,,
79759550,False,Villa Lépine,residential,True,19.396,,"LINESTRING (2.2616905 48.9131849, 2.2614272 48.9132069)",,,,
79759619,False,Allée Cambon,residential,False,41.383,,"LINESTRING (2.2633815 48.9179359, 2.2635719 48.9182864)",,,,
79759541,False,Avenue Thérèse,residential,False,64.375,,"LINESTRING (2.2631342 48.9154148, 2.2632796 48.9159858)",,,,
79759625,False,Rue Ferrand,residential,False,148.684,15,"LINESTRING (2.2714457 48.9159799, 2.2727712 48.9169944)",,,,
621935241,True,Rue Raspail,residential,False,178.377,,"LINESTRING (2.2714457 48.9159799, 2.2708426 48.916347, 2.2699387 48.9168974, 2.2696548 48.91707)",,,,
79759614,False,Avenue des 3 Pavillons,residential,False,65.436,,"LINESTRING (2.2652801 48.9114003, 2.2653827 48.9119849)",,,,
79759763,False,Villa Burtin,residential,False,102.846,,"LINESTRING (2.2630675 48.9151745, 2.2628704 48.9142587)",,,,
79759568,False,Villa Briez,residential,True,57.106,,"LINESTRING (2.2628277 48.9184685, 2.263024 48.9189656)",,,,
331455758,True,Rue du Général Leclerc,residential,False,22.861,,"LINESTRING (2.2628277 48.9184685, 2.2626029 48.9185248, 2.2625407 48.918549)",,,,
27463947,True,Rue Charles Duflos,residential,False,13.35,,"LINESTRING (2.2628578 48.9160739, 2.2626837 48.9161103)",,,,
79759618,False,Villa du Sentier,residential,True,77.696,,"LINESTRING (2.2628578 48.9160739, 2.2627329 48.91538)",,,,
79759576,False,Avenue du Maréchal de Lattre de Tassigny,residential,True,79.27499999999999,,"LINESTRING (2.2672841 48.9156174, 2.268104 48.9152471, 2.2681793 48.9152147)",,,,
79759622,False,Villa Coursaget,residential,True,64.235,,"LINESTRING (2.2657636 48.9153314, 2.2659869 48.9156931, 2.2659979 48.9157129, 2.266085 48.915869)",,,,
"[1214601505, 643101614]",True,Rue Charles Duflos,residential,False,160.893,,"LINESTRING (2.2657636 48.9153314, 2.2658331 48.9153024, 2.2664583 48.9150031, 2.2664841 48.9149908, 2.2668187 48.914904, 2.2670742 48.9148339, 2.2676937 48.9146537)",,,,
79759602,False,Avenue Jeanne d'Arc,residential,True,87.776,,"LINESTRING (2.263906 48.914129, 2.2640502 48.9146519, 2.2640306 48.914659, 2.2641004 48.9148979)",,,,
331455742,True,Rue Paul Déroulède,residential,False,45.038,30,"LINESTRING (2.263906 48.914129, 2.2637511 48.9141558, 2.2635789 48.9141857, 2.2633039 48.9142126)",,,,
79759593,False,Villa Delisi,residential,True,68.243,,"LINESTRING (2.2626277 48.9142844, 2.2627625 48.9148917)",,,,
331455742,True,Rue Paul Déroulède,residential,False,71.8,30,"LINESTRING (2.2626277 48.9142844, 2.2618069 48.9143588, 2.2616548 48.9143745)",,,,
79759618,False,Villa du Sentier,residential,False,77.696,,"LINESTRING (2.2627329 48.91538, 2.2628578 48.9160739)",,,,
79759573,False,Impasse Foch,residential,False,40.98,,"LINESTRING (2.271311 48.9115166, 2.2718716 48.9115081)",,,,
40620976,False,Rue Foch,residential,False,45.916,,"LINESTRING (2.271311 48.9115166, 2.2713067 48.9113921, 2.2712932 48.9111573, 2.2712901 48.9111039)",,,,
40620976,False,Rue Foch,residential,True,58.332,,"LINESTRING (2.271311 48.9115166, 2.2713352 48.9119954, 2.2713375 48.9120409)",,,,
79759600,False,,unclassified,True,51.661,,"LINESTRING (2.2693913 48.914082, 2.2697482 48.9139848, 2.2697899 48.9139754, 2.2698717 48.91398, 2.2700451 48.9139222)",,,,
79759549,False,Villa Pierrefonds,residential,False,34.023,,"LINESTRING (2.2626837 48.9161103, 2.2627987 48.9164068)",,,,
27463947,True,Rue Charles Duflos,residential,False,17.051,,"LINESTRING (2.2626837 48.9161103, 2.2626511 48.9161171, 2.2624568 48.9161458)",,,,
79759613,False,Villa Preaux,residential,False,73.544,,"LINESTRING (2.2624568 48.9161458, 2.2623239 48.9154902)",,,,
27463947,True,Rue Charles Duflos,residential,False,51.160000000000004,,"LINESTRING (2.2624568 48.9161458, 2.2618527 48.9162338, 2.2617724 48.9162424)",,,,
26928508,False,,residential,True,66.437,30,"LINESTRING (2.2620527 48.9172955, 2.262321 48.9178089, 2.2623407 48.917862)",,,,2
102657180,False,Rue Henry Litolff,residential,False,119.50200000000001,,"LINESTRING (2.2620527 48.9172955, 2.2620275 48.9172461, 2.261929 48.9170311, 2.2619051 48.9169572, 2.2617956 48.916611, 2.261793 48.9165719, 2.2617749 48.9162939, 2.2617724 48.9162424)",,,,
27463919,False,Villa des Aubépines,residential,True,74.71,,"LINESTRING (2.2698412 48.9133448, 2.2698757 48.9133882, 2.2701867 48.9138178, 2.2700608 48.9138794, 2.2700451 48.9139222)",,,,
707834621,True,Rue Charles Duflos,residential,False,8.069,,"LINESTRING (2.2676937 48.9146537, 2.2676468 48.914588)",,,,
10577335,True,Place de la République,residential,False,132.26799999999997,,"LINESTRING (2.2681302 48.9145917, 2.2682189 48.9146804, 2.2690848 48.9155491, 2.2691239 48.9155859)",,,,
10577339,True,Place de la République,residential,False,6.67,,"LINESTRING (2.2677675 48.914689, 2.2676937 48.9146537)",,,,
707834623,True,Place de la République,residential,False,28.634,,"LINESTRING (2.2677675 48.914689, 2.2680032 48.9146232, 2.2681302 48.9145917)",,,,
40709303,False,Rue des Bourguignons,secondary,True,84.038,50,"LINESTRING (2.2722464 48.9117446, 2.2722441 48.9116515, 2.2722399 48.9116093, 2.2721872 48.9109899)",,,D 11,2
167835376,False,Rue Paul Bert,residential,True,75.0,30,"LINESTRING (2.2722464 48.9117446, 2.2723202 48.9117131, 2.2726645 48.9115728, 2.2726947 48.9115578, 2.2727168 48.9115393, 2.2727222 48.911512, 2.2727182 48.9112934, 2.2727225 48.9112376)",,,,
"[1131597936, 823062108, 823062109]",False,Rue des Bourguignons,secondary,False,110.42999999999999,50,"LINESTRING (2.2722464 48.9117446, 2.2722575 48.9118227, 2.2722709 48.9120513, 2.2722601 48.9121496, 2.2723085 48.9126359, 2.2723172 48.9127234, 2.2723184 48.9127357)",yes,,D 11,2
10577361,True,Rue du Général Leclerc,tertiary,False,7.744,,"LINESTRING (2.2726753 48.9131888, 2.2727691 48.9131564)",,,D 13,
1225155090,True,Rue du Général Leclerc,tertiary,False,10.657,,"LINESTRING (2.2726753 48.9131888, 2.2726831 48.9130931)",,,D 13,
823062109,False,Rue des Bourguignons,secondary,False,9.436,50,"LINESTRING (2.2726831 48.9130931, 2.2727691 48.9131564)",,,D 11,2
823062109,False,Rue des Bourguignons,secondary,True,47.876999999999995,50,"LINESTRING (2.2726831 48.9130931, 2.2726621 48.9130776, 2.2725992 48.9130167, 2.272402 48.9128232, 2.2723184 48.9127357)",,,D 11,2
