osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width,tunnel
310383814,False,,,Rue du Capitaine de Bresson,residential,50,True,10.039000000000001,"LINESTRING (6.08422 44.5598823, 6.0841691 44.5599135, 6.0841527 44.5599543)",,,,
1010325330,False,,,Rue du Capitaine de Bresson,residential,50,False,16.633000000000003,"LINESTRING (6.08422 44.5598823, 6.0842972 44.5598555, 6.084411 44.5598203)",,,,
208777927,True,,,,residential,50,False,17.178,"LINESTRING (6.0844932 44.55997, 6.08428 44.5599981)",,,,
377871624,False,3,N 85,Boulevard Pierre et Marie Curie,primary,50,True,17.875,"LINESTRING (6.0844932 44.55997, 6.084411 44.5598203)",,,,
377871624,False,3,N 85,Boulevard Pierre et Marie Curie,primary,50,False,58.298,"LINESTRING (6.0844932 44.55997, 6.0845133 44.5600183, 6.0845344 44.5600763, 6.0845491 44.5601348, 6.0845675 44.5602244, 6.0845883 44.560488)",,,,
179620896,False,,,Impasse de Bonne,residential,50,True,76.422,"LINESTRING (6.0831621 44.5627985, 6.083383 44.562853, 6.0836224 44.562361)",,,,
299818578,True,,,,residential,50,False,13.726,"LINESTRING (6.08428 44.5599981, 6.08422 44.5598823)",,,,
1010325331,True,,,,residential,50,False,12.008,"LINESTRING (6.08428 44.5599981, 6.0842163 44.5599948, 6.0841753 44.5599784, 6.0841527 44.5599543)",,,,
1058308638,True,,,Place Grenette,residential,,False,19.25,"LINESTRING (6.077511 44.5597722, 6.0774949 44.5597474, 6.0774775 44.559713, 6.0774829 44.5596824, 6.0775379 44.5596145)",,,,
179769376,False,,,Rue Villars,residential,50,True,6.361,"LINESTRING (6.0810112 44.5572442, 6.080962 44.5572894)",,,,
"[377996163, 377996164, 377995849, 377995851, 616977487, 377997756]",True,"['2', '3']",N 85,Boulevard Georges Pompidou,primary,50,False,176.566,"LINESTRING (6.0810112 44.5572442, 6.0812535 44.557368, 6.0813158 44.5573998, 6.0819202 44.5577121, 6.0821213 44.5578164, 6.0823082 44.5579134, 6.0824405 44.557982, 6.0826826 44.5581337, 6.0827534 44.5582207)",,,,
234422504,False,,,,residential,30,True,128.244,"LINESTRING (6.0851802 44.5595642, 6.0851424 44.5595256, 6.0848605 44.5592646, 6.0845849 44.5590912, 6.0844651 44.5590239, 6.0843511 44.5589532, 6.0842304 44.5588443, 6.0841325 44.5587688, 6.0840587 44.5587468)",,,,
774602722,False,2,,Rue de Saint-Mens,tertiary,30,False,12.756,"LINESTRING (6.0851802 44.5595642, 6.085264 44.5595384, 6.0853273 44.5595176)",,,,
"[100287393, 774602722, 774602723]",False,2,,Rue de Saint-Mens,tertiary,30,True,67.275,"LINESTRING (6.0851802 44.5595642, 6.0847112 44.5597167, 6.0846576 44.5597341, 6.0845191 44.5597822, 6.0845052 44.5597866, 6.084411 44.5598203)",,yes,,
564076280,False,,,Traverse de Camargue,residential,10,False,50.3,"LINESTRING (6.0803719 44.5643266, 6.0797402 44.5643721)",,,,
858525507,False,,,Place Saint-Arnoux,residential,50,False,17.137,"LINESTRING (6.0776964 44.5576901, 6.0775304 44.5575913)",,,,
241707260,False,2,,,residential,50,False,40.552,"LINESTRING (6.0776964 44.5576901, 6.0774915 44.5578804, 6.0773846 44.5579793)",,,,
"[116713443, 858525508]",False,,,"['Place Georges de Manteyer', 'Place Saint-Arnoux']",residential,50,False,76.342,"LINESTRING (6.0776964 44.5576901, 6.0778767 44.557798, 6.0779566 44.5578397, 6.07817 44.5579498, 6.0784633 44.5581053)",,,,
405841019,False,,,16 ter Boulevard de la Libération,residential,30,False,27.325,"LINESTRING (6.0783678 44.5608202, 6.0782285 44.561045)",,,,
"[791380217, 179758631]",True,,,Cours Victor Hugo,tertiary,50,False,58.919000000000004,"LINESTRING (6.0783678 44.5608202, 6.0782525 44.5608142, 6.0781877 44.5608027, 6.0779256 44.5607267, 6.0779029 44.5607383, 6.0778839 44.5607585, 6.0778474 44.5608094, 6.077809 44.5608617, 6.0777886 44.5608967)",,,,
925927241,True,2,D 994,Boulevard de la Libération,primary,50,False,76.89099999999999,"LINESTRING (6.0783678 44.5608202, 6.0778546 44.5606525, 6.0776778 44.560595, 6.0775968 44.5605682, 6.0774845 44.5605338)",,,,
490117899,True,,,Rond-Point du Cèdre,primary,50,False,3.0780000000000003,"LINESTRING (6.0839674 44.5620563, 6.0839541 44.5620463, 6.083944 44.5620344)",roundabout,,,
94255657,True,,N 85,Avenue du Commandant Dumont,primary,50,False,36.358000000000004,"LINESTRING (6.0841615 44.5620964, 6.0840667 44.5621795, 6.0840255 44.5622314, 6.0839734 44.5623873)",,,,
490118034,True,,,Rond-Point du Cèdre,primary,50,False,16.671999999999997,"LINESTRING (6.0841615 44.5620964, 6.0841141 44.5620991, 6.0840699 44.5620946, 6.0840269 44.5620866, 6.083997 44.5620757, 6.0839674 44.5620563)",roundabout,,,
396930176,True,,N 94,Avenue du Maréchal Foch,primary,50,False,82.49600000000001,"LINESTRING (6.0852102 44.5625011, 6.0854878 44.5626204, 6.0855786 44.5626582, 6.086107 44.5628781)",,,,
"[897146125, 338296397]",False,,,"['Place Saint-Arnoux', 'Rue de la Préfecture']",residential,50,False,40.768,"LINESTRING (6.0773792 44.557497, 6.0773 44.5575638, 6.0772391 44.557614, 6.0769828 44.5575047)",,,,
858525506,True,,,Place Saint-Arnoux,residential,50,False,26.793999999999997,"LINESTRING (6.0773792 44.557497, 6.0771782 44.5573894, 6.0771638 44.5573504, 6.0771641 44.5573289)",,,,
377829912,False,2,N 85,Avenue du Commandant Dumont,primary,50,False,116.80999999999999,"LINESTRING (6.0836853 44.5650993, 6.0836959 44.5649995, 6.0837002 44.5649594, 6.0837462 44.5645269, 6.0837533 44.5644599, 6.0837629 44.5643698, 6.0837877 44.5641217, 6.0837963 44.5640881, 6.083813 44.5640541)",,,,
377829916,False,,,,residential,30,False,54.01,"LINESTRING (6.0836853 44.5650993, 6.0831168 44.5650688, 6.0830149 44.5650363)",,,,
377829916,False,,,,residential,30,True,54.01,"LINESTRING (6.0830149 44.5650363, 6.0831168 44.5650688, 6.0836853 44.5650993)",,,,
116713465,True,,,Rue de l'Odéon,residential,50,False,31.387,"LINESTRING (6.078115 44.5570894, 6.0781052 44.5571206, 6.0780974 44.5571453, 6.0779157 44.5572967, 6.0778817 44.5573055)",,,,
396202429,True,,,Rue du jardin des plantes,residential,20,False,33.466,"LINESTRING (6.0784621 44.5572609, 6.078115 44.5570894)",,,,
405841019,False,,,16 ter Boulevard de la Libération,residential,30,True,27.325,"LINESTRING (6.0782285 44.561045, 6.0783678 44.5608202)",,,,
405844267,False,,,16 ter Boulevard de la Libération,residential,30,False,25.643,"LINESTRING (6.0782285 44.561045, 6.0779404 44.5609399)",,,,
"[405842858, 405844270]",False,,,16 ter Boulevard de la Libération,residential,30,False,42.295,"LINESTRING (6.0782285 44.561045, 6.0786793 44.5611802, 6.0787199 44.5611936)",,,,
"[405842858, 405844270]",False,,,16 ter Boulevard de la Libération,residential,30,True,42.295,"LINESTRING (6.0787199 44.5611936, 6.0786793 44.5611802, 6.0782285 44.561045)",,,,
405844267,False,,,16 ter Boulevard de la Libération,residential,30,True,25.643,"LINESTRING (6.0779404 44.5609399, 6.0782285 44.561045)",,,,
405844268,False,,,16 ter Boulevard de la Libération,residential,,False,5.049,"LINESTRING (6.0778494 44.5609103, 6.0777886 44.5608967)",,,,
438804197,True,,,Rue David Martin,residential,50,False,5.892,"LINESTRING (6.0766703 44.5590277, 6.0766794 44.5590441, 6.0766811 44.5590618, 6.0766752 44.5590789)",roundabout,,,
200400768,True,,,Rue Bayard,residential,50,False,97.174,"LINESTRING (6.0791486 44.5620546, 6.0792487 44.5620689, 6.0796541 44.5620852, 6.0797748 44.5620896, 6.0802165 44.5621041, 6.0803241 44.5621086, 6.0803717 44.5621091)",,,,
495838134,True,,,Rue Jean Macé,secondary,50,False,12.055,"LINESTRING (6.0768367 44.5628596, 6.0769775 44.5629007)",,,,
616976764,True,,,,residential,,False,13.334999999999999,"LINESTRING (6.0768367 44.5628596, 6.0769272 44.5628596, 6.0769648 44.5628557, 6.0770002 44.5628427)",,,,
"[495838128, 1006699379, 208764149, 208764150]",True,2,,Rue des Pins,tertiary,50,False,105.06999999999998,"LINESTRING (6.0770002 44.5628427, 6.0770108 44.5628111, 6.0770385 44.5627403, 6.0770796 44.5626593, 6.0771212 44.5626005, 6.0773756 44.5623257, 6.077538 44.56215, 6.0776067 44.5620726, 6.0776506 44.5620264)",,,,yes
495838124,True,,,,residential,,False,12.396,"LINESTRING (6.0765595 44.5628112, 6.0767032 44.5628553)",,,,
495838134,True,,,Rue Jean Macé,secondary,50,False,12.422,"LINESTRING (6.0765595 44.5628112, 6.0766699 44.5628265, 6.0767126 44.562835)",,,,
628996998,False,,,,residential,,False,2.377,"LINESTRING (6.0767032 44.5628553, 6.0767126 44.562835)",,,,
628996998,False,,,,residential,,True,5.15,"LINESTRING (6.0767032 44.5628553, 6.0766809 44.5628988)",,,,
495838124,True,,,,residential,,False,26.441000000000003,"LINESTRING (6.0767032 44.5628553, 6.0768285 44.5628857, 6.0768811 44.562901, 6.0769087 44.5629169, 6.0769291 44.5629292, 6.0769433 44.5629521, 6.0769509 44.5629853)",,,,
495839884,True,,,,residential,,False,28.753999999999998,"LINESTRING (6.0772615 44.5630438, 6.0771263 44.5630014, 6.0770518 44.562977, 6.0770108 44.5629518, 6.0769951 44.5629287, 6.0769775 44.5629007)",,,,
495840906,True,,,Rue du Parc Saint-Joseph,secondary,50,False,25.473,"LINESTRING (6.0772615 44.5630438, 6.0771188 44.5630216, 6.0769509 44.5629853)",,,,
495840907,True,,,Rue des Pins,tertiary,,False,6.695,"LINESTRING (6.0769775 44.5629007, 6.0770002 44.5628427)",,,,
217463775,True,,,Rue du Parc Saint-Joseph,secondary,50,False,99.869,"LINESTRING (6.0769775 44.5629007, 6.0771373 44.5629474, 6.0781164 44.5631377, 6.0781857 44.563154)",,,,
495844914,True,,,Rue Charles Aurouze,secondary,50,False,52.58200000000001,"LINESTRING (6.0783474 44.5632277, 6.0783735 44.5632601, 6.0783926 44.5632929, 6.0784541 44.5634138, 6.0784859 44.5635247, 6.0784967 44.5635547, 6.0785217 44.5636238, 6.0785525 44.5636752)",,,,
187524430,False,,,Rue de Camargue,secondary,30,True,193.87999999999997,"LINESTRING (6.0787437 44.563754, 6.0789136 44.5637514, 6.0795474 44.5637407, 6.0796733 44.563737, 6.0798224 44.5637326, 6.0798592 44.5637309, 6.0798929 44.5637294, 6.0799429 44.5637271, 6.0809271 44.5636753, 6.0810963 44.5636679, 6.0811868 44.5636744)",,,,
666922230,True,,,,secondary,,False,9.961,"LINESTRING (6.0787437 44.563754, 6.0786735 44.5637629, 6.0786201 44.5637704)",,,,
495844916,False,,,Rue Charles Aurouze,tertiary,,False,57.6,"LINESTRING (6.078613 44.5639622, 6.0786678 44.5640614, 6.0788007 44.5643368, 6.0788515 44.5644514)",,,,
656096745,True,,,Rue Charles Aurouze,tertiary,30,False,17.702,"LINESTRING (6.078613 44.5639622, 6.0785597 44.5639025, 6.078526 44.5638632, 6.0784991 44.5638254)",,,,
1000224725,False,,,,residential,50,False,3.345,"LINESTRING (6.0826035 44.562246, 6.082563 44.5622545)",,,,
525922724,False,,,,residential,50,False,41.122,"LINESTRING (6.0826035 44.562246, 6.0826137 44.5622789, 6.0826753 44.5624563, 6.0826754 44.5624825, 6.0826613 44.562505, 6.0826348 44.5625226, 6.0825338 44.5625492)",,,,
525922724,False,,,,residential,50,True,75.058,"LINESTRING (6.0826035 44.562246, 6.082605 44.5621849, 6.0826284 44.5621294, 6.0826629 44.5620948, 6.0827203 44.5620525, 6.0828021 44.5620195, 6.0828475 44.5619993, 6.0828853 44.5619708, 6.0830774 44.5617518, 6.0830887 44.5617373, 6.0831128 44.5617062)",,,,
1000224725,False,,,,residential,50,True,3.345,"LINESTRING (6.082563 44.5622545, 6.0826035 44.562246)",,,,
525922724,False,,,,residential,50,True,41.122,"LINESTRING (6.0825338 44.5625492, 6.0826348 44.5625226, 6.0826613 44.562505, 6.0826754 44.5624825, 6.0826753 44.5624563, 6.0826137 44.5622789, 6.0826035 44.562246)",,,,
560518950,False,2,,Rue du Capitaine de Bresson,residential,50,False,107.80699999999999,"LINESTRING (6.08302 44.5594243, 6.0832348 44.559533, 6.0837715 44.559805, 6.0839633 44.5598952, 6.0840604 44.5599368, 6.0841527 44.5599543)",,,,
73043119,True,,,Rue Jean Eymar,living_street,20,False,69.29299999999999,"LINESTRING (6.0794921 44.5606938, 6.0794518 44.5606813, 6.0791894 44.5606087, 6.0789555 44.560544, 6.0786755 44.5604708)",,,,
"[564073961, 1255063500]",True,,,"['Rue Philis de la Charce', 'Rue de la Placette']",living_street,20,False,116.866,"LINESTRING (6.0794921 44.5606938, 6.0795007 44.5606751, 6.079653 44.560373, 6.0796502 44.560349, 6.0796278 44.5603314, 6.0795901 44.560314, 6.0790873 44.5601811, 6.0790554 44.5601592, 6.0790628 44.5601292, 6.0791683 44.5599587)",,,,
1000224697,False,,,Chemin de Crève Coeur,residential,30,True,58.072,"LINESTRING (6.0768403 44.5644597, 6.0768771 44.5640032, 6.0768783 44.5639382)",,,,
628996998,False,,,,residential,,False,214.52999999999997,"LINESTRING (6.0757923 44.5634725, 6.0760079 44.5639102, 6.0760921 44.5639614, 6.0761729 44.5639707, 6.0762297 44.5639274, 6.0761009 44.5635933, 6.0760562 44.5634209, 6.0760717 44.563287, 6.0761449 44.5631627, 6.0762992 44.563043, 6.0765837 44.5629649, 6.0766578 44.5629292, 6.0766809 44.5628988)",,,,
399593680,True,,,Rue Jean Macé,secondary,50,False,39.275,"LINESTRING (6.0766809 44.5628988, 6.0762364 44.5627424)",,,,
628996998,False,,,,residential,,False,5.15,"LINESTRING (6.0766809 44.5628988, 6.0767032 44.5628553)",,,,
628996998,False,,,,residential,,True,214.53000000000003,"LINESTRING (6.0766809 44.5628988, 6.0766578 44.5629292, 6.0765837 44.5629649, 6.0762992 44.563043, 6.0761449 44.5631627, 6.0760717 44.563287, 6.0760562 44.5634209, 6.0761009 44.5635933, 6.0762297 44.5639274, 6.0761729 44.5639707, 6.0760921 44.5639614, 6.0760079 44.5639102, 6.0757923 44.5634725)",,,,
668773139,True,,,,secondary,,False,8.901,"LINESTRING (6.0785525 44.5636752, 6.0785775 44.5636844, 6.0785984 44.5636978, 6.0786137 44.5637145, 6.0786226 44.5637335)",roundabout,,,
495844921,True,,,Rue de Camargue,secondary,30,False,9.861,"LINESTRING (6.0786226 44.5637335, 6.0787437 44.563754)",,,,
656096744,True,,,,secondary,,False,4.138999999999999,"LINESTRING (6.0786226 44.5637335, 6.0786245 44.5637521, 6.0786201 44.5637704)",roundabout,,,
"[495844912, 495844923, 656096743]",True,2,,"['Rue du Parc Saint-Joseph', 'Rue Charles Aurouze']",secondary,50,False,69.129,"LINESTRING (6.0784376 44.5636937, 6.0784267 44.5636306, 6.0783999 44.5635317, 6.0783769 44.563444, 6.0783547 44.56337, 6.0783305 44.5633055, 6.0782936 44.5632542, 6.0782504 44.5632245, 6.0782064 44.5632048, 6.0780898 44.5631749)",,,,
815697818,True,,,,secondary,,False,9.827,"LINESTRING (6.0784376 44.5636937, 6.0784623 44.5636803, 6.0784913 44.5636724, 6.0785222 44.5636707, 6.0785525 44.5636752)",roundabout,,,
1010051997,True,,,,secondary,,False,5.809,"LINESTRING (6.0786201 44.5637704, 6.0786106 44.5637865, 6.0785963 44.5638006, 6.078578 44.5638121)",roundabout,,,
666922231,True,,,,tertiary,50,False,16.944000000000003,"LINESTRING (6.078578 44.5638121, 6.0786032 44.5638952, 6.078613 44.5639622)",,,,
886635296,True,,,,secondary,,False,6.562999999999999,"LINESTRING (6.078578 44.5638121, 6.0785536 44.5638213, 6.0785267 44.5638258, 6.0784991 44.5638254)",roundabout,,,
815697819,True,,,,secondary,,False,18.975,"LINESTRING (6.0784991 44.5638254, 6.0784665 44.563818, 6.0784387 44.5638039, 6.0784183 44.5637842, 6.0784075 44.5637611, 6.0784073 44.5637367, 6.0784176 44.5637135, 6.0784376 44.5636937)",roundabout,,,
1009336715,True,,,Rue David Martin,residential,50,False,16.527,"LINESTRING (6.0766752 44.5590789, 6.0766997 44.5592265)",,,,
1010040416,True,,,,residential,,False,8.177999999999999,"LINESTRING (6.0766752 44.5590789, 6.0766648 44.5590916, 6.0766502 44.559102, 6.0766323 44.5591094, 6.0766124 44.5591133, 6.0765918 44.5591134)",roundabout,,,
234422504,False,,,,residential,30,False,128.244,"LINESTRING (6.0840587 44.5587468, 6.0841325 44.5587688, 6.0842304 44.5588443, 6.0843511 44.5589532, 6.0844651 44.5590239, 6.0845849 44.5590912, 6.0848605 44.5592646, 6.0851424 44.5595256, 6.0851802 44.5595642)",,,,
100287389,False,,,,residential,30,False,81.991,"LINESTRING (6.0848795 44.5589083, 6.0848123 44.5589685, 6.0850585 44.5592279, 6.0852999 44.5594869, 6.0853273 44.5595176)",,,,
116713448,True,,,Rue de la Préfecture,residential,50,False,35.647,"LINESTRING (6.0769828 44.5575047, 6.0766029 44.557472, 6.0765368 44.5574632)",,,,
"[338296397, 897146125]",False,,,"['Rue de la Préfecture', 'Place Saint-Arnoux']",residential,50,True,40.768,"LINESTRING (6.0769828 44.5575047, 6.0772391 44.557614, 6.0773 44.5575638, 6.0773792 44.557497)",,,,
1009336712,True,,,Rue David Martin,residential,50,False,9.839,"LINESTRING (6.0767001 44.5589418, 6.0766796 44.5590007, 6.0766703 44.5590277)",,,,
1009336716,False,,,Rue David Martin,residential,50,True,4.208,"LINESTRING (6.0767001 44.5589418, 6.0767215 44.5589291, 6.0767402 44.558917)",,,,
217463775,True,,,Rue du Parc Saint-Joseph,secondary,50,False,15.541,"LINESTRING (6.0781857 44.563154, 6.0782485 44.5631689, 6.0782936 44.5631878, 6.0783474 44.5632277)",,,,
495844910,True,,,,residential,50,False,8.101,"LINESTRING (6.0781857 44.563154, 6.0781572 44.5631672, 6.0780898 44.5631749)",,,,
"[211927808, 211927809, 187524431]",False,2,,Rue des Jardins,secondary,30,True,111.74100000000001,"LINESTRING (6.0812432 44.5636905, 6.0812736 44.5637036, 6.0812997 44.5637228, 6.0813243 44.5637539, 6.0813586 44.5638084, 6.0813914 44.5638686, 6.081445 44.5639569, 6.0814777 44.563998, 6.0815101 44.5640305, 6.0815569 44.5640744, 6.0816064 44.5641108, 6.0818583 44.5642795, 6.0819543 44.5643442, 6.0820311 44.5643964, 6.0820774 44.5644332, 6.0821074 44.5644649)",,yes,,
1151175976,False,2,,Rue des Jardins,secondary,30,False,4.835000000000001,"LINESTRING (6.0812432 44.5636905, 6.0812184 44.5636812, 6.0811868 44.5636744)",,,,
179769380,False,,,Rue Villars,residential,50,True,99.063,"LINESTRING (6.0814181 44.5581534, 6.0811874 44.557925, 6.0812161 44.5578276, 6.081192 44.5577676, 6.0810836 44.5576953, 6.0810046 44.5576697, 6.0807872 44.5576499, 6.0806411 44.557583)",,,,
495838134,True,,,Rue Jean Macé,secondary,50,False,10.205,"LINESTRING (6.0767126 44.562835, 6.0768367 44.5628596)",,,,
628996998,False,,,,residential,,True,2.377,"LINESTRING (6.0767126 44.562835, 6.0767032 44.5628553)",,,,
1006839942,True,,N 94,Avenue du Maréchal Foch,primary,50,False,15.472,"LINESTRING (6.086107 44.5628781, 6.0862752 44.5629488)",,,,
1006839949,True,,,Avenue de la Gare,residential,50,False,5.876,"LINESTRING (6.086107 44.5628781, 6.0860723 44.5629248)",,,,
1006839944,False,2,,Avenue des Alpes,residential,50,False,15.377,"LINESTRING (6.0856312 44.5635187, 6.0857986 44.5635887)",,,,
254534075,False,2,,Avenue des Alpes,residential,50,True,147.781,"LINESTRING (6.0856312 44.5635187, 6.0852517 44.5633685, 6.0841734 44.5629416, 6.0841165 44.5629291, 6.0840607 44.5629253, 6.0840121 44.5629242, 6.0839787 44.5629252)",,,,
"[324042816, 377871054, 377871064]",True,"['1', '2']",N 94,Avenue du Maréchal Foch,primary,50,False,175.395,"LINESTRING (6.0860723 44.5629248, 6.0859508 44.5628772, 6.0858182 44.5628223, 6.0854376 44.5626601, 6.0850975 44.5625205, 6.0848104 44.5623846, 6.0846307 44.5622933, 6.0844294 44.5621908, 6.084332 44.5621512, 6.0842559 44.5621196, 6.0841932 44.5620932)",,,,
"[1006839949, 1006839943]",True,,,Avenue de la Gare,residential,50,False,74.71400000000001,"LINESTRING (6.0860723 44.5629248, 6.0860028 44.5630184, 6.0859034 44.5631523, 6.0857749 44.5633253, 6.0857114 44.5634107, 6.0856578 44.5634829, 6.0856312 44.5635187)",,,,
1009336713,True,,,Rue David Martin,residential,50,False,12.425,"LINESTRING (6.0765701 44.5590043, 6.0767001 44.5589418)",,,,
1009336714,True,,,,residential,,False,9.088,"LINESTRING (6.0765701 44.5590043, 6.0765923 44.5590001, 6.0766152 44.5590006, 6.076637 44.5590057, 6.0766559 44.559015, 6.0766703 44.5590277)",roundabout,,,
1009336717,True,,,Rue du Cadet de Charance,residential,50,False,6.162,"LINESTRING (6.0765236 44.5590701, 6.0764599 44.5590383)",,,,
1009336714,True,,,,residential,,False,4.621,"LINESTRING (6.0765236 44.5590701, 6.0765214 44.5590563, 6.0765239 44.5590426, 6.076531 44.5590297)",roundabout,,,
1009336714,True,,,,residential,,False,4.254,"LINESTRING (6.076531 44.5590297, 6.0765475 44.5590146, 6.0765701 44.5590043)",roundabout,,,
1010040415,True,,,,residential,,False,7.683000000000001,"LINESTRING (6.0765918 44.5591134, 6.0765729 44.5591101, 6.0765558 44.5591036, 6.0765413 44.5590944, 6.0765303 44.559083, 6.0765236 44.5590701)",roundabout,,,
886635322,False,,,Rue des Pins,residential,50,True,5.779,"LINESTRING (6.0761305 44.5653728, 6.076154 44.565422)",,,,
886635322,False,,,Rue des Pins,residential,50,False,11.464,"LINESTRING (6.0761305 44.5653728, 6.0761227 44.5653566, 6.0760992 44.5653055, 6.0760898 44.565274)",,,,
1010051980,True,,,Rue Colonel Piddington,tertiary,50,False,34.104,"LINESTRING (6.0761305 44.5653728, 6.0761858 44.5653581, 6.0762414 44.5653561, 6.0763071 44.5653604, 6.0764077 44.5653772, 6.076543 44.5654172)",,,,
560518949,False,,,Rue du Capitaine de Bresson,residential,50,False,50.638,"LINESTRING (6.0820579 44.5588386, 6.0822257 44.5589558, 6.0824628 44.5591214, 6.0825143 44.5591574)",,,,
"[100288422, 1058308639]",True,,,"['Rue Pasteur', 'Rue Pasteur Prolongée']","['residential', 'living_street']","['20', '50']",False,64.032,"LINESTRING (6.0776658 44.5596605, 6.0776961 44.559671, 6.0777583 44.5596937, 6.0779765 44.5597413, 6.078438 44.5598256)",,,,
1058308640,False,,,Rue Pasteur Prolongée,residential,50,True,11.352,"LINESTRING (6.0776658 44.5596605, 6.0776183 44.5596442, 6.0775379 44.5596145)",,,,
1058308641,True,,,Place Grenette,residential,,False,19.569000000000003,"LINESTRING (6.0776658 44.5596605, 6.0776264 44.5597369, 6.0775982 44.559757, 6.07757 44.5597703, 6.077547 44.5597711, 6.077511 44.5597722)",,,,
405810174,False,2,,Rue Pasteur Prolongée,residential,50,True,2.495,"LINESTRING (6.0775379 44.5596145, 6.07751 44.5596041)",,,,
1058308640,False,,,Rue Pasteur Prolongée,residential,50,False,11.352,"LINESTRING (6.0775379 44.5596145, 6.0776183 44.5596442, 6.0776658 44.5596605)",,,,
179620899,False,,,,residential,50,True,2.677,"LINESTRING (6.0832729 44.5621583, 6.0833043 44.5621672)",,,,
1059661759,False,,,,residential,50,True,3.656,"LINESTRING (6.0832729 44.5621583, 6.0832528 44.5621879)",,,,
179620899,False,,,,residential,50,False,37.572,"LINESTRING (6.0832729 44.5621583, 6.0834908 44.5618945, 6.0835091 44.5618655)",,,,
1059661759,False,,,,residential,50,False,3.656,"LINESTRING (6.0832528 44.5621879, 6.0832729 44.5621583)",,,,
179620899,False,,,,residential,50,False,2.677,"LINESTRING (6.0833043 44.5621672, 6.0832729 44.5621583)",,,,
