osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access,tunnel
77688258,Chemin de Certoux,residential,30,True,False,18.028,"LINESTRING (6.0829349 46.1484235, 6.0829342 46.1484098, 6.0829386 46.1483964, 6.082948 46.1483843, 6.0829615 46.1483744, 6.0829784 46.1483672, 6.0829974 46.1483634, 6.0830139 46.148363, 6.0830301 46.148365, 6.0830453 46.1483695, 6.0830586 46.1483762, 6.0830696 46.1483847, 6.0830776 46.1483947, 6.0830822 46.1484056)",,,roundabout,,
77688255,Chemin de Certoux,residential,30,False,False,35.622,"LINESTRING (6.0835099 46.1483317, 6.0839614 46.1482625)",,,,,
77688262,Chemin de Certoux,residential,30,False,False,33.997,"LINESTRING (6.0835099 46.1483317, 6.0834175 46.148354, 6.0830822 46.1484056)",,,,,
77688255,Chemin de Certoux,residential,30,False,True,35.622,"LINESTRING (6.0839614 46.1482625, 6.0835099 46.1483317)",,,,,
77688255,Chemin de Certoux,residential,30,False,False,42.914,"LINESTRING (6.0839614 46.1482625, 6.0838953 46.1480477, 6.0838404 46.1478858)",,,,,
77688260,Chemin de Certoux,residential,30,False,False,16.324,"LINESTRING (6.0839614 46.1482625, 6.0839653 46.1482749, 6.0840068 46.1484059)",,,,,
77688258,Chemin de Certoux,residential,30,True,False,17.966,"LINESTRING (6.0830822 46.1484056, 6.083083 46.148416, 6.083081 46.1484275, 6.0830754 46.1484378, 6.0830669 46.1484471, 6.0830595 46.148453, 6.0830487 46.148458, 6.0830365 46.1484623, 6.0830239 46.1484647, 6.0830126 46.1484655, 6.0829964 46.1484644, 6.0829819 46.1484621, 6.0829709 46.1484582, 6.082959 46.1484526, 6.0829486 46.1484455, 6.0829399 46.148435, 6.0829349 46.1484235)",,,roundabout,,
77688262,Chemin de Certoux,residential,30,False,True,33.997,"LINESTRING (6.0830822 46.1484056, 6.0834175 46.148354, 6.0835099 46.1483317)",,,,,
77688255,Chemin de Certoux,residential,30,False,True,42.914,"LINESTRING (6.0838404 46.1478858, 6.0838953 46.1480477, 6.0839614 46.1482625)",,,,,
77688257,Chemin de Certoux,residential,30,False,True,80.69,"LINESTRING (6.0819122 46.1485802, 6.0820314 46.14856, 6.0824679 46.1484951, 6.0824818 46.148493, 6.0829349 46.1484235)",,,,,
295810943,Chemin de Certoux,residential,30,False,True,51.57,"LINESTRING (6.0819122 46.1485802, 6.0817512 46.1482331, 6.0817232 46.1481871, 6.0816872 46.1481446)",,,,,
8580100,Grande Rue,residential,30,True,False,42.644000000000005,"LINESTRING (6.0811044 46.1436185, 6.0810881 46.1435816, 6.0810651 46.1435455, 6.0808519 46.1433111, 6.08083 46.1432871)",,,,,
8580100,Grande Rue,residential,30,True,False,13.733,"LINESTRING (6.0811447 46.1437377, 6.0811214 46.1437006, 6.0811188 46.1436746, 6.0811044 46.1436185)",,,,,
106901804,Place de la Libération,residential,30,True,False,52.162,"LINESTRING (6.0811447 46.1437377, 6.0810734 46.1437289, 6.0809841 46.1437305, 6.0807724 46.1437347, 6.080552 46.1437381, 6.0804691 46.1437418)",,,,,
25452772,Place de la Libération,residential,30,True,False,55.08,"LINESTRING (6.0804691 46.1437418, 6.0805136 46.1436847, 6.0805478 46.143672, 6.0809289 46.1436751, 6.0809788 46.1436753, 6.0810161 46.143666, 6.08104 46.1436526, 6.0811044 46.1436185)",,,,,
"[39996896, 1126082988, 1126082989]",Rue Amédée VIII de Savoie,tertiary,30,False,False,74.57999999999998,"LINESTRING (6.0804691 46.1437418, 6.0804947 46.1438, 6.0805139 46.14386, 6.0805219 46.1438858, 6.0805825 46.1440817, 6.0805894 46.1441121, 6.0806003 46.1441562, 6.0806403 46.1443185, 6.0806547 46.1443994)",,,,,
"[1126084624, 1126084623]",Rue de la Fontaine des Frères,residential,30,False,True,42.329,"LINESTRING (6.0804691 46.1437418, 6.0803858 46.1437541, 6.0803132 46.1437678, 6.0802073 46.143792, 6.0800726 46.1438292, 6.079952 46.1438672)",,,,,
8580100,Grande Rue,residential,30,True,False,8.504,"LINESTRING (6.0804561 46.1428762, 6.0804338 46.1428013)",,,,,
345781118,Passage de la Ferronnerie,residential,30,False,False,112.82499999999999,"LINESTRING (6.0804561 46.1428762, 6.0805684 46.1428535, 6.0808985 46.1427102, 6.0809865 46.142676, 6.0810784 46.142634, 6.0811095 46.1426198, 6.0812838 46.1425058, 6.0816051 46.1423621, 6.0815593 46.1423104)",,,,,
25452660,Allée du Crêt Millet,residential,30,False,True,84.02700000000002,"LINESTRING (6.0753277 46.1445502, 6.0754593 46.1445075, 6.0757408 46.1443887, 6.0759571 46.1445564, 6.0760686 46.1446428, 6.076098 46.1446598, 6.0761688 46.1446931)",,,,,
113421974,Rue de la Platière,residential,30,False,True,18.576,"LINESTRING (6.0765124 46.1438291, 6.0765418 46.1438437, 6.0765614 46.1438514, 6.0765888 46.143859, 6.0766195 46.1438669, 6.0766404 46.1438716, 6.07667 46.1438752, 6.0766967 46.1438776, 6.0767379 46.1438778)",,,,,
824823725,Chemin du Crêt Millet,residential,30,False,False,33.208,"LINESTRING (6.0765124 46.1438291, 6.0764884 46.1437864, 6.0764212 46.1436889, 6.0763886 46.1435981, 6.0763903 46.1435469)",,,,,
824823725,Chemin du Crêt Millet,residential,30,False,True,21.989,"LINESTRING (6.0765124 46.1438291, 6.0765205 46.1438862, 6.0765455 46.1440255)",,,,,
25452694,Rue de la Platière,residential,30,False,False,17.622,"LINESTRING (6.0767379 46.1438778, 6.0768158 46.1438539, 6.0769324 46.1437959)",,,,,
25452694,Rue de la Platière,residential,30,False,True,22.143,"LINESTRING (6.0767379 46.1438778, 6.0766532 46.1439366, 6.0765455 46.1440255)",,,,,
113421974,Rue de la Platière,residential,30,False,False,18.575999999999997,"LINESTRING (6.0767379 46.1438778, 6.0766967 46.1438776, 6.07667 46.1438752, 6.0766404 46.1438716, 6.0766195 46.1438669, 6.0765888 46.143859, 6.0765614 46.1438514, 6.0765418 46.1438437, 6.0765124 46.1438291)",,,,,
113422899,Chemin du Crêt Millet,residential,30,True,False,126.666,"LINESTRING (6.0763903 46.1435469, 6.0764321 46.1434205, 6.0764427 46.1433609, 6.0764457 46.1432979, 6.0764384 46.143227, 6.0764257 46.1431413, 6.0764208 46.1430782, 6.0764206 46.1429985, 6.0764241 46.142921, 6.0764321 46.1428649, 6.0764543 46.1426924, 6.0764586 46.1426533, 6.0764678 46.1425661, 6.076476 46.1425229, 6.0764914 46.1424778, 6.0765187 46.1424465, 6.0765496 46.1424317)",,,,,
824823725,Chemin du Crêt Millet,residential,30,False,True,33.208,"LINESTRING (6.0763903 46.1435469, 6.0763886 46.1435981, 6.0764212 46.1436889, 6.0764884 46.1437864, 6.0765124 46.1438291)",,,,,
113435294,Avenue de Genève,primary,50,True,False,59.104,"LINESTRING (6.0852928 46.1476278, 6.085393 46.1476595, 6.0857018 46.1479103, 6.0857865 46.14797, 6.0858378 46.1479921)",2,D 1201,,,
25443759,Avenue de Genève,primary,50,True,False,30.809,"LINESTRING (6.0861782 46.1483611, 6.0860537 46.1483043, 6.0860288 46.1482857, 6.085932 46.1482178, 6.0858677 46.1481891)",,D 1201,,,
"[834282304, 115029421]",Avenue Louis Armand,primary,50,False,False,69.79599999999999,"LINESTRING (6.0842857 46.1417688, 6.0844402 46.1418324, 6.0849734 46.1420358, 6.0850733 46.1420787)",3,D 1201,,,
115029430,Avenue Louis Armand,primary,50,True,False,22.775,"LINESTRING (6.0842857 46.1417688, 6.0841652 46.14174, 6.0840647 46.1417099, 6.0840134 46.1416902)",2,D 1201,,,
4793664,,primary,50,True,False,65.544,"LINESTRING (6.0811542 46.1401233, 6.080977 46.1401223, 6.0809099 46.1401201, 6.0808114 46.1401206, 6.080761 46.140125, 6.0807023 46.1401309, 6.0805925 46.1401509, 6.0805113 46.140159, 6.0804448 46.1401651, 6.0803971 46.1401755, 6.0803218 46.1402029)",,D 1201,,,
"[825185120, 338000636]",Avenue Louis Armand,primary,50,False,False,239.795,"LINESTRING (6.0811542 46.1401233, 6.0812236 46.1401426, 6.0813034 46.1401682, 6.0813672 46.1401918, 6.0815498 46.1402762, 6.0817024 46.1403554, 6.0818598 46.1404406, 6.0822624 46.140668, 6.0828018 46.1409784, 6.0836251 46.1414264)","['2', '3']",D 1201,,,
115029427,Grande Rue,residential,30,True,False,24.331000000000003,"LINESTRING (6.079232 46.1406936, 6.0791953 46.1406606, 6.0791739 46.1406286, 6.0791588 46.140591, 6.0791503 46.1405484, 6.0791358 46.1404894)",,,,,
"[312921168, 303911230, 115029415]",Grande Rue,residential,30,False,"[False, True]",61.059000000000005,"LINESTRING (6.079232 46.1406936, 6.0792568 46.1407204, 6.0793489 46.1408343, 6.0793938 46.1409087, 6.0794594 46.1410181, 6.0795362 46.1411789, 6.0795436 46.1411964)","['1', '2']",,,,
735019750,,primary,50,True,False,41.608000000000004,"LINESTRING (6.0803218 46.1402029, 6.0802848 46.1402281, 6.0802199 46.1402584, 6.0801208 46.1403021, 6.0800834 46.1403186, 6.079875 46.1404119)",2,D 1201,,,
115027955,,primary,,True,False,24.388000000000005,"LINESTRING (6.0802262 46.1400139, 6.08027 46.1400414, 6.0803085 46.1400681, 6.0803274 46.140094, 6.0803381 46.1401196, 6.0803397 46.1401565, 6.0803218 46.1402029)",,D 1201,,,
236377191,,primary,50,True,False,73.551,"LINESTRING (6.0802262 46.1400139, 6.0802941 46.1400215, 6.0804938 46.1400437, 6.0805928 46.1400519, 6.0806969 46.1400566, 6.0808272 46.1400585, 6.0809044 46.1400572, 6.0809816 46.1400632, 6.0810352 46.1400744, 6.0811542 46.1401233)",,D 1201,,,
106862600,Rue du Belvédère,residential,30,False,True,76.64300000000001,"LINESTRING (6.0765429 46.1407388, 6.0765264 46.1407118, 6.0765036 46.1406852, 6.0764741 46.1406607, 6.076439 46.1406365, 6.0763993 46.1406146, 6.0762636 46.1405431, 6.0761014 46.1404606, 6.0760651 46.1404461, 6.0760242 46.1404349, 6.0760026 46.1404299, 6.0759827 46.140427, 6.0759556 46.1404238, 6.0759467 46.1404233, 6.0759111 46.1404216, 6.07588 46.1404251, 6.0758471 46.1404296, 6.0757311 46.1404593)",,,,,
826099084,Rue du Belvédère,residential,30,True,False,147.515,"LINESTRING (6.0765429 46.1407388, 6.0765485 46.1407792, 6.0765505 46.1408305, 6.076535 46.1409286, 6.0765163 46.1410679, 6.0764952 46.14123, 6.0764623 46.1414762, 6.0764341 46.141657, 6.0764277 46.1417045, 6.0763966 46.1419436, 6.0763818 46.141995, 6.0763463 46.1420542)",,,,,
115029428,Avenue de Ternier,residential,,False,False,32.44,"LINESTRING (6.0832684 46.1415796, 6.0833704 46.1415457, 6.0834554 46.1415126, 6.0835232 46.1414787, 6.0836251 46.1414264)",,,,,
303911232,Avenue de Ternier,residential,30,False,True,116.08500000000001,"LINESTRING (6.0832684 46.1415796, 6.0831651 46.1416126, 6.0831432 46.1416214, 6.0829819 46.1416865, 6.0827934 46.14177, 6.0827172 46.1418036, 6.0826379 46.1418384, 6.0825719 46.1418677, 6.0822903 46.1419918, 6.0821155 46.1420687, 6.0819848 46.142125)",,,,,
236377190,,primary,30,True,False,22.584999999999997,"LINESTRING (6.0791358 46.1404894, 6.0791037 46.1404725, 6.0790689 46.1404502, 6.079043 46.1404268, 6.079017 46.1403972, 6.0789921 46.1403647, 6.0789687 46.1403266)",2,D 1201,,,
"[312921168, 303911230, 115029415]",Grande Rue,residential,30,False,"[False, True]",61.05899999999999,"LINESTRING (6.0795436 46.1411964, 6.0795362 46.1411789, 6.0794594 46.1410181, 6.0793938 46.1409087, 6.0793489 46.1408343, 6.0792568 46.1407204, 6.079232 46.1406936)","['1', '2']",,,,
825185120,Avenue Louis Armand,primary,50,False,True,6.797,"LINESTRING (6.0836923 46.141466, 6.0836251 46.1414264)",3,D 1201,,,
115029424,Avenue Louis Armand,primary,50,True,False,58.233000000000004,"LINESTRING (6.0836923 46.141466, 6.0837915 46.1414699, 6.0841113 46.1416522, 6.0842857 46.1417688)",2,D 1201,,,
115029418,Avenue de Ternier,residential,,True,False,59.77300000000001,"LINESTRING (6.0840134 46.1416902, 6.0836675 46.1415916, 6.0836017 46.1415801, 6.0835444 46.1415762, 6.0834625 46.1415744, 6.0833755 46.1415739, 6.0832684 46.1415796)",,,,,
703229562,Avenue Louis Armand,primary,,True,False,36.067,"LINESTRING (6.0840134 46.1416902, 6.0837285 46.1415345, 6.0836923 46.141466)",,D 1201,,,
"[25452568, 826462691]",Rue Amédée VIII de Savoie,residential,30,False,False,304.78599999999994,"LINESTRING (6.0787952 46.1482854, 6.078787 46.1482757, 6.0785568 46.148004, 6.0784951 46.1479312, 6.0784284 46.1478515, 6.0784105 46.1478301, 6.0783969 46.1478141, 6.0783658 46.1477429, 6.078647 46.1477849, 6.0787383 46.1477933, 6.0787544 46.1477945, 6.0788299 46.1478003, 6.0788935 46.1477971, 6.078948 46.1477901, 6.0790014 46.1477731, 6.0791225 46.147707, 6.079267 46.1476282, 6.0792974 46.1476095, 6.0794109 46.1475397, 6.0794441 46.1475193, 6.0796177 46.1474184, 6.0798202 46.147329, 6.0799235 46.1472804, 6.0804314 46.1470414, 6.0804926 46.1470126, 6.0805148 46.1470016, 6.080587 46.146968, 6.0806999 46.1469154, 6.0808783 46.1468323, 6.0809549 46.1467981)",,,,,
25828504,Rue du Jura,tertiary,50,False,False,164.93900000000002,"LINESTRING (6.0809128 46.1462501, 6.0809514 46.1462566, 6.0809905 46.1462582, 6.0810345 46.1462501, 6.0810941 46.146231, 6.0813558 46.1461361, 6.0814234 46.1461121, 6.0814507 46.1461022, 6.0816577 46.1460269, 6.0820434 46.1458868, 6.0820989 46.1458665, 6.0821149 46.1458606, 6.0826657 46.1456603, 6.0827123 46.145643, 6.0828229 46.1456047)",,,,,
295417718,Rue Amédée VIII de Savoie,residential,30,False,True,62.064,"LINESTRING (6.0809128 46.1462501, 6.0808763 46.1462982, 6.0808706 46.1463328, 6.0808878 46.1464144, 6.0809431 46.1467218, 6.0809549 46.1467981)",,,,,
340132509,Rue Amédée VIII de Savoie,tertiary,30,False,False,49.716,"LINESTRING (6.0809128 46.1462501, 6.0808772 46.1462361, 6.0808604 46.1462228, 6.0808475 46.1462061, 6.0808381 46.1461907, 6.0808268 46.1461642, 6.0808142 46.1461216, 6.0808053 46.1460901, 6.080734 46.1458326)",,,,,
302018827,Avenue du Général de Gaulle,living_street,20,True,False,61.262,"LINESTRING (6.0819576 46.144527, 6.0818828 46.1444748, 6.081791 46.1443827, 6.0817196 46.1443126, 6.0816769 46.1442769, 6.0816356 46.1442667, 6.0815808 46.144239, 6.0815335 46.1441815, 6.0815104 46.1441535, 6.0814675 46.1441043)",,,,,
1125740710,Place du Crêt,residential,,False,False,30.333,"LINESTRING (6.0821357 46.1437985, 6.0817492 46.1437465)",,,,,
25444578,Place du Crêt,residential,,False,True,57.071000000000005,"LINESTRING (6.0821357 46.1437985, 6.0825255 46.1438363, 6.082724 46.1438463, 6.082872 46.1438417)",,,,,
"[45873088, 1125740711]",Rue Berthollet,primary,50,False,True,33.183,"LINESTRING (6.082564 46.1440503, 6.0827399 46.1439327, 6.082872 46.1438417)",2,D 1201,,,
302020750,Place du Crêt,residential,,True,False,43.311,"LINESTRING (6.082564 46.1440503, 6.0823998 46.1439436, 6.0822907 46.143884, 6.0821357 46.1437985)",,,,,
295810951,Rue des Hutins,residential,30,False,False,187.99399999999997,"LINESTRING (6.0835567 46.1469202, 6.0835022 46.14695, 6.0831794 46.147062, 6.0830813 46.147096, 6.082797 46.1471946, 6.0827144 46.1472232, 6.0824822 46.1473038, 6.082377 46.1473403, 6.0821417 46.147422, 6.0821358 46.147424, 6.0819207 46.1474986, 6.0819009 46.1475055, 6.0817663 46.1475522, 6.081452 46.1476612, 6.0813821 46.1476852)",,,,destination,
"[766885871, 726003815]",Avenue de Mössingen,tertiary,"['30', '50']",False,True,66.265,"LINESTRING (6.086653 46.1476706, 6.08625 46.1479018, 6.0861469 46.1479584, 6.0860396 46.1480182, 6.0859851 46.148046)",,,,,
824823717,Allée de la Feuillée,tertiary,30,True,False,11.228,"LINESTRING (6.0763528 46.1422158, 6.076495 46.1421937)",,,,,
25452612,Chemin des Sources,residential,,False,False,104.857,"LINESTRING (6.075791 46.1462523, 6.0757619 46.1462805, 6.0754787 46.1464342, 6.07533 46.1465182, 6.075325 46.146521, 6.0752504 46.1465658, 6.0752345 46.1465776, 6.0750347 46.1467258, 6.0748038 46.1468971)",,,,,
25452612,Chemin des Sources,residential,,False,True,12.651,"LINESTRING (6.075791 46.1462523, 6.0758725 46.146236, 6.0759488 46.1462208)",,,,,
25452620,Chemin des Noisetiers,residential,,False,False,81.043,"LINESTRING (6.075791 46.1462523, 6.0755081 46.1460752, 6.0753205 46.145978, 6.0750042 46.1458141, 6.074971 46.1457969)",,,,,
302018828,Place du Maquis des Glières,residential,30,False,False,54.014,"LINESTRING (6.0812756 46.1441798, 6.0808616 46.1443391, 6.0808266 46.1443528, 6.0807112 46.144395, 6.0806547 46.1443994)",,,,,
25462034,Avenue de Ternier,residential,30,False,False,38.726,"LINESTRING (6.0815593 46.1423104, 6.0817101 46.1422456, 6.0819158 46.1421556, 6.0819848 46.142125)",,,,,
345781118,Passage de la Ferronnerie,residential,30,False,True,112.82499999999999,"LINESTRING (6.0815593 46.1423104, 6.0816051 46.1423621, 6.0812838 46.1425058, 6.0811095 46.1426198, 6.0810784 46.142634, 6.0809865 46.142676, 6.0808985 46.1427102, 6.0805684 46.1428535, 6.0804561 46.1428762)",,,,,
939125449,Rue des Mésanges,residential,30,False,False,121.11900000000003,"LINESTRING (6.0777808 46.1453259, 6.0776218 46.1451677, 6.0772673 46.144815, 6.077289 46.1448064, 6.077378 46.1447672, 6.0774238 46.144747, 6.0776481 46.1446426, 6.0778297 46.1445583)",,,,,
1112584127,,tertiary,50,True,False,12.844,"LINESTRING (6.0872385 46.1434163, 6.0870718 46.143415)",,,,,
825174775,,primary,30,True,False,18.991,"LINESTRING (6.0789687 46.1403266, 6.0789248 46.1402241, 6.0789115 46.1401609)",2,D 1201,,,
825174776,Route de Lyon,tertiary,,True,False,21.415,"LINESTRING (6.0789687 46.1403266, 6.0789144 46.1402974, 6.0788177 46.1402714, 6.0787126 46.1402652)",,,,,
677355842,Avenue de Genève,primary,,True,False,44.028000000000006,"LINESTRING (6.0833387 46.1459177, 6.083238 46.1458721, 6.083063 46.1457397, 6.0830201 46.1456981, 6.0829397 46.145638)",,D 1201,,,
"[677355841, 728219945, 133251343]",Avenue de Genève,primary,50,True,False,148.298,"LINESTRING (6.0833387 46.1459177, 6.0835882 46.1461498, 6.0838375 46.1463681, 6.0840435 46.1465419, 6.0841084 46.1465985, 6.084183 46.1466639, 6.0844641 46.1469138, 6.0845256 46.1469675)",3,D 1201,,no,
25462174,Rue de l'Industrie,tertiary,30,False,False,92.31599999999999,"LINESTRING (6.0855626 46.1411813, 6.0858939 46.1415104, 6.0859071 46.1415254, 6.0861191 46.1417316, 6.0861868 46.1417999, 6.0862154 46.1418272, 6.0862535 46.1418594)",,,,,
25462174,Rue de l'Industrie,tertiary,30,False,True,47.539,"LINESTRING (6.0855626 46.1411813, 6.0855541 46.1411735, 6.0853811 46.1410037, 6.0853415 46.1409649, 6.0852627 46.1408878, 6.085195 46.1408387)",,,,,
686131567,,residential,30,True,False,76.833,"LINESTRING (6.0853064 46.1416675, 6.0854585 46.1417021, 6.0861062 46.1418626, 6.0861923 46.1418689, 6.0862535 46.1418594)",1,,,,
732484012,,residential,30,True,False,57.760999999999996,"LINESTRING (6.0853064 46.1416675, 6.0855137 46.1412328, 6.0855325 46.141213, 6.0855626 46.1411813)",1,,,,
26307965,Avenue de Ternier,tertiary,30,False,False,102.367,"LINESTRING (6.0840389 46.1412168, 6.0841037 46.1411863, 6.0844474 46.1410127, 6.0846509 46.1409136, 6.0847005 46.1408925, 6.0847598 46.1408726, 6.0848492 46.1408476, 6.0848795 46.1408423, 6.084942 46.1408315, 6.0850467 46.1408187, 6.0851314 46.1408201, 6.085195 46.1408387)",,,,,
"[115029419, 26307965]",Avenue de Ternier,tertiary,30,False,True,39.521,"LINESTRING (6.0840389 46.1412168, 6.0839826 46.1412432, 6.0838656 46.1412978, 6.0838183 46.1413202, 6.0837468 46.1413591, 6.0836251 46.1414264)",,,,,
686131567,,residential,30,True,False,111.535,"LINESTRING (6.0840389 46.1412168, 6.0840958 46.1412584, 6.0845815 46.1414582, 6.0846226 46.1414918, 6.0846567 46.1415196, 6.0849467 46.1415856, 6.0853064 46.1416675)",1,,,,
825199454,Rue de Savoie,residential,30,False,True,120.80699999999999,"LINESTRING (6.0775497 46.1407921, 6.0773099 46.140853, 6.0777538 46.1417089)",,,,,
113422899,Chemin du Crêt Millet,residential,30,True,False,5.656,"LINESTRING (6.0765496 46.1424317, 6.076615 46.1424086)",,,,,
345781122,Carrefour des Acacias,tertiary,30,True,False,29.16,"LINESTRING (6.0765496 46.1424317, 6.0764938 46.1423732, 6.0764684 46.1423377, 6.0764348 46.1422632, 6.0764016 46.1422387, 6.0763528 46.1422158)",,,,,
26308089,Carrefour des Acacias,tertiary,30,True,False,8.227,"LINESTRING (6.076615 46.1424086, 6.076655 46.1424772)",,,,,
25452765,Rue Général Pacthod,tertiary,30,True,False,126.356,"LINESTRING (6.076615 46.1424086, 6.0767095 46.1424077, 6.0767544 46.1424072, 6.076877 46.1424092, 6.0770522 46.1424143, 6.0772596 46.1424193, 6.0774148 46.1424349, 6.0776236 46.1424697, 6.0782145 46.1426077)",,,,,
26308089,Carrefour des Acacias,tertiary,30,True,False,25.874000000000002,"LINESTRING (6.076495 46.1421937, 6.0765104 46.1422514, 6.0765419 46.1423186, 6.0765651 46.142351, 6.076615 46.1424086)",,,,,
25462174,Rue de l'Industrie,tertiary,30,False,True,92.316,"LINESTRING (6.0862535 46.1418594, 6.0862154 46.1418272, 6.0861868 46.1417999, 6.0861191 46.1417316, 6.0859071 46.1415254, 6.0858939 46.1415104, 6.0855626 46.1411813)",,,,,
"[941647296, 25461558]",Avenue de Sardaigne,residential,30,False,"[False, True]",87.11,"LINESTRING (6.079141 46.1418028, 6.079103 46.1417439, 6.0790179 46.1416116, 6.0789317 46.1415056, 6.0786426 46.1415987, 6.078433 46.1416649, 6.0783582 46.1417147)",,,,,
703228875,Avenue Louis Armand,primary,30,True,False,33.886,"LINESTRING (6.0850733 46.1420787, 6.0852913 46.1421388, 6.0854809 46.1421932)",1,D 1201,,,
"[834282304, 115029421]",Avenue Louis Armand,primary,50,False,True,69.796,"LINESTRING (6.0850733 46.1420787, 6.0849734 46.1420358, 6.0844402 46.1418324, 6.0842857 46.1417688)",3,D 1201,,,
1189904561,Avenue de Genève,primary,50,False,False,65.007,"LINESTRING (6.0824012 46.1450202, 6.0826 46.1452245, 6.0826208 46.1452456, 6.0826452 46.1452713, 6.0827801 46.1454071, 6.0828691 46.1455066)",3,D 1201,,,
"[25461043, 843895853]",Route de Thairy,residential,30,True,False,59.982,"LINESTRING (6.0763463 46.1420542, 6.0763189 46.1420522, 6.0762227 46.1420447, 6.0762002 46.142042, 6.0759492 46.1420215, 6.0755732 46.1419907)",,,,,
25452548,Chemin du Loup,tertiary,30,False,False,75.199,"LINESTRING (6.080734 46.1458326, 6.0805665 46.1458577, 6.0805306 46.1458636, 6.0804881 46.1458731, 6.0804503 46.1458839, 6.0802949 46.1459472, 6.0802379 46.1459724, 6.0800961 46.1460356, 6.0798725 46.1461352)",,,,,
39996896,Rue Amédée VIII de Savoie,tertiary,30,False,True,32.652,"LINESTRING (6.080734 46.1458326, 6.0807091 46.1457261, 6.0807038 46.1456955, 6.0807073 46.1456749, 6.080709 46.1456626, 6.0807086 46.1456513, 6.0807066 46.1456375, 6.0807019 46.1456207, 6.080694 46.1456056, 6.0806657 46.1455641, 6.0806573 46.1455475)",,,,,
340132509,Rue Amédée VIII de Savoie,tertiary,30,False,True,49.71600000000001,"LINESTRING (6.080734 46.1458326, 6.0808053 46.1460901, 6.0808142 46.1461216, 6.0808268 46.1461642, 6.0808381 46.1461907, 6.0808475 46.1462061, 6.0808604 46.1462228, 6.0808772 46.1462361, 6.0809128 46.1462501)",,,,,
8103516,Avenue Louis Armand,primary,30,True,False,8.975999999999999,"LINESTRING (6.0854809 46.1421932, 6.0855303 46.1422059, 6.0855542 46.1422205, 6.0855715 46.1422391)",,D 1206,roundabout,,
"[1124303193, 1099687525]",Avenue Louis Armand,primary,"['30', '50']",True,False,45.117,"LINESTRING (6.0855715 46.1422391, 6.086017 46.1423345, 6.0860684 46.1424091)",,D 1206,,,
1099687528,Avenue Louis Armand,primary,30,True,False,11.567,"LINESTRING (6.0855715 46.1422391, 6.0855823 46.142273, 6.0855714 46.1423068, 6.0855411 46.1423344)",,,roundabout,,
"[825359605, 1099687526]",Avenue Louis Armand,primary,30,True,False,20.087000000000003,"LINESTRING (6.0855411 46.1423344, 6.0855106 46.1423472, 6.085476 46.1423531, 6.0854404 46.1423513, 6.0854049 46.1423412, 6.0853761 46.1423236, 6.0853571 46.1423004, 6.0853501 46.1422742)",,D 1206,roundabout,,
"[1124303192, 1124303190, 1124303191]",Avenue Louis Armand,primary,50,False,"[False, True]",74.856,"LINESTRING (6.0870085 46.1425791, 6.0862447 46.1424418, 6.0862274 46.1424386, 6.0861013 46.1424154, 6.0860684 46.1424091)",,D 1206,,,
"[1124303194, 547382655]",Avenue Louis Armand,primary,50,True,False,62.958000000000006,"LINESTRING (6.0870085 46.1425791, 6.0871266 46.1425981, 6.0871993 46.1430415, 6.0872053 46.1430772)",2,D 1206,,,
1101337479,Route d'Annemasse,primary,50,False,False,7.979,"LINESTRING (6.0871577 46.1433244, 6.0872599 46.1433128)",2,D 1201,,,
1099687529,Avenue Louis Armand,primary,50,True,False,83.667,"LINESTRING (6.0871577 46.1433244, 6.0871451 46.1432653, 6.0870794 46.1429264, 6.0870085 46.1425791)",,D 1206,,,
1123199478,Avenue Louis Armand,primary,30,True,False,30.453,"LINESTRING (6.0853501 46.1422742, 6.0850733 46.1420787)",1,D 1201,,,
"[1165240292, 1123199477]",Avenue Louis Armand,primary,30,True,False,15.222999999999999,"LINESTRING (6.0853501 46.1422742, 6.0853561 46.1422475, 6.0853745 46.1422237, 6.0854032 46.1422054, 6.0854367 46.1421958, 6.0854809 46.1421932)",,D 1206,roundabout,,
"[1125740706, 1095705373]",Route d'Annemasse,primary,50,True,False,167.435,"LINESTRING (6.0870718 46.143415, 6.0869259 46.1434551, 6.0863468 46.143495, 6.0858607 46.1435285, 6.0855603 46.1435492, 6.0852225 46.1435577, 6.0849332 46.1434887)",2,D 1201,,,
1101337478,Avenue Louis Armand,primary,50,True,False,26.534,"LINESTRING (6.0872053 46.1430772, 6.0872429 46.1432342, 6.0872484 46.1432572, 6.0872599 46.1433128)",2,D 1206,,,
1102232587,Avenue Louis Armand,primary,50,True,False,41.466,"LINESTRING (6.0860684 46.1424091, 6.0855411 46.1423344)",,D 1206,,,
"[1124303192, 1124303190, 1124303191]",Avenue Louis Armand,primary,50,False,"[False, True]",74.856,"LINESTRING (6.0860684 46.1424091, 6.0861013 46.1424154, 6.0862274 46.1424386, 6.0862447 46.1424418, 6.0870085 46.1425791)",,D 1206,,,
