osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge,junction
908806800,False,2,,Boulevard d'Alger,tertiary,50,,True,68.362,"LINESTRING (-0.0730045 47.7011526, -0.0730969 47.7011524, -0.0738295 47.7011511, -0.073918 47.701151)",,
37420067,False,2,,Rue Belleborde,unclassified,50,,True,83.213,"LINESTRING (-0.069357 47.7002418, -0.0693071 47.7002405, -0.0691983 47.7002264, -0.068863 47.7001773, -0.0683135 47.7001008, -0.0682677 47.7000939)",,
60611529,False,2,D 12,Boulevard Jean Moulin,secondary,50,yes,False,110.776,"LINESTRING (-0.069357 47.7002418, -0.0693894 47.6999373, -0.0694062 47.6997942, -0.0695014 47.6993358, -0.0695326 47.6992539)",,
60611529,False,2,D 12,Boulevard Jean Moulin,secondary,50,yes,True,101.352,"LINESTRING (-0.069357 47.7002418, -0.0693964 47.7007225, -0.0694229 47.700903, -0.0694902 47.7010426, -0.0695216 47.7011077, -0.0695265 47.701141)",,
172547569,False,2,,Rue Carnot,residential,30,,False,25.467,"LINESTRING (-0.0768361 47.6994697, -0.077172 47.699433)",,
284032176,False,2,,Rue Henri IV,residential,30,,True,19.787,"LINESTRING (-0.0750139 47.6991861, -0.0749302 47.6990173)",,
198218302,True,2,,Rue Henri IV,residential,30,yes,False,25.337000000000003,"LINESTRING (-0.0750139 47.6991861, -0.0750705 47.6993757, -0.0750798 47.6994096)",,
198218301,False,2,,Rue Henri IV,residential,30,,True,17.1,"LINESTRING (-0.0751275 47.69956, -0.0750798 47.6994096)",,
346558109,False,2,,Rue Henri IV,residential,30,,False,74.948,"LINESTRING (-0.0751275 47.69956, -0.0751332 47.6995896, -0.0752393 47.7001391, -0.0752494 47.7002289)",,
"[37420046, 1006748279]",True,"['1', '2']",,Rue Carnot,residential,30,,False,114.316,"LINESTRING (-0.0751275 47.69956, -0.0752555 47.6995631, -0.0753528 47.6995536, -0.0755416 47.6995356, -0.0757373 47.6995328, -0.0760031 47.6995231, -0.0765831 47.6994852, -0.0766489 47.699485)",,
284067925,False,,,Rue du Lion,residential,,,False,88.306,"LINESTRING (-0.0802984 47.6997706, -0.0802605 47.7001365, -0.0801041 47.7005507)",,
1251946818,True,2,,Rue Saint-Jacques,residential,30,,False,98.18100000000001,"LINESTRING (-0.0802984 47.6997706, -0.0800257 47.6997415, -0.0799419 47.6997338, -0.0798017 47.6997046, -0.0790951 47.6995523, -0.0790485 47.6995414, -0.079036 47.6995385)",,
284067925,False,,,Rue du Lion,residential,,,True,88.306,"LINESTRING (-0.0801041 47.7005507, -0.0802605 47.7001365, -0.0802984 47.6997706)",,
28614866,False,,D 12,Place Thiers,secondary,50,yes,True,20.592,"LINESTRING (-0.0694669 47.7013215, -0.0695078 47.7011781, -0.0695265 47.701141)",,
37420152,False,2,,Rue Ravenel,unclassified,50,,False,92.32900000000001,"LINESTRING (-0.0694669 47.7013215, -0.0694277 47.7013211, -0.0693996 47.7013174, -0.0693541 47.7013137, -0.06865 47.7012572, -0.0684288 47.7012592, -0.0682391 47.7012632)",,
37420112,True,,,Rue du Rempart,residential,30,,False,84.02000000000001,"LINESTRING (-0.073918 47.701151, -0.073977 47.7010572, -0.0737882 47.7004475, -0.0737788 47.7004172)",,
908806800,False,2,,Boulevard d'Alger,tertiary,50,,False,68.362,"LINESTRING (-0.073918 47.701151, -0.0738295 47.7011511, -0.0730969 47.7011524, -0.0730045 47.7011526)",,
60611522,False,2,D 323,Promenade du Maréchal Foch,primary,50,yes,False,87.391,"LINESTRING (-0.0776379 47.6978, -0.0774009 47.6977919, -0.0768826 47.6977727, -0.0764719 47.6977575)",,
60611522,False,2,D 323,Promenade du Maréchal Foch,primary,50,yes,True,132.017,"LINESTRING (-0.0776379 47.6978, -0.0790759 47.6978538, -0.0791673 47.6978572, -0.0792476 47.6978602, -0.0793992 47.6978658)",,
924432765,False,2,,Rue du Docteur Lhoste,residential,50,,False,20.247999999999998,"LINESTRING (-0.0776379 47.6978, -0.0776343 47.6978419, -0.0776329 47.6978951, -0.0776306 47.697982)",,
6239045,True,2,,,primary,50,yes,False,13.296000000000001,"LINESTRING (-0.0704725 47.6974408, -0.0704447 47.6974069, -0.0703982 47.6973703, -0.0703599 47.6973502)",,roundabout
6239045,True,2,,,primary,50,yes,False,12.728000000000002,"LINESTRING (-0.0700518 47.6973159, -0.0699659 47.6973358, -0.0699004 47.6973658)",,roundabout
6239045,True,2,,,primary,50,yes,False,23.124000000000002,"LINESTRING (-0.0699004 47.6973658, -0.0698529 47.6974067, -0.0698346 47.6974497, -0.0698313 47.6974915, -0.0698426 47.697528, -0.0698606 47.6975578)",,roundabout
6239046,True,1,D 323,Boulevard de Montréal,primary,70,yes,False,32.251,"LINESTRING (-0.0699004 47.6973658, -0.0697268 47.6973898, -0.0694752 47.6974118)",,
6239045,True,2,,,primary,50,yes,False,19.075000000000003,"LINESTRING (-0.0704274 47.6976008, -0.0704595 47.6975743, -0.0704804 47.6975393, -0.0704873 47.6974961, -0.0704725 47.6974408)",,roundabout
420080650,True,1,D 323,Boulevard de Montréal,primary,50,,False,26.672,"LINESTRING (-0.0704274 47.6976008, -0.070615 47.6975732, -0.0707769 47.6975541)",,
924432762,False,,,Rue du Maréchal Foch,residential,50,,True,117.943,"LINESTRING (-0.07647 47.6979114, -0.0760132 47.6979004, -0.0751844 47.6980462, -0.0751001 47.6980627, -0.0749744 47.6980875, -0.0749317 47.6980929)",,
924432763,False,1,,Rue Fouquet de la Varenne,residential,50,,True,17.114,"LINESTRING (-0.07647 47.6979114, -0.076471 47.6978338, -0.0764711 47.6977974, -0.0764719 47.6977575)",,
924432764,False,2,,Rue du Maréchal Foch,residential,50,,False,87.27799999999999,"LINESTRING (-0.07647 47.6979114, -0.0765114 47.6979197, -0.0775481 47.6979774, -0.0776306 47.697982)",,
37420066,False,2,,Rue Gallieni,residential,30,,False,18.72,"LINESTRING (-0.0749317 47.6980929, -0.0749179 47.698261)",,
37420066,False,2,,Rue Gallieni,residential,30,,True,42.753,"LINESTRING (-0.0749317 47.6980929, -0.074956 47.6977962, -0.0749632 47.697709)",,
924432762,False,,,Rue du Maréchal Foch,residential,50,,False,117.943,"LINESTRING (-0.0749317 47.6980929, -0.0749744 47.6980875, -0.0751001 47.6980627, -0.0751844 47.6980462, -0.0760132 47.6979004, -0.07647 47.6979114)",,
876174322,False,2,,Rue du Docteur Lhoste,residential,30,,False,30.62,"LINESTRING (-0.0776306 47.697982, -0.0776312 47.6980217, -0.0776365 47.6982121, -0.0776468 47.6982568)",,
924432764,False,2,,Rue du Maréchal Foch,residential,50,,True,87.27799999999999,"LINESTRING (-0.0776306 47.697982, -0.0775481 47.6979774, -0.0765114 47.6979197, -0.07647 47.6979114)",,
924432765,False,2,,Rue du Docteur Lhoste,residential,50,,True,20.247999999999998,"LINESTRING (-0.0776306 47.697982, -0.0776329 47.6978951, -0.0776343 47.6978419, -0.0776379 47.6978)",,
150358463,True,1,,Rue Fernand Guillot,residential,50,,False,73.946,"LINESTRING (-0.0741643 47.6963322, -0.0741041 47.6963768, -0.0740602 47.6964433, -0.0739103 47.6966328, -0.0737281 47.6968138, -0.0736468 47.6968959)",,
164699071,False,,,Place de l'Hôtel de Ville,residential,,,False,69.553,"LINESTRING (-0.0741643 47.6963322, -0.0747661 47.6964488, -0.074831 47.6964673, -0.0750233 47.6965554)",,
6239045,True,2,,,primary,50,yes,False,8.447000000000001,"LINESTRING (-0.0698606 47.6975578, -0.0699104 47.6976011, -0.0699353 47.6976141)",,roundabout
6239045,True,2,,,primary,50,yes,False,15.048,"LINESTRING (-0.0702487 47.6976564, -0.0703151 47.6976473, -0.0703826 47.6976271, -0.0704274 47.6976008)",,roundabout
"[1119391280, 1119391281, 37420084]",True,1,,Rue Vernevelle,residential,30,,False,58.358000000000004,"LINESTRING (-0.0718513 47.7000767, -0.0717653 47.7002029, -0.0716951 47.7003462, -0.0715909 47.7005706)",,
334761757,False,,,Place des Anciens Combattants d'Afrique du Nord,residential,30,,True,39.198,"LINESTRING (-0.0718513 47.7000767, -0.0719712 47.7000933, -0.0722599 47.7001316, -0.072365 47.7001455)",,
37420060,True,2,,Rue du Mouton,residential,30,,False,48.143,"LINESTRING (-0.072365 47.7001455, -0.0722311 47.7001989, -0.0721506 47.7002558, -0.07212 47.7002823, -0.0720318 47.7003956, -0.0720184 47.7004743, -0.0720169 47.7004832)",,
334761757,False,,,Place des Anciens Combattants d'Afrique du Nord,residential,30,,False,39.198,"LINESTRING (-0.072365 47.7001455, -0.0722599 47.7001316, -0.0719712 47.7000933, -0.0718513 47.7000767)",,
36938147,False,2,,Rue du Bourdigal,residential,50,,True,75.386,"LINESTRING (-0.0774863 47.6950427, -0.0768172 47.6949508, -0.0765116 47.6948776)",,
36938146,False,2,,Allée du Camping,residential,30,,True,335.952,"LINESTRING (-0.0776828 47.6950398, -0.0777242 47.6950385, -0.0779246 47.6950137, -0.0795407 47.6950019, -0.0796116 47.6950014, -0.0796387 47.6949758, -0.079779 47.6948434, -0.0798479 47.6947406, -0.0798962 47.6946166, -0.0798665 47.6944048, -0.0797061 47.6937236, -0.0796291 47.6933439)",,
6239045,True,2,,,primary,50,yes,False,24.503,"LINESTRING (-0.0699353 47.6976141, -0.0699655 47.6976299, -0.0700295 47.6976461, -0.0701048 47.697653, -0.0701805 47.6976599, -0.0702487 47.6976564)",,roundabout
542430445,True,2,D 12,Boulevard de la République,secondary,50,yes,False,29.908,"LINESTRING (-0.0699353 47.6976141, -0.070007 47.6977725, -0.0700217 47.6978754)",,
"[164699066, 60611539, 164699068]",False,2,D 12,Boulevard de la République,secondary,50,yes,True,157.64600000000002,"LINESTRING (-0.0700217 47.6978754, -0.0699831 47.6980033, -0.0698581 47.6983195, -0.0698193 47.6984067, -0.0697647 47.69856, -0.069547 47.6991961, -0.0695326 47.6992539)",yes,
542430444,True,2,D 12,Boulevard de la République,secondary,50,yes,False,29.697,"LINESTRING (-0.0700217 47.6978754, -0.0701532 47.6977527, -0.0701965 47.6977091, -0.0702487 47.6976564)",,
6239045,True,2,,,primary,50,yes,False,24.131,"LINESTRING (-0.0703599 47.6973502, -0.07034 47.6973397, -0.0702768 47.6973191, -0.0701962 47.6973115, -0.0701289 47.6973078, -0.0700518 47.6973159)",,roundabout
542430448,True,1,D 12,Boulevard de la République,secondary,50,yes,False,24.881,"LINESTRING (-0.0703599 47.6973502, -0.0703436 47.6973176, -0.0703108 47.6972377, -0.0702725 47.6971344)",,
"[37420161, 37420163, 542430446, 398904024, 36937679, 60611544]",False,2,D 12,Boulevard de la République,secondary,50,yes,True,429.52700000000004,"LINESTRING (-0.0702725 47.6971344, -0.0703636 47.6968702, -0.0704007 47.696764, -0.0704262 47.6966889, -0.0704477 47.6966327, -0.0706402 47.6960611, -0.0709841 47.6950513, -0.071015 47.6949697, -0.0712428 47.6942795, -0.0715415 47.6934568, -0.0715723 47.6933721)",yes,
542430447,True,1,D 12,Boulevard de la République,secondary,50,yes,False,26.094,"LINESTRING (-0.0702725 47.6971344, -0.070186 47.6972088, -0.0701143 47.6972621, -0.0700927 47.6972807, -0.0700518 47.6973159)",,
172547569,False,2,,Rue Carnot,residential,30,,True,25.467,"LINESTRING (-0.077172 47.699433, -0.0768361 47.6994697)",,
1257184869,True,,,Place Lazare de Baïf,residential,30,,False,6.225,"LINESTRING (-0.0777376 47.6997003, -0.0777496 47.6997557)",,
"[924432760, 124262780]",False,2,,Rue du Docteur Lhoste,residential,30,,True,116.293,"LINESTRING (-0.0777176 47.6993015, -0.0776909 47.698952, -0.0776875 47.6989324, -0.0776468 47.6982568)",,
