osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,ref,junction
847459128,residential,,False,False,9.222,"LINESTRING (-66.6058938 10.4678557, -66.6059733 10.467828)",,,,
1054682697,tertiary,,True,False,173.697,"LINESTRING (-66.6058938 10.4678557, -66.6061994 10.4687693, -66.6063273 10.4691366, -66.6063443 10.4692309, -66.6063271 10.469346)",,,R-19,
847456600,living_street,,False,False,77.69999999999999,"LINESTRING (-66.611934 10.4625841, -66.6119394 10.4624404, -66.61193 10.4623599, -66.6119225 10.4623273, -66.6119085 10.4622663, -66.611867 10.4621423, -66.6118562 10.4620355, -66.6118656 10.4618957)",,,,
847456600,living_street,,False,True,77.69999999999999,"LINESTRING (-66.6118656 10.4618957, -66.6118562 10.4620355, -66.611867 10.4621423, -66.6119085 10.4622663, -66.6119225 10.4623273, -66.61193 10.4623599, -66.6119394 10.4624404, -66.611934 10.4625841)",,,,
847456601,residential,,False,True,75.688,"LINESTRING (-66.6118656 10.4618957, -66.6116686 10.4618944, -66.6111735 10.461903)",,,,
398399889,residential,40,False,True,107.64,"LINESTRING (-66.6111735 10.461903, -66.6111367 10.4623287, -66.6111092 10.4627344, -66.6111001 10.4628683)",,,,
847456601,residential,,False,False,75.688,"LINESTRING (-66.6111735 10.461903, -66.6116686 10.4618944, -66.6118656 10.4618957)",,,,
847459649,living_street,,False,True,81.822,"LINESTRING (-66.605785 10.4692414, -66.6057864 10.4694695, -66.6057703 10.4694827, -66.6057475 10.4694906, -66.6057032 10.4694907, -66.6052763 10.4694915)",,,,
"[333201553, 847458226]","['living_street', 'residential']",,False,True,50.825,"LINESTRING (-66.6092397 10.4683314, -66.6094691 10.4683328, -66.609516 10.4683446, -66.6095442 10.468371, -66.6095571 10.4684333, -66.609555 10.4685153)",,,,
847461646,residential,30,False,True,43.196,"LINESTRING (-66.6038176 10.4702292, -66.6042126 10.4702232)",,,,
149924460,tertiary,40,True,False,21.447,"LINESTRING (-66.6065927 10.4696844, -66.6066207 10.469669, -66.6066673 10.4696287, -66.6067008 10.4695773, -66.6067132 10.46954)",2,Redoma de Trapichito,R-19,roundabout
149924460,tertiary,40,True,False,21.124,"LINESTRING (-66.6064968 10.4692669, -66.6064332 10.4692765, -66.606375 10.4693036, -66.6063271 10.469346)",2,Redoma de Trapichito,R-19,roundabout
990093116,tertiary,,True,False,170.963,"LINESTRING (-66.6064968 10.4692669, -66.6064355 10.4692018, -66.6063952 10.4691333, -66.6059733 10.467828)",,,,
398399890,residential,40,False,True,59.506,"LINESTRING (-66.6113953 10.4633149, -66.6112996 10.4632029, -66.6111992 10.4630617, -66.6111001 10.4628683)",,,,
952506451,residential,,False,True,35.245000000000005,"LINESTRING (-66.6113953 10.4633149, -66.61131 10.4633147, -66.6112318 10.4633484, -66.6111741 10.4634102, -66.6111372 10.4634644)",,,,
952506427,living_street,,False,True,34.188,"LINESTRING (-66.6100806 10.4681494, -66.6100617 10.4684563)",,,,
952506427,living_street,,False,False,34.188,"LINESTRING (-66.6100617 10.4684563, -66.6100806 10.4681494)",,,,
952506428,living_street,,False,False,29.639,"LINESTRING (-66.6100617 10.4684563, -66.6103327 10.468462)",,,,
"[952506428, 766087877]",living_street,,False,True,62.744,"LINESTRING (-66.6100617 10.4684563, -66.6098955 10.4684528, -66.6098925 10.4685216, -66.609555 10.4685153)",,,,
952506428,living_street,,False,True,29.639,"LINESTRING (-66.6103327 10.468462, -66.6100617 10.4684563)",,,,
952506442,living_street,,False,True,30.516000000000002,"LINESTRING (-66.6072375 10.468429, -66.6072375 10.4682497, -66.6071409 10.4682444)",,,,
952506443,living_street,,False,True,42.203,"LINESTRING (-66.6072401 10.4678883, -66.6072482 10.468007, -66.607224 10.4680835, -66.6071409 10.4682444)",,,,
847459128,residential,,False,True,156.488,"LINESTRING (-66.6071409 10.4682444, -66.6068593 10.4680831, -66.6066903 10.4679754, -66.6066568 10.4679398, -66.6066299 10.4678976, -66.6066013 10.4678329, -66.6065629 10.4677459, -66.6065213 10.467705, -66.6064744 10.4676839, -66.6064127 10.4676852, -66.6063604 10.4676931, -66.6059733 10.467828)",,,,
952506442,living_street,,False,False,30.516000000000002,"LINESTRING (-66.6071409 10.4682444, -66.6072375 10.4682497, -66.6072375 10.468429)",,,,
952506443,living_street,,False,False,42.202999999999996,"LINESTRING (-66.6071409 10.4682444, -66.607224 10.4680835, -66.6072482 10.468007, -66.6072401 10.4678883)",,,,
952506445,living_street,,False,True,42.047,"LINESTRING (-66.6078168 10.4686928, -66.6078759 10.4686952, -66.608201 10.4687086)",,,,
"[333201552, 766087879]","['residential', 'living_street']",,False,False,68.469,"LINESTRING (-66.608201 10.4687086, -66.608204 10.4683992, -66.608427 10.4684021, -66.6085155 10.4684033)",,,,
333201552,residential,,False,True,51.766999999999996,"LINESTRING (-66.608201 10.4687086, -66.6082061 10.4688509, -66.6082125 10.469174)",,,,
952506445,living_street,,False,False,42.047,"LINESTRING (-66.608201 10.4687086, -66.6078759 10.4686952, -66.6078168 10.4686928)",,,,
952506488,living_street,,False,True,42.819,"LINESTRING (-66.6045767 10.4695263, -66.6041851 10.469527)",,,,
311177210,residential,30,False,True,77.472,"LINESTRING (-66.6041851 10.469527, -66.6042126 10.4702232)",,,,
952506488,living_street,,False,False,42.819,"LINESTRING (-66.6041851 10.469527, -66.6045767 10.4695263)",,,,
311177210,residential,30,False,False,119.68799999999999,"LINESTRING (-66.6041851 10.469527, -66.6041839 10.4694951, -66.6041711 10.4691685, -66.6041604 10.4690709, -66.6041523 10.4690313, -66.6041363 10.4689997, -66.6040987 10.4689521, -66.6040464 10.4688981, -66.6039901 10.4688348, -66.603911 10.4687648, -66.6037474 10.4686145)",,,,
990093115,tertiary,,False,True,10.013,"LINESTRING (-66.6033791 10.4671904, -66.6033822 10.4671004)",,,,
1054682697,tertiary,,True,False,329.732,"LINESTRING (-66.6033791 10.4671904, -66.6035038 10.4673239, -66.6035871 10.4673681, -66.6036733 10.4673913, -66.6037801 10.4673977, -66.604086 10.4673391, -66.6050756 10.4671524, -66.6051869 10.4671453, -66.6053009 10.4671498, -66.6054019 10.4671737, -66.6055316 10.4672316, -66.6056176 10.467293, -66.6056952 10.4673766, -66.6057515 10.4674716, -66.6058039 10.467608, -66.6058938 10.4678557)",,,R-19,
990093115,tertiary,,False,False,10.013,"LINESTRING (-66.6033822 10.4671004, -66.6033791 10.4671904)",,,,
990093115,tertiary,,False,True,22.185000000000002,"LINESTRING (-66.6033822 10.4671004, -66.6034046 10.4669863, -66.6034289 10.4669065)",,,,
847459128,residential,,False,True,9.222,"LINESTRING (-66.6059733 10.467828, -66.6058938 10.4678557)",,,,
847459128,residential,,False,False,156.488,"LINESTRING (-66.6059733 10.467828, -66.6063604 10.4676931, -66.6064127 10.4676852, -66.6064744 10.4676839, -66.6065213 10.467705, -66.6065629 10.4677459, -66.6066013 10.4678329, -66.6066299 10.4678976, -66.6066568 10.4679398, -66.6066903 10.4679754, -66.6068593 10.4680831, -66.6071409 10.4682444)",,,,
990093116,tertiary,,True,False,339.63800000000003,"LINESTRING (-66.6059733 10.467828, -66.6058749 10.467556, -66.6058078 10.467403, -66.6057435 10.4673081, -66.6056389 10.4672052, -66.6054511 10.4671155, -66.6052929 10.4670839, -66.6051614 10.4670733, -66.6049308 10.467105, -66.6045579 10.4671788, -66.6041717 10.4672527, -66.6039491 10.4672896, -66.6037989 10.4673186, -66.6036809 10.4673107, -66.6035655 10.4672659, -66.6034421 10.467163, -66.6033822 10.4671004)",,,,
220547699,residential,40,True,False,167.986,"LINESTRING (-66.6111267 10.4692836, -66.6106801 10.4692648, -66.6095918 10.469219)",4,Avenida Principal de Trapichito,,
766087876,residential,,False,False,48.274,"LINESTRING (-66.6111267 10.4692836, -66.6111544 10.4689511, -66.6111567 10.4688506)",,,,
1240055168,residential,,False,False,7.75,"LINESTRING (-66.608139 10.4692438, -66.6081387 10.4691741)",,,,
1234526265,residential,40,True,False,158.52100000000002,"LINESTRING (-66.608139 10.4692438, -66.6086026 10.4692604, -66.6095879 10.4692926)",4,Avenida Principal de Trapichito,,
1234526264,residential,,False,False,8.195,"LINESTRING (-66.6095879 10.4692926, -66.6095918 10.469219)",,,,
1234526265,residential,40,True,False,248.19,"LINESTRING (-66.6095879 10.4692926, -66.6099012 10.4693058, -66.6106659 10.4693358, -66.6118562 10.4693733)",4,Avenida Principal de Trapichito,,
748840825,residential,,False,True,6.75,"LINESTRING (-66.6118562 10.4693733, -66.6118562 10.4693126)",2,Avenida Ruíz Pineda,,
1240055168,residential,,False,True,7.75,"LINESTRING (-66.6081387 10.4691741, -66.608139 10.4692438)",,,,
220547699,residential,40,True,False,164.24099999999999,"LINESTRING (-66.6081387 10.4691741, -66.6078591 10.4691653, -66.6077111 10.4691926, -66.6072752 10.4692991, -66.6068271 10.4693825, -66.6067506 10.4693772, -66.6066676 10.4693434)",4,Avenida Principal de Trapichito,,
