osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,bridge,maxspeed
877581509,False,,,residential,False,134.946,"LINESTRING (22.1265727 42.9660234, 22.1270294 42.9660095, 22.1271498 42.965997, 22.1272982 42.9659462, 22.1273631 42.9659126, 22.1274174 42.9658756, 22.1275676 42.9657659, 22.1278702 42.9655642, 22.1279208 42.9655344, 22.1279494 42.9655204, 22.1279861 42.9655065)",Марка Орешковића,,
133207772,False,,,residential,True,59.455,"LINESTRING (22.1251932 42.9662065, 22.1245144 42.9664044)",Марка Орешковића,,
"[133207772, 877581510, 877581511]",False,,,residential,False,82.617,"LINESTRING (22.1251932 42.9662065, 22.1258263 42.9660488, 22.1259543 42.9660313, 22.1261011 42.9660339, 22.1261706 42.9660326)",Марка Орешковића,yes,
182773430,False,,,residential,False,134.194,"LINESTRING (22.1251932 42.9662065, 22.1251202 42.9659117, 22.1251038 42.9657688, 22.1251268 42.9653589, 22.125145 42.9652722, 22.1252608 42.9650202)",Јована Дучића,,
182773408,False,,,residential,True,108.93800000000002,"LINESTRING (22.1332862 42.966714, 22.1327373 42.9666704, 22.1325135 42.9666439, 22.1323418 42.9666244, 22.1321648 42.966591, 22.1319797 42.9665292)",Димитрија Туцовића,,
182773431,False,,,residential,True,142.947,"LINESTRING (22.1332862 42.966714, 22.1332856 42.9677531, 22.1332856 42.967794, 22.1332991 42.9678381, 22.1334255 42.9679691)",Пролетерска,,
877581513,False,,,residential,False,17.206,"LINESTRING (22.1260534 42.9666729, 22.1258759 42.9665888)",,,
182773283,False,,,residential,False,83.334,"LINESTRING (22.1260534 42.9666729, 22.1262482 42.9668325, 22.1262759 42.9668505, 22.1264285 42.9669494, 22.1267971 42.9671866)",,,
182773283,False,,,residential,True,75.903,"LINESTRING (22.1260534 42.9666729, 22.1259934 42.966558, 22.1259724 42.9664586, 22.1259778 42.9663577, 22.1260117 42.9662446, 22.1260704 42.9661508, 22.1261706 42.9660326)",,,
182773326,False,,,residential,False,53.8,"LINESTRING (22.1267971 42.9671866, 22.1267891 42.9676704)",,,
182773283,False,,,residential,False,126.22800000000001,"LINESTRING (22.1267971 42.9671866, 22.1270283 42.9672983, 22.127401 42.9674546, 22.1277579 42.9675259, 22.1281093 42.9675644, 22.1282287 42.9675614)",,,
182773283,False,,,residential,True,83.334,"LINESTRING (22.1267971 42.9671866, 22.1264285 42.9669494, 22.1262759 42.9668505, 22.1262482 42.9668325, 22.1260534 42.9666729)",,,
"[182773283, 133213294]",False,,,residential,False,132.579,"LINESTRING (22.128433 42.9674873, 22.1288716 42.9672377, 22.1292432 42.9670188, 22.1294563 42.9668754, 22.1295064 42.9668422, 22.1296839 42.9667244)",Николе Тесле,,
182773283,False,,,residential,True,18.761,"LINESTRING (22.128433 42.9674873, 22.1283034 42.9675475, 22.1282287 42.9675614)",,,
722048290,False,,,residential,False,189.623,"LINESTRING (22.128433 42.9674873, 22.1283635 42.967383, 22.1281599 42.9671042, 22.1280765 42.9669711, 22.1280417 42.9667703, 22.1280474 42.9665126, 22.1280573 42.9664552, 22.1280942 42.9663983, 22.1281714 42.9663329, 22.1282783 42.9662917, 22.1285635 42.9661072, 22.1286485 42.9660389)",,,
182773283,False,,,residential,False,18.761,"LINESTRING (22.1282287 42.9675614, 22.1283034 42.9675475, 22.128433 42.9674873)",,,
182773283,False,,,residential,True,126.22800000000001,"LINESTRING (22.1282287 42.9675614, 22.1281093 42.9675644, 22.1277579 42.9675259, 22.127401 42.9674546, 22.1270283 42.9672983, 22.1267971 42.9671866)",,,
182773423,False,,,residential,True,130.168,"LINESTRING (22.1282287 42.9675614, 22.1282341 42.9676311, 22.1281847 42.9676756, 22.1280829 42.9677224, 22.127874 42.9677546, 22.1276983 42.9677556, 22.1267891 42.9676704)",,,
182773326,False,,,residential,True,53.8,"LINESTRING (22.1267891 42.9676704, 22.1267971 42.9671866)",,,
182773423,False,,,residential,False,130.16799999999998,"LINESTRING (22.1267891 42.9676704, 22.1276983 42.9677556, 22.127874 42.9677546, 22.1280829 42.9677224, 22.1281847 42.9676756, 22.1282341 42.9676311, 22.1282287 42.9675614)",,,
182773423,False,,,residential,True,205.51500000000004,"LINESTRING (22.1267891 42.9676704, 22.1258353 42.9675934, 22.1257597 42.9675858, 22.1257276 42.9675536, 22.1257411 42.9674226, 22.1257377 42.9673818, 22.1256143 42.9673088, 22.1255822 42.9672557, 22.125589 42.967174, 22.1256532 42.9670145, 22.1257597 42.9668068, 22.1258759 42.9665888)",,,
182773307,False,,,residential,True,67.491,"LINESTRING (22.1334255 42.9679691, 22.1328776 42.9684248)",Партизанска,,
182773431,False,,,residential,True,35.502,"LINESTRING (22.1334255 42.9679691, 22.1337467 42.9681852)",Пролетерска,,
182773431,False,,,residential,False,142.947,"LINESTRING (22.1334255 42.9679691, 22.1332991 42.9678381, 22.1332856 42.967794, 22.1332856 42.9677531, 22.1332862 42.966714)",Пролетерска,,
182773431,False,,,residential,False,35.502,"LINESTRING (22.1337467 42.9681852, 22.1334255 42.9679691)",Пролетерска,,
133207725,False,,,residential,False,51.495,"LINESTRING (22.1298906 42.968225, 22.1304189 42.96797)",,,
133207725,False,,,residential,True,233.375,"LINESTRING (22.1298906 42.968225, 22.12788 42.9692138, 22.12751 42.9693957)",,,
182773307,False,,,residential,False,67.491,"LINESTRING (22.1328776 42.9684248, 22.1334255 42.9679691)",Партизанска,,
878208004,False,,,residential,False,75.47,"LINESTRING (22.1328776 42.9684248, 22.1326701 42.9682821, 22.1321511 42.9680046)",,,
182773441,False,,,residential,False,113.566,"LINESTRING (22.1326396 42.9684448, 22.132419 42.9687301, 22.1320951 42.968977, 22.1318446 42.9691392, 22.131786 42.9692367)",,,
878208003,False,,,residential,False,101.045,"LINESTRING (22.1326396 42.9684448, 22.1321822 42.9682322, 22.1315521 42.9680091)",,,
182773441,False,,,residential,True,113.566,"LINESTRING (22.131786 42.9692367, 22.1318446 42.9691392, 22.1320951 42.968977, 22.132419 42.9687301, 22.1326396 42.9684448)",,,
133207725,False,,,residential,False,233.375,"LINESTRING (22.12751 42.9693957, 22.12788 42.9692138, 22.1298906 42.968225)",,,
133207725,False,,,residential,True,59.295,"LINESTRING (22.12751 42.9693957, 22.1271606 42.969579, 22.1269201 42.9697088)",,,
133207725,False,,,residential,False,59.295,"LINESTRING (22.1269201 42.9697088, 22.1271606 42.969579, 22.12751 42.9693957)",,,
500720108,False,,,residential,False,69.40100000000001,"LINESTRING (22.1277722 42.9648889, 22.1277977 42.9648584, 22.1279717 42.9646367, 22.1280266 42.9645669, 22.1282111 42.9643539)",,,
877615160,True,,,residential,False,84.256,"LINESTRING (22.1277722 42.9648889, 22.1278242 42.964915, 22.12822 42.9651007, 22.1285021 42.9652315, 22.1285699 42.9652629, 22.1286484 42.9652921)",,,
500720108,False,,,residential,True,69.401,"LINESTRING (22.1282111 42.9643539, 22.1280266 42.9645669, 22.1279717 42.9646367, 22.1277977 42.9648584, 22.1277722 42.9648889)",,,
"[500720882, 182773443]",False,,,residential,False,74.77700000000002,"LINESTRING (22.1262477 42.9624927, 22.1263953 42.962265, 22.1264516 42.9621433, 22.1264945 42.9619798, 22.1265081 42.9618547)",Александра Пушкина,,
"[875150057, 182773443]",False,,,residential,"[False, True]",153.974,"LINESTRING (22.1262477 42.9624927, 22.1261656 42.9626681, 22.1261464 42.9627691, 22.1261623 42.9628854, 22.1262925 42.9632203, 22.1264248 42.9636078, 22.1264324 42.9636522, 22.126434 42.9636615, 22.12644 42.9637204, 22.1264321 42.9637777, 22.1264242 42.9638395)",Александра Пушкина,,
"[500720881, 182773421]",False,,,residential,False,140.135,"LINESTRING (22.1262477 42.9624927, 22.1266564 42.9625616, 22.1267038 42.9626005, 22.1267495 42.962782, 22.1268134 42.9628672, 22.1274359 42.963287)",Првомајска,,
133213300,False,,,residential,False,78.453,"LINESTRING (22.1303884 42.9662427, 22.1296839 42.9667244)",Николе Тесле,,
133213300,False,,,residential,True,136.03199999999998,"LINESTRING (22.1303884 42.9662427, 22.1310811 42.9658367, 22.1312062 42.9657483, 22.1315549 42.9653817)",Николе Тесле,,
500724903,False,,,residential,False,111.674,"LINESTRING (22.1303884 42.9662427, 22.1297159 42.9657656, 22.1293797 42.9655627)",Гаврила Принципа,,
500724903,False,,,residential,True,111.674,"LINESTRING (22.1293797 42.9655627, 22.1297159 42.9657656, 22.1303884 42.9662427)",Гаврила Принципа,,
133207756,False,,,residential,True,8.363,"LINESTRING (22.1288241 42.9642886, 22.128836 42.9642139)",Иве Лоле Рибара,,
133207756,False,,,residential,False,112.49600000000001,"LINESTRING (22.1288241 42.9642886, 22.1287509 42.9647044, 22.1287168 42.964898, 22.1286697 42.9651671, 22.1286484 42.9652921)",Иве Лоле Рибара,,
500982917,False,2,,residential,False,253.217,"LINESTRING (22.1288241 42.9642886, 22.1303816 42.9643455, 22.1306514 42.9643145, 22.1307022 42.9643045, 22.1309021 42.9642421, 22.1309369 42.9642381, 22.1309577 42.9642582, 22.1314012 42.9648191, 22.1314284 42.9648534)",Првомајска,,40
150212415,False,,,residential,False,90.843,"LINESTRING (22.1314284 42.9648534, 22.1322706 42.9643171)",,,
150212415,False,,,residential,True,34.289,"LINESTRING (22.1314284 42.9648534, 22.1312641 42.9649916, 22.1312244 42.9650359, 22.1311928 42.9651043)",,,
500982917,False,2,,residential,True,253.21699999999998,"LINESTRING (22.1314284 42.9648534, 22.1314012 42.9648191, 22.1309577 42.9642582, 22.1309369 42.9642381, 22.1309021 42.9642421, 22.1307022 42.9643045, 22.1306514 42.9643145, 22.1303816 42.9643455, 22.1288241 42.9642886)",Првомајска,,40
133207710,True,1,39,primary,False,38.995,"LINESTRING (22.1328315 42.9657617, 22.1327261 42.9657989, 22.1325789 42.9658385, 22.1325116 42.9658585, 22.1324636 42.9658777, 22.1324052 42.9659156)",,,
552822547,True,1,,primary_link,False,27.306,"LINESTRING (22.1328315 42.9657617, 22.1327065 42.9657652, 22.1326193 42.9657607, 22.132565 42.9657537, 22.1325021 42.9657349)",,,
133207718,False,,39,primary,False,53.17,"LINESTRING (22.1259151 42.963361, 22.1258526 42.9632179, 22.1257939 42.9630777, 22.1257189 42.9629049)",,,
133207718,False,,39,primary,True,28.810000000000002,"LINESTRING (22.1259151 42.963361, 22.12596 42.9634512, 22.1259968 42.963516, 22.1260306 42.9635653, 22.126058 42.9635973)",,,
722007081,False,,,residential,True,78.813,"LINESTRING (22.1259151 42.963361, 22.125273 42.9634437, 22.1250753 42.963477, 22.124974 42.9635148)",Бранка Радичевића,,
877625631,False,,39,primary,True,6.016,"LINESTRING (22.1279861 42.9655065, 22.1280194 42.9655548)",,,
877581509,False,,,residential,True,134.946,"LINESTRING (22.1279861 42.9655065, 22.1279494 42.9655204, 22.1279208 42.9655344, 22.1278702 42.9655642, 22.1275676 42.9657659, 22.1274174 42.9658756, 22.1273631 42.9659126, 22.1272982 42.9659462, 22.1271498 42.965997, 22.1270294 42.9660095, 22.1265727 42.9660234)",Марка Орешковића,,
877625631,False,,39,primary,False,88.04899999999999,"LINESTRING (22.1279861 42.9655065, 22.1279382 42.9654284, 22.1278914 42.9653553, 22.1278119 42.9652292, 22.1277324 42.9651109, 22.1276861 42.9650478, 22.1276411 42.9649935, 22.127594 42.9649398, 22.1275295 42.9648704, 22.1274704 42.9648129)",,,
877625631,False,,39,primary,False,6.016,"LINESTRING (22.1280194 42.9655548, 22.1279861 42.9655065)",,,
877625631,False,,39,primary,True,74.48400000000001,"LINESTRING (22.1280194 42.9655548, 22.128049 42.9655911, 22.1280816 42.9656242, 22.1281074 42.9656463, 22.128136 42.9656694, 22.1281976 42.9657171, 22.1285672 42.9659826, 22.1286485 42.9660389)",,,
133207709,False,2,39,primary,False,21.585,"LINESTRING (22.1324052 42.9659156, 22.1325021 42.9657349)",,,
133207708,False,2,39,primary,False,76.511,"LINESTRING (22.1324052 42.9659156, 22.1321465 42.9662887, 22.1319797 42.9665292)",,,
722007082,False,,,residential,True,39.447,"LINESTRING (22.1247137 42.9632162, 22.1247722 42.9632829, 22.124827 42.9633546, 22.1249355 42.9634628, 22.124974 42.9635148)",,,
722007081,False,,,residential,False,78.813,"LINESTRING (22.124974 42.9635148, 22.1250753 42.963477, 22.125273 42.9634437, 22.1259151 42.963361)",Бранка Радичевића,,
722007082,False,,,residential,False,39.447,"LINESTRING (22.124974 42.9635148, 22.1249355 42.9634628, 22.124827 42.9633546, 22.1247722 42.9632829, 22.1247137 42.9632162)",,,
722007082,False,,,residential,True,151.90400000000002,"LINESTRING (22.124974 42.9635148, 22.1248827 42.9635802, 22.1246731 42.963672, 22.1243781 42.9637854, 22.1243526 42.9637776, 22.1243405 42.9637579, 22.1243217 42.9636483, 22.1243082 42.9636019, 22.1242896 42.9635803, 22.1242467 42.9635734, 22.1240642 42.9635763, 22.1238588 42.9635782, 22.12373 42.9635998, 22.1236129 42.9636415, 22.1234834 42.9637096)",,,
133207728,False,,,residential,False,22.132,"LINESTRING (22.1234834 42.9637096, 22.1233283 42.9635461)",Саве Ковачевића,,
133207728,False,,,residential,True,106.5,"LINESTRING (22.1234834 42.9637096, 22.1242123 42.9645051)",Саве Ковачевића,,
722007082,False,,,residential,False,151.904,"LINESTRING (22.1234834 42.9637096, 22.1236129 42.9636415, 22.12373 42.9635998, 22.1238588 42.9635782, 22.1240642 42.9635763, 22.1242467 42.9635734, 22.1242896 42.9635803, 22.1243082 42.9636019, 22.1243217 42.9636483, 22.1243405 42.9637579, 22.1243526 42.9637776, 22.1243781 42.9637854, 22.1246731 42.963672, 22.1248827 42.9635802, 22.124974 42.9635148)",,,
133207761,False,,,residential,False,231.433,"LINESTRING (22.1260699 42.9657212, 22.1260971 42.9654897, 22.1260776 42.9653024, 22.1260127 42.9649484, 22.1260079 42.9648736, 22.1260148 42.9645913, 22.1260493 42.9642277, 22.1260997 42.9638025, 22.1261422 42.9636502)",Стевана Синђелића,,
722007086,False,,,residential,True,52.56099999999999,"LINESTRING (22.1231626 42.9645073, 22.1229774 42.9645338, 22.1229242 42.9645603, 22.1229093 42.9645899, 22.1229324 42.9648453)",,,
722007087,False,,,residential,True,51.886,"LINESTRING (22.1224559 42.96466, 22.1224899 42.9647877, 22.1225197 42.9648111, 22.1225729 42.964822, 22.1229324 42.9648453)",,,
722007087,False,,,residential,True,29.487,"LINESTRING (22.1229324 42.9648453, 22.1232929 42.9648183)",,,
722007086,False,,,residential,False,52.56099999999999,"LINESTRING (22.1229324 42.9648453, 22.1229093 42.9645899, 22.1229242 42.9645603, 22.1229774 42.9645338, 22.1231626 42.9645073)",,,
722007087,False,,,residential,False,51.886,"LINESTRING (22.1229324 42.9648453, 22.1225729 42.964822, 22.1225197 42.9648111, 22.1224899 42.9647877, 22.1224559 42.96466)",,,
133207728,False,,,residential,False,106.5,"LINESTRING (22.1242123 42.9645051, 22.1234834 42.9637096)",Саве Ковачевића,,
133207728,False,,,residential,True,7.063,"LINESTRING (22.1242123 42.9645051, 22.1242591 42.9645586)",Саве Ковачевића,,
150212414,False,,,residential,True,82.929,"LINESTRING (22.1242123 42.9645051, 22.1233062 42.9648013, 22.1232929 42.9648183)",Ђуре Јакшића,,
182773353,False,,,residential,True,80.602,"LINESTRING (22.129946 42.9637095, 22.1289636 42.9636167)",Ивана Милутиновића,,
722025815,False,,,residential,True,153.454,"LINESTRING (22.129946 42.9637095, 22.1296043 42.9623523)",Бошка Црнатовића,,
182773353,False,,,residential,False,112.584,"LINESTRING (22.129946 42.9637095, 22.1303343 42.9637474, 22.1304225 42.9637352, 22.1312419 42.9634591)",Ивана Милутиновића,,
182773360,False,,,residential,False,74.016,"LINESTRING (22.1296043 42.9623523, 22.1304567 42.96212)",Ратка Павловића,,
182773360,False,,,residential,True,39.272,"LINESTRING (22.1296043 42.9623523, 22.1291456 42.9624621)",Ратка Павловића,,
722025815,False,,,residential,False,153.454,"LINESTRING (22.1296043 42.9623523, 22.129946 42.9637095)",Бошка Црнатовића,,
722025817,False,,,residential,True,94.741,"LINESTRING (22.1339445 42.9609546, 22.1333683 42.9608569, 22.1333109 42.9608593, 22.1332771 42.9608828, 22.1330207 42.9611699)",,,
182773359,False,,,residential,True,83.54,"LINESTRING (22.1340225 42.9613219, 22.1335677 42.9612509, 22.1331794 42.9611747, 22.1330949 42.9611666, 22.1330207 42.9611699)",,,
182773359,False,,,residential,False,83.53999999999999,"LINESTRING (22.1330207 42.9611699, 22.1330949 42.9611666, 22.1331794 42.9611747, 22.1335677 42.9612509, 22.1340225 42.9613219)",,,
182773359,False,,,residential,True,166.29500000000002,"LINESTRING (22.1330207 42.9611699, 22.1328983 42.9613889, 22.1327064 42.9617651, 22.1325575 42.9620198, 22.1324659 42.9620409, 22.1319951 42.9620939, 22.131777 42.9621184)",,,
722025817,False,,,residential,False,94.741,"LINESTRING (22.1330207 42.9611699, 22.1332771 42.9608828, 22.1333109 42.9608593, 22.1333683 42.9608569, 22.1339445 42.9609546)",,,
722048290,False,,,residential,True,189.623,"LINESTRING (22.1286485 42.9660389, 22.1285635 42.9661072, 22.1282783 42.9662917, 22.1281714 42.9663329, 22.1280942 42.9663983, 22.1280573 42.9664552, 22.1280474 42.9665126, 22.1280417 42.9667703, 22.1280765 42.9669711, 22.1281599 42.9671042, 22.1283635 42.967383, 22.128433 42.9674873)",,,
877625631,False,,39,primary,False,74.48400000000002,"LINESTRING (22.1286485 42.9660389, 22.1285672 42.9659826, 22.1281976 42.9657171, 22.128136 42.9656694, 22.1281074 42.9656463, 22.1280816 42.9656242, 22.128049 42.9655911, 22.1280194 42.9655548)",,,
877625631,False,,39,primary,True,113.62200000000001,"LINESTRING (22.1286485 42.9660389, 22.1289024 42.966214, 22.1293158 42.9664872, 22.1296839 42.9667244)",,,
877581513,False,,,residential,True,17.206,"LINESTRING (22.1258759 42.9665888, 22.1260534 42.9666729)",,,
182773423,False,,,residential,False,205.51500000000001,"LINESTRING (22.1258759 42.9665888, 22.1257597 42.9668068, 22.1256532 42.9670145, 22.125589 42.967174, 22.1255822 42.9672557, 22.1256143 42.9673088, 22.1257377 42.9673818, 22.1257411 42.9674226, 22.1257276 42.9675536, 22.1257597 42.9675858, 22.1258353 42.9675934, 22.1267891 42.9676704)",,,
"[877581512, 722048291]",False,,,residential,False,82.67500000000001,"LINESTRING (22.1258759 42.9665888, 22.1257235 42.9665514, 22.1256346 42.9665855, 22.1254775 42.9666795, 22.1250804 42.9669601)",,yes,
"[877581512, 722048291]",False,,,residential,True,82.67500000000001,"LINESTRING (22.1250804 42.9669601, 22.1254775 42.9666795, 22.1256346 42.9665855, 22.1257235 42.9665514, 22.1258759 42.9665888)",,yes,
722048292,False,,,residential,True,55.244,"LINESTRING (22.1266117 42.9655274, 22.1265727 42.9660234)",,,
"[133207716, 133207708, 552823686]",False,2,39,primary,False,138.534,"LINESTRING (22.1309723 42.9675117, 22.1309269 42.9675106, 22.1308464 42.9674969, 22.1307644 42.9674646, 22.1306952 42.9674197, 22.1305382 42.9673179, 22.1305085 42.9672912, 22.1304875 42.9672705, 22.1303407 42.9671685, 22.1300962 42.9669987, 22.1299037 42.966865, 22.1296839 42.9667244)",,yes,
133207708,False,2,39,primary,True,82.393,"LINESTRING (22.1309723 42.9675117, 22.1310309 42.9675044, 22.1311008 42.9674796, 22.1311674 42.9674415, 22.1313497 42.967242, 22.1316071 42.9669604)",,,
133207725,False,,,residential,True,73.12100000000001,"LINESTRING (22.1309723 42.9675117, 22.130979 42.9675806, 22.1309767 42.9676364, 22.1309602 42.9676675, 22.1309233 42.9676967, 22.1307706 42.9677701, 22.1304189 42.96797)",,,
182773411,False,,,residential,False,108.778,"LINESTRING (22.1309838 42.963019, 22.1304567 42.96212)",Вука Караџића,,
182773411,False,,,residential,True,53.253,"LINESTRING (22.1309838 42.963019, 22.1312419 42.9634591)",Вука Караџића,,
1010987425,False,,,residential,True,61.193,"LINESTRING (22.1309838 42.963019, 22.130747 42.9630886, 22.1306075 42.9631271, 22.1304667 42.9631627, 22.1302769 42.9632059)",,,
1010987425,False,,,residential,False,61.193,"LINESTRING (22.1302769 42.9632059, 22.1304667 42.9631627, 22.1306075 42.9631271, 22.130747 42.9630886, 22.1309838 42.963019)",,,
