osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry,junction
56466683,False,,,residential,True,112.785,,"LINESTRING (-58.1653006 6.8153122, -58.1650357 6.8162918)",
52432526,False,2,Bentick Street,residential,False,92.874,,"LINESTRING (-58.1668053 6.8176283, -58.1659923 6.8174139)",
32550904,False,2,Water Street,tertiary,True,85.924,,"LINESTRING (-58.1659923 6.8174139, -58.1661425 6.8166557)",
52432526,False,2,Bentick Street,residential,False,78.17,,"LINESTRING (-58.1659923 6.8174139, -58.1653079 6.8172339)",
52432526,False,2,Bentick Street,residential,True,92.874,,"LINESTRING (-58.1659923 6.8174139, -58.1668053 6.8176283)",
59315299,True,2,Avenue Of The Republic,secondary,False,26.76,,"LINESTRING (-58.1656511 6.8106599, -58.1655769 6.810889)",
"[404177783, 1124370998, 1124370999]",True,,Charlotte Street,residential,False,21.644000000000002,yes,"LINESTRING (-58.1656511 6.8106599, -58.1655821 6.8106412, -58.1655132 6.8106225, -58.165462 6.8106086)",
443648617,True,2,Croal Street,tertiary,False,59.656,,"LINESTRING (-58.1652213 6.8095521, -58.1657417 6.8096964)",
"[87430808, 1124371002, 1124371003]",False,,,tertiary_link,False,20.659,yes,"LINESTRING (-58.1652213 6.8095521, -58.1652074 6.8095965, -58.1651785 6.8096888, -58.1651657 6.8097295)",
30753856,True,2,South Road,tertiary,False,76.068,,"LINESTRING (-58.1651657 6.8097295, -58.1647162 6.8096102, -58.1645001 6.8095529)",
"[87430808, 1124371002, 1124371003]",False,,,tertiary_link,True,20.659,yes,"LINESTRING (-58.1651657 6.8097295, -58.1651785 6.8096888, -58.1652074 6.8095965, -58.1652213 6.8095521)",
443482268,True,2,North Road,tertiary,False,96.014,,"LINESTRING (-58.1580131 6.8111351, -58.15885 6.8113697)",
407805607,False,,,residential,True,62.624,,"LINESTRING (-58.1579932 6.8177374, -58.1585387 6.8178917)",
31248157,True,2,Camp Street,secondary,False,105.933,,"LINESTRING (-58.1585387 6.8178917, -58.1588034 6.816976)",
407805607,False,,,residential,False,62.624,,"LINESTRING (-58.1585387 6.8178917, -58.1579932 6.8177374)",
407807248,False,,,residential,False,42.1,,"LINESTRING (-58.1587376 6.817917, -58.1591064 6.8180132)",
407807248,False,,,residential,True,42.1,,"LINESTRING (-58.1591064 6.8180132, -58.1587376 6.817917)",
31135123,False,2,Camp Street,secondary,False,4.446,,"LINESTRING (-58.1603208 6.8118108, -58.1603313 6.8117722)",
54778005,True,2,Camp Street,secondary,False,46.117,,"LINESTRING (-58.1603208 6.8118108, -58.1602958 6.8122248)",
4680290,True,2,Main Street,secondary,False,176.92999999999998,,"LINESTRING (-58.1652247 6.8136499, -58.1652221 6.8137532, -58.1652063 6.813828, -58.1652055 6.8138317, -58.1648291 6.8151888)",
436603249,True,2,Church Street,tertiary,False,22.41,,"LINESTRING (-58.1652247 6.8136499, -58.1651644 6.8136668, -58.1651254 6.8136715, -58.165106 6.8136709, -58.1650864 6.8136678, -58.1650721 6.8136622, -58.1650577 6.8136569, -58.1650328 6.8136385)",
436603249,True,2,Church Street,tertiary,False,141.712,,"LINESTRING (-58.1664689 6.8139629, -58.1652247 6.8136499)",
443629081,True,2,,tertiary,False,23.671,,"LINESTRING (-58.1664689 6.8139629, -58.1664494 6.8139422, -58.166433 6.8139178, -58.1664209 6.8138873, -58.1664123 6.8138547, -58.1664082 6.8138303, -58.1664114 6.8137664)",roundabout
4680290,True,2,Main Street,secondary,False,23.403,,"LINESTRING (-58.1643943 6.8167746, -58.1643402 6.8169781)",
452576232,False,2,Middle Street,tertiary,True,25.465,,"LINESTRING (-58.1643943 6.8167746, -58.1641718 6.8167143)",
443629084,True,2,Church Street,secondary,False,17.79,,"LINESTRING (-58.1650351 6.8135107, -58.1651896 6.8135561)",
31048053,True,2,Water Street,tertiary,False,100.101,,"LINESTRING (-58.1669642 6.8119164, -58.166737 6.8127879)",
443629080,False,,,tertiary_link,False,8.811,,"LINESTRING (-58.1669642 6.8119164, -58.1668897 6.811888)",
443629080,False,,,tertiary_link,True,8.811,,"LINESTRING (-58.1668897 6.811888, -58.1669642 6.8119164)",
443629081,True,2,,tertiary,False,4.885,,"LINESTRING (-58.1664672 6.813566, -58.1664957 6.8135324)",roundabout
443629081,True,2,,tertiary,False,62.522000000000006,,"LINESTRING (-58.1666249 6.8135244, -58.166643 6.8135315, -58.1666663 6.8135457, -58.1666819 6.8135615, -58.1666975 6.8135817, -58.1667124 6.8136024, -58.1667301 6.8136496, -58.1667361 6.8137075, -58.1667321 6.8137687, -58.1667134 6.8138465, -58.1666933 6.8139097, -58.1666635 6.8139578, -58.1666543 6.8139708, -58.1666429 6.8139811, -58.1666224 6.8139885, -58.1666051 6.8139906)",roundabout
31028334,True,2,Water Street,tertiary,False,86.799,,"LINESTRING (-58.1664957 6.8135324, -58.166646 6.8127662)",
443629081,True,2,,tertiary,False,14.629999999999999,,"LINESTRING (-58.1664957 6.8135324, -58.1665384 6.8135183, -58.1665745 6.8135151, -58.1666249 6.8135244)",roundabout
443629083,False,2,Church Street,tertiary,False,86.836,,"LINESTRING (-58.1644052 6.8133514, -58.1636474 6.8131424)",
443629082,True,,,secondary_link,False,30.654000000000003,,"LINESTRING (-58.1644052 6.8133514, -58.1644949 6.8133337, -58.1645333 6.813322, -58.1645716 6.8133037, -58.1646574 6.8132462)",
4679836,True,2,Avenue Of The Republic,secondary,False,32.884,,"LINESTRING (-58.1646574 6.8132462, -58.164738 6.8129615)",
436603242,True,2,Church Street,secondary,False,9.491,,"LINESTRING (-58.1647282 6.813453, -58.1646471 6.8134247)",
443641638,True,1,,tertiary,False,52.757999999999996,,"LINESTRING (-58.1632826 6.8124852, -58.1633184 6.812454, -58.1633299 6.8124466, -58.1633806 6.8124231, -58.1634394 6.8124038, -58.1635572 6.8123785, -58.1636825 6.8123827, -58.163734 6.8123939)",roundabout
54192916,True,,Commerce Street,residential,False,26.372,,"LINESTRING (-58.1662086 6.8110584, -58.1664392 6.8111202)",
966483832,False,,,residential,False,15.642,,"LINESTRING (-58.1662086 6.8110584, -58.1661773 6.8111956)",
443641638,True,1,,tertiary,False,25.876,,"LINESTRING (-58.163692 6.813006, -58.1636564 6.813009, -58.1636241 6.8130077, -58.1635791 6.8130028, -58.1635194 6.8129857, -58.1634861 6.8129712, -58.1634652 6.8129628)",roundabout
"[1036360944, 1036360945, 31028342]",True,1,Carmichael Street,tertiary,False,15.946,yes,"LINESTRING (-58.163692 6.813006, -58.1636833 6.8130328, -58.1636699 6.8130737, -58.1636474 6.8131424)",
54778005,True,2,Camp Street,secondary,False,78.351,,"LINESTRING (-58.1591776 6.8163477, -58.1589909 6.8170275)",
1085215743,False,,,unclassified,False,87.31700000000001,,"LINESTRING (-58.1591776 6.8163477, -58.1596099 6.8165063, -58.1595814 6.8166405, -58.1597628 6.8167025)",
1085215743,False,,,unclassified,True,87.31700000000001,,"LINESTRING (-58.1597628 6.8167025, -58.1595814 6.8166405, -58.1596099 6.8165063, -58.1591776 6.8163477)",
443641638,True,1,,tertiary,False,63.13400000000001,,"LINESTRING (-58.1634652 6.8129628, -58.1634081 6.8129125, -58.1633594 6.8128567, -58.1633031 6.8127916, -58.1632647 6.8127323, -58.1632468 6.8126957, -58.1632361 6.8126514, -58.1632376 6.8126079, -58.1632479 6.8125511, -58.1632826 6.8124852)",roundabout
