osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,junction,name
274219638,residential,False,False,82.969,,,"LINESTRING (3.0292721 35.07575, 3.0284192 35.0754863)",,,
274219638,residential,False,True,60.548,,,"LINESTRING (3.0292721 35.07575, 3.0298818 35.075968)",,,
266241948,residential,False,False,46.287,,,"LINESTRING (3.0284192 35.0754863, 3.0286338 35.0751089)",,,
266241948,residential,False,True,57.823,,,"LINESTRING (3.0284192 35.0754863, 3.0281512 35.0759578)",,,
274219638,residential,False,True,82.969,,,"LINESTRING (3.0284192 35.0754863, 3.0292721 35.07575)",,,
274283579,residential,False,False,67.903,,,"LINESTRING (3.0272531 35.075119, 3.0265737 35.0748665)",,,
266241938,primary,True,False,60.738,2,50,"LINESTRING (3.0272531 35.075119, 3.0273656 35.0749387, 3.0275412 35.0746264)",RN 1,,
266307160,residential,False,False,53.128,,,"LINESTRING (3.0256021 35.0744036, 3.0258533 35.0739723)",,,Rue Talbi
266307160,residential,False,True,88.386,,,"LINESTRING (3.0256021 35.0744036, 3.0251836 35.0751209)",,,Rue Talbi
338557197,residential,False,False,48.137,,,"LINESTRING (3.0256021 35.0744036, 3.0251349 35.0742006)",,,
338557197,residential,False,True,55.524,,,"LINESTRING (3.0256021 35.0744036, 3.0259206 35.0745262, 3.0261471 35.0746276)",,,
266315237,residential,False,False,52.405,,,"LINESTRING (3.0251349 35.0742006, 3.0253807 35.0737744)",,,
266315237,residential,False,True,61.529,,,"LINESTRING (3.0251349 35.0742006, 3.0248463 35.074701)",,,
338557197,residential,False,False,60.854,,,"LINESTRING (3.0251349 35.0742006, 3.0245431 35.0739458)",,,
338557197,residential,False,True,48.137,,,"LINESTRING (3.0251349 35.0742006, 3.0256021 35.0744036)",,,
338557197,residential,False,True,60.854,,,"LINESTRING (3.0245431 35.0739458, 3.0251349 35.0742006)",,,
266307153,secondary,True,False,88.393,2,50,"LINESTRING (3.0245431 35.0739458, 3.0247131 35.0743616, 3.0248463 35.074701)",,,
266241975,residential,False,False,79.938,,,"LINESTRING (3.0268818 35.0739013, 3.0260866 35.0735959)",,,
266241975,residential,False,True,34.723,,,"LINESTRING (3.0268818 35.0739013, 3.0272242 35.0740391)",,,
274283580,residential,False,False,160.251,,,"LINESTRING (3.0268818 35.0739013, 3.0271768 35.0724805)",,,
266307153,secondary,True,False,10.343,2,50,"LINESTRING (3.024507 35.0738576, 3.0245431 35.0739458)",,,
274283581,residential,False,False,42.952,,,"LINESTRING (3.024507 35.0738576, 3.0247271 35.0735159)",,,
266315236,residential,False,False,66.061,,,"LINESTRING (3.0247271 35.0735159, 3.0253807 35.0737744)",,,
266315236,residential,False,True,34.075,,,"LINESTRING (3.0247271 35.0735159, 3.02439 35.0733825)",,,
274283581,residential,False,False,45.118,,,"LINESTRING (3.0247271 35.0735159, 3.0249474 35.0731524)",,,
274283581,residential,False,True,42.952,,,"LINESTRING (3.0247271 35.0735159, 3.024507 35.0738576)",,,
266241975,residential,False,False,35.523,,,"LINESTRING (3.0249474 35.0731524, 3.0245926 35.0730192)",,,
266241975,residential,False,True,38.19,,,"LINESTRING (3.0249474 35.0731524, 3.0253217 35.0733077)",,,
274283581,residential,False,False,61.201,,,"LINESTRING (3.0249474 35.0731524, 3.0252253 35.0726512)",,,
274283581,residential,False,True,45.118,,,"LINESTRING (3.0249474 35.0731524, 3.0247271 35.0735159)",,,
266315235,residential,False,False,39.579,,,"LINESTRING (3.0252253 35.0726512, 3.0256155 35.0728084)",,,
266315235,residential,False,True,35.226,,,"LINESTRING (3.0252253 35.0726512, 3.024876 35.0725147)",,,
274283581,residential,False,False,62.948,,,"LINESTRING (3.0252253 35.0726512, 3.0255313 35.0721435)",,,
274283581,residential,False,True,61.201,,,"LINESTRING (3.0252253 35.0726512, 3.0249474 35.0731524)",,,
266307156,residential,False,False,40.015,,,"LINESTRING (3.0255313 35.0721435, 3.0259273 35.0722999)",,,
266307156,residential,False,True,37.86,,,"LINESTRING (3.0255313 35.0721435, 3.0251512 35.0720051)",,,
274283581,residential,False,True,62.948,,,"LINESTRING (3.0255313 35.0721435, 3.0252253 35.0726512)",,,
266241975,residential,False,False,32.789,,,"LINESTRING (3.0256556 35.0734185, 3.0253217 35.0733077)",,,
266241975,residential,False,True,43.904,,,"LINESTRING (3.0256556 35.0734185, 3.0260866 35.0735959)",,,
274283582,residential,False,False,59.947,,,"LINESTRING (3.0256556 35.0734185, 3.0259811 35.0729498)",,,
266315235,residential,False,False,35.984,,,"LINESTRING (3.0259811 35.0729498, 3.0263395 35.0730865)",,,
266315235,residential,False,True,36.799,,,"LINESTRING (3.0259811 35.0729498, 3.0256155 35.0728084)",,,
274283582,residential,False,False,68.217,,,"LINESTRING (3.0259811 35.0729498, 3.0262974 35.0723936)",,,
274283582,residential,False,True,59.947,,,"LINESTRING (3.0259811 35.0729498, 3.0256556 35.0734185)",,,
266307156,residential,False,False,35.495,,,"LINESTRING (3.0262974 35.0723936, 3.0266758 35.072471)",,,
274283582,residential,False,True,68.217,,,"LINESTRING (3.0262974 35.0723936, 3.0259811 35.0729498)",,,
266307156,residential,False,True,35.27,,,"LINESTRING (3.0262974 35.0723936, 3.0260806 35.0723434, 3.0259273 35.0722999)",,,
266241975,residential,False,False,38.19,,,"LINESTRING (3.0253217 35.0733077, 3.0249474 35.0731524)",,,
266241975,residential,False,True,32.789,,,"LINESTRING (3.0253217 35.0733077, 3.0256556 35.0734185)",,,
274283583,residential,False,False,61.622,,,"LINESTRING (3.0253217 35.0733077, 3.0256155 35.0728084)",,,
266315235,residential,False,False,36.799,,,"LINESTRING (3.0256155 35.0728084, 3.0259811 35.0729498)",,,
266315235,residential,False,True,39.579,,,"LINESTRING (3.0256155 35.0728084, 3.0252253 35.0726512)",,,
274283583,residential,False,False,63.263,,,"LINESTRING (3.0256155 35.0728084, 3.0259273 35.0722999)",,,
274283583,residential,False,True,61.622,,,"LINESTRING (3.0256155 35.0728084, 3.0253217 35.0733077)",,,
266307156,residential,False,True,40.015,,,"LINESTRING (3.0259273 35.0722999, 3.0255313 35.0721435)",,,
274283583,residential,False,True,63.263,,,"LINESTRING (3.0259273 35.0722999, 3.0256155 35.0728084)",,,
266307156,residential,False,False,35.27,,,"LINESTRING (3.0259273 35.0722999, 3.0260806 35.0723434, 3.0262974 35.0723936)",,,
266315236,residential,False,False,34.075,,,"LINESTRING (3.02439 35.0733825, 3.0247271 35.0735159)",,,
266315236,residential,False,True,9.278,,,"LINESTRING (3.02439 35.0733825, 3.0242982 35.0733462)",,,
274283584,residential,False,False,44.406,,,"LINESTRING (3.02439 35.0733825, 3.0245926 35.0730192)",,,
266241975,residential,False,False,35.747,,,"LINESTRING (3.0245926 35.0730192, 3.0242356 35.0728851)",,,
266241975,residential,False,True,35.523,,,"LINESTRING (3.0245926 35.0730192, 3.0249474 35.0731524)",,,
274283584,residential,False,False,61.743,,,"LINESTRING (3.0245926 35.0730192, 3.024876 35.0725147)",,,
274283584,residential,False,True,44.406,,,"LINESTRING (3.0245926 35.0730192, 3.02439 35.0733825)",,,
266315235,residential,False,False,35.226,,,"LINESTRING (3.024876 35.0725147, 3.0252253 35.0726512)",,,
266315235,residential,False,True,37.327,,,"LINESTRING (3.024876 35.0725147, 3.0245059 35.07237)",,,
274283584,residential,False,False,61.953,,,"LINESTRING (3.024876 35.0725147, 3.0251512 35.0720051)",,,
274283584,residential,False,True,61.743,,,"LINESTRING (3.024876 35.0725147, 3.0245926 35.0730192)",,,
266307156,residential,False,False,37.86,,,"LINESTRING (3.0251512 35.0720051, 3.0255313 35.0721435)",,,
266307156,residential,False,True,36.314,,,"LINESTRING (3.0251512 35.0720051, 3.0247866 35.0718724)",,,
274283584,residential,False,True,61.953,,,"LINESTRING (3.0251512 35.0720051, 3.024876 35.0725147)",,,
266241975,residential,False,False,14.491,,,"LINESTRING (3.0242356 35.0728851, 3.0240909 35.0728307)",,,
266241975,residential,False,True,35.747,,,"LINESTRING (3.0242356 35.0728851, 3.0245926 35.0730192)",,,
274283585,residential,False,False,62.335,,,"LINESTRING (3.0242356 35.0728851, 3.0245059 35.07237)",,,
266315235,residential,False,False,37.327,,,"LINESTRING (3.0245059 35.07237, 3.024876 35.0725147)",,,
266315235,residential,False,True,71.81,,,"LINESTRING (3.0245059 35.07237, 3.0237938 35.0720918)",,,
274283585,residential,False,False,60.943,,,"LINESTRING (3.0245059 35.07237, 3.0247866 35.0718724)",,,
274283585,residential,False,True,62.335,,,"LINESTRING (3.0245059 35.07237, 3.0242356 35.0728851)",,,
266307156,residential,False,False,36.314,,,"LINESTRING (3.0247866 35.0718724, 3.0251512 35.0720051)",,,
266307156,residential,False,True,94.716,,,"LINESTRING (3.0247866 35.0718724, 3.0238492 35.0715023)",,,
274283585,residential,False,True,60.943,,,"LINESTRING (3.0247866 35.0718724, 3.0245059 35.07237)",,,
266307148,residential,False,False,47.31,,,"LINESTRING (3.0228554 35.075408, 3.0233667 35.075485)",,,
266307148,residential,False,True,10.937,,,"LINESTRING (3.0228554 35.075408, 3.0227372 35.0753902)",,,
274283586,residential,False,False,47.707,,,"LINESTRING (3.0228554 35.075408, 3.0228839 35.0749796)",,,
274283586,residential,False,True,46.415,,,"LINESTRING (3.0229116 35.0745628, 3.0228839 35.0749796)",,,
274283587,residential,False,False,37.578,,,"LINESTRING (3.0229116 35.0745628, 3.0225021 35.0745193)",,,
274283587,residential,False,True,13.241,,,"LINESTRING (3.0229116 35.0745628, 3.0230571 35.0745628)",,,
266315243,residential,False,False,39.866,,,"LINESTRING (3.0233191 35.0751286, 3.0233667 35.075485)",,,
266315243,residential,False,True,15.707,,,"LINESTRING (3.0233191 35.0751286, 3.0233238 35.0749874)",,,
1153494715,residential,False,True,26.247,,,"LINESTRING (3.0233191 35.0751286, 3.0236074 35.0751356)",,,
266307149,residential,False,False,24.326,,,"LINESTRING (3.0238222 35.0738014, 3.0240894 35.0738076)",,,
266307149,residential,False,True,65.549,,,"LINESTRING (3.0238222 35.0738014, 3.0231022 35.0737846)",,,
266315243,residential,False,False,36.803,,,"LINESTRING (3.0238222 35.0738014, 3.0237921 35.0740685, 3.0237156 35.0740643)",,,
266315243,residential,False,False,47.22,,,"LINESTRING (3.0233381 35.0745629, 3.0233238 35.0749874)",,,
266315243,residential,False,True,22.17,,,"LINESTRING (3.0233381 35.0745629, 3.0233448 35.0743636)",,,
274283587,residential,False,False,25.572,,,"LINESTRING (3.0233381 35.0745629, 3.0230571 35.0745628)",,,
266307149,residential,False,False,49.188,,,"LINESTRING (3.0225021 35.0745193, 3.0227023 35.0741084)",,,
266307149,residential,False,True,45.921,,,"LINESTRING (3.0225021 35.0745193, 3.0223189 35.0749041)",,,
274283587,residential,False,True,37.578,,,"LINESTRING (3.0225021 35.0745193, 3.0229116 35.0745628)",,,
274283587,residential,False,False,13.241,,,"LINESTRING (3.0230571 35.0745628, 3.0229116 35.0745628)",,,
274283587,residential,False,True,25.572,,,"LINESTRING (3.0230571 35.0745628, 3.0233381 35.0745629)",,,
274283588,residential,False,False,48.446,,,"LINESTRING (3.0230571 35.0745628, 3.0230823 35.0741276)",,,
266307149,residential,False,False,65.549,,,"LINESTRING (3.0231022 35.0737846, 3.0238222 35.0738014)",,,
266307149,residential,False,True,21.804,,,"LINESTRING (3.0231022 35.0737846, 3.0228627 35.073779)",,,
274283588,residential,False,True,38.183,,,"LINESTRING (3.0231022 35.0737846, 3.0230823 35.0741276)",,,
274283588,residential,False,False,38.183,,,"LINESTRING (3.0230823 35.0741276, 3.0231022 35.0737846)",,,
274283588,residential,False,True,48.446,,,"LINESTRING (3.0230823 35.0741276, 3.0230571 35.0745628)",,,
274283589,residential,False,False,34.647,,,"LINESTRING (3.0230823 35.0741276, 3.0227023 35.0741084)",,,
266307149,residential,False,False,39.429,,,"LINESTRING (3.0227023 35.0741084, 3.0228627 35.073779)",,,
266307149,residential,False,True,49.188,,,"LINESTRING (3.0227023 35.0741084, 3.0225021 35.0745193)",,,
274283589,residential,False,True,34.647,,,"LINESTRING (3.0227023 35.0741084, 3.0230823 35.0741276)",,,
266307169,residential,False,False,65.933,,,"LINESTRING (3.0285094 35.0704986, 3.0282289 35.0710453)",,,
266315217,residential,False,False,111.601,,,"LINESTRING (3.0285094 35.0704986, 3.0296343 35.0708982)",,,
266241948,residential,False,True,33.389,,,"LINESTRING (3.0310756 35.0706158, 3.0309068 35.0708824)",,,
266315219,residential,False,False,39.145,,,"LINESTRING (3.0310756 35.0706158, 3.0314736 35.0707493)",,,
266315219,residential,False,True,27.255,,,"LINESTRING (3.0310756 35.0706158, 3.0308047 35.0705113)",,,
266241950,residential,False,False,19.424,,,"LINESTRING (3.0314736 35.0707493, 3.0314306 35.0709204)",,,
266241950,residential,False,True,18.556,,,"LINESTRING (3.0314736 35.0707493, 3.0315877 35.070611)",,,
266315219,residential,False,True,39.145,,,"LINESTRING (3.0314736 35.0707493, 3.0310756 35.0706158)",,,
266307156,residential,False,False,17.089,,,"LINESTRING (3.0280204 35.0725969, 3.0282055 35.0726228)",,,
266307156,residential,False,True,29.408,,,"LINESTRING (3.0280204 35.0725969, 3.0277019 35.0725522)",,,
274283592,residential,False,False,38.253,,,"LINESTRING (3.0280204 35.0725969, 3.0279033 35.0729273)",,,
274283592,residential,False,True,109.35,,,"LINESTRING (3.0275691 35.0738719, 3.0277438 35.0733776, 3.0279033 35.0729273)",,,
266241938,primary,True,False,42.445,2,50,"LINESTRING (3.0284251 35.0730548, 3.0286132 35.0727055)",RN 1,,
274283593,residential,False,False,49.557,,,"LINESTRING (3.0284251 35.0730548, 3.0279033 35.0729273)",,,
274283592,residential,False,True,38.253,,,"LINESTRING (3.0279033 35.0729273, 3.0280204 35.0725969)",,,
274283593,residential,False,True,49.557,,,"LINESTRING (3.0279033 35.0729273, 3.0284251 35.0730548)",,,
274283592,residential,False,False,109.35,,,"LINESTRING (3.0279033 35.0729273, 3.0277438 35.0733776, 3.0275691 35.0738719)",,,
266241975,residential,False,False,16.354,,,"LINESTRING (3.0285738 35.0745037, 3.0284085 35.074446)",,,
266241975,residential,False,True,30.343,,,"LINESTRING (3.0285738 35.0745037, 3.0288745 35.0746216)",,,
274283594,residential,False,False,140.031,,,"LINESTRING (3.0285738 35.0745037, 3.0292379 35.0733677)",,,
274283594,residential,False,True,140.031,,,"LINESTRING (3.0292379 35.0733677, 3.0285738 35.0745037)",,,
266315225,residential,False,False,29.972,,,"LINESTRING (3.0323665 35.0742889, 3.0323456 35.0745579)",,,
266315225,residential,False,True,29.637,,,"LINESTRING (3.0323665 35.0742889, 3.0323871 35.0740229)",,,
274283595,residential,False,False,50.578,,,"LINESTRING (3.0323665 35.0742889, 3.0318264 35.0741816)",,,
274283595,residential,False,True,50.578,,,"LINESTRING (3.0318264 35.0741816, 3.0323665 35.0742889)",,,
274283596,residential,False,False,29.789,,,"LINESTRING (3.0318264 35.0741816, 3.0318264 35.0739137)",,,
274283596,residential,False,True,43.791,,,"LINESTRING (3.0318264 35.0741816, 3.03187 35.0745738)",,,
266241971,residential,False,False,24.627,,,"LINESTRING (3.03187 35.0745738, 3.0315996 35.0745828)",,,
266241971,residential,False,True,43.317,,,"LINESTRING (3.03187 35.0745738, 3.0323456 35.0745579)",,,
274283596,residential,False,False,43.791,,,"LINESTRING (3.03187 35.0745738, 3.0318264 35.0741816)",,,
266315214,residential,False,False,17.97,,,"LINESTRING (3.0318264 35.0739137, 3.0320185 35.0739511)",,,
266315214,residential,False,True,6.427,,,"LINESTRING (3.0318264 35.0739137, 3.0317577 35.0739003)",,,
274283596,residential,False,True,29.789,,,"LINESTRING (3.0318264 35.0739137, 3.0318264 35.0741816)",,,
266315230,residential,False,False,46.882,,,"LINESTRING (3.0311067 35.0741149, 3.0312237 35.0737043)",,,
266315230,residential,False,True,55.843,,,"LINESTRING (3.0311067 35.0741149, 3.0309674 35.074604)",,,
274283597,residential,False,False,104.00399999999999,,,"LINESTRING (3.0311067 35.0741149, 3.0307057 35.0740208, 3.0308008 35.0746096)",,,
266241971,residential,False,False,52.543,,,"LINESTRING (3.0308008 35.0746096, 3.0302239 35.0746288)",,,
266241971,residential,False,True,15.174,,,"LINESTRING (3.0308008 35.0746096, 3.0309674 35.074604)",,,
274283597,residential,False,True,104.00399999999999,,,"LINESTRING (3.0308008 35.0746096, 3.0307057 35.0740208, 3.0311067 35.0741149)",,,
266315224,residential,False,False,21.219,,,"LINESTRING (3.032039 35.0729704, 3.0322721 35.072975)",,,
266315224,residential,False,True,14.989,,,"LINESTRING (3.032039 35.0729704, 3.0318758 35.0729886)",,,
274283599,residential,False,False,54.357,,,"LINESTRING (3.032039 35.0729704, 3.0321077 35.073456)",,,
266315215,residential,False,False,34.423,,,"LINESTRING (3.0321077 35.073456, 3.0317337 35.0734097)",,,
266315215,residential,False,True,27.291,,,"LINESTRING (3.0321077 35.073456, 3.032405 35.0734882)",,,
274283599,residential,False,False,55.648,,,"LINESTRING (3.0321077 35.073456, 3.0320185 35.0739511)",,,
274283599,residential,False,True,54.357,,,"LINESTRING (3.0321077 35.073456, 3.032039 35.0729704)",,,
266315214,residential,False,False,34.481,,,"LINESTRING (3.0320185 35.0739511, 3.0323871 35.0740229)",,,
266315214,residential,False,True,17.97,,,"LINESTRING (3.0320185 35.0739511, 3.0318264 35.0739137)",,,
274283599,residential,False,True,55.648,,,"LINESTRING (3.0320185 35.0739511, 3.0321077 35.073456)",,,
266315224,residential,False,False,14.989,,,"LINESTRING (3.0318758 35.0729886, 3.032039 35.0729704)",,,
266315224,residential,False,True,125.815,,,"LINESTRING (3.0318758 35.0729886, 3.0304942 35.0730298)",,,
274283600,residential,False,True,37.554,,,"LINESTRING (3.0318758 35.0729886, 3.0317517 35.0726665)",,,
266315216,residential,False,False,44.845,,,"LINESTRING (3.0321998 35.0721923, 3.0322187 35.0725953)",,,
266315216,residential,False,True,35.765,,,"LINESTRING (3.0321998 35.0721923, 3.0321846 35.0718709)",,,
274283601,residential,False,False,66.424,,,"LINESTRING (3.0321998 35.0721923, 3.0314806 35.0722942)",,,
266315217,residential,False,False,16.845,,,"LINESTRING (3.0314806 35.0722942, 3.0315583 35.0724317)",,,
266315217,residential,False,True,24.538,,,"LINESTRING (3.0314806 35.0722942, 3.0313546 35.0720991)",,,
274283601,residential,False,True,66.424,,,"LINESTRING (3.0314806 35.0722942, 3.0321998 35.0721923)",,,
266315216,residential,False,False,35.765,,,"LINESTRING (3.0321846 35.0718709, 3.0321998 35.0721923)",,,
266315216,residential,False,True,33.272,,,"LINESTRING (3.0321846 35.0718709, 3.0321706 35.0715719)",,,
274283602,residential,False,False,97.441,,,"LINESTRING (3.0321846 35.0718709, 3.0311175 35.0719429)",,,
266315217,residential,False,False,27.699,,,"LINESTRING (3.0311175 35.0719429, 3.0313546 35.0720991)",,,
266315217,residential,False,True,12.559,,,"LINESTRING (3.0311175 35.0719429, 3.0310448 35.0718469)",,,
274283602,residential,False,True,97.441,,,"LINESTRING (3.0311175 35.0719429, 3.0321846 35.0718709)",,,
266315217,residential,False,False,24.538,,,"LINESTRING (3.0313546 35.0720991, 3.0314806 35.0722942)",,,
266315217,residential,False,True,27.699,,,"LINESTRING (3.0313546 35.0720991, 3.0311175 35.0719429)",,,
274283603,residential,False,False,80.193,,,"LINESTRING (3.0313546 35.0720991, 3.0305652 35.0724196)",,,
266315218,residential,False,False,45.935,,,"LINESTRING (3.0305652 35.0724196, 3.0305237 35.0728313)",,,
274283603,residential,False,True,80.193,,,"LINESTRING (3.0305652 35.0724196, 3.0313546 35.0720991)",,,
266315218,residential,False,True,35.008,,,"LINESTRING (3.0305652 35.0724196, 3.030475 35.0723404, 3.0302845 35.0722049)",,,
266315217,residential,False,False,12.559,,,"LINESTRING (3.0310448 35.0718469, 3.0311175 35.0719429)",,,
266315217,residential,False,True,26.052,,,"LINESTRING (3.0310448 35.0718469, 3.0310066 35.0716147)",,,
274283604,residential,False,False,80.564,,,"LINESTRING (3.0310448 35.0718469, 3.0303491 35.0721387, 3.0302845 35.0722049)",,,
266315216,residential,False,False,33.272,,,"LINESTRING (3.0321706 35.0715719, 3.0321846 35.0718709)",,,
266315216,residential,False,True,11.094,,,"LINESTRING (3.0321706 35.0715719, 3.0321659 35.0714722)",,,
274283605,residential,False,False,106.038,,,"LINESTRING (3.0321706 35.0715719, 3.0310066 35.0716147)",,,
266315217,residential,False,False,26.052,,,"LINESTRING (3.0310066 35.0716147, 3.0310448 35.0718469)",,,
266315217,residential,False,True,40.56,,,"LINESTRING (3.0310066 35.0716147, 3.0307361 35.0713248)",,,
274283605,residential,False,True,106.038,,,"LINESTRING (3.0310066 35.0716147, 3.0321706 35.0715719)",,,
266241950,residential,False,False,18.556,,,"LINESTRING (3.0315877 35.070611, 3.0314736 35.0707493)",,,
266315213,residential,False,False,39.727,,,"LINESTRING (3.0315877 35.070611, 3.0320132 35.0706908)",,,
266241972,residential,False,False,41.225,,,"LINESTRING (3.031875 35.071188, 3.0321659 35.0714722)",,,
266241972,residential,False,True,54.598,,,"LINESTRING (3.031875 35.071188, 3.0316201 35.0709248, 3.0314306 35.0709204)",,,
274284290,residential,False,True,107.049,,,"LINESTRING (3.031875 35.071188, 3.0308192 35.0713673, 3.0307361 35.0713248)",,,
266315217,residential,False,False,29.523,,,"LINESTRING (3.030444 35.0712093, 3.0307361 35.0713248)",,,
266315217,residential,False,True,74.408,,,"LINESTRING (3.030444 35.0712093, 3.0297039 35.0709249)",,,
274284291,residential,False,False,84.27,,,"LINESTRING (3.030444 35.0712093, 3.0308047 35.0705113)",,,
266315219,residential,False,False,27.255,,,"LINESTRING (3.0308047 35.0705113, 3.0310756 35.0706158)",,,
266315219,residential,False,True,70.55,,,"LINESTRING (3.0308047 35.0705113, 3.030094 35.0702579)",,,
274284291,residential,False,True,84.27,,,"LINESTRING (3.0308047 35.0705113, 3.030444 35.0712093)",,,
266315238,residential,False,True,12.015,,,"LINESTRING (3.0262139 35.0747208, 3.0261471 35.0746276)",,,
274283579,residential,False,True,36.532,,,"LINESTRING (3.0262139 35.0747208, 3.0265737 35.0748665)",,,
338557196,residential,False,False,75.781,,,"LINESTRING (3.0262139 35.0747208, 3.0259029 35.075353)",,,
266315238,residential,False,False,12.015,,,"LINESTRING (3.0261471 35.0746276, 3.0262139 35.0747208)",,,
266315238,residential,False,True,53.841,,,"LINESTRING (3.0261471 35.0746276, 3.0263288 35.0741668)",,,
338557197,residential,False,False,55.524,,,"LINESTRING (3.0261471 35.0746276, 3.0259206 35.0745262, 3.0256021 35.0744036)",,,
549569551,residential,False,False,17.283,,,"LINESTRING (3.032173 35.0768346, 3.0321113 35.0766876)",,,
549569552,residential,False,True,105.926,,,"LINESTRING (3.032173 35.0768346, 3.0321659 35.0777872)",,,
266242005,residential,False,False,33.693,,,"LINESTRING (3.0321113 35.0766876, 3.0324789 35.0766514)",,,
266242005,residential,False,True,18.443,,,"LINESTRING (3.0321113 35.0766876, 3.0319093 35.0767011)",,,
549569551,residential,False,True,17.283,,,"LINESTRING (3.0321113 35.0766876, 3.032173 35.0768346)",,,
266241999,residential,False,False,28.501,,,"LINESTRING (3.0321659 35.0777872, 3.0318527 35.0777869)",,,
266241999,residential,False,True,20.194,,,"LINESTRING (3.0321659 35.0777872, 3.0323878 35.0777854)",,,
549569552,residential,False,False,105.926,,,"LINESTRING (3.0321659 35.0777872, 3.032173 35.0768346)",,,
266241999,residential,False,False,41.892,,,"LINESTRING (3.0316091 35.0777679, 3.0311509 35.0777315)",,,
266241999,residential,False,True,22.268,,,"LINESTRING (3.0316091 35.0777679, 3.0318527 35.0777869)",,,
549569553,residential,False,False,120.447,,,"LINESTRING (3.0316091 35.0777679, 3.0315799 35.077427, 3.0316154 35.0766861)",,,
266242005,residential,False,False,26.797,,,"LINESTRING (3.0316154 35.0766861, 3.0319093 35.0767011)",,,
266242005,residential,False,True,18.106,,,"LINESTRING (3.0316154 35.0766861, 3.0314173 35.0766709)",,,
549569553,residential,False,True,120.447,,,"LINESTRING (3.0316154 35.0766861, 3.0315799 35.077427, 3.0316091 35.0777679)",,,
549569554,residential,False,False,41.565,,,"LINESTRING (3.0309027 35.0777087, 3.0308921 35.077335)",,,
549569566,residential,False,True,22.728,,,"LINESTRING (3.0309027 35.0777087, 3.0311509 35.0777315)",,,
549569566,residential,False,False,39.842,,,"LINESTRING (3.0309027 35.0777087, 3.0305855 35.0777453, 3.0304692 35.077759)",,,
266242005,residential,False,False,46.075,,,"LINESTRING (3.0309122 35.0766422, 3.0314173 35.0766709)",,,
266242005,residential,False,True,3.451,,,"LINESTRING (3.0309122 35.0766422, 3.0308743 35.076641)",,,
549569554,residential,False,True,77.058,,,"LINESTRING (3.0309122 35.0766422, 3.0308921 35.077335)",,,
549569554,residential,False,False,77.058,,,"LINESTRING (3.0308921 35.077335, 3.0309122 35.0766422)",,,
549569554,residential,False,True,41.565,,,"LINESTRING (3.0308921 35.077335, 3.0309027 35.0777087)",,,
549569555,residential,False,False,43.736,,,"LINESTRING (3.0308921 35.077335, 3.0304116 35.0773437)",,,
266242007,residential,False,False,81.521,,,"LINESTRING (3.0304116 35.0773437, 3.0304032 35.0766106)",,,
266242007,residential,False,True,46.476,,,"LINESTRING (3.0304116 35.0773437, 3.0304692 35.077759)",,,
549569555,residential,False,False,39.32,,,"LINESTRING (3.0304116 35.0773437, 3.0299802 35.0773237)",,,
549569555,residential,False,True,43.736,,,"LINESTRING (3.0304116 35.0773437, 3.0308921 35.077335)",,,
266241973,residential,False,False,47.605,,,"LINESTRING (3.0299802 35.0773237, 3.0299852 35.0777518)",,,
266241973,residential,False,True,7.068,,,"LINESTRING (3.0299802 35.0773237, 3.0299767 35.0772602)",,,
549569555,residential,False,True,39.32,,,"LINESTRING (3.0299802 35.0773237, 3.0304116 35.0773437)",,,
266241973,residential,False,False,26.326,,,"LINESTRING (3.0299852 35.0777518, 3.0299987 35.0779883)",,,
266241973,residential,False,True,47.605,,,"LINESTRING (3.0299852 35.0777518, 3.0299802 35.0773237)",,,
549569556,residential,False,True,44.051,,,"LINESTRING (3.0299852 35.0777518, 3.0304692 35.077759)",,,
266241973,residential,False,False,53.726,,,"LINESTRING (3.0299507 35.0767775, 3.0299767 35.0772602)",,,
266241973,residential,False,True,21.459,,,"LINESTRING (3.0299507 35.0767775, 3.0299403 35.0765847)",,,
549569557,residential,False,False,74.818,,,"LINESTRING (3.0299507 35.0767775, 3.0291733 35.0765585)",,,
266241974,residential,False,False,41.785,,,"LINESTRING (3.0288474 35.0764667, 3.0290427 35.0761266)",,,
266241974,residential,False,True,71.985,,,"LINESTRING (3.0288474 35.0764667, 3.0286118 35.0770847)",,,
549569557,residential,False,True,31.365,,,"LINESTRING (3.0288474 35.0764667, 3.0291733 35.0765585)",,,
130210291,secondary,True,False,41.029,,,"LINESTRING (3.028722 35.07718, 3.0290319 35.077448)",CW 166,,
549569558,residential,False,False,54.024,,,"LINESTRING (3.028722 35.07718, 3.0290176 35.0769293, 3.0290722 35.0767993)",,,
549569557,residential,False,False,31.365,,,"LINESTRING (3.0291733 35.0765585, 3.0288474 35.0764667)",,,
549569557,residential,False,True,74.818,,,"LINESTRING (3.0291733 35.0765585, 3.0299507 35.0767775)",,,
549569558,residential,False,True,28.312,,,"LINESTRING (3.0291733 35.0765585, 3.0290722 35.0767993)",,,
266241973,residential,False,False,7.068,,,"LINESTRING (3.0299767 35.0772602, 3.0299802 35.0773237)",,,
266241973,residential,False,True,53.726,,,"LINESTRING (3.0299767 35.0772602, 3.0299507 35.0767775)",,,
549569559,residential,False,False,98.127,,,"LINESTRING (3.0299767 35.0772602, 3.0296192 35.0770422, 3.0294104 35.0768974, 3.0290722 35.0767993)",,,
