osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
293981836,secondary,False,True,27.665,"LINESTRING (1.125239 36.0683137, 1.1253862 36.0680952)",2,50,
208608338,residential,False,True,113.438,"LINESTRING (1.125239 36.0683137, 1.1257057 36.068524, 1.1260115 36.0686692, 1.1263347 36.0688199)",,,
293981837,residential,False,True,12.368,"LINESTRING (1.1320746 36.0674356, 1.1321356 36.0673359)",,,
334626447,primary,False,False,42.759,"LINESTRING (1.1320746 36.0674356, 1.1324932 36.0676183)",2,50,RN 4
334626447,primary,False,True,45.887,"LINESTRING (1.1320746 36.0674356, 1.131624 36.0672416)",2,50,RN 4
"[108800369, 293981837]",residential,False,"[False, True]",272.377,"LINESTRING (1.1320746 36.0674356, 1.1320102 36.0675418, 1.1309897 36.0690567, 1.1309119 36.0691836, 1.1308696 36.0692457, 1.1308522 36.0692549, 1.1308381 36.0692551, 1.130814 36.0692524, 1.1305967 36.0691516, 1.1304455 36.0690765)",,,
334626447,primary,False,False,71.95,"LINESTRING (1.1299476 36.0665347, 1.1306575 36.0668337)",2,50,RN 4
334626447,primary,False,True,21.182,"LINESTRING (1.1299476 36.0665347, 1.1297384 36.066447)",2,50,RN 4
727663663,residential,False,False,13.082,"LINESTRING (1.1299476 36.0665347, 1.1300097 36.0664283)",,,
293981839,residential,False,False,139.662,"LINESTRING (1.1300097 36.0664283, 1.1313845 36.0670136)",,,
727663663,residential,False,False,126.218,"LINESTRING (1.1300097 36.0664283, 1.1306423 36.0654149)",,,
727663663,residential,False,True,13.082,"LINESTRING (1.1300097 36.0664283, 1.1299476 36.0665347)",,,
293981837,residential,False,False,12.368,"LINESTRING (1.1321356 36.0673359, 1.1320746 36.0674356)",,,
293981839,residential,False,False,43.091,"LINESTRING (1.1321356 36.0673359, 1.1325584 36.0675186)",,,
293981839,residential,False,True,76.433,"LINESTRING (1.1321356 36.0673359, 1.1313845 36.0670136)",,,
293981871,residential,False,False,84.318,"LINESTRING (1.1330804 36.0632868, 1.1322462 36.06294)",,,
293981871,residential,False,True,26.808,"LINESTRING (1.1330804 36.0632868, 1.1333447 36.0633985)",,,
293981871,residential,False,False,26.808,"LINESTRING (1.1333447 36.0633985, 1.1330804 36.0632868)",,,
293990372,primary,False,True,29.589,"LINESTRING (1.1227271 36.0634592, 1.1224381 36.0633318)",2,50,RN 4
727658237,primary,True,False,8.278,"LINESTRING (1.1227271 36.0634592, 1.1228156 36.0634798)",2,50,RN 4
108800372,residential,False,False,17.382,"LINESTRING (1.1240119 36.0645032, 1.1239515 36.0646517)",,,
293985551,residential,False,False,30.873,"LINESTRING (1.1240119 36.0645032, 1.1237088 36.0643726)",,,
108800372,residential,False,True,48.048,"LINESTRING (1.1240119 36.0645032, 1.1241674 36.0642354, 1.1242466 36.0641151)",,,
108800371,residential,False,False,82.094,"LINESTRING (1.1232837 36.0641856, 1.1228543 36.0648372)",,,
293985551,residential,False,True,43.502,"LINESTRING (1.1232837 36.0641856, 1.1237088 36.0643726)",,,
108800371,residential,False,True,44.784,"LINESTRING (1.1232837 36.0641856, 1.1234468 36.0639365, 1.1235123 36.0638278)",,,
293985551,residential,False,False,43.502,"LINESTRING (1.1237088 36.0643726, 1.1232837 36.0641856)",,,
293985551,residential,False,True,30.873,"LINESTRING (1.1237088 36.0643726, 1.1240119 36.0645032)",,,
293985552,residential,False,False,82.364,"LINESTRING (1.1237088 36.0643726, 1.1235505 36.0646111, 1.1234211 36.0648111, 1.1232843 36.065029)",,,
108800371,residential,False,False,30.138,"LINESTRING (1.1231388 36.0652599, 1.1234379 36.0653824)",,,
293985552,residential,False,True,28.814,"LINESTRING (1.1231388 36.0652599, 1.1232843 36.065029)",,,
108800371,residential,False,True,72.286,"LINESTRING (1.1231388 36.0652599, 1.1227472 36.0650859, 1.1227258 36.0650756, 1.1227164 36.0650615, 1.1227157 36.0650447, 1.1227284 36.0650214, 1.1228543 36.0648372)",,,
293985552,residential,False,False,28.814,"LINESTRING (1.1232843 36.065029, 1.1231388 36.0652599)",,,
293985553,residential,False,False,44.144,"LINESTRING (1.1232843 36.065029, 1.1228543 36.0648372)",,,
293985552,residential,False,True,82.364,"LINESTRING (1.1232843 36.065029, 1.1234211 36.0648111, 1.1235505 36.0646111, 1.1237088 36.0643726)",,,
108800371,residential,False,True,82.094,"LINESTRING (1.1228543 36.0648372, 1.1232837 36.0641856)",,,
293985553,residential,False,True,44.144,"LINESTRING (1.1228543 36.0648372, 1.1232843 36.065029)",,,
108800371,residential,False,False,72.286,"LINESTRING (1.1228543 36.0648372, 1.1227284 36.0650214, 1.1227157 36.0650447, 1.1227164 36.0650615, 1.1227258 36.0650756, 1.1227472 36.0650859, 1.1231388 36.0652599)",,,
108800368,residential,False,True,116.107,"LINESTRING (1.1258714 36.0622006, 1.1253999 36.0629651, 1.1252873 36.0631318)",,,
293990372,primary,False,False,29.589,"LINESTRING (1.1224381 36.0633318, 1.1227271 36.0634592)",2,50,RN 4
293990372,primary,False,True,11.97,"LINESTRING (1.1224381 36.0633318, 1.1223234 36.0632771)",2,50,RN 4
108800379,unclassified,False,False,27.832,"LINESTRING (1.1231938 36.0660849, 1.1229269 36.065958)",2,50,
108800379,unclassified,False,True,31.831,"LINESTRING (1.1231938 36.0660849, 1.1234982 36.0662312)",2,50,
293985574,residential,False,False,100.504,"LINESTRING (1.1231938 36.0660849, 1.1226426 36.0668713)",,,
108800391,residential,False,True,26.467,"LINESTRING (1.1226426 36.0668713, 1.1223905 36.0667483)",,,
293985574,residential,False,True,100.504,"LINESTRING (1.1226426 36.0668713, 1.1231938 36.0660849)",,,
108800391,residential,False,False,27.444000000000003,"LINESTRING (1.1226426 36.0668713, 1.1227667 36.0669331, 1.1229041 36.0669987)",,,
293985575,residential,False,True,53.623,"LINESTRING (1.1251274 36.0681103, 1.1250097 36.0680416, 1.1249808 36.0680231, 1.1249661 36.0680004, 1.1249694 36.0679641, 1.1249875 36.0679272, 1.1251361 36.0677271)",,,
293985576,residential,False,False,57.629,"LINESTRING (1.1239703 36.0668568, 1.1236189 36.0672903)",,,
293978685,residential,False,True,33.912,"LINESTRING (1.1236189 36.0672903, 1.123285 36.0671483)",,,
293985576,residential,False,False,24.27,"LINESTRING (1.1236189 36.0672903, 1.1234776 36.0674763)",,,
293985576,residential,False,True,57.629,"LINESTRING (1.1236189 36.0672903, 1.1239703 36.0668568)",,,
293978685,residential,False,False,152.68099999999998,"LINESTRING (1.1236189 36.0672903, 1.1239958 36.0674367, 1.1241963 36.0675055, 1.1243197 36.06755, 1.1244182 36.067576, 1.124502 36.0675863, 1.1246335 36.0675825, 1.1248277 36.0675673, 1.1249124 36.0675673, 1.1250023 36.0675852, 1.1250571 36.0676057, 1.1250988 36.0676361, 1.1251196 36.0676811, 1.1251361 36.0677271)",,,
293985576,residential,False,True,29.093,"LINESTRING (1.1233077 36.067699, 1.1234776 36.0674763)",,,
293985576,residential,False,False,29.093,"LINESTRING (1.1234776 36.0674763, 1.1233077 36.067699)",,,
293985576,residential,False,True,24.27,"LINESTRING (1.1234776 36.0674763, 1.1236189 36.0672903)",,,
293985577,residential,False,False,35.45,"LINESTRING (1.1234776 36.0674763, 1.1237686 36.0676369, 1.1238067 36.0676513)",,,
293985578,residential,False,False,39.916,"LINESTRING (1.1235862 36.0679629, 1.1238067 36.0676513)",,,
293985577,residential,False,True,74.002,"LINESTRING (1.1235862 36.0679629, 1.1237121 36.0680248, 1.1237329 36.0680318, 1.1237527 36.0680329, 1.1237695 36.0680307, 1.1237832 36.068025, 1.1238057 36.0679998, 1.1239435 36.0678269, 1.1239629 36.0677985, 1.123971 36.0677779, 1.1239716 36.0677573, 1.1239683 36.0677462, 1.1239576 36.0677315, 1.1238784 36.0676868, 1.1238067 36.0676513)",,,
293985578,residential,False,True,23.755,"LINESTRING (1.1235862 36.0679629, 1.1234573 36.0681494)",,,
108800381,residential,False,True,70.933,"LINESTRING (1.1234573 36.0681494, 1.1241403 36.068469)",,,
293985578,residential,False,False,23.755,"LINESTRING (1.1234573 36.0681494, 1.1235862 36.0679629)",,,
108800381,residential,False,False,69.219,"LINESTRING (1.1234573 36.0681494, 1.1231348 36.0680036, 1.1227915 36.0678367)",,,
293985578,residential,False,True,39.916,"LINESTRING (1.1238067 36.0676513, 1.1235862 36.0679629)",,,
293985577,residential,False,False,74.002,"LINESTRING (1.1238067 36.0676513, 1.1238784 36.0676868, 1.1239576 36.0677315, 1.1239683 36.0677462, 1.1239716 36.0677573, 1.123971 36.0677779, 1.1239629 36.0677985, 1.1239435 36.0678269, 1.1238057 36.0679998, 1.1237832 36.068025, 1.1237695 36.0680307, 1.1237527 36.0680329, 1.1237329 36.0680318, 1.1237121 36.0680248, 1.1235862 36.0679629)",,,
293985577,residential,False,True,35.45,"LINESTRING (1.1238067 36.0676513, 1.1237686 36.0676369, 1.1234776 36.0674763)",,,
208608340,residential,False,False,72.895,"LINESTRING (1.1265707 36.0677326, 1.1258615 36.0674146)",,,
208608340,residential,False,True,33.056,"LINESTRING (1.1265707 36.0677326, 1.1268952 36.0678725)",,,
293985579,residential,False,False,87.259,"LINESTRING (1.1265707 36.0677326, 1.1261173 36.0684265)",,,
293981833,residential,False,False,75.334,"LINESTRING (1.1261173 36.0684265, 1.1253862 36.0680952)",,,
293981833,residential,False,True,37.143,"LINESTRING (1.1261173 36.0684265, 1.1264778 36.0685898)",,,
293985579,residential,False,True,87.259,"LINESTRING (1.1261173 36.0684265, 1.1265707 36.0677326)",,,
108800361,residential,False,False,8.089,"LINESTRING (1.1287567 36.0646105, 1.1286776 36.0645758)",,,
108800361,residential,False,True,191.66199999999998,"LINESTRING (1.1287567 36.0646105, 1.1300053 36.0651461, 1.1302453 36.0652534, 1.1304747 36.0653509, 1.1306423 36.0654149)",,,
334626050,residential,True,False,139.57500000000002,"LINESTRING (1.1287567 36.0646105, 1.1283316 36.0652566, 1.1281835 36.0654782, 1.1280124 36.0657119)",,,
334626447,primary,False,True,7.001,"LINESTRING (1.1280124 36.0657119, 1.1279427 36.0656838)",2,50,RN 4
334626447,primary,False,False,146.034,"LINESTRING (1.1280124 36.0657119, 1.1290061 36.0661271, 1.1294487 36.0663255)",2,50,RN 4
108800361,residential,False,False,9.169,"LINESTRING (1.1272298 36.0639418, 1.1271392 36.0639039)",,,
108800361,residential,False,True,74.124,"LINESTRING (1.1272298 36.0639418, 1.127952 36.0642636)",,,
334626091,residential,True,False,141.249,"LINESTRING (1.1272298 36.0639418, 1.1266673 36.0648089, 1.126565 36.0649693, 1.1264922 36.0650631)",,,
334626447,primary,False,False,5.482,"LINESTRING (1.1264922 36.0650631, 1.1265452 36.0650875)",2,50,RN 4
727658238,primary,False,True,6.634,"LINESTRING (1.1264922 36.0650631, 1.1264296 36.0650315)",2,50,RN 4
727658238,primary,False,False,75.039,"LINESTRING (1.1256842 36.0647276, 1.1264296 36.0650315)",2,50,RN 4
334626233,residential,False,False,75.783,"LINESTRING (1.1256842 36.0647276, 1.1258398 36.0645227, 1.1258881 36.0644392, 1.1259216 36.0643612, 1.1259431 36.0642441, 1.125963 36.064097)",,,
727658238,primary,False,True,115.027,"LINESTRING (1.1256842 36.0647276, 1.1255971 36.0646886, 1.1252081 36.0645184, 1.1247066 36.0643081, 1.1245497 36.0642495)",2,50,RN 4
108800361,residential,False,False,78.03,"LINESTRING (1.1260544 36.0634603, 1.1252873 36.0631318)",,,
108800361,residential,False,True,34.561,"LINESTRING (1.1260544 36.0634603, 1.1263975 36.0636006)",,,
334626233,residential,False,True,4.909,"LINESTRING (1.1260544 36.0634603, 1.1260486 36.0635042)",,,
293981847,tertiary,False,True,45.384,"LINESTRING (1.1277093 36.0646215, 1.127952 36.0642636)",,,
293981847,tertiary,False,False,94.59,"LINESTRING (1.1277093 36.0646215, 1.1274129 36.0650971, 1.1272185 36.0653737)",,,
334998158,residential,False,True,89.56899999999999,"LINESTRING (1.1277093 36.0646215, 1.1274806 36.0645357, 1.1274163 36.0645151, 1.127368 36.0645195, 1.1273392 36.064533, 1.127313 36.064559, 1.1270904 36.0649059, 1.1270656 36.0649574)",,,
108800375,residential,False,False,2.962,"LINESTRING (1.128982 36.0670724, 1.1289529 36.0670599)",,,
108800375,residential,False,True,26.87,"LINESTRING (1.128982 36.0670724, 1.1292435 36.0671895)",,,
334999215,residential,False,False,93.04599999999999,"LINESTRING (1.128982 36.0670724, 1.1291993 36.066719, 1.1294487 36.0663255)",,,
334626447,primary,False,False,29.335,"LINESTRING (1.1294487 36.0663255, 1.1297384 36.066447)",2,50,RN 4
334626447,primary,False,True,146.034,"LINESTRING (1.1294487 36.0663255, 1.1290061 36.0661271, 1.1280124 36.0657119)",2,50,RN 4
334999215,residential,False,True,93.04599999999999,"LINESTRING (1.1294487 36.0663255, 1.1291993 36.066719, 1.128982 36.0670724)",,,
334998158,residential,False,False,89.569,"LINESTRING (1.1270656 36.0649574, 1.1270904 36.0649059, 1.127313 36.064559, 1.1273392 36.064533, 1.127368 36.0645195, 1.1274163 36.0645151, 1.1274806 36.0645357, 1.1277093 36.0646215)",,,
525442735,residential,False,False,24.218,"LINESTRING (1.1241272 36.067995, 1.1243632 36.0681001)",,,
727648619,residential,False,True,45.264,"LINESTRING (1.1294595 36.0686175, 1.1296941 36.0682573)",,,
108800369,residential,False,False,102.293,"LINESTRING (1.1294595 36.0686175, 1.1295935 36.0686822, 1.1301514 36.0689305, 1.1304455 36.0690765)",,,
108800369,residential,False,True,116.13499999999999,"LINESTRING (1.1294595 36.0686175, 1.1292972 36.0685391, 1.1287205 36.0682736, 1.1286427 36.0682345, 1.1286212 36.0682074, 1.1286212 36.0681695, 1.1286333 36.0681402, 1.1287363 36.0679805)",,,
334626447,primary,False,False,21.182,"LINESTRING (1.1297384 36.066447, 1.1299476 36.0665347)",2,50,RN 4
334626447,primary,False,True,29.335,"LINESTRING (1.1297384 36.066447, 1.1294487 36.0663255)",2,50,RN 4
"[108800369, 727648620]",residential,False,"[False, True]",59.885999999999996,"LINESTRING (1.1297384 36.066447, 1.1296512 36.0665803, 1.1294165 36.0669185)",,,
727648621,residential,False,True,29.289,"LINESTRING (1.1253801 36.0640018, 1.1254831 36.0637519)",,,
727648624,residential,False,True,51.916,"LINESTRING (1.1253801 36.0640018, 1.1248613 36.0637966)",,,
727648624,residential,False,False,28.586000000000002,"LINESTRING (1.1253801 36.0640018, 1.1254227 36.0640186, 1.1254764 36.0640392, 1.1255515 36.0640576, 1.1256809 36.0640814)",,,
334626233,residential,False,False,4.909,"LINESTRING (1.1260486 36.0635042, 1.1260544 36.0634603)",,,
334626233,residential,False,True,32.774,"LINESTRING (1.1260486 36.0635042, 1.1260102 36.0637973)",,,
727648622,residential,False,False,24.892,"LINESTRING (1.1260486 36.0635042, 1.1257721 36.0634917)",,,
727648622,residential,False,True,24.892,"LINESTRING (1.1257721 36.0634917, 1.1260486 36.0635042)",,,
727648623,residential,False,True,31.375,"LINESTRING (1.1257721 36.0634917, 1.1257153 36.0637701)",,,
727648622,residential,False,False,54.645,"LINESTRING (1.1257721 36.0634917, 1.1255595 36.0634787, 1.1255139 36.0634787, 1.1254857 36.0634874, 1.125467 36.0635112, 1.1254428 36.06374)",,,
727648623,residential,False,False,31.375,"LINESTRING (1.1257153 36.0637701, 1.1257721 36.0634917)",,,
727648623,residential,False,True,34.753,"LINESTRING (1.1257153 36.0637701, 1.1256809 36.0640814)",,,
727648625,residential,False,False,20.969,"LINESTRING (1.1257153 36.0637701, 1.1254831 36.0637519)",,,
727648625,residential,False,True,26.68,"LINESTRING (1.1257153 36.0637701, 1.12588 36.0637844, 1.1260102 36.0637973)",,,
727648623,residential,False,False,34.753,"LINESTRING (1.1256809 36.0640814, 1.1257153 36.0637701)",,,
727648624,residential,False,False,25.416,"LINESTRING (1.1256809 36.0640814, 1.125963 36.064097)",,,
727648624,residential,False,True,28.586,"LINESTRING (1.1256809 36.0640814, 1.1255515 36.0640576, 1.1254764 36.0640392, 1.1254227 36.0640186, 1.1253801 36.0640018)",,,
727648624,residential,False,True,26.27,"LINESTRING (1.1262551 36.0640893, 1.125963 36.064097)",,,
727648626,residential,False,True,23.713,"LINESTRING (1.1262551 36.0640893, 1.1262301 36.0643016)",,,
727648626,residential,False,False,29.631999999999998,"LINESTRING (1.1262551 36.0640893, 1.1262609 36.0640403, 1.1262931 36.0638246)",,,
727648624,residential,False,False,26.27,"LINESTRING (1.125963 36.064097, 1.1262551 36.0640893)",,,
727648624,residential,False,True,25.416,"LINESTRING (1.125963 36.064097, 1.1256809 36.0640814)",,,
334626233,residential,False,False,33.595,"LINESTRING (1.125963 36.064097, 1.1260061 36.0638289, 1.1260102 36.0637973)",,,
334626233,residential,False,True,75.783,"LINESTRING (1.125963 36.064097, 1.1259431 36.0642441, 1.1259216 36.0643612, 1.1258881 36.0644392, 1.1258398 36.0645227, 1.1256842 36.0647276)",,,
108800368,residential,False,False,27.199,"LINESTRING (1.1248613 36.0637966, 1.1250083 36.0635828)",,,
108800368,residential,False,True,57.625,"LINESTRING (1.1248613 36.0637966, 1.1245497 36.0642495)",,,
727648624,residential,False,False,51.916,"LINESTRING (1.1248613 36.0637966, 1.1253801 36.0640018)",,,
108800368,residential,False,False,56.07,"LINESTRING (1.1250083 36.0635828, 1.1252873 36.0631318)",,,
108800368,residential,False,True,27.199,"LINESTRING (1.1250083 36.0635828, 1.1248613 36.0637966)",,,
727648625,residential,False,True,42.821999999999996,"LINESTRING (1.1250083 36.0635828, 1.1253624 36.0637172, 1.1254428 36.06374)",,,
727648625,residential,False,True,3.857,"LINESTRING (1.1254428 36.06374, 1.1254831 36.0637519)",,,
727648622,residential,False,True,54.644999999999996,"LINESTRING (1.1254428 36.06374, 1.125467 36.0635112, 1.1254857 36.0634874, 1.1255139 36.0634787, 1.1255595 36.0634787, 1.1257721 36.0634917)",,,
727648625,residential,False,False,42.821999999999996,"LINESTRING (1.1254428 36.06374, 1.1253624 36.0637172, 1.1250083 36.0635828)",,,
727648621,residential,False,False,29.289,"LINESTRING (1.1254831 36.0637519, 1.1253801 36.0640018)",,,
727648625,residential,False,False,3.857,"LINESTRING (1.1254831 36.0637519, 1.1254428 36.06374)",,,
727648625,residential,False,True,20.969,"LINESTRING (1.1254831 36.0637519, 1.1257153 36.0637701)",,,
334626233,residential,False,False,32.774,"LINESTRING (1.1260102 36.0637973, 1.1260486 36.0635042)",,,
727648625,residential,False,True,25.609,"LINESTRING (1.1260102 36.0637973, 1.1262931 36.0638246)",,,
334626233,residential,False,True,33.595,"LINESTRING (1.1260102 36.0637973, 1.1260061 36.0638289, 1.125963 36.064097)",,,
727648625,residential,False,False,26.68,"LINESTRING (1.1260102 36.0637973, 1.12588 36.0637844, 1.1257153 36.0637701)",,,
108800361,residential,False,False,34.561,"LINESTRING (1.1263975 36.0636006, 1.1260544 36.0634603)",,,
108800361,residential,False,True,74.713,"LINESTRING (1.1263975 36.0636006, 1.1271392 36.0639039)",,,
727648626,residential,False,True,26.721000000000004,"LINESTRING (1.1263975 36.0636006, 1.1263561 36.0636728, 1.1263159 36.0637476, 1.1262931 36.0638246)",,,
727648625,residential,False,False,25.609,"LINESTRING (1.1262931 36.0638246, 1.1260102 36.0637973)",,,
727648626,residential,False,False,26.721,"LINESTRING (1.1262931 36.0638246, 1.1263159 36.0637476, 1.1263561 36.0636728, 1.1263975 36.0636006)",,,
727648626,residential,False,True,29.631999999999998,"LINESTRING (1.1262931 36.0638246, 1.1262609 36.0640403, 1.1262551 36.0640893)",,,
727648626,residential,False,False,23.713,"LINESTRING (1.1262301 36.0643016, 1.1262551 36.0640893)",,,
727658238,primary,False,False,6.634,"LINESTRING (1.1264296 36.0650315, 1.1264922 36.0650631)",2,50,RN 4
727658238,primary,False,True,75.039,"LINESTRING (1.1264296 36.0650315, 1.1256842 36.0647276)",2,50,RN 4
108800362,residential,True,False,140.683,"LINESTRING (1.1264296 36.0650315, 1.1265126 36.0649092, 1.1271392 36.0639039)",,,
293978682,residential,False,True,25.354,"LINESTRING (1.123501 36.0692507, 1.1236351 36.0690501)",,,
727648630,residential,False,True,48.977,"LINESTRING (1.1287862 36.0689023, 1.128526 36.0692893)",,,
208608340,residential,False,False,90.297,"LINESTRING (1.1274746 36.0687841, 1.1266049 36.0683776)",,,
727648629,residential,False,False,57.607,"LINESTRING (1.1274746 36.0687841, 1.1271688 36.0692394)",,,
208608340,residential,False,True,109.94,"LINESTRING (1.1274746 36.0687841, 1.1280821 36.0690714, 1.128526 36.0692893)",,,
108800370,residential,False,False,157.433,"LINESTRING (1.1285989 36.0676001, 1.1270535 36.0669337)",,,
108800370,residential,False,True,30.286,"LINESTRING (1.1285989 36.0676001, 1.1288962 36.0677283)",,,
727653938,residential,False,True,67.975,"LINESTRING (1.1285989 36.0676001, 1.1287916 36.0673098, 1.1289529 36.0670599)",,,
108800375,residential,False,True,2.962,"LINESTRING (1.1289529 36.0670599, 1.128982 36.0670724)",,,
108800375,residential,False,False,157.522,"LINESTRING (1.1289529 36.0670599, 1.1279842 36.066641, 1.1274062 36.0663938)",,,
727653938,residential,False,False,67.975,"LINESTRING (1.1289529 36.0670599, 1.1287916 36.0673098, 1.1285989 36.0676001)",,,
108800369,residential,False,True,15.176,"LINESTRING (1.1287363 36.0679805, 1.1288144 36.0678595)",,,
108800369,residential,False,False,116.13499999999999,"LINESTRING (1.1287363 36.0679805, 1.1286333 36.0681402, 1.1286212 36.0681695, 1.1286212 36.0682074, 1.1286427 36.0682345, 1.1287205 36.0682736, 1.1292972 36.0685391, 1.1294595 36.0686175)",,,
727653939,residential,False,True,192.631,"LINESTRING (1.1287363 36.0679805, 1.1284804 36.0678784, 1.1284301 36.0678567, 1.1284201 36.067847, 1.1284208 36.0678286, 1.1284335 36.0678069, 1.1284335 36.0677933, 1.1284234 36.0677776, 1.1281183 36.0676557, 1.126923 36.0671422)",,,
108800359,residential,False,True,208.204,"LINESTRING (1.12753 36.0609271, 1.129568 36.0618169)",,,
727651724,residential,False,True,153.494,"LINESTRING (1.12753 36.0609271, 1.1273137 36.0612509, 1.1269838 36.0617084, 1.1267155 36.0621398)",,,
727651724,residential,False,False,153.494,"LINESTRING (1.1267155 36.0621398, 1.1269838 36.0617084, 1.1273137 36.0612509, 1.12753 36.0609271)",,,
108800364,residential,False,False,64.636,"LINESTRING (1.1235652 36.0610753, 1.1229189 36.0608205)",,,
108800364,residential,False,True,17.038,"LINESTRING (1.1235652 36.0610753, 1.1237356 36.0611424)",,,
1135674391,residential,False,False,14.771,"LINESTRING (1.1225977 36.0685788, 1.122656 36.0684546)",,,
293978681,residential,False,False,19.314,"LINESTRING (1.1225977 36.0685788, 1.1226567 36.0686015, 1.1227914 36.068654)",,,
108800378,residential,False,False,19.405,"LINESTRING (1.126923 36.0671422, 1.1268255 36.0672979)",,,
108800378,residential,False,True,25.982,"LINESTRING (1.126923 36.0671422, 1.1270535 36.0669337)",,,
727653939,residential,False,False,192.631,"LINESTRING (1.126923 36.0671422, 1.1281183 36.0676557, 1.1284234 36.0677776, 1.1284335 36.0677933, 1.1284335 36.0678069, 1.1284208 36.0678286, 1.1284201 36.067847, 1.1284301 36.0678567, 1.1284804 36.0678784, 1.1287363 36.0679805)",,,
108800378,residential,False,True,19.405,"LINESTRING (1.1268255 36.0672979, 1.126923 36.0671422)",,,
108800371,residential,False,False,83.093,"LINESTRING (1.1239829 36.0656243, 1.1248004 36.0659732)",,,
108800371,residential,False,True,6.576,"LINESTRING (1.1239829 36.0656243, 1.123918 36.065597)",,,
727653940,residential,False,False,116.10600000000001,"LINESTRING (1.1239829 36.0656243, 1.1238181 36.0658881, 1.1238107 36.0659109, 1.1238134 36.0659239, 1.1238281 36.0659418, 1.1239066 36.0659748, 1.1242922 36.0661467, 1.1245818 36.0662664)",,,
334626447,primary,False,False,31.224,"LINESTRING (1.1313155 36.0671125, 1.131624 36.0672416)",2,50,RN 4
727655933,residential,False,False,12.625,"LINESTRING (1.1313155 36.0671125, 1.1313845 36.0670136)",,,
334626447,primary,False,True,66.775,"LINESTRING (1.1313155 36.0671125, 1.1310749 36.0670106, 1.1306575 36.0668337)",2,50,RN 4
727655933,residential,False,True,94.744,"LINESTRING (1.1325118 36.0653369, 1.1320197 36.0660904)",,,
727655933,residential,False,False,94.744,"LINESTRING (1.1320197 36.0660904, 1.1325118 36.0653369)",,,
727655933,residential,False,True,117.464,"LINESTRING (1.1320197 36.0660904, 1.1313845 36.0670136)",,,
293985550,residential,False,True,5.068,"LINESTRING (1.1227888 36.0635199, 1.1228156 36.0634798)",,,
727658236,primary,True,False,8.736,"LINESTRING (1.1227888 36.0635199, 1.1227271 36.0634592)",2,50,RN 4
727656876,residential,False,False,44.872,"LINESTRING (1.1310768 36.0631806, 1.131286 36.063547)",,,
727656877,residential,False,True,24.908,"LINESTRING (1.1315516 36.0634841, 1.1313973 36.0635264, 1.131286 36.063547)",,,
727656878,residential,False,False,29.542,"LINESTRING (1.1315516 36.0634841, 1.1316025 36.063521, 1.1316642 36.0635579, 1.1318227 36.0636327)",,,
727656878,residential,False,True,51.949999999999996,"LINESTRING (1.1315516 36.0634841, 1.1315033 36.0633844, 1.131447 36.0632283, 1.1313665 36.0630418)",,,
727656876,residential,False,True,44.872,"LINESTRING (1.131286 36.063547, 1.1310768 36.0631806)",,,
727656877,residential,False,False,24.908,"LINESTRING (1.131286 36.063547, 1.1313973 36.0635264, 1.1315516 36.0634841)",,,
727656877,residential,False,True,66.161,"LINESTRING (1.131286 36.063547, 1.1309306 36.0636478, 1.1305833 36.0637226)",,,
727656877,residential,False,False,66.161,"LINESTRING (1.1305833 36.0637226, 1.1309306 36.0636478, 1.131286 36.063547)",,,
727663663,residential,False,False,85.918,"LINESTRING (1.1318227 36.0636327, 1.1322462 36.06294)",,,
727663663,residential,False,True,224.787,"LINESTRING (1.1318227 36.0636327, 1.1306423 36.0654149)",,,
727656878,residential,False,True,29.542,"LINESTRING (1.1318227 36.0636327, 1.1316642 36.0635579, 1.1316025 36.063521, 1.1315516 36.0634841)",,,
727656878,residential,False,False,51.949999999999996,"LINESTRING (1.1313665 36.0630418, 1.131447 36.0632283, 1.1315033 36.0633844, 1.1315516 36.0634841)",,,
108800371,residential,False,False,44.784,"LINESTRING (1.1235123 36.0638278, 1.1234468 36.0639365, 1.1232837 36.0641856)",,,
727658236,primary,True,False,73.494,"LINESTRING (1.1235123 36.0638278, 1.1229792 36.0636018, 1.1227888 36.0635199)",2,50,RN 4
727658238,primary,False,False,27.337,"LINESTRING (1.1239743 36.0640056, 1.1242466 36.0641151)",2,50,RN 4
727658236,primary,True,False,46.233000000000004,"LINESTRING (1.1239743 36.0640056, 1.1238194 36.0639677, 1.1235123 36.0638278)",2,50,RN 4
293985550,residential,False,False,5.068,"LINESTRING (1.1228156 36.0634798, 1.1227888 36.0635199)",,,
727658237,primary,True,False,32.403999999999996,"LINESTRING (1.1228156 36.0634798, 1.1230087 36.0635589, 1.1231375 36.063611)",2,50,RN 4
293981839,residential,False,False,76.433,"LINESTRING (1.1313845 36.0670136, 1.1321356 36.0673359)",,,
293981839,residential,False,True,139.662,"LINESTRING (1.1313845 36.0670136, 1.1300097 36.0664283)",,,
727655933,residential,False,False,117.464,"LINESTRING (1.1313845 36.0670136, 1.1320197 36.0660904)",,,
727655933,residential,False,True,12.625,"LINESTRING (1.1313845 36.0670136, 1.1313155 36.0671125)",,,
293981839,residential,False,True,43.091,"LINESTRING (1.1325584 36.0675186, 1.1321356 36.0673359)",,,
727667204,residential,False,True,12.54,"LINESTRING (1.1325584 36.0675186, 1.1324932 36.0676183)",,,
334626447,primary,False,True,42.759,"LINESTRING (1.1324932 36.0676183, 1.1320746 36.0674356)",2,50,RN 4
