osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,ref,maxspeed,bridge,tunnel
189197342,Rue Bouazza Abdelkader,residential,False,False,66.88,,"LINESTRING (0.0850829 35.9288127, 0.0855368 35.9292888)",,,,,
189197342,Rue Bouazza Abdelkader,residential,False,True,62.569,,"LINESTRING (0.0850829 35.9288127, 0.08466 35.9283662)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,True,11.322,,"LINESTRING (0.0884509 35.9288926, 0.088535 35.9289683)",2,RN 17,40,,
189197340,Rue Bensikaddour Mohamed,residential,False,True,117.859,,"LINESTRING (0.0884509 35.9288926, 0.0874087 35.9295339)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,131.389,,"LINESTRING (0.0884509 35.9288926, 0.0878887 35.9282667, 0.0875926 35.927937)",2,RN 17,40,,
189197448,,residential,False,False,53.854,,"LINESTRING (0.0934867 35.9289727, 0.093919 35.928638)",,,,,
189197448,,residential,False,True,30.596,,"LINESTRING (0.0934867 35.9289727, 0.0932395 35.9291615)",,,,,
189197450,,residential,False,False,25.694,,"LINESTRING (0.0934867 35.9289727, 0.0936644 35.9291535)",,,,,
189197450,,residential,False,True,36.07,,"LINESTRING (0.0934867 35.9289727, 0.0931966 35.928749)",,,,,
189197332,Rue Benbernou Touati,residential,False,False,65.588,,"LINESTRING (0.0859825 35.929024, 0.0855576 35.9285449)",,,,,
189197332,Rue Benbernou Touati,residential,False,True,121.198,,"LINESTRING (0.0859825 35.929024, 0.0867436 35.929923)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,False,36.742,,"LINESTRING (0.0859825 35.929024, 0.0862929 35.9288095)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,True,49.774,,"LINESTRING (0.0859825 35.929024, 0.0855368 35.9292888)",,,,,
189197322,Rue Abed Mohamed,residential,False,True,70.742,,"LINESTRING (0.0846803 35.9290648, 0.085045 35.9296283)",,,,,
189197331,Rue Benali Ahmed,residential,False,False,45.824,,"LINESTRING (0.0846803 35.9290648, 0.0850829 35.9288127)",,,,,
189197325,Rue Behlil Belouai,residential,False,False,32.381,,"LINESTRING (0.0922311 35.9290975, 0.0923038 35.9288123)",,,,,
189197446,,residential,False,True,21.597,,"LINESTRING (0.0922311 35.9290975, 0.0924432 35.9291882)",,,,,
189197446,,residential,False,False,101.923,,"LINESTRING (0.0922311 35.9290975, 0.0917697 35.9288846, 0.0912959 35.9285853)",,,,,
189197450,,residential,False,True,25.694,,"LINESTRING (0.0936644 35.9291535, 0.0934867 35.9289727)",,,,,
313164045,نهج بن يحيى بلقاسم,primary,False,False,56.01,,"LINESTRING (0.0936644 35.9291535, 0.0937986 35.92904, 0.0941022 35.9287957)",,RN 23,,,
313164045,نهج بن يحيى بلقاسم,primary,False,True,52.497,,"LINESTRING (0.0936644 35.9291535, 0.0934086 35.9293473, 0.0933662 35.9293795, 0.0932387 35.9294761)",,RN 23,,,
189197383,Rue seghair Hachemi,residential,False,False,37.122,,"LINESTRING (0.0906432 35.9292712, 0.0904233 35.9295536)",,,,,
384140461,,residential,False,True,39.689,,"LINESTRING (0.0906432 35.9292712, 0.0903652 35.9289942)",,,,,
189197383,Rue seghair Hachemi,residential,False,True,51.623999999999995,,"LINESTRING (0.0906432 35.9292712, 0.0909168 35.9290193, 0.0910203 35.9289215)",,,,,
189197342,Rue Bouazza Abdelkader,residential,False,False,121.982,,"LINESTRING (0.0855368 35.9292888, 0.0863167 35.9301858)",,,,,
189197342,Rue Bouazza Abdelkader,residential,False,True,66.88,,"LINESTRING (0.0855368 35.9292888, 0.0850829 35.9288127)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,False,49.774,,"LINESTRING (0.0855368 35.9292888, 0.0859825 35.929024)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,True,58.189,,"LINESTRING (0.0855368 35.9292888, 0.085045 35.9296283)",,,,,
108738367,Rue Benanteur Charef,secondary,False,False,50.749,,"LINESTRING (0.0929555 35.9293785, 0.0924432 35.9291882)",2,,50,,
108738367,Rue Benanteur Charef,secondary,False,True,27.713,,"LINESTRING (0.0929555 35.9293785, 0.0932387 35.9294761)",2,,50,,
189197448,,residential,False,False,35.158,,"LINESTRING (0.0929555 35.9293785, 0.0932395 35.9291615)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,False,87.618,,"LINESTRING (0.0874087 35.9295339, 0.0868349 35.9288975)",,,,,
189197339,Rue Bensaadoun Menouar,residential,False,True,36.992,,"LINESTRING (0.0874087 35.9295339, 0.0876587 35.9297979)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,False,117.859,,"LINESTRING (0.0874087 35.9295339, 0.0884509 35.9288926)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,True,55.566,,"LINESTRING (0.0874087 35.9295339, 0.0869063 35.9298241)",,,,,
189197383,Rue seghair Hachemi,residential,False,False,34.349,,"LINESTRING (0.0904233 35.9295536, 0.0902462 35.9298272)",,,,,
189197383,Rue seghair Hachemi,residential,False,True,37.122,,"LINESTRING (0.0904233 35.9295536, 0.0906432 35.9292712)",,,,,
189336093,,residential,False,False,51.54,,"LINESTRING (0.0904233 35.9295536, 0.0900655 35.9291918)",,,,,
189197322,Rue Abed Mohamed,residential,False,False,70.742,,"LINESTRING (0.085045 35.9296283, 0.0846803 35.9290648)",,,,,
189197322,Rue Abed Mohamed,residential,False,True,119.325,,"LINESTRING (0.085045 35.9296283, 0.0858554 35.9304774)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,False,58.189,,"LINESTRING (0.085045 35.9296283, 0.0855368 35.9292888)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,True,40.09,,"LINESTRING (0.085045 35.9296283, 0.0847069 35.9298629)",,,,,
189197383,Rue seghair Hachemi,residential,False,False,53.348,,"LINESTRING (0.0902462 35.9298272, 0.0899126 35.9302237)",,,,,
189197383,Rue seghair Hachemi,residential,False,True,34.349,,"LINESTRING (0.0902462 35.9298272, 0.0904233 35.9295536)",,,,,
189336068,,residential,False,False,66.248,,"LINESTRING (0.0902462 35.9298272, 0.089783 35.9293643)",,,,,
189197321,Rue Abbassa Mohamed,residential,False,False,119.252,,"LINESTRING (0.0847069 35.9298629, 0.0853208 35.9308132)",,,,,
189197364,Rue Moussa Abdelkader,residential,False,False,40.09,,"LINESTRING (0.0847069 35.9298629, 0.085045 35.9296283)",,,,,
189197332,Rue Benbernou Touati,residential,False,False,121.198,,"LINESTRING (0.0867436 35.929923, 0.0859825 35.929024)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,False,18.318,,"LINESTRING (0.0867436 35.929923, 0.0869063 35.9298241)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,True,10.836,,"LINESTRING (0.0867436 35.929923, 0.0866445 35.9299783)",,,,,
189197383,Rue seghair Hachemi,residential,False,True,53.348,,"LINESTRING (0.0899126 35.9302237, 0.0902462 35.9298272)",,,,,
628426330,Avenue Khemisti Mohamed,primary,True,False,13.44,,"LINESTRING (0.0899126 35.9302237, 0.0900121 35.9303138)",3,RN 17,30,,
189197466,,primary_link,True,False,54.010000000000005,,"LINESTRING (0.0893829 35.9301909, 0.0894491 35.93015, 0.0895296 35.9301152, 0.0896605 35.9301065, 0.0897772 35.9301405, 0.0899126 35.9302237)",,,30,,
628426319,Boulevard Bensayeh Salah,primary,True,False,54.956,,"LINESTRING (0.0893829 35.9301909, 0.0893944 35.9301412, 0.0894036 35.9300082, 0.0894072 35.9298881, 0.0892869 35.9297246)",2,RN 17,30,,
189197340,Rue Bensikaddour Mohamed,residential,False,False,37.463,,"LINESTRING (0.0863167 35.9301858, 0.0866445 35.9299783)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,True,52.692,,"LINESTRING (0.0863167 35.9301858, 0.0858554 35.9304774)",,,,,
189197342,Rue Bouazza Abdelkader,residential,False,False,123.452,,"LINESTRING (0.0863167 35.9301858, 0.0871302 35.9310795)",,,,,
189197342,Rue Bouazza Abdelkader,residential,False,True,121.982,,"LINESTRING (0.0863167 35.9301858, 0.0855368 35.9292888)",,,,,
189197322,Rue Abed Mohamed,residential,False,False,119.325,,"LINESTRING (0.0858554 35.9304774, 0.085045 35.9296283)",,,,,
189197322,Rue Abed Mohamed,residential,False,True,89.97,,"LINESTRING (0.0858554 35.9304774, 0.0864369 35.9311354)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,False,52.692,,"LINESTRING (0.0858554 35.9304774, 0.0863167 35.9301858)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,True,60.919,,"LINESTRING (0.0858554 35.9304774, 0.0853208 35.9308132)",,,,,
315150782,,residential,False,True,61.784,,"LINESTRING (0.0902629 35.930496, 0.089992 35.9310065)",,,,,
628426330,Avenue Khemisti Mohamed,primary,True,False,34.505,,"LINESTRING (0.0902629 35.930496, 0.0905431 35.9307077)",3,RN 17,30,,
189197321,Rue Abbassa Mohamed,residential,False,True,119.252,,"LINESTRING (0.0853208 35.9308132, 0.0847069 35.9298629)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,False,60.919,,"LINESTRING (0.0853208 35.9308132, 0.0858554 35.9304774)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,True,44.534,,"LINESTRING (0.0853208 35.9308132, 0.0848976 35.9310205)",,,,,
"[189197321, 189197359]","['Rue Lahouel Charef', 'Rue Abbassa Mohamed']",residential,False,"[False, True]",101.31,,"LINESTRING (0.0853208 35.9308132, 0.0855358 35.9311685, 0.0855487 35.9311887, 0.0855683 35.931205, 0.085593 35.931216, 0.0856205 35.9312206, 0.0856485 35.9312185, 0.0861408 35.9311696)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,False,44.534,,"LINESTRING (0.0848976 35.9310205, 0.0853208 35.9308132)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,True,6.795,,"LINESTRING (0.0848976 35.9310205, 0.0848311 35.9310494)",,,,,
189197359,Rue Lahouel Charef,residential,False,False,51.684,,"LINESTRING (0.0877028 35.9310467, 0.0871302 35.9310795)",,,,,
193336863,,residential,False,False,41.404,,"LINESTRING (0.0877028 35.9310467, 0.0876546 35.9306764)",,,,,
189197359,Rue Lahouel Charef,residential,False,True,89.45100000000001,,"LINESTRING (0.0877028 35.9310467, 0.0885281 35.9309878, 0.0886859 35.9310268)",,,,,
189197340,Rue Bensikaddour Mohamed,residential,False,False,6.795,,"LINESTRING (0.0848311 35.9310494, 0.0848976 35.9310205)",,,,,
189197352,Rue Fitas Mohamed,residential,False,True,28.086,,"LINESTRING (0.0848311 35.9310494, 0.0849792 35.9312717)",,,,,
189197359,Rue Lahouel Charef,residential,False,False,21.466,,"LINESTRING (0.0889167 35.9310752, 0.0886859 35.9310268)",,,,,
"[189197313, 353723070]","['Avenue Hamadou Hocine', 'Rue Cheikh Ibn Eddine']",secondary,True,False,380.46700000000004,,"LINESTRING (0.0889167 35.9310752, 0.0887188 35.9311325, 0.0885972 35.931194, 0.0884236 35.9312755, 0.0881202 35.9314179, 0.0853023 35.9328406)",,,,,
189197342,Rue Bouazza Abdelkader,residential,False,True,123.452,,"LINESTRING (0.0871302 35.9310795, 0.0863167 35.9301858)",,,,,
189197359,Rue Lahouel Charef,residential,False,False,31.262,,"LINESTRING (0.0871302 35.9310795, 0.086785 35.9311097)",,,,,
189197359,Rue Lahouel Charef,residential,False,True,51.684,,"LINESTRING (0.0871302 35.9310795, 0.0877028 35.9310467)",,,,,
189335946,,residential,False,True,62.804,,"LINESTRING (0.0892701 35.9311026, 0.0895415 35.9305823)",,,,,
189197449,Boulevard Bensayeh Salah,primary,True,False,34.096000000000004,,"LINESTRING (0.0892701 35.9311026, 0.0890617 35.9310239, 0.0890256 35.9309689, 0.0890054 35.9309131)",2,RN 17,30,,
353723070,Rue Cheikh Ibn Eddine,secondary,True,False,32.053,,"LINESTRING (0.0892701 35.9311026, 0.0890508 35.9310752, 0.0889167 35.9310752)",,,,,
189197322,Rue Abed Mohamed,residential,False,False,89.97,,"LINESTRING (0.0864369 35.9311354, 0.0858554 35.9304774)",,,,,
189197359,Rue Lahouel Charef,residential,False,False,26.93,,"LINESTRING (0.0864369 35.9311354, 0.0861408 35.9311696)",,,,,
189197359,Rue Lahouel Charef,residential,False,True,31.472,,"LINESTRING (0.0864369 35.9311354, 0.086785 35.9311097)",,,,,
1218285485,Rue Lahouel Charef,residential,False,False,46.963,,"LINESTRING (0.0854981 35.9312288, 0.0849792 35.9312717)",,,,,
189197352,Rue Fitas Mohamed,residential,False,False,28.086,,"LINESTRING (0.0849792 35.9312717, 0.0848311 35.9310494)",,,,,
189197352,Rue Fitas Mohamed,residential,False,True,94.499,,"LINESTRING (0.0849792 35.9312717, 0.0854714 35.9320223)",,,,,
1218285485,Rue Lahouel Charef,residential,False,True,46.963,,"LINESTRING (0.0849792 35.9312717, 0.0854981 35.9312288)",,,,,
189197348,Rue Cheikh Ibn Eddine,primary,True,False,32.432,,"LINESTRING (0.0898613 35.9312825, 0.0895216 35.9311855)",2,RN 17,30,,
189335884,Rue Benslimane Charef,residential,False,False,38.353,,"LINESTRING (0.0898613 35.9312825, 0.0896864 35.931597)",,,,,
315150782,,residential,False,False,32.869,,"LINESTRING (0.0898613 35.9312825, 0.089992 35.9310065)",,,,,
189197348,Rue Cheikh Ibn Eddine,primary,True,False,19.533,,"LINESTRING (0.0900627 35.9313478, 0.0898613 35.9312825)",2,RN 17,30,,
189335883,Rue Bensalem Amar,residential,False,False,37.524,,"LINESTRING (0.0900627 35.9313478, 0.0899027 35.9316594)",,,,,
189197348,Rue Cheikh Ibn Eddine,primary,True,False,14.238,,"LINESTRING (0.090345 35.931441, 0.0901986 35.9313926)",2,RN 17,30,,
189335887,Rue Bessaih Ghali,residential,False,False,37.215,,"LINESTRING (0.090345 35.931441, 0.0901877 35.9317505)",,,,,
189197314,Avenue Hamadou Hocine,secondary,True,False,104.84,,"LINESTRING (0.0857969 35.9324717, 0.0867884 35.9319773)",,,,,
189197352,Rue Fitas Mohamed,residential,False,False,57.931,,"LINESTRING (0.0857969 35.9324717, 0.0854714 35.9320223)",,,,,
189197314,Avenue Hamadou Hocine,secondary,True,False,55.77,,"LINESTRING (0.085272 35.932738, 0.0857969 35.9324717)",,,,,
1095039819,,secondary,True,False,13.010000000000002,roundabout,"LINESTRING (0.085272 35.932738, 0.0852941 35.932753, 0.0853093 35.932773, 0.085316 35.9327957, 0.0853136 35.932819, 0.0853023 35.9328406)",,,,,
189335879,Rue Benbarek Aek,residential,False,False,50.878,,"LINESTRING (0.0851363 35.932786, 0.0846354 35.9329978)",,,,,
189197478,,secondary,True,False,3.857,roundabout,"LINESTRING (0.0851363 35.932786, 0.0851432 35.9327696, 0.0851546 35.9327549)",,,,,
189197478,,secondary,True,False,7.889,roundabout,"LINESTRING (0.085198 35.9328715, 0.0851719 35.9328609, 0.0851513 35.9328441, 0.0851384 35.9328229)",,,,,
108738367,Rue Benanteur Charef,secondary,False,True,34.405,,"LINESTRING (0.0941049 35.9243694, 0.0939707 35.9246591)",2,,50,,
189336089,,residential,False,False,53.569,,"LINESTRING (0.0890885 35.9272914, 0.0891636 35.9277693)",,,,,
189336094,,residential,False,False,33.3,,"LINESTRING (0.0897751 35.9275781, 0.0897671 35.9278775)",,,,,
189336093,,residential,False,True,93.06799999999998,,"LINESTRING (0.0888095 35.9277519, 0.0889919 35.9280473, 0.0890992 35.928195, 0.089346 35.9284643)",,,,,
189336089,,residential,False,True,53.569,,"LINESTRING (0.0891636 35.9277693, 0.0890885 35.9272914)",,,,,
189336024,,residential,False,False,55.674,,"LINESTRING (0.0891636 35.9277693, 0.0893049 35.9278002, 0.0897671 35.9278775)",,,,,
189336089,,residential,False,False,89.31,,"LINESTRING (0.0891636 35.9277693, 0.0892816 35.928082, 0.0895283 35.928334, 0.0897108 35.9283795)",,,,,
189336094,,residential,False,False,56.05,,"LINESTRING (0.0897671 35.9278775, 0.0897108 35.9283795)",,,,,
189336094,,residential,False,True,33.3,,"LINESTRING (0.0897671 35.9278775, 0.0897751 35.9275781)",,,,,
189336024,,residential,False,True,55.674,,"LINESTRING (0.0897671 35.9278775, 0.0893049 35.9278002, 0.0891636 35.9277693)",,,,,
189335974,,residential,False,False,97.229,,"LINESTRING (0.0885091 35.9279083, 0.0889704 35.9286989)",,,,,
189336089,,residential,False,False,40.151,,"LINESTRING (0.0897108 35.9283795, 0.089989 35.9286617)",,,,,
189336094,,residential,False,True,56.05,,"LINESTRING (0.0897108 35.9283795, 0.0897671 35.9278775)",,,,,
189336089,,residential,False,True,89.31,,"LINESTRING (0.0897108 35.9283795, 0.0895283 35.928334, 0.0892816 35.928082, 0.0891636 35.9277693)",,,,,
189336094,,residential,False,False,105.064,,"LINESTRING (0.0897108 35.9283795, 0.089979 35.9283166, 0.090088 35.9283739, 0.0905781 35.9288418)",,,,,
189336073,,residential,False,True,32.457,,"LINESTRING (0.089346 35.9284643, 0.0890563 35.928638)",,,,,
189336093,,residential,False,True,51.583,,"LINESTRING (0.089346 35.9284643, 0.0897041 35.9288264)",,,,,
189336093,,residential,False,False,93.06799999999998,,"LINESTRING (0.089346 35.9284643, 0.0890992 35.928195, 0.0889919 35.9280473, 0.0888095 35.9277519)",,,,,
189336068,,residential,False,True,37.578,,"LINESTRING (0.0890563 35.928638, 0.089319 35.9289006)",,,,,
189336073,,residential,False,False,32.457,,"LINESTRING (0.0890563 35.928638, 0.089346 35.9284643)",,,,,
189336073,,residential,False,True,10.28,,"LINESTRING (0.0890563 35.928638, 0.0889704 35.9286989)",,,,,
189335974,,residential,False,True,97.229,,"LINESTRING (0.0889704 35.9286989, 0.0885091 35.9279083)",,,,,
189336073,,residential,False,False,10.28,,"LINESTRING (0.0889704 35.9286989, 0.0890563 35.928638)",,,,,
189336073,,residential,False,True,27.252,,"LINESTRING (0.0889704 35.9286989, 0.0887299 35.9288477)",,,,,
189336100,,residential,False,True,25.586,,"LINESTRING (0.0905781 35.9288418, 0.0903652 35.9289942)",,,,,
189336094,,residential,False,True,105.064,,"LINESTRING (0.0905781 35.9288418, 0.090088 35.9283739, 0.089979 35.9283166, 0.0897108 35.9283795)",,,,,
189336100,,residential,False,False,43.242000000000004,,"LINESTRING (0.0905781 35.9288418, 0.0908265 35.9288205, 0.0910203 35.9289215)",,,,,
189335958,,residential,False,True,36.925,,"LINESTRING (0.089319 35.9289006, 0.0889895 35.9290983)",,,,,
189336068,,residential,False,False,37.578,,"LINESTRING (0.089319 35.9289006, 0.0890563 35.928638)",,,,,
189336068,,residential,False,True,15.739,,"LINESTRING (0.089319 35.9289006, 0.089429 35.9290106)",,,,,
189197383,Rue seghair Hachemi,residential,False,False,51.623999999999995,,"LINESTRING (0.0910203 35.9289215, 0.0909168 35.9290193, 0.0906432 35.9292712)",,,,,
189197383,Rue seghair Hachemi,residential,False,True,45.257,,"LINESTRING (0.0910203 35.9289215, 0.0911445 35.9288064, 0.0911924 35.9287594, 0.0912959 35.9285853)",,,,,
189336100,,residential,False,True,43.242000000000004,,"LINESTRING (0.0910203 35.9289215, 0.0908265 35.9288205, 0.0905781 35.9288418)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,11.322,,"LINESTRING (0.088535 35.9289683, 0.0884509 35.9288926)",2,RN 17,40,,
188328641,Avenue Mohamed Khemisti,primary,False,True,24.298,,"LINESTRING (0.088535 35.9289683, 0.0886984 35.9291422)",2,RN 17,40,,
189336073,,residential,False,False,22.086,,"LINESTRING (0.088535 35.9289683, 0.0887299 35.9288477)",,,,,
189336089,,residential,False,True,50.143,,"LINESTRING (0.0903652 35.9289942, 0.089989 35.9286617)",,,,,
189336100,,residential,False,False,25.586,,"LINESTRING (0.0903652 35.9289942, 0.0905781 35.9288418)",,,,,
189336100,,residential,False,True,34.799,,"LINESTRING (0.0903652 35.9289942, 0.0900655 35.9291918)",,,,,
384140461,,residential,False,False,39.689,,"LINESTRING (0.0903652 35.9289942, 0.0906432 35.9292712)",,,,,
189335939,,residential,False,True,36.426,,"LINESTRING (0.0895487 35.9291302, 0.0892494 35.9293506)",,,,,
189336068,,residential,False,False,17.118,,"LINESTRING (0.0895487 35.9291302, 0.089429 35.9290106)",,,,,
189336068,,residential,False,True,33.506,,"LINESTRING (0.0895487 35.9291302, 0.089783 35.9293643)",,,,,
189336093,,residential,False,False,52.055,,"LINESTRING (0.0900655 35.9291918, 0.0897041 35.9288264)",,,,,
189336093,,residential,False,True,51.54,,"LINESTRING (0.0900655 35.9291918, 0.0904233 35.9295536)",,,,,
189336100,,residential,False,False,34.799,,"LINESTRING (0.0900655 35.9291918, 0.0903652 35.9289942)",,,,,
189336100,,residential,False,True,31.858,,"LINESTRING (0.0900655 35.9291918, 0.089783 35.9293643)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,11.692,,"LINESTRING (0.0887778 35.9292254, 0.0886984 35.9291422)",2,RN 17,40,,
188328641,Avenue Mohamed Khemisti,primary,False,True,39.023,,"LINESTRING (0.0887778 35.9292254, 0.0890394 35.9295052)",2,RN 17,40,,
189335958,,residential,False,False,23.729,,"LINESTRING (0.0887778 35.9292254, 0.0889895 35.9290983)",,,,,
189336068,,residential,False,False,33.506,,"LINESTRING (0.089783 35.9293643, 0.0895487 35.9291302)",,,,,
189336068,,residential,False,True,66.248,,"LINESTRING (0.089783 35.9293643, 0.0902462 35.9298272)",,,,,
189336100,,residential,False,False,31.858,,"LINESTRING (0.089783 35.9293643, 0.0900655 35.9291918)",,,,,
189336100,,residential,False,True,34.191,,"LINESTRING (0.089783 35.9293643, 0.0895013 35.9295705)",,,,,
188328641,Avenue Mohamed Khemisti,primary,False,False,39.023,,"LINESTRING (0.0890394 35.9295052, 0.0887778 35.9292254)",2,RN 17,40,,
188328641,Avenue Mohamed Khemisti,primary,False,True,33.042,,"LINESTRING (0.0890394 35.9295052, 0.0892869 35.9297246)",2,RN 17,40,,
189335939,,residential,False,False,25.555,,"LINESTRING (0.0890394 35.9295052, 0.0892494 35.9293506)",,,,,
193336860,,residential,False,True,66.68299999999999,,"LINESTRING (0.0890394 35.9295052, 0.088982 35.9298894, 0.0889098 35.9300939)",,,,,
628426330,Avenue Khemisti Mohamed,primary,True,False,30.338,,"LINESTRING (0.0900121 35.9303138, 0.0902629 35.930496)",3,RN 17,30,,
189336020,,residential,False,False,28.088,,"LINESTRING (0.0892523 35.9304876, 0.0895415 35.9305823)",,,,,
628426321,Boulevard Bensayeh Salah,primary,True,False,35.141999999999996,,"LINESTRING (0.0892523 35.9304876, 0.0893675 35.9302574, 0.0893829 35.9301909)",2,RN 17,30,,
189335946,,residential,False,False,62.804,,"LINESTRING (0.0895415 35.9305823, 0.0892701 35.9311026)",,,,,
189336020,,residential,False,False,26.374,,"LINESTRING (0.0895415 35.9305823, 0.0898159 35.9306653)",,,,,
189336020,,residential,False,True,28.088,,"LINESTRING (0.0895415 35.9305823, 0.0892523 35.9304876)",,,,,
1209291028,,unclassified,True,False,20.883000000000003,,"LINESTRING (0.092649 35.9305277, 0.0926792 35.9305563, 0.0927126 35.9305823, 0.0927491 35.9306055, 0.0927884 35.9306254, 0.09283 35.930642)",,,,,
1209291029,,unclassified,True,False,13.593000000000002,,"LINESTRING (0.092649 35.9305277, 0.092654 35.9305518, 0.0926517 35.9305762, 0.0926423 35.9305994, 0.0926264 35.9306202, 0.0926048 35.9306373)",,,,,
189335995,,residential,True,False,42.892,,"LINESTRING (0.0898159 35.9306653, 0.0900121 35.9303138)",,,,,
189336020,,residential,False,True,26.374,,"LINESTRING (0.0898159 35.9306653, 0.0895415 35.9305823)",,,,,
189336031,,residential,False,False,49.946,,"LINESTRING (0.0905431 35.9307077, 0.0905333 35.930728, 0.0903407 35.9311259)",,,,,
628426330,Avenue Khemisti Mohamed,primary,True,False,38.784000000000006,,"LINESTRING (0.0905431 35.9307077, 0.0907346 35.9308703, 0.090828 35.9309687)",3,RN 17,30,,
315150808,Avenue Benyahia Belkacem,primary,False,False,49.956,,"LINESTRING (0.0913708 35.9309287, 0.0917681 35.9306151)",,RN 23,,,
315150808,Avenue Benyahia Belkacem,primary,False,True,7.221,,"LINESTRING (0.0913708 35.9309287, 0.0913125 35.9309733)",,RN 23,,,
315149758,,residential,False,True,41.18000000000001,,"LINESTRING (0.0913708 35.9309287, 0.0914043 35.9309719, 0.0915837 35.9310564, 0.0917704 35.9310618)",,,,,
628426330,Avenue Khemisti Mohamed,primary,True,False,27.759,,"LINESTRING (0.090828 35.9309687, 0.0909914 35.9311804)",3,RN 17,30,,
189336033,,primary_link,True,False,44.578,,"LINESTRING (0.090828 35.9309687, 0.0909914 35.9310027, 0.0911035 35.9310102, 0.0913125 35.9309733)",,,,,
189336053,,primary_link,True,False,37.676,,"LINESTRING (0.090828 35.9309687, 0.0908373 35.9310859, 0.090814 35.9312258, 0.0907999 35.9313052)",,,30,,
38934197,Avenue Benyahia Belkacem,primary,True,False,36.962,,"LINESTRING (0.0913125 35.9309733, 0.0909914 35.9311804)",,RN 23,,,
315150808,Avenue Benyahia Belkacem,primary,False,False,7.221,,"LINESTRING (0.0913125 35.9309733, 0.0913708 35.9309287)",,RN 23,,,
315149758,,residential,False,False,41.18,,"LINESTRING (0.0917704 35.9310618, 0.0915837 35.9310564, 0.0914043 35.9309719, 0.0913708 35.9309287)",,,,,
"[189335908, 315149758]",,residential,False,"[False, True]",94.67499999999998,,"LINESTRING (0.0917704 35.9310618, 0.0917275 35.9311183, 0.0916095 35.9312095, 0.0914056 35.9313225, 0.0912661 35.9314832, 0.0912554 35.9315008, 0.0911859 35.9316159, 0.0911268 35.9317136)",,,,,
189197348,Rue Cheikh Ibn Eddine,primary,True,False,24.449,,"LINESTRING (0.0895216 35.9311855, 0.0892701 35.9311026)",2,RN 17,30,,
189335995,,residential,True,False,63.624,,"LINESTRING (0.0895216 35.9311855, 0.0898159 35.9306653)",,,,,
189336053,,primary_link,True,False,29.757,,"LINESTRING (0.0907999 35.9313052, 0.0906692 35.931551)",,,30,,
189336051,,residential,False,False,45.901,,"LINESTRING (0.0907999 35.9313052, 0.0907405 35.931282, 0.0903407 35.9311259)",,,,,
189197348,Rue Cheikh Ibn Eddine,primary,True,False,13.211,,"LINESTRING (0.0901986 35.9313926, 0.0900627 35.9313478)",2,RN 17,30,,
189336031,,residential,False,True,32.298,,"LINESTRING (0.0901986 35.9313926, 0.0903407 35.9311259)",,,,,
189335884,Rue Benslimane Charef,residential,False,False,29.956,,"LINESTRING (0.0896864 35.931597, 0.0895681 35.9318488)",,,,,
189335884,Rue Benslimane Charef,residential,False,True,38.353,,"LINESTRING (0.0896864 35.931597, 0.0898613 35.9312825)",,,,,
189336078,,residential,False,False,20.674,,"LINESTRING (0.0896864 35.931597, 0.0899027 35.9316594)",,,,,
189335883,Rue Bensalem Amar,residential,False,False,29.975,,"LINESTRING (0.0899027 35.9316594, 0.0897722 35.9319074)",,,,,
189335883,Rue Bensalem Amar,residential,False,True,37.524,,"LINESTRING (0.0899027 35.9316594, 0.0900627 35.9313478)",,,,,
189336078,,residential,False,False,27.588,,"LINESTRING (0.0899027 35.9316594, 0.0901877 35.9317505)",,,,,
189336078,,residential,False,True,20.674,,"LINESTRING (0.0899027 35.9316594, 0.0896864 35.931597)",,,,,
"[189335908, 315149758]",,residential,False,"[False, True]",94.675,,"LINESTRING (0.0911268 35.9317136, 0.0911859 35.9316159, 0.0912554 35.9315008, 0.0912661 35.9314832, 0.0914056 35.9313225, 0.0916095 35.9312095, 0.0917275 35.9311183, 0.0917704 35.9310618)",,,,,
628420045,Rue du 17 Octobre 1961,primary,True,False,44.994,,"LINESTRING (0.0911268 35.9317136, 0.0907877 35.9315939, 0.0906692 35.931551)",2,RN 17,40,,
