osmid,highway,oneway,reversed,length,ref,geometry,bridge,name
339063197,unclassified,False,False,130.948,,"LINESTRING (3.8868878 36.6369069, 3.8868433 36.6370772, 3.8868258 36.6373579, 3.8867884 36.6375911, 3.8867663 36.637685, 3.8866978 36.6377879, 3.8864102 36.6379379)",,At Yeḥya Musa ar Illalen
344715382,residential,False,True,51.317,,"LINESTRING (3.8868878 36.6369069, 3.8868017 36.6368667, 3.8866706 36.6368713, 3.8863295 36.6369088)",,
344715381,residential,False,True,86.901,,"LINESTRING (3.8859214 36.6371543, 3.885936 36.6372315, 3.8858078 36.6373929, 3.885767 36.6375567, 3.885767 36.6377905, 3.885732 36.6378981)",,
344715382,residential,False,False,51.317,,"LINESTRING (3.8863295 36.6369088, 3.8866706 36.6368713, 3.8868017 36.6368667, 3.8868878 36.6369069)",,
82874941,secondary,False,True,12.741,CW 152,"LINESTRING (3.8867293 36.6391603, 3.8867126 36.6390465)",,
82874941,secondary,False,False,347.882,CW 152,"LINESTRING (3.8867293 36.6391603, 3.8867784 36.6393478, 3.886832 36.6395803, 3.8868615 36.6397847, 3.8868964 36.6399849, 3.8869688 36.6401183, 3.8872397 36.640411, 3.887347 36.6405854, 3.8874087 36.6407618, 3.887402 36.6408867, 3.8873255 36.6411277, 3.8873175 36.6412977, 3.8873523 36.6414656, 3.8874891 36.6418681, 3.8875937 36.6421285)",,
344715383,residential,False,False,376.88399999999996,,"LINESTRING (3.8867293 36.6391603, 3.8869318 36.6393234, 3.8871923 36.6399715, 3.8876613 36.6405986, 3.8879609 36.6413303, 3.8883517 36.6419679, 3.8885862 36.6421561)",,
344715383,residential,False,True,376.884,,"LINESTRING (3.8885862 36.6421561, 3.8883517 36.6419679, 3.8879609 36.6413303, 3.8876613 36.6405986, 3.8871923 36.6399715, 3.8869318 36.6393234, 3.8867293 36.6391603)",,
82874941,secondary,False,True,347.88199999999995,CW 152,"LINESTRING (3.8875937 36.6421285, 3.8874891 36.6418681, 3.8873523 36.6414656, 3.8873175 36.6412977, 3.8873255 36.6411277, 3.887402 36.6408867, 3.8874087 36.6407618, 3.887347 36.6405854, 3.8872397 36.640411, 3.8869688 36.6401183, 3.8868964 36.6399849, 3.8868615 36.6397847, 3.886832 36.6395803, 3.8867784 36.6393478, 3.8867293 36.6391603)",,
482100314,primary,False,True,793.506,RN 25,"LINESTRING (3.8806524 36.6412745, 3.8807736 36.6415302, 3.8809113 36.6417766, 3.8809895 36.6419053, 3.8811459 36.6421511, 3.8812179 36.6422409, 3.8813139 36.6423096, 3.8814027 36.6423411, 3.8814936 36.6423514, 3.8816063 36.6423272, 3.8816919 36.6422748, 3.8817859 36.6422145, 3.8819393 36.6420282, 3.8820628 36.641867, 3.8821321 36.6417175, 3.8821808 36.6415765, 3.8822429 36.6413486, 3.8822989 36.6411343, 3.8823527 36.6409115, 3.8824006 36.6407534, 3.8825139 36.640513, 3.8827363 36.6401866, 3.8830584 36.6397229, 3.8833439 36.6393366, 3.8834467 36.639222, 3.8837295 36.6390559, 3.8839248 36.6389787, 3.8841784 36.6388758, 3.8844436 36.6387869, 3.8849348 36.6385836, 3.885869 36.6381484)",,
82874941,secondary,False,False,12.741,CW 152,"LINESTRING (3.8867126 36.6390465, 3.8867293 36.6391603)",,
"[82874945, 82874941, 82874846]",secondary,False,True,126.21000000000001,CW 152,"LINESTRING (3.8867126 36.6390465, 3.8866684 36.6388485, 3.8864345 36.6380174, 3.8864102 36.6379379)",yes,
