osmid,oneway,ref,highway,reversed,length,lanes,maxspeed,geometry,name,junction
336583980,False,,residential,False,91.126,,,"LINESTRING (7.0045744 35.0365335, 7.0049311 35.0361184, 7.00462 35.0359383)",,
336583980,False,,residential,False,55.484,,,"LINESTRING (7.00462 35.0359383, 7.0042552 35.036338)",,
336584765,False,,residential,False,34.785,,,"LINESTRING (7.00462 35.0359383, 7.0043196 35.035745)",,
336583980,False,,residential,True,91.126,,,"LINESTRING (7.00462 35.0359383, 7.0049311 35.0361184, 7.0045744 35.0365335)",,
336584765,False,,residential,False,57.427,,,"LINESTRING (7.0043196 35.035745, 7.0039579 35.0361681)",,
336584765,False,,residential,True,34.785,,,"LINESTRING (7.0043196 35.035745, 7.00462 35.0359383)",,
336584766,False,,residential,False,46.071,,,"LINESTRING (7.0043196 35.035745, 7.0039226 35.0354881)",,
336583972,False,,residential,False,33.009,,,"LINESTRING (7.0039579 35.0361681, 7.0042552 35.036338)",,
336583972,False,,residential,True,14.349,,,"LINESTRING (7.0039579 35.0361681, 7.0038287 35.0360942)",,
336584765,False,,residential,True,57.427,,,"LINESTRING (7.0039579 35.0361681, 7.0043196 35.035745)",,
336584766,False,,residential,True,46.071,,,"LINESTRING (7.0039226 35.0354881, 7.0043196 35.035745)",,
336584766,False,,residential,False,59.498999999999995,,,"LINESTRING (7.0039226 35.0354881, 7.0037452 35.0356906, 7.0035417 35.0359229)",,
336584767,False,,residential,True,84.60499999999999,,,"LINESTRING (7.0039226 35.0354881, 7.0035015 35.035207, 7.0033256 35.0354478, 7.0033034 35.0354782)",,
336584766,False,,residential,False,32.336,,,"LINESTRING (7.0035417 35.0359229, 7.0038287 35.0360942)",,
336584766,False,,residential,True,59.498999999999995,,,"LINESTRING (7.0035417 35.0359229, 7.0037452 35.0356906, 7.0039226 35.0354881)",,
336584767,False,,residential,False,70.105,,,"LINESTRING (7.0035417 35.0359229, 7.0031582 35.035677, 7.0033034 35.0354782)",,
336584768,False,,residential,False,62.119,,,"LINESTRING (7.0033034 35.0354782, 7.0027135 35.0351975)",,
336584767,False,,residential,False,84.60499999999999,,,"LINESTRING (7.0033034 35.0354782, 7.0033256 35.0354478, 7.0035015 35.035207, 7.0039226 35.0354881)",,
336584767,False,,residential,True,70.105,,,"LINESTRING (7.0033034 35.0354782, 7.0031582 35.035677, 7.0035417 35.0359229)",,
251334357,False,,residential,False,73.609,,,"LINESTRING (7.0027135 35.0351975, 7.0023131 35.0357726)",,
251334357,False,,residential,True,35.532,,,"LINESTRING (7.0027135 35.0351975, 7.0029068 35.0349199)",,
336584768,False,,residential,True,62.119,,,"LINESTRING (7.0027135 35.0351975, 7.0033034 35.0354782)",,
141710295,True,RN 83,primary,False,67.259,,,"LINESTRING (7.0058295 35.0392303, 7.0055199 35.0397795)",,
141710142,True,,primary,False,29.531000000000006,,,"LINESTRING (7.0058295 35.0392303, 7.0057935 35.0392542, 7.0057503 35.0392678, 7.005704 35.0392696, 7.0056593 35.0392596, 7.0056207 35.0392386, 7.005592 35.0392089, 7.005576 35.0391732)",,roundabout
251336672,False,,residential,False,107.412,,,"LINESTRING (7.0009317 35.0370346, 7.0013142 35.0361208)",,
369093117,False,,residential,True,56.607,,,"LINESTRING (7.0009317 35.0370346, 7.0014516 35.0373138)",,
251336672,False,,residential,True,81.672,,,"LINESTRING (7.0009317 35.0370346, 7.0008171 35.0373915, 7.0006313 35.0377238)",,
369093117,False,,residential,False,56.607,,,"LINESTRING (7.0014516 35.0373138, 7.0009317 35.0370346)",,
369093117,False,,residential,True,129.657,,,"LINESTRING (7.0014516 35.0373138, 7.0026476 35.0379468)",,
369093164,False,,residential,True,75.677,,,"LINESTRING (7.0014516 35.0373138, 7.0010618 35.0379149)",,
388333987,False,,residential,True,34.577,,,"LINESTRING (7.0082061 35.0400827, 7.0079757 35.0403299)",,
785654034,False,,residential,True,19.567,,,"LINESTRING (7.0082061 35.0400827, 7.0082903 35.0399208)",,
388333827,False,,residential,False,138.75900000000001,,,"LINESTRING (7.0082061 35.0400827, 7.0074043 35.0395383, 7.0070888 35.0398372)",,
251334351,False,,residential,False,40.701,,,"LINESTRING (7.0061638 35.0405957, 7.0065265 35.0408097)",,
251334351,False,,residential,True,11.941,,,"LINESTRING (7.0061638 35.0405957, 7.0060574 35.0405329)",,
766119261,False,,residential,False,53.063,,,"LINESTRING (7.0061638 35.0405957, 7.0058004 35.0409688)",,
766119261,False,,residential,True,53.063,,,"LINESTRING (7.0058004 35.0409688, 7.0061638 35.0405957)",,
926215882,False,RN 83,primary,False,43.56,2,50,"LINESTRING (7.0058004 35.0409688, 7.0056291 35.0407649, 7.0055638 35.0406309)",,
926215882,False,RN 83,primary,True,124.44300000000001,2,50,"LINESTRING (7.0058004 35.0409688, 7.0058818 35.0410457, 7.0061439 35.0412282, 7.0064723 35.0414405, 7.0068497 35.0416835)",,
251334351,False,,residential,True,63.778,,,"LINESTRING (7.0055638 35.0406309, 7.0052312 35.0411357)",,
926215882,False,RN 83,primary,False,33.075,2,50,"LINESTRING (7.0055638 35.0406309, 7.0054773 35.040342)",,
251334351,False,,residential,False,57.230000000000004,,,"LINESTRING (7.0055638 35.0406309, 7.005719 35.0404935, 7.0058775 35.0404267, 7.0060574 35.0405329)",,
926215882,False,RN 83,primary,True,43.56,2,50,"LINESTRING (7.0055638 35.0406309, 7.0056291 35.0407649, 7.0058004 35.0409688)",,
388333985,True,,residential,False,62.03,,,"LINESTRING (7.00736 35.0413032, 7.006954 35.0417512)",,
251334351,False,,residential,False,388.68100000000004,,,"LINESTRING (7.00736 35.0413032, 7.0080788 35.0417416, 7.0081053 35.0418183, 7.008499 35.0420679, 7.008607 35.042007, 7.0088326 35.0416885, 7.0088543 35.0414684, 7.0086406 35.0412247, 7.0085974 35.0410792, 7.0085974 35.0407392, 7.0086742 35.0405466, 7.0085422 35.0404444, 7.0082709 35.040293, 7.0081522 35.04043)",,
251334351,False,,residential,True,121.048,,,"LINESTRING (7.00736 35.0413032, 7.0075627 35.0411107, 7.0081522 35.04043)",,
251334351,False,,residential,True,12.37,,,"LINESTRING (7.00736 35.0413032, 7.0072698 35.0412483, 7.0072508 35.041237)",,
251334349,False,,residential,True,9.222,,,"LINESTRING (7.0068497 35.0416835, 7.0067808 35.0417443)",,
388333986,True,,residential,False,61.631,,,"LINESTRING (7.0068497 35.0416835, 7.0072508 35.041237)",,
926215882,False,RN 83,primary,True,12.117,2,50,"LINESTRING (7.0068497 35.0416835, 7.006954 35.0417512)",,
926215882,False,RN 83,primary,False,124.443,2,50,"LINESTRING (7.0068497 35.0416835, 7.0064723 35.0414405, 7.0061439 35.0412282, 7.0058818 35.0410457, 7.0058004 35.0409688)",,
251334351,False,,residential,True,8.738,,,"LINESTRING (7.0072508 35.041237, 7.0071729 35.0411911)",,
251334351,False,,residential,False,12.37,,,"LINESTRING (7.0072508 35.041237, 7.0072698 35.0412483, 7.00736 35.0413032)",,
251334351,False,,residential,False,8.738,,,"LINESTRING (7.0071729 35.0411911, 7.0072508 35.041237)",,
251334351,False,,residential,True,72.538,,,"LINESTRING (7.0071729 35.0411911, 7.0065265 35.0408097)",,
388333987,False,,residential,False,120.466,,,"LINESTRING (7.0071729 35.0411911, 7.0079757 35.0403299)",,
388333827,False,,residential,False,126.474,,,"LINESTRING (7.0070888 35.0398372, 7.0070682 35.0398567, 7.0069481 35.0399373, 7.0065472 35.0400297, 7.0060839 35.0405033, 7.0060574 35.0405329)",,
388333827,False,,residential,True,138.75900000000001,,,"LINESTRING (7.0070888 35.0398372, 7.0074043 35.0395383, 7.0082061 35.0400827)",,
388333988,False,,residential,False,133.826,,,"LINESTRING (7.0070888 35.0398372, 7.0072386 35.0399648, 7.0065265 35.0408097)",,
251334351,False,,residential,False,72.538,,,"LINESTRING (7.0065265 35.0408097, 7.0071729 35.0411911)",,
251334351,False,,residential,True,40.701,,,"LINESTRING (7.0065265 35.0408097, 7.0061638 35.0405957)",,
388333988,False,,residential,True,133.826,,,"LINESTRING (7.0065265 35.0408097, 7.0072386 35.0399648, 7.0070888 35.0398372)",,
388334300,False,,residential,False,19.547,,,"LINESTRING (7.0081522 35.04043, 7.0079757 35.0403299)",,
251334351,False,,residential,False,121.048,,,"LINESTRING (7.0081522 35.04043, 7.0075627 35.0411107, 7.00736 35.0413032)",,
251334351,False,,residential,True,388.681,,,"LINESTRING (7.0081522 35.04043, 7.0082709 35.040293, 7.0085422 35.0404444, 7.0086742 35.0405466, 7.0085974 35.0407392, 7.0085974 35.0410792, 7.0086406 35.0412247, 7.0088543 35.0414684, 7.0088326 35.0416885, 7.008607 35.042007, 7.008499 35.0420679, 7.0081053 35.0418183, 7.0080788 35.0417416, 7.00736 35.0413032)",,
388333987,False,,residential,False,34.577,,,"LINESTRING (7.0079757 35.0403299, 7.0082061 35.0400827)",,
388333987,False,,residential,True,120.466,,,"LINESTRING (7.0079757 35.0403299, 7.0071729 35.0411911)",,
388334300,False,,residential,True,19.547,,,"LINESTRING (7.0079757 35.0403299, 7.0081522 35.04043)",,
251334355,False,,residential,False,73.309,,,"LINESTRING (7.0024897 35.0407282, 7.0028478 35.0401377)",شارع الشهيد زروالي لمنور,
251334355,False,,residential,True,41.143,,,"LINESTRING (7.0024897 35.0407282, 7.0022887 35.0410596)",شارع الشهيد زروالي لمنور,
388334301,False,,residential,False,40.662,,,"LINESTRING (7.0024897 35.0407282, 7.0020928 35.0405605)",,
251334355,False,,residential,False,41.499,,,"LINESTRING (7.0030792 35.0397775, 7.0032914 35.0394472)",شارع الشهيد زروالي لمنور,
251334355,False,,residential,True,45.255,,,"LINESTRING (7.0030792 35.0397775, 7.0028478 35.0401377)",شارع الشهيد زروالي لمنور,
388334395,False,,residential,False,126.262,,,"LINESTRING (7.0030792 35.0397775, 7.0018503 35.0392512)",,
388334395,False,,residential,True,124.363,,,"LINESTRING (7.0006465 35.0387226, 7.0018503 35.0392512)",,
388334396,False,,residential,False,43.62,,,"LINESTRING (7.0006465 35.0387226, 7.0008501 35.0383675)",,
388334396,False,,residential,True,50.456,,,"LINESTRING (7.0006465 35.0387226, 7.0003628 35.0391124)",,
251334349,False,,residential,True,11.401,,,"LINESTRING (7.0003628 35.0391124, 7.0002498 35.0390682)",,
388334396,False,,residential,False,50.456,,,"LINESTRING (7.0003628 35.0391124, 7.0006465 35.0387226)",,
251334349,False,,residential,False,28.312,,,"LINESTRING (7.0003628 35.0391124, 7.0005009 35.0391665, 7.0006391 35.039229)",,
251334345,False,,residential,False,125.676,,,"LINESTRING (7.0008501 35.0383675, 7.0020834 35.0388752)",,
251334345,False,,residential,True,5.658,,,"LINESTRING (7.0008501 35.0383675, 7.0007946 35.0383446)",,
388334396,False,,residential,True,43.62,,,"LINESTRING (7.0008501 35.0383675, 7.0006465 35.0387226)",,
251334357,False,,residential,True,55.76,,,"LINESTRING (7.0078708 35.0343407, 7.0082707 35.0347205)",,
436971963,False,,residential,False,65.324,,,"LINESTRING (7.0078708 35.0343407, 7.0073756 35.0347658)",,
251334357,False,,residential,False,279.14,,,"LINESTRING (7.0078708 35.0343407, 7.0073982 35.0338918, 7.0057127 35.0352233)",,
436971962,False,,residential,False,23.889,,,"LINESTRING (7.0072791 35.0343626, 7.0070806 35.0345031)",,
436971944,False,,residential,True,39.682,,,"LINESTRING (7.0070806 35.0345031, 7.0073756 35.0347658)",,
436971962,False,,residential,True,23.889,,,"LINESTRING (7.0070806 35.0345031, 7.0072791 35.0343626)",,
436971962,False,,residential,False,143.696,,,"LINESTRING (7.0070806 35.0345031, 7.0060614 35.0353728, 7.0059863 35.0354343)",,
251334347,False,,residential,False,44.345,,,"LINESTRING (7.0024757 35.0347343, 7.0029068 35.0349199)",,
436971954,False,,residential,True,74.107,,,"LINESTRING (7.0024757 35.0347343, 7.0021054 35.0353278)",,
251334347,False,,residential,True,87.47,,,"LINESTRING (7.0024757 35.0347343, 7.0021911 35.0345943, 7.001979 35.0344966, 7.0016381 35.0343495)",,
436971944,False,,residential,False,39.682,,,"LINESTRING (7.0073756 35.0347658, 7.0070806 35.0345031)",,
436971963,False,,residential,False,143.115,,,"LINESTRING (7.0073756 35.0347658, 7.0062905 35.035697)",,
436971963,False,,residential,True,65.324,,,"LINESTRING (7.0073756 35.0347658, 7.0078708 35.0343407)",,
251334343,False,,residential,False,35.969,,,"LINESTRING (7.0008427 35.0347719, 7.0006496 35.0350541)",,
251334343,False,,residential,True,37.507,,,"LINESTRING (7.0008427 35.0347719, 7.0010227 35.0344685)",,
251334352,False,,residential,True,87.651,,,"LINESTRING (7.0008427 35.0347719, 7.0000123 35.0343731)",,
251334360,False,,residential,False,75.201,,,"LINESTRING (7.0012412 35.0349426, 7.0016381 35.0343495)",,
251334360,False,,residential,True,35.243,,,"LINESTRING (7.0012412 35.0349426, 7.0010553 35.0352206)",,
436971943,False,,residential,True,89.585,,,"LINESTRING (7.0012412 35.0349426, 7.0021054 35.0353278)",,
251334360,False,,residential,False,35.243,,,"LINESTRING (7.0010553 35.0352206, 7.0012412 35.0349426)",,
251334360,False,,residential,True,25.182,,,"LINESTRING (7.0010553 35.0352206, 7.0009226 35.0354193)",,
436971945,False,,residential,True,90.251,,,"LINESTRING (7.0010553 35.0352206, 7.001929 35.035604)",,
251334357,False,,residential,False,31.926,,,"LINESTRING (7.0057127 35.0352233, 7.0054604 35.0354227)",,
436971953,False,,residential,True,34.22,,,"LINESTRING (7.0057127 35.0352233, 7.0059863 35.0354343)",,
251334357,False,,residential,True,279.14,,,"LINESTRING (7.0057127 35.0352233, 7.0073982 35.0338918, 7.0078708 35.0343407)",,
436971943,False,,residential,False,89.585,,,"LINESTRING (7.0021054 35.0353278, 7.0012412 35.0349426)",,
436971954,False,,residential,False,74.107,,,"LINESTRING (7.0021054 35.0353278, 7.0024757 35.0347343)",,
436971954,False,,residential,True,34.658,,,"LINESTRING (7.0021054 35.0353278, 7.001929 35.035604)",,
251334357,False,,residential,True,27.619,,,"LINESTRING (7.0021629 35.0359884, 7.0023131 35.0357726)",,
436971937,False,,residential,False,129.446,,,"LINESTRING (7.0021629 35.0359884, 7.0009226 35.0354193)",,
251334357,False,,residential,False,60.068,,,"LINESTRING (7.0021629 35.0359884, 7.0020983 35.0360811, 7.0019304 35.0360775, 7.0017564 35.0363369)",,
436971963,False,,residential,False,35.489,,,"LINESTRING (7.0058933 35.0360379, 7.0056242 35.0362688)",,
436971963,False,,residential,True,52.39,,,"LINESTRING (7.0058933 35.0360379, 7.0062905 35.035697)",,
436971965,False,,residential,False,166.325,,,"LINESTRING (7.0058933 35.0360379, 7.0071864 35.0370945)",,
436971965,False,,residential,True,41.487,,,"LINESTRING (7.0058933 35.0360379, 7.0055625 35.0357813)",,
436971963,False,,residential,True,35.489,,,"LINESTRING (7.0056242 35.0362688, 7.0058933 35.0360379)",,
436971968,False,,residential,False,34.019,,,"LINESTRING (7.0056242 35.0362688, 7.0058227 35.036528)",,
436971968,False,,residential,True,126.56799999999998,,,"LINESTRING (7.0056242 35.0362688, 7.0054579 35.0361942, 7.0049751 35.0366993, 7.0052927 35.0369208)",,
436971935,False,,residential,False,34.838,,,"LINESTRING (7.0071864 35.0370945, 7.0074696 35.0368838)",,
436971935,False,,residential,True,28.829,,,"LINESTRING (7.0071864 35.0370945, 7.0069521 35.0372689)",,
436971965,False,,residential,False,57.539,,,"LINESTRING (7.0071864 35.0370945, 7.0076439 35.0374515)",,
436971965,False,,residential,True,166.325,,,"LINESTRING (7.0071864 35.0370945, 7.0058933 35.0360379)",,
436971946,False,,residential,False,27.206,,,"LINESTRING (7.0061292 35.0371056, 7.0058968 35.0372594)",,
436971946,False,,residential,True,24.851,,,"LINESTRING (7.0061292 35.0371056, 7.0063348 35.0369586)",,
436971966,False,,residential,False,31.778,,,"LINESTRING (7.0061292 35.0371056, 7.0058737 35.0369109)",,
436971966,False,,residential,True,28.968,,,"LINESTRING (7.0061292 35.0371056, 7.0063622 35.037283)",,
436971940,False,,residential,False,23.181,,,"LINESTRING (7.0065728 35.0371587, 7.0063961 35.0373088)",,
436971968,False,,residential,False,32.319,,,"LINESTRING (7.0065728 35.0371587, 7.0068205 35.0373669)",,
436971968,False,,residential,True,31.058,,,"LINESTRING (7.0065728 35.0371587, 7.0063348 35.0369586)",,
254785354,False,,residential,False,32.493,,,"LINESTRING (7.0049148 35.0372103, 7.0051849 35.0370193)",,
254785354,False,,residential,True,34.394,,,"LINESTRING (7.0049148 35.0372103, 7.0046362 35.0374192)",,
436971947,False,,residential,True,47.645,,,"LINESTRING (7.0049148 35.0372103, 7.0052631 35.0375301)",,
436971946,False,,residential,True,27.206,,,"LINESTRING (7.0058968 35.0372594, 7.0061292 35.0371056)",,
436971964,False,,residential,False,26.192,,,"LINESTRING (7.0058968 35.0372594, 7.0060855 35.0374372)",,
436971964,False,,residential,True,30.33,,,"LINESTRING (7.0058968 35.0372594, 7.0056783 35.0370535)",,
436971935,False,,residential,False,28.829,,,"LINESTRING (7.0069521 35.0372689, 7.0071864 35.0370945)",,
436971935,False,,residential,True,16.196,,,"LINESTRING (7.0069521 35.0372689, 7.0068205 35.0373669)",,
"[436971956, 436971949]",False,,residential,"[False, True]",69.559,,,"LINESTRING (7.0069521 35.0372689, 7.0071933 35.0374976, 7.0071021 35.0375679, 7.0072819 35.0377325)",,
436971941,False,,residential,True,30.333,,,"LINESTRING (7.0063622 35.037283, 7.0061291 35.0374779)",,
436971966,False,,residential,False,28.968,,,"LINESTRING (7.0063622 35.037283, 7.0061292 35.0371056)",,
436971966,False,,residential,True,4.214,,,"LINESTRING (7.0063622 35.037283, 7.0063961 35.0373088)",,
436971940,False,,residential,True,23.181,,,"LINESTRING (7.0063961 35.0373088, 7.0065728 35.0371587)",,
436971966,False,,residential,False,4.214,,,"LINESTRING (7.0063961 35.0373088, 7.0063622 35.037283)",,
436971966,False,,residential,True,31.361,,,"LINESTRING (7.0063961 35.0373088, 7.0066483 35.0375009)",,
436971948,False,,residential,False,45.263,,,"LINESTRING (7.0055276 35.0373142, 7.0051849 35.0370193)",,
436971948,False,,residential,True,44.065,,,"LINESTRING (7.0055276 35.0373142, 7.0058458 35.0376128)",,
436971955,False,,residential,True,34.004,,,"LINESTRING (7.0055276 35.0373142, 7.0052631 35.0375301)",,
436971948,False,,residential,False,44.065,,,"LINESTRING (7.0058458 35.0376128, 7.0055276 35.0373142)",,
436971967,False,,residential,False,29.283,,,"LINESTRING (7.0058458 35.0376128, 7.0060855 35.0374372)",,
436971967,False,,residential,True,17.325,,,"LINESTRING (7.0058458 35.0376128, 7.005704 35.0377167)",,
436971935,False,,residential,False,33.863,,,"LINESTRING (7.0063787 35.0377107, 7.0066483 35.0375009)",,
436971935,False,,residential,True,31.617,,,"LINESTRING (7.0063787 35.0377107, 7.006127 35.0379066)",,
436971964,False,,residential,True,34.446,,,"LINESTRING (7.0063787 35.0377107, 7.0061291 35.0374779)",,
436971952,False,,residential,False,46.359,,,"LINESTRING (7.005 35.0377109, 7.0046362 35.0374192)",,
436971952,False,,residential,True,43.221,,,"LINESTRING (7.005 35.0377109, 7.0053232 35.0379956)",,
436971955,False,,residential,False,31.272,,,"LINESTRING (7.005 35.0377109, 7.0052631 35.0375301)",,
436971955,False,,residential,True,64.271,,,"LINESTRING (7.005 35.0377109, 7.004507 35.0381246)",,
436971942,False,,residential,True,41.84,,,"LINESTRING (7.005704 35.0377167, 7.00602 35.0379899)",,
436971967,False,,residential,False,17.325,,,"LINESTRING (7.005704 35.0377167, 7.0058458 35.0376128)",,
436971967,False,,residential,True,16.38,,,"LINESTRING (7.005704 35.0377167, 7.0055699 35.0378149)",,
436971950,False,,residential,True,45.096,,,"LINESTRING (7.0072819 35.0377325, 7.0069184 35.038008)",,
436971956,False,,residential,True,30.01,,,"LINESTRING (7.0072819 35.0377325, 7.0075016 35.0379337)",,
"[436971956, 436971949]",False,,residential,"[False, True]",69.559,,,"LINESTRING (7.0072819 35.0377325, 7.0071021 35.0375679, 7.0071933 35.0374976, 7.0069521 35.0372689)",,
436971957,False,,residential,True,45.684,,,"LINESTRING (7.0066649 35.0377699, 7.0062745 35.038028)",,
436971959,False,,residential,True,35.123,,,"LINESTRING (7.0066649 35.0377699, 7.0069184 35.038008)",,
436971957,False,,residential,False,55.06,,,"LINESTRING (7.0066649 35.0377699, 7.0069224 35.0375657, 7.0067578 35.0374157)",,
436971947,False,,residential,False,42.227,,,"LINESTRING (7.0055699 35.0378149, 7.0052631 35.0375301)",,
436971967,False,,residential,False,16.38,,,"LINESTRING (7.0055699 35.0378149, 7.005704 35.0377167)",,
436971967,False,,residential,True,16.422,,,"LINESTRING (7.0055699 35.0378149, 7.0054355 35.0379134)",,
366294556,False,RN 83,primary,False,39.597,2,,"LINESTRING (7.004507 35.0381246, 7.004849 35.0383446)",Route de Biskra,
366294556,False,RN 83,primary,True,32.284,2,,"LINESTRING (7.004507 35.0381246, 7.0042321 35.0379412)",Route de Biskra,
436971955,False,,residential,False,64.271,,,"LINESTRING (7.004507 35.0381246, 7.005 35.0377109)",,
141710294,True,CW 8,secondary,False,44.925,,,"LINESTRING (7.0071354 35.0382045, 7.0075016 35.0379337)",Route Taberdga,
436971959,False,,residential,False,29.457,,,"LINESTRING (7.0071354 35.0382045, 7.0069184 35.038008)",,
436971959,False,,residential,True,8.003,,,"LINESTRING (7.0071354 35.0382045, 7.0071968 35.038256)",,
436971959,False,,residential,False,8.003,,,"LINESTRING (7.0071968 35.038256, 7.0071354 35.0382045)",,
906913695,True,CW 8,secondary,False,41.331,,,"LINESTRING (7.0071968 35.038256, 7.0068593 35.0385046)",Route Taberdga,
785654029,False,,residential,True,86.685,,,"LINESTRING (7.0071968 35.038256, 7.007366 35.0384101, 7.0079122 35.0387673)",,
436971950,False,,residential,False,43.212,,,"LINESTRING (7.0065596 35.0382624, 7.0069184 35.038008)",,
436971961,False,,residential,False,36.784,,,"LINESTRING (7.0065596 35.0382624, 7.0062745 35.038028)",,
436971961,False,,residential,True,30.936,,,"LINESTRING (7.0065596 35.0382624, 7.0067993 35.0384596)",,
669057721,True,RN 83,primary,False,29.059,,,"LINESTRING (7.0055363 35.0394325, 7.005576 35.0391732)",,
436971958,False,,residential,True,286.325,,,"LINESTRING (7.0055363 35.0394325, 7.004208 35.0388976, 7.0041517 35.0389898, 7.0055279 35.0395535)",,
669057721,True,RN 83,primary,False,13.476,,,"LINESTRING (7.0055279 35.0395535, 7.0055363 35.0394325)",,
436971958,False,,residential,False,286.325,,,"LINESTRING (7.0055279 35.0395535, 7.0041517 35.0389898, 7.004208 35.0388976, 7.0055363 35.0394325)",,
251334360,False,,residential,False,25.182,,,"LINESTRING (7.0009226 35.0354193, 7.0010553 35.0352206)",,
251334360,False,,residential,True,50.15,,,"LINESTRING (7.0009226 35.0354193, 7.000661 35.0358162)",,
436971937,False,,residential,True,129.446,,,"LINESTRING (7.0009226 35.0354193, 7.0021629 35.0359884)",,
436971953,False,,residential,False,34.22,,,"LINESTRING (7.0059863 35.0354343, 7.0057127 35.0352233)",,
436971953,False,,residential,True,40.254,,,"LINESTRING (7.0059863 35.0354343, 7.0062905 35.035697)",,
436971962,False,,residential,False,54.567,,,"LINESTRING (7.0059863 35.0354343, 7.0055625 35.0357813)",,
436971962,False,,residential,True,143.696,,,"LINESTRING (7.0059863 35.0354343, 7.0060614 35.0353728, 7.0070806 35.0345031)",,
436971945,False,,residential,False,90.251,,,"LINESTRING (7.001929 35.035604, 7.0010553 35.0352206)",,
436971945,False,,residential,True,39.679,,,"LINESTRING (7.001929 35.035604, 7.0023131 35.0357726)",,
436971954,False,,residential,False,34.658,,,"LINESTRING (7.001929 35.035604, 7.0021054 35.0353278)",,
436971953,False,,residential,False,40.254,,,"LINESTRING (7.0062905 35.035697, 7.0059863 35.0354343)",,
436971963,False,,residential,False,52.39,,,"LINESTRING (7.0062905 35.035697, 7.0058933 35.0360379)",,
436971963,False,,residential,True,143.115,,,"LINESTRING (7.0062905 35.035697, 7.0073756 35.0347658)",,
251334357,False,,residential,False,27.619,,,"LINESTRING (7.0023131 35.0357726, 7.0021629 35.0359884)",,
251334357,False,,residential,True,73.609,,,"LINESTRING (7.0023131 35.0357726, 7.0027135 35.0351975)",,
436971945,False,,residential,False,39.679,,,"LINESTRING (7.0023131 35.0357726, 7.001929 35.035604)",,
436971962,False,,residential,True,54.567,,,"LINESTRING (7.0055625 35.0357813, 7.0059863 35.0354343)",,
436971965,False,,residential,False,41.487,,,"LINESTRING (7.0055625 35.0357813, 7.0058933 35.0360379)",,
436971965,False,,residential,True,55.531,,,"LINESTRING (7.0055625 35.0357813, 7.0052996 35.0355441, 7.0054604 35.0354227)",,
254785354,False,,residential,True,28.12,,,"LINESTRING (7.0058227 35.036528, 7.0055937 35.0366977)",,
436971968,False,,residential,False,34.694,,,"LINESTRING (7.0058227 35.036528, 7.0060886 35.0367515)",,
436971968,False,,residential,True,34.019,,,"LINESTRING (7.0058227 35.036528, 7.0056242 35.0362688)",,
254785354,False,,residential,False,28.12,,,"LINESTRING (7.0055937 35.0366977, 7.0058227 35.036528)",,
254785354,False,,residential,True,20.144,,,"LINESTRING (7.0055937 35.0366977, 7.0054297 35.0368193)",,
436971966,False,,residential,True,34.812,,,"LINESTRING (7.0055937 35.0366977, 7.0058737 35.0369109)",,
436971951,False,,residential,False,26.4,,,"LINESTRING (7.0060886 35.0367515, 7.0058737 35.0369109)",,
436971968,False,,residential,False,32.136,,,"LINESTRING (7.0060886 35.0367515, 7.0063348 35.0369586)",,
436971968,False,,residential,True,34.694,,,"LINESTRING (7.0060886 35.0367515, 7.0058227 35.036528)",,
254785354,False,,residential,False,20.144,,,"LINESTRING (7.0054297 35.0368193, 7.0055937 35.0366977)",,
254785354,False,,residential,True,16.821,,,"LINESTRING (7.0054297 35.0368193, 7.0052927 35.0369208)",,
436971964,False,,residential,False,34.503,,,"LINESTRING (7.0054297 35.0368193, 7.0056783 35.0370535)",,
436971935,False,,residential,True,34.838,,,"LINESTRING (7.0074696 35.0368838, 7.0071864 35.0370945)",,
436971951,False,,residential,False,23.831,,,"LINESTRING (7.0058737 35.0369109, 7.0056783 35.0370535)",,
436971951,False,,residential,True,26.4,,,"LINESTRING (7.0058737 35.0369109, 7.0060886 35.0367515)",,
436971966,False,,residential,False,34.812,,,"LINESTRING (7.0058737 35.0369109, 7.0055937 35.0366977)",,
436971966,False,,residential,True,31.778,,,"LINESTRING (7.0058737 35.0369109, 7.0061292 35.0371056)",,
436971946,False,,residential,False,24.851,,,"LINESTRING (7.0063348 35.0369586, 7.0061292 35.0371056)",,
436971968,False,,residential,False,31.058,,,"LINESTRING (7.0063348 35.0369586, 7.0065728 35.0371587)",,
436971968,False,,residential,True,32.136,,,"LINESTRING (7.0063348 35.0369586, 7.0060886 35.0367515)",,
254785354,False,,residential,False,14.707,,,"LINESTRING (7.0051849 35.0370193, 7.0052927 35.0369208)",,
254785354,False,,residential,True,32.493,,,"LINESTRING (7.0051849 35.0370193, 7.0049148 35.0372103)",,
436971948,False,,residential,True,45.263,,,"LINESTRING (7.0051849 35.0370193, 7.0055276 35.0373142)",,
436971951,False,,residential,True,23.831,,,"LINESTRING (7.0056783 35.0370535, 7.0058737 35.0369109)",,
436971964,False,,residential,False,30.33,,,"LINESTRING (7.0056783 35.0370535, 7.0058968 35.0372594)",,
436971964,False,,residential,True,34.503,,,"LINESTRING (7.0056783 35.0370535, 7.0054297 35.0368193)",,
436971935,False,,residential,False,16.196,,,"LINESTRING (7.0068205 35.0373669, 7.0069521 35.0372689)",,
436971935,False,,residential,True,7.876,,,"LINESTRING (7.0068205 35.0373669, 7.0067578 35.0374157)",,
