osmid,oneway,ref,highway,reversed,length,geometry,name,lanes,maxspeed,junction,tunnel
344122968,False,,residential,False,290.5569999999999,"LINESTRING (4.2009599 36.6360629, 4.2009832 36.6361755, 4.2010167 36.636225, 4.2009885 36.6362466, 4.2006318 36.636465, 4.200558 36.6365813, 4.2002429 36.6367857, 4.20009 36.6369417, 4.2000122 36.6370838, 4.1999854 36.6373464, 4.2000176 36.6375444, 4.2001363 36.6375578, 4.2001517 36.6376778, 4.2001108 36.6377703, 4.2000551 36.6378931, 4.2000283 36.6379834, 4.2000337 36.6380825, 4.2000163 36.6381605, 4.2000128 36.6382223)",,,,,
319119430,False,,residential,False,94.52199999999999,"LINESTRING (4.2044623 36.6356446, 4.2044444 36.6355598, 4.2044528 36.6355377, 4.2045873 36.6353332, 4.204566 36.6349924, 4.2045731 36.6348959, 4.204658 36.6348732)",,,,,
319119430,False,,residential,True,112.32300000000001,"LINESTRING (4.2044623 36.6356446, 4.2045236 36.6358558, 4.2043466 36.6360205, 4.204113 36.6363784, 4.2039651 36.6365026)",,,,,
344122963,False,,residential,False,311.333,"LINESTRING (4.2044623 36.6356446, 4.204344 36.6356418, 4.2038566 36.635696, 4.2033218 36.6357911, 4.2025744 36.635978, 4.20239 36.6360077, 4.2022223 36.6359785, 4.2018549 36.6359624, 4.20171 36.6359366, 4.2015384 36.6359431, 4.2011575 36.6359452, 4.2010444 36.6359759)",,,,,
344122964,False,,residential,True,26.674,"LINESTRING (4.199363 36.6364089, 4.1995887 36.6362516)",,,,,
344122964,False,,residential,False,97.664,"LINESTRING (4.199363 36.6364089, 4.1991566 36.6366512, 4.1990867 36.6367285, 4.1990815 36.6367825, 4.1991115 36.6368071, 4.1994233 36.6369911, 4.1994824 36.6370051, 4.199532 36.6370137)",,,,,
344122967,False,,residential,False,128.499,"LINESTRING (4.199363 36.6364089, 4.1992678 36.6363433, 4.198793 36.636226, 4.1986482 36.636226, 4.198278 36.6364003, 4.1982298 36.6364541, 4.1982594 36.6365813)",,,,,
344122966,False,,residential,False,20.962,"LINESTRING (4.199532 36.6370137, 4.1995348 36.6372022)",,,,,
344122964,False,,residential,True,97.66399999999999,"LINESTRING (4.199532 36.6370137, 4.1994824 36.6370051, 4.1994233 36.6369911, 4.1991115 36.6368071, 4.1990815 36.6367825, 4.1990867 36.6367285, 4.1991566 36.6366512, 4.199363 36.6364089)",,,,,
344122965,False,,residential,False,100.256,"LINESTRING (4.199532 36.6370137, 4.19965 36.6367522, 4.1996957 36.6366512, 4.1998298 36.6365091, 4.1998405 36.636479, 4.1998191 36.6364403, 4.1995887 36.6362516)",,,,,
344122964,False,,residential,False,26.674,"LINESTRING (4.1995887 36.6362516, 4.199363 36.6364089)",,,,,
344122964,False,,residential,True,127.885,"LINESTRING (4.1995887 36.6362516, 4.1998727 36.6361325, 4.200208 36.635984, 4.2004762 36.6359, 4.2006613 36.6359022, 4.2008195 36.6359302, 4.2009059 36.6359615)",,,,,
344122965,False,,residential,True,100.25599999999999,"LINESTRING (4.1995887 36.6362516, 4.1998191 36.6364403, 4.1998405 36.636479, 4.1998298 36.6365091, 4.1996957 36.6366512, 4.19965 36.6367522, 4.199532 36.6370137)",,,,,
344122966,False,,residential,True,20.962,"LINESTRING (4.1995348 36.6372022, 4.199532 36.6370137)",,,,,
344122967,False,,residential,True,128.499,"LINESTRING (4.1982594 36.6365813, 4.1982298 36.6364541, 4.198278 36.6364003, 4.1986482 36.636226, 4.198793 36.636226, 4.1992678 36.6363433, 4.199363 36.6364089)",,,,,
344122968,False,,residential,False,18.602,"LINESTRING (4.2000128 36.6382223, 4.2000288 36.6383891)",,,,,
344122968,False,,residential,True,290.55699999999996,"LINESTRING (4.2000128 36.6382223, 4.2000163 36.6381605, 4.2000337 36.6380825, 4.2000283 36.6379834, 4.2000551 36.6378931, 4.2001108 36.6377703, 4.2001517 36.6376778, 4.2001363 36.6375578, 4.2000176 36.6375444, 4.1999854 36.6373464, 4.2000122 36.6370838, 4.20009 36.6369417, 4.2002429 36.6367857, 4.200558 36.6365813, 4.2006318 36.636465, 4.2009885 36.6362466, 4.2010167 36.636225, 4.2009832 36.6361755, 4.2009599 36.6360629)",,,,,
344122969,False,,residential,False,96.49699999999999,"LINESTRING (4.2000128 36.6382223, 4.1999728 36.6382142, 4.1995592 36.6382188, 4.1995133 36.638218, 4.1995187 36.6379748, 4.1994972 36.6378651, 4.1994328 36.6377661)",,,,,
344122969,False,,residential,True,96.497,"LINESTRING (4.1994328 36.6377661, 4.1994972 36.6378651, 4.1995187 36.6379748, 4.1995133 36.638218, 4.1995592 36.6382188, 4.1999728 36.6382142, 4.2000128 36.6382223)",,,,,
343284148,False,,tertiary,True,39.916,"LINESTRING (4.2070783 36.633126, 4.2071189 36.6332393, 4.2070814 36.6333684, 4.2070009 36.6334556)",,,,,
344365989,False,,residential,False,88.984,"LINESTRING (4.2063997 36.6353451, 4.2059239 36.6360484)",,,,,
344365989,False,,residential,True,218.191,"LINESTRING (4.2063997 36.6353451, 4.2063621 36.6351945, 4.206405 36.6350481, 4.2067484 36.6348802, 4.2071722 36.634708, 4.2072794 36.6347037, 4.2073331 36.6347425, 4.2073385 36.6348027, 4.2070327 36.634919, 4.2066786 36.635018, 4.206507 36.6351299)",,,,,
344365991,False,,residential,False,169.50900000000001,"LINESTRING (4.2063997 36.6353451, 4.2067001 36.6356034, 4.2068986 36.6359133, 4.2070273 36.6362922, 4.2070702 36.6365031, 4.2070434 36.6367183)",,,,,
344365989,False,,residential,False,218.19100000000003,"LINESTRING (4.206507 36.6351299, 4.2066786 36.635018, 4.2070327 36.634919, 4.2073385 36.6348027, 4.2073331 36.6347425, 4.2072794 36.6347037, 4.2071722 36.634708, 4.2067484 36.6348802, 4.206405 36.6350481, 4.2063621 36.6351945, 4.2063997 36.6353451)",,,,,
344365991,False,,residential,True,169.509,"LINESTRING (4.2070434 36.6367183, 4.2070702 36.6365031, 4.2070273 36.6362922, 4.2068986 36.6359133, 4.2067001 36.6356034, 4.2063997 36.6353451)",,,,,
483053854,False,CW 5,secondary,False,71.485,"LINESTRING (4.1993986 36.6407403, 4.1990051 36.6401803)",vers Iγil n Yifri,,,,
345601976,False,,residential,True,159.666,"LINESTRING (4.2008672 36.6416777, 4.2010093 36.6413592, 4.2012324 36.6412009, 4.2013117 36.6411043, 4.2014841 36.6408255, 4.2016423 36.6405973, 4.2018026 36.6404852)",,,,,
"[982326120, 982326121, 345601980]",False,,residential,True,112.33999999999999,"LINESTRING (4.2019374 36.6417433, 4.2020782 36.6415378, 4.2021529 36.6413923, 4.2021442 36.6413208, 4.2020917 36.6412821, 4.2020333 36.6412909, 4.2018374 36.6413705, 4.2016611 36.6414803, 4.2015673 36.6415228)",,,,,building_passage
927382637,False,,unclassified,True,129.397,"LINESTRING (4.2015673 36.6415228, 4.2015892 36.6413709, 4.2016482 36.6412286, 4.2019644 36.6408612, 4.2019772 36.6407522, 4.2019398 36.640649, 4.2018026 36.6404852)",Rue Djouadi Abderahmane,,,,
"[982326120, 982326121, 345601980]",False,,residential,False,112.34,"LINESTRING (4.2015673 36.6415228, 4.2016611 36.6414803, 4.2018374 36.6413705, 4.2020333 36.6412909, 4.2020917 36.6412821, 4.2021442 36.6413208, 4.2021529 36.6413923, 4.2020782 36.6415378, 4.2019374 36.6417433)",,,,,building_passage
318867205,True,RN 15,primary,False,130.60999999999999,"LINESTRING (4.2031784 36.6368561, 4.2032965 36.6368282, 4.2034237 36.6367846, 4.2036034 36.6367609, 4.2037939 36.636735, 4.2039556 36.6367036, 4.2040951 36.6366477, 4.2042177 36.6365801, 4.204315 36.6365185, 4.2044054 36.6364725, 4.2045073 36.6364144)",,,,,
398210824,False,RN 15,primary,False,25.413,"LINESTRING (4.2031784 36.6368561, 4.2030399 36.6368528, 4.2028964 36.6368301)",,,,,
334345938,False,RN 15,primary,True,6.929,"LINESTRING (4.1990051 36.6401803, 4.1990731 36.6401502)",route Larbâa nath irathen,1,60,,
483053854,False,CW 5,secondary,True,71.485,"LINESTRING (4.1990051 36.6401803, 4.1993986 36.6407403)",vers Iγil n Yifri,,,,
"[344122955, 927297972]",False,,residential,"[False, True]",214.563,"LINESTRING (4.2012956 36.6390112, 4.201317 36.6389486, 4.2013345 36.6388722, 4.2014269 36.6387893, 4.2016872 36.6385128, 4.2018641 36.6383503, 4.2019473 36.6382491, 4.2019419 36.6381964, 4.2019071 36.6381437, 4.2018333 36.6381178, 4.2017778 36.6381168, 4.2017313 36.6381339, 4.2011977 36.6385021, 4.2010717 36.6385775, 4.2010235 36.6385764)",,,,,
