osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed,junction,bridge,lanes
289046643,False,residential,True,100.74799999999999,"LINESTRING (5.3676988 35.3844281, 5.3680673 35.3845961, 5.3686713 35.3848666)",,,,,,
1203854869,False,residential,False,53.559,"LINESTRING (5.3676988 35.3844281, 5.3674489 35.3846, 5.3672683 35.3847568)",,,,,,
289046643,False,residential,False,23.186,"LINESTRING (5.3697246 35.3853732, 5.3695045 35.385267)",,,,,,
289046643,False,residential,True,41.533,"LINESTRING (5.3697246 35.3853732, 5.3701194 35.3855627)",,,,,,
1203854862,False,residential,True,51.761,"LINESTRING (5.3697246 35.3853732, 5.3694336 35.3857737)",,,,,,
1203854869,False,residential,False,46.307,"LINESTRING (5.3672683 35.3847568, 5.3668977 35.3850434)",,,,,,
289046644,False,residential,False,114.797,"LINESTRING (5.3672683 35.3847568, 5.3677797 35.3849926, 5.3683733 35.385261)",,,,,,
1203854869,False,residential,True,53.559,"LINESTRING (5.3672683 35.3847568, 5.3674489 35.3846, 5.3676988 35.3844281)",,,,,,
289046644,False,residential,True,111.756,"LINESTRING (5.3694336 35.3857737, 5.3683733 35.385261)",,,,,,
1203854862,False,residential,False,51.761,"LINESTRING (5.3694336 35.3857737, 5.3697246 35.3853732)",,,,,,
289046645,False,residential,True,110.85,"LINESTRING (5.3678409 35.3859571, 5.3688822 35.3864797)",,,,,,
288616155,False,residential,True,40.419,"LINESTRING (5.3678409 35.3859571, 5.3677371 35.3861094, 5.3675938 35.3862583)",,,,,,
289046641,False,residential,False,40.885,"LINESTRING (5.3678409 35.3859571, 5.368028 35.3857087, 5.3680734 35.3856421)",,,,,,
289046645,False,residential,False,138.099,"LINESTRING (5.3678409 35.3859571, 5.3676693 35.3858731, 5.3675753 35.3858194, 5.3674111 35.3857382, 5.3665437 35.3853063)",,,,,,
1203854869,False,residential,True,43.41,"LINESTRING (5.3665437 35.3853063, 5.3668977 35.3850434)",,,,,,
289046645,False,residential,True,138.099,"LINESTRING (5.3665437 35.3853063, 5.3674111 35.3857382, 5.3675753 35.3858194, 5.3676693 35.3858731, 5.3678409 35.3859571)",,,,,,
1203854869,False,residential,False,40.059,"LINESTRING (5.3665437 35.3853063, 5.3664577 35.3853779, 5.3662344 35.3855636)",,,,,,
289045081,False,residential,False,54.085,"LINESTRING (5.3727669 35.3863766, 5.3732943 35.386604)",,,,,,
289045081,False,residential,True,108.511,"LINESTRING (5.3727669 35.3863766, 5.372296 35.3861736, 5.3717003 35.3859339)",,,,,,
289045089,False,residential,True,123.827,"LINESTRING (5.3727669 35.3863766, 5.3731221 35.385815, 5.3736371 35.3860512)",,,,,,
289047360,False,residential,True,15.571,"LINESTRING (5.3702265 35.3826704, 5.370332 35.3825599)",,,,,,
289047361,False,residential,False,48.073,"LINESTRING (5.3702265 35.3826704, 5.3697913 35.3824234)",,,,,,
289047360,False,residential,False,120.169,"LINESTRING (5.3702265 35.3826704, 5.3701616 35.3827437, 5.3701479 35.3827591, 5.3692328 35.383381)",,,,,,
289047361,False,residential,True,48.073,"LINESTRING (5.3697913 35.3824234, 5.3702265 35.3826704)",,,,,,
289047362,False,residential,False,126.88,"LINESTRING (5.3693778 35.3823336, 5.3693778 35.3825086, 5.3690448 35.3828998, 5.3687023 35.3833023)",,,,,,
255366391,False,secondary,False,202.343,"LINESTRING (5.3687023 35.3833023, 5.3680349 35.3832042, 5.3664842 35.3831242)",,Rue Colonel Mohamed Châbani,,,,
255366391,False,secondary,True,48.884,"LINESTRING (5.3687023 35.3833023, 5.369084 35.3833585, 5.3692328 35.383381)",,Rue Colonel Mohamed Châbani,,,,
289047362,False,residential,True,126.88,"LINESTRING (5.3687023 35.3833023, 5.3690448 35.3828998, 5.3693778 35.3825086, 5.3693778 35.3823336)",,,,,,
289047363,False,residential,True,10.617,"LINESTRING (5.3710407 35.3824386, 5.3711013 35.3825203)",,,,,,
289047360,False,residential,False,15.571,"LINESTRING (5.370332 35.3825599, 5.3702265 35.3826704)",,,,,,
289047360,False,residential,True,666.651,"LINESTRING (5.370332 35.3825599, 5.3705949 35.3823387, 5.3704077 35.3817826, 5.3701181 35.3815289, 5.369764 35.3813452, 5.3693885 35.3812402, 5.3690774 35.3811877, 5.36838 35.3805842, 5.3679508 35.3805229, 5.3669852 35.3805229, 5.3672642 35.3811265, 5.3671891 35.3814502, 5.3667492 35.381905, 5.3665629 35.3821796)",,,,,,
289081017,False,residential,False,41.409,"LINESTRING (5.370332 35.3825599, 5.3706446 35.3826876, 5.3707136 35.3827544)",,,,,,
289081017,False,residential,True,96.393,"LINESTRING (5.3714385 35.3833524, 5.3710362 35.3831643, 5.3709772 35.3830681, 5.3708162 35.3828538, 5.3707136 35.3827544)",,,,,,
255366391,False,secondary,False,24.08,"LINESTRING (5.3715737 35.3837508, 5.3713127 35.3837106)",,Rue Colonel Mohamed Châbani,,,,
289082076,False,residential,False,59.593,"LINESTRING (5.3715737 35.3837508, 5.371461 35.3842788)",,Rue Ali Kebabi,,,,
255366391,False,secondary,True,107.00500000000001,"LINESTRING (5.3715737 35.3837508, 5.3724691 35.3838713, 5.3727419 35.3838685)",,Rue Colonel Mohamed Châbani,,,,
1203854863,False,residential,False,43.299,"LINESTRING (5.3710297 35.3850068, 5.3706009 35.3848353)",,,,,,
1203854863,False,residential,True,92.711,"LINESTRING (5.3710297 35.3850068, 5.3719386 35.385389)",,,,,,
289082076,False,residential,False,96.135,"LINESTRING (5.3710297 35.3850068, 5.3709894 35.3850855, 5.3708553 35.3853151, 5.370545 35.3857751)",,Rue Ali Kebabi,,,,
289082076,False,residential,True,90.25800000000001,"LINESTRING (5.3710297 35.3850068, 5.3713247 35.3845869, 5.371424 35.3843814, 5.371461 35.3842788)",,Rue Ali Kebabi,,,,
289046643,False,residential,False,45.237,"LINESTRING (5.370545 35.3857751, 5.3701194 35.3855627)",,,,,,
289046643,False,residential,True,90.443,"LINESTRING (5.370545 35.3857751, 5.3708748 35.3859252, 5.3714336 35.3861441)",,,,,,
289082076,False,residential,True,96.135,"LINESTRING (5.370545 35.3857751, 5.3708553 35.3853151, 5.3709894 35.3850855, 5.3710297 35.3850068)",,Rue Ali Kebabi,,,,
289046641,False,residential,False,61.34,"LINESTRING (5.3698393 35.384808, 5.3704274 35.3850808)",,,,,,
289046641,False,residential,True,12.986,"LINESTRING (5.3698393 35.384808, 5.369714 35.3847514)",,,,,,
289082077,False,residential,False,59.381,"LINESTRING (5.3698393 35.384808, 5.3695045 35.385267)",,,,,,
289046643,False,residential,False,87.679,"LINESTRING (5.3695045 35.385267, 5.3686713 35.3848666)",,,,,,
289046643,False,residential,True,23.186,"LINESTRING (5.3695045 35.385267, 5.3697246 35.3853732)",,,,,,
289082077,False,residential,True,59.381,"LINESTRING (5.3695045 35.385267, 5.3698393 35.384808)",,,,,,
289046637,False,residential,True,35.525,"LINESTRING (5.3701295 35.3841515, 5.3704535 35.3843312)",,,,,,
289082078,False,residential,False,76.606,"LINESTRING (5.3701295 35.3841515, 5.369714 35.3847514)",,,,,,
289046637,False,residential,False,73.392,"LINESTRING (5.3701295 35.3841515, 5.369742 35.383934, 5.3695121 35.3838125, 5.3694581 35.3837828)",,,,,,
289046641,False,residential,False,12.986,"LINESTRING (5.369714 35.3847514, 5.3698393 35.384808)",,,,,,
289046641,False,residential,True,76.323,"LINESTRING (5.369714 35.3847514, 5.3689718 35.3844274)",,,,,,
289082078,False,residential,True,76.606,"LINESTRING (5.369714 35.3847514, 5.3701295 35.3841515)",,,,,,
1203854856,False,residential,True,25.964,"LINESTRING (5.3692328 35.383381, 5.3689853 35.3834985)",,,,,,
255366391,False,secondary,False,48.884,"LINESTRING (5.3692328 35.383381, 5.369084 35.3833585, 5.3687023 35.3833023)",,Rue Colonel Mohamed Châbani,,,,
255366391,False,secondary,True,161.667,"LINESTRING (5.3692328 35.383381, 5.3697783 35.3834609, 5.3699619 35.3834914, 5.3700242 35.3835022, 5.3704858 35.3835797, 5.3709821 35.383663)",,Rue Colonel Mohamed Châbani,,,,
289047360,False,residential,True,120.16899999999998,"LINESTRING (5.3692328 35.383381, 5.3701479 35.3827591, 5.3701616 35.3827437, 5.3702265 35.3826704)",,,,,,
289046641,False,residential,True,51.508,"LINESTRING (5.3686713 35.3848666, 5.3683733 35.385261)",,,,,,
289046643,False,residential,True,87.679,"LINESTRING (5.3686713 35.3848666, 5.3695045 35.385267)",,,,,,
289046641,False,residential,False,55.93,"LINESTRING (5.3686713 35.3848666, 5.3688872 35.3845431, 5.3689718 35.3844274)",,,,,,
289046643,False,residential,False,100.74799999999999,"LINESTRING (5.3686713 35.3848666, 5.3680673 35.3845961, 5.3676988 35.3844281)",,,,,,
289046641,False,residential,False,51.508,"LINESTRING (5.3683733 35.385261, 5.3686713 35.3848666)",,,,,,
289046641,False,residential,True,50.348,"LINESTRING (5.3683733 35.385261, 5.3680734 35.3856421)",,,,,,
289046644,False,residential,False,111.756,"LINESTRING (5.3683733 35.385261, 5.3694336 35.3857737)",,,,,,
289046644,False,residential,True,114.797,"LINESTRING (5.3683733 35.385261, 5.3677797 35.3849926, 5.3672683 35.3847568)",,,,,,
1203854869,False,residential,False,27.916,"LINESTRING (5.3679296 35.3842619, 5.3676988 35.3844281)",,,,,,
1203854869,False,residential,True,31.624,"LINESTRING (5.3679296 35.3842619, 5.3681921 35.3840746)",,,,,,
289082079,False,residential,False,170.87,"LINESTRING (5.3679296 35.3842619, 5.367097 35.3835837, 5.3663959 35.3835041)",,,,,,
290154236,False,residential,False,42.995,"LINESTRING (5.3663959 35.3835041, 5.3664842 35.3831242)",,,,,,
289082079,False,residential,True,170.87,"LINESTRING (5.3663959 35.3835041, 5.367097 35.3835837, 5.3679296 35.3842619)",,,,,,
290154236,False,residential,True,133.362,"LINESTRING (5.3663959 35.3835041, 5.3662628 35.3842976, 5.3662394 35.3845414, 5.3662086 35.3846353, 5.3661832 35.3846881)",,,,,,
290154233,True,primary,False,40.738,"LINESTRING (5.3741226 35.382167, 5.3741805 35.3821173, 5.374406 35.381883)",RN 78,,,,,
290154233,True,primary,False,24.343999999999998,"LINESTRING (5.3739391 35.3823268, 5.3739675 35.3823002, 5.3741226 35.382167)",RN 78,,,,,
289045085,False,residential,False,138.191,"LINESTRING (5.3726612 35.3870939, 5.3713234 35.3864981)",,,,,,
289045085,False,residential,True,25.431,"LINESTRING (5.3726612 35.3870939, 5.372906 35.3872056)",,,,,,
289084171,False,residential,False,55.948,"LINESTRING (5.3726612 35.3870939, 5.3723921 35.3875467)",,,,,,
289045083,False,residential,False,53.894,"LINESTRING (5.3723921 35.3875467, 5.3729219 35.3877666)",,,,,,
289045083,False,residential,True,69.53,"LINESTRING (5.3723921 35.3875467, 5.371701 35.3872755)",,,,,,
289084171,False,residential,False,115.794,"LINESTRING (5.3723921 35.3875467, 5.3718099 35.3884736)",,,,,,
289084171,False,residential,True,55.948,"LINESTRING (5.3723921 35.3875467, 5.3726612 35.3870939)",,,,,,
256836936,False,primary,False,10.668,"LINESTRING (5.3718099 35.3884736, 5.371711 35.3884216)",RN 78,شارع أول نوفمبر,40,,,2
256836936,False,primary,True,71.582,"LINESTRING (5.3718099 35.3884736, 5.3724821 35.3888114)",RN 78,شارع أول نوفمبر,40,,,2
289084171,False,residential,True,115.794,"LINESTRING (5.3718099 35.3884736, 5.3723921 35.3875467)",,,,,,
358650454,True,primary,False,145.544,"LINESTRING (5.3662344 35.3855636, 5.3670858 35.3859972, 5.3671666 35.3860485, 5.3673606 35.3861412, 5.3674438 35.3861903, 5.3675938 35.3862583)","RN 28, RN 78",Rue 1er Novembre,,,,
1203854867,False,residential,True,44.187,"LINESTRING (5.3662344 35.3855636, 5.3661467 35.3856497, 5.3660877 35.3857404, 5.3660171 35.3859139)",,,,,,
1203854869,False,residential,True,40.059,"LINESTRING (5.3662344 35.3855636, 5.3664577 35.3853779, 5.3665437 35.3853063)",,,,,,
92831105,True,primary,False,126.576,"LINESTRING (5.3726842 35.3844242, 5.3725901 35.3845683, 5.372029 35.3854294)",,,,,,
289093303,False,residential,False,220.146,"LINESTRING (5.3726842 35.3844242, 5.3728036 35.3845852, 5.3729378 35.3850575, 5.3737746 35.385696, 5.3736371 35.3860512)",,,,,,
289045081,False,residential,False,53.026,"LINESTRING (5.3732943 35.386604, 5.3738114 35.3868269)",,,,,,
289045081,False,residential,True,54.085,"LINESTRING (5.3732943 35.386604, 5.3727669 35.3863766)",,,,,,
289045088,False,residential,False,68.878,"LINESTRING (5.3732943 35.386604, 5.3736371 35.3860512)",,,,,,
289045088,False,residential,True,30.288,"LINESTRING (5.3732943 35.386604, 5.3731436 35.3868471)",,,,,,
289045081,False,residential,False,51.706,"LINESTRING (5.3738114 35.3868269, 5.3743156 35.3870443)",,,,,,
289045081,False,residential,True,53.026,"LINESTRING (5.3738114 35.3868269, 5.3732943 35.386604)",,,,,,
289045086,False,residential,False,76.035,"LINESTRING (5.3738114 35.3868269, 5.3734182 35.3874309)",,,,,,
289045086,False,residential,True,67.933,"LINESTRING (5.3738114 35.3868269, 5.3741628 35.3862873)",,,,,,
1203854863,False,residential,False,9.346,"LINESTRING (5.372029 35.3854294, 5.3719386 35.385389)",,,,,,
92831105,True,primary,False,63.521,"LINESTRING (5.372029 35.3854294, 5.3719552 35.3855426, 5.3717003 35.3859339)",,,,,,
289046640,False,residential,True,113.113,"LINESTRING (5.3680734 35.3856421, 5.3691559 35.386148)",,,,,,
289046641,False,residential,False,50.348,"LINESTRING (5.3680734 35.3856421, 5.3683733 35.385261)",,,,,,
289046640,False,residential,False,125.696,"LINESTRING (5.3680734 35.3856421, 5.3680084 35.385602, 5.3668977 35.3850434)",,,,,,
289046641,False,residential,True,40.885,"LINESTRING (5.3680734 35.3856421, 5.368028 35.3857087, 5.3678409 35.3859571)",,,,,,
255366391,False,secondary,True,30.435,"LINESTRING (5.3709821 35.383663, 5.3713127 35.3837106)",,Rue Colonel Mohamed Châbani,,,,
358372368,False,residential,False,63.552,"LINESTRING (5.3709821 35.383663, 5.3706008 35.3841426)",,,,,,
255366391,False,secondary,False,161.667,"LINESTRING (5.3709821 35.383663, 5.3704858 35.3835797, 5.3700242 35.3835022, 5.3699619 35.3834914, 5.3697783 35.3834609, 5.3692328 35.383381)",,Rue Colonel Mohamed Châbani,,,,
289046637,False,residential,False,35.525,"LINESTRING (5.3704535 35.3843312, 5.3701295 35.3841515)",,,,,,
289046637,False,residential,True,40.864,"LINESTRING (5.3704535 35.3843312, 5.3708262 35.3845379)",,,,,,
358372368,False,residential,True,24.862,"LINESTRING (5.3704535 35.3843312, 5.3706008 35.3841426)",,,,,,
358372368,False,residential,False,24.862,"LINESTRING (5.3706008 35.3841426, 5.3704535 35.3843312)",,,,,,
358372368,False,residential,True,63.552,"LINESTRING (5.3706008 35.3841426, 5.3709821 35.383663)",,,,,,
358372369,False,residential,False,32.527,"LINESTRING (5.3706008 35.3841426, 5.3709274 35.3842637)",,,,,,
358372369,False,residential,False,22.224,"LINESTRING (5.3709274 35.3842637, 5.3710545 35.3840928)",,,,,,
358372369,False,residential,True,32.527,"LINESTRING (5.3709274 35.3842637, 5.3706008 35.3841426)",,,,,,
421375759,True,residential,False,60.949,"LINESTRING (5.3709274 35.3842637, 5.3711142 35.384342, 5.3711249 35.3843617, 5.3711088 35.3843967, 5.3710015 35.3845301, 5.370976 35.3845486, 5.3709304 35.3845661, 5.3708262 35.3845379)",,,,,,
255366391,False,secondary,False,30.435,"LINESTRING (5.3713127 35.3837106, 5.3709821 35.383663)",,Rue Colonel Mohamed Châbani,,,,
255366391,False,secondary,True,24.08,"LINESTRING (5.3713127 35.3837106, 5.3715737 35.3837508)",,Rue Colonel Mohamed Châbani,,,,
358372369,False,residential,True,48.519,"LINESTRING (5.3713127 35.3837106, 5.3710545 35.3840928)",,,,,,
289046640,False,residential,True,75.871,"LINESTRING (5.3661832 35.3846881, 5.3668977 35.3850434)",,,,,,
290154236,False,residential,False,133.36200000000002,"LINESTRING (5.3661832 35.3846881, 5.3662086 35.3846353, 5.3662394 35.3845414, 5.3662628 35.3842976, 5.3663959 35.3835041)",,,,,,
290154236,False,residential,True,92.722,"LINESTRING (5.3661832 35.3846881, 5.3660766 35.3848409, 5.3656605 35.3854048)",,,,,,
358375576,True,residential,False,42.976,"LINESTRING (5.3686397 35.3868118, 5.3688822 35.3864797)",,,,,,
358650454,True,primary,False,181.84199999999998,"LINESTRING (5.3686397 35.3868118, 5.3688062 35.3869026, 5.3703429 35.3876755)","RN 28, RN 78",Rue 1er Novembre,,,,
288616153,False,residential,True,30.344,"LINESTRING (5.3683412 35.3871767, 5.3686328 35.3873107)",,,,,,
358375576,True,residential,False,48.771,"LINESTRING (5.3683412 35.3871767, 5.3686397 35.3868118)",,,,,,
288616153,False,residential,False,112.33099999999999,"LINESTRING (5.3683412 35.3871767, 5.3682992 35.387153, 5.3673068 35.3866205)",,,,,,
288616156,False,residential,False,113.296,"LINESTRING (5.368124 35.387467, 5.3670808 35.3869059)",,Rue Ghanem Mohamed Salah,,,,
288616156,False,residential,True,28.761,"LINESTRING (5.368124 35.387467, 5.368375 35.3876252)",,Rue Ghanem Mohamed Salah,,,,
358375576,True,residential,False,37.811,"LINESTRING (5.368124 35.387467, 5.3683412 35.3871767)",,,,,,
289038265,False,residential,True,38.632,"LINESTRING (5.3661523 35.388994, 5.3657551 35.3888681)",,,,,,
358376547,False,residential,True,67.854,"LINESTRING (5.3661523 35.388994, 5.3662164 35.3888363, 5.366471 35.3884437)",,,,,,
288616154,False,residential,False,103.497,"LINESTRING (5.365883 35.3862383, 5.3654102 35.3870855)",,,,,,
288616154,False,residential,True,38.065,"LINESTRING (5.365883 35.3862383, 5.3660171 35.3859139)",,,,,,
288616156,False,residential,True,131.534,"LINESTRING (5.365883 35.3862383, 5.3670808 35.3869059)",,Rue Ghanem Mohamed Salah,,,,
289045089,False,residential,False,49.351,"LINESTRING (5.3751665 35.3867259, 5.3746867 35.3865162)",,,,,,
289045089,False,residential,True,57.151,"LINESTRING (5.3751665 35.3867259, 5.3757197 35.3869724)",,,,,,
358450694,False,residential,False,66.523,"LINESTRING (5.3751665 35.3867259, 5.374824 35.387255)",,,,,,
289045092,False,residential,False,6.773,"LINESTRING (5.3744332 35.3878586, 5.3743661 35.3878318)",,,,,,
289045092,False,residential,True,51.102,"LINESTRING (5.3744332 35.3878586, 5.3749396 35.3880605)",,,,,,
358450694,False,residential,True,75.893,"LINESTRING (5.3744332 35.3878586, 5.374824 35.387255)",,,,,,
289045092,False,residential,True,6.773,"LINESTRING (5.3743661 35.3878318, 5.3744332 35.3878586)",,,,,,
289045092,False,residential,False,45.915,"LINESTRING (5.3743661 35.3878318, 5.3741424 35.3877426, 5.3739111 35.3876504)",,,,,,
358450695,False,residential,False,77.46000000000001,"LINESTRING (5.3743661 35.3878318, 5.3741 35.3882315, 5.3738863 35.3881651, 5.3738228 35.3881454)",,,,,,
256836936,False,primary,False,38.832,"LINESTRING (5.3708819 35.3879807, 5.3705389 35.3877715)",RN 78,شارع أول نوفمبر,40,,,2
358450586,False,residential,False,102.91,"LINESTRING (5.3708819 35.3879807, 5.3714059 35.3871597)",,,,,,
256836936,False,primary,True,28.832,"LINESTRING (5.3708819 35.3879807, 5.3709344 35.3880127, 5.3711465 35.3881244)",RN 78,شارع أول نوفمبر,40,,,2
289045083,False,residential,False,29.689,"LINESTRING (5.3714059 35.3871597, 5.371701 35.3872755)",,,,,,
289045083,False,residential,True,41.797,"LINESTRING (5.3714059 35.3871597, 5.3709905 35.3869966)",,,,,,
358450586,False,residential,True,102.91,"LINESTRING (5.3714059 35.3871597, 5.3708819 35.3879807)",,,,,,
289045083,False,residential,False,69.53,"LINESTRING (5.371701 35.3872755, 5.3723921 35.3875467)",,,,,,
289045083,False,residential,True,29.689,"LINESTRING (5.371701 35.3872755, 5.3714059 35.3871597)",,,,,,
358450587,False,residential,False,106.943,"LINESTRING (5.371701 35.3872755, 5.3711465 35.3881244)",,,,,,
358450587,False,residential,True,106.943,"LINESTRING (5.3711465 35.3881244, 5.371701 35.3872755)",,,,,,
256836936,False,primary,False,28.832,"LINESTRING (5.3711465 35.3881244, 5.3709344 35.3880127, 5.3708819 35.3879807)",RN 78,شارع أول نوفمبر,40,,,2
256836936,False,primary,True,60.915000000000006,"LINESTRING (5.3711465 35.3881244, 5.3712356 35.3881713, 5.3716094 35.3883681, 5.371711 35.3884216)",RN 78,شارع أول نوفمبر,40,,,2
289045089,False,residential,False,53.884,"LINESTRING (5.3746867 35.3865162, 5.3741628 35.3862873)",,,,,,
289045089,False,residential,True,49.351,"LINESTRING (5.3746867 35.3865162, 5.3751665 35.3867259)",,,,,,
358450639,False,residential,False,67.676,"LINESTRING (5.3746867 35.3865162, 5.3743156 35.3870443)",,,,,,
289045083,False,residential,False,71.282,"LINESTRING (5.3729219 35.3877666, 5.3736226 35.3880575)",,,,,,
289045083,False,residential,True,53.894,"LINESTRING (5.3729219 35.3877666, 5.3723921 35.3875467)",,,,,,
358451072,False,residential,False,174.196,"LINESTRING (5.3729219 35.3877666, 5.372541 35.3883445, 5.3726239 35.3885488, 5.3733767 35.3888757)",,,,,,
289045083,False,residential,True,90.718,"LINESTRING (5.3733767 35.3888757, 5.3738228 35.3881454)",,,,,,
358451072,False,residential,True,174.196,"LINESTRING (5.3733767 35.3888757, 5.3726239 35.3885488, 5.372541 35.3883445, 5.3729219 35.3877666)",,,,,,
256836936,False,primary,False,71.582,"LINESTRING (5.3724821 35.3888114, 5.3718099 35.3884736)",RN 78,شارع أول نوفمبر,40,,,2
256836936,False,primary,True,10.668,"LINESTRING (5.371711 35.3884216, 5.3718099 35.3884736)",RN 78,شارع أول نوفمبر,40,,,2
1203854857,False,residential,True,39.357,"LINESTRING (5.371711 35.3884216, 5.3714872 35.3887249)",,,,,,
256836936,False,primary,False,60.915000000000006,"LINESTRING (5.371711 35.3884216, 5.3716094 35.3883681, 5.3712356 35.3881713, 5.3711465 35.3881244)",RN 78,شارع أول نوفمبر,40,,,2
92831097,True,primary,False,89.037,"LINESTRING (5.3755622 35.3817168, 5.3752742 35.3817912, 5.3746297 35.381968)",RN 28,,50,,,2
289046640,False,residential,False,113.113,"LINESTRING (5.3691559 35.386148, 5.3680734 35.3856421)",,,,,,
289046640,False,residential,True,182.547,"LINESTRING (5.3691559 35.386148, 5.3708828 35.3869924)",,,,,,
358375576,True,residential,False,48.642,"LINESTRING (5.3691559 35.386148, 5.3694336 35.3857737)",,,,,,
289046645,False,residential,False,110.85,"LINESTRING (5.3688822 35.3864797, 5.3678409 35.3859571)",,,,,,
289046645,False,residential,True,187.099,"LINESTRING (5.3688822 35.3864797, 5.3706381 35.387364)",,,,,,
358375576,True,residential,False,44.472,"LINESTRING (5.3688822 35.3864797, 5.3690447 35.3862934, 5.3691559 35.386148)",,,,,,
289045081,False,residential,False,52.649,"LINESTRING (5.374824 35.387255, 5.3753417 35.3874696)",,,,,,
289045081,False,residential,True,51.701,"LINESTRING (5.374824 35.387255, 5.3743156 35.3870443)",,,,,,
358450694,False,residential,False,75.893,"LINESTRING (5.374824 35.387255, 5.3744332 35.3878586)",,,,,,
358450694,False,residential,True,66.523,"LINESTRING (5.374824 35.387255, 5.3751665 35.3867259)",,,,,,
358372369,False,residential,False,48.519,"LINESTRING (5.3710545 35.3840928, 5.3713127 35.3837106)",,,,,,
358372369,False,residential,True,22.224,"LINESTRING (5.3710545 35.3840928, 5.3709274 35.3842637)",,,,,,
421375758,False,residential,False,42.259,"LINESTRING (5.3710545 35.3840928, 5.371461 35.3842788)",,,,,,
289082076,False,residential,True,59.593,"LINESTRING (5.371461 35.3842788, 5.3715737 35.3837508)",,Rue Ali Kebabi,,,,
421375758,False,residential,True,42.259,"LINESTRING (5.371461 35.3842788, 5.3710545 35.3840928)",,,,,,
289082076,False,residential,False,90.25800000000001,"LINESTRING (5.371461 35.3842788, 5.371424 35.3843814, 5.3713247 35.3845869, 5.3710297 35.3850068)",,Rue Ali Kebabi,,,,
289047363,False,residential,False,10.617,"LINESTRING (5.3711013 35.3825203, 5.3710407 35.3824386)",,,,,,
421386592,False,residential,False,43.738,"LINESTRING (5.3711013 35.3825203, 5.3707136 35.3827544)",,,,,,
289047363,False,residential,True,209.87900000000002,"LINESTRING (5.3711013 35.3825203, 5.3711802 35.3826267, 5.3715289 35.3830684, 5.3722424 35.3834139, 5.3727601 35.3837839)",,,,,,
421386592,False,residential,True,43.738,"LINESTRING (5.3707136 35.3827544, 5.3711013 35.3825203)",,,,,,
289081017,False,residential,False,96.393,"LINESTRING (5.3707136 35.3827544, 5.3708162 35.3828538, 5.3709772 35.3830681, 5.3710362 35.3831643, 5.3714385 35.3833524)",,,,,,
289081017,False,residential,True,41.409,"LINESTRING (5.3707136 35.3827544, 5.3706446 35.3826876, 5.370332 35.3825599)",,,,,,
289045091,False,residential,True,75.586,"LINESTRING (5.375544 35.3884887, 5.3747699 35.3882361)",,,,,,
668410501,False,residential,False,24.579,"LINESTRING (5.375544 35.3884887, 5.3754396 35.3886927)",,,,,,
1203854864,False,residential,True,37.281,"LINESTRING (5.3680941 35.3885355, 5.3683249 35.388258)",,,,,,
255366389,True,primary,False,63.291,"LINESTRING (5.3680941 35.3885355, 5.3676844 35.3883137, 5.3675125 35.3882206)","RN 78, RN 28",Rue de l'indépendance,,,,
255366389,True,primary,False,68.608,"LINESTRING (5.3675125 35.3882206, 5.366882 35.3878793)","RN 78, RN 28",Rue de l'indépendance,,,,
1203854865,False,residential,True,27.868,"LINESTRING (5.3675125 35.3882206, 5.3676747 35.3880077)",,,,,,
