osmid,oneway,name,highway,reversed,length,ref,maxspeed,lanes,geometry,bridge
462320896,False,Boulevard Laurier Est,primary,False,76.612,116,50,3,"LINESTRING (-72.93833 45.6296085, -72.9388209 45.6292535, -72.9390028 45.6291055)",
"[688726582, 35362412, 723884837, 723884838]",False,Boulevard Laurier Est,primary,True,333.991,116,,"['4', '3']","LINESTRING (-72.93833 45.6296085, -72.937696 45.6300239, -72.9367665 45.6306525, -72.9361113 45.6310774, -72.9356157 45.6313558, -72.9351182 45.6315955)",
462320895,False,Boulevard Laurier Est,primary,False,11.047,116;137,50,,"LINESTRING (-72.9390028 45.6291055, -72.9391046 45.6290362)",
462320896,False,Boulevard Laurier Est,primary,True,76.612,116,50,3,"LINESTRING (-72.9390028 45.6291055, -72.9388209 45.6292535, -72.93833 45.6296085)",
43579488,False,Rue Yamaska,residential,False,130.813,,,2,"LINESTRING (-72.9391783 45.6301028, -72.9383665 45.6311332)",
"[992585744, 43579742]",False,Avenue Saint-Louis,residential,True,74.466,,,2,"LINESTRING (-72.9391377 45.6296678, -72.9390833 45.6294877, -72.9391149 45.6294078, -72.9392157 45.6292464, -72.9392052 45.6291832, -72.9391735 45.6291369, -72.9391046 45.6290362)",
895958910,False,Rue Girouard Ouest,tertiary,True,99.738,,,,"LINESTRING (-72.942294 45.6318886, -72.9428351 45.6311364, -72.9428704 45.6310873)",
43578708,False,Rue Blier,residential,False,81.357,,,2,"LINESTRING (-72.9372883 45.6272314, -72.9364884 45.627703)",
688664751,False,Avenue Saint-Louis,primary,True,123.238,137,50,2,"LINESTRING (-72.9372883 45.6272314, -72.9381878 45.6281439)",
"[723871613, 688664751]",False,Avenue Saint-Louis,primary,False,215.348,137,50,"['2', '3']","LINESTRING (-72.9372883 45.6272314, -72.9357943 45.6260943, -72.93542 45.6258019)",
43578853,False,Rue Blier,residential,True,57.973,,,2,"LINESTRING (-72.9359242 45.6280438, -72.9364884 45.627703)",
43578579,False,Avenue Champlain,residential,False,117.66499999999999,,,2,"LINESTRING (-72.9359242 45.6280438, -72.9365093 45.6285315, -72.9368889 45.628859)",
43579682,False,Avenue Saint-Luc,residential,True,121.252,,,2,"LINESTRING (-72.9374832 45.6285427, -72.9364884 45.627703)",
688664754,False,Rue Lemire,residential,False,58.074,,,2,"LINESTRING (-72.9374832 45.6285427, -72.9368889 45.628859)",
43579992,False,Avenue Saint-Luc,residential,False,59.596000000000004,,,1,"LINESTRING (-72.9374832 45.6285427, -72.9377242 45.6287306, -72.9379949 45.6289417)",
688664754,False,Rue Lemire,residential,True,70.486,,,2,"LINESTRING (-72.9374832 45.6285427, -72.9381326 45.6281751, -72.9381878 45.6281439)",
688664754,False,Rue Lemire,residential,False,140.129,,,2,"LINESTRING (-72.9368889 45.628859, -72.9353827 45.6295509)",
688664754,False,Rue Lemire,residential,True,58.074,,,2,"LINESTRING (-72.9368889 45.628859, -72.9374832 45.6285427)",
43578579,False,Avenue Champlain,residential,True,117.66499999999999,,,2,"LINESTRING (-72.9368889 45.628859, -72.9365093 45.6285315, -72.9359242 45.6280438)",
43579992,False,Avenue Saint-Luc,residential,True,59.596000000000004,,,1,"LINESTRING (-72.9379949 45.6289417, -72.9377242 45.6287306, -72.9374832 45.6285427)",
43578708,False,Rue Blier,residential,True,81.357,,,2,"LINESTRING (-72.9364884 45.627703, -72.9372883 45.6272314)",
43578853,False,Rue Blier,residential,False,57.973,,,2,"LINESTRING (-72.9364884 45.627703, -72.9359242 45.6280438)",
43579060,False,Avenue Saint-Luc,residential,True,211.444,,,2,"LINESTRING (-72.9364884 45.627703, -72.9347066 45.6262666)",
43579682,False,Avenue Saint-Luc,residential,False,121.252,,,2,"LINESTRING (-72.9364884 45.627703, -72.9374832 45.6285427)",
43579060,False,Avenue Saint-Luc,residential,False,211.444,,,2,"LINESTRING (-72.9347066 45.6262666, -72.9364884 45.627703)",
43579616,False,Rue Saint-Pierre Est,residential,True,75.813,,,2,"LINESTRING (-72.9347066 45.6262666, -72.93542 45.6258019)",
43580107,False,Allée des Habitations,residential,False,125.113,,,1,"LINESTRING (-72.9369274 45.6307713, -72.9380789 45.6315572)",
43578506,True,Avenue du Ruisseau,tertiary,False,167.259,,,2,"LINESTRING (-72.9369274 45.6307713, -72.9362824 45.6312187, -72.9355225 45.631646, -72.9353096 45.6317592)",
1230650280,False,Avenue du Ruisseau,tertiary,True,141.636,,,2,"LINESTRING (-72.9369274 45.6307713, -72.9372336 45.630565, -72.9373285 45.6305951, -72.9383665 45.6311332)",
43566543,False,Rue Yamaska,tertiary,False,52.181,,,2,"LINESTRING (-72.9380789 45.6315572, -72.9383665 45.6311332)",
43580107,False,Allée des Habitations,residential,True,125.113,,,1,"LINESTRING (-72.9380789 45.6315572, -72.9369274 45.6307713)",
43566543,False,Rue Yamaska,tertiary,True,53.217999999999996,,,2,"LINESTRING (-72.9380789 45.6315572, -72.9377868 45.6318467, -72.9376782 45.6319451)",
688664753,False,Avenue Mercure,residential,True,85.212,,,,"LINESTRING (-72.9346142 45.6290046, -72.9353827 45.6295509)",
43580114,False,Avenue Jutras,tertiary,False,23.512,,,2,"LINESTRING (-72.9351182 45.6315955, -72.9351482 45.6316212, -72.9351746 45.6316438, -72.9353096 45.6317592)",
"[723884838, 35362412, 723884837, 688726582]",False,Boulevard Laurier Est,primary,False,333.99100000000004,116,,"['4', '3']","LINESTRING (-72.9351182 45.6315955, -72.9356157 45.6313558, -72.9361113 45.6310774, -72.9367665 45.6306525, -72.937696 45.6300239, -72.93833 45.6296085)",
43566543,False,Rue Yamaska,tertiary,False,53.217999999999996,,,2,"LINESTRING (-72.9376782 45.6319451, -72.9377868 45.6318467, -72.9380789 45.6315572)",
43580114,False,Avenue Jutras,tertiary,True,23.512,,,2,"LINESTRING (-72.9353096 45.6317592, -72.9351746 45.6316438, -72.9351482 45.6316212, -72.9351182 45.6315955)",
43579401,False,Rue Calixa Lavallée,residential,False,32.912,,,2,"LINESTRING (-72.942421 45.6280054, -72.9421146 45.6282096)",
43592977,False,Rue Calixa Lavallée,residential,True,66.876,,,2,"LINESTRING (-72.942421 45.6280054, -72.9429805 45.6276321, -72.9430432 45.6275902)",
123574514,True,Avenue Vaudreuil,primary,False,141.186,116;137,,2,"LINESTRING (-72.942421 45.6280054, -72.9427119 45.6282179, -72.9430734 45.6284517, -72.943275 45.6285005, -72.9434872 45.6285047, -72.9437666 45.6284463, -72.9439425 45.6284054)",
43566543,False,Rue Yamaska,tertiary,True,52.181,,,2,"LINESTRING (-72.9383665 45.6311332, -72.9380789 45.6315572)",
43579488,False,Rue Yamaska,residential,True,130.813,,,2,"LINESTRING (-72.9383665 45.6311332, -72.9391783 45.6301028)",
1230650280,False,Avenue du Ruisseau,tertiary,False,141.636,,,2,"LINESTRING (-72.9383665 45.6311332, -72.9373285 45.6305951, -72.9372336 45.630565, -72.9369274 45.6307713)",
43592986,False,Rue Girouard Ouest,residential,False,18.729,,,,"LINESTRING (-72.9468144 45.6250763, -72.9466383 45.6251912)",
35957358,False,Rue Girouard Ouest,residential,False,48.942,,,,"LINESTRING (-72.9463826 45.6256474, -72.9461881 45.626066)",
35957358,False,Rue Girouard Ouest,residential,True,48.559,,,,"LINESTRING (-72.9463826 45.6256474, -72.9464819 45.6254339, -72.9465757 45.6252321)",
43592986,False,Rue Girouard Ouest,residential,True,6.662,,,,"LINESTRING (-72.9465757 45.6252321, -72.9466383 45.6251912)",
35957358,False,Rue Girouard Ouest,residential,False,48.559,,,,"LINESTRING (-72.9465757 45.6252321, -72.9464819 45.6254339, -72.9463826 45.6256474)",
688506032,False,Rue Calixa Lavallée,residential,False,78.88199999999999,,,,"LINESTRING (-72.9465757 45.6252321, -72.9463512 45.625382, -72.9459354 45.6256595, -72.9458419 45.6257219)",
284340391,False,Ruelle des Cheminots,unclassified,True,69.96600000000001,,,,"LINESTRING (-72.9435597 45.6292113, -72.943223 45.6296254, -72.9431278 45.629763)",
"[284340386, 284340390]",True,"['Rue des Samares', 'Avenue Nault']",residential,False,181.792,,,,"LINESTRING (-72.9431278 45.629763, -72.9426524 45.6295838, -72.9418182 45.6306975)",
284340391,False,Ruelle des Cheminots,unclassified,False,69.96600000000001,,,,"LINESTRING (-72.9431278 45.629763, -72.943223 45.6296254, -72.9435597 45.6292113)",
473775653,False,Impasse Eugène-Tremblay,residential,True,12.355,,,,"LINESTRING (-72.9460507 45.6288602, -72.9460158 45.6289686)",
473775652,False,Impasse Eugène-Tremblay,residential,False,71.485,,,,"LINESTRING (-72.9460507 45.6288602, -72.9461653 45.6288152, -72.9461995 45.6287654, -72.9461861 45.628712, -72.9461231 45.6286726, -72.94604 45.6286613, -72.9459394 45.6286857, -72.9459005 45.6287336, -72.9458978 45.6287973, -72.9459742 45.6288508, -72.9460507 45.6288602)",
473775652,False,Impasse Eugène-Tremblay,residential,True,71.485,,,,"LINESTRING (-72.9460507 45.6288602, -72.9459742 45.6288508, -72.9458978 45.6287973, -72.9459005 45.6287336, -72.9459394 45.6286857, -72.94604 45.6286613, -72.9461231 45.6286726, -72.9461861 45.628712, -72.9461995 45.6287654, -72.9461653 45.6288152, -72.9460507 45.6288602)",
473775653,False,Impasse Eugène-Tremblay,residential,False,152.631,,,,"LINESTRING (-72.9441903 45.6293337, -72.9442449 45.6293588, -72.944747 45.62959, -72.945041 45.629697, -72.945237 45.629758, -72.945344 45.629763, -72.945426 45.62974, -72.945498 45.629692, -72.9457053 45.6294085)",
474754542,False,Rue Girouard Ouest,tertiary,False,80.85499999999999,,,2,"LINESTRING (-72.9441903 45.6293337, -72.9438253 45.6298149, -72.9437031 45.6299761)",
474754542,False,Rue Girouard Ouest,tertiary,True,109.82600000000001,,,2,"LINESTRING (-72.9441903 45.6293337, -72.9446774 45.628687, -72.9448105 45.6284477)",
473775654,False,Ruelle du 3-Septembre,residential,False,36.259,,,,"LINESTRING (-72.9461633 45.6248373, -72.946499 45.624611)",
43578654,True,Avenue Saint-Denis,residential,False,41.651999999999994,,,1,"LINESTRING (-72.9461633 45.6248373, -72.9460267 45.6247356, -72.9458419 45.6245979, -72.9457967 45.6245642)",
473775654,False,Ruelle du 3-Septembre,residential,True,36.259,,,,"LINESTRING (-72.946499 45.624611, -72.9461633 45.6248373)",
35959976,True,Avenue Brodeur,primary,False,106.345,116;137,50,2,"LINESTRING (-72.9439848 45.6282838, -72.9439214 45.6282371, -72.9430432 45.6275902)",
499849235,True,,primary_link,False,14.283000000000001,,,,"LINESTRING (-72.9439425 45.6284054, -72.9439844 45.6283461, -72.9439846 45.6283095, -72.9439848 45.6282838)",
499849236,True,Rue Dessaulles,primary,False,68.35,116;137,50,2,"LINESTRING (-72.9439425 45.6284054, -72.9443808 45.6283099, -72.9445722 45.6282734, -72.944776 45.6282127)",
473775653,False,Impasse Eugène-Tremblay,residential,False,12.355,,,,"LINESTRING (-72.9460158 45.6289686, -72.9460507 45.6288602)",
473775653,False,Impasse Eugène-Tremblay,residential,True,54.641999999999996,,,,"LINESTRING (-72.9460158 45.6289686, -72.946007 45.628996, -72.9457053 45.6294085)",
615004929,False,,residential,False,133.577,,,,"LINESTRING (-72.9460158 45.6289686, -72.9464996 45.6291549, -72.9467816 45.6292719, -72.9469011 45.6294122, -72.946925 45.6295058, -72.9468151 45.6296228, -72.9466417 45.6297657)",
615004929,False,,residential,True,43.288,,,,"LINESTRING (-72.9462416 45.6300171, -72.946361 45.6299971, -72.9466417 45.6297657)",
615004931,False,,residential,False,82.941,,,,"LINESTRING (-72.9466417 45.6297657, -72.9457053 45.6294085)",
615004929,False,,residential,False,43.288,,,,"LINESTRING (-72.9466417 45.6297657, -72.946361 45.6299971, -72.9462416 45.6300171)",
615004929,False,,residential,True,133.577,,,,"LINESTRING (-72.9466417 45.6297657, -72.9468151 45.6296228, -72.946925 45.6295058, -72.9469011 45.6294122, -72.9467816 45.6292719, -72.9464996 45.6291549, -72.9460158 45.6289686)",
615004931,False,,residential,True,82.941,,,,"LINESTRING (-72.9457053 45.6294085, -72.9466417 45.6297657)",
473775653,False,Impasse Eugène-Tremblay,residential,False,54.641999999999996,,,,"LINESTRING (-72.9457053 45.6294085, -72.946007 45.628996, -72.9460158 45.6289686)",
473775653,False,Impasse Eugène-Tremblay,residential,True,152.631,,,,"LINESTRING (-72.9457053 45.6294085, -72.945498 45.629692, -72.945426 45.62974, -72.945344 45.629763, -72.945237 45.629758, -72.945041 45.629697, -72.944747 45.62959, -72.9442449 45.6293588, -72.9441903 45.6293337)",
43578654,True,Avenue Saint-Denis,residential,False,53.972,,,1,"LINESTRING (-72.9466383 45.6251912, -72.9461633 45.6248373)",
43592986,False,Rue Girouard Ouest,residential,False,6.662,,,,"LINESTRING (-72.9466383 45.6251912, -72.9465757 45.6252321)",
43592986,False,Rue Girouard Ouest,residential,True,18.729,,,,"LINESTRING (-72.9466383 45.6251912, -72.9468144 45.6250763)",
