osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,junction,width
173122693,True,1,,tertiary,False,6.135999999999999,,"LINESTRING (-120.3342465 50.6781812, -120.3342655 50.6781951, -120.3342877 50.678207, -120.3343125 50.6782165)",roundabout,
173122693,True,1,,tertiary,False,15.014999999999999,,"LINESTRING (-120.3343125 50.6782165, -120.334363 50.6782272, -120.3344163 50.6782285, -120.3344679 50.6782201, -120.3345137 50.6782029)",roundabout,
181006493,True,,Riverside Park,unclassified,False,24.133,,"LINESTRING (-120.3343125 50.6782165, -120.3343698 50.6782786, -120.3343767 50.6782853, -120.3343892 50.6782991, -120.3343979 50.6783091, -120.334421 50.6783367, -120.3344577 50.6784117)",,
27537182,False,2,St Paul Street West,residential,False,35.052,50,"LINESTRING (-120.3424337 50.6752266, -120.3419627 50.6751252)",,
27537182,False,2,St Paul Street West,residential,True,23.425,50,"LINESTRING (-120.3424337 50.6752266, -120.3427543 50.6752823)",,
27537182,False,2,St Paul Street West,residential,False,23.425,50,"LINESTRING (-120.3427543 50.6752823, -120.3424337 50.6752266)",,
27537182,False,2,St Paul Street West,residential,True,221.30399999999997,50,"LINESTRING (-120.3427543 50.6752823, -120.3430533 50.6753342, -120.3437039 50.675467, -120.3446085 50.6756671, -120.3455737 50.6759057, -120.3456703 50.6759808)",,
210696369,True,,St Paul Street West,residential,False,71.776,50,"LINESTRING (-120.3427543 50.6752823, -120.3430003 50.6753883, -120.3436789 50.6755429)",,
27538846,False,2,McIntosh Street,residential,True,47.469,,"LINESTRING (-120.3436789 50.6755429, -120.3434712 50.675949)",,
210696369,True,,St Paul Street West,residential,False,148.537,50,"LINESTRING (-120.3436789 50.6755429, -120.3443445 50.6756876, -120.3450807 50.6758549, -120.3456703 50.6759808)",,
391785378,True,1,1st Avenue,tertiary,False,33.783,,"LINESTRING (-120.3389581 50.6763382, -120.339003 50.6765251, -120.3390139 50.6765563, -120.3390379 50.6766377)",,
"[483174715, 26558487]",False,2,Victoria Street,tertiary,True,169.84400000000002,,"LINESTRING (-120.3389581 50.6763382, -120.338874 50.6763242, -120.3388273 50.6763164, -120.3382872 50.6762074, -120.337762 50.6761019, -120.3374573 50.676042, -120.3366598 50.6758783)",,
478233547,False,2,3rd Avenue,tertiary,True,10.889,,"LINESTRING (-120.3344533 50.6713613, -120.3344345 50.6714585)",,
441243927,True,3,Columbia Street,secondary,False,76.166,,"LINESTRING (-120.3355341 50.6713594, -120.3346276 50.6713612, -120.3345886 50.6713612, -120.3344533 50.6713613)",,
68993344,True,1,1st Avenue,tertiary,False,43.314,,"LINESTRING (-120.3391 50.676524, -120.3390988 50.6764484, -120.3390877 50.6764011, -120.3390675 50.6763342, -120.3390498 50.6762626, -120.3389749 50.6761464)",,
483174717,True,1,,tertiary_link,False,24.78,,"LINESTRING (-120.3391 50.676524, -120.3390524 50.6764541, -120.3390301 50.676365, -120.3389968 50.6763412, -120.3389581 50.6763382)",,
997802734,True,3,Victoria Street West,secondary,False,6.97,,"LINESTRING (-120.3390379 50.6766377, -120.3391368 50.6766386)",,
997802735,True,1,1st Avenue,tertiary,False,26.83,,"LINESTRING (-120.3390379 50.6766377, -120.3390593 50.6767082, -120.3390693 50.6767457, -120.3391093 50.6768747)",,
27538819,False,2,Sahali Terrace,residential,True,24.061,,"LINESTRING (-120.3448325 50.6721373, -120.3446914 50.6722634, -120.344635 50.6723138)",,
999300641,True,2,Columbia Street West,secondary,False,16.509,60,"LINESTRING (-120.3448287 50.6723973, -120.344635 50.6723138)",,
629459341,True,,,secondary_link,False,29.150999999999996,,"LINESTRING (-120.3448287 50.6723973, -120.3448079 50.6722989, -120.3448077 50.6722332, -120.3448325 50.6721373)",,
181006492,False,2,Riverside Park,unclassified,True,80.32900000000001,,"LINESTRING (-120.3346864 50.6791153, -120.3346857 50.679089, -120.3346818 50.6790189, -120.3346807 50.6789995, -120.334676 50.6789575, -120.3346636 50.6789005, -120.3346531 50.6788635, -120.3346161 50.6787822, -120.3345738 50.678689, -120.334564 50.6786735, -120.3345076 50.6785659, -120.334499 50.6785436, -120.3344869 50.6785181, -120.3344727 50.6784758, -120.3344577 50.6784117)",,7
611021576,True,3,Seymour Street West,secondary,False,222.581,,"LINESTRING (-120.34191 50.6760224, -120.3416922 50.6759495, -120.3413954 50.6758789, -120.3399395 50.6755877, -120.3397357 50.6755468, -120.339518 50.6755063, -120.3392548 50.6754516, -120.3390539 50.6754113, -120.3389202 50.6753843)",,
